#Energy      Fe-K-shell   Fe-L1-shell   Fe-L2-shell   Fe-L3-shell   Fe-M1-shell   Fe-M2-shell   Fe-M3-shell   C-K-shell   Cr-K-shell   Cr-L1-shell   Cr-L2-shell   Cr-L3-shell   Cr-M1-shell   Cr-M2-shell   Cr-M3-shell   Ni-K-shell   Ni-L1-shell   Ni-L2-shell   Ni-L3-shell   Ni-M1-shell   Ni-M2-shell   Ni-M3-shell   Mn-K-shell   Mn-L1-shell   Mn-L2-shell   Mn-L3-shell   Mn-M1-shell   Mn-M2-shell   Mn-M3-shell   Valence  Total
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65965646E+03          6.57156642E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36939245E+05          4.62424011E+02          2.09789698E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66532421E+04          5.20595755E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.48536006E+02          3.44711489E+02          6.01792886E+00          5.56909218E+00
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55069863E+03          6.18036555E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.42684808E+04          4.44450047E+02          2.01948088E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35874844E+04          4.43465738E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.06374677E+02          3.28967623E+02          5.94140001E+00          5.48342940E+00
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45363923E+03          5.82852718E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.80362627E+04          4.27761615E+02          1.94650936E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13558781E+04          3.83624076E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.67853959E+02          3.14503187E+02          5.87028572E+00          5.40307659E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36674441E+03          5.51066017E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.42312892E+04          4.12232950E+02          1.87847968E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.67195702E+03          3.36124273E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.32561573E+02          3.01167862E+02          5.80421677E+00          5.32765830E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28859372E+03          5.22244433E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59380621E+04          3.97755136E+02          1.81492934E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.36532241E+03          2.97671060E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.00134820E+02          2.88848101E+02          5.74284771E+00          5.25682711E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21800131E+03          4.96004502E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05101588E+04          3.84233080E+02          1.75546462E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.32871498E+03          2.66056029E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.70244183E+02          2.77436975E+02          5.68585634E+00          5.19025671E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15398863E+03          4.72046148E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67324107E+04          3.71579274E+02          1.69972680E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.48938366E+03          2.39694413E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.42634668E+02          2.66843494E+02          5.63294295E+00          5.12764569E+00
         88.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09578455E+03          4.50116171E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39831284E+04          3.59731580E+02          1.64745163E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.79994684E+03          2.17464247E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.17081217E+02          2.56999043E+02          5.58387652E+00          5.06877065E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09572782E+03          4.50095300E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39809032E+04          3.59720127E+02          1.64740105E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.79934084E+03          2.17442972E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.45128638E+09          6.17056718E+02          2.56989573E+02          5.58382922E+00          5.06871349E+00
         89.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09567269E+03          4.50074431E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39786785E+04          3.59708675E+02          1.64735047E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.79870454E+03          2.17423064E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.45158760E+09          6.17031863E+02          2.56980105E+02          5.58378192E+00          5.06865641E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04252353E+03          4.29923961E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19047556E+04          3.48586805E+02          1.59820729E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.22387364E+03          1.98458465E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.47960362E+05          5.93319690E+02          2.47804583E+02          5.53825710E+00          5.01315532E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.93783845E+02          4.11338941E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02943514E+04          3.38119997E+02          1.55189183E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.73813666E+03          1.82122619E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93702873E+05          5.71239652E+02          2.39225876E+02          5.49598762E+00          4.96074308E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.49010749E+02          3.94176214E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.01583485E+03          3.28265610E+02          1.50822313E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.32392065E+03          1.67940777E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05062246E+05          5.50660008E+02          2.31200466E+02          5.45679961E+00          4.91127042E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.07763514E+02          3.78281152E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.98126210E+03          3.18975083E+02          1.46700458E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.96735689E+03          1.55543370E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.79597043E+04          5.31441091E+02          2.23679758E+02          5.42048851E+00          4.86453864E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.69656605E+02          3.63531157E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.13001105E+03          3.10205332E+02          1.42804873E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.65783720E+03          1.44625816E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.84312165E+04          5.13463007E+02          2.16619669E+02          5.38686514E+00          4.82036189E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.34376579E+02          3.49812206E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.42039331E+03          3.01917025E+02          1.39118732E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.38722253E+03          1.34958628E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.66939694E+04          4.96616457E+02          2.09983575E+02          5.35575458E+00          4.77857044E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.01643477E+02          3.37027671E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.82159687E+03          2.94074839E+02          1.35627175E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14898502E+03          1.26349617E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.90102644E+04          4.80804766E+02          2.03736103E+02          5.32699504E+00          4.73900598E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.71198608E+02          3.25091616E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.31079746E+03          2.86646254E+02          1.32316517E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.93803675E+03          1.18644085E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36623125E+04          4.65940895E+02          1.97846721E+02          5.30043690E+00          4.70152204E+00
         97.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.42864934E+02          3.13937611E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.87145163E+03          2.79609247E+02          1.29177509E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75025966E+03          1.11724378E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97688090E+04          4.51962755E+02          1.92292782E+02          5.27596520E+00          4.66601876E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.74040949E+09          7.42837675E+02          3.13926745E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.87103860E+03          2.79602398E+02          1.29174452E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75008518E+03          1.11717896E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97650859E+04          4.51949216E+02          1.92287393E+02          5.27594169E+00          4.66598416E+00
         98.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.74076888E+09          7.42810419E+02          3.13915990E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.87064090E+03          2.79595550E+02          1.29171395E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.74991073E+03          1.11711415E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97619539E+04          4.51935678E+02          1.92282004E+02          5.27591818E+00          4.66594964E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.51213753E+05          7.16346675E+02          3.03465495E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.48946981E+03          2.72916565E+02          1.26188930E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58197314E+03          1.05462578E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68247879E+04          4.38758955E+02          1.87033746E+02          5.25338122E+00          4.63223777E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65450930E+05          6.91575965E+02          2.93648344E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.15578846E+03          2.66564875E+02          1.23350277E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43078209E+03          9.97927044E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45443222E+04          4.26309596E+02          1.82062648E+02          5.23263677E+00          4.60017534E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74444592E+04          5.11761178E+02          2.21374462E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27483127E+03          2.17333421E+02          1.01269945E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49073887E+03          6.34389329E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.43122092E+03          3.32419327E+02          1.44185696E+02          5.10435500E+00          4.35293328E+00
        116.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.63968623E+03          4.32586870E+02          1.88955550E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67914812E+03          1.93747340E+02          9.06459447E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15311638E+03          4.98524426E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.52655469E+03          2.88957770E+02          1.26421102E+02          5.07593237E+00          4.23649599E+00
        117.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.63823754E+03          4.32567865E+02          1.88947721E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67901933E+03          1.93741523E+02          9.06433213E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60141960E+10          1.15303969E+03          4.98493514E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.52617946E+03          2.88947114E+02          1.26416735E+02          5.07592949E+00          4.23646754E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.91224830E+03          4.05863832E+02          1.77928434E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50274844E+03          1.85507807E+02          8.69287565E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58657440E+05          1.04829227E+03          4.55670598E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.03226153E+03          2.73979273E+02          1.20266233E+02          5.07446855E+00          4.19638337E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.93304622E+03          3.37837784E+02          1.49662676E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10185926E+03          1.63917982E+02          7.71784641E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.77025704E+04          8.00346613E+02          3.52928019E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01753255E+03          2.35152325E+02          1.04240930E+02          5.10335269E+00          4.09381233E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63679920E+03          2.91541547E+02          1.30276625E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.63629391E+02          1.48784745E+02          7.03404516E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15438507E+04          6.45768324E+02          2.87811746E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48239715E+03          2.08197224E+02          9.30667161E+01          5.16951326E+00          4.02649382E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94285758E+03          2.58745085E+02          1.16482107E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.09202310E+02          1.37932477E+02          6.54406354E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.66850092E+03          5.42306246E+02          2.43748216E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16133563E+03          1.88898486E+02          8.50533938E+01          5.26046236E+00          3.98387896E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52258211E+03          2.34832040E+02          1.06402497E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.02918045E+02          1.30027470E+02          6.18787320E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.48991338E+03          4.69529229E+02          2.12524480E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.51738724E+02          1.74771281E+02          7.91902827E+01          5.36851880E+00          3.95957121E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24637545E+03          2.17020646E+02          9.88917975E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.26553521E+02          1.24213676E+02          5.92680695E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.30701431E+03          4.16456926E+02          1.89643660E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.06609129E+02          1.64262445E+02          7.48391999E+01          5.48873123E+00          3.94941289E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05406651E+03          2.03541093E+02          9.32138722E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.69909228E+02          1.19921933E+02          5.73509615E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58432349E+03          3.76698277E+02          1.72449824E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.01714338E+02          1.56357833E+02          7.15806548E+01          5.61778211E+00          3.95053051E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.14367909E+02          1.93219392E+02          8.88772189E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.26862040E+02          1.16762821E+02          5.59507935E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10637719E+03          3.46293266E+02          1.59278021E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.23426337E+02          1.50372392E+02          6.91299187E+01          5.75337588E+00          3.96083523E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.09570995E+02          1.85251549E+02          8.55434648E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.93526734E+02          1.14463199E+02          5.49434538E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77186864E+03          3.22665011E+02          1.49034851E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.63532614E+02          1.45830670E+02          6.72886289E+01          5.89159018E+00          3.97770345E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.28968998E+02          1.79072130E+02          8.29737962E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.67324997E+02          1.12827361E+02          5.42399321E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52762998E+03          3.04069260E+02          1.40974937E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.16816492E+02          1.42394894E+02          6.59154780E+01          6.03517544E+00          4.00174679E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.65743172E+02          1.74274732E+02          8.09961111E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.46484544E+02          1.11712278E+02          5.37750392E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34340463E+03          2.89288652E+02          1.34575184E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.79810751E+02          1.39820200E+02          6.49077383E+01          6.17994340E+00          4.03049488E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.15355350E+02          1.70561689E+02          7.94839367E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.29750518E+02          1.11011522E+02          5.35002393E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20084760E+03          2.77450654E+02          1.29459327E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.50128150E+02          1.37925835E+02          6.41893787E+01          6.33283176E+00          4.06634945E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.74676294E+02          1.67711057E+02          7.83428284E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16213629E+02          1.10644632E+02          5.33787733E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08825338E+03          2.67917678E+02          1.25351494E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.26075491E+02          1.36576173E+02          6.37032058E+01          6.47888388E+00          4.10265142E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.41483523E+02          1.65555047E+02          7.75011753E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.05201883E+02          1.10549847E+02          5.33823948E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.97828720E+02          2.60214775E+02          1.22045534E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.06422188E+02          1.35667833E+02          6.34055340E+01          6.63203581E+00          4.14473255E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.14158712E+02          1.63964722E+02          7.69038717E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96209858E+02          1.10679139E+02          5.34891107E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.24209374E+02          2.53982592E+02          1.19385299E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.90255328E+02          1.35120959E+02          6.32625418E+01          6.78506568E+00          4.18932523E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.91498679E+02          1.62839859E+02          7.65079848E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.88852105E+02          1.10994659E+02          5.36815704E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.63581971E+02          2.48945853E+02          1.17250814E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.76886320E+02          1.34873081E+02          6.32477049E+01          6.94394001E+00          4.23839162E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.72592673E+02          1.62101651E+02          7.62796772E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.82830558E+02          1.11466269E+02          5.39459425E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.13171347E+02          2.44890569E+02          1.15548638E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.65787543E+02          1.34874740E+02          6.33399854E+01          7.09637209E+00          4.28707504E+00
        287.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.59696720E+02          1.61746919E+02          7.61993753E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78817317E+02          1.11939407E+02          5.42016167E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.78796674E+02          2.42238967E+02          1.14448434E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.58265656E+02          1.35028839E+02          6.34794611E+01          7.21928355E+00          4.32771626E+00
        288.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.59693716E+02          1.61746854E+02          7.61993655E+01          2.13991286E+11          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78816394E+02          1.11939535E+02          5.42016851E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.78788663E+02          2.42238363E+02          1.14448185E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.58263910E+02          1.35028893E+02          6.34795026E+01          7.21931847E+00          4.32772807E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.56741250E+02          1.61687367E+02          7.61919693E+01          9.92471724E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.77911966E+02          1.12069702E+02          5.42710781E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.70911745E+02          2.41648558E+02          1.14205391E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56549553E+02          1.35086355E+02          6.35225113E+01          7.24861029E+00          4.33754490E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.43399920E+02          1.61546584E+02          7.62231330E+01          6.65574521E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73911862E+02          1.12785227E+02          5.46479103E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.35237296E+02          2.39086383E+02          1.13162508E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48851004E+02          1.35475931E+02          6.37816207E+01          7.40600448E+00          4.39147203E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.32139656E+02          1.61638393E+02          7.63555139E+01          2.62693660E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.70683091E+02          1.13596680E+02          5.50689942E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.04941468E+02          2.37096979E+02          1.12373073E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.42436928E+02          1.36017383E+02          6.41061541E+01          7.56281536E+00          4.44661720E+00
