#Energy      Pb-K-shell   Pb-L1-shell   Pb-L2-shell   Pb-L3-shell   Pb-M1-shell   Pb-M2-shell   Pb-M3-shell   Pb-M4-shell   Pb-M5-shell   Pb-N1-shell   Pb-N2-shell   Pb-N3-shell   Pb-N4-shell   Pb-N5-shell   Pb-N6-shell   Pb-N7-shell   Pb-O1-shell   Pb-O2-shell   Pb-O3-shell   Pb-O4-shell   Pb-O5-shell   I-K-shell   I-L1-shell   I-L2-shell   I-L3-shell   I-M1-shell   I-M2-shell   I-M3-shell   I-M4-shell   I-M5-shell   I-N1-shell   I-N2-shell   I-N3-shell   I-N4-shell   I-N5-shell   Valence  Total
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.55901356E+05          7.67757985E+04          5.89177436E+04          3.69093654E+04          1.86918885E+04          1.44416387E+04          7.41302664E+05          9.25496284E+05          2.98355642E+05          3.71084597E+05          2.49433762E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.67241249E+03          5.16200984E+03          1.85958872E+05          1.65917313E+05          7.75615400E+04          6.99960201E+04          4.76862515E+04          3.56255885E+05          1.71953976E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56231435E+05          7.77030736E+04          5.90645551E+04          3.71013440E+04          1.92770710E+04          1.48672655E+04          7.53227361E+05          9.38104993E+05          3.03040267E+05          3.76420667E+05          2.52203928E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.87232197E+03          5.39310039E+03          1.89139281E+05          1.68985241E+05          7.92166353E+04          7.14872085E+04          4.87810998E+04          3.63655301E+05          1.77138963E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56562127E+05          7.85890703E+04          5.92121001E+04          3.72953301E+04          1.97619519E+04          1.53376830E+04          7.67038727E+05          9.51062003E+05          3.08604200E+05          3.80252350E+05          2.55923239E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.10243668E+03          5.64585133E+03          1.93075237E+05          1.72168763E+05          8.03704085E+04          7.33935143E+04          5.00749621E+04          3.70100846E+05          1.82670929E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56893434E+05          7.94955049E+04          5.97355682E+04          3.74913555E+04          2.03349777E+04          1.57412325E+04          7.78795479E+05          9.64381947E+05          3.14376266E+05          3.85412400E+05          2.59753891E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.30465772E+03          5.64838306E+03          1.96400019E+05          1.74666405E+05          8.19931861E+04          7.52423473E+04          5.13513394E+04          3.77981077E+05          1.85417478E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57225357E+05          8.04230928E+04          5.99815059E+04          3.79743819E+04          2.09539400E+04          1.62283574E+04          7.92534698E+05          9.78080292E+05          3.20368367E+05          3.90714422E+05          2.63641279E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.58997730E+03          5.81586508E+03          2.00301837E+05          1.77812865E+05          8.36828459E+04          7.72906765E+04          5.27407753E+04          3.85652090E+05          1.90564205E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57557898E+05          8.10876212E+04          6.02294770E+04          3.82357512E+04          2.15066226E+04          1.67465941E+04          8.06767388E+05          9.92173394E+05          3.23907379E+05          3.96373054E+05          2.67687792E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.89559962E+03          5.96207266E+03          2.04361831E+05          1.81074766E+05          8.54436096E+04          7.89746386E+04          5.40140215E+04          3.91805464E+05          1.95434715E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57891059E+05          8.19822528E+04          6.04795069E+04          3.85007434E+04          2.21506911E+04          1.71350264E+04          8.17691986E+05          9.96262115E+05          3.29695465E+05          4.02042013E+05          2.71860457E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.00137798E+03          6.13245584E+03          2.08589817E+05          1.84458580E+05          8.64427796E+04          8.10638929E+04          5.54539767E+04          3.99689514E+05          1.99502749E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.58224841E+05          8.28968455E+04          6.10907091E+04          3.87694343E+04          2.28345269E+04          1.76235521E+04          8.31717607E+05          1.00912889E+06          3.35694176E+05          4.07875481E+05          2.76165268E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.25416199E+03          6.28824468E+03          2.11448373E+05          1.86674442E+05          8.81271019E+04          8.32666924E+04          5.67066947E+04          4.06753104E+05          2.04323321E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.58559247E+05          8.38320747E+04          6.14252767E+04          3.92823613E+04          2.33710881E+04          1.81586077E+04          8.46232781E+05          1.02233237E+06          3.41915222E+05          4.13880725E+05          2.79208382E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.48625590E+03          6.46535630E+03          2.15584785E+05          1.89949432E+05          8.96770103E+04          8.48735449E+04          5.81863451E+04          4.14920131E+05          2.09242836E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.58894277E+05          8.49417963E+04          6.17635291E+04          3.96135634E+04          2.40254151E+04          1.86278420E+04          8.61263592E+05          1.03367302E+06          3.44962558E+05          4.17840184E+05          2.83392272E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.72151727E+03          6.61892945E+03          2.19886261E+05          1.93105633E+05          9.14180035E+04          8.70741513E+04          5.97452815E+04          4.22887299E+05          2.13927926E+03
        880.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.58927781E+05          8.50420936E+04          6.17975253E+04          3.96469576E+04          2.40948607E+04          1.86818346E+04          8.62794558E+05          1.03498363E+06          3.45539642E+05          4.18410511E+05          2.83817142E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.74727572E+03          6.63671713E+03          2.20325428E+05          1.93442134E+05          9.15956498E+04          8.73002777E+04          5.99056209E+04          4.23728678E+05          2.14446965E+03
        881.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.58927848E+05          8.50422946E+04          6.17975934E+04          3.96470245E+04          2.40950002E+04          1.86819430E+04          8.62797629E+05          1.03498626E+06          3.45540799E+05          4.18411654E+05          2.83817994E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42925288E+04          9.74732742E+03          6.63675283E+03          2.20326309E+05          1.93442809E+05          9.15960062E+04          8.73007315E+04          5.99059428E+04          4.23730366E+05          1.97052715E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.59229934E+05          8.59565691E+04          6.21055274E+04          3.99503980E+04          2.47391551E+04          1.91828016E+04          8.70970717E+05          1.04694388E+06          3.50827581E+05          4.23620247E+05          2.87703460E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42347870E+04          9.98566572E+03          6.80140255E+03          2.24362884E+05          1.96527748E+05          9.32279345E+04          8.91034171E+04          6.09524595E+04          4.30600793E+05          2.00984662E+03
        898.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.59532529E+05          8.68907156E+04          6.28206279E+04          4.02584499E+04          2.52922227E+04          1.97112558E+04          8.84008345E+05          1.05918103E+06          3.56278652E+05          4.28960152E+05          2.91406674E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.41773191E+04          1.01914040E+04          6.97442961E+03          2.26433453E+05          1.99712676E+05          9.43795554E+04          9.09349160E+04          6.23635115E+04          4.37367702E+05          2.04849020E+03
        899.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11230442E+05          3.59532596E+05          8.68909254E+04          6.28207152E+04          4.02585189E+04          2.52923654E+04          1.97113765E+04          8.84011286E+05          1.05918378E+06          3.56279882E+05          4.28961354E+05          2.91407557E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.41773064E+04          1.01914569E+04          6.97446904E+03          2.26434290E+05          1.99713395E+05          9.43799036E+04          9.09353571E+04          6.23638324E+04          4.37369409E+05          2.03510440E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11460816E+05          3.59566219E+05          8.69958813E+04          6.28643852E+04          4.02930098E+04          2.53638437E+04          1.97718432E+04          8.85482743E+05          1.06055993E+06          3.56895486E+05          4.29562466E+05          2.91849178E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.41709435E+04          1.02179192E+04          6.99422184E+03          2.26852752E+05          2.00073341E+05          9.45541153E+04          9.11562622E+04          6.25245175E+04          4.38119749E+05          2.03962226E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.13785800E+05          3.59903135E+05          8.80606341E+04          6.33048910E+04          4.06415490E+04          2.61022524E+04          2.02271346E+04          9.00486559E+05          1.07453482E+06          3.61681801E+05          4.35355576E+05          2.96344701E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43950180E+04          1.04905818E+04          7.14263521E+03          2.31128404E+05          2.02709492E+05          9.63340841E+04          9.34281411E+04          6.40016681E+04          4.46825799E+05          2.08126836E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16145755E+05          3.60240683E+05          8.86839436E+04          6.37516139E+04          4.09961705E+04          2.68849445E+04          2.07845914E+04          9.12600153E+05          1.08286793E+06          3.67739682E+05          4.41550222E+05          3.00980886E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45126039E+04          1.07260063E+04          7.32504969E+03          2.35568324E+05          2.06190359E+05          9.81823540E+04          9.58161582E+04          6.54793719E+04          4.54717478E+05          2.12467732E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18541478E+05          3.60578864E+05          8.96934988E+04          6.42046864E+04          4.14953979E+04          2.74921829E+04          2.13935944E+04          9.27643890E+05          1.09618946E+06          3.72738078E+05          4.47923700E+05          3.05764438E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48985630E+04          1.10028592E+04          7.52298964E+03          2.38970825E+05          2.09792860E+05          1.00102933E+05          9.77759289E+04          6.71135743E+04          4.62687559E+05          2.17281193E+03
        936.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.20239959E+05          3.60815935E+05          9.04138697E+04          6.45256418E+04          4.17698959E+04          2.80429093E+04          2.17744132E+04          9.38471491E+05          1.10570986E+06          3.76902407E+05          4.52495068E+05          3.07434504E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50513192E+04          1.12052868E+04          7.66801428E+03          2.42051694E+05          2.12390063E+05          1.00745701E+05          9.94658644E+04          6.83067403E+04          4.67640449E+05          2.20636162E+03
        937.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.20240447E+05          3.60816003E+05          9.04140772E+04          6.45257340E+04          4.17699749E+04          2.80430699E+04          2.17745353E+04          9.38474622E+05          1.10571261E+06          3.76903610E+05          4.52496388E+05          3.07435400E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.34206826E+04          2.50513631E+04          1.12053458E+04          7.66805652E+03          2.42052585E+05          2.12390814E+05          1.00746060E+05          9.94663557E+04          6.83070873E+04          4.67642217E+05          2.13219371E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.20973787E+05          3.60917681E+05          9.07263038E+04          6.46642447E+04          4.18887095E+04          2.82858645E+04          2.19590864E+04          9.43191916E+05          1.10984283E+06          3.78716609E+05          4.54483866E+05          3.08784711E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.22407642E+04          2.51173930E+04          1.12764468E+04          7.73192429E+03          2.43397163E+05          2.13523483E+05          1.01287220E+05          1.00208495E+05          6.88314358E+04          4.70308364E+05          2.14421435E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.23443527E+05          3.61257135E+05          9.17831709E+04          6.54212281E+04          4.22895484E+04          2.90352706E+04          2.25977266E+04          9.54927951E+05          1.12384060E+06          3.84890051E+05          4.58726729E+05          3.13370775E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.07269177E+04          2.53401035E+04          1.15734107E+04          7.89810807E+03          2.47990569E+05          2.15897468E+05          1.03134467E+05          1.02206479E+05          7.02444489E+04          4.77982847E+05          2.18480441E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25951569E+05          3.61597228E+05          9.27029674E+04          6.59489176E+04          4.26981328E+04          2.97884708E+04          2.31581815E+04          9.70047215E+05          1.13819598E+06          3.91268095E+05          4.65014797E+05          3.18095118E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.02540599E+04          2.55667989E+04          1.18864387E+04          8.10963720E+03          2.51402601E+05          2.19484531E+05          1.05050345E+05          1.04642328E+05          7.19955605E+04          4.86183571E+05          2.23005213E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28498810E+05          3.61937963E+05          9.37721788E+04          6.64851890E+04          4.31146894E+04          3.06297437E+04          2.38224877E+04          9.85652945E+05          1.14503942E+06          3.95625894E+05          4.71477650E+05          3.22964089E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.98427633E+04          2.60075269E+04          1.21312781E+04          8.33280859E+03          2.55869574E+05          2.23192804E+05          1.06663080E+05          1.07197117E+05          7.34369383E+04          4.95161459E+05          2.27638338E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.31086177E+05          3.62279340E+05          9.48663419E+04          6.70302534E+04          4.35772660E+04          3.13771668E+04          2.43895585E+04          1.00176900E+06          1.15842315E+06          4.01854953E+05          4.78122678E+05          3.27213158E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.02498512E+04          2.62978004E+04          1.24463741E+04          8.49509433E+03          2.59761375E+05          2.26469414E+05          1.08607874E+05          1.09569462E+05          7.51918486E+04          5.03299838E+05          2.31950751E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.32749854E+05          3.62621361E+05          9.59863406E+04          6.75843288E+04          4.40179625E+04          3.22501302E+04          2.50692438E+04          1.01189710E+06          1.17212345E+06          4.08283300E+05          4.84364569E+05          3.32197779E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.02477471E+04          2.65946266E+04          1.27782751E+04          8.71615185E+03          2.64211119E+05          2.30259050E+05          1.10624904E+05          1.12265337E+05          7.68960379E+04          5.12599774E+05          2.36868398E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.35198320E+05          3.69840459E+05          9.66684954E+04          6.82716106E+04          4.44676637E+04          3.30104498E+04          2.57185175E+04          1.02738913E+06          1.18467246E+06          4.12639656E+05          4.91247842E+05          3.37336616E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.02456431E+04          2.68167538E+04          1.30199496E+04          8.92261586E+03          2.68815969E+05          2.34177673E+05          1.12718271E+05          1.14588582E+05          7.87507355E+04          5.20376978E+05          2.41218512E+03
       1077.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.60105411E+05          3.80831564E+05          1.05222387E+05          7.34269005E+04          4.84139373E+04          4.03139967E+04          3.13993736E+04          1.14837231E+06          1.29169143E+06          4.60841327E+05          5.43703183E+05          3.75584481E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.56226886E+04          2.95131640E+04          1.56437380E+04          1.07295242E+04          3.03616655E+05          2.62199950E+05          1.26810521E+05          1.35604364E+05          9.33829529E+04          5.90013010E+05          2.81557299E+03
       1078.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.60106091E+05          3.80831846E+05          1.05222626E+05          7.34270426E+04          4.84140482E+04          4.03142144E+04          3.13995433E+04          1.14837583E+06          1.29169443E+06          4.60842660E+05          5.43704689E+05          3.75585609E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.44202200E+04          6.56227861E+04          2.95132401E+04          1.56438140E+04          1.07295771E+04          3.03617672E+05          2.62200768E+05          1.26810936E+05          1.35604976E+05          9.33833792E+04          5.90014998E+05          2.73405571E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.67739948E+05          3.83968232E+05          1.07915891E+05          7.50248816E+04          4.95428215E+04          4.24721476E+04          3.31102045E+04          1.17948205E+06          1.31741970E+06          4.75985861E+05          5.60792733E+05          3.85776122E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.58544601E+04          6.73416574E+04          3.03015127E+04          1.64142181E+04          1.13003310E+04          3.13443945E+05          2.70724876E+05          1.31545974E+05          1.42071743E+05          9.78861680E+04          6.10766051E+05          2.84891064E+03
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.01986376E+05          4.02478664E+05          1.19259650E+05          8.33667507E+04          5.54221837E+04          5.37807566E+04          4.20908052E+04          1.33722293E+06          1.45958812E+06          5.39677494E+05          6.37589941E+05          4.42830475E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04009543E+05          7.43170435E+04          3.40298474E+04          2.04580343E+04          1.40952477E+04          3.62856515E+05          3.11056626E+05          1.52501929E+05          1.74583247E+05          1.20491946E+05          7.08477491E+05          3.41168786E+03
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.34149072E+05          4.23470344E+05          1.32155559E+05          9.21762502E+04          6.20317986E+04          6.75527024E+04          5.27814954E+04          1.50829880E+06          1.60645283E+06          6.10213263E+05          7.18803467E+05          5.02929289E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16557381E+05          8.19162666E+04          3.81175234E+04          2.52916042E+04          1.73572152E+04          4.14838643E+05          3.55254963E+05          1.75654766E+05          2.10808698E+05          1.46309744E+05          8.14089691E+05          4.04607687E+03
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.74344760E+05          4.46852633E+05          1.45127573E+05          1.02446788E+05          6.94944765E+04          8.33106691E+04          6.54718199E+04          1.68746696E+06          1.76644533E+06          6.84265553E+05          8.08329867E+05          5.68455023E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29240616E+05          9.02516722E+04          4.27220734E+04          3.06928084E+04          2.11932279E+04          4.68758881E+05          4.03645529E+05          2.00447419E+05          2.52923637E+05          1.76142684E+05          9.26460698E+05          4.74876196E+03
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.16340084E+05          4.72559746E+05          1.59470186E+05          1.13799935E+05          7.77851163E+04          1.02416017E+05          8.02899463E+04          1.86757851E+06          1.92413693E+06          7.62460614E+05          9.08065492E+05          6.41704177E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42133230E+05          9.94121862E+04          4.76198152E+04          3.72110428E+04          2.57408319E+04          5.28547797E+05          4.53512664E+05          2.27385097E+05          3.00545725E+05          2.09492729E+05          1.04947269E+06          5.53778835E+03
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.55566417E+05          5.02316322E+05          1.74177061E+05          1.26899941E+05          8.65643548E+04          1.24080887E+05          9.76387565E+04          2.07495155E+06          2.09825134E+06          8.43296136E+05          1.01364513E+06          7.19476390E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55611263E+05          1.09567703E+05          5.28999914E+04          4.45156352E+04          3.09011735E+04          5.89085010E+05          5.09481071E+05          2.57338609E+05          3.56306313E+05          2.47818361E+05          1.17721531E+06          6.39772219E+03
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.99725605E+05          5.31818024E+05          1.90198409E+05          1.40024037E+05          9.61695641E+04          1.49566017E+05          1.18359757E+05          2.26665770E+06          2.26539802E+06          9.28104180E+05          1.13102693E+06          8.06057252E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70104741E+05          1.20116240E+05          5.89383820E+04          5.27251558E+04          3.67620785E+04          6.53989562E+05          5.67569737E+05          2.88196041E+05          4.17543482E+05          2.90834779E+05          1.31513260E+06          7.33898241E+03
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.48127311E+05          5.64670460E+05          2.07120049E+05          1.54616222E+05          1.06877823E+05          1.78750678E+05          1.40900410E+05          2.48336899E+06          2.45121815E+06          1.01962859E+06          1.25561825E+06          8.98191162E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.85485035E+05          1.31707208E+05          6.48754974E+04          6.21333645E+04          4.34019396E+04          7.24249803E+05          6.31059981E+05          3.22209622E+05          4.85378445E+05          3.38162024E+05          1.45920282E+06          8.35677729E+03
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.96127556E+05          5.97544242E+05          2.23942960E+05          1.69998623E+05          1.18325840E+05          2.11649061E+05          1.67298864E+05          2.70077355E+06          2.62933901E+06          1.11385133E+06          1.39560803E+06          1.00214602E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01011359E+05          1.44204021E+05          7.16159675E+04          7.28514135E+04          5.07926849E+04          7.96089367E+05          7.00518443E+05          3.56642128E+05          5.59667651E+05          3.91209506E+05          1.61562513E+06          9.45977523E+03
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.46607980E+05          6.32823989E+05          2.43443178E+05          1.87515501E+05          1.31108231E+05          2.49487057E+05          1.97563705E+05          2.93689013E+06          2.82550451E+06          1.21501179E+06          1.53776677E+06          1.10766371E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18003339E+05          1.57558399E+05          7.86156423E+04          8.45921278E+04          5.89429528E+04          8.75278447E+05          7.69140577E+05          3.94795748E+05          6.42903584E+05          4.51081329E+05          1.77984608E+06          1.06520345E+04
