#Energy      Pb-K-shell   Pb-L1-shell   Pb-L2-shell   Pb-L3-shell   Pb-M1-shell   Pb-M2-shell   Pb-M3-shell   Pb-M4-shell   Pb-M5-shell   Pb-N1-shell   Pb-N2-shell   Pb-N3-shell   Pb-N4-shell   Pb-N5-shell   Pb-N6-shell   Pb-N7-shell   Pb-O1-shell   Pb-O2-shell   Pb-O3-shell   Pb-O4-shell   Pb-O5-shell   I-K-shell   I-L1-shell   I-L2-shell   I-L3-shell   I-M1-shell   I-M2-shell   I-M3-shell   I-M4-shell   I-M5-shell   I-N1-shell   I-N2-shell   I-N3-shell   I-N4-shell   I-N5-shell   Valence  Total
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52411209E+05          6.57777560E+04          1.01223562E+03          7.15817865E+02          3.26700545E+03          1.73138515E+03          6.10589313E+02          1.35273656E+02          8.34666954E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.81163376E+03          2.73912538E+03          1.17951466E+03          3.26448638E+02          2.07971157E+02          2.14792639E+01          1.24821401E+01
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34711028E+05          5.93322820E+04          1.00725267E+03          7.12870923E+02          3.24755597E+03          1.73463956E+03          6.13702172E+02          1.36984940E+02          8.44856875E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.72399026E+03          2.72947291E+03          1.17760887E+03          3.29438952E+02          2.09922323E+02          2.17827484E+01          1.26314631E+01
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20240488E+05          5.39084729E+04          1.00292377E+03          7.10354134E+02          3.23041027E+03          1.73842174E+03          6.16923369E+02          1.38607100E+02          8.55495895E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.64394743E+03          2.72137832E+03          1.17625576E+03          3.32446327E+02          2.11883195E+02          2.20854656E+01          1.27808212E+01
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08236133E+05          4.92946065E+04          9.99193364E+02          7.08231303E+02          3.21537282E+03          1.74269051E+03          6.20244653E+02          1.40226156E+02          8.65635800E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.57080066E+03          2.71471106E+03          1.17541064E+03          3.35469306E+02          2.13852920E+02          2.23900995E+01          1.29297221E+01
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.81555943E+04          4.53333641E+04          9.96012515E+02          7.06470634E+02          3.20226809E+03          1.74740871E+03          6.23658550E+02          1.41923549E+02          8.76216753E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50392399E+03          2.70935612E+03          1.17503310E+03          3.38506558E+02          2.15830724E+02          2.26913060E+01          1.30791691E+01
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.95972342E+04          4.19040047E+04          9.93337031E+02          7.05043139E+02          3.19093811E+03          1.75254270E+03          6.27158251E+02          1.43535242E+02          8.86309110E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.44276481E+03          2.70520895E+03          1.17508690E+03          3.41556866E+02          2.17815893E+02          2.29917975E+01          1.32266024E+01
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.22622934E+04          3.89127866E+04          9.91126764E+02          7.03922617E+02          3.18124193E+03          1.75806183E+03          6.30737532E+02          1.45223767E+02          8.96382391E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.38682574E+03          2.70217598E+03          1.17553911E+03          3.44619119E+02          2.19807777E+02          2.32941928E+01          1.33753113E+01
        625.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.83515021E+04          3.72975192E+04          9.90009063E+02          7.03387951E+02          3.17615627E+03          1.76154596E+03          6.32920551E+02          1.46202634E+02          9.02505327E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.35558623E+03          2.70085533E+03          1.17598914E+03          3.46461467E+02          2.21005681E+02          2.34742110E+01          1.34639680E+01
        626.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.83502627E+04          3.72970039E+04          9.90008716E+02          7.03387790E+02          3.17615467E+03          1.76154714E+03          6.32921283E+02          1.46202987E+02          9.02507515E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.53668373E+12          5.35557609E+03          2.70085495E+03          1.17598931E+03          3.46462082E+02          2.21006080E+02          2.34742718E+01          1.34639984E+01
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.59217301E+04          3.62863053E+04          9.89345999E+02          7.03085719E+02          3.17305264E+03          1.76393838E+03          6.34390721E+02          1.46828457E+02          9.06881563E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.12098478E+07          5.33566461E+03          2.70017223E+03          1.17636007E+03          3.47692294E+02          2.21805779E+02          2.35932720E+01          1.35231933E+01
        637.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.14454323E+04          3.44082062E+04          9.88208718E+02          7.02605972E+02          3.16750789E+03          1.76887919E+03          6.37362604E+02          1.48156942E+02          9.15171107E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17463151E+07          5.29791286E+03          2.69925860E+03          1.17726395E+03          3.50157757E+02          2.23408019E+02          2.38335648E+01          1.36419830E+01
        638.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.14443793E+04          3.44077612E+04          9.88208464E+02          7.02605873E+02          3.16750661E+03          1.76888045E+03          6.37363352E+02          1.48157293E+02          9.15173289E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.02535770E+12          1.17438557E+07          5.29790376E+03          2.69925845E+03          1.17726420E+03          3.50158374E+02          2.23408420E+02          2.38336254E+01          1.36420133E+01
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.03984555E+04          3.39659478E+04          9.87962141E+02          7.02511020E+02          3.16625384E+03          1.77014697E+03          6.38112625E+02          1.48508480E+02          9.16910654E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.74683848E+08          9.30339205E+06          5.28888563E+03          2.69912108E+03          1.17752272E+03          3.50775454E+02          2.23809355E+02          2.38942523E+01          1.36713090E+01
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.55546683E+04          3.19049721E+04          9.86945864E+02          7.02179368E+02          3.16074242E+03          1.77666447E+03          6.41898478E+02          1.50106503E+02          9.27357635E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88169195E+07          4.09988443E+06          5.24613246E+03          2.69895283E+03          1.17900259E+03          3.53867741E+02          2.25817999E+02          2.41919782E+01          1.38186030E+01
        650.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.51038632E+04          3.17117432E+04          9.86863460E+02          7.02158894E+02          3.16025878E+03          1.77733171E+03          6.42280031E+02          1.50281424E+02          9.28443652E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66730897E+07          3.85213536E+06          5.24206971E+03          2.69898203E+03          1.17916702E+03          3.54177130E+02          2.26018923E+02          2.42221956E+01          1.38336967E+01
        651.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.27347466E+12          6.51029713E+04          3.17113603E+04          9.86863299E+02          7.02158855E+02          3.16025782E+03          1.77733305E+03          6.42280795E+02          1.50281775E+02          9.28445826E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66698497E+07          3.85172096E+06          5.24206162E+03          2.69898210E+03          1.17916736E+03          3.54177749E+02          2.26019325E+02          2.42222560E+01          1.38337269E+01
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11307055E+07          6.12803149E+04          3.00648789E+04          9.86270315E+02          7.02073126E+02          3.15642310E+03          1.78346971E+03          6.45743917E+02          1.51778368E+02          9.37344635E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.50196615E+06          2.40508845E+06          5.20708552E+03          2.69960420E+03          1.18077735E+03          3.56968361E+02          2.27831249E+02          2.44916011E+01          1.39661253E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00613246E+07          5.74870064E+04          2.84147716E+04          9.85911340E+02          7.02176419E+02          3.15321073E+03          1.79054332E+03          6.49644904E+02          1.53370042E+02          9.47741536E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.23120183E+06          1.61690293E+06          5.17145573E+03          2.70101739E+03          1.18282657E+03          3.60076582E+02          2.29848681E+02          2.47880291E+01          1.41128431E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.27892896E+06          5.41032832E+04          2.69283847E+04          9.85846695E+02          7.02474672E+02          3.15102659E+03          1.79786749E+03          6.53597757E+02          1.55034075E+02          9.57688407E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78502969E+06          1.17798248E+06          5.13898224E+03          2.70313994E+03          1.18513164E+03          3.63191737E+02          2.31869900E+02          2.50863473E+01          1.42597921E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.35019730E+06          5.10711202E+04          2.55845634E+04          9.86056246E+02          7.02954548E+02          3.14979993E+03          1.80542586E+03          6.57599043E+02          1.56619696E+02          9.68037220E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00230216E+06          9.05118840E+05          5.10942986E+03          2.70592359E+03          1.18767542E+03          3.66313198E+02          2.33894544E+02          2.53815295E+01          1.44059582E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35590869E+06          4.83420678E+04          2.43651569E+04          9.86521471E+02          7.03603955E+02          3.14946515E+03          1.81320336E+03          6.61645626E+02          1.58276205E+02          9.78361855E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52451575E+06          7.22249625E+05          5.08258241E+03          2.70932437E+03          1.19044230E+03          3.69440394E+02          2.35922280E+02          2.56785923E+01          1.45532765E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76734519E+06          4.58760519E+04          2.32550308E+04          9.87225383E+02          7.04411685E+02          3.14996306E+03          1.82118613E+03          6.65734575E+02          1.59928904E+02          9.88248407E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20850638E+06          5.92944427E+05          5.05824575E+03          2.71330181E+03          1.19341789E+03          3.72572795E+02          2.37952795E+02          2.59725775E+01          1.46986036E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38594584E+06          4.36396579E+04          2.22412698E+04          9.88152526E+02          7.05367533E+02          3.15123866E+03          1.82936134E+03          6.69863193E+02          1.61505327E+02          9.98527724E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.87088868E+05          4.97669435E+05          5.03624373E+03          2.71781886E+03          1.19658890E+03          3.75709904E+02          2.39985806E+02          2.62684308E+01          1.48447507E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12287874E+06          4.16046072E+04          2.13128479E+04          9.89288528E+02          7.06462057E+02          3.15324189E+03          1.83771715E+03          6.74028980E+02          1.63150932E+02          1.00878417E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.25175463E+05          4.25190468E+05          5.01641312E+03          2.72284133E+03          1.19994313E+03          3.78851272E+02          2.42021045E+02          2.65612652E+01          1.49904623E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.32687959E+05          3.97469332E+04          2.04603331E+04          9.90620353E+02          7.07686580E+02          3.15592666E+03          1.84624254E+03          6.78229610E+02          1.64792929E+02          1.01861431E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.02661488E+05          3.68588256E+05          4.99860555E+03          2.72833770E+03          1.20346934E+03          3.81996469E+02          2.43928532E+02          2.68559517E+01          1.51352863E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.90146832E+05          3.80462430E+04          1.96756127E+04          9.92135800E+02          7.09033121E+02          3.15925049E+03          1.85492740E+03          6.82462927E+02          1.66360755E+02          1.02882798E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.07478457E+05          3.23440610E+05          4.98268823E+03          2.73427895E+03          1.20715709E+03          3.85145106E+02          2.46035021E+02          2.71500704E+01          1.52808993E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.80198296E+05          3.64850218E+04          1.89515668E+04          9.93823683E+02          7.10494287E+02          3.16317405E+03          1.86376221E+03          6.86726916E+02          1.67996053E+02          1.03901998E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.31818303E+05          2.86768451E+05          4.96853421E+03          2.74063826E+03          1.21099673E+03          3.87979572E+02          2.48137810E+02          2.74412392E+01          1.54255689E+01
        768.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.01211448E+05          3.51868566E+04          1.83467988E+04          9.95481511E+02          7.11901505E+02          3.16718761E+03          1.87183365E+03          6.90588755E+02          1.69457775E+02          1.04774084E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.76174863E+05          2.59307478E+05          4.95721252E+03          2.74669779E+03          1.21457450E+03          3.90862565E+02          2.49747517E+02          2.77047080E+01          1.55545488E+01
        769.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40138795E+13          6.01196069E+05          3.51865792E+04          1.83466693E+04          9.95481893E+02          7.11901827E+02          3.16718855E+03          1.87183545E+03          6.90589615E+02          1.69458115E+02          1.04774295E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.76163864E+05          2.59301988E+05          4.95721015E+03          2.74669917E+03          1.21457530E+03          3.90863297E+02          2.49747988E+02          2.77047670E+01          1.55545787E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91680618E+09          5.93363352E+05          3.50482703E+04          1.82820977E+04          9.95673713E+02          7.12063230E+02          3.16766113E+03          1.87273826E+03          6.91019708E+02          1.69627931E+02          1.04879728E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.70579090E+05          2.56527199E+05          4.95603250E+03          2.74739080E+03          1.21497935E+03          3.91229160E+02          2.49982903E+02          2.77342514E+01          1.55695143E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.21047606E+07          5.23422589E+05          3.37228174E+04          1.76617967E+04          9.97676293E+02          7.13733626E+02          3.17267832E+03          1.88184734E+03          6.95339566E+02          1.71187706E+02          1.05894885E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.20223322E+05          2.31258542E+05          4.94507541E+03          2.75451341E+03          1.21909664E+03          3.94473353E+02          2.52080328E+02          2.80267235E+01          1.57144501E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08830382E+07          4.66166296E+05          3.24974150E+04          1.70860081E+04          9.99822529E+02          7.15499584E+02          3.17819455E+03          1.89108191E+03          6.99684851E+02          1.72813250E+02          1.06907985E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.78240861E+05          2.09897097E+05          4.93556977E+03          2.76198496E+03          1.22334092E+03          3.97712219E+02          2.54174188E+02          2.83163151E+01          1.58589445E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70616964E+07          4.18605090E+05          3.13621883E+04          1.65505414E+04          1.00210421E+03          7.17355678E+02          3.18418110E+03          1.90043483E+03          7.04054053E+02          1.74435548E+02          1.07919063E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.42838937E+05          1.91660986E+05          4.92742398E+03          2.76978543E+03          1.22770499E+03          4.00543229E+02          2.56264531E+02          2.86077353E+01          1.60032542E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11158801E+07          3.78624176E+05          3.03084151E+04          1.60517639E+04          1.00451371E+03          7.19296832E+02          3.19061114E+03          1.90989949E+03          7.08445747E+02          1.76054653E+02          1.08890028E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.12656228E+05          1.75946301E+05          4.92055630E+03          2.77789645E+03          1.23218221E+03          4.03774735E+02          2.58351405E+02          2.88986419E+01          1.61470940E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.94394232E+06          3.44663146E+05          2.93284356E+04          1.55864152E+04          1.00704386E+03          7.21318316E+02          3.19745995E+03          1.91946973E+03          7.12858601E+02          1.77670619E+02          1.09897347E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86704185E+05          1.62303882E+05          4.91489192E+03          2.78630081E+03          1.23676636E+03          4.07001104E+02          2.60193844E+02          2.91890405E+01          1.62905586E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.02371107E+06          3.15518981E+05          2.84155141E+04          1.51515757E+04          1.00968809E+03          7.23415752E+02          3.20470436E+03          1.92913976E+03          7.17291374E+02          1.79217282E+02          1.10902743E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64200709E+05          1.50372591E+05          4.91035931E+03          2.79498258E+03          1.24145160E+03          4.10222404E+02          2.62275740E+02          2.94766413E+01          1.64334319E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.76136317E+06          2.90303540E+05          2.75637186E+04          1.47447230E+04          1.01244019E+03          7.25585050E+02          3.21232285E+03          1.93890414E+03          7.21742900E+02          1.80827459E+02          1.11906249E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44541548E+05          1.39866472E+05          4.90689502E+03          2.80392673E+03          1.24623257E+03          4.13438706E+02          2.64354304E+02          2.97660557E+01          1.65773171E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.87993648E+06          2.68331289E+05          2.67677081E+04          1.43634893E+04          1.01529440E+03          7.27822343E+02          3.22029538E+03          1.94875783E+03          7.26212074E+02          1.82434650E+02          1.12907894E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27260203E+05          1.30567428E+05          4.90443709E+03          2.81311939E+03          1.25110414E+03          4.16650077E+02          2.66429582E+02          3.00549876E+01          1.67209409E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.23731410E+06          2.49045046E+05          2.60227289E+04          1.40058700E+04          1.01824535E+03          7.30124096E+02          3.22860315E+03          1.95869608E+03          7.30697880E+02          1.84038901E+02          1.13907710E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11971535E+05          1.22286048E+05          4.90292976E+03          2.82254744E+03          1.25606160E+03          4.19856587E+02          2.68501623E+02          3.03434425E+01          1.68643065E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75210902E+06          2.32018847E+05          2.53245972E+04          1.36699567E+04          1.02128797E+03          7.32486940E+02          3.23722861E+03          1.96871442E+03          7.35199344E+02          1.85640261E+02          1.14869174E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.98379080E+05          1.14879005E+05          4.90232110E+03          2.83219871E+03          1.26110050E+03          4.23058303E+02          2.70570471E+02          3.06314267E+01          1.70066164E+01
