#Energy      Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Valence  Total
         40.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.03942368E+00          7.03942368E+00
         41.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.91171470E+00          6.91171470E+00
         42.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.79179869E+00          6.79179869E+00
         43.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.67939767E+00          6.67939767E+00
         44.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.57423189E+00          6.57423189E+00
         45.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.47601865E+00          6.47601865E+00
         46.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.38447256E+00          6.38447256E+00
         47.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.29930610E+00          6.29930610E+00
         48.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.22023086E+00          6.22023086E+00
         49.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.14695902E+00          6.14695902E+00
         50.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.07920498E+00          6.07920498E+00
         51.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.01668705E+00          6.01668705E+00
         52.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.95912907E+00          5.95912907E+00
         53.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.90626183E+00          5.90626183E+00
         54.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.85782435E+00          5.85782435E+00
         55.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.81356485E+00          5.81356485E+00
         56.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77324158E+00          5.77324158E+00
         57.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.73662357E+00          5.73662357E+00
         58.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.70349055E+00          5.70349055E+00
         59.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.67363343E+00          5.67363343E+00
         60.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.64685448E+00          5.64685448E+00
         61.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.62296676E+00          5.62296676E+00
         62.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.60179421E+00          5.60179421E+00
         63.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.58317125E+00          5.58317125E+00
         64.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.56694241E+00          5.56694241E+00
         65.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.55296190E+00          5.55296190E+00
         66.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.54109315E+00          5.54109315E+00
         67.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53120835E+00          5.53120835E+00
         68.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.52318797E+00          5.52318797E+00
         69.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51692025E+00          5.51692025E+00
         70.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51230079E+00          5.51230079E+00
         71.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50923203E+00          5.50923203E+00
         72.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50762285E+00          5.50762285E+00
         73.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50738814E+00          5.50738814E+00
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50844837E+00          5.50844837E+00
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51072925E+00          5.51072925E+00
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51416139E+00          5.51416139E+00
         76.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51867482E+00          5.51867482E+00
         77.0000          1.00000000E+30          1.00000000E+30          6.15727292E+09          3.07863646E+09          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51867986E+00          5.51867985E+00
         77.0010          1.00000000E+30          1.00000000E+30          6.15755823E+09          3.07877911E+09          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51868491E+00          5.51868489E+00
         78.0000          1.00000000E+30          1.00000000E+30          4.22175271E+05          2.11087636E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.52422399E+00          5.52400715E+00
         79.0000          1.00000000E+30          1.00000000E+30          1.49082106E+05          7.45410532E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53073701E+00          5.53012153E+00
         80.0000          1.00000000E+30          1.00000000E+30          8.08394769E+04          4.04197384E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53816579E+00          5.53702779E+00
         81.0000          1.00000000E+30          1.00000000E+30          5.22799043E+04          2.61399521E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.54646059E+00          5.54469585E+00
         82.0000          1.00000000E+30          1.00000000E+30          3.72658755E+04          1.86329378E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.55557483E+00          5.55309128E+00
         83.0000          1.00000000E+30          1.00000000E+30          2.82377503E+04          1.41188751E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.56546485E+00          5.56217605E+00
         84.0000          1.00000000E+30          1.00000000E+30          2.23299354E+04          1.11649677E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.57608971E+00          5.57191556E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.82196903E+04          9.10984514E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.58741101E+00          5.58227528E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.52249152E+04          7.61245761E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.59939270E+00          5.59322150E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.29658004E+04          6.48290020E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.61200091E+00          5.60472321E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.12137220E+04          5.60686099E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.62520384E+00          5.61675115E+00
         89.0000          1.00000000E+30          1.00000000E+30          9.82241131E+03          4.91120566E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.63897159E+00          5.62927641E+00
         90.0000          1.00000000E+30          1.00000000E+30          8.69659496E+03          4.34829748E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.65327599E+00          5.64227261E+00
         91.0000          1.00000000E+30          1.00000000E+30          7.77064313E+03          3.88532156E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.66809058E+00          5.65571435E+00
         92.0000          1.00000000E+30          1.00000000E+30          6.99864751E+03          3.49932376E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.68339040E+00          5.66957812E+00
         93.0000          1.00000000E+30          1.00000000E+30          6.34702466E+03          3.17351233E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.69915194E+00          5.68384095E+00
         94.0000          1.00000000E+30          1.00000000E+30          5.79133151E+03          2.89566575E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.71535303E+00          5.69848186E+00
         95.0000          1.00000000E+30          1.00000000E+30          5.31287849E+03          2.65643924E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.73197275E+00          5.71348023E+00
         96.0000          1.00000000E+30          1.00000000E+30          4.89763514E+03          2.44881757E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.74899137E+00          5.72881740E+00
         97.0000          1.00000000E+30          1.00000000E+30          4.53464282E+03          2.26732141E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.76639024E+00          5.74447569E+00
         98.0000          1.00000000E+30          1.00000000E+30          4.21510418E+03          2.10755209E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.78415173E+00          5.76043755E+00
         99.0000          1.00000000E+30          1.00000000E+30          3.93212438E+03          1.96606219E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.80225918E+00          5.77668687E+00
        100.0000          1.00000000E+30          1.00000000E+30          3.67998354E+03          1.83999177E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.82069682E+00          5.79320715E+00
        103.9990          1.00000000E+30          1.00000000E+30          2.90280656E+03          1.45140328E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.89744267E+00          5.86171607E+00
        104.0010          1.00000000E+30          1.00000000E+30          2.90249091E+03          1.45124545E+03          1.00000000E+30          1.00000000E+30          1.41680912E+10          7.08404562E+09          5.89748217E+00          5.86175123E+00
        110.0000          1.00000000E+30          1.00000000E+30          2.16667057E+03          1.08333529E+03          1.00000000E+30          1.00000000E+30          7.54014718E+04          3.77007359E+04          6.02030595E+00          5.96911883E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.48864238E+03          7.44321192E+02          1.00000000E+30          1.00000000E+30          1.68124728E+04          8.40623640E+03          6.24051479E+00          6.15623711E+00
        120.9990          1.00000000E+30          1.00000000E+30          1.44194665E+03          7.20973323E+02          1.00000000E+30          1.00000000E+30          1.53237321E+04          7.66186606E+03          6.26334861E+00          6.17530583E+00
        121.0010          1.00000000E+30          2.16919505E+10          1.44185635E+03          7.20928173E+02          1.00000000E+30          1.00000000E+30          1.53208150E+04          7.66040752E+03          6.26339445E+00          6.17534401E+00
        130.0000          1.00000000E+30          6.70722693E+04          1.11927388E+03          5.59636939E+02          1.00000000E+30          1.00000000E+30          8.01934046E+03          4.00967023E+03          6.47430287E+00          6.34815444E+00
        140.0000          1.00000000E+30          2.13040529E+04          8.93080422E+02          4.46540211E+02          1.00000000E+30          1.00000000E+30          4.92231257E+03          2.46115628E+03          6.71722894E+00          6.54080067E+00
        150.0000          1.00000000E+30          1.11565993E+04          7.43488841E+02          3.71744421E+02          1.00000000E+30          1.00000000E+30          3.43660870E+03          1.71830435E+03          6.96637955E+00          6.73200287E+00
        153.9990          1.00000000E+30          9.17201606E+03          6.97467545E+02          3.48733772E+02          1.00000000E+30          1.00000000E+30          3.04827582E+03          1.52413791E+03          7.06729312E+00          6.80775252E+00
        154.0010          1.00000000E+30          9.17119146E+03          6.97446119E+02          3.48723059E+02          1.00000000E+30          4.30634310E+10          3.04810265E+03          1.52405133E+03          7.06734374E+00          6.80779033E+00
        160.0000          1.00000000E+30          7.13365642E+03          6.39114216E+02          3.19557108E+02          1.00000000E+30          2.79373617E+05          2.59564613E+03          1.29782307E+03          7.21978473E+00          6.92032791E+00
        170.0000          1.00000000E+30          5.08705585E+03          5.63415538E+02          2.81707769E+02          1.00000000E+30          6.22526898E+04          2.06759000E+03          1.03379500E+03          7.47607849E+00          7.10488469E+00
        180.0000          1.00000000E+30          3.88724193E+03          5.06909268E+02          2.53454634E+02          1.00000000E+30          2.94571417E+04          1.71164401E+03          8.55822003E+02          7.73429363E+00          7.28563430E+00
        190.0000          1.00000000E+30          3.11603375E+03          4.63791051E+02          2.31895526E+02          1.00000000E+30          1.78742040E+04          1.45911207E+03          7.29556035E+02          7.99373334E+00          7.46272357E+00
        200.0000          1.00000000E+30          2.58727620E+03          4.30320342E+02          2.15160171E+02          1.00000000E+30          1.23151692E+04          1.27295081E+03          6.36475403E+02          8.25388845E+00          7.63644390E+00
        210.0000          1.00000000E+30          2.20714431E+03          4.03984791E+02          2.01992395E+02          1.00000000E+30          9.17089386E+03          1.13161524E+03          5.65807619E+02          8.51438260E+00          7.80716048E+00
        220.0000          1.00000000E+30          1.92377645E+03          3.83039902E+02          1.91519951E+02          1.00000000E+30          7.19858287E+03          1.02180441E+03          5.10902204E+02          8.77257339E+00          7.97330990E+00
        230.0000          1.00000000E+30          1.70649175E+03          3.66242168E+02          1.83121084E+02          1.00000000E+30          5.86999871E+03          9.34896626E+02          4.67448313E+02          9.02994766E+00          8.13675074E+00
        240.0000          1.00000000E+30          1.53607977E+03          3.52685134E+02          1.76342567E+02          1.00000000E+30          4.92704776E+03          8.65077730E+02          4.32538865E+02          9.29175025E+00          8.30217343E+00
        250.0000          1.00000000E+30          1.39997011E+03          3.41695638E+02          1.70847819E+02          1.00000000E+30          4.23068301E+03          8.08292514E+02          4.04146257E+02          9.55205727E+00          8.46514768E+00
        260.0000          1.00000000E+30          1.28961689E+03          3.32765999E+02          1.66383000E+02          1.00000000E+30          3.70009951E+03          7.61632510E+02          3.80816255E+02          9.81095096E+00          8.62612878E+00
        270.0000          1.00000000E+30          1.19902797E+03          3.25507334E+02          1.62753667E+02          1.00000000E+30          3.28558243E+03          7.22962649E+02          3.61481324E+02          1.00685077E+01          8.78549898E+00
        280.0000          1.00000000E+30          1.12388160E+03          3.19618299E+02          1.59809150E+02          1.00000000E+30          2.95506858E+03          6.90682997E+02          3.45341499E+02          1.03297463E+01          8.94728909E+00
        290.0000          1.00000000E+30          1.06099069E+03          3.14862547E+02          1.57431273E+02          1.00000000E+30          2.68703844E+03          6.63574775E+02          3.31787387E+02          1.05846749E+01          9.10416639E+00
        300.0000          1.00000000E+30          1.00795646E+03          3.11052719E+02          1.55526360E+02          1.00000000E+30          2.46658143E+03          6.40695734E+02          3.20347867E+02          1.08431612E+01          9.26366542E+00
        310.0000          1.00000000E+30          9.62942140E+02          3.08038675E+02          1.54019338E+02          1.00000000E+30          2.28307158E+03          6.21308032E+02          3.10654016E+02          1.10957199E+01          9.41895487E+00
        320.0000          1.00000000E+30          9.24521954E+02          3.05699065E+02          1.52849533E+02          1.00000000E+30          2.12874779E+03          6.04827239E+02          3.02413619E+02          1.13517032E+01          9.57693190E+00
        330.0000          1.00000000E+30          8.91571552E+02          3.03935106E+02          1.51967553E+02          1.00000000E+30          1.99782514E+03          5.90786011E+02          2.95393005E+02          1.16064727E+01          9.73430325E+00
        340.0000          1.00000000E+30          8.63197031E+02          3.02665475E+02          1.51332737E+02          1.00000000E+30          1.88590520E+03          5.78807026E+02          2.89403513E+02          1.18600801E+01          9.89117689E+00
        350.0000          1.00000000E+30          8.38678890E+02          3.01822870E+02          1.50911435E+02          1.00000000E+30          1.78959217E+03          5.68583052E+02          2.84291526E+02          1.21125740E+01          1.00476407E+01
        360.0000          1.00000000E+30          8.17433712E+02          3.01351156E+02          1.50675578E+02          1.00000000E+30          1.70622458E+03          5.59861865E+02          2.79930933E+02          1.23639999E+01          1.02037658E+01
        370.0000          1.00000000E+30          7.98983647E+02          3.01203239E+02          1.50601619E+02          1.00000000E+30          1.63368988E+03          5.52435543E+02          2.76217772E+02          1.26184574E+01          1.03623463E+01
