#Energy      Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Valence  Total
         34.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47223411E+03          2.47223411E+03
         35.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46038930E+03          2.46038930E+03
         36.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45646550E+03          2.45646550E+03
         37.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45402340E+03          2.45402340E+03
         38.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45834246E+03          2.45834246E+03
         39.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46449842E+03          2.46449842E+03
         40.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47575986E+03          2.47575986E+03
         41.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48837971E+03          2.48837971E+03
         42.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50616772E+03          2.50616772E+03
         43.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.52668591E+03          2.52668591E+03
         44.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54299398E+03          2.54299398E+03
         45.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57520305E+03          2.57520305E+03
         46.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59795665E+03          2.59795665E+03
         47.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63403169E+03          2.63403169E+03
         48.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66164643E+03          2.66164643E+03
         49.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69790331E+03          2.69790331E+03
         50.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73367564E+03          2.73367564E+03
         51.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.77540204E+03          2.77540204E+03
         52.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.81208566E+03          2.81208566E+03
         53.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85064145E+03          2.85064145E+03
         54.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.90047857E+03          2.90047857E+03
         55.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94588104E+03          2.94588104E+03
         56.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99493991E+03          2.99493991E+03
         57.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.04142104E+03          3.04142104E+03
         58.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09049989E+03          3.09049989E+03
         59.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14649434E+03          3.14649434E+03
         60.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.20256285E+03          3.20256285E+03
         61.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25533697E+03          3.25533697E+03
         62.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.31271878E+03          3.31271878E+03
         63.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.37168085E+03          3.37168085E+03
         64.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.43053316E+03          3.43053316E+03
         65.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.49306535E+03          3.49306535E+03
         66.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56171793E+03          3.56171793E+03
         67.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.61653028E+03          3.61653028E+03
         68.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68216592E+03          3.68216592E+03
         69.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.75047094E+03          3.75047094E+03
         70.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81922622E+03          3.81922622E+03
         71.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.88804018E+03          3.88804018E+03
         72.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.96156950E+03          3.96156950E+03
         73.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.03835363E+03          4.03835363E+03
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.09947770E+03          4.09947770E+03
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.17122242E+03          4.17122242E+03
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.24629368E+03          4.24629368E+03
         76.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.32667075E+03          4.32667075E+03
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.32675235E+03          4.32675235E+03
         77.0010          1.00000000E+30          1.00000000E+30          1.90754828E+04          8.19303844E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.32683396E+03          2.46551956E+03
         78.0000          1.00000000E+30          1.00000000E+30          1.42906981E+04          6.16274163E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.40792189E+03          2.17814952E+03
         79.0000          1.00000000E+30          1.00000000E+30          1.07306227E+04          4.65004264E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.48267003E+03          1.88208950E+03
         80.0000          1.00000000E+30          1.00000000E+30          8.09726514E+03          3.50687220E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.55575797E+03          1.59196296E+03
         81.0000          1.00000000E+30          1.00000000E+30          6.12486942E+03          2.65556279E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.63916898E+03          1.32381485E+03
         82.0000          1.00000000E+30          1.00000000E+30          4.67970840E+03          2.07520057E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.71608742E+03          1.10179502E+03
         83.0000          1.00000000E+30          1.00000000E+30          3.76851981E+03          1.71213168E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.79522834E+03          9.45211708E+02
         84.0000          1.00000000E+30          1.00000000E+30          3.18166554E+03          1.47494620E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.87834549E+03          8.35227104E+02
         85.0000          1.00000000E+30          1.00000000E+30          2.79997701E+03          1.31510674E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.96486813E+03          7.58175658E+02
         86.0000          1.00000000E+30          1.00000000E+30          2.54040527E+03          1.20866074E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.05330604E+03          7.04776140E+02
         87.0000          1.00000000E+30          1.00000000E+30          2.35344473E+03          1.13670634E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.13710238E+03          6.66975243E+02
         88.0000          1.00000000E+30          1.00000000E+30          2.23645707E+03          1.08208192E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.21672056E+03          6.39806912E+02
         89.0000          1.00000000E+30          1.00000000E+30          2.14470177E+03          1.04387041E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.30612153E+03          6.20078059E+02
         90.0000          1.00000000E+30          1.00000000E+30          2.07855530E+03          1.01800369E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.39905890E+03          6.06562190E+02
         91.0000          1.00000000E+30          1.00000000E+30          2.03455669E+03          1.00036116E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.49462073E+03          5.97677644E+02
         92.0000          1.00000000E+30          1.00000000E+30          2.00564824E+03          9.88314500E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.58449911E+03          5.91897163E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.98536769E+03          9.79875039E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.66459611E+03          5.87972981E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.97313301E+03          9.74779837E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.75381246E+03          5.86002044E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.95460967E+03          9.66999107E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.85457283E+03          5.82565604E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.95080296E+03          9.59341605E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.93765005E+03          5.80245723E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.93982640E+03          9.62105927E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.03561432E+03          5.81199412E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.92897268E+03          9.57954212E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.13959755E+03          5.79649991E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.93464992E+03          9.53838173E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.23027888E+03          5.79444203E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.92898201E+03          9.57425596E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.32211590E+03          5.81040431E+02
        103.9990          1.00000000E+30          1.00000000E+30          1.90664413E+03          9.50075292E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.72943539E+03          5.79498247E+02
        104.0010          1.00000000E+30          1.00000000E+30          1.92513200E+03          9.50071644E+02          1.00000000E+30          1.00000000E+30          1.95053061E+04          7.20621672E+03          6.72965673E+03          5.23387502E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.93148118E+03          9.60497460E+02          1.00000000E+30          1.00000000E+30          2.80709783E+03          1.20140161E+03          7.35136345E+03          3.46801404E+02
        120.0000          1.00000000E+30          1.00000000E+30          2.01705984E+03          1.00648540E+03          1.00000000E+30          1.00000000E+30          1.60483596E+03          7.91130763E+02          8.50018859E+03          2.86196557E+02
        120.9990          1.00000000E+30          1.00000000E+30          2.02823082E+03          1.01243353E+03          1.00000000E+30          1.00000000E+30          1.60237850E+03          7.89240167E+02          8.59817423E+03          2.86682686E+02
        121.0010          1.00000000E+30          6.48160362E+03          2.02825331E+03          1.01244551E+03          1.00000000E+30          1.00000000E+30          1.60237359E+03          7.89236391E+02          8.59842874E+03          2.74540687E+02
        130.0000          1.00000000E+30          6.70942811E+03          2.19286757E+03          1.09752603E+03          1.00000000E+30          1.00000000E+30          1.58057161E+03          8.04548684E+02          9.70983388E+03          2.86138445E+02
        140.0000          1.00000000E+30          6.98214534E+03          2.45768366E+03          1.23205387E+03          1.00000000E+30          1.00000000E+30          1.68095069E+03          8.38551583E+02          1.10187097E+04          3.08646631E+02
        150.0000          1.00000000E+30          7.20875725E+03          2.77533979E+03          1.39245885E+03          1.00000000E+30          1.00000000E+30          1.76847277E+03          8.83450630E+02          1.24226805E+04          3.33881653E+02
        153.9990          1.00000000E+30          7.31862249E+03          2.90636714E+03          1.45869024E+03          1.00000000E+30          1.00000000E+30          1.81830663E+03          9.05325316E+02          1.30148130E+04          3.45109685E+02
        154.0010          1.00000000E+30          7.27251539E+03          2.90644006E+03          1.45872712E+03          1.00000000E+30          5.59752376E+03          1.81833106E+03          9.09359488E+02          1.30151320E+04          3.25498504E+02
        160.0000          1.00000000E+30          7.42000459E+03          3.12994757E+03          1.57198705E+03          1.00000000E+30          5.67399373E+03          1.90978389E+03          9.56475868E+02          1.39160285E+04          3.43922837E+02
        170.0000          1.00000000E+30          7.83413564E+03          3.51565449E+03          1.76658818E+03          1.00000000E+30          5.80621745E+03          2.10641534E+03          1.05614175E+03          1.55069281E+04          3.79297819E+02
        180.0000          1.00000000E+30          8.28243128E+03          3.94155681E+03          1.98176534E+03          1.00000000E+30          5.92546445E+03          2.32947611E+03          1.16917180E+03          1.71100517E+04          4.18262924E+02
        190.0000          1.00000000E+30          8.76049653E+03          4.41927325E+03          2.22458804E+03          1.00000000E+30          6.11114876E+03          2.57572881E+03          1.29408054E+03          1.88387631E+04          4.61327340E+02
        200.0000          1.00000000E+30          9.23805066E+03          4.94237929E+03          2.48929971E+03          1.00000000E+30          6.39893376E+03          2.83566467E+03          1.42483103E+03          2.06244069E+04          5.07215151E+02
        210.0000          1.00000000E+30          9.75837670E+03          5.55788556E+03          2.79065924E+03          1.00000000E+30          6.75277932E+03          3.12463317E+03          1.57142883E+03          2.25293487E+04          5.58779812E+02
        220.0000          1.00000000E+30          1.02823337E+04          6.15418076E+03          3.10363094E+03          1.00000000E+30          7.10148604E+03          3.45998146E+03          1.74137193E+03          2.45222448E+04          6.14695303E+02
        230.0000          1.00000000E+30          1.08829220E+04          6.85717668E+03          3.44712227E+03          1.00000000E+30          7.44140311E+03          3.80605797E+03          1.91509206E+03          2.65880932E+04          6.73528587E+02
        240.0000          1.00000000E+30          1.14719325E+04          7.56526343E+03          3.81386408E+03          1.00000000E+30          7.78004421E+03          4.19644650E+03          2.11073864E+03          2.88011910E+04          7.36988618E+02
        250.0000          1.00000000E+30          1.21102688E+04          8.34885559E+03          4.20064962E+03          1.00000000E+30          8.15435423E+03          4.62175274E+03          2.32381654E+03          3.10844451E+04          8.05212065E+02
        260.0000          1.00000000E+30          1.28091805E+04          9.17170918E+03          4.63766918E+03          1.00000000E+30          8.53098126E+03          5.05304738E+03          2.55781856E+03          3.35570647E+04          8.78268618E+02
        270.0000          1.00000000E+30          1.35086022E+04          1.00765407E+04          5.06059776E+03          1.00000000E+30          8.96317368E+03          5.54588250E+03          2.79459856E+03          3.60795530E+04          9.53922052E+02
        280.0000          1.00000000E+30          1.42131023E+04          1.09863664E+04          5.55719143E+03          1.00000000E+30          9.38868758E+03          6.03730093E+03          3.04257320E+03          3.87312543E+04          1.03309762E+03
        290.0000          1.00000000E+30          1.49786626E+04          1.20329622E+04          6.05571832E+03          1.00000000E+30          9.87496103E+03          6.55003111E+03          3.31463726E+03          4.12887544E+04          1.11750707E+03
        300.0000          1.00000000E+30          1.57349466E+04          1.30566772E+04          6.60312566E+03          1.00000000E+30          1.03342230E+04          7.12965962E+03          3.59840956E+03          4.41472328E+04          1.20603630E+03
        310.0000          1.00000000E+30          1.65991922E+04          1.42199921E+04          7.17328211E+03          1.00000000E+30          1.08459755E+04          7.75275147E+03          3.91957013E+03          4.70420868E+04          1.30285052E+03
        320.0000          1.00000000E+30          1.73321850E+04          1.54210535E+04          7.78911540E+03          1.00000000E+30          1.13355372E+04          8.34464612E+03          4.21165072E+03          5.00993087E+04          1.39590870E+03
        330.0000          1.00000000E+30          1.82421442E+04          1.67141082E+04          8.43377159E+03          1.00000000E+30          1.19037720E+04          9.03281997E+03          4.55900924E+03          5.32184713E+04          1.50134487E+03
        340.0000          1.00000000E+30          1.91024632E+04          1.80783803E+04          9.15289434E+03          1.00000000E+30          1.23851747E+04          9.76894671E+03          4.92904721E+03          5.64814579E+04          1.61131846E+03
        350.0000          1.00000000E+30          1.99600960E+04          1.95415309E+04          9.83896925E+03          1.00000000E+30          1.29885620E+04          1.05359453E+04          5.31141179E+03          5.98726168E+04          1.72476342E+03
        360.0000          1.00000000E+30          2.09340104E+04          2.09887238E+04          1.06175442E+04          1.00000000E+30          1.35361784E+04          1.12841526E+04          5.70589164E+03          6.33415732E+04          1.84115155E+03
        370.0000          1.00000000E+30          2.18615049E+04          2.25786857E+04          1.14320454E+04          1.00000000E+30          1.40626173E+04          1.21507455E+04          6.12277279E+03          6.68851485E+04          1.96389896E+03
