#Energy      Cd-K-shell   Cd-L1-shell   Cd-L2-shell   Cd-L3-shell   Cd-M1-shell   Cd-M2-shell   Cd-M3-shell   Cd-M4-shell   Cd-M5-shell   Cd-N1-shell   Cd-N2-shell   Cd-N3-shell   O-K-shell   Valence  Total
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16467225E+04          2.79049093E+03          1.00000000E+30          6.30561519E+00          6.28957064E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76603451E+04          2.51431444E+03          1.00000000E+30          6.21572740E+00          6.19822303E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47576770E+04          2.28123423E+03          1.00000000E+30          6.13167592E+00          6.11270595E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25672717E+04          2.08252747E+03          1.00000000E+30          6.05310600E+00          6.03266569E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08682342E+04          1.91138594E+03          1.00000000E+30          5.97967875E+00          5.95776223E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.51932297E+03          1.76288522E+03          1.00000000E+30          5.91107226E+00          5.88767451E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.42773170E+03          1.63299426E+03          1.00000000E+30          5.84698212E+00          5.82209669E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.53006853E+03          1.51867602E+03          1.00000000E+30          5.78712159E+00          5.76074217E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.78144470E+03          1.41738983E+03          1.00000000E+30          5.73122136E+00          5.70333980E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.14968789E+03          1.32723006E+03          1.00000000E+30          5.67902917E+00          5.64963792E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.61088924E+03          1.24651752E+03          1.00000000E+30          5.63030917E+00          5.59939885E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.14702348E+03          1.17393652E+03          1.00000000E+30          5.58484125E+00          5.55240176E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.74446382E+03          1.10842124E+03          1.00000000E+30          5.54242020E+00          5.50844154E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.39243083E+03          1.04901655E+03          1.00000000E+30          5.50285489E+00          5.46732530E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.08251699E+03          9.94964627E+02          1.00000000E+30          5.46596743E+00          5.42887464E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.80811404E+03          9.45630464E+02          1.00000000E+30          5.43159235E+00          5.39292398E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19211482E+03          6.20670883E+02          1.00000000E+30          5.19692897E+00          5.14168760E+00
        111.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00834837E+03          5.79119536E+02          1.00000000E+30          5.16842966E+00          5.10967804E+00
        112.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62201145E+10          2.00817980E+03          5.79080744E+02          1.00000000E+30          5.16840356E+00          5.10964842E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77544336E+04          1.48749331E+03          4.54612649E+02          1.00000000E+30          5.09647614E+00          5.02251928E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66610209E+04          1.10941813E+03          3.56901921E+02          1.00000000E+30          5.07475907E+00          4.97965875E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.48864396E+03          8.80106380E+02          2.94038435E+02          1.00000000E+30          5.10218215E+00          4.98381463E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.36395256E+03          7.29416635E+02          2.51073265E+02          1.00000000E+30          5.16187209E+00          5.01835582E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.80340703E+03          6.24735232E+02          2.20425958E+02          1.00000000E+30          5.24362890E+00          5.07336354E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.89861309E+03          5.49037707E+02          1.97871914E+02          1.00000000E+30          5.34097528E+00          5.14266108E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32136147E+03          4.92644278E+02          1.80879996E+02          1.00000000E+30          5.44962543E+00          5.22225878E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92773806E+03          4.49666445E+02          1.67846065E+02          1.00000000E+30          5.56664447E+00          5.30949333E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64598664E+03          4.16328205E+02          1.57707480E+02          1.00000000E+30          5.68996356E+00          5.40253205E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43675778E+03          3.90103548E+02          1.49735133E+02          1.00000000E+30          5.80922260E+00          5.49215276E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27688951E+03          3.69244201E+02          1.43414949E+02          1.00000000E+30          5.94723048E+00          5.59880149E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15195157E+03          3.52506646E+02          1.38375640E+02          1.00000000E+30          6.07787330E+00          5.69921183E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05252027E+03          3.38986068E+02          1.34344152E+02          1.00000000E+30          6.21723298E+00          5.80764273E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.72205935E+02          3.28011685E+02          1.31116090E+02          1.00000000E+30          6.35686452E+00          5.91665745E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.06531943E+02          3.19077928E+02          1.28536215E+02          1.00000000E+30          6.49668032E+00          6.02620881E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.52275923E+02          3.11798056E+02          1.26485003E+02          1.00000000E+30          6.63661138E+00          6.13625248E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.07063199E+02          3.05872957E+02          1.24869248E+02          1.00000000E+30          6.78286780E+00          6.25206968E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.69108454E+02          3.01067700E+02          1.23615573E+02          1.00000000E+30          6.92260283E+00          6.36271343E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.37047180E+02          2.97196470E+02          1.22665370E+02          1.00000000E+30          7.06815481E+00          6.47863747E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.09820576E+02          2.94110634E+02          1.21971583E+02          1.00000000E+30          7.20760718E+00          6.58979368E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.86596961E+02          2.91689887E+02          1.21495971E+02          1.00000000E+30          7.35243155E+00          6.70578782E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.66715513E+02          2.89836462E+02          1.21207216E+02          1.00000000E+30          7.49681523E+00          6.82172814E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.49645674E+02          2.88469948E+02          1.21079474E+02          1.00000000E+30          7.64076617E+00          6.93761128E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.34958031E+02          2.87523827E+02          1.21091264E+02          1.00000000E+30          7.78429319E+00          7.05343327E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.22301704E+02          2.86942649E+02          1.21224590E+02          1.00000000E+30          7.92740570E+00          7.16918963E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.11388228E+02          2.86679931E+02          1.21464290E+02          1.00000000E+30          8.07488491E+00          7.28876365E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.01978578E+02          2.86696416E+02          1.21797520E+02          1.00000000E+30          8.21706714E+00          7.40425544E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.93873253E+02          2.86958732E+02          1.22213318E+02          1.00000000E+30          8.35886851E+00          7.51967257E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.86905002E+02          2.87438432E+02          1.22702296E+02          1.00000000E+30          8.50475040E+00          7.63860174E+00
        407.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.82054038E+02          2.87962110E+02          1.23140632E+02          1.00000000E+30          8.61927970E+00          7.73212788E+00
        408.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27067629E+11          5.82052900E+02          2.87962255E+02          1.23140746E+02          1.00000000E+30          8.61931050E+00          7.73215302E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24919042E+07          5.80932629E+02          2.88111093E+02          1.23256361E+02          1.00000000E+30          8.64569802E+00          7.75374324E+00
        414.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91098932E+06          5.78282252E+02          2.88512994E+02          1.23555513E+02          1.00000000E+30          8.71818270E+00          7.81297837E+00
        415.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.58103254E+11          1.91001845E+06          5.78281234E+02          2.88513163E+02          1.23555635E+02          1.00000000E+30          8.71821340E+00          7.81300344E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.04547368E+06          8.44907663E+05          5.75836218E+02          2.88955631E+02          1.23868515E+02          1.00000000E+30          8.79056746E+00          7.87214993E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.57367089E+05          3.35025384E+05          5.71513809E+02          2.89953805E+02          1.24532669E+02          1.00000000E+30          8.93071117E+00          7.98685169E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.38046080E+05          1.88144304E+05          5.67877730E+02          2.91089720E+02          1.25243521E+02          1.00000000E+30          9.07462408E+00          8.10466333E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60709065E+05          1.23503169E+05          5.64852515E+02          2.92349509E+02          1.25996408E+02          1.00000000E+30          9.21804953E+00          8.22216805E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76621321E+05          8.86542463E+04          5.62372724E+02          2.93720983E+02          1.26787239E+02          1.00000000E+30          9.36100095E+00          8.33937067E+00
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29328032E+05          6.74469963E+04          5.60381937E+02          2.95193443E+02          1.27612402E+02          1.00000000E+30          9.50349127E+00          8.45627477E+00
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.97473301E+04          5.34650571E+04          5.58830643E+02          2.96757413E+02          1.28468695E+02          1.00000000E+30          9.64166387E+00          8.56982688E+00
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.98633489E+04          4.36969037E+04          5.57675606E+02          2.98404508E+02          1.29353274E+02          1.00000000E+30          9.78332453E+00          8.68619337E+00
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.57752218E+04          3.65710292E+04          5.56878798E+02          3.00127271E+02          1.30263608E+02          1.00000000E+30          9.92455962E+00          8.80226912E+00
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53804297E+04          3.11926014E+04          5.56406748E+02          3.01919049E+02          1.31197435E+02          1.00000000E+30          1.00653803E+01          8.91805669E+00
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.74653539E+04          2.70211456E+04          5.56229813E+02          3.03773896E+02          1.32152726E+02          1.00000000E+30          1.02057973E+01          9.03355881E+00
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.12818068E+04          2.37122905E+04          5.56321706E+02          3.05686486E+02          1.33127659E+02          1.00000000E+30          1.03458211E+01          9.14877814E+00
        537.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.72520222E+04          2.15307241E+04          5.56572937E+02          3.07254695E+02          1.33920540E+02          1.00000000E+30          1.04596770E+01          9.24240134E+00
        538.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.72511122E+04          2.15302282E+04          5.56573018E+02          3.07255091E+02          1.33920740E+02          1.54127425E+12          1.04597063E+01          9.24242542E+00
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.63475010E+04          2.10381628E+04          5.56659051E+02          3.07652023E+02          1.34120595E+02          9.70818258E+07          1.04890067E+01          9.26648359E+00
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.23387680E+04          1.88418313E+04          5.57220951E+02          3.09666190E+02          1.35130053E+02          6.60602759E+06          1.06282216E+01          9.38108760E+00
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.90329388E+04          1.70135931E+04          5.57988772E+02          3.11725088E+02          1.36154697E+02          2.62870115E+06          1.07670726E+01          9.49540935E+00
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62696108E+04          1.54730563E+04          5.58945716E+02          3.13825190E+02          1.37193311E+02          1.47990630E+06          1.09055686E+01          9.60945272E+00
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39338381E+04          1.41616012E+04          5.60076721E+02          3.15963294E+02          1.38244795E+02          9.73074993E+05          1.10437183E+01          9.72322116E+00
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19396584E+04          1.30345092E+04          5.61368193E+02          3.18136491E+02          1.39308144E+02          6.99060628E+05          1.11848623E+01          9.83929653E+00
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02213154E+04          1.20581054E+04          5.62807867E+02          3.20342135E+02          1.40382447E+02          5.31990530E+05          1.13222941E+01          9.95248157E+00
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87292370E+04          1.12059009E+04          5.64384603E+02          3.22577804E+02          1.41466867E+02          4.21603140E+05          1.14594041E+01          1.00654012E+01
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74243167E+04          1.04571643E+04          5.66088340E+02          3.24841296E+02          1.42560643E+02          3.44333200E+05          1.15994243E+01          1.01805425E+01
        620.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73029368E+04          1.03873879E+04          5.66265158E+02          3.25068867E+02          1.42670397E+02          3.37902360E+05          1.16137165E+01          1.01922777E+01
        621.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17858477E+12          1.73026967E+04          1.03872498E+04          5.66265514E+02          3.25069322E+02          1.42670617E+02          3.37890155E+05          1.16137451E+01          1.01923012E+01
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.38585270E+06          1.62755378E+04          9.79539303E+03          5.67909876E+02          3.27130583E+02          1.43663072E+02          2.87892356E+05          1.17358637E+01          1.02928864E+01
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.70812177E+06          1.52584385E+04          9.20723318E+03          5.69840838E+02          3.29443817E+02          1.44773514E+02          2.45231401E+05          1.18751705E+01          1.04073924E+01
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42024436E+06          1.43531606E+04          8.68196542E+03          5.71873612E+02          3.31779297E+02          1.45891380E+02          2.12096035E+05          1.20109689E+01          1.05191621E+01
        654.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11282869E+06          1.39374292E+04          8.44009515E+03          5.72925760E+02          3.32954646E+02          1.46452812E+02          1.98220091E+05          1.20787460E+01          1.05749379E+01
        655.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.76075107E+12          1.11261822E+06          1.39372663E+04          8.44000130E+03          5.72926185E+02          3.32955118E+02          1.46453037E+02          1.98214966E+05          1.20787744E+01          1.05749612E+01
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.87584504E+07          9.00981159E+05          1.35434310E+04          8.21065696E+03          5.74001216E+02          3.34135453E+02          1.47016126E+02          1.85789228E+05          1.21464807E+01          1.06306703E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.33183406E+06          6.33379446E+05          1.28159672E+04          7.78606270E+03          5.76217249E+02          3.36510844E+02          1.48147251E+02          1.64509713E+05          1.22847750E+01          1.07442581E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.29313558E+06          4.75074313E+05          1.21598136E+04          7.40204910E+03          5.78515834E+02          3.38904145E+02          1.49284296E+02          1.47017683E+05          1.24196858E+01          1.08552072E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56463807E+06          3.72497350E+05          1.15656540E+04          7.05351852E+03          5.80891594E+02          3.41314123E+02          1.50426832E+02          1.32445846E+05          1.25573343E+01          1.09681966E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74161923E+06          3.01774586E+05          1.10258016E+04          6.73614982E+03          5.83339561E+02          3.43739646E+02          1.51574466E+02          1.20161913E+05          1.26916689E+01          1.10786057E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27711399E+06          2.50665895E+05          1.05337308E+04          6.44627061E+03          5.85855137E+02          3.46179662E+02          1.52726831E+02          1.09696809E+05          1.28286960E+01          1.11910133E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.85654132E+05          2.12366089E+05          1.00838742E+04          6.18076963E+03          5.88434126E+02          3.48633198E+02          1.53883591E+02          1.00701328E+05          1.29654146E+01          1.13031296E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.89150755E+05          1.82826308E+05          9.67145899E+03          5.93693860E+03          5.91072605E+02          3.51099348E+02          1.55044431E+02          9.29022759E+04          1.30989063E+01          1.14127388E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.49432757E+05          1.59502968E+05          9.29239026E+03          5.71247430E+03          5.93766969E+02          3.53577270E+02          1.56209058E+02          8.60928169E+04          1.32350373E+01          1.15242965E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.46153527E+05          1.40718723E+05          8.94315395E+03          5.50536570E+03          5.96513854E+02          3.56066189E+02          1.57377200E+02          8.01082562E+04          1.33708780E+01          1.16355760E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.67318419E+05          1.25344821E+05          8.62065865E+03          5.31384969E+03          5.99310160E+02          3.58565376E+02          1.58548607E+02          7.48156702E+04          1.35035731E+01          1.17444176E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.05622210E+05          1.12579829E+05          8.32224937E+03          5.13641046E+03          6.02153002E+02          3.61074150E+02          1.59723041E+02          7.01102584E+04          1.36388566E+01          1.18551610E+01
        774.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.79641323E+05          1.06991998E+05          8.18135486E+03          5.05255769E+03          6.03590724E+02          3.62331682E+02          1.60311207E+02          6.79508251E+04          1.37049724E+01          1.19093577E+01
        775.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.54897137E+12          3.79631771E+05          1.06989895E+05          8.18129964E+03          5.05252481E+03          6.03591302E+02          3.62332185E+02          1.60311442E+02          6.79498271E+04          1.37050000E+01          1.19093802E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.73273135E+07          3.56290981E+05          1.01849093E+05          8.04556738E+03          4.97169796E+03          6.05039669E+02          3.63591883E+02          1.60900284E+02          6.59059960E+04          1.37738649E+01          1.19656364E+01
