#Energy      Cd-K-shell   Cd-L1-shell   Cd-L2-shell   Cd-L3-shell   Cd-M1-shell   Cd-M2-shell   Cd-M3-shell   Cd-M4-shell   Cd-M5-shell   Cd-N1-shell   Cd-N2-shell   Cd-N3-shell   O-K-shell   Valence  Total
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.11594161E+03          3.70247003E+03          1.00000000E+30          5.09681488E+02          4.17430784E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.31300294E+03          3.85027714E+03          1.00000000E+30          5.39948296E+02          4.40498757E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.53090018E+03          4.00122331E+03          1.00000000E+30          5.71384991E+02          4.64430372E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.74728764E+03          4.16919107E+03          1.00000000E+30          6.05400029E+02          4.90229056E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.00944830E+03          4.32250666E+03          1.00000000E+30          6.39258975E+02          5.15909870E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.27267419E+03          4.50524428E+03          1.00000000E+30          6.73188630E+02          5.42025309E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.56350484E+03          4.66105581E+03          1.00000000E+30          7.10532008E+02          5.70075494E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.86769893E+03          4.81251733E+03          1.00000000E+30          7.48313091E+02          5.98360802E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.16675508E+03          4.99540058E+03          1.00000000E+30          7.87579305E+02          6.28004529E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.50035348E+03          5.16027904E+03          1.00000000E+30          8.27357482E+02          6.57852532E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.83045410E+03          5.35579535E+03          1.00000000E+30          8.68340688E+02          6.88904592E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.20447034E+03          5.49014793E+03          1.00000000E+30          9.10966781E+02          7.20190150E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.54117771E+03          5.68159946E+03          1.00000000E+30          9.53803801E+02          7.52304333E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.90236917E+03          5.80889780E+03          1.00000000E+30          9.96874310E+02          7.83532576E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03063909E+04          5.99075067E+03          1.00000000E+30          1.04069927E+03          8.16430804E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06731882E+04          6.12424156E+03          1.00000000E+30          1.08626474E+03          8.49210644E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46817420E+04          7.50849912E+03          1.00000000E+30          1.54945659E+03          1.18108129E+03
        111.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55196637E+04          7.77873105E+03          1.00000000E+30          1.63920369E+03          1.24526431E+03
        112.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61841977E+04          1.55205630E+04          7.77901116E+03          1.00000000E+30          1.63886140E+03          1.15613608E+03
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63942367E+04          1.86237913E+04          8.55893472E+03          1.00000000E+30          1.96463700E+03          1.35038663E+03
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66646128E+04          2.16108690E+04          9.15704058E+03          1.00000000E+30          2.26793872E+03          1.52342645E+03
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68581696E+04          2.36348095E+04          9.63301556E+03          1.00000000E+30          2.45553344E+03          1.63216798E+03
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71110882E+04          2.50253883E+04          9.84140550E+03          1.00000000E+30          2.57263925E+03          1.69860486E+03
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73717113E+04          2.59595324E+04          1.01187733E+04          1.00000000E+30          2.64453583E+03          1.74504614E+03
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74616852E+04          2.64871189E+04          1.02116705E+04          1.00000000E+30          2.70042857E+03          1.77537525E+03
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78250378E+04          2.67654143E+04          1.04074512E+04          1.00000000E+30          2.75035443E+03          1.80787032E+03
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83406531E+04          2.71824797E+04          1.05490410E+04          1.00000000E+30          2.79490111E+03          1.83856702E+03
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89895010E+04          2.76127485E+04          1.07289957E+04          1.00000000E+30          2.86150245E+03          1.88129776E+03
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97098069E+04          2.75732151E+04          1.09645634E+04          1.00000000E+30          2.92352149E+03          1.92211813E+03
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04746177E+04          2.78724609E+04          1.11828969E+04          1.00000000E+30          3.00360367E+03          1.97209742E+03
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11992829E+04          2.82822253E+04          1.14598723E+04          1.00000000E+30          3.08333100E+03          2.02382086E+03
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20141034E+04          2.86478626E+04          1.17440142E+04          1.00000000E+30          3.17421645E+03          2.08107805E+03
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27947490E+04          2.91727669E+04          1.20308060E+04          1.00000000E+30          3.27404575E+03          2.14270063E+03
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36504221E+04          2.96360144E+04          1.23319554E+04          1.00000000E+30          3.37437228E+03          2.20523297E+03
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45821997E+04          3.02418988E+04          1.26778101E+04          1.00000000E+30          3.49386857E+03          2.27873374E+03
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54254360E+04          3.08012261E+04          1.30555492E+04          1.00000000E+30          3.61781535E+03          2.35403445E+03
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64252355E+04          3.14940051E+04          1.33881555E+04          1.00000000E+30          3.75585326E+03          2.43582419E+03
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73620537E+04          3.21501128E+04          1.37986569E+04          1.00000000E+30          3.89303153E+03          2.51894814E+03
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84139165E+04          3.29094416E+04          1.41680146E+04          1.00000000E+30          4.04004180E+03          2.60631043E+03
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95533858E+04          3.36581997E+04          1.45930809E+04          1.00000000E+30          4.19656850E+03          2.70005326E+03
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.05380656E+04          3.45056197E+04          1.50397202E+04          1.00000000E+30          4.35420438E+03          2.79422892E+03
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16946916E+04          3.52536240E+04          1.54355822E+04          1.00000000E+30          4.52432861E+03          2.89243428E+03
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27884836E+04          3.61306343E+04          1.58948863E+04          1.00000000E+30          4.69970542E+03          2.99519152E+03
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40345453E+04          3.70366318E+04          1.63839641E+04          1.00000000E+30          4.88295489E+03          3.10355131E+03
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.50988652E+04          3.78432022E+04          1.67960252E+04          1.00000000E+30          5.07678940E+03          3.21100935E+03
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.63261232E+04          3.87941086E+04          1.72831154E+04          1.00000000E+30          5.26730928E+03          3.32208585E+03
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.76728856E+04          3.97820657E+04          1.78040256E+04          1.00000000E+30          5.47098395E+03          3.44079160E+03
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.88156991E+04          4.06495514E+04          1.82581444E+04          1.00000000E+30          5.69708332E+03          3.56300738E+03
        407.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97017351E+04          4.14487489E+04          1.86833590E+04          1.00000000E+30          5.86044181E+03          3.65666595E+03
        408.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.99284693E+04          3.97019944E+04          4.14489526E+04          1.86834678E+04          1.00000000E+30          5.86048752E+03          3.34990393E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.87369015E+04          3.99629078E+04          4.16749813E+04          1.87928442E+04          1.00000000E+30          5.90598798E+03          3.36287034E+03
        414.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.60467739E+04          4.06306491E+04          4.22029389E+04          1.90526215E+04          1.00000000E+30          6.01995273E+03          3.39386628E+03
        415.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.46948341E+04          3.60457724E+04          4.06309207E+04          4.22031528E+04          1.90527329E+04          1.00000000E+30          6.02000018E+03          3.19558919E+03
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.25374577E+04          3.25337262E+04          4.12796456E+04          4.27446643E+04          1.93351185E+04          1.00000000E+30          6.14011028E+03          3.20539526E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97776799E+04          1.10536529E+04          4.26953634E+04          4.36914246E+04          1.99258905E+04          1.00000000E+30          6.36662031E+03          2.70876257E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13734219E+04          3.20596538E+03          4.39622694E+04          4.47758737E+04          2.03859129E+04          1.00000000E+30          6.61501087E+03          1.55003227E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.85331760E+03          1.67825648E+03          4.54503775E+04          4.59062545E+04          2.09802971E+04          1.00000000E+30          6.87248790E+03          9.15474149E+02
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32648258E+03          1.29357098E+03          4.66827349E+04          4.71007785E+04          2.15521108E+04          1.00000000E+30          7.14792042E+03          6.98402285E+02
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90915673E+03          1.19730473E+03          4.81180180E+04          4.80866379E+04          2.21958916E+04          1.00000000E+30          7.38977623E+03          6.32529379E+02
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81396149E+03          1.19847177E+03          4.96899413E+04          4.92766163E+04          2.26885239E+04          1.00000000E+30          7.67767932E+03          6.24837225E+02
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84585571E+03          1.23360466E+03          5.09991629E+04          5.05269848E+04          2.33050507E+04          1.00000000E+30          7.96209383E+03          6.40906310E+02
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91147237E+03          1.28721952E+03          5.26028776E+04          5.17311638E+04          2.39675018E+04          1.00000000E+30          8.28178305E+03          6.66295153E+02
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.98614358E+03          1.33969665E+03          5.43107274E+04          5.30746880E+04          2.45386217E+04          1.00000000E+30          8.53599233E+03          6.92001808E+02
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06051676E+03          1.38678687E+03          5.55116082E+04          5.40754281E+04          2.52152193E+04          1.00000000E+30          8.84218046E+03          7.16503656E+02
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.14131258E+03          1.43256576E+03          5.72051116E+04          5.53970006E+04          2.57803081E+04          1.00000000E+30          9.18071607E+03          7.41676214E+02
        537.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19012410E+03          1.47423789E+03          5.83600287E+04          5.65015551E+04          2.63186705E+04          1.00000000E+30          9.41129477E+03          7.61037035E+02
        538.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19013942E+03          1.47424861E+03          5.83603701E+04          5.65018368E+04          2.63188079E+04          6.02387989E+03          9.41136258E+03          6.75678787E+02
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20556227E+03          1.48504431E+03          5.87036270E+04          5.67847884E+04          2.64568796E+04          5.97556046E+03          9.47962481E+03          6.79320203E+02
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27654190E+03          1.53268916E+03          6.02332699E+04          5.80115501E+04          2.71699196E+04          6.04775647E+03          9.82497833E+03          6.99551077E+02
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35575342E+03          1.58941187E+03          6.19701571E+04          5.94656713E+04          2.78115792E+04          6.24053108E+03          1.01787146E+04          7.24085351E+02
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44067593E+03          1.65006630E+03          6.34474025E+04          6.05258703E+04          2.85617201E+04          6.39508730E+03          1.05404292E+04          7.49458614E+02
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.52643788E+03          1.70222741E+03          6.52258401E+04          6.19405639E+04          2.93534488E+04          6.53637602E+03          1.08954434E+04          7.73039689E+02
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60522887E+03          1.75713946E+03          6.66934445E+04          6.34229725E+04          2.98814666E+04          6.73602981E+03          1.12529502E+04          7.97131660E+02
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68926654E+03          1.81483431E+03          6.84772903E+04          6.47596737E+04          3.06070296E+04          6.97386763E+03          1.16578171E+04          8.23213149E+02
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78100178E+03          1.87730191E+03          7.01702121E+04          6.63085101E+04          3.13912797E+04          7.24224087E+03          1.20476251E+04          8.51402357E+02
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86394840E+03          1.93458953E+03          7.20535983E+04          6.79332478E+04          3.22167767E+04          7.52505143E+03          1.24554046E+04          8.78049213E+02
        620.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87329228E+03          1.94099992E+03          7.22473180E+04          6.80999442E+04          3.23016355E+04          7.56900931E+03          1.24999074E+04          8.81186694E+02
        621.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.92035205E+03          2.87331105E+03          1.94101280E+03          7.22477069E+04          6.81002787E+04          3.23018058E+04          7.56907141E+03          1.24999968E+04          8.09304730E+02
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.39336283E+03          2.96031354E+03          2.00073233E+03          7.37357711E+04          6.90396447E+04          3.28672839E+04          7.85919970E+03          1.28567792E+04          8.19502886E+02
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.11458497E+03          3.04350406E+03          2.05795526E+03          7.56714451E+04          7.06210483E+04          3.37028997E+04          8.16834041E+03          1.32657268E+04          8.38521682E+02
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.14462764E+03          3.14271593E+03          2.12668123E+03          7.72997112E+04          7.21470657E+04          3.43477666E+04          8.50230331E+03          1.37158395E+04          8.63835765E+02
        654.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.15972952E+03          3.19013460E+03          2.15998872E+03          7.82720142E+04          7.29758456E+04          3.47572961E+04          8.68512324E+03          1.39568333E+04          8.76405889E+02
        655.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55949236E+04          8.15973557E+03          3.19015516E+03          2.16000309E+03          7.82724081E+04          7.29761810E+04          3.47574619E+04          8.68519796E+03          1.39569317E+04          8.47395063E+02
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20504885E+04          8.17489358E+03          3.24238220E+03          2.19653679E+03          7.92694928E+04          7.38242311E+04          3.51768790E+04          8.82465206E+03          1.41595260E+04          8.54784908E+02
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99509016E+04          8.20538531E+03          3.33931593E+03          2.26237099E+03          8.09004426E+04          7.51847535E+04          3.59690141E+04          9.19710023E+03          1.46144583E+04          8.74057588E+02
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97371893E+04          8.46288532E+03          3.44736338E+03          2.33739823E+03          8.28671568E+04          7.68697617E+04          3.68457058E+04          9.52448076E+03          1.50654633E+04          9.00642903E+02
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.98829162E+04          8.56449384E+03          3.55896960E+03          2.41359652E+03          8.49318764E+04          7.86320288E+04          3.76178207E+04          9.84898121E+03          1.55233802E+04          9.26455822E+02
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99852619E+04          8.64854112E+03          3.68000123E+03          2.49705279E+03          8.66946007E+04          7.99052891E+04          3.85137311E+04          1.02177234E+04          1.60225822E+04          9.54043845E+02
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02547266E+04          8.74730385E+03          3.78221369E+03          2.56818569E+03          8.88149342E+04          8.16392726E+04          3.92618502E+04          1.06151508E+04          1.65582387E+04          9.79389948E+02
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04288491E+04          8.84834829E+03          3.90779152E+03          2.65561120E+03          9.05976538E+04          8.32873867E+04          4.01692059E+04          1.09325714E+04          1.70257735E+04          1.00748624E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06059912E+04          9.02682675E+03          4.01143612E+03          2.72667239E+03          9.27131323E+04          8.51127168E+04          4.09204144E+04          1.12748612E+04          1.75829680E+04          1.03318164E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06585625E+04          9.16038461E+03          4.13896037E+03          2.81639725E+03          9.46100279E+04          8.70198476E+04          4.18233227E+04          1.16428116E+04          1.80897818E+04          1.06226680E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09192441E+04          9.29795397E+03          4.27485887E+03          2.89952954E+03          9.67664513E+04          8.83660914E+04          4.27052663E+04          1.20445955E+04          1.86025737E+04          1.09169039E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11351161E+04          9.43971833E+03          4.39588787E+03          2.99591402E+03          9.86159083E+04          9.02464182E+04          4.36573822E+04          1.24110252E+04          1.91687621E+04          1.12184121E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13554899E+04          9.56069596E+03          4.54095461E+03          3.07582833E+03          1.00795280E+05          9.22085072E+04          4.46529212E+04          1.28346148E+04          1.97421883E+04          1.15143271E+03
        774.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.14673867E+04          9.63227744E+03          4.61712319E+03          3.12436277E+03          1.01921264E+05          9.32216924E+04          4.51678092E+04          1.30573954E+04          2.00242594E+04          1.16787926E+03
        775.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92063480E+04          2.14674317E+04          9.63230630E+03          4.61715417E+03          3.12438249E+03          1.01921720E+05          9.32221022E+04          4.51680176E+04          1.30574861E+04          2.00243821E+04          1.12298088E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94024832E+04          2.15805077E+04          9.70496817E+03          4.65477646E+03          3.17447380E+03          1.03073155E+05          9.34956393E+04          4.56949232E+04          1.32069059E+04          2.03344853E+04          1.13583175E+03
