#Energy      Pt-K-shell   Pt-L1-shell   Pt-L2-shell   Pt-L3-shell   Pt-M1-shell   Pt-M2-shell   Pt-M3-shell   Pt-M4-shell   Pt-M5-shell   Pt-N1-shell   Pt-N2-shell   Pt-N3-shell   Pt-N4-shell   Pt-N5-shell   Pt-N6-shell   Pt-N7-shell   Pt-O1-shell   Pt-O2-shell   Pt-O3-shell   Valence  Total
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11727700E+03          9.10676410E+02          3.33247693E+02          2.00244737E+02
         75.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38743146E+04          1.00000000E+30          1.11724546E+03          9.10719147E+02          3.33265746E+02          1.97403128E+02
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21367072E+04          1.00000000E+30          1.10172078E+03          9.55515810E+02          3.49400356E+02          2.04137160E+02
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06239906E+04          1.00000000E+30          1.10539118E+03          9.98749050E+02          3.66606963E+02          2.11516968E+02
         77.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.34991424E+03          1.00000000E+30          1.10594159E+03          1.04944486E+03          3.85980391E+02          2.19546213E+02
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.34880386E+03          1.00000000E+30          1.10594214E+03          1.04949818E+03          3.86000922E+02          2.19554599E+02
         78.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.88411525E+04          9.34769375E+03          1.00000000E+30          1.10594269E+03          1.04955151E+03          3.86021455E+02          2.17904117E+02
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45311220E+04          8.17852910E+03          1.00000000E+30          1.12307936E+03          1.09371025E+03          4.04886617E+02          2.25347484E+02
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08697849E+04          7.19599423E+03          1.00000000E+30          1.14472861E+03          1.14090510E+03          4.24310693E+02          2.32898682E+02
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78093432E+04          6.36636615E+03          1.00000000E+30          1.17043916E+03          1.19045309E+03          4.46679957E+02          2.41175300E+02
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52213810E+04          5.59767468E+03          1.00000000E+30          1.19996200E+03          1.24203465E+03          4.68488623E+02          2.48919908E+02
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30518576E+04          5.07125274E+03          1.00000000E+30          1.22808926E+03          1.29998597E+03          4.91246199E+02          2.56874034E+02
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12134511E+04          4.75208538E+03          1.00000000E+30          1.26584874E+03          1.35164550E+03          5.16384430E+02          2.65535342E+02
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.61479574E+03          4.52422234E+03          1.00000000E+30          1.30102410E+03          1.40640651E+03          5.41200724E+02          2.73789625E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.29127715E+03          4.40384460E+03          1.00000000E+30          1.34374133E+03          1.46438747E+03          5.66656655E+02          2.82526556E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.50706860E+03          4.30073252E+03          1.00000000E+30          1.38580555E+03          1.52826330E+03          5.94113806E+02          2.91984018E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.01298880E+03          4.20233853E+03          1.00000000E+30          1.43310797E+03          1.58756443E+03          6.22171868E+02          3.01612900E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.67048995E+03          4.15604711E+03          1.00000000E+30          1.48333706E+03          1.65763638E+03          6.52900495E+02          3.12541172E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.41096764E+03          4.12665092E+03          1.00000000E+30          1.53225182E+03          1.71815352E+03          6.82198242E+02          3.22704113E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.22302803E+03          4.07924556E+03          1.00000000E+30          1.58573670E+03          1.77887957E+03          7.15500486E+02          3.33752387E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.08630892E+03          4.07837053E+03          1.00000000E+30          1.64477826E+03          1.85142702E+03          7.48579564E+02          3.45605664E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.98707260E+03          4.05011334E+03          1.00000000E+30          1.70097210E+03          1.91431783E+03          7.85201808E+02          3.57427578E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.91256690E+03          4.06546772E+03          1.00000000E+30          1.76349734E+03          1.99199310E+03          8.19536262E+02          3.69771549E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.83105993E+03          4.05284105E+03          1.00000000E+30          1.82915254E+03          2.05586952E+03          8.58620005E+02          3.82261694E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.80129644E+03          4.07024486E+03          1.00000000E+30          1.90077090E+03          2.13734125E+03          8.96830691E+02          3.95714925E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.74721710E+03          4.06883150E+03          1.00000000E+30          1.96400880E+03          2.19500394E+03          9.39603017E+02          4.08364938E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.74504559E+03          4.06741912E+03          1.00000000E+30          2.03814892E+03          2.27557982E+03          9.81183758E+02          4.22085902E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.71223881E+03          4.06600773E+03          1.00000000E+30          2.11864629E+03          2.34251258E+03          1.02554995E+03          4.35733201E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.73003128E+03          4.06459731E+03          1.00000000E+30          2.19269214E+03          2.42542617E+03          1.07232151E+03          4.50154173E+02
        105.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.72954125E+03          4.10476917E+03          1.00000000E+30          2.72814046E+03          2.90446947E+03          1.39023012E+03          5.41036107E+02
        106.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.72953883E+03          4.10476322E+03          1.88945728E+04          2.72835486E+03          2.90466145E+03          1.39035849E+03          5.26007610E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.74882504E+03          4.02800396E+03          2.11888260E+04          3.13169844E+03          3.21783553E+03          1.64293424E+03          5.85426716E+02
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.23222407E+03          3.48277503E+03          2.47298359E+04          4.32392257E+03          4.03505800E+03          2.45671556E+03          7.11827577E+02
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.14925504E+03          2.66393579E+03          2.53054200E+04          5.83794661E+03          4.85899575E+03          3.57451697E+03          7.61751661E+02
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08192040E+03          1.96320914E+03          2.50845827E+04          7.57180297E+03          5.62211034E+03          5.05607110E+03          7.23888435E+02
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31746233E+03          1.49450613E+03          2.44065632E+04          9.64396113E+03          6.35537481E+03          6.92898291E+03          6.46430499E+02
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79711350E+03          1.17212922E+03          2.38146176E+04          1.18781861E+04          7.04294254E+03          9.14639009E+03          5.59567671E+02
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43759477E+03          9.52585443E+02          2.35461775E+04          1.43584118E+04          7.65967685E+03          1.15483069E+04          4.82010680E+02
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18952352E+03          7.99048684E+02          2.34848593E+04          1.69841087E+04          8.15312522E+03          1.39164567E+04          4.18737698E+02
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01524167E+03          6.94107109E+02          2.36229005E+04          1.97434043E+04          8.70048572E+03          1.60177353E+04          3.70914993E+02
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.97471030E+02          6.21311556E+02          2.39600798E+04          2.24442494E+04          9.14593712E+03          1.76462726E+04          3.36017118E+02
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.11158600E+02          5.68224422E+02          2.44121260E+04          2.51694689E+04          9.68326684E+03          1.87171707E+04          3.09591359E+02
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.53954635E+02          5.33195939E+02          2.49219731E+04          2.78377809E+04          1.00882670E+04          1.92817300E+04          2.91642277E+02
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.10533738E+02          5.06026077E+02          2.53964185E+04          3.04119109E+04          1.05246842E+04          1.94505927E+04          2.77603506E+02
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.79331216E+02          4.90021469E+02          2.60032371E+04          3.28863988E+04          1.09413922E+04          1.93883733E+04          2.68485155E+02
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.56651630E+02          4.76751118E+02          2.65763855E+04          3.53332038E+04          1.13769394E+04          1.92642913E+04          2.61359741E+02
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.40288581E+02          4.68147044E+02          2.72441294E+04          3.75777866E+04          1.17895408E+04          1.89571420E+04          2.56491485E+02
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.34601702E+02          4.63150882E+02          2.79055449E+04          3.99615710E+04          1.22103423E+04          1.87219692E+04          2.54382674E+02
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.30089316E+02          4.61947724E+02          2.86499534E+04          4.19500668E+04          1.26387048E+04          1.84173160E+04          2.53550699E+02
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.29639386E+02          4.63776640E+02          2.94053054E+04          4.38395337E+04          1.31003863E+04          1.80632898E+04          2.54263134E+02
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.29190098E+02          4.68037013E+02          3.02305532E+04          4.58745287E+04          1.35093818E+04          1.77888971E+04          2.55686263E+02
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.36536990E+02          4.71898125E+02          3.11175989E+04          4.74057019E+04          1.39163844E+04          1.75823722E+04          2.58260086E+02
        317.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.44944916E+02          4.79448782E+02          3.18566172E+04          4.89588572E+04          1.42838831E+04          1.73958047E+04          2.62084823E+02
        318.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.08865061E+03          6.44946338E+02          4.79450081E+02          3.18568064E+04          4.89592582E+04          1.42839774E+04          1.73957593E+04          2.52741012E+02
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.25865865E+03          6.46371455E+02          4.80751926E+02          3.19595414E+04          4.93634340E+04          1.43788703E+04          1.73504260E+04          2.53570988E+02
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.17115966E+03          6.57682942E+02          4.90763075E+02          3.28678634E+04          5.08295398E+04          1.48367151E+04          1.72261199E+04          2.59331765E+02
        334.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.54959212E+03          6.62790629E+02          4.95185852E+02          3.33415689E+04          5.15803037E+04          1.50860868E+04          1.72016558E+04          2.61849985E+02
        335.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.43165219E+03          8.54975414E+03          6.62792689E+02          4.95187638E+02          3.33417612E+04          5.15806567E+04          1.50861883E+04          1.72016245E+04          2.54777610E+02
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05491623E+04          8.70802545E+03          6.67980363E+02          4.99690888E+02          3.38620937E+04          5.24782824E+04          1.52600147E+04          1.71237867E+04          2.57703124E+02
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21217424E+04          8.62373840E+03          6.83407985E+02          5.12167226E+02          3.49009200E+04          5.38176055E+04          1.57488157E+04          1.70647532E+04          2.64303551E+02
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27688178E+04          8.22277112E+03          6.99858777E+02          5.25401625E+02          3.57647561E+04          5.52963665E+04          1.61573239E+04          1.70165298E+04          2.70358133E+02
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27924188E+04          7.71808322E+03          7.15800397E+02          5.38481333E+02          3.67680323E+04          5.69275658E+04          1.66475364E+04          1.70165281E+04          2.75827957E+02
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23959624E+04          7.15182540E+03          7.35382705E+02          5.54173770E+02          3.78575756E+04          5.81636795E+04          1.71305757E+04          1.70218841E+04          2.82043617E+02
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17509836E+04          6.61060685E+03          7.54532246E+02          5.69774830E+02          3.87727572E+04          5.97118143E+04          1.75802390E+04          1.70674870E+04          2.87787475E+02
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11933811E+04          6.19918041E+03          7.77086668E+02          5.87505903E+02          3.98630652E+04          6.09863096E+04          1.80969307E+04          1.71194702E+04          2.94570551E+02
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05221983E+04          5.83432904E+03          7.99649238E+02          6.06468040E+02          4.09269079E+04          6.25546083E+04          1.85328142E+04          1.72067260E+04          3.01352655E+02
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.96612830E+03          5.54418663E+03          8.24782197E+02          6.25205149E+02          4.20984631E+04          6.37652772E+04          1.90530347E+04          1.73045059E+04          3.08419693E+02
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.47975896E+03          5.28744714E+03          8.50838786E+02          6.45278599E+02          4.30776169E+04          6.50229269E+04          1.95674726E+04          1.73675526E+04          3.15764107E+02
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.03865251E+03          5.04476103E+03          8.78253378E+02          6.68576836E+02          4.42559012E+04          6.64668503E+04          2.01315603E+04          1.75224253E+04          3.23877901E+02
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.65569908E+03          4.84072945E+03          9.07597012E+02          6.89727595E+02          4.54007620E+04          6.79763587E+04          2.05846813E+04          1.76735061E+04          3.31601453E+02
