#Energy      Pt-K-shell   Pt-L1-shell   Pt-L2-shell   Pt-L3-shell   Pt-M1-shell   Pt-M2-shell   Pt-M3-shell   Pt-M4-shell   Pt-M5-shell   Pt-N1-shell   Pt-N2-shell   Pt-N3-shell   Pt-N4-shell   Pt-N5-shell   Pt-N6-shell   Pt-N7-shell   Pt-O1-shell   Pt-O2-shell   Pt-O3-shell   Valence  Total
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37977916E+09          1.00000000E+30          3.87823801E+04          1.00429858E+03          8.08848851E+00          8.02220556E+00
         75.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37984469E+09          1.00000000E+30          3.87692699E+04          1.00421086E+03          8.08829654E+00          8.02201056E+00
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.33978116E+04          1.00000000E+30          2.76439811E+04          9.27780045E+02          7.90110196E+00          7.83150688E+00
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.29731109E+04          1.00000000E+30          2.09532271E+04          8.60861385E+02          7.72287144E+00          7.64963467E+00
         77.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78912230E+04          1.00000000E+30          1.65766367E+04          8.01976258E+02          7.55386903E+00          7.47687980E+00
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04846559E+09          1.78833859E+04          1.00000000E+30          1.65732874E+04          8.01920446E+02          7.55370434E+00          7.47671152E+00
         78.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04855937E+09          1.78749247E+04          1.00000000E+30          1.65693547E+04          8.01864239E+02          7.55353967E+00          7.47654302E+00
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41271771E+05          1.15668047E+04          1.00000000E+30          1.35256462E+04          7.49687444E+02          7.39345032E+00          7.31228253E+00
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.99102221E+04          8.24384705E+03          1.00000000E+30          1.13065505E+04          7.03155349E+02          7.24190731E+00          7.15629496E+00
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.70721374E+04          6.24708422E+03          1.00000000E+30          9.63248060E+03          6.61490844E+02          7.09882874E+00          7.00864784E+00
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75071486E+04          4.94088652E+03          1.00000000E+30          8.33361922E+03          6.24011947E+02          6.96393152E+00          6.86911843E+00
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24746874E+04          4.03130024E+03          1.00000000E+30          7.30260100E+03          5.90147549E+02          6.83690412E+00          6.73742389E+00
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.45449765E+03          3.36920011E+03          1.00000000E+30          6.46832538E+03          5.59436020E+02          6.71741450E+00          6.61325406E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.47581781E+03          2.86959391E+03          1.00000000E+30          5.78227078E+03          5.31477905E+02          6.60511735E+00          6.49626958E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.09909988E+03          2.48192566E+03          1.00000000E+30          5.20999613E+03          5.05945011E+02          6.49966057E+00          6.38612432E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.09664707E+03          2.17437235E+03          1.00000000E+30          4.72702273E+03          4.82547640E+02          6.40069083E+00          6.28246740E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.34017823E+03          1.92534932E+03          1.00000000E+30          4.31527571E+03          4.61050406E+02          6.30785829E+00          6.18494595E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.75340605E+03          1.72061902E+03          1.00000000E+30          3.96064756E+03          4.41242076E+02          6.22082021E+00          6.09321655E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28755193E+03          1.54988240E+03          1.00000000E+30          3.65293418E+03          4.22942651E+02          6.13924393E+00          6.00694279E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91056472E+03          1.40576805E+03          1.00000000E+30          3.38378273E+03          4.05997890E+02          6.06280898E+00          5.92580048E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60055168E+03          1.28287340E+03          1.00000000E+30          3.14690002E+03          3.90268752E+02          5.99120859E+00          5.84947973E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34201021E+03          1.17708372E+03          1.00000000E+30          2.93702149E+03          3.75640367E+02          5.92415064E+00          5.77768469E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12382943E+03          1.08525165E+03          1.00000000E+30          2.75019836E+03          3.62006043E+02          5.86135822E+00          5.71013499E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93775228E+03          1.00496240E+03          1.00000000E+30          2.58295117E+03          3.49276368E+02          5.80256975E+00          5.64656636E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77755362E+03          9.34279197E+02          1.00000000E+30          2.43255363E+03          3.37367907E+02          5.74753887E+00          5.58672818E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63852737E+03          8.71692498E+02          1.00000000E+30          2.29679720E+03          3.26209733E+02          5.69603419E+00          5.53038790E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51695079E+03          8.15928740E+02          1.00000000E+30          2.17370273E+03          3.15737631E+02          5.64783873E+00          5.47732339E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40992029E+03          7.66051213E+02          1.00000000E+30          2.06169991E+03          3.05894128E+02          5.60274944E+00          5.42733196E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31515368E+03          7.21194011E+02          1.00000000E+30          1.95947292E+03          2.96628880E+02          5.56057644E+00          5.38022061E+00
        105.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.19988341E+02          5.26595068E+02          1.00000000E+30          1.49713861E+03          2.50892218E+02          5.35966740E+00          5.14884220E+00
        106.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.19893100E+02          5.26545558E+02          1.43973079E+10          1.49701689E+03          2.50879351E+02          5.35961332E+00          5.14877772E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.57059230E+02          4.42290551E+02          1.43240714E+05          1.28611316E+03          2.27543027E+02          5.26554449E+00          5.03334511E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.13714211E+02          3.11020109E+02          2.11607787E+04          9.42018269E+02          1.85241988E+02          5.12600225E+00          4.83669420E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.83143815E+02          2.37456573E+02          9.28205238E+03          7.39548560E+02          1.57411303E+02          5.07702591E+00          4.72590496E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.03949707E+02          1.91594405E+02          5.48962933E+03          6.09287001E+02          1.38196272E+02          5.08413442E+00          4.66724412E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51908153E+02          1.60898017E+02          3.75184984E+03          5.20257417E+02          1.24474979E+02          5.12782582E+00          4.64205905E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.15755839E+02          1.39305646E+02          2.79424961E+03          4.56752093E+02          1.14435372E+02          5.19640697E+00          4.63951443E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89613272E+02          1.23559509E+02          2.20344465E+03          4.10017095E+02          1.06957474E+02          5.28250689E+00          4.65303512E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70137483E+02          1.11763429E+02          1.81009714E+03          3.74807567E+02          1.01315518E+02          5.38127937E+00          4.67846907E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55294845E+02          1.02742500E+02          1.53351795E+03          3.47799516E+02          9.70219739E+01          5.48942357E+00          4.71308656E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43781296E+02          9.57321821E+01          1.33098714E+03          3.26791011E+02          9.37397316E+01          5.60462308E+00          4.75501762E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34724463E+02          9.02149686E+01          1.17798781E+03          3.10271241E+02          9.12301097E+01          5.72521063E+00          4.80292541E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27520569E+02          8.58296779E+01          1.05956083E+03          2.97174974E+02          8.93205470E+01          5.84263907E+00          4.85077026E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21740160E+02          8.23174366E+01          9.66094257E+02          2.86732850E+02          8.78839835E+01          5.97491191E+00          4.91086545E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17070752E+02          7.94890771E+01          8.91159562E+02          2.78379068E+02          8.68252768E+01          6.10778485E+00          4.97315966E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13280687E+02          7.72036861E+01          8.30301974E+02          2.71690091E+02          8.60721040E+01          6.23367618E+00          5.03264741E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10195364E+02          7.53546462E+01          7.80344358E+02          2.66344244E+02          8.55687176E+01          6.37480614E+00          5.10372223E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07681219E+02          7.38602853E+01          7.38964544E+02          2.62093859E+02          8.52715906E+01          6.50875791E+00          5.17167910E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05634953E+02          7.26571143E+01          7.04429726E+02          2.58745798E+02          8.51463426E+01          6.64290460E+00          5.24122007E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03975430E+02          7.16952350E+01          6.75423392E+02          2.56148016E+02          8.51655103E+01          6.78345456E+00          5.31605302E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02638479E+02          7.09350577E+01          6.50930638E+02          2.54179068E+02          8.53069329E+01          6.91755424E+00          5.38813506E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01572768E+02          7.03448170E+01          6.30158495E+02          2.52741449E+02          8.55525780E+01          7.05753706E+00          5.46491178E+00
        317.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00887375E+02          6.99775623E+01          6.15795536E+02          2.51920242E+02          8.58140469E+01          7.16581535E+00          5.52485185E+00
        318.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13129661E+11          1.00887221E+02          6.99774811E+01          6.15792170E+02          2.51920070E+02          8.58141189E+01          7.16584667E+00          5.52486944E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51363056E+06          1.00736749E+02          6.98987901E+01          6.12480104E+02          2.51755918E+02          8.58876241E+01          7.19713750E+00          5.54245376E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.70291707E+05          1.00096659E+02          6.95759873E+01          5.97394371E+02          2.51157578E+02          8.62998120E+01          7.33635763E+00          5.62062198E+00
        334.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17496511E+05          9.98412467E+01          6.94552925E+01          5.90695940E+02          2.50986525E+02          8.65315222E+01          7.40309916E+00          5.65833318E+00
        335.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97685361E+11          2.17456013E+05          9.98411526E+01          6.94552493E+01          5.90693364E+02          2.50986472E+02          8.65316181E+01          7.40313019E+00          5.65835083E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50098595E+06          1.46333866E+05          9.96247252E+01          6.93591311E+01          5.84498050E+02          2.50892879E+02          8.67789141E+01          7.47520134E+00          5.69935514E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.72906871E+05          8.20422328E+04          9.92979769E+01          6.92338948E+01          5.73462708E+02          2.50917311E+02          8.73163399E+01          7.61367385E+00          5.77856947E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.15862070E+05          5.38167903E+04          9.90972640E+01          6.91883129E+01          5.64019473E+02          2.51193579E+02          8.79048334E+01          7.75178132E+00          5.85822581E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28307923E+05          3.86340664E+04          9.90065327E+01          6.92123285E+01          5.55946278E+02          2.51690270E+02          8.85382259E+01          7.88953054E+00          5.93827765E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.68798020E+04          2.94147842E+04          9.90122257E+01          6.92974445E+01          5.49058594E+02          2.52380768E+02          8.92112441E+01          8.02692876E+00          6.01868024E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.36269407E+04          2.33471091E+04          9.91028181E+01          6.94364173E+01          5.43201949E+02          2.53242356E+02          8.99193577E+01          8.16866698E+00          6.10200589E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.91056936E+04          1.91145791E+04          9.92684852E+01          6.96230650E+01          5.38246682E+02          2.54255584E+02          9.06586538E+01          8.30525587E+00          6.18289891E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.93602481E+04          1.60303660E+04          9.95007927E+01          6.98520721E+01          5.34082675E+02          2.55403681E+02          9.14257381E+01          8.44600912E+00          6.26650363E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.24625188E+04          1.37050296E+04          9.97924586E+01          7.01188422E+01          5.30616434E+02          2.56672145E+02          9.22176564E+01          8.58183349E+00          6.34776279E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73786077E+04          1.19030502E+04          1.00137184E+02          7.04193912E+01          5.27767921E+02          2.58048362E+02          9.30318251E+01          8.72165441E+00          6.43154476E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35113916E+04          1.04746960E+04          1.00529478E+02          7.07502458E+01          5.25468535E+02          2.59521343E+02          9.38659725E+01          8.86099684E+00          6.51535929E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04919453E+04          9.32084998E+03          1.00964553E+02          7.11083712E+01          5.23658783E+02          2.61081426E+02          9.47181007E+01          8.99569536E+00          6.59694220E+00
