#Energy      W-K-shell   W-L1-shell   W-L2-shell   W-L3-shell   W-M1-shell   W-M2-shell   W-M3-shell   W-M4-shell   W-M5-shell   W-N1-shell   W-N2-shell   W-N3-shell   W-N4-shell   W-N5-shell   W-N6-shell   W-N7-shell   W-O1-shell   W-O2-shell   W-O3-shell   Valence  Total
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.46292223E+01          5.17829844E+01          1.00000000E+30          1.03983621E+03          1.72921099E+02          5.70342569E+00          4.69031035E+00
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.18433220E+01          5.02160909E+01          1.00000000E+30          9.79188090E+02          1.66468088E+02          5.64036446E+00          4.61991236E+00
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.92398944E+01          4.87469716E+01          1.00000000E+30          9.24613487E+02          1.60473291E+02          5.58257149E+00          4.55423138E+00
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.68031404E+01          4.73675373E+01          1.00000000E+30          8.75290666E+02          1.54892752E+02          5.52963005E+00          4.49288194E+00
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.45180850E+01          4.60705387E+01          1.00000000E+30          8.30535518E+02          1.49687701E+02          5.48115921E+00          4.43551067E+00
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.23727088E+01          4.48494151E+01          1.00000000E+30          7.89783172E+02          1.44824261E+02          5.43681119E+00          4.38180154E+00
         79.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.03574106E+01          4.36994928E+01          1.00000000E+30          7.52588025E+02          1.40276636E+02          5.39630731E+00          4.33151452E+00
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.03554570E+01          4.36983763E+01          6.77061605E+09          7.52551877E+02          1.40272240E+02          5.39626857E+00          4.33146580E+00
         80.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.03535035E+01          4.36972600E+01          6.77091871E+09          7.52516485E+02          1.40267844E+02          5.39622983E+00          4.33141710E+00
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.84561775E+01          4.26121446E+01          4.72842373E+05          7.18425540E+02          1.36004540E+02          5.35924174E+00          4.28420237E+00
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.66656398E+01          4.15859093E+01          1.67017885E+05          6.87056021E+02          1.31997459E+02          5.32546648E+00          4.23978185E+00
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.49757289E+01          4.06153709E+01          9.05815173E+04          6.58142207E+02          1.28229847E+02          5.29470160E+00          4.19800119E+00
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.33790052E+01          3.96966832E+01          5.85874050E+04          6.31423864E+02          1.24682059E+02          5.26672690E+00          4.15866895E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.18687007E+01          3.88262214E+01          4.17501756E+04          6.06673909E+02          1.21337485E+02          5.24134113E+00          4.12160932E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.04386688E+01          3.80007128E+01          3.16353451E+04          5.83695638E+02          1.18180439E+02          5.21836033E+00          4.08666110E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.90834756E+01          3.72172443E+01          2.50152055E+04          5.62317754E+02          1.15196992E+02          5.19761608E+00          4.05367917E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77979657E+01          3.64730669E+01          2.04076768E+04          5.42388364E+02          1.12374520E+02          5.17895415E+00          4.02252891E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.65775713E+01          3.57657121E+01          1.70518019E+04          5.23775223E+02          1.09701689E+02          5.16223311E+00          3.99308886E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.54179900E+01          3.50928652E+01          1.45196295E+04          5.06360790E+02          1.07167950E+02          5.14732312E+00          3.96524640E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.43154110E+01          3.44524320E+01          1.25555008E+04          4.90038965E+02          1.04763849E+02          5.13410491E+00          3.93889972E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.32662788E+01          3.38424538E+01          1.09961587E+04          4.74718918E+02          1.02480836E+02          5.12246875E+00          3.91395512E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.22672828E+01          3.32611399E+01          9.73434253E+03          4.60315055E+02          1.00310874E+02          5.11231358E+00          3.89032610E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.13154190E+01          3.27068295E+01          8.69611460E+03          4.46755021E+02          9.82468022E+01          5.10354627E+00          3.86793383E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.04078916E+01          3.21779731E+01          7.83062965E+03          4.33971731E+02          9.62819403E+01          5.09608083E+00          3.84670549E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.95421379E+01          3.16731688E+01          7.10030786E+03          4.21904987E+02          9.44101699E+01          5.08983783E+00          3.82657450E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.87157090E+01          3.11910371E+01          6.47731160E+03          4.10500959E+02          9.26257730E+01          5.08474380E+00          3.80747780E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.79264806E+01          3.07304004E+01          5.94095992E+03          3.99710545E+02          9.09236846E+01          5.08073070E+00          3.78935995E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.71723535E+01          3.02900727E+01          5.47557973E+03          3.89489001E+02          8.92990348E+01          5.07773545E+00          3.77216737E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.64514051E+01          2.98689864E+01          5.06860543E+03          3.79796854E+02          8.77473923E+01          5.07569954E+00          3.75585127E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.07273290E+01          2.65240085E+01          2.77449688E+03          3.05272871E+02          7.54666158E+01          5.09780280E+00          3.63233177E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.69312745E+01          2.43110796E+01          1.83282642E+03          2.57613023E+02          6.73300090E+01          5.17405125E+00          3.56172803E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.43531564E+01          2.28189394E+01          1.34388213E+03          2.25459935E+02          6.17737437E+01          5.28376624E+00          3.52660055E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25793857E+01          2.18054242E+01          1.05332518E+03          2.02967525E+02          5.79056220E+01          5.41524486E+00          3.51661939E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.13561423E+01          2.11209582E+01          8.64978261E+02          1.86828506E+02          5.51847836E+01          5.56142949E+00          3.52513053E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.05213489E+01          2.06696024E+01          7.35348708E+02          1.75038556E+02          5.32685271E+01          5.71784237E+00          3.54759559E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99680072E+01          2.03877795E+01          6.42210753E+02          1.66321278E+02          5.19320081E+01          5.87544878E+00          3.57854474E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96234292E+01          2.02321362E+01          5.73124567E+02          1.59832339E+02          5.10232881E+01          6.04277318E+00          3.61963976E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94369295E+01          2.01723378E+01          5.20622084E+02          1.54996447E+02          5.04369656E+01          6.21925689E+00          3.66926759E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.93723300E+01          2.01866547E+01          4.79964695E+02          1.51411262E+02          5.00981894E+01          6.39612672E+00          3.72333032E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94032612E+01          2.02591946E+01          4.48007758E+02          1.48789395E+02          4.99526627E+01          6.57321675E+00          3.78108117E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95101330E+01          2.03781118E+01          4.22589709E+02          1.46921351E+02          4.99602393E+01          6.75040471E+00          3.84191544E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96781376E+01          2.05344277E+01          4.02180063E+02          1.45651711E+02          5.00907115E+01          6.93359719E+00          3.90724599E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.98959115E+01          2.07212306E+01          3.85669802E+02          1.44863217E+02          5.03209926E+01          7.11617438E+00          3.97452500E+00
        247.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.00999243E+01          2.08889363E+01          3.74712293E+02          1.44517842E+02          5.05648772E+01          7.25729717E+00          4.02816330E+00
        248.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.62450203E+10          3.00999783E+01          2.08889801E+01          3.74709772E+02          1.44517784E+02          5.05649441E+01          7.25733801E+00          4.02817856E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42598848E+06          3.01546067E+01          2.09331263E+01          3.72239332E+02          1.44466120E+02          5.06331798E+01          7.29259369E+00          4.04174614E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61893027E+05          3.04472494E+01          2.11658520E+01          3.61272213E+02          1.44390764E+02          5.10132099E+01          7.47948034E+00          4.11368042E+00
        260.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43232146E+05          3.04781256E+01          2.11901087E+01          3.60292872E+02          1.44398702E+02          5.10544527E+01          7.49436776E+00          4.11979566E+00
        261.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.79060648E+10          1.43201904E+05          3.04781877E+01          2.11901574E+01          3.60290932E+02          1.44398720E+02          5.10545358E+01          7.49440822E+00          4.11981114E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.48602634E+05          6.37940305E+04          3.07682780E+01          2.14160010E+01          3.52298333E+02          1.44582413E+02          5.14499098E+01          7.66022252E+00          4.18499636E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43001080E+05          3.57338390E+04          3.11132091E+01          2.16808225E+01          3.44954155E+02          1.44997547E+02          5.19342960E+01          7.84037242E+00          4.25722052E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.44340817E+04          2.34501311E+04          3.14783971E+01          2.19580739E+01          3.38955197E+02          1.45601203E+02          5.24590847E+01          8.02475865E+00          4.33162273E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.70344544E+04          1.68577624E+04          3.18608467E+01          2.22459120E+01          3.34076472E+02          1.46365017E+02          5.30183082E+01          8.20358707E+00          4.40520851E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.30293569E+04          1.28625081E+04          3.22580818E+01          2.25428092E+01          3.30138503E+02          1.47265771E+02          5.36070432E+01          8.38640024E+00          4.48063881E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47980082E+04          1.02365513E+04          3.26680371E+01          2.28474909E+01          3.26996111E+02          1.48284302E+02          5.42211928E+01          8.56841337E+00          4.55642943E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95011923E+04          8.40708629E+03          3.30889804E+01          2.31588861E+01          3.24531473E+02          1.49404673E+02          5.48573254E+01          8.74965550E+00          4.63251092E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58673183E+04          7.07511077E+03          3.35194488E+01          2.34760896E+01          3.22647856E+02          1.50613535E+02          5.55125477E+01          8.93015459E+00          4.70882344E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32529622E+04          6.07145110E+03          3.39581987E+01          2.37983323E+01          3.21265369E+02          1.51899634E+02          5.61844062E+01          9.10993748E+00          4.78531551E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13013839E+04          5.29409324E+03          3.44041694E+01          2.41249564E+01          3.20317482E+02          1.53253420E+02          5.68708077E+01          9.28902981E+00          4.86194279E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.80126462E+03          4.67811840E+03          3.48564504E+01          2.44553976E+01          3.19748460E+02          1.54666753E+02          5.75699583E+01          9.46745604E+00          4.93866695E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.62007877E+03          4.18078416E+03          3.53142560E+01          2.47891690E+01          3.19511299E+02          1.56132643E+02          5.82803126E+01          9.64523948E+00          5.01545500E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.67133814E+03          3.77267259E+03          3.57769071E+01          2.51258492E+01          3.19566151E+02          1.57645076E+02          5.90005341E+01          9.82617946E+00          5.09329338E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.89636164E+03          3.43325085E+03          3.62438123E+01          2.54650716E+01          3.19878996E+02          1.59198835E+02          5.97294602E+01          1.00026520E+01          5.17009766E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.25417063E+03          3.14752746E+03          3.67144567E+01          2.58065162E+01          3.20420693E+02          1.60789393E+02          6.04660781E+01          1.01821907E+01          5.24786073E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.71532686E+03          2.90455217E+03          3.71883883E+01          2.61499032E+01          3.21166140E+02          1.62412791E+02          6.12095010E+01          1.03574396E+01          5.32460033E+00
        427.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.34411688E+03          2.73533290E+03          3.75695846E+01          2.64258105E+01          3.21894378E+02          1.63732642E+02          6.18085372E+01          1.04986389E+01          5.38632504E+00
        428.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.17580501E+11          5.34403015E+03          2.73529316E+03          3.75696802E+01          2.64258796E+01          3.21894574E+02          1.63732974E+02          6.18086875E+01          1.04986759E+01          5.38634093E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35130358E+07          5.25838806E+03          2.69603886E+03          3.76652110E+01          2.64949867E+01          3.22093583E+02          1.64065560E+02          6.19589501E+01          1.05356638E+01          5.40222083E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59264182E+06          4.86718362E+03          2.51567043E+03          3.81445752E+01          2.68415502E+01          3.23184134E+02          1.65744651E+02          6.27137386E+01          1.07132398E+01          5.47972777E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.31759959E+05          4.52945706E+03          2.35853850E+03          3.86261725E+01          2.71894024E+01          3.24421290E+02          1.67447371E+02          6.34732600E+01          1.08867572E+01          5.55622265E+00
