#Energy      Ga-K-shell   Ga-L1-shell   Ga-L2-shell   Ga-L3-shell   Ga-M1-shell   Ga-M2-shell   Ga-M3-shell   Ga-M4-shell   Ga-M5-shell   As-K-shell   As-L1-shell   As-L2-shell   As-L3-shell   As-M1-shell   As-M2-shell   As-M3-shell   As-M4-shell   As-M5-shell   Valence  Total
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34996908E+03          8.92851903E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.72504782E+03          1.72543109E+03          1.29536753E+04          3.46681280E+02
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34471268E+03          8.90959088E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61817636E+03          1.65766631E+03          1.30733619E+04          3.41561124E+02
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35169508E+03          8.89074282E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.52358705E+03          1.60233809E+03          1.32364352E+04          3.37783560E+02
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34901916E+03          8.87197434E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43299425E+03          1.55359551E+03          1.34011134E+04          3.33585839E+02
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34635381E+03          8.85328493E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36000711E+03          1.50513666E+03          1.35627784E+04          3.29584714E+02
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34369898E+03          8.90144138E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28591998E+03          1.46755020E+03          1.36998098E+04          3.26851870E+02
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34105459E+03          8.89567385E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.22999649E+03          1.42800542E+03          1.38438191E+04          3.23544308E+02
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35001096E+03          8.88991379E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16891848E+03          1.39934442E+03          1.39684796E+04          3.21246496E+02
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34951149E+03          8.88416118E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12623812E+03          1.36718026E+03          1.41284548E+04          3.18559261E+02
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34901240E+03          8.87841601E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07597759E+03          1.33646147E+03          1.42985556E+04          3.15707140E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34851367E+03          8.87267827E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04189180E+03          1.31761796E+03          1.44502147E+04          3.13823653E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34801532E+03          8.94651501E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00022531E+03          1.29245667E+03          1.46177268E+04          3.12338062E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34751733E+03          8.95276659E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97352944E+03          1.27675239E+03          1.47638205E+04          3.10872252E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35688376E+03          8.95902691E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93904941E+03          1.25598096E+03          1.48969111E+04          3.09385791E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35803604E+03          8.96529600E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90575350E+03          1.23587457E+03          1.50348299E+04          3.07488676E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35919028E+03          8.97157386E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88901820E+03          1.22589280E+03          1.51991348E+04          3.06629525E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36034648E+03          9.04042997E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86158069E+03          1.20930303E+03          1.53670705E+04          3.05770786E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36150464E+03          9.05751905E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83492882E+03          1.19315628E+03          1.55334711E+04          3.04320700E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37121340E+03          9.07467286E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82371617E+03          1.18646124E+03          1.56634885E+04          3.04296786E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37385343E+03          9.09189177E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80188334E+03          1.17322452E+03          1.58338925E+04          3.03191719E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37650365E+03          9.10917615E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78056707E+03          1.16027990E+03          1.60068912E+04          3.02094239E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37916411E+03          9.18110204E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77120523E+03          1.15469451E+03          1.61467265E+04          3.02405329E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38183488E+03          9.20824145E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75367522E+03          1.14405239E+03          1.63196533E+04          3.01636211E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39306437E+03          9.23554178E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73648881E+03          1.13360464E+03          1.64478645E+04          3.01256534E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39731263E+03          9.26300447E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72806175E+03          1.12334599E+03          1.66182134E+04          3.00817160E+02
        106.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43983965E+03          9.55513675E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64927870E+03          1.08297145E+03          1.77882583E+04          3.00570437E+02
        107.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26482555E+04          1.43985173E+03          9.55521388E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64925721E+03          1.08295930E+03          1.77886219E+04          2.93593298E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31589416E+04          1.45820906E+03          9.74402087E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63081805E+03          1.06503847E+03          1.82456860E+04          2.94553678E+02
        110.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33380332E+04          1.47269838E+03          9.79374970E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62287056E+03          1.06720258E+03          1.84253953E+04          2.95634701E+02
        111.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.77980574E+04          1.33383967E+04          1.47271367E+03          9.79384977E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62285473E+03          1.06719400E+03          1.84257586E+04          2.92524290E+02
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.20252900E+04          1.47881499E+04          1.55578415E+03          1.03630537E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58977937E+03          1.04427961E+03          1.99884499E+04          2.99112725E+02
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.31809717E+04          1.43122382E+04          1.67215285E+03          1.11975533E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59831798E+03          1.05837574E+03          2.17146495E+04          3.11755165E+02
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08377923E+04          1.31145830E+04          1.81290880E+03          1.21528215E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64360311E+03          1.09334692E+03          2.35042987E+04          3.28006484E+02
        144.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95994995E+04          1.24508492E+04          1.89105674E+03          1.26519475E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67929982E+03          1.11296199E+03          2.45133736E+04          3.36918052E+02
        145.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94031926E+04          1.24506290E+04          1.89108929E+03          1.26521563E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44943396E+04          1.67931321E+03          1.11296998E+03          2.45137946E+04          3.29243452E+02
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80966365E+04          1.19234976E+04          1.96766450E+03          1.32050093E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39381625E+04          1.71346637E+03          1.14378003E+03          2.54379296E+04          3.38532327E+02
        150.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78493327E+04          1.18234621E+04          1.98434843E+03          1.33211937E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38320943E+04          1.72045877E+03          1.14903774E+03          2.56495256E+04          3.40375847E+02
        151.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78488420E+04          1.18232635E+04          1.98438211E+03          1.33214284E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.84935120E+04          1.38318836E+04          1.72047282E+03          1.14904831E+03          2.56499527E+04          3.37396126E+02
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54124013E+04          1.08547473E+04          2.13910298E+03          1.43614647E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.17367705E+04          1.29445469E+04          1.80889784E+03          1.20879750E+03          2.73538754E+04          3.54524331E+02
        161.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.49608867E+04          1.06759366E+04          2.17640348E+03          1.46215204E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.10952874E+04          1.27626742E+04          1.83574311E+03          1.22211899E+03          2.77358847E+04          3.58849334E+02
        162.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76443739E+04          2.49604430E+04          1.06757606E+04          2.17644146E+03          1.46217829E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.10944779E+04          1.27624948E+04          1.83576381E+03          1.22213246E+03          2.77362992E+04          3.51700502E+02
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80535292E+04          2.33125766E+04          1.01419863E+04          2.32603688E+03          1.56382330E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.90806574E+04          1.20831690E+04          1.92541986E+03          1.28588789E+03          2.93668559E+04          3.68392071E+02
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.85925240E+04          2.17720558E+04          9.61560021E+03          2.53218255E+03          1.70245701E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68575329E+04          1.11290794E+04          2.04957551E+03          1.37244898E+03          3.14509797E+04          3.90406938E+02
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90514690E+04          2.08148289E+04          9.32172771E+03          2.75696924E+03          1.85564627E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50246084E+04          1.05441376E+04          2.19375388E+03          1.46939438E+03          3.35216686E+04          4.14861165E+02
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95839475E+04          2.01076131E+04          9.11675810E+03          3.01271908E+03          2.03137980E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33174690E+04          9.99865570E+03          2.34988633E+03          1.57519449E+03          3.55582174E+04          4.41286319E+02
        207.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00317939E+04          1.97674406E+04          9.04847976E+03          3.22361525E+03          2.17258536E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23192828E+04          9.69728049E+03          2.48439845E+03          1.66590261E+03          3.73275733E+04          4.63173220E+02
        208.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00319085E+04          1.97673362E+04          9.04845320E+03          3.22367426E+03          2.17262558E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11217778E+04          2.23190260E+04          9.69719730E+03          2.48443545E+03          1.66592696E+03          3.73280474E+04          4.53240047E+02
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99949115E+04          1.97835155E+04          9.02197883E+03          3.27770614E+03          2.20888728E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10332978E+04          2.22168798E+04          9.68674104E+03          2.52197054E+03          1.69062750E+03          3.77433782E+04          4.58820176E+02
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05909710E+04          1.95730679E+04          9.00450480E+03          3.56884384E+03          2.40739454E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06015774E+04          2.14019797E+04          9.46288303E+03          2.70936967E+03          1.82119409E+03          3.98815251E+04          4.87687001E+02
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12145765E+04          1.95021093E+04          9.04043431E+03          3.89847357E+03          2.63329425E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05920367E+04          2.08686353E+04          9.34657413E+03          2.91752788E+03          1.96225190E+03          4.21451429E+04          5.19516804E+02
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19896565E+04          1.95310452E+04          9.12278207E+03          4.22581292E+03          2.85214047E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08678151E+04          2.05513971E+04          9.30075132E+03          3.15415449E+03          2.11859155E+03          4.44370591E+04          5.52729919E+02
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27275852E+04          1.95600670E+04          9.24860008E+03          4.59651869E+03          3.10339386E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.14661711E+04          2.03757453E+04          9.30066580E+03          3.39153998E+03          2.28086631E+03          4.67712970E+04          5.87932274E+02
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35282738E+04          1.97936527E+04          9.35234826E+03          4.98283630E+03          3.35748109E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.22633962E+04          2.03076660E+04          9.28431635E+03          3.66309166E+03          2.46195051E+03          4.91700226E+04          6.25054538E+02
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42018880E+04          2.01139632E+04          9.56095040E+03          5.36696303E+03          3.64078262E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29912660E+04          2.03341666E+04          9.37202899E+03          3.91441444E+03          2.64263004E+03          5.16489354E+04          6.62588986E+02
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50277578E+04          2.04986818E+04          9.78938891E+03          5.82243775E+03          3.93438046E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37130879E+04          2.04525372E+04          9.49378286E+03          4.19965291E+03          2.84416774E+03          5.41905899E+04          7.03545951E+02
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58160314E+04          2.08364517E+04          9.99699046E+03          6.29550382E+03          4.26227090E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45178265E+04          2.05269172E+04          9.58242582E+03          4.51921745E+03          3.04681980E+03          5.68391064E+04          7.45622357E+02
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67399346E+04          2.13667706E+04          1.02857209E+04          6.76772541E+03          4.57728729E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50905765E+04          2.08302399E+04          9.78478626E+03          4.85089450E+03          3.27414085E+03          5.94361273E+04          7.89821187E+02
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.76150081E+04          2.19076990E+04          1.05741548E+04          7.30174526E+03          4.93630155E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58833698E+04          2.11814607E+04          9.99731443E+03          5.18572378E+03          3.50295405E+03          6.23612528E+04          8.35993404E+02
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86075969E+04          2.24306940E+04          1.08657988E+04          7.84129430E+03          5.30828452E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65073420E+04          2.15663042E+04          1.01870977E+04          5.55780941E+03          3.75050028E+03          6.51175691E+04          8.83660364E+02
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96663042E+04          2.29792703E+04          1.11739866E+04          8.43229476E+03          5.73186767E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73113527E+04          2.19333877E+04          1.04462192E+04          5.94269111E+03          4.01202382E+03          6.79028367E+04          9.34612932E+02
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.05988104E+04          2.36403270E+04          1.15037644E+04          9.04574221E+03          6.12660956E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.81763643E+04          2.24134860E+04          1.06801379E+04          6.38367972E+03          4.30243141E+03          7.09398708E+04          9.87564152E+02
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16946466E+04          2.43198158E+04          1.18580035E+04          9.72315842E+03          6.58592464E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91138054E+04          2.28625366E+04          1.09569043E+04          6.81834341E+03          4.59737675E+03          7.39146731E+04          1.04302566E+03
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27054862E+04          2.49409125E+04          1.21873847E+04          1.04409979E+04          7.07169776E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99797065E+04          2.33299485E+04          1.12273345E+04          7.23681479E+03          4.89931295E+03          7.70684462E+04          1.09834174E+03
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.38722256E+04          2.56768936E+04          1.25725245E+04          1.11220557E+04          7.57304994E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09441007E+04          2.39114058E+04          1.15114516E+04          7.71210578E+03          5.22059751E+03          8.02485339E+04          1.15653826E+03
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48487215E+04          2.64403900E+04          1.29764255E+04          1.19037232E+04          8.08695116E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19376901E+04          2.44549908E+04          1.18131663E+04          8.26512402E+03          5.56026305E+03          8.35716448E+04          1.21817522E+03
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.60545325E+04          2.71236502E+04          1.33369939E+04          1.27300719E+04          8.61851381E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.30167799E+04          2.50492842E+04          1.21290244E+04          8.73536105E+03          5.91152123E+03          8.67948196E+04          1.27880106E+03
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.71636659E+04          2.79702739E+04          1.37742869E+04          1.35829828E+04          9.18981150E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.38739997E+04          2.56563928E+04          1.24522525E+04          9.29462920E+03          6.29311792E+03          9.00918264E+04          1.34391607E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.84694429E+04          2.87392447E+04          1.41766448E+04          1.44592057E+04          9.78083202E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.49796241E+04          2.62986236E+04          1.28050983E+04          9.86667950E+03          6.67940623E+03          9.34294529E+04          1.41002978E+03
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.94229315E+04          2.95949524E+04          1.46267988E+04          1.53679586E+04          1.04247168E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57961746E+04          2.69706997E+04          1.31764119E+04          1.04537350E+04          7.12936963E+03          9.69648458E+04          1.48002701E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.07302980E+04          3.05278713E+04          1.51017795E+04          1.64264538E+04          1.11020334E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68993897E+04          2.77056312E+04          1.35061016E+04          1.10997313E+04          7.53235237E+03          1.00405718E+05          1.55153104E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.19442900E+04          3.13703919E+04          1.56114439E+04          1.74415028E+04          1.17967544E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.79458423E+04          2.83838856E+04          1.39013402E+04          1.17449445E+04          7.96556031E+03          1.04170200E+05          1.62421838E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.33574691E+04          3.23260445E+04          1.60286739E+04          1.84714660E+04          1.25115375E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.89192704E+04          2.91319936E+04          1.43149867E+04          1.25042742E+04          8.43013167E+03          1.07825516E+05          1.70010935E+03
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.44261716E+04          3.33070739E+04          1.65259852E+04          1.96258076E+04          1.32908748E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.00558643E+04          2.99497597E+04          1.46765881E+04          1.31712169E+04          8.90898112E+03          1.11628294E+05          1.77665839E+03
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.57477098E+04          3.43706797E+04          1.70675584E+04          2.08122603E+04          1.41039870E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.12344749E+04          3.07970345E+04          1.51036153E+04          1.39379252E+04          9.42507282E+03          1.15419707E+05          1.85895363E+03
