#Energy      Ta-K-shell   Ta-L1-shell   Ta-L2-shell   Ta-L3-shell   Ta-M1-shell   Ta-M2-shell   Ta-M3-shell   Ta-M4-shell   Ta-M5-shell   Ta-N1-shell   Ta-N2-shell   Ta-N3-shell   Ta-N4-shell   Ta-N5-shell   Ta-N6-shell   Ta-N7-shell   Ta-O1-shell   Ta-O2-shell   Ta-O3-shell   Valence  Total
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.43199489E+01          2.71651085E+01          6.43013754E+09          7.73157622E+02          1.49291775E+02          5.52713861E+00          4.02751172E+00
         74.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.43188952E+01          2.71645251E+01          6.43044681E+09          7.73118740E+02          1.49286643E+02          5.52713127E+00          4.02748151E+00
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.32954046E+01          2.65975789E+01          4.32310031E+05          7.35774604E+02          1.44377255E+02          5.52054046E+00          3.99801770E+00
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.23282861E+01          2.60612085E+01          1.52675565E+05          7.01608542E+02          1.39784630E+02          5.51536482E+00          3.96993257E+00
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.14145448E+01          2.55538979E+01          8.27900219E+04          6.70285492E+02          1.35486028E+02          5.51153432E+00          3.94319318E+00
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.05504384E+01          2.50737308E+01          5.35520079E+04          6.41484819E+02          1.31455033E+02          5.50897632E+00          3.91773276E+00
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97326528E+01          2.46189471E+01          3.81651915E+04          6.14931192E+02          1.27670441E+02          5.50762253E+00          3.89349044E+00
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.89581082E+01          2.41879264E+01          2.89247542E+04          5.90385487E+02          1.24111870E+02          5.50740878E+00          3.87040702E+00
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.82239779E+01          2.37791882E+01          2.28774143E+04          5.67643906E+02          1.20761411E+02          5.50827477E+00          3.84842759E+00
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.75276985E+01          2.33913773E+01          1.86666982E+04          5.46525075E+02          1.17602779E+02          5.51016383E+00          3.82750064E+00
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68668988E+01          2.30232151E+01          1.56010588E+04          5.26872766E+02          1.14621660E+02          5.51302267E+00          3.80757774E+00
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.62393660E+01          2.26735355E+01          1.32884381E+04          5.08550661E+02          1.11804929E+02          5.51680119E+00          3.78861325E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56431351E+01          2.23412551E+01          1.14945678E+04          4.91434707E+02          1.09140648E+02          5.52145228E+00          3.77056487E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.50763174E+01          2.20253712E+01          1.00703415E+04          4.75417382E+02          1.06617973E+02          5.52693159E+00          3.75339211E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45371828E+01          2.17249479E+01          8.91821457E+03          4.60403456E+02          1.04227319E+02          5.53319740E+00          3.73705744E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40241316E+01          2.14391343E+01          7.96987414E+03          4.46308615E+02          1.01959591E+02          5.54021045E+00          3.72152541E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.35356868E+01          2.11670979E+01          7.17968877E+03          4.33057211E+02          9.98067314E+01          5.54793372E+00          3.70676234E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.30704783E+01          2.09080977E+01          6.51270379E+03          4.20580327E+02          9.77611501E+01          5.55633237E+00          3.69273670E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.26272092E+01          2.06614258E+01          5.94386625E+03          4.08817164E+02          9.58161248E+01          5.56537353E+00          3.67941854E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22046880E+01          2.04264305E+01          5.45403297E+03          3.97713790E+02          9.39653833E+01          5.57502623E+00          3.66677989E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18018150E+01          2.02024928E+01          5.02903128E+03          3.87219451E+02          9.22030857E+01          5.58526123E+00          3.65479406E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14175219E+01          1.99890361E+01          4.65724383E+03          3.77289543E+02          9.05239323E+01          5.59605094E+00          3.64343525E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.10508436E+01          1.97855260E+01          4.32997594E+03          3.67884260E+02          8.89229915E+01          5.60736932E+00          3.63267987E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.07008628E+01          1.95914487E+01          4.04026620E+03          3.58967188E+02          8.73957425E+01          5.61919174E+00          3.62250495E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.03667453E+01          1.94063295E+01          3.78222896E+03          3.50502262E+02          8.59378649E+01          5.63149496E+00          3.61288855E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.00476523E+01          1.92297361E+01          3.55122251E+03          3.42461312E+02          8.45456116E+01          5.64425696E+00          3.60381049E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.97428605E+01          1.90612287E+01          3.34359022E+03          3.34815503E+02          8.32152796E+01          5.65745695E+00          3.59525076E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94516590E+01          1.89004289E+01          3.15612727E+03          3.27539384E+02          8.19434769E+01          5.67107522E+00          3.58719111E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.71578347E+01          1.76437567E+01          1.97172874E+03          2.70755477E+02          7.18458125E+01          5.82660184E+00          3.53051349E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56848227E+01          1.68552997E+01          1.40161777E+03          2.33717174E+02          6.51493111E+01          6.00841807E+00          3.50832051E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47439574E+01          1.63719438E+01          1.07794380E+03          2.08489201E+02          6.06013332E+01          6.20773642E+00          3.51112852E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.41616123E+01          1.60951002E+01          8.74445093E+02          1.90793073E+02          5.74722795E+01          6.41900067E+00          3.53243651E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38289871E+01          1.59627312E+01          7.37474144E+02          1.78127380E+02          5.53143939E+01          6.63856739E+00          3.56767051E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36754246E+01          1.59343721E+01          6.40762008E+02          1.68942858E+02          5.38417610E+01          6.86397205E+00          3.61354846E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36535453E+01          1.59827695E+01          5.70058528E+02          1.62238397E+02          5.28656281E+01          7.09350310E+00          3.66767536E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37306516E+01          1.60890350E+01          5.17006172E+02          1.57345262E+02          5.22577688E+01          7.32594512E+00          3.72827639E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38835951E+01          1.62397412E+01          4.76397479E+02          1.53804227E+02          5.19287705E+01          7.56041862E+00          3.79401684E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40956105E+01          1.64251256E+01          4.44826995E+02          1.51292373E+02          5.18148124E+01          7.79627698E+00          3.86387857E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43543049E+01          1.66379461E+01          4.19981821E+02          1.49577411E+02          5.18693773E+01          8.03303838E+00          3.93707409E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46503514E+01          1.68727355E+01          4.00242606E+02          1.48489231E+02          5.20579064E+01          8.27033986E+00          4.01298669E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.49766147E+01          1.71252993E+01          3.84447300E+02          1.47900886E+02          5.23542782E+01          8.50790546E+00          4.09112756E+00
        231.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50449490E+01          1.71776181E+01          3.81683750E+02          1.47834319E+02          5.24246074E+01          8.55540697E+00          4.10697930E+00
        232.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.44862053E+10          2.50450179E+01          1.71776707E+01          3.81681045E+02          1.47834260E+02          5.24246795E+01          8.55545450E+00          4.10699519E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.81171236E+05          2.53275590E+01          1.73923740E+01          3.71744695E+02          1.47716146E+02          5.27384463E+01          8.74001706E+00          4.16979028E+00
        244.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34039740E+05          2.55108513E+01          1.75304997E+01          3.66349272E+02          1.47751283E+02          5.29583907E+01          8.85928401E+00          4.21041357E+00
        245.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.57673083E+10          1.34011282E+05          2.55109256E+01          1.75305555E+01          3.66347228E+02          1.47751313E+02          5.29584821E+01          8.85933641E+00          4.21043095E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03532146E+06          8.13086575E+04          2.56988303E+01          1.76713884E+01          3.61500050E+02          1.47860972E+02          5.31948024E+01          8.97829473E+00          4.25130110E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94608049E+05          4.10940971E+04          2.60869658E+01          1.79602926E+01          3.53232733E+02          1.48277627E+02          5.37110443E+01          9.21537061E+00          4.33371752E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.85795627E+04          2.56128225E+04          2.64891812E+01          1.82574364E+01          3.46573853E+02          1.48920537E+02          5.42773610E+01          9.45679494E+00          4.41809037E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.26180325E+04          1.78523935E+04          2.69032170E+01          1.85614781E+01          3.41236661E+02          1.49753308E+02          5.48858431E+01          9.69146592E+00          4.50183421E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56588983E+04          1.33463653E+04          2.73272222E+01          1.88713183E+01          3.36995650E+02          1.50746595E+02          5.55300600E+01          9.92511759E+00          4.58608789E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61638759E+04          1.04705714E+04          2.77596702E+01          1.91860483E+01          3.33671457E+02          1.51876491E+02          5.62047273E+01          1.01628153E+01          4.67181214E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02488897E+04          8.50946169E+03          2.81992912E+01          1.95049127E+01          3.31120411E+02          1.53123366E+02          5.69054775E+01          1.03993144E+01          4.75778502E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62856969E+04          7.10482814E+03          2.86450229E+01          1.98272788E+01          3.29225827E+02          1.54470963E+02          5.76286667E+01          1.06298625E+01          4.84294329E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34845133E+04          6.06009977E+03          2.90959704E+01          2.01526137E+01          3.27892499E+02          1.55905725E+02          5.83712397E+01          1.08642233E+01          4.92925480E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14221156E+04          5.25930853E+03          2.95513769E+01          2.04804665E+01          3.27042008E+02          1.57416253E+02          5.91306156E+01          1.10975340E+01          5.01564405E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.85438746E+03          4.63026000E+03          3.00105973E+01          2.08104533E+01          3.26609296E+02          1.58992923E+02          5.99046007E+01          1.13298383E+01          5.10207058E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.63116897E+03          4.12599783E+03          3.04730809E+01          2.11422462E+01          3.26539948E+02          1.60627548E+02          6.06913236E+01          1.15655790E+01          5.18938631E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.65615134E+03          3.71480585E+03          3.09383543E+01          2.14755636E+01          3.26788250E+02          1.62313132E+02          6.14891785E+01          1.17958944E+01          5.27576424E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.86486788E+03          3.37464974E+03          3.14060096E+01          2.18101629E+01          3.27315496E+02          1.64043659E+02          6.22967791E+01          1.20253213E+01          5.36209213E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.21284898E+03          3.08969834E+03          3.18756935E+01          2.21458344E+01          3.28088768E+02          1.65813937E+02          6.31129276E+01          1.22580612E+01          5.44917276E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.66845732E+03          2.84839612E+03          3.23470994E+01          2.24823963E+01          3.29079853E+02          1.67619464E+02          6.39365805E+01          1.24857176E+01          5.53531819E+00
        406.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.33895493E+03          2.70076855E+03          3.26779165E+01          2.27184001E+01          3.29889990E+02          1.68902001E+02          6.45170285E+01          1.26449850E+01          5.59563011E+00
        407.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.23437035E+11          5.33886635E+03          2.70072867E+03          3.26780111E+01          2.27184676E+01          3.29890234E+02          1.68902370E+02          6.45171948E+01          1.26450328E+01          5.59564779E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26995923E+07          5.20879094E+03          2.64212026E+03          3.28199603E+01          2.28196904E+01          3.30264532E+02          1.69456318E+02          6.47668295E+01          1.27166157E+01          5.62214703E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39335803E+06          4.81680160E+03          2.46431823E+03          3.32940425E+01          2.31575786E+01          3.31621858E+02          1.71321070E+02          6.56028775E+01          1.29426282E+01          5.70803307E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.82686928E+05          4.47958564E+03          2.30993256E+03          3.37691417E+01          2.34831176E+01          3.33133641E+02          1.73210716E+02          6.64440255E+01          1.31718059E+01          5.79375647E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34114008E+05          4.18727044E+03          2.17499999E+03          3.42450783E+01          2.38259161E+01          3.34784031E+02          1.75122605E+02          6.72896570E+01          1.33962879E+01          5.87958894E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21773326E+05          3.93213249E+03          2.05638246E+03          3.47216945E+01          2.41678312E+01          3.36559165E+02          1.77054398E+02          6.81392278E+01          1.36238546E+01          5.96592515E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60287445E+05          3.70808387E+03          1.95156150E+03          3.51675810E+01          2.45088833E+01          3.38446847E+02          1.79004024E+02          6.89922558E+01          1.38506324E+01          6.05108816E+00
