#Energy      Os-K-shell   Os-L1-shell   Os-L2-shell   Os-L3-shell   Os-M1-shell   Os-M2-shell   Os-M3-shell   Os-M4-shell   Os-M5-shell   Os-N1-shell   Os-N2-shell   Os-N3-shell   Os-N4-shell   Os-N5-shell   Os-N6-shell   Os-N7-shell   Os-O1-shell   Os-O2-shell   Os-O3-shell   Valence  Total
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.21368059E+02          3.05636790E+02          1.00000000E+30          3.10454140E+03          3.45116641E+02          6.81504465E+00          6.44563510E+00
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.85741735E+02          2.86801150E+02          1.00000000E+30          2.81978767E+03          3.28302804E+02          6.68607573E+00          6.30872586E+00
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.54179593E+02          2.69933975E+02          1.00000000E+30          2.57680680E+03          3.12938812E+02          6.56560728E+00          6.18051526E+00
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.26055688E+02          2.54758319E+02          1.00000000E+30          2.36766822E+03          2.98853471E+02          6.45317665E+00          6.06048419E+00
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.00868988E+02          2.41044055E+02          1.00000000E+30          2.18606852E+03          2.85904371E+02          6.34832203E+00          5.94812328E+00
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.78211531E+02          2.28603951E+02          1.00000000E+30          2.02725083E+03          2.73967972E+02          6.25058912E+00          5.84294192E+00
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57740034E+02          2.17278587E+02          1.00000000E+30          1.88736828E+03          2.62935262E+02          6.15953629E+00          5.74446379E+00
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.39170893E+02          2.06932420E+02          1.00000000E+30          1.76346098E+03          2.52715229E+02          6.07473841E+00          5.65223728E+00
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22269821E+02          1.97453491E+02          1.00000000E+30          1.65308463E+03          2.43226151E+02          5.99578950E+00          5.56583657E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.06831512E+02          1.88738384E+02          1.00000000E+30          1.55426748E+03          2.34396520E+02          5.92230444E+00          5.48485239E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92685157E+02          1.80709857E+02          1.00000000E+30          1.46539418E+03          2.26164404E+02          5.85391983E+00          5.40891232E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.79685184E+02          1.73289109E+02          1.00000000E+30          1.38511619E+03          2.18475735E+02          5.79029425E+00          5.33765826E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67707195E+02          1.66418231E+02          1.00000000E+30          1.31232071E+03          2.11280754E+02          5.73110814E+00          5.27076571E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56641183E+02          1.60039852E+02          1.00000000E+30          1.24606627E+03          2.04537618E+02          5.67606320E+00          5.20792692E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46393156E+02          1.54106737E+02          1.00000000E+30          1.18556212E+03          1.98207188E+02          5.62488161E+00          5.14885891E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36881404E+02          1.48576387E+02          1.00000000E+30          1.13013516E+03          1.92255739E+02          5.57730509E+00          5.09329945E+00
         91.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28041178E+02          1.43416793E+02          1.00000000E+30          1.07926869E+03          1.86657939E+02          5.53313647E+00          5.04105625E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28032680E+02          1.43411819E+02          9.29016838E+09          1.07921900E+03          1.86652514E+02          5.53309387E+00          5.04100554E+00
         92.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28024182E+02          1.43406846E+02          9.29053233E+09          1.07916866E+03          1.86647089E+02          5.53305126E+00          5.04095483E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19786359E+02          1.38580008E+02          6.94983012E+05          1.03231247E+03          1.81369901E+02          5.49202555E+00          4.99171785E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12085963E+02          1.34052461E+02          2.45474565E+05          9.88977138E+02          1.76383402E+02          5.45389401E+00          4.94523757E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04882875E+02          1.29802535E+02          1.33159505E+05          9.48856543E+02          1.71670653E+02          5.41850830E+00          4.90138409E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.98133284E+02          1.25807953E+02          8.61348261E+04          9.11632323E+02          1.67211570E+02          5.38569155E+00          4.85998628E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91798450E+02          1.22046863E+02          6.13824645E+04          8.77010290E+02          1.62987661E+02          5.35527995E+00          4.82088149E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.85843463E+02          1.18501707E+02          4.65095996E+04          8.44758119E+02          1.58982510E+02          5.32712177E+00          4.78392285E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80238337E+02          1.15155440E+02          3.67693013E+04          8.14632442E+02          1.55180931E+02          5.30107643E+00          4.74897194E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74954320E+02          1.11992971E+02          2.99873184E+04          7.86463087E+02          1.51569347E+02          5.27701366E+00          4.71590153E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35325717E+02          8.80162593E+01          8.68639361E+03          5.81976957E+02          1.23576239E+02          5.12267549E+00          4.46653531E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10855543E+02          7.29808612E+01          4.45785463E+03          4.61550052E+02          1.05480128E+02          5.07524986E+00          4.31724871E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.46742064E+01          6.29477266E+01          2.84091914E+03          3.84190545E+02          9.32041081E+01          5.09136340E+00          4.22754696E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.34698125E+01          5.59660721E+01          2.03247741E+03          3.31542270E+02          8.45993181E+01          5.14760867E+00          4.17637758E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.54574477E+01          5.09627991E+01          1.56316718E+03          2.94245996E+02          7.84286956E+01          5.23045680E+00          4.15194064E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.95928931E+01          4.73006773E+01          1.26349965E+03          2.67051981E+02          7.39338923E+01          5.33162467E+00          4.14710000E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.52270537E+01          4.45793692E+01          1.05920175E+03          2.46796788E+02          7.06281563E+01          5.44579373E+00          4.15721580E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.19376273E+01          4.25365264E+01          9.13176216E+02          2.31467784E+02          6.81878624E+01          5.56941195E+00          4.17907587E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.94401348E+01          4.09945041E+01          8.05052701E+02          2.19729903E+02          6.63915848E+01          5.70002801E+00          4.21034471E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.75374835E+01          3.98297903E+01          7.22804640E+02          2.10668839E+02          6.50840150E+01          5.83286803E+00          4.24765351E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.60898812E+01          3.89544925E+01          6.58906814E+02          2.03641576E+02          6.41538740E+01          5.97212574E+00          4.29258517E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.49961740E+01          3.83048269E+01          6.08425074E+02          1.98185956E+02          6.35198353E+01          6.11273688E+00          4.34188406E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.41817231E+01          3.78336366E+01          5.67998331E+02          1.93963468E+02          6.31213839E+01          6.26178654E+00          4.39859317E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.35906060E+01          3.75054850E+01          5.35263057E+02          1.90721717E+02          6.29127695E+01          6.41094900E+00          4.45806817E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.31802605E+01          3.72933535E+01          5.08513615E+02          1.88269894E+02          6.28588749E+01          6.55344541E+00          4.51678158E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.29178423E+01          3.71763332E+01          4.86491793E+02          1.86461369E+02          6.29323906E+01          6.70290577E+00          4.58098376E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.27776788E+01          3.71380515E+01          4.68252551E+02          1.85182170E+02          6.31117959E+01          6.85840370E+00          4.64984193E+00
        279.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.27394686E+01          3.71655263E+01          4.53075780E+02          1.84342741E+02          6.33799232E+01          7.00736858E+00          4.71732849E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.47071250E+10          5.27394694E+01          3.71655320E+01          4.53074396E+02          1.84342677E+02          6.33799540E+01          7.00738584E+00          4.71733638E+00
        280.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.47081226E+10          5.27394701E+01          3.71655377E+01          4.53073012E+02          1.84342613E+02          6.33799847E+01          7.00740310E+00          4.71734428E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.02336916E+05          5.27869836E+01          3.72483825E+01          4.40399421E+02          1.83871552E+02          6.37230674E+01          7.16193688E+00          4.78873633E+00
        294.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62790936E+05          5.28386769E+01          3.73078657E+01          4.34861370E+02          1.83755770E+02          6.39190996E+01          7.23616328E+00          4.82353532E+00
        295.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30525987E+11          1.62761056E+05          5.28387011E+01          3.73078916E+01          4.34859252E+02          1.83755738E+02          6.39191811E+01          7.23619747E+00          4.82355130E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55013445E+06          1.04630329E+05          5.29071147E+01          3.73781933E+01          4.29790813E+02          1.83711453E+02          6.41299165E+01          7.31038528E+00          4.85861683E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92233727E+05          5.59430580E+04          5.30891839E+01          3.75481007E+01          4.20902609E+02          1.83815859E+02          6.45913105E+01          7.46399193E+00          4.93182666E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33228245E+05          3.58181692E+04          5.33244117E+01          3.77524524E+01          4.13458269E+02          1.84146694E+02          6.50996433E+01          7.61706205E+00          5.00572492E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.91501630E+04          2.53444768E+04          5.36055257E+01          3.79865592E+01          4.07234759E+02          1.84672535E+02          6.56485829E+01          7.76960842E+00          5.08022185E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.35968371E+04          1.91191551E+04          5.39264560E+01          3.82465022E+01          4.02050490E+02          1.85367246E+02          6.62328188E+01          7.92164445E+00          5.15523618E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.92692877E+04          1.50813415E+04          5.42821038E+01          3.85289829E+01          3.97756603E+02          1.86208959E+02          6.68478668E+01          8.07318386E+00          5.23069572E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.03335684E+04          1.22958599E+04          5.46681539E+01          3.88312093E+01          3.94230099E+02          1.87179228E+02          6.74899168E+01          8.22424044E+00          5.30653664E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43404740E+04          1.02826328E+04          5.50809406E+01          3.91508041E+01          3.91368561E+02          1.88262423E+02          6.81557176E+01          8.37482785E+00          5.38270237E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01007920E+04          8.77492881E+03          5.55173253E+01          3.94857297E+01          3.89086331E+02          1.89445204E+02          6.88424767E+01          8.52495956E+00          5.45914314E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69777832E+04          7.61278755E+03          5.59746116E+01          3.98342363E+01          3.87311182E+02          1.90716142E+02          6.95477872E+01          8.67899174E+00          5.53758327E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46029891E+04          6.69565751E+03          5.64504699E+01          4.01948072E+01          3.85981965E+02          1.92065384E+02          7.02695608E+01          8.82813664E+00          5.61438923E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27495189E+04          5.95759061E+03          5.69428769E+01          4.05661271E+01          3.85046484E+02          1.93484400E+02          7.10059805E+01          8.98103962E+00          5.69303202E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12717089E+04          5.35370300E+03          5.74500718E+01          4.09470487E+01          3.84460126E+02          1.94965776E+02          7.17554608E+01          9.12925855E+00          5.77007392E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00720650E+04          4.85256085E+03          5.79705138E+01          4.13365671E+01          3.84184392E+02          1.96503035E+02          7.25166105E+01          9.28109759E+00          5.84881228E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.08318714E+03          4.43156090E+03          5.85028482E+01          4.17338000E+01          3.84186088E+02          1.98090505E+02          7.32882038E+01          9.43240042E+00          5.92755083E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.25723352E+03          4.07409028E+03          5.90458835E+01          4.21379681E+01          3.84436335E+02          1.99723188E+02          7.40691607E+01          9.57928259E+00          6.00474031E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.55946935E+03          3.76767774E+03          5.95985648E+01          4.25483835E+01          3.84909974E+02          2.01396683E+02          7.48585231E+01          9.72961145E+00          6.08345857E+00
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.96402235E+03          3.50285927E+03          6.01599563E+01          4.29644346E+01          3.85584950E+02          2.03107081E+02          7.56554402E+01          9.87944756E+00          6.16213102E+00
        472.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.80235362E+03          3.43040763E+03          6.03298890E+01          4.30902243E+01          3.85823671E+02          2.03626691E+02          7.58957929E+01          9.92279115E+00          6.18513217E+00
        473.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.22917092E+11          6.80224857E+03          3.43035934E+03          6.03300025E+01          4.30903083E+01          3.85823836E+02          2.03627039E+02          7.58959534E+01          9.92282253E+00          6.18514848E+00
