#Energy      Os-K-shell   Os-L1-shell   Os-L2-shell   Os-L3-shell   Os-M1-shell   Os-M2-shell   Os-M3-shell   Os-M4-shell   Os-M5-shell   Os-N1-shell   Os-N2-shell   Os-N3-shell   Os-N4-shell   Os-N5-shell   Os-N6-shell   Os-N7-shell   Os-O1-shell   Os-O2-shell   Os-O3-shell   Valence  Total
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.77724472E+03          3.36168764E+03          1.00000000E+30          1.04759427E+03          1.08152337E+03          6.34604779E+02          2.52412497E+02
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.74009596E+03          3.38383923E+03          1.00000000E+30          1.07985627E+03          1.13758324E+03          6.68520351E+02          2.62644011E+02
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.73948903E+03          3.38602261E+03          1.00000000E+30          1.11991286E+03          1.18973295E+03          7.03389062E+02          2.73114750E+02
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.72083409E+03          3.38820882E+03          1.00000000E+30          1.15995029E+03          1.24442463E+03          7.38887358E+02          2.83603903E+02
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.74052186E+03          3.39039785E+03          1.00000000E+30          1.20577101E+03          1.30222286E+03          7.75235233E+02          2.94716484E+02
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.73879505E+03          3.39258971E+03          1.00000000E+30          1.25503110E+03          1.36088268E+03          8.15108822E+02          3.06351484E+02
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.73706950E+03          3.41029638E+03          1.00000000E+30          1.30379924E+03          1.42747673E+03          8.56477947E+02          3.18529254E+02
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.73534520E+03          3.41555105E+03          1.00000000E+30          1.35856715E+03          1.48849925E+03          8.98630349E+02          3.30616962E+02
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.73362216E+03          3.39641722E+03          1.00000000E+30          1.41797666E+03          1.54947823E+03          9.46822328E+02          3.43352856E+02
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.76608157E+03          3.39247314E+03          1.00000000E+30          1.47454098E+03          1.62137768E+03          9.91035983E+02          3.56053351E+02
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.77122662E+03          3.36052837E+03          1.00000000E+30          1.53853889E+03          1.68426174E+03          1.04024797E+03          3.68708385E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.75000668E+03          3.32530422E+03          1.00000000E+30          1.60922729E+03          1.76268803E+03          1.09100309E+03          3.82179768E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.74582560E+03          3.30034886E+03          1.00000000E+30          1.67181431E+03          1.82635579E+03          1.14254901E+03          3.94533855E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.70359456E+03          3.24910089E+03          1.00000000E+30          1.74491215E+03          1.91005293E+03          1.20237598E+03          4.08378643E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.65336242E+03          3.19227571E+03          1.00000000E+30          1.82587803E+03          1.96714697E+03          1.25605303E+03          4.20109573E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.61952116E+03          3.14600210E+03          1.00000000E+30          1.89849259E+03          2.05174229E+03          1.31532617E+03          4.33138861E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.55031958E+03          3.07512495E+03          1.00000000E+30          1.98719330E+03          2.11778362E+03          1.37681028E+03          4.45100149E+02
         91.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.50054003E+03          3.01977031E+03          1.00000000E+30          2.06113907E+03          2.20633253E+03          1.44030059E+03          4.57444918E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.50049074E+03          3.01971589E+03          1.00000000E+30          2.06123004E+03          2.20642487E+03          1.44036903E+03          4.57458514E+02
         92.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.50044146E+03          3.01966148E+03          1.61146638E+04          2.06132102E+03          2.20651723E+03          1.44043747E+03          4.44843641E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.41227375E+03          2.93904244E+03          1.66924751E+04          2.14476666E+03          2.26638748E+03          1.51222751E+03          4.55466162E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.31923431E+03          2.85805319E+03          1.73139084E+04          2.24096050E+03          2.35451589E+03          1.57863307E+03          4.66509192E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.24167512E+03          2.78880790E+03          1.79219828E+04          2.32784961E+03          2.42496710E+03          1.64842759E+03          4.76479557E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.13085699E+03          2.70198791E+03          1.85964615E+04          2.42013009E+03          2.51645649E+03          1.72625571E+03          4.86422576E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.04269868E+03          2.63017691E+03          1.92118856E+04          2.52454426E+03          2.58008528E+03          1.80281177E+03          4.95540763E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.92063342E+03          2.53987752E+03          1.99384263E+04          2.62227494E+03          2.66956171E+03          1.88651312E+03          5.03789739E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.82431722E+03          2.46684801E+03          2.05621465E+04          2.72435786E+03          2.74442527E+03          1.96715419E+03          5.11436803E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.73261986E+03          2.38055137E+03          2.12232236E+04          2.82547490E+03          2.83625910E+03          2.05037280E+03          5.18319114E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66650328E+03          1.70962284E+03          2.39596866E+04          4.05195612E+03          3.69926654E+03          3.11346917E+03          5.43481968E+02
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94464888E+03          1.26376133E+03          2.35241125E+04          5.56614790E+03          4.54188484E+03          4.59230824E+03          5.08746455E+02
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48146037E+03          9.73612081E+02          2.25189094E+04          7.41849317E+03          5.39540991E+03          6.55894126E+03          4.50628168E+02
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16931409E+03          7.82948665E+02          2.15166021E+04          9.48894631E+03          6.12545963E+03          9.08616815E+03          3.90991994E+02
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.66571480E+02          6.56642008E+02          2.11933092E+04          1.18698741E+04          6.79522416E+03          1.20678294E+04          3.42589745E+02
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.32616949E+02          5.73991399E+02          2.10625880E+04          1.44301908E+04          7.42095656E+03          1.53899607E+04          3.06774203E+02
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.39971323E+02          5.19137644E+02          2.11717225E+04          1.70443024E+04          7.99018110E+03          1.87119495E+04          2.80727446E+02
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.81095964E+02          4.82879251E+02          2.14816013E+04          1.98112169E+04          8.57879848E+03          2.16442450E+04          2.63232085E+02
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.40026918E+02          4.55391559E+02          2.19049569E+04          2.26021842E+04          9.04768165E+03          2.40260126E+04          2.49975681E+02
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.07712524E+02          4.35881723E+02          2.23706225E+04          2.52449482E+04          9.52705293E+03          2.54523119E+04          2.39906992E+02
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.87875561E+02          4.25371616E+02          2.28032334E+04          2.79087510E+04          1.00110157E+04          2.64040689E+04          2.34226417E+02
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.73094169E+02          4.16740563E+02          2.33821559E+04          3.04587892E+04          1.04649246E+04          2.68778773E+04          2.29734547E+02
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.64432068E+02          4.12061789E+02          2.40076160E+04          3.28721557E+04          1.09234376E+04          2.70152799E+04          2.27316662E+02
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.60783604E+02          4.11281294E+02          2.46370615E+04          3.51790448E+04          1.13835631E+04          2.68223502E+04          2.26819679E+02
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.61770447E+02          4.13762727E+02          2.53953667E+04          3.78341552E+04          1.18926013E+04          2.67081930E+04          2.28088319E+02
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.66258302E+02          4.18757979E+02          2.61511965E+04          3.93788319E+04          1.23237438E+04          2.64824482E+04          2.30599052E+02
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.73130966E+02          4.25245822E+02          2.70036669E+04          4.14330741E+04          1.27596002E+04          2.62968051E+04          2.33975595E+02
        279.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.79211233E+02          4.30632758E+02          2.78905127E+04          4.32390185E+04          1.32109184E+04          2.57981753E+04          2.36849564E+02
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.79211848E+02          4.33076318E+02          2.78906040E+04          4.32392209E+04          1.32109678E+04          2.57981505E+04          2.37586998E+02
        280.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.19824323E+03          5.79212462E+02          4.33077047E+02          2.78906953E+04          4.32394233E+04          1.32110173E+04          2.57981258E+04          2.27202964E+02
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.61710559E+03          5.90713711E+02          4.40482710E+02          2.87345251E+04          4.51421785E+04          1.36496018E+04          2.55529419E+04          2.33449712E+02
        294.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.14888207E+03          5.95223328E+02          4.44280956E+02          2.91870347E+04          4.57950880E+04          1.38961755E+04          2.54166970E+04          2.35951656E+02
        295.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.92160498E+03          7.14912366E+03          5.95225146E+02          4.44282488E+02          2.91872186E+04          4.57954529E+04          1.38962759E+04          2.54166474E+04          2.29873151E+02
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.09619334E+03          7.46623454E+03          6.03552377E+02          4.51530835E+02          2.96542142E+04          4.67261277E+04          1.41519256E+04          2.52800852E+04          2.33603404E+02
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02224986E+04          8.01461374E+03          6.17935680E+02          4.63411959E+02          3.06190343E+04          4.84431828E+04          1.45700781E+04          2.50400823E+04          2.40346133E+02
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11454357E+04          8.19044053E+03          6.32075517E+02          4.75223669E+02          3.15079052E+04          4.98814147E+04          1.50573901E+04          2.50219461E+04          2.46527584E+02
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17562834E+04          8.03106946E+03          6.50195928E+02          4.89818810E+02          3.25050526E+04          5.14366183E+04          1.55908724E+04          2.48884447E+04          2.53570801E+02
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19727108E+04          7.63894020E+03          6.69691287E+02          5.04183901E+02          3.35228731E+04          5.31770235E+04          1.60313450E+04          2.49457453E+04          2.60270238E+02
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18583450E+04          7.22016436E+03          6.89531989E+02          5.21172097E+02          3.46301942E+04          5.43560459E+04          1.64752356E+04          2.48731890E+04          2.67378558E+02
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14834882E+04          6.76934732E+03          7.12134074E+02          5.38293440E+02          3.55463733E+04          5.59856405E+04          1.69963357E+04          2.50163684E+04          2.74607354E+02
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10384880E+04          6.31997561E+03          7.35983648E+02          5.57249911E+02          3.66403243E+04          5.72796695E+04          1.75112985E+04          2.50227109E+04          2.82175513E+02
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05054491E+04          5.95731138E+03          7.61424523E+02          5.77273335E+02          3.78243613E+04          5.88947672E+04          1.80797818E+04          2.52135656E+04          2.90103290E+02
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.92551504E+03          5.56865167E+03          7.85144550E+02          5.96429976E+02          3.88169905E+04          6.00739673E+04          1.85377384E+04          2.52965482E+04          2.97044068E+02
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.45147151E+03          5.23058155E+03          8.14154477E+02          6.18479153E+02          3.99921747E+04          6.14174770E+04          1.91188265E+04          2.55327419E+04          3.05354585E+02
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.87257774E+03          4.96628166E+03          8.40645732E+02          6.39777973E+02          4.12510424E+04          6.29088994E+04          1.95548783E+04          2.56825654E+04          3.12804832E+02
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.39939173E+03          4.74351163E+03          8.72028020E+02          6.63851955E+02          4.23485397E+04          6.44745580E+04          2.00920380E+04          2.58120451E+04          3.21479450E+02
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.01240936E+03          4.55491400E+03          9.01623822E+02          6.89677560E+02          4.36548000E+04          6.56205528E+04          2.06780666E+04          2.61630149E+04          3.30235626E+02
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.65490180E+03          4.37577787E+03          9.34968324E+02          7.13422643E+02          4.47109745E+04          6.71722860E+04          2.11701489E+04          2.63652022E+04          3.38657855E+02
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.37747546E+03          4.24465612E+03          9.70802701E+02          7.41275104E+02          4.59521123E+04          6.83364493E+04          2.17629651E+04          2.66428012E+04          3.48417635E+02
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.13467324E+03          4.13357662E+03          1.00404980E+03          7.67698873E+02          4.73053369E+04          6.96388025E+04          2.23899383E+04          2.69681183E+04          3.57412799E+02
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.89167346E+03          4.01499246E+03          1.04265491E+03          7.97280802E+02          4.84374249E+04          7.10953769E+04          2.28350879E+04          2.72306516E+04          3.67275890E+02
        472.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.82199165E+03          3.98074397E+03          1.05481032E+03          8.06601991E+02          4.88420562E+04          7.15441553E+04          2.30167246E+04          2.73119826E+04          3.70354894E+02
