#Energy      Pb-K-shell   Pb-L1-shell   Pb-L2-shell   Pb-L3-shell   Pb-M1-shell   Pb-M2-shell   Pb-M3-shell   Pb-M4-shell   Pb-M5-shell   Pb-N1-shell   Pb-N2-shell   Pb-N3-shell   Pb-N4-shell   Pb-N5-shell   Pb-N6-shell   Pb-N7-shell   Pb-O1-shell   Pb-O2-shell   Pb-O3-shell   Pb-O4-shell   Pb-O5-shell   W-K-shell   W-L1-shell   W-L2-shell   W-L3-shell   W-M1-shell   W-M2-shell   W-M3-shell   W-M4-shell   W-M5-shell   W-N1-shell   W-N2-shell   W-N3-shell   W-N4-shell   W-N5-shell   W-N6-shell   W-N7-shell   W-O1-shell   W-O2-shell   W-O3-shell   O-K-shell   Valence  Total
        427.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.71738656E+04          5.20781340E+03          3.90113451E+03          2.71103720E+05          3.99931266E+05          1.07680705E+05          1.93126328E+05          1.19837614E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.18788639E+04          3.02434811E+04          7.34865604E+03          5.62452638E+03          3.36290967E+05          5.09080483E+05          1.67802834E+05          1.00000000E+30          3.80096537E+04          1.11325990E+03
        428.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.71709118E+04          5.20782839E+03          3.90114851E+03          2.71105107E+05          3.99933348E+05          1.07681300E+05          1.93126274E+05          1.20788050E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.29257655E+04          5.18784238E+04          3.02432696E+04          7.34871709E+03          5.62457354E+03          3.36293043E+05          5.09082764E+05          1.67803779E+05          1.00000000E+30          3.80100715E+04          1.08519899E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.43636517E+04          5.22286083E+03          3.91519108E+03          2.72498325E+05          4.02025283E+05          1.08279882E+05          1.93071970E+05          1.20880006E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.29943266E+04          5.14422669E+04          3.00333844E+04          7.41024704E+03          5.67210314E+03          3.38380740E+05          5.11373655E+05          1.68753542E+05          1.00000000E+30          3.84432797E+04          1.08907122E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.53837599E+04          5.33626946E+03          3.98698474E+03          2.77869704E+05          4.12827587E+05          1.10769222E+05          1.94257648E+05          1.21342124E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.33406185E+04          4.97152068E+04          2.92020579E+04          7.68877333E+03          5.91452320E+03          3.49226089E+05          5.23150525E+05          1.73309599E+05          1.00000000E+30          4.04588625E+04          1.11047758E+03
        440.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.47555140E+04          5.34575539E+03          3.99430185E+03          2.78528234E+05          4.13938716E+05          1.11059954E+05          1.94282742E+05          1.21388484E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.33755198E+04          4.95315832E+04          2.91170379E+04          7.71961684E+03          5.94033783E+03          3.50347857E+05          5.24356904E+05          1.73794730E+05          1.00000000E+30          4.06773693E+04          1.11268437E+03
        441.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07734280E+05          4.47542737E+04          5.34577441E+03          3.99431652E+03          2.78529555E+05          4.13940946E+05          1.11060537E+05          1.94282792E+05          1.21388577E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.33755897E+04          4.95312170E+04          2.91168682E+04          7.71967884E+03          5.94038974E+03          3.50350110E+05          5.24359325E+05          1.73795704E+05          1.00000000E+30          4.06778091E+04          1.10131433E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.13793442E+04          4.10090205E+04          5.43276932E+03          4.08834312E+03          2.84605417E+05          4.18009539E+05          1.13749938E+05          1.94509125E+05          1.21807789E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.36925340E+04          4.82423142E+04          2.83727611E+04          8.00909483E+03          6.13714242E+03          3.57384739E+05          5.32528823E+05          1.78291407E+05          1.00000000E+30          4.25467882E+04          1.12045842E+03
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.51244917E+04          3.84478281E+04          5.56369640E+03          4.17664549E+03          2.91144345E+05          4.27755387E+05          1.16168387E+05          1.94761254E+05          1.23247218E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.40502112E+04          4.67575603E+04          2.78255998E+04          8.34076959E+03          6.38781562E+03          3.67534007E+05          5.44233454E+05          1.82473730E+05          1.00000000E+30          4.45841645E+04          1.14279424E+03
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.85915179E+04          3.67914156E+04          5.68243437E+03          4.28919429E+03          2.98310238E+05          4.34852740E+05          1.19135043E+05          1.96645597E+05          1.24036390E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.44137928E+04          4.57577713E+04          2.73799874E+04          8.64776466E+03          6.66314797E+03          3.78628633E+05          5.53420709E+05          1.87539084E+05          1.00000000E+30          4.68847299E+04          1.16850366E+03
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.47670254E+04          3.56887180E+04          5.83181161E+03          4.39402347E+03          3.04260199E+05          4.44227425E+05          1.22044308E+05          1.97397162E+05          1.24835734E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.47834262E+04          4.48632031E+04          2.68618087E+04          9.00889045E+03          6.91403146E+03          3.87898994E+05          5.64803971E+05          1.91636427E+05          1.00000000E+30          4.90883663E+04          1.19510950E+03
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.22212818E+04          3.44439485E+04          5.97409314E+03          4.52010194E+03          3.11375896E+05          4.51440475E+05          1.25225175E+05          1.99290636E+05          1.26585013E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.51592638E+04          4.39211329E+04          2.66003916E+04          9.37096867E+03          7.19890371E+03          3.99182568E+05          5.76665350E+05          1.96671292E+05          1.00000000E+30          5.13548223E+04          1.22401744E+03
        494.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.10222463E+04          3.38536835E+04          6.04785460E+03          4.58061695E+03          3.15059286E+05          4.55786170E+05          1.26251506E+05          1.99883628E+05          1.27124879E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.53495199E+04          4.34648707E+04          2.64064114E+04          9.57183966E+03          7.35294181E+03          4.05072963E+05          5.81455033E+05          1.99288725E+05          1.00000000E+30          5.24640528E+04          1.23852642E+03
        495.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.10217758E+04          3.38534513E+04          6.04788448E+03          4.58064149E+03          3.15060777E+05          4.55787925E+05          1.26252116E+05          1.99883866E+05          1.27125096E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94681523E+05          4.53495964E+04          4.34646900E+04          2.64063344E+04          9.57192175E+03          7.35300476E+03          4.05075355E+05          5.81457389E+05          1.99289786E+05          1.00000000E+30          5.24645452E+04          1.23070280E+03
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.98680963E+04          3.32830839E+04          6.12349091E+03          4.64279950E+03          3.18832391E+05          4.60218133E+05          1.27794826E+05          2.00480398E+05          1.27669588E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94744121E+05          4.55414631E+04          4.33494075E+04          2.62151640E+04          9.71874343E+03          7.51378182E+03          4.11142265E+05          5.87407657E+05          2.01452367E+05          1.00000000E+30          5.36936707E+04          1.24469558E+03
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.83720522E+04          3.22650606E+04          6.29850679E+03          4.77469722E+03          3.25973978E+05          4.69343898E+05          1.30996841E+05          2.01684452E+05          1.28772909E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94869463E+05          4.63051545E+04          4.26198283E+04          2.60831978E+04          1.01090974E+04          7.79104750E+03          4.19590425E+05          5.99683682E+05          2.06765035E+05          1.00000000E+30          5.60596509E+04          1.27483678E+03
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.65554718E+04          3.14189261E+04          6.47084907E+03          4.91281235E+03          3.33927786E+05          4.78838898E+05          1.33527582E+05          2.02903055E+05          1.30661155E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94994967E+05          4.68614387E+04          4.23098290E+04          2.59812684E+04          1.05373701E+04          8.10204954E+03          4.31432389E+05          6.12483762E+05          2.12365503E+05          1.00000000E+30          5.84871961E+04          1.30645917E+03
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.48485454E+04          3.05597570E+04          6.65308480E+03          5.06256386E+03          3.40006919E+05          4.84767247E+05          1.36681851E+05          2.05646343E+05          1.32036181E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95120632E+05          4.74312512E+04          4.17724307E+04          2.57993591E+04          1.09236506E+04          8.45305931E+03          4.41764130E+05          6.20610898E+05          2.16377962E+05          1.00000000E+30          6.10928295E+04          1.33839430E+03
        537.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.34080406E+04          3.02222583E+04          6.80630699E+03          5.17082443E+03          3.46249715E+05          4.92063478E+05          1.39072225E+05          2.06964582E+05          1.33157074E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95221268E+05          4.79744271E+04          4.17337661E+04          2.56556733E+04          1.12736670E+04          8.68209139E+03          4.49988056E+05          6.30460339E+05          2.20806098E+05          1.00000000E+30          6.30895751E+04          1.36322345E+03
        538.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.34077171E+04          3.02221226E+04          6.80634618E+03          5.17085412E+03          3.46251305E+05          4.92065330E+05          1.39072869E+05          2.06964914E+05          1.33157356E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95221293E+05          4.79745493E+04          4.17336937E+04          2.56556376E+04          1.12737586E+04          8.68216097E+03          4.49990351E+05          6.30462840E+05          2.20807228E+05          5.40023359E+03          6.30901301E+04          1.08846017E+03
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.30862840E+04          3.00871608E+04          6.84574643E+03          5.20069761E+03          3.47847401E+05          4.93923149E+05          1.39718907E+05          2.07296995E+05          1.33440454E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95246459E+05          4.80970129E+04          4.16614163E+04          2.58005474E+04          1.13661484E+04          8.75226830E+03          4.52296614E+05          6.32973318E+05          2.21942310E+05          5.35691662E+03          6.36482409E+04          1.09122581E+03
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.19465920E+04          2.94297162E+04          7.04840616E+03          5.35531549E+03          3.55537516E+05          5.00610209E+05          1.43042976E+05          2.08974361E+05          1.35260541E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95372449E+05          4.87191457E+04          4.13035751E+04          2.57060166E+04          1.17986892E+04          9.10842994E+03          4.64197961E+05          6.45838262E+05          2.25986524E+05          5.42163825E+03          6.62406534E+04          1.11509302E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.06657623E+04          2.91286780E+04          7.23375463E+03          5.52368696E+03          3.63903402E+05          5.09335994E+05          1.46529066E+05          2.11658665E+05          1.36847628E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95498601E+05          4.93575838E+04          4.13169859E+04          2.56121759E+04          1.22856605E+04          9.49785551E+03          4.76742557E+05          6.53302487E+05          2.31385634E+05          5.59445509E+03          6.91198805E+04          1.14496911E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.98946525E+04          2.86217069E+04          7.44512832E+03          5.70041356E+03          3.70582770E+05          5.18371362E+05          1.49122511E+05          2.13692317E+05          1.38472402E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95624916E+05          4.97776160E+04          4.11103914E+04          2.57532218E+04          1.27230719E+04          9.85384042E+03          4.86330591E+05          6.65407044E+05          2.36454191E+05          5.73301027E+03          7.17470715E+04          1.17295375E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.88848547E+04          2.83328408E+04          7.67513593E+03          5.85007251E+03          3.78911824E+05          5.25384807E+05          1.52593105E+05          2.15765428E+05          1.40136220E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95751395E+05          5.03776439E+04          4.09058526E+04          2.57374852E+04          1.32276660E+04          1.02132298E+04          4.98929447E+05          6.76728369E+05          2.42060293E+05          5.85967150E+03          7.48238468E+04          1.20011652E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.82565661E+04          2.79342962E+04          7.88380011E+03          6.03262056E+03          3.87623887E+05          5.34222580E+05          1.55189489E+05          2.17879157E+05          1.42216535E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95878038E+05          5.09923140E+04          4.10962305E+04          2.58921960E+04          1.37794060E+04          1.06162512E+04          5.08513256E+05          6.89191917E+05          2.47938680E+05          6.03865534E+03          7.74585103E+04          1.23146019E+03
        598.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.75125149E+04          2.75851109E+04          8.09494217E+03          6.20724749E+03          3.93003063E+05          5.42433774E+05          1.58226903E+05          2.20627084E+05          1.43881198E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95992143E+05          5.15584205E+04          4.10230585E+04          2.59397135E+04          1.42125817E+04          1.10125727E+04          5.19625394E+05          7.00806937E+05          2.51807384E+05          6.23109940E+03          8.02801851E+04          1.26106535E+03
        599.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.75123521E+04          2.75850343E+04          8.09499036E+03          6.20728742E+03          3.93004715E+05          5.42435627E+05          1.58227592E+05          2.20627559E+05          1.43881572E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58574116E+05          1.95992169E+05          5.15585477E+04          4.10230423E+04          2.59397240E+04          1.42126950E+04          1.10126641E+04          5.19627917E+05          7.00809562E+05          2.51808520E+05          6.23114076E+03          8.02808446E+04          1.25112246E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.74311664E+04          2.77452976E+04          8.11912953E+03          6.22729889E+03          3.93831655E+05          5.43362770E+05          1.58572133E+05          2.20865307E+05          1.44068778E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58755966E+05          1.96004844E+05          5.17699786E+04          4.10149354E+04          2.59450098E+04          1.42695482E+04          1.10584938E+04          5.20891536E+05          7.02123170E+05          2.52377475E+05          6.25187004E+03          8.06002766E+04          1.25495146E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.69033298E+04          2.74605702E+04          8.37057825E+03          6.39751632E+03          4.02305222E+05          5.49561819E+05          1.61802135E+05          2.23273703E+05          1.45969905E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60599533E+05          1.96131814E+05          5.24681516E+04          4.12447741E+04          2.59980396E+04          1.47706038E+04          1.14568070E+04          5.33887478E+05          7.11663750E+05          2.58217676E+05          6.49245887E+03          8.34853628E+04          1.28772562E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.62475683E+04          2.71816272E+04          8.63717949E+03          6.60029388E+03          4.10467380E+05          5.58399827E+05          1.65333022E+05          2.25735202E+05          1.47921877E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62486420E+05          1.96258950E+05          5.31854133E+04          4.12750113E+04          2.62351256E+04          1.53515200E+04          1.18605783E+04          5.44993588E+05          7.24300465E+05          2.64334574E+05          6.74599033E+03          8.64710968E+04          1.32307712E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.56098906E+04          2.71961119E+04          8.86765159E+03          6.81195217E+03          4.19387167E+05          5.67526745E+05          1.69021452E+05          2.28251581E+05          1.49926763E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64418172E+05          1.96386250E+05          5.39225574E+04          4.13052929E+04          2.63514631E+04          1.59391089E+04          1.23180541E+04          5.58378358E+05          7.37394062E+05          2.68440835E+05          7.04554456E+03          8.96380790E+04          1.36028662E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.54312760E+04          2.70178497E+04          9.14369073E+03          7.00359338E+03          4.28703233E+05          5.73398534E+05          1.71796471E+05          2.31526119E+05          1.52153874E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66396409E+05          1.96513715E+05          5.44077497E+04          4.16562843E+04          2.64688370E+04          1.65034161E+04          1.28163770E+04          5.69330165E+05          7.46382577E+05          2.74373463E+05          7.32268024E+03          9.29211026E+04          1.39682461E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.49609122E+04          2.70218900E+04          9.42615961E+03          7.22572511E+03          4.35607616E+05          5.82034375E+05          1.75429633E+05          2.34336462E+05          1.54310352E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68422830E+05          1.96641346E+05          5.51112639E+04          4.17952853E+04          2.67768597E+04          1.71584031E+04          1.32684723E+04          5.82749016E+05          7.58903988E+05          2.79689946E+05          7.62206829E+03          9.60675700E+04          1.43575867E+03
        650.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.49144574E+04          2.70110888E+04          9.45604315E+03          7.24869267E+03          4.36515579E+05          5.82911409E+05          1.75801046E+05          2.34620968E+05          1.54529147E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68627984E+05          1.96654106E+05          5.51825458E+04          4.18092225E+04          2.67946356E+04          1.72267040E+04          1.33203252E+04          5.84124393E+05          7.60177997E+05          2.80287161E+05          7.65426663E+03          9.64219789E+04          1.43981445E+03
