#Energy      K-K-shell   K-L1-shell   K-L2-shell   K-L3-shell   K-M1-shell   K-M2-shell   K-M3-shell   Ta-K-shell   Ta-L1-shell   Ta-L2-shell   Ta-L3-shell   Ta-M1-shell   Ta-M2-shell   Ta-M3-shell   Ta-M4-shell   Ta-M5-shell   Ta-N1-shell   Ta-N2-shell   Ta-N3-shell   Ta-N4-shell   Ta-N5-shell   Ta-N6-shell   Ta-N7-shell   Ta-O1-shell   Ta-O2-shell   Ta-O3-shell   O-K-shell   Valence  Total
         50.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82416347E+04          2.57827995E+04          1.23237887E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89390618E+04          1.32047400E+04          1.00000000E+30          2.68532700E+03          1.91709647E+03          1.00000000E+30          3.60196343E+02          2.51663478E+02
         51.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78686302E+04          2.53765408E+04          1.21024140E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87878551E+04          1.29816859E+04          1.00000000E+30          2.66776124E+03          2.05005341E+03          1.00000000E+30          3.71340331E+02          2.58809765E+02
         52.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74765591E+04          2.48608118E+04          1.19175901E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86753282E+04          1.27198709E+04          1.00000000E+30          2.65088365E+03          2.19523328E+03          1.00000000E+30          3.82228192E+02          2.65779309E+02
         53.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72556366E+04          2.44860201E+04          1.16277385E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83804461E+04          1.24798285E+04          1.00000000E+30          2.70112858E+03          2.36428650E+03          1.00000000E+30          3.94556375E+02          2.74198259E+02
         54.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69578076E+04          2.38599336E+04          1.14088871E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80276318E+04          1.21344363E+04          1.00000000E+30          2.77754107E+03          2.51308263E+03          1.00000000E+30          4.06660213E+02          2.82213517E+02
         55.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68506595E+04          2.34140887E+04          1.11981216E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76407152E+04          1.17520822E+04          1.00000000E+30          2.87776323E+03          2.70495942E+03          1.00000000E+30          4.18535494E+02          2.90731458E+02
         56.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66368598E+04          2.29846003E+04          1.09950022E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71874649E+04          1.13587870E+04          1.00000000E+30          3.00137262E+03          2.88753132E+03          1.00000000E+30          4.31426303E+02          2.99564858E+02
         57.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66015252E+04          2.25705843E+04          1.07991202E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67948095E+04          1.10171185E+04          1.00000000E+30          3.13900162E+03          3.06704994E+03          1.00000000E+30          4.44802318E+02          3.08617246E+02
         58.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64579817E+04          2.21712196E+04          1.06100955E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62506096E+04          1.05789348E+04          1.00000000E+30          3.28642374E+03          3.27956057E+03          1.00000000E+30          4.58785327E+02          3.17960223E+02
         59.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64814199E+04          2.17857419E+04          1.02259385E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56837518E+04          1.02327293E+04          1.00000000E+30          3.45517227E+03          3.49739330E+03          1.00000000E+30          4.71743624E+02          3.26691022E+02
         60.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63992063E+04          2.14134393E+04          1.00270415E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52076939E+04          9.78281864E+03          1.00000000E+30          3.64142995E+03          3.72516868E+03          1.00000000E+30          4.86720473E+02          3.36359027E+02
         61.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64553841E+04          2.05704597E+04          9.83573400E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45974738E+04          9.43877344E+03          1.00000000E+30          3.82754644E+03          3.96570599E+03          1.00000000E+30          5.01392755E+02          3.45617120E+02
         62.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64285570E+04          2.01806228E+04          9.70876896E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41129706E+04          9.01191122E+03          1.00000000E+30          4.04557317E+03          4.21938697E+03          1.00000000E+30          5.15692920E+02          3.54790299E+02
         63.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64018172E+04          1.98052869E+04          9.54781104E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35170473E+04          8.68001822E+03          1.00000000E+30          4.25796028E+03          4.48741927E+03          1.00000000E+30          5.31053089E+02          3.64148206E+02
         64.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65036059E+04          1.96070158E+04          9.44353402E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30432296E+04          8.28982113E+03          1.00000000E+30          4.50142263E+03          4.75814497E+03          1.00000000E+30          5.46715280E+02          3.73662882E+02
         65.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65190855E+04          1.92950413E+04          9.31261831E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24505995E+04          7.97595432E+03          1.00000000E+30          4.74355156E+03          5.04302675E+03          1.00000000E+30          5.63503784E+02          3.83265792E+02
         66.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65345941E+04          1.91374227E+04          9.18528274E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19945661E+04          7.65501338E+03          1.00000000E+30          5.02427838E+03          5.34635996E+03          1.00000000E+30          5.81128632E+02          3.93317804E+02
         67.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66958243E+04          1.88888409E+04          9.13045687E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15707591E+04          7.37383015E+03          1.00000000E+30          5.31191410E+03          5.65727721E+03          1.00000000E+30          5.96202245E+02          4.02139013E+02
         68.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67494682E+04          1.86466342E+04          9.03066043E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10477241E+04          7.11257183E+03          1.00000000E+30          5.59167493E+03          5.97786136E+03          1.00000000E+30          6.14551026E+02          4.11776118E+02
         69.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68034580E+04          1.85625550E+04          8.93302196E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06131200E+04          6.82559648E+03          1.00000000E+30          5.91160436E+03          6.30337669E+03          1.00000000E+30          6.30754860E+02          4.20298057E+02
         70.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69889583E+04          1.83754021E+04          8.90610744E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02262195E+04          6.58959057E+03          1.00000000E+30          6.24514449E+03          6.65069596E+03          1.00000000E+30          6.49526516E+02          4.30075190E+02
         71.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70784217E+04          1.81919853E+04          8.83256794E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.86653566E+03          6.32998543E+03          1.00000000E+30          6.58695169E+03          7.00628988E+03          1.00000000E+30          6.66505726E+02          4.38408557E+02
         72.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71688322E+04          1.81797391E+04          8.81243881E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.47711687E+03          6.11389864E+03          1.00000000E+30          6.93900474E+03          7.37217453E+03          1.00000000E+30          6.85827357E+02          4.47696234E+02
         73.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72602050E+04          1.80462432E+04          8.75881047E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.15170384E+03          5.90788281E+03          1.00000000E+30          7.32535742E+03          7.73670950E+03          1.00000000E+30          7.05325745E+02          4.56703172E+02
         73.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74801741E+04          1.79148242E+04          8.70588356E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.84818992E+03          5.71762782E+03          1.00000000E+30          7.71065745E+03          8.15728810E+03          1.00000000E+30          7.23617828E+02          4.65109201E+02
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74802951E+04          1.79146936E+04          8.70583090E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.79907413E+03          5.71744351E+03          1.00000000E+30          7.71108376E+03          8.15773201E+03          1.00000000E+30          7.23638202E+02          4.64982803E+02
         74.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74804160E+04          1.79145630E+04          8.70577824E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.79876533E+03          5.71725922E+03          9.81778489E+04          7.71151011E+03          8.15817597E+03          1.00000000E+30          7.23658577E+02          4.62800051E+02
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76020685E+04          1.79272725E+04          8.72023695E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.50073515E+03          5.52273355E+03          1.01662138E+05          8.16236646E+03          8.53643919E+03          1.00000000E+30          7.43986191E+02          4.71791429E+02
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77255504E+04          1.78379066E+04          8.68739472E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.22196352E+03          5.34886753E+03          1.05406721E+05          8.56979242E+03          8.92735579E+03          1.00000000E+30          7.63612632E+02          4.79864385E+02
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78507771E+04          1.77494272E+04          8.65479895E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.95362923E+03          5.18561464E+03          1.08916484E+05          9.00328733E+03          9.33249195E+03          1.00000000E+30          7.84474944E+02          4.88134675E+02
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80653827E+04          1.78105572E+04          8.62244687E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.70679747E+03          5.03700169E+03          1.12919646E+05          9.45947697E+03          9.78456194E+03          1.00000000E+30          8.06032885E+02          4.96726660E+02
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82144229E+04          1.77608155E+04          8.66779024E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.44537403E+03          4.89353729E+03          1.16490839E+05          9.93725618E+03          1.02043775E+04          1.00000000E+30          8.27779606E+02          5.04922587E+02
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83659427E+04          1.77113509E+04          8.65477699E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.21868827E+03          4.74325154E+03          1.20344742E+05          1.04141353E+04          1.06370498E+04          1.00000000E+30          8.48792110E+02          5.12217284E+02
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.85200045E+04          1.76621610E+04          8.64180276E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.00960033E+03          4.61087436E+03          1.24521699E+05          1.09737707E+04          1.11358880E+04          1.00000000E+30          8.71835204E+02          5.20336523E+02
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86766729E+04          1.77774187E+04          8.62886736E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.80991702E+03          4.49060274E+03          1.26822262E+05          1.14823963E+04          1.15607440E+04          1.00000000E+30          8.96438554E+02          5.28480952E+02
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88360146E+04          1.77656040E+04          8.69076831E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.62129540E+03          4.37359361E+03          1.28562458E+05          1.20291232E+04          1.20148891E+04          1.00000000E+30          9.15783156E+02          5.34697238E+02
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89980985E+04          1.77538049E+04          8.69452216E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.41966860E+03          4.26252731E+03          1.29837114E+05          1.25828209E+04          1.25440109E+04          1.00000000E+30          9.39408450E+02          5.41786348E+02
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92257104E+04          1.77420216E+04          8.69827926E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.24490855E+03          4.14483800E+03          1.31708601E+05          1.31540973E+04          1.30081960E+04          1.00000000E+30          9.64735864E+02          5.48914021E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94037519E+04          1.78692646E+04          8.70203961E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.08334768E+03          4.04141161E+03          1.31740393E+05          1.38077332E+04          1.35801057E+04          1.00000000E+30          9.89253179E+02          5.55941606E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95851217E+04          1.78884736E+04          8.77452851E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.92751909E+03          3.94302116E+03          1.31791109E+05          1.43682562E+04          1.39731721E+04          1.00000000E+30          1.01248044E+03          5.61902130E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97858424E+04          1.79077240E+04          8.79289589E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77947439E+03          3.84930760E+03          1.32362301E+05          1.50634552E+04          1.45484437E+04          1.00000000E+30          1.03837600E+03          5.68620140E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99786694E+04          1.79270159E+04          8.81134033E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.62067802E+03          3.75994519E+03          1.31754700E+05          1.56827564E+04          1.50034473E+04          1.00000000E+30          1.06434449E+03          5.74464378E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01752920E+04          1.80685210E+04          8.82986231E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.48236787E+03          3.67608586E+03          1.31853898E+05          1.63495848E+04          1.56058680E+04          1.00000000E+30          1.08738425E+03          5.79690565E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03758231E+04          1.81134246E+04          8.84846232E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.35070115E+03          3.59473636E+03          1.30670454E+05          1.70234338E+04          1.59984803E+04          1.00000000E+30          1.11404646E+03          5.85169932E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05165540E+04          1.81585521E+04          8.93444893E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.22521042E+03          3.51690934E+03          1.30330061E+05          1.78060611E+04          1.65896397E+04          1.00000000E+30          1.14026490E+03          5.90821143E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07092196E+04          1.82039049E+04          8.96589315E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.10822531E+03          3.44238086E+03          1.28993783E+05          1.85001978E+04          1.70632237E+04          1.00000000E+30          1.16929212E+03          5.96429644E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09055381E+04          1.82494849E+04          8.99755948E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.99426688E+03          3.37120871E+03          1.28316540E+05          1.93513858E+04          1.76762102E+04          1.00000000E+30          1.19447031E+03          6.01010613E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11056144E+04          1.84325396E+04          9.02945029E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.88528204E+03          3.30271917E+03          1.27646372E+05          2.00007279E+04          1.80814852E+04          1.00000000E+30          1.22306098E+03          6.05834107E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13239993E+04          1.85029596E+04          9.06156796E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.78095216E+03          3.23695708E+03          1.25992929E+05          2.07514654E+04          1.86736145E+04          1.00000000E+30          1.25237691E+03          6.10667608E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.15352763E+04          1.85739197E+04          9.15369019E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.68098523E+03          3.17376272E+03          1.25084472E+05          2.15503274E+04          1.91644211E+04          1.00000000E+30          1.27859274E+03          6.14657963E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17507819E+04          1.86454262E+04          9.19716203E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.58843212E+03          3.11874703E+03          1.24189023E+05          2.24386373E+04          1.97731287E+04          1.00000000E+30          1.30882459E+03          6.19519497E+02
