#Energy      Cr-K-shell   Cr-L1-shell   Cr-L2-shell   Cr-L3-shell   Cr-M1-shell   Cr-M2-shell   Cr-M3-shell   Valence  Total
         34.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23390299E+02          1.23390299E+02
         35.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24169924E+02          1.24169924E+02
         36.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25881923E+02          1.25881923E+02
         37.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27014870E+02          1.27014870E+02
         38.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28863602E+02          1.28863602E+02
         39.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30331730E+02          1.30331730E+02
         40.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32058747E+02          1.32058747E+02
         41.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34163278E+02          1.34163278E+02
         42.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36014996E+02          1.36014996E+02
         43.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38459659E+02          1.38459659E+02
         44.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40625192E+02          1.40625192E+02
         45.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42862556E+02          1.42862556E+02
         46.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45654440E+02          1.45654440E+02
         47.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48214856E+02          1.48214856E+02
         47.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50864201E+02          1.50864201E+02
         48.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50950272E+02          1.50950272E+02
         48.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.45429424E+02          1.50953004E+02          1.12744619E+02
         48.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.83115383E+02          1.53725223E+02          1.16617909E+02
         49.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.83156343E+02          1.53876503E+02          1.16707339E+02
         49.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.18742952E+02          4.83197310E+02          1.53879386E+02          1.03556247E+02
         50.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.91417658E+02          5.23271203E+02          1.56814205E+02          1.07565225E+02
         51.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06821490E+03          5.63323173E+02          1.59946188E+02          1.11564510E+02
         52.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14511441E+03          6.19938930E+02          1.63183649E+02          1.16084665E+02
         53.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25075863E+03          6.84799204E+02          1.66228745E+02          1.20837108E+02
         54.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38185982E+03          7.60357288E+02          1.69606280E+02          1.26026459E+02
         55.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53091845E+03          8.41126155E+02          1.73099766E+02          1.31249093E+02
         56.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69440917E+03          9.35189456E+02          1.76715095E+02          1.36643673E+02
         57.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87463554E+03          1.03126451E+03          1.80088322E+02          1.41724335E+02
         58.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07090925E+03          1.13757099E+03          1.83848203E+02          1.47032539E+02
         59.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27890695E+03          1.25663883E+03          1.87551548E+02          1.52289337E+02
         60.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51785202E+03          1.37761197E+03          1.91520276E+02          1.57618398E+02
         61.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.76057187E+03          1.49497345E+03          1.95199091E+02          1.62492593E+02
         62.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.02000358E+03          1.62827121E+03          1.99310029E+02          1.67712557E+02
         63.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27404789E+03          1.75773567E+03          2.03574602E+02          1.72814538E+02
         64.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.55912614E+03          1.87980653E+03          2.07637410E+02          1.77650649E+02
         65.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81749656E+03          2.00132038E+03          2.12129606E+02          1.82624350E+02
         66.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.08043662E+03          2.11445155E+03          2.15981252E+02          1.86984419E+02
         67.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.32788537E+03          2.21570646E+03          2.20466254E+02          1.91636059E+02
         68.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.55748126E+03          2.30447250E+03          2.25036313E+02          1.96190549E+02
         69.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.76693279E+03          2.38050742E+03          2.29921357E+02          2.00836676E+02
         70.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.94930448E+03          2.44161909E+03          2.33771268E+02          2.04528317E+02
         71.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.14618551E+03          2.50595113E+03          2.38600347E+02          2.09009239E+02
         72.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.25957974E+03          2.53382430E+03          2.43633146E+02          2.13250470E+02
         73.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.34212381E+03          2.54647453E+03          2.48336843E+02          2.17076073E+02
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.39326796E+03          2.54795443E+03          2.53623620E+02          2.21202798E+02
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.41612087E+03          2.54184534E+03          2.58515864E+02          2.24906935E+02
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.41367288E+03          2.52527531E+03          2.63021587E+02          2.28170724E+02
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.42849482E+03          2.51443664E+03          2.68387311E+02          2.32133007E+02
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.37750810E+03          2.48129407E+03          2.73984663E+02          2.35915013E+02
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.31674343E+03          2.44590407E+03          2.79156874E+02          2.39283277E+02
         79.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.27540905E+03          2.41739792E+03          2.85013959E+02          2.43200906E+02
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.27536799E+03          2.41736971E+03          2.85019945E+02          2.43204892E+02
         80.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.51101619E+03          5.27532694E+03          2.41734151E+03          2.85025931E+02          2.27453148E+02
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45277501E+03          5.19252334E+03          2.38949346E+03          2.91130550E+02          2.30649084E+02
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.39637905E+03          5.13256486E+03          2.34049551E+03          2.95413330E+02          2.32470929E+02
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34179577E+03          5.07397527E+03          2.30734970E+03          3.01394209E+02          2.35425075E+02
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.32241806E+03          4.96644963E+03          2.27512960E+03          3.07622268E+02          2.38514795E+02
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28332633E+03          4.89641108E+03          2.24379695E+03          3.13217722E+02          2.41129980E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27752001E+03          4.82832048E+03          2.21331560E+03          3.19682539E+02          2.44371261E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25082457E+03          4.76209767E+03          2.18365130E+03          3.26433708E+02          2.47588276E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25363639E+03          4.69766684E+03          2.15477166E+03          3.31113102E+02          2.49723904E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.23735935E+03          4.63495622E+03          2.12664592E+03          3.37727672E+02          2.52791126E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22124436E+03          4.57389784E+03          2.09924497E+03          3.44606313E+02          2.55931547E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.23607744E+03          4.51442724E+03          2.07254113E+03          3.50824750E+02          2.58835771E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22831445E+03          4.45648328E+03          1.99833111E+03          3.58004768E+02          2.61244771E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22058862E+03          4.40000792E+03          1.96975545E+03          3.65484820E+02          2.64442280E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.24033571E+03          4.22941909E+03          1.94198552E+03          3.71641557E+02          2.66613292E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.23973406E+03          4.16840258E+03          1.91498771E+03          3.77812147E+02          2.68992053E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.23913264E+03          4.10912157E+03          1.89916605E+03          3.85345679E+02          2.72204755E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.23853144E+03          4.05150305E+03          1.87546774E+03          3.92510902E+02          2.74989372E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.23793046E+03          4.01526119E+03          1.85235356E+03          3.99993602E+02          2.77948965E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.26514671E+03          3.96436879E+03          1.82980220E+03          4.06983216E+02          2.80731474E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27015458E+03          3.91475034E+03          1.82020845E+03          4.14986223E+02          2.84062967E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.36270633E+03          3.59983998E+03          1.68870250E+03          4.97999152E+02          3.14923354E+02
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48657911E+03          3.40485866E+03          1.62699040E+03          5.94427422E+02          3.47531746E+02
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.63080482E+03          3.34719718E+03          1.59800813E+03          7.05569793E+02          3.82080175E+02
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.79855300E+03          3.35820125E+03          1.61596782E+03          8.31732567E+02          4.19785261E+02
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.99552850E+03          3.40208821E+03          1.65496678E+03          9.71786527E+02          4.59244103E+02
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.22108344E+03          3.50759074E+03          1.70685939E+03          1.13048490E+03          5.01894782E+02
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.47287241E+03          3.63066161E+03          1.77379706E+03          1.30707184E+03          5.47095898E+02
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.73525204E+03          3.77947862E+03          1.85266503E+03          1.50160003E+03          5.94711337E+02
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.03327542E+03          3.94785859E+03          1.93730856E+03          1.71773871E+03          6.45027951E+02
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.31994506E+03          4.12984293E+03          2.03834437E+03          1.95898781E+03          6.98727176E+02
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.64041175E+03          4.33528689E+03          2.13740116E+03          2.22671879E+03          7.54770277E+02
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.94118412E+03          4.54329035E+03          2.24787809E+03          2.51764514E+03          8.12689689E+02
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.28732464E+03          4.78272947E+03          2.36871595E+03          2.83602729E+03          8.74958489E+02
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.59336944E+03          5.01850743E+03          2.48917362E+03          3.17916832E+03          9.37016221E+02
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.95953711E+03          5.27129341E+03          2.62787817E+03          3.56649318E+03          1.00571539E+03
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.32931034E+03          5.55266748E+03          2.76237839E+03          3.97030063E+03          1.07479604E+03
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.67555536E+03          5.83304177E+03          2.90688016E+03          4.40450072E+03          1.14577357E+03
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.07849367E+03          6.14588697E+03          3.06768897E+03          4.88493575E+03          1.22371286E+03
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.47252060E+03          6.45348623E+03          3.23846926E+03          5.40014508E+03          1.30386306E+03
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.86555316E+03          6.79201075E+03          3.39642615E+03          5.94839236E+03          1.38395336E+03
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.30306757E+03          7.12371000E+03          3.57699448E+03          6.54169919E+03          1.46994511E+03
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.72430304E+03          7.50124260E+03          3.75061576E+03          7.18787689E+03          1.55789349E+03
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02148121E+04          7.87613373E+03          3.94771578E+03          7.87278870E+03          1.65236343E+03
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06291028E+04          8.23646857E+03          4.14172443E+03          8.57951343E+03          1.74369550E+03
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10995001E+04          8.64693058E+03          4.33696539E+03          9.36714180E+03          1.84136887E+03
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15721455E+04          9.05665094E+03          4.56279939E+03          1.01924522E+04          1.94512412E+03
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20389394E+04          9.47166459E+03          4.78454938E+03          1.10584864E+04          2.04886021E+03
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25841138E+04          9.92520881E+03          4.99344481E+03          1.19775602E+04          2.15530792E+03
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30427966E+04          1.04243728E+04          5.23520263E+03          1.29420992E+04          2.26818318E+03
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35681070E+04          1.08873619E+04          5.47328741E+03          1.39611588E+04          2.38160614E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40658341E+04          1.13499161E+04          5.71468432E+03          1.50789835E+04          2.49684216E+03
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46521230E+04          1.18807277E+04          5.97836729E+03          1.62587870E+04          2.62333356E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51427908E+04          1.23939771E+04          6.26756069E+03          1.74940467E+04          2.75151317E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57508673E+04          1.29111679E+04          6.53209062E+03          1.87678662E+04          2.87924061E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63214460E+04          1.34776290E+04          6.80110976E+03          2.00511473E+04          3.00866442E+03
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68946432E+04          1.40549275E+04          7.11180626E+03          2.14981772E+04          3.14993756E+03
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74619797E+04          1.46930962E+04          7.41987828E+03          2.30044608E+04          3.29413987E+03
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81184020E+04          1.52771387E+04          7.71423890E+03          2.45450362E+04          3.43617058E+03
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86791685E+04          1.58634365E+04          8.06331682E+03          2.61496887E+04          3.58637050E+03
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93632166E+04          1.65142217E+04          8.35723726E+03          2.78751825E+04          3.73511808E+03
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99778903E+04          1.71738108E+04          8.69590326E+03          2.96924096E+04          3.89167370E+03
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06026231E+04          1.79049143E+04          9.04316631E+03          3.16706230E+04          4.05607381E+03
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13170025E+04          1.85663299E+04          9.42340032E+03          3.35139959E+04          4.22424062E+03
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19214969E+04          1.92352425E+04          9.77169953E+03          3.55868526E+04          4.38516022E+03
