#Energy      Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   As-K-shell   As-L1-shell   As-L2-shell   As-L3-shell   As-M1-shell   As-M2-shell   As-M3-shell   As-M4-shell   As-M5-shell   Valence  Total
         83.0000          1.00000000E+30          1.00000000E+30          4.14735060E+04          2.07367530E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.02418914E+02          1.83590684E+02          5.73273656E+00          5.45664871E+00
         84.0000          1.00000000E+30          1.00000000E+30          3.27965472E+04          1.63982736E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92294265E+02          1.77673254E+02          5.75227928E+00          5.46492511E+00
         85.0000          1.00000000E+30          1.00000000E+30          2.67597251E+04          1.33798626E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.82819274E+02          1.72126299E+02          5.77231609E+00          5.47350440E+00
         86.0000          1.00000000E+30          1.00000000E+30          2.23612224E+04          1.11806112E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73938083E+02          1.66918610E+02          5.79282090E+00          5.48236502E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.90432027E+04          9.52160134E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65600277E+02          1.62022012E+02          5.81376926E+00          5.49148686E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.64698803E+04          8.23494014E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57760731E+02          1.57411626E+02          5.83513821E+00          5.50085157E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.44264267E+04          7.21321336E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50379196E+02          1.53065335E+02          5.85690617E+00          5.51044161E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.27729115E+04          6.38645573E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43420537E+02          1.48961958E+02          5.87905286E+00          5.52024018E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.14129423E+04          5.70647116E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36851560E+02          1.45084050E+02          5.90155920E+00          5.53023277E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.02790926E+04          5.13954630E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30642833E+02          1.41415076E+02          5.92440724E+00          5.54040555E+00
         93.0000          1.00000000E+30          1.00000000E+30          9.32203746E+03          4.66101873E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24768545E+02          1.37940230E+02          5.94758006E+00          5.55074597E+00
         94.0000          1.00000000E+30          1.00000000E+30          8.50587671E+03          4.25293835E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19205294E+02          1.34645364E+02          5.97106171E+00          5.56124186E+00
         95.0000          1.00000000E+30          1.00000000E+30          7.80316052E+03          3.90158026E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13929279E+02          1.31518378E+02          5.99483715E+00          5.57188103E+00
         96.0000          1.00000000E+30          1.00000000E+30          7.19328200E+03          3.59664100E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08922290E+02          1.28548064E+02          6.01889219E+00          5.58265479E+00
         97.0000          1.00000000E+30          1.00000000E+30          6.66014590E+03          3.33007295E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04165989E+02          1.25724023E+02          6.04321342E+00          5.59355372E+00
         98.0000          1.00000000E+30          1.00000000E+30          6.19083133E+03          3.09541566E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99643560E+02          1.23036776E+02          6.06778818E+00          5.60456863E+00
         99.0000          1.00000000E+30          1.00000000E+30          5.77521165E+03          2.88760583E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95340075E+02          1.20477862E+02          6.09260449E+00          5.61569223E+00
        100.0000          1.00000000E+30          1.00000000E+30          5.40488595E+03          2.70244298E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91241553E+02          1.18038964E+02          6.11765102E+00          5.62691566E+00
        110.0000          1.00000000E+30          1.00000000E+30          3.18224449E+03          1.59112224E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59159044E+02          9.88955813E+01          6.37867392E+00          5.74350121E+00
        120.0000          1.00000000E+30          1.00000000E+30          2.18640715E+03          1.09320357E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38153271E+02          8.63198811E+01          6.65378997E+00          5.86559960E+00
        120.9990          1.00000000E+30          1.00000000E+30          2.11782392E+03          1.05891196E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36472080E+02          8.53124430E+01          6.68183482E+00          5.87802515E+00
        121.0010          1.00000000E+30          3.18595225E+10          2.11769129E+03          1.05884565E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36468779E+02          8.53104650E+01          6.68189105E+00          5.87805008E+00
        130.0000          1.00000000E+30          9.85107575E+04          1.64390617E+03          8.21953087E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23824510E+02          7.77322995E+01          6.93794784E+00          5.99123399E+00
        140.0000          1.00000000E+30          3.12898074E+04          1.31169006E+03          6.55845029E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13775390E+02          7.17129684E+01          7.22795170E+00          6.11977900E+00
        144.9990          1.00000000E+30          2.18723420E+04          1.19139616E+03          5.95698081E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09891025E+02          6.93894591E+01          7.37443230E+00          6.18510405E+00
        145.0010          1.00000000E+30          2.18695497E+04          1.19135267E+03          5.95676334E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66270809E+10          1.09889596E+02          6.93886051E+01          7.37449107E+00          6.18513034E+00
        150.0000          1.00000000E+30          1.63859828E+04          1.09198108E+03          5.45990539E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20995323E+05          1.06594039E+02          6.74200090E+01          7.52170869E+00          6.25097094E+00
        150.9990          1.00000000E+30          1.55641897E+04          1.07419761E+03          5.37098803E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67587984E+05          1.05997213E+02          6.70638485E+01          7.55120261E+00          6.26418799E+00
        151.0010          1.00000000E+30          1.55626481E+04          1.07416269E+03          5.37081346E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.97894056E+10          1.67486540E+05          1.05996038E+02          6.70631473E+01          7.55126168E+00          6.26421447E+00
        160.0000          1.00000000E+30          1.04773836E+04          9.38683396E+02          4.69341698E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06929495E+05          4.12177444E+04          1.01402035E+02          6.43273498E+01          7.81780946E+00          6.38403299E+00
        170.0000          1.00000000E+30          7.47148904E+03          8.27502812E+02          4.13751406E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.56569593E+04          1.87699430E+04          9.76300503E+01          6.20931517E+01          8.11528345E+00          6.51892253E+00
        180.0000          1.00000000E+30          5.70929165E+03          7.44510608E+02          3.72255304E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.42349902E+04          1.12066501E+04          9.48969866E+01          6.04880897E+01          8.41345022E+00          6.65556015E+00
        190.0000          1.00000000E+30          4.57659847E+03          6.81181779E+02          3.40590890E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17581396E+04          7.65717389E+03          9.29406613E+01          5.93541535E+01          8.70876328E+00          6.79192745E+00
        200.0000          1.00000000E+30          3.79999873E+03          6.32022493E+02          3.16011246E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.54084779E+04          5.67543167E+03          9.15763980E+01          5.85798488E+01          9.00801403E+00          6.93222912E+00
        207.9990          1.00000000E+30          3.34016188E+03          6.00379511E+02          3.00189756E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22984351E+04          4.64963566E+03          9.08207247E+01          5.81645946E+01          9.24601475E+00          7.04470402E+00
        208.0010          1.00000000E+30          3.34006079E+03          6.00372319E+02          3.00186159E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50227252E+11          1.22978028E+04          4.64942240E+03          9.08205680E+01          5.81645101E+01          9.24607976E+00          7.04473546E+00
        210.0000          1.00000000E+30          3.24168931E+03          5.93342795E+02          2.96671397E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.93846795E+06          1.16870662E+04          4.44304711E+03          9.06712533E+01          5.80848002E+01          9.30537409E+00          7.07287468E+00
        220.0000          1.00000000E+30          2.82549968E+03          5.62580501E+02          2.81290250E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.94762653E+05          9.29594346E+03          3.61790147E+03          9.01276385E+01          5.78099226E+01          9.60096688E+00          7.21382986E+00
        230.0000          1.00000000E+30          2.50636807E+03          5.37909240E+02          2.68954620E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55330432E+05          7.65717398E+03          3.03489595E+03          8.98726680E+01          5.77110250E+01          9.90008465E+00          7.35800142E+00
        240.0000          1.00000000E+30          2.25607965E+03          5.17997677E+02          2.58998838E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.70243781E+04          6.47881937E+03          2.60588915E+03          8.98510022E+01          5.77545135E+01          1.01972807E+01          7.50221738E+00
        250.0000          1.00000000E+30          2.05617190E+03          5.01857124E+02          2.50928562E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.71811859E+04          5.59974581E+03          2.27999745E+03          9.00200166E+01          5.79144755E+01          1.04877851E+01          7.64389830E+00
        260.0000          1.00000000E+30          1.89409331E+03          4.88741934E+02          2.44370967E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.11895804E+04          4.92457342E+03          2.02606383E+03          9.03464292E+01          5.81706539E+01          1.07816058E+01          7.78834747E+00
        270.0000          1.00000000E+30          1.76104305E+03          4.78080948E+02          2.39040474E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.15087547E+04          4.39370773E+03          1.82407939E+03          9.08039386E+01          5.85070224E+01          1.10784006E+01          7.93518971E+00
        280.0000          1.00000000E+30          1.65067366E+03          4.69431571E+02          2.34715786E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51503010E+04          3.96820484E+03          1.66066123E+03          9.13715247E+01          5.89107585E+01          1.13689311E+01          8.07959186E+00
        290.0000          1.00000000E+30          1.55830417E+03          4.62446675E+02          2.31223338E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07224446E+04          3.62167947E+03          1.52655645E+03          9.20322120E+01          5.93715018E+01          1.16623871E+01          8.22618751E+00
        300.0000          1.00000000E+30          1.48041144E+03          4.56851085E+02          2.28425542E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74998225E+04          3.33566847E+03          1.41518483E+03          9.27721679E+01          5.98807931E+01          1.19499573E+01          8.37051361E+00
        310.0000          1.00000000E+30          1.41429775E+03          4.52424281E+02          2.26212140E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50721376E+04          3.09691191E+03          1.32174747E+03          9.35800181E+01          6.04316789E+01          1.22403848E+01          8.51685270E+00
        320.0000          1.00000000E+30          1.35786904E+03          4.48988036E+02          2.24494018E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31920102E+04          2.89566741E+03          1.24266957E+03          9.44463383E+01          6.10183881E+01          1.25293622E+01          8.66302987E+00
        330.0000          1.00000000E+30          1.30947394E+03          4.46397264E+02          2.23198632E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17026558E+04          2.72461660E+03          1.17523747E+03          9.53632601E+01          6.16361016E+01          1.28169523E+01          8.80904776E+00
        340.0000          1.00000000E+30          1.26779956E+03          4.44532524E+02          2.22266262E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05005269E+04          2.57817040E+03          1.11735716E+03          9.63241691E+01          6.22807647E+01          1.31032142E+01          8.95490926E+00
        350.0000          1.00000000E+30          1.23178914E+03          4.43294970E+02          2.21647485E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.51465318E+03          2.45199461E+03          1.06739072E+03          9.73234732E+01          6.29489477E+01          1.33882030E+01          9.10061761E+00
        360.0000          1.00000000E+30          1.20058580E+03          4.42602151E+02          2.21301075E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.69517004E+03          2.34267534E+03          1.02403634E+03          9.83564135E+01          6.36377301E+01          1.36719702E+01          9.24617585E+00
        370.0000          1.00000000E+30          1.17348772E+03          4.42384901E+02          2.21192450E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.00602880E+03          2.24749598E+03          9.86252525E+02          9.94189206E+01          6.43446134E+01          1.39545644E+01          9.39158721E+00
        380.0000          1.00000000E+30          1.14991631E+03          4.42584733E+02          2.21292367E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.42062736E+03          2.16426685E+03          9.53194227E+02          1.00507496E+02          6.50674484E+01          1.42360311E+01          9.53685437E+00
        390.0000          1.00000000E+30          1.12939158E+03          4.43152033E+02          2.21576017E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.91896822E+03          2.09120782E+03          9.24170795E+02          1.01619115E+02          6.58043779E+01          1.45200101E+01          9.68358000E+00
        400.0000          1.00000000E+30          1.11151229E+03          4.44044312E+02          2.22022156E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.48573531E+03          2.02685713E+03          8.98613137E+02          1.02751159E+02          6.65537900E+01          1.47992730E+01          9.82851981E+00
        410.0000          1.00000000E+30          1.09594152E+03          4.45225158E+02          2.22612579E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.10904114E+03          1.97000877E+03          8.76049000E+02          1.03901344E+02          6.73142808E+01          1.50810222E+01          9.97485146E+00
        420.0000          1.00000000E+30          1.08239395E+03          4.46663167E+02          2.23331584E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77951740E+03          1.91965546E+03          8.56083872E+02          1.05067670E+02          6.80846224E+01          1.53582354E+01          1.01194769E+01
        430.0000          1.00000000E+30          1.07062781E+03          4.48331057E+02          2.24165529E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.48970509E+03          1.87495485E+03          8.38385499E+02          1.06248386E+02          6.88637357E+01          1.56379005E+01          1.02654300E+01
        440.0000          1.00000000E+30          1.06043603E+03          4.50205121E+02          2.25102560E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.23357246E+03          1.83519577E+03          8.22673217E+02          1.07441950E+02          6.96506714E+01          1.59165575E+01          1.04111863E+01
        450.0000          1.00000000E+30          1.05164127E+03          4.52264615E+02          2.26132307E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.00622903E+03          1.79977541E+03          8.08708785E+02          1.08646996E+02          7.04445911E+01          1.61909137E+01          1.05553368E+01
        460.0000          1.00000000E+30          1.04409056E+03          4.54491360E+02          2.27245680E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.80363681E+03          1.76818004E+03          7.96288045E+02          1.09862318E+02          7.12447508E+01          1.64676777E+01          1.07007317E+01
        470.0000          1.00000000E+30          1.03765134E+03          4.56869319E+02          2.28434659E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.62246280E+03          1.73996966E+03          7.85236217E+02          1.11086841E+02          7.20504901E+01          1.67435217E+01          1.08459378E+01
        480.0000          1.00000000E+30          1.03220888E+03          4.59384336E+02          2.29692168E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.45991929E+03          1.71476644E+03          7.75402720E+02          1.12319611E+02          7.28612203E+01          1.70184722E+01          1.09909573E+01
        490.0000          1.00000000E+30          1.02766233E+03          4.62023870E+02          2.31011935E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.31365689E+03          1.69224260E+03          7.66656654E+02          1.13559771E+02          7.36764153E+01          1.72925544E+01          1.11357920E+01
        500.0000          1.00000000E+30          1.02392436E+03          4.64776747E+02          2.32388374E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.18169169E+03          1.67211534E+03          7.58884908E+02          1.14806558E+02          7.44956049E+01          1.75657926E+01          1.12804437E+01
        510.0000          1.00000000E+30          1.02091709E+03          4.67633017E+02          2.33816508E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.06233317E+03          1.65413715E+03          7.51988385E+02          1.16059286E+02          7.53183670E+01          1.78382098E+01          1.14249139E+01
        520.0000          1.00000000E+30          1.01857253E+03          4.70583771E+02          2.35291886E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.95413421E+03          1.63809278E+03          7.45880605E+02          1.17317337E+02          7.61443214E+01          1.81098281E+01          1.15692040E+01
        530.0000          1.00000000E+30          1.01683063E+03          4.73621022E+02          2.36810511E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.85585158E+03          1.62379274E+03          7.40485433E+02          1.18580156E+02          7.69731272E+01          1.83806686E+01          1.17133153E+01
        540.0000          1.00000000E+30          1.01563763E+03          4.76737596E+02          2.38368798E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.76640729E+03          1.61107082E+03          7.35735854E+02          1.19847242E+02          7.78044750E+01          1.86507514E+01          1.18572488E+01
        550.0000          1.00000000E+30          1.01494596E+03          4.79927016E+02          2.39963508E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68486886E+03          1.59977989E+03          7.31572628E+02          1.21118140E+02          7.86380863E+01          1.89200961E+01          1.20010058E+01
        560.0000          1.00000000E+30          1.01471312E+03          4.83183436E+02          2.41591718E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.61042172E+03          1.58978998E+03          7.27943205E+02          1.22392441E+02          7.94737081E+01          1.91887210E+01          1.21445871E+01
        570.0000          1.00000000E+30          1.01490106E+03          4.86501567E+02          2.43250783E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.54235438E+03          1.58098594E+03          7.24800684E+02          1.23669770E+02          8.03111114E+01          1.94595609E+01          1.22891570E+01
        580.0000          1.00000000E+30          1.01547567E+03          4.89876612E+02          2.44938306E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48004194E+03          1.57326431E+03          7.22103944E+02          1.24949791E+02          8.11500885E+01          1.97267648E+01          1.24323715E+01
        590.0000          1.00000000E+30          1.01640625E+03          4.93304195E+02          2.46652098E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.42293439E+03          1.56653455E+03          7.19815161E+02          1.26232193E+02          8.19904498E+01          1.99933003E+01          1.25754132E+01
        600.0000          1.00000000E+30          1.01766506E+03          4.96780362E+02          2.48390181E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.37054505E+03          1.56071312E+03          7.17901245E+02          1.27516698E+02          8.28320226E+01          2.02591832E+01          1.27182831E+01
        610.0000          1.00000000E+30          1.01922715E+03          5.00301470E+02          2.50150735E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.32244424E+03          1.55572674E+03          7.16332052E+02          1.28803049E+02          8.36746507E+01          2.05272412E+01          1.28620862E+01
        620.0000          1.00000000E+30          1.02106984E+03          5.03864211E+02          2.51932106E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27824817E+03          1.55150993E+03          7.15080664E+02          1.30091012E+02          8.44968790E+01          2.07918294E+01          1.30040928E+01
        630.0000          1.00000000E+30          1.02317257E+03          5.07465547E+02          2.53732773E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.23761615E+03          1.54800197E+03          7.14122649E+02          1.31324778E+02          8.52982077E+01          2.10585842E+01          1.31459380E+01
        640.0000          1.00000000E+30          1.02551661E+03          5.11102706E+02          2.55551353E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.20024550E+03          1.54514948E+03          7.13435977E+02          1.32545325E+02          8.61848524E+01          2.13219341E+01          1.32883785E+01
        650.0000          1.00000000E+30          1.02808496E+03          5.14773122E+02          2.57386561E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16586211E+03          1.54290314E+03          7.13000631E+02          1.33899046E+02          8.69848726E+01          2.15847016E+01          1.34299054E+01
        660.0000          1.00000000E+30          1.03086204E+03          5.18474446E+02          2.59237223E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.13422150E+03          1.54121900E+03          7.12798481E+02          1.35249699E+02          8.78679367E+01          2.18496028E+01          1.35742391E+01
        670.0000          1.00000000E+30          1.03383366E+03          5.22204519E+02          2.61102259E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.10510432E+03          1.54005644E+03          7.12812960E+02          1.36466332E+02          8.86666959E+01          2.21112091E+01          1.37139681E+01
        680.0000          1.00000000E+30          1.03698676E+03          5.25961337E+02          2.62980669E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.07831240E+03          1.53937906E+03          7.13029050E+02          1.37811787E+02          8.95462906E+01          2.23749340E+01          1.38577747E+01
        690.0000          1.00000000E+30          1.04030940E+03          5.29743061E+02          2.64871530E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.05366659E+03          1.53915313E+03          7.13432869E+02          1.39026854E+02          9.04239462E+01          2.26354263E+01          1.39990065E+01
        700.0000          1.00000000E+30          1.04379058E+03          5.33547985E+02          2.66773992E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.03100468E+03          1.53934815E+03          7.14011973E+02          1.40367272E+02          9.12200747E+01          2.28980200E+01          1.41403845E+01
        710.0000          1.00000000E+30          1.04742020E+03          5.37374526E+02          2.68687263E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.01017988E+03          1.53993606E+03          7.14754704E+02          1.41704840E+02          9.20944314E+01          2.31600616E+01          1.42834268E+01
        720.0000          1.00000000E+30          1.05118893E+03          5.41221226E+02          2.70610613E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99105853E+03          1.54089113E+03          7.15650478E+02          1.42916377E+02          9.29669369E+01          2.34189468E+01          1.44239705E+01
        730.0000          1.00000000E+30          1.05508817E+03          5.45086721E+02          2.72543361E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.97352074E+03          1.54218985E+03          7.16689558E+02          1.44249154E+02          9.37606149E+01          2.36799190E+01          1.45646657E+01
        740.0000          1.00000000E+30          1.05910994E+03          5.48969755E+02          2.74484878E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95745377E+03          1.54381038E+03          7.17862971E+02          1.45579210E+02          9.46299879E+01          2.39377951E+01          1.47060120E+01
        750.0000          1.00000000E+30          1.06324693E+03          5.52869153E+02          2.76434576E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94275763E+03          1.54573277E+03          7.19162455E+02          1.46787461E+02          9.54975954E+01          2.41977362E+01          1.48468755E+01
        760.0000          1.00000000E+30          1.06749225E+03          5.56783820E+02          2.78391910E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92934000E+03          1.54793852E+03          7.20580322E+02          1.48112967E+02          9.63634653E+01          2.44571731E+01          1.49887268E+01
        770.0000          1.00000000E+30          1.07183961E+03          5.60712740E+02          2.80356370E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91711565E+03          1.55041061E+03          7.22109539E+02          1.49435877E+02          9.71536300E+01          2.47135871E+01          1.51276053E+01
        780.0000          1.00000000E+30          1.07628309E+03          5.64654966E+02          2.82327483E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.90600644E+03          1.55313322E+03          7.23743534E+02          1.50756231E+02          9.80165816E+01          2.49720454E+01          1.52690078E+01
        790.0000          1.00000000E+30          1.08081723E+03          5.68609613E+02          2.84304807E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.89594298E+03          1.55609177E+03          7.25476229E+02          1.52074068E+02          9.88778771E+01          2.52300248E+01          1.54101846E+01
        800.0000          1.00000000E+30          1.08543692E+03          5.72575849E+02          2.86287925E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.88685705E+03          1.55927262E+03          7.27302027E+02          1.53275777E+02          9.97375425E+01          2.54875332E+01          1.55499699E+01
        810.0000          1.00000000E+30          1.09013742E+03          5.76552900E+02          2.88276450E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87869019E+03          1.56266324E+03          7.29215643E+02          1.54589452E+02          1.00524522E+02          2.57421030E+01          1.56880618E+01
        820.0000          1.00000000E+30          1.09491429E+03          5.80540049E+02          2.90270024E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87138463E+03          1.56625188E+03          7.31212238E+02          1.55900728E+02          1.01381470E+02          2.59986959E+01          1.58286003E+01
