#Energy      Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Valence  Total
         34.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73204895E+03          2.73204895E+03
         35.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.72101715E+03          2.72101715E+03
         36.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.71783727E+03          2.71783727E+03
         37.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.71676672E+03          2.71676672E+03
         38.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.72264917E+03          2.72264917E+03
         39.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73085545E+03          2.73085545E+03
         40.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.74439255E+03          2.74439255E+03
         41.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75935718E+03          2.75935718E+03
         42.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78029908E+03          2.78029908E+03
         43.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80390450E+03          2.80390450E+03
         44.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.82324569E+03          2.82324569E+03
         45.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85957205E+03          2.85957205E+03
         46.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.88596775E+03          2.88596775E+03
         47.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92664311E+03          2.92664311E+03
         48.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95821603E+03          2.95821603E+03
         49.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99908437E+03          2.99908437E+03
         50.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.03965374E+03          3.03965374E+03
         51.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08669665E+03          3.08669665E+03
         52.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.12810428E+03          3.12810428E+03
         53.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.17174233E+03          3.17174233E+03
         54.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22770250E+03          3.22770250E+03
         55.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27897564E+03          3.27897564E+03
         56.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.33370457E+03          3.33370457E+03
         57.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.38622970E+03          3.38622970E+03
         58.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.44157152E+03          3.44157152E+03
         59.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.50435284E+03          3.50435284E+03
         60.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56742733E+03          3.56742733E+03
         61.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.62638766E+03          3.62638766E+03
         62.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.69087113E+03          3.69087113E+03
         63.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.75717447E+03          3.75717447E+03
         64.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.82310472E+03          3.82310472E+03
         65.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.89336790E+03          3.89336790E+03
         66.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97030393E+03          3.97030393E+03
         67.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.03141908E+03          4.03141908E+03
         68.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.10499116E+03          4.10499116E+03
         69.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.18160137E+03          4.18160137E+03
         70.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.25878106E+03          4.25878106E+03
         71.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.33552102E+03          4.33552102E+03
         72.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.41772685E+03          4.41772685E+03
         73.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.50368934E+03          4.50368934E+03
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.57219268E+03          4.57219268E+03
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.65267491E+03          4.65267491E+03
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.73668749E+03          4.73668749E+03
         76.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.82669507E+03          4.82669507E+03
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.82678648E+03          4.82678648E+03
         77.0010          1.00000000E+30          1.00000000E+30          1.90186799E+04          8.16864120E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.82687789E+03          2.61661932E+03
         78.0000          1.00000000E+30          1.00000000E+30          1.42481433E+04          6.14439021E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.91745944E+03          2.29204450E+03
         79.0000          1.00000000E+30          1.00000000E+30          1.06986691E+04          4.63619574E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.00173688E+03          1.96427300E+03
         80.0000          1.00000000E+30          1.00000000E+30          8.07315310E+03          3.49642944E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.08307507E+03          1.64852002E+03
         81.0000          1.00000000E+30          1.00000000E+30          6.10663078E+03          2.64765505E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.17629942E+03          1.36121588E+03
         82.0000          1.00000000E+30          1.00000000E+30          4.66577316E+03          2.06902104E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.26301098E+03          1.12656709E+03
         83.0000          1.00000000E+30          1.00000000E+30          3.75729791E+03          1.70703329E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.35084533E+03          9.62605910E+02
         84.0000          1.00000000E+30          1.00000000E+30          3.17219117E+03          1.47055411E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.44370572E+03          8.48209739E+02
         85.0000          1.00000000E+30          1.00000000E+30          2.79163923E+03          1.31119061E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.54066369E+03          7.68425762E+02
         86.0000          1.00000000E+30          1.00000000E+30          2.53284045E+03          1.20506159E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.63917506E+03          7.13278125E+02
         87.0000          1.00000000E+30          1.00000000E+30          2.34643664E+03          1.13332145E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.73317070E+03          6.74325256E+02
         88.0000          1.00000000E+30          1.00000000E+30          2.22979735E+03          1.07885970E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.82279690E+03          6.46364527E+02
         89.0000          1.00000000E+30          1.00000000E+30          2.13831527E+03          1.04076197E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.92236848E+03          6.26039326E+02
         90.0000          1.00000000E+30          1.00000000E+30          2.07236578E+03          1.01497227E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.02640727E+03          6.12098033E+02
         91.0000          1.00000000E+30          1.00000000E+30          2.02849818E+03          9.97382280E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.13293620E+03          6.02898432E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.99967582E+03          9.85371496E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.23286563E+03          5.96884296E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.97945566E+03          9.76957166E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.32308320E+03          5.92794085E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.96725741E+03          9.71877137E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.42338950E+03          5.90688536E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.94878923E+03          9.64119576E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.53619147E+03          5.87078694E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.94499386E+03          9.56484877E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.62825694E+03          5.84622839E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.93404999E+03          9.59240967E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.73789496E+03          5.85495538E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.92322858E+03          9.55101615E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.85408876E+03          5.83816721E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.92888892E+03          9.50997833E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.95593591E+03          5.83525085E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.92323788E+03          9.54574573E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.05829588E+03          5.85061909E+02
        103.9990          1.00000000E+30          1.00000000E+30          1.90096653E+03          9.47246157E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.51362778E+03          5.83147677E+02
        104.0010          1.00000000E+30          1.00000000E+30          1.91939934E+03          9.47242520E+02          1.00000000E+30          1.00000000E+30          2.28084716E+04          8.42656807E+03          7.51387519E+03          5.34103887E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.92572961E+03          9.57637290E+02          1.00000000E+30          1.00000000E+30          3.28247149E+03          1.40485540E+03          8.20907851E+03          3.70123310E+02
        120.0000          1.00000000E+30          1.00000000E+30          2.01105344E+03          1.00348829E+03          1.00000000E+30          1.00000000E+30          1.87661015E+03          9.25106403E+02          9.49125178E+03          3.11238675E+02
        120.9990          1.00000000E+30          1.00000000E+30          2.02219115E+03          1.00941871E+03          1.00000000E+30          1.00000000E+30          1.87373653E+03          9.22895640E+02          9.60241410E+03          3.11860507E+02
        121.0010          1.00000000E+30          6.46230269E+03          2.02221357E+03          1.00943065E+03          1.00000000E+30          1.00000000E+30          1.87373079E+03          9.22891224E+02          9.60269908E+03          2.97504653E+02
        130.0000          1.00000000E+30          6.68944877E+03          2.18633764E+03          1.09425782E+03          1.00000000E+30          1.00000000E+30          1.84823671E+03          9.40796609E+02          1.08415774E+04          3.10852559E+02
        140.0000          1.00000000E+30          6.96135390E+03          2.45036517E+03          1.22838505E+03          1.00000000E+30          1.00000000E+30          1.96561468E+03          9.80557798E+02          1.23023929E+04          3.36056619E+02
        150.0000          1.00000000E+30          7.18729100E+03          2.76707538E+03          1.38831238E+03          1.00000000E+30          1.00000000E+30          2.06795837E+03          1.03306036E+03          1.38672001E+04          3.64364451E+02
        153.9990          1.00000000E+30          7.29682909E+03          2.89771256E+03          1.45434655E+03          1.00000000E+30          1.00000000E+30          2.12623144E+03          1.05863946E+03          1.45270269E+04          3.76860579E+02
        154.0010          1.00000000E+30          7.25085929E+03          2.89778526E+03          1.45438332E+03          1.00000000E+30          6.54544774E+03          2.12626001E+03          1.06335681E+03          1.45273821E+04          3.56770363E+02
        160.0000          1.00000000E+30          7.39790929E+03          3.12062721E+03          1.56730599E+03          1.00000000E+30          6.63486767E+03          2.23320011E+03          1.11845221E+03          1.55316228E+04          3.77266871E+02
        170.0000          1.00000000E+30          7.81080714E+03          3.50518557E+03          1.76132763E+03          1.00000000E+30          6.78948310E+03          2.46313050E+03          1.23499621E+03          1.73053489E+04          4.16345455E+02
        180.0000          1.00000000E+30          8.25776785E+03          3.92981964E+03          1.97586404E+03          1.00000000E+30          6.92892421E+03          2.72396595E+03          1.36716757E+03          1.90923506E+04          4.59364403E+02
        190.0000          1.00000000E+30          8.73440952E+03          4.40611354E+03          2.21796366E+03          1.00000000E+30          7.14605361E+03          3.01192081E+03          1.51322923E+03          2.10180371E+04          5.06924816E+02
        200.0000          1.00000000E+30          9.21054158E+03          4.92766187E+03          2.48188707E+03          1.00000000E+30          7.48257415E+03          3.31587605E+03          1.66612192E+03          2.30060522E+04          5.57627221E+02
        210.0000          1.00000000E+30          9.72931820E+03          5.54133529E+03          2.78234921E+03          1.00000000E+30          7.89634240E+03          3.65378050E+03          1.83754562E+03          2.51252314E+04          6.14632909E+02
        220.0000          1.00000000E+30          1.02517149E+04          6.13585483E+03          3.09438894E+03          1.00000000E+30          8.30410157E+03          4.04591902E+03          2.03626808E+03          2.73436930E+04          6.76160985E+02
        230.0000          1.00000000E+30          1.08505148E+04          6.83675738E+03          3.43685743E+03          1.00000000E+30          8.70158257E+03          4.45060256E+03          2.23940720E+03          2.96442865E+04          7.41134070E+02
        240.0000          1.00000000E+30          1.14377714E+04          7.54273558E+03          3.80250715E+03          1.00000000E+30          9.09757154E+03          4.90710222E+03          2.46818594E+03          3.21072178E+04          8.11030597E+02
        250.0000          1.00000000E+30          1.20742068E+04          8.32399436E+03          4.18814092E+03          1.00000000E+30          9.53526985E+03          5.40443281E+03          2.71734795E+03          3.46470721E+04          8.86131511E+02
        260.0000          1.00000000E+30          1.27710373E+04          9.14439766E+03          4.62385912E+03          1.00000000E+30          9.97567755E+03          5.90876591E+03          2.99097752E+03          3.73982679E+04          9.66659647E+02
        270.0000          1.00000000E+30          1.34683762E+04          1.00465348E+04          5.04552830E+03          1.00000000E+30          1.04810605E+04          6.48506120E+03          3.26785550E+03          4.02065325E+04          1.04989796E+03
        280.0000          1.00000000E+30          1.41707785E+04          1.09536512E+04          5.54064322E+03          1.00000000E+30          1.09786339E+04          7.05969987E+03          3.55782392E+03          4.31548133E+04          1.13723706E+03
        290.0000          1.00000000E+30          1.49340591E+04          1.19971304E+04          6.03768559E+03          1.00000000E+30          1.15472563E+04          7.65925938E+03          3.87596121E+03          4.60043834E+04          1.23025466E+03
        300.0000          1.00000000E+30          1.56880911E+04          1.30177970E+04          6.58346287E+03          1.00000000E+30          1.20842929E+04          8.33704625E+03          4.20778950E+03          4.91836270E+04          1.32777205E+03
        310.0000          1.00000000E+30          1.65497631E+04          1.41776478E+04          7.15192150E+03          1.00000000E+30          1.26827092E+04          9.06565686E+03          4.58333766E+03          5.23984092E+04          1.43430862E+03
        320.0000          1.00000000E+30          1.72805732E+04          1.53751327E+04          7.76592096E+03          1.00000000E+30          1.32551767E+04          9.75778711E+03          4.92488123E+03          5.57963863E+04          1.53710502E+03
        330.0000          1.00000000E+30          1.81878227E+04          1.66643369E+04          8.40865750E+03          1.00000000E+30          1.39196404E+04          1.05625011E+04          5.33106389E+03          5.92639165E+04          1.65320885E+03
        340.0000          1.00000000E+30          1.90455799E+04          1.80245465E+04          9.12563884E+03          1.00000000E+30          1.44825672E+04          1.14232888E+04          5.76376668E+03          6.28918298E+04          1.77445330E+03
        350.0000          1.00000000E+30          1.99006588E+04          1.94833401E+04          9.80967075E+03          1.00000000E+30          1.51881363E+04          1.23201763E+04          6.21088357E+03          6.66608183E+04          1.89921529E+03
        360.0000          1.00000000E+30          2.08716731E+04          2.09262235E+04          1.05859273E+04          1.00000000E+30          1.58284899E+04          1.31950903E+04          6.67216741E+03          7.05193603E+04          2.02764237E+03
        370.0000          1.00000000E+30          2.17964057E+04          2.25114508E+04          1.13980030E+04          1.00000000E+30          1.64440797E+04          1.42084381E+04          7.15964614E+03          7.44592558E+04          2.16295546E+03
