#Energy      I-K-shell   I-L1-shell   I-L2-shell   I-L3-shell   I-M1-shell   I-M2-shell   I-M3-shell   I-M4-shell   I-M5-shell   I-N1-shell   I-N2-shell   I-N3-shell   I-N4-shell   I-N5-shell   Valence  Total
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27669795E+02          1.84932606E+02          1.53543999E+04          1.01370228E+02
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56245038E+02          2.07410736E+02          1.56043329E+04          1.13792174E+02
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86948587E+02          2.30742751E+02          1.58648027E+04          1.26874442E+02
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22345238E+02          2.56065852E+02          1.61119140E+04          1.41451214E+02
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56657127E+02          2.83847616E+02          1.63515477E+04          1.56543845E+02
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.95580050E+02          3.14477976E+02          1.66185573E+04          1.73370921E+02
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.36216057E+02          3.44629576E+02          1.68567992E+04          1.90351775E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.81138320E+02          3.79494326E+02          1.71276068E+04          2.09561223E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.28087212E+02          4.17362847E+02          1.73767653E+04          2.30034637E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.79490493E+02          4.56215607E+02          1.75819837E+04          2.51605475E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.35626504E+02          4.99621459E+02          1.78102748E+04          2.75412776E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.94395016E+02          5.47423561E+02          1.80714561E+04          3.01007402E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.59160170E+02          5.97750053E+02          1.82726264E+04          3.28416738E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.29816262E+02          6.54121847E+02          1.85270479E+04          3.58702142E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.07357307E+02          7.13305441E+02          1.87991761E+04          3.91049738E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.90301321E+02          7.79653740E+02          1.89806284E+04          4.26421116E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07552098E+03          8.49327089E+02          1.92327762E+04          4.63138952E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17489950E+03          9.26823731E+02          1.94917136E+04          5.04695104E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27627348E+03          1.01071309E+03          1.96857113E+04          5.48326821E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38852969E+03          1.10133684E+03          1.98984238E+04          5.95795263E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50929305E+03          1.20126624E+03          2.01331863E+04          6.47380755E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64422383E+03          1.30436549E+03          2.03827346E+04          7.02293000E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68390745E+03          2.94890405E+03          2.26472915E+04          1.52738139E+03
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.73494371E+03          6.28269536E+03          2.49282666E+04          3.04352964E+03
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49875795E+04          1.19420968E+04          2.71372369E+04          5.33877067E+03
        130.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59099722E+04          1.26003399E+04          2.73351500E+04          5.59285575E+03
        131.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18512150E+04          1.59119642E+04          1.26017305E+04          2.73356364E+04          3.79994375E+03
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21830799E+04          2.45604318E+04          1.81660757E+04          2.94293465E+04          4.72089374E+03
        140.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22210707E+04          2.52971098E+04          1.87513037E+04          2.96873472E+04          4.79915287E+03
        141.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.12178264E+04          1.22211470E+04          2.52990305E+04          1.87525131E+04          2.96878683E+04          4.15981087E+03
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.01028108E+04          1.25743621E+04          3.02641242E+04          2.03746319E+04          3.16390600E+04          4.41547983E+03
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.15568922E+04          1.28895673E+04          2.96732450E+04          1.86902549E+04          3.38081447E+04          4.42372561E+03
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.47428724E+04          1.31828243E+04          2.62185434E+04          1.62907865E+04          3.60426345E+04          4.31202847E+03
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.75709223E+04          1.34833630E+04          2.26863486E+04          1.39224232E+04          3.83023206E+04          4.11868690E+03
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.90830990E+04          1.38219283E+04          1.98845915E+04          1.22593365E+04          4.06005002E+04          3.93041236E+03
        192.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.96438593E+04          1.38579735E+04          1.92289372E+04          1.18878196E+04          4.12875108E+04          3.88002528E+03
        193.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.24528948E+04          3.92537969E+04          1.38580358E+04          1.92284916E+04          1.18875560E+04          4.12880010E+04          3.46263643E+03
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.00445013E+04          3.98328317E+04          1.40797959E+04          1.78727384E+04          1.11050798E+04          4.30237546E+04          3.34833807E+03
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.88118408E+04          4.06904898E+04          1.44092438E+04          1.64331434E+04          1.02880802E+04          4.52413880E+04          3.23792504E+03
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87979898E+04          4.08696847E+04          1.46312126E+04          1.53424266E+04          9.67340686E+03          4.74942769E+04          3.15308416E+03
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96498124E+04          4.14086201E+04          1.49415590E+04          1.45579168E+04          9.23910629E+03          4.99412335E+04          3.10796190E+03
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.04272923E+04          4.14607479E+04          1.50600807E+04          1.41132901E+04          9.00742370E+03          5.23076057E+04          3.08282739E+03
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16285422E+04          4.18346416E+04          1.53156388E+04          1.37540613E+04          8.82026708E+03          5.47460513E+04          3.07540342E+03
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25059706E+04          4.21044099E+04          1.56224767E+04          1.35302315E+04          8.71395550E+03          5.73149464E+04          3.08034590E+03
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.33375118E+04          4.24469768E+04          1.59153062E+04          1.34118275E+04          8.67195714E+03          5.98252847E+04          3.09618365E+03
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.42513874E+04          4.30007062E+04          1.62842787E+04          1.33675678E+04          8.61836450E+03          6.26038228E+04          3.11844214E+03
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.50672640E+04          4.34537295E+04          1.66289091E+04          1.33164970E+04          8.67912292E+03          6.53521614E+04          3.15177634E+03
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.61141121E+04          4.39163999E+04          1.70410845E+04          1.34100240E+04          8.76691735E+03          6.80188195E+04          3.20020144E+03
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.71724904E+04          4.47068491E+04          1.74587223E+04          1.35552868E+04          8.88052932E+03          7.07954772E+04          3.25679260E+03
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.83856626E+04          4.53060533E+04          1.78906550E+04          1.37349061E+04          8.97550256E+03          7.36252670E+04          3.31320599E+03
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.96287697E+04          4.61112353E+04          1.82706688E+04          1.38909025E+04          9.14750283E+03          7.65978985E+04          3.37817730E+03
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.09004894E+04          4.68189614E+04          1.87320453E+04          1.41565044E+04          9.33462480E+03          7.96270961E+04          3.45401207E+03
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.22902808E+04          4.75487508E+04          1.92071991E+04          1.43771606E+04          9.51016263E+03          8.25016622E+04          3.52649899E+03
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.33583880E+04          4.84469056E+04          1.96246399E+04          1.47154220E+04          9.73833394E+03          8.54384161E+04          3.60999995E+03
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.47459943E+04          4.92758069E+04          2.01444822E+04          1.50001742E+04          9.95225679E+03          8.87976746E+04          3.69425107E+03
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.60045954E+04          5.01335661E+04          2.06748126E+04          1.53951330E+04          1.02134813E+04          9.17424387E+04          3.79050357E+03
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.72229834E+04          5.11545825E+04          2.11297790E+04          1.57426081E+04          1.04649039E+04          9.50380593E+04          3.88119261E+03
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.86300486E+04          5.21188812E+04          2.16905534E+04          1.61554343E+04          1.07459904E+04          9.81150655E+04          3.98403045E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.00773046E+04          5.31622614E+04          2.22711883E+04          1.65567323E+04          1.10320816E+04          1.01397967E+05          4.08854529E+03
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.16390105E+04          5.42191807E+04          2.27676056E+04          1.69900586E+04          1.13447968E+04          1.04749927E+05          4.19671609E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.29473752E+04          5.53442204E+04          2.33577688E+04          1.74510327E+04          1.16332251E+04          1.07962727E+05          4.30488838E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.45309283E+04          5.65037734E+04          2.39489543E+04          1.79347056E+04          1.19684584E+04          1.11411406E+05          4.42324956E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.62196059E+04          5.75071470E+04          2.45913563E+04          1.83796509E+04          1.23192664E+04          1.15194310E+05          4.54330941E+03
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.76456118E+04          5.86631945E+04          2.50873905E+04          1.89102021E+04          1.26419884E+04          1.18187947E+05          4.65769248E+03
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.93853021E+04          5.98934362E+04          2.57200242E+04          1.94107099E+04          1.30255262E+04          1.21868511E+05          4.78671447E+03
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.07654152E+04          6.11604340E+04          2.63372426E+04          1.99525035E+04          1.33856002E+04          1.25456887E+05          4.91223669E+03
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.23995212E+04          6.22315692E+04          2.70132746E+04          2.05462129E+04          1.37800103E+04          1.29130213E+05          5.04802203E+03
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.41747647E+04          6.34945370E+04          2.77249261E+04          2.11652847E+04          1.41957783E+04          1.32773836E+05          5.19149548E+03
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.57032659E+04          6.48261942E+04          2.82504102E+04          2.17020152E+04          1.46388810E+04          1.36714116E+05          5.32628960E+03
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.75141325E+04          6.62046602E+04          2.89548402E+04          2.23421089E+04          1.50139666E+04          1.40149294E+05          5.46593363E+03
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.94276479E+04          6.73602922E+04          2.96315586E+04          2.30031756E+04          1.54670905E+04          1.43826086E+05          5.61560103E+03
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.08385039E+04          6.87346664E+04          3.03842686E+04          2.35904778E+04          1.59296991E+04          1.48006014E+05          5.76370948E+03
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.26584110E+04          7.01595845E+04          3.09785521E+04          2.42742125E+04          1.63595147E+04          1.52041838E+05          5.91029558E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.46172164E+04          7.16490504E+04          3.17195316E+04          2.49629679E+04          1.68469564E+04          1.55752474E+05          6.07081038E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.62917488E+04          7.29027818E+04          3.24968268E+04          2.57108957E+04          1.73296142E+04          1.60216341E+05          6.23297710E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.82905115E+04          7.43802429E+04          3.31825904E+04          2.63604900E+04          1.78591265E+04          1.63708023E+05          6.39421213E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.99505686E+04          7.59188278E+04          3.39886567E+04          2.71209550E+04          1.83190920E+04          1.68202461E+05          6.55711026E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.19503418E+04          7.73711737E+04          3.48348597E+04          2.79266002E+04          1.88583839E+04          1.72252937E+05          6.73516412E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.40527207E+04          7.89868315E+04          3.54129286E+04          2.87037108E+04          1.94303911E+04          1.76737533E+05          6.90805796E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.59161071E+04          8.06714044E+04          3.62279887E+04          2.95801854E+04          1.99844697E+04          1.80834014E+05          7.09152473E+03
        625.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.72201057E+04          8.17169090E+04          3.66829173E+04          2.99220380E+04          2.03544909E+04          1.83676143E+05          7.19646997E+03
        626.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.00813301E+04          8.72205470E+04          8.17172620E+04          3.66830819E+04          2.99222059E+04          2.03546165E+04          1.83677105E+05          6.60311959E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.52965710E+04          8.77915783E+04          8.24293979E+04          3.70152546E+04          3.02616021E+04          2.06089865E+04          1.85320414E+05          6.26650512E+03
        637.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.83612309E+03          8.94750558E+04          8.31335437E+04          3.76980670E+04          3.09641185E+04          2.09742302E+04          1.89212135E+05          2.52736107E+03
        638.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.16894859E+03          3.83358453E+03          8.94754848E+04          8.31338705E+04          3.76982409E+04          3.09642982E+04          2.09743520E+04          1.89213129E+05          1.79229552E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.55303546E+03          2.46734554E+03          8.99063327E+04          8.34617909E+04          3.78728342E+04          3.11449875E+04          2.10967975E+04          1.89442941E+05          1.38952381E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45547817E+03          2.12763213E+03          9.21254837E+04          8.51418350E+04          3.87710935E+04          3.19841372E+04          2.17032676E+04          1.94247681E+05          1.12323775E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.02491044E+03          1.98838224E+03          9.38508660E+04          8.68909054E+04          3.94699379E+04          3.29333655E+04          2.23598109E+04          1.98499785E+05          1.04043704E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86228117E+03          2.00092863E+03          9.60696655E+04          8.84027211E+04          4.03730661E+04          3.37127296E+04          2.29283875E+04          2.03462828E+05          1.02688282E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.01505976E+03          2.20464993E+03          9.83959181E+04          9.02071920E+04          4.10683626E+04          3.46670573E+04          2.36098867E+04          2.07989193E+05          1.10270324E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.20195578E+03          2.35087057E+03          1.00012079E+05          9.20868633E+04          4.19594145E+04          3.56141259E+04          2.41749426E+04          2.12830861E+05          1.16751973E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.55252569E+03          2.49668414E+03          1.02285234E+05          9.32842015E+04          4.28386770E+04          3.66475870E+04          2.48471667E+04          2.17686575E+05          1.25315208E+03
