#Energy      Ti-K-shell   Ti-L1-shell   Ti-L2-shell   Ti-L3-shell   Ti-M1-shell   Ti-M2-shell   Ti-M3-shell   O-K-shell   Valence  Total
         34.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42032362E+02          1.42032362E+02
         35.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45003961E+02          1.45003961E+02
         36.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48303952E+02          1.48303952E+02
         37.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51650799E+02          1.51650799E+02
         37.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.54985662E+02          1.54985662E+02
         38.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.54989144E+02          1.54989144E+02
         38.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17762674E+03          1.00000000E+30          1.54992627E+02          1.36965938E+02
         38.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28083455E+03          1.00000000E+30          1.58852291E+02          1.41324833E+02
         39.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28094704E+03          1.00000000E+30          1.58748537E+02          1.41244074E+02
         39.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55862969E+03          1.28105955E+03          1.00000000E+30          1.58752271E+02          1.33858765E+02
         40.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75984378E+03          1.39188268E+03          1.00000000E+30          1.62728709E+02          1.38389383E+02
         41.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96568320E+03          1.50409929E+03          1.00000000E+30          1.66495369E+02          1.42689722E+02
         42.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18444222E+03          1.62650765E+03          1.00000000E+30          1.70697492E+02          1.47337078E+02
         43.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.41605423E+03          1.74934819E+03          1.00000000E+30          1.75007609E+02          1.52012320E+02
         44.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.66285969E+03          1.88497451E+03          1.00000000E+30          1.79519595E+02          1.56888723E+02
         45.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.91940066E+03          2.02145606E+03          1.00000000E+30          1.84112765E+02          1.61778583E+02
         46.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.16882956E+03          2.19628446E+03          1.00000000E+30          1.88778579E+02          1.66878015E+02
         47.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.56486486E+03          2.42095997E+03          1.00000000E+30          1.93654040E+02          1.72533624E+02
         48.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.02407518E+03          2.68285278E+03          1.00000000E+30          1.98911229E+02          1.78598619E+02
         49.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.55584769E+03          2.96084451E+03          1.00000000E+30          2.03994492E+02          1.84507797E+02
         50.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.15221903E+03          3.26221211E+03          1.00000000E+30          2.09744999E+02          1.90957127E+02
         51.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.78026393E+03          3.59767418E+03          1.00000000E+30          2.15380564E+02          1.97301363E+02
         52.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.45234569E+03          3.92215975E+03          1.00000000E+30          2.20701195E+02          2.03245399E+02
         53.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.15881856E+03          4.25921668E+03          1.00000000E+30          2.27000590E+02          2.09968171E+02
         54.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.83429100E+03          4.57628994E+03          1.00000000E+30          2.33088627E+02          2.16359996E+02
         55.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.48791082E+03          4.87522437E+03          1.00000000E+30          2.39077441E+02          2.22555503E+02
         56.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01154821E+04          5.13872132E+03          1.00000000E+30          2.45582226E+02          2.29073284E+02
         57.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06893195E+04          5.32354281E+03          1.00000000E+30          2.52334388E+02          2.35605035E+02
         58.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11818462E+04          5.50319581E+03          1.00000000E+30          2.59494991E+02          2.42437043E+02
         59.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15577184E+04          5.63266868E+03          1.00000000E+30          2.66001266E+02          2.48543620E+02
         60.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17588927E+04          5.71214157E+03          1.00000000E+30          2.73587998E+02          2.55412262E+02
         61.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19484942E+04          5.75724682E+03          1.00000000E+30          2.80996756E+02          2.62044438E+02
         62.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21443101E+04          5.77034581E+03          1.00000000E+30          2.88349895E+02          2.68553572E+02
         63.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21585119E+04          5.74597832E+03          1.00000000E+30          2.96362260E+02          2.75441841E+02
         63.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21096758E+04          5.69176470E+03          1.00000000E+30          3.04400490E+02          2.82213479E+02
         64.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20557712E+04          5.69173646E+03          1.00000000E+30          3.04051297E+02          2.81883899E+02
         64.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.29845920E+03          1.20557407E+04          5.69170822E+03          1.00000000E+30          3.04059656E+02          2.71408298E+02
         65.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.35440090E+03          1.20253137E+04          5.62523897E+03          1.00000000E+30          3.12589096E+02          2.78087609E+02
         66.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.41126410E+03          1.18903615E+04          5.57145001E+03          1.00000000E+30          3.21650783E+02          2.85104993E+02
         67.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.46901347E+03          1.17253290E+04          5.47690168E+03          1.00000000E+30          3.29314599E+02          2.90835744E+02
         68.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.52766989E+03          1.15979557E+04          5.40562859E+03          1.00000000E+30          3.38672033E+02          2.97905711E+02
         69.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.58725489E+03          1.13831412E+04          5.33618668E+03          1.00000000E+30          3.47086542E+02          3.04120089E+02
         70.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.64779071E+03          1.12227535E+04          5.22070008E+03          1.00000000E+30          3.56734410E+02          3.11079485E+02
         71.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.70930028E+03          1.10668228E+04          5.14134538E+03          1.00000000E+30          3.65509426E+02          3.17411668E+02
         72.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.75444132E+03          1.09151657E+04          5.06436694E+03          1.00000000E+30          3.75178133E+02          3.24313884E+02
         73.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.81249395E+03          1.06474609E+04          4.98965960E+03          1.00000000E+30          3.85307015E+02          3.31381864E+02
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.87142236E+03          1.04781627E+04          4.91712432E+03          1.00000000E+30          3.94733452E+02          3.37928666E+02
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.86242360E+03          1.03141641E+04          4.84666774E+03          1.00000000E+30          4.05387627E+02          3.45155666E+02
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.90170472E+03          1.01552201E+04          4.77820175E+03          1.00000000E+30          4.15234586E+02          3.51792163E+02
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.94138032E+03          1.00011004E+04          4.65329002E+03          1.00000000E+30          4.26066668E+02          3.58697563E+02
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.98145636E+03          9.85158875E+03          4.58298030E+03          1.00000000E+30          4.37201867E+02          3.65996247E+02
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.02193893E+03          9.65832331E+03          4.51476366E+03          1.00000000E+30          4.48447556E+02          3.73189127E+02
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.98324939E+03          9.51170596E+03          4.44854802E+03          1.00000000E+30          4.59316434E+02          3.79890619E+02
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.00786155E+03          9.36947346E+03          4.40450768E+03          1.00000000E+30          4.71399472E+02          3.87598392E+02
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.03262593E+03          9.23143202E+03          4.34610716E+03          1.00000000E+30          4.83875764E+02          3.95326451E+02
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.05754397E+03          9.09739908E+03          4.28923508E+03          1.00000000E+30          4.93805845E+02          4.01242562E+02
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.08261707E+03          9.03063741E+03          4.23383219E+03          1.00000000E+30          5.06087271E+02          4.08731671E+02
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.10784671E+03          8.91476487E+03          4.20977103E+03          1.00000000E+30          5.19253231E+02          4.16858423E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.13323435E+03          8.80182819E+03          4.16272138E+03          1.00000000E+30          5.31930801E+02          4.24315606E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.15878148E+03          8.69171719E+03          4.11671179E+03          1.00000000E+30          5.43974692E+02          4.31247779E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.18448960E+03          8.65594198E+03          4.07170814E+03          1.00000000E+30          5.57583582E+02          4.39220614E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.21036025E+03          8.56405811E+03          4.06283896E+03          1.00000000E+30          5.70988553E+02          4.47217928E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.23639497E+03          8.47410446E+03          4.02615251E+03          1.00000000E+30          5.82791767E+02          4.53787684E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.26259532E+03          8.38602086E+03          3.99012268E+03          1.00000000E+30          5.96521156E+02          4.61408113E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.28896289E+03          8.37428907E+03          3.95473198E+03          1.00000000E+30          6.10246259E+02          4.69131205E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.19014609E+03          8.30330889E+03          3.95698532E+03          1.00000000E+30          6.25392826E+02          4.77499165E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.20650630E+03          8.23352186E+03          3.92969253E+03          1.00000000E+30          6.38465918E+02          4.84487581E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.22293200E+03          8.22152304E+03          3.90277366E+03          1.00000000E+30          6.53160458E+02          4.92492329E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.23942358E+03          8.16788522E+03          3.87622107E+03          1.00000000E+30          6.68629806E+02          5.00656473E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.25598145E+03          8.11494275E+03          3.88538780E+03          1.00000000E+30          6.81894956E+02          5.08070739E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.30972130E+03          8.06268218E+03          3.86650717E+03          1.00000000E+30          6.97626013E+02          5.16413338E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.33308650E+03          8.06767924E+03          3.84780914E+03          1.00000000E+30          7.12061704E+02          5.24049753E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.35658347E+03          8.03011372E+03          3.85166435E+03          1.00000000E+30          7.27791358E+02          5.32525158E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.75470149E+03          7.90977958E+03          3.82415593E+03          1.00000000E+30          8.94316217E+02          6.17162632E+02
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.29119249E+03          8.02684077E+03          3.88143873E+03          1.00000000E+30          1.08303124E+03          7.07623111E+02
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.97422455E+03          8.25210665E+03          4.03911938E+03          1.00000000E+30          1.29702733E+03          8.06443746E+02
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07495550E+04          8.63814442E+03          4.22339739E+03          1.00000000E+30          1.53338695E+03          9.10979101E+02
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15286120E+04          9.06152617E+03          4.44756690E+03          1.00000000E+30          1.80054610E+03          1.02319952E+03
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23230177E+04          9.55582626E+03          4.70538605E+03          1.00000000E+30          2.09301029E+03          1.14142182E+03
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32108082E+04          1.01175892E+04          4.99862494E+03          1.00000000E+30          2.41901890E+03          1.26906916E+03
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40993607E+04          1.07443410E+04          5.31725398E+03          1.00000000E+30          2.76695261E+03          1.40159497E+03
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50327304E+04          1.14573963E+04          5.67747206E+03          1.00000000E+30          3.14950426E+03          1.54452941E+03
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60585897E+04          1.21819072E+04          6.04655429E+03          1.00000000E+30          3.56279505E+03          1.69370131E+03
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70963946E+04          1.29589742E+04          6.44200389E+03          1.00000000E+30          4.01696508E+03          1.85242189E+03
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82380677E+04          1.38433760E+04          6.87641433E+03          1.00000000E+30          4.49335597E+03          2.02002850E+03
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93711587E+04          1.46933962E+04          7.31462801E+03          1.00000000E+30          5.00785667E+03          2.19260019E+03
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05066323E+04          1.55835171E+04          7.80093998E+03          1.00000000E+30          5.56394372E+03          2.37612437E+03
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17561884E+04          1.65748912E+04          8.28352571E+03          1.00000000E+30          6.15161495E+03          2.56688905E+03
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29810317E+04          1.77009711E+04          8.82047137E+03          1.00000000E+30          6.78906454E+03          2.77256730E+03
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42119793E+04          1.87276481E+04          9.35115615E+03          1.00000000E+30          7.43659457E+03          2.97523718E+03
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55718783E+04          1.99155461E+04          9.94042450E+03          1.00000000E+30          8.15675353E+03          3.19985042E+03
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69255701E+04          2.10422036E+04          1.05271979E+04          1.00000000E+30          8.90281945E+03          3.42490426E+03
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.82926953E+04          2.23152208E+04          1.11823024E+04          1.00000000E+30          9.70357706E+03          3.66785280E+03
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.98400059E+04          2.35534684E+04          1.18399592E+04          1.00000000E+30          1.05264516E+04          3.91501021E+03
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.12677976E+04          2.49608189E+04          1.25058153E+04          1.00000000E+30          1.13827409E+04          4.16910427E+03
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.29341891E+04          2.63531646E+04          1.32480776E+04          1.00000000E+30          1.23026080E+04          4.44294533E+03
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.44626218E+04          2.77559049E+04          1.39821302E+04          1.00000000E+30          1.32522035E+04          4.71643998E+03
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.59817045E+04          2.93318306E+04          1.47244389E+04          1.00000000E+30          1.42839134E+04          5.00481248E+03
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.76329504E+04          3.08780184E+04          1.55484091E+04          1.00000000E+30          1.53354035E+04          5.30555190E+03
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.93069330E+04          3.24415674E+04          1.63643003E+04          1.00000000E+30          1.64292444E+04          5.61037644E+03
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.09666378E+04          3.41807641E+04          1.73157123E+04          1.00000000E+30          1.75939586E+04          5.94335847E+03
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.28751070E+04          3.59042717E+04          1.81026988E+04          1.00000000E+30          1.87804431E+04          6.26320525E+03
