#Energy      Re-K-shell   Re-L1-shell   Re-L2-shell   Re-L3-shell   Re-M1-shell   Re-M2-shell   Re-M3-shell   Re-M4-shell   Re-M5-shell   Re-N1-shell   Re-N2-shell   Re-N3-shell   Re-N4-shell   Re-N5-shell   Re-N6-shell   Re-N7-shell   Re-O1-shell   Re-O2-shell   Re-O3-shell   Valence  Total
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90167176E+02          1.15548494E+02          1.00000000E+30          1.60416299E+03          2.31096988E+02          6.13498122E+00          5.49863988E+00
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81677234E+02          1.10809163E+02          1.00000000E+30          1.49454670E+03          2.21618326E+02          6.04526685E+00          5.40164404E+00
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73870968E+02          1.06427847E+02          1.00000000E+30          1.39743523E+03          2.12855693E+02          5.96224103E+00          5.31114794E+00
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66673752E+02          1.02367988E+02          1.00000000E+30          1.31090264E+03          2.04735976E+02          5.88542615E+00          5.22665857E+00
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60020772E+02          9.85978236E+01          1.00000000E+30          1.23340734E+03          1.97195647E+02          5.81437469E+00          5.14771872E+00
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53856790E+02          9.50884401E+01          1.00000000E+30          1.16369411E+03          1.90176880E+02          5.74866930E+00          5.07390210E+00
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48132646E+02          9.18162962E+01          1.00000000E+30          1.10070671E+03          1.83632592E+02          5.68792217E+00          5.00482193E+00
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42805995E+02          8.87594134E+01          1.00000000E+30          1.04357255E+03          1.77518827E+02          5.63177398E+00          4.94011802E+00
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37839888E+02          8.58985513E+01          1.00000000E+30          9.91570752E+02          1.71797103E+02          5.57989259E+00          4.87946087E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33200702E+02          8.32168009E+01          1.00000000E+30          9.44069637E+02          1.66433602E+02          5.53197142E+00          4.82254711E+00
         85.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28863505E+02          8.07015073E+01          1.00000000E+30          9.00585063E+02          1.61403015E+02          5.48777042E+00          4.76915119E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28859293E+02          8.06990725E+01          7.90363485E+09          9.00543652E+02          1.61398145E+02          5.48772792E+00          4.76909940E+00
         86.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28855104E+02          8.06966378E+01          7.90396489E+09          9.00502246E+02          1.61393276E+02          5.48768543E+00          4.76904766E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24789850E+02          7.83317455E+01          5.71800760E+05          8.60544892E+02          1.56663491E+02          5.44690181E+00          4.71882403E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20969520E+02          7.61027916E+01          2.02013345E+05          8.23690609E+02          1.52205583E+02          5.40925352E+00          4.67149752E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17377800E+02          7.40015182E+01          1.09562175E+05          7.89642326E+02          1.48003036E+02          5.37456254E+00          4.62691921E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13996008E+02          7.20176850E+01          7.08735353E+04          7.58110846E+02          1.44035370E+02          5.34262593E+00          4.58489490E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10807667E+02          7.01428574E+01          5.05074623E+04          7.28844765E+02          1.40285715E+02          5.31325689E+00          4.54525026E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07798157E+02          6.83690419E+01          3.82669203E+04          7.01618709E+02          1.36738084E+02          5.28628341E+00          4.50782283E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04953724E+02          6.66890805E+01          3.02558584E+04          6.76246149E+02          1.33378161E+02          5.26154703E+00          4.47246354E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02262277E+02          6.50961330E+01          2.46774372E+04          6.52553309E+02          1.30192266E+02          5.23890171E+00          4.43903302E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.97130260E+01          6.35843487E+01          2.06158794E+04          6.30390603E+02          1.27168697E+02          5.21821275E+00          4.40740636E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.72961021E+01          6.21483100E+01          1.75515834E+04          6.09623230E+02          1.24296620E+02          5.19935580E+00          4.37746785E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.50017299E+01          6.07829889E+01          1.51729809E+04          5.90131997E+02          1.21565978E+02          5.18221604E+00          4.34910880E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.28222743E+01          5.94838032E+01          1.32853929E+04          5.71809492E+02          1.18967606E+02          5.16668730E+00          4.32223202E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.07499192E+01          5.82466613E+01          1.17569231E+04          5.54563450E+02          1.16493323E+02          5.15267137E+00          4.29674697E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.87777668E+01          5.70675430E+01          1.05004679E+04          5.38305406E+02          1.14135086E+02          5.14007730E+00          4.27256863E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.33867980E+01          4.78124141E+01          4.64173341E+03          4.16374773E+02          9.56248281E+01          5.07645018E+00          4.08823725E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.33477675E+01          4.17325207E+01          2.77146850E+03          3.41084107E+02          8.34650415E+01          5.09102902E+00          3.97700243E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.65098630E+01          3.75807376E+01          1.91330063E+03          2.91296820E+02          7.51614752E+01          5.15297284E+00          3.91192830E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.17134238E+01          3.46706101E+01          1.43962819E+03          2.56822760E+02          6.93412202E+01          5.24528849E+00          3.87841493E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.82804565E+01          3.25951204E+01          1.14705864E+03          2.32170043E+02          6.51902409E+01          5.35795798E+00          3.86774293E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.57910420E+01          3.10999323E+01          9.52256939E+02          2.14125782E+02          6.21998646E+01          5.48474187E+00          3.87425375E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.39738343E+01          3.00197788E+01          8.15489150E+02          2.00692819E+02          6.00395577E+01          5.62157630E+00          3.89403702E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.26475766E+01          2.92437898E+01          7.15660414E+02          1.90571800E+02          5.84875795E+01          5.75701232E+00          3.92023393E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.16877985E+01          2.86955729E+01          6.40629676E+02          1.82887430E+02          5.73911458E+01          5.91084004E+00          3.96086342E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.10069742E+01          2.83212247E+01          5.82948558E+02          1.77033287E+02          5.66424495E+01          6.06591066E+00          4.00689686E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.05421430E+01          2.80818868E+01          5.37810313E+02          1.72579255E+02          5.61637736E+01          6.22193285E+00          4.05751121E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.02471977E+01          2.79489935E+01          5.01981673E+02          1.69214100E+02          5.58979870E+01          6.37868440E+00          4.11201857E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.00877300E+01          2.79011801E+01          4.73213927E+02          1.66708169E+02          5.58023602E+01          6.54268017E+00          4.17256506E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.00376572E+01          2.79222052E+01          4.49899537E+02          1.64889400E+02          5.58444104E+01          6.70643368E+00          4.23558118E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.00769116E+01          2.79995410E+01          4.30862334E+02          1.63626835E+02          5.59990820E+01          6.86376803E+00          4.29831524E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.01898435E+01          2.81233939E+01          4.15225897E+02          1.62819418E+02          5.62467878E+01          7.02718074E+00          4.36542124E+00
        263.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.02527719E+01          2.81841516E+01          4.09770353E+02          1.62605639E+02          5.63683031E+01          7.09589340E+00          4.39403547E+00
        264.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.45320509E+10          4.02528058E+01          2.81841834E+01          4.09767728E+02          1.62605546E+02          5.63683669E+01          7.09593063E+00          4.39405094E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50009141E+05          4.03641009E+01          2.82860159E+01          4.02326133E+02          1.62388158E+02          5.65720317E+01          7.19589497E+00          4.43620697E+00
        277.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51587752E+05          4.05409405E+01          2.84397991E+01          3.93630744E+02          1.62271565E+02          5.68795983E+01          7.32699784E+00          4.49235255E+00
        278.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12551206E+11          1.51550214E+05          4.05409885E+01          2.84398400E+01          3.93628730E+02          1.62271559E+02          5.68796800E+01          7.32703472E+00          4.49236824E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.13112637E+06          1.23507632E+05          4.05898188E+01          2.84812076E+01          3.91652671E+02          1.62270594E+02          5.69624151E+01          7.35838459E+00          4.50599555E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.43668753E+05          5.84504050E+04          4.08590440E+01          2.87039602E+01          3.82808477E+02          1.62416788E+02          5.74079203E+01          7.52580341E+00          4.57880800E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35593604E+05          3.53101919E+04          4.11652960E+01          2.89501840E+01          3.75480947E+02          1.62786411E+02          5.79003680E+01          7.68738543E+00          4.65049974E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.59761087E+04          2.41504847E+04          4.15032548E+01          2.92165172E+01          3.69421363E+02          1.63346608E+02          5.84330344E+01          7.85356478E+00          4.72479294E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.98395535E+04          1.78181892E+04          4.18685137E+01          2.95001698E+01          3.64430304E+02          1.64070364E+02          5.90003395E+01          8.01908501E+00          4.79963654E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57989536E+04          1.38385966E+04          4.22573979E+01          2.97988117E+01          3.60345818E+02          1.64935306E+02          5.95976235E+01          8.18396681E+00          4.87494552E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.72824802E+04          1.11545710E+04          4.26668185E+01          3.01104829E+01          3.57036096E+02          1.65922755E+02          6.02209658E+01          8.34823062E+00          4.95064560E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16816647E+04          9.24838867E+03          4.30941662E+01          3.04335251E+01          3.54392183E+02          1.67017024E+02          6.08670501E+01          8.51189646E+00          5.02667215E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77773503E+04          7.83981387E+03          4.35372225E+01          3.07665263E+01          3.52323941E+02          1.68204836E+02          6.15330525E+01          8.67498381E+00          5.10296867E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49340456E+04          6.76574712E+03          4.39940907E+01          3.11082786E+01          3.50756082E+02          1.69474913E+02          6.22165572E+01          8.83751154E+00          5.17948595E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27912505E+04          5.92575309E+03          4.44631407E+01          3.14577430E+01          3.49625396E+02          1.70817596E+02          6.29154861E+01          8.99949779E+00          5.25618101E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11310875E+04          5.25483688E+03          4.49429649E+01          3.18140216E+01          3.48878336E+02          1.72224590E+02          6.36280433E+01          9.16503393E+00          5.33439655E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.81549972E+03          4.70938090E+03          4.54323433E+01          3.21763351E+01          3.48469464E+02          1.73688727E+02          6.43526702E+01          9.32588593E+00          5.41129577E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.75302765E+03          4.25920186E+03          4.59302124E+01          3.25440047E+01          3.48359940E+02          1.75203781E+02          6.50880095E+01          9.49017062E+00          5.48958751E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.88111001E+03          3.88284826E+03          4.64356434E+01          3.29164369E+01          3.48516373E+02          1.76764336E+02          6.58328737E+01          9.64996169E+00          5.56658178E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.15566139E+03          3.56462613E+03          4.69478216E+01          3.32931098E+01          3.48909966E+02          1.78365650E+02          6.65862195E+01          9.81307014E+00          5.64485941E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.54484033E+03          3.29291502E+03          4.74660287E+01          3.36735645E+01          3.49515727E+02          1.80003554E+02          6.73471290E+01          9.97559245E+00          5.72309201E+00
        449.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.02524394E+03          3.05891394E+03          4.79895781E+01          3.40573573E+01          3.50311834E+02          1.81674215E+02          6.81147146E+01          1.01338518E+01          5.80005340E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.62932541E+11          6.02519608E+03          3.05889224E+03          4.79896307E+01          3.40573958E+01          3.50311922E+02          1.81674384E+02          6.81147917E+01          1.01338687E+01          5.80006145E+00
        450.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.62936415E+11          6.02514822E+03          3.05887054E+03          4.79896833E+01          3.40574344E+01          3.50312011E+02          1.81674552E+02          6.81148688E+01          1.01338856E+01          5.80006951E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38711752E+06          5.57900598E+03          2.85578246E+03          4.85180662E+01          3.44442439E+01          3.51279528E+02          1.83374892E+02          6.88884878E+01          1.02953170E+01          5.87817132E+00
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.32062571E+05          5.19281126E+03          2.67828353E+03          4.90508365E+01          3.48337895E+01          3.52401875E+02          1.85102201E+02          6.96675791E+01          1.04562279E+01          5.95618610E+00
