#Energy      Sr-K-shell   Sr-L1-shell   Sr-L2-shell   Sr-L3-shell   Sr-M1-shell   Sr-M2-shell   Sr-M3-shell   Sr-M4-shell   Sr-M5-shell   Sr-N1-shell   Sr-N2-shell   Sr-N3-shell   Ti-K-shell   Ti-L1-shell   Ti-L2-shell   Ti-L3-shell   Ti-M1-shell   Ti-M2-shell   Ti-M3-shell   O-K-shell   Valence  Total
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.74037333E+02          5.08983142E+01          2.30167234E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.10477964E+03          2.47951239E+02          1.12223936E+02          1.00000000E+30          5.30769180E+00          3.72733305E+00
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64889343E+02          5.01753923E+01          2.27141265E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.52439513E+03          2.40005636E+02          1.08772870E+02          1.00000000E+30          5.27613991E+00          3.69215847E+00
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56340980E+02          4.94913900E+01          2.24279764E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.04727518E+03          2.32568302E+02          1.05536648E+02          1.00000000E+30          5.24772412E+00          3.65931981E+00
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48339166E+02          4.88439174E+01          2.21573065E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.64932774E+03          2.25596109E+02          1.02498247E+02          1.00000000E+30          5.22220197E+00          3.62864372E+00
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40837706E+02          4.82308649E+01          2.19012103E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.31335877E+03          2.19048336E+02          9.96413030E+01          1.00000000E+30          5.19935332E+00          3.59997142E+00
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33794587E+02          4.76502121E+01          2.16588482E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.02678456E+03          2.12891704E+02          9.69514380E+01          1.00000000E+30          5.17897804E+00          3.57315941E+00
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27171110E+02          4.71001124E+01          2.14294442E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78008141E+03          2.07095016E+02          9.44155791E+01          1.00000000E+30          5.16089406E+00          3.54807642E+00
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20935029E+02          4.65788190E+01          2.12122570E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56591898E+03          2.01630518E+02          9.20222336E+01          1.00000000E+30          5.14493545E+00          3.52460313E+00
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.15055842E+02          4.60847336E+01          2.10066185E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37858345E+03          1.96472718E+02          8.97608648E+01          1.00000000E+30          5.13095088E+00          3.50263060E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09506567E+02          4.56163262E+01          2.08118800E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21368437E+03          1.91598934E+02          8.76218878E+01          1.00000000E+30          5.11880209E+00          3.48205871E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04262719E+02          4.51721951E+01          2.06274607E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06756745E+03          1.86988573E+02          8.55965972E+01          1.00000000E+30          5.10836263E+00          3.46279618E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99302050E+02          4.47510316E+01          2.04527865E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93744535E+03          1.82623110E+02          8.36772975E+01          1.00000000E+30          5.09951672E+00          3.44475930E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94604716E+02          4.43515968E+01          2.02873601E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82095228E+03          1.78485547E+02          8.18566870E+01          1.00000000E+30          5.09215815E+00          3.42787152E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90151818E+02          4.39727430E+01          2.01306708E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71621750E+03          1.74560544E+02          8.01282967E+01          1.00000000E+30          5.08618942E+00          3.41206167E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.85927510E+02          4.36133963E+01          1.99822894E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62159443E+03          1.70833663E+02          7.84860332E+01          1.00000000E+30          5.08152088E+00          3.39726519E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81915944E+02          4.32725112E+01          1.98417648E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53580818E+03          1.67292272E+02          7.69244996E+01          1.00000000E+30          5.07807000E+00          3.38342150E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78103644E+02          4.29491811E+01          1.97086967E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45774297E+03          1.63924398E+02          7.54386604E+01          1.00000000E+30          5.07576070E+00          3.37047560E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74477787E+02          4.26424700E+01          1.95827176E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38645438E+03          1.60719223E+02          7.40238269E+01          1.00000000E+30          5.07452276E+00          3.35837620E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71026587E+02          4.23515991E+01          1.94634680E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32116484E+03          1.57666836E+02          7.26757445E+01          1.00000000E+30          5.07429131E+00          3.34707634E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67739248E+02          4.20757303E+01          1.93506107E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26118797E+03          1.54757907E+02          7.13904538E+01          1.00000000E+30          5.07500632E+00          3.33653159E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64606059E+02          4.18141239E+01          1.92438367E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20593987E+03          1.51983950E+02          7.01643254E+01          1.00000000E+30          5.07661218E+00          3.32670153E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61617679E+02          4.15661151E+01          1.91428481E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15491395E+03          1.49337113E+02          6.89938909E+01          1.00000000E+30          5.07905733E+00          3.31754821E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58765772E+02          4.13310214E+01          1.90473655E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10767998E+03          1.46810110E+02          6.78761418E+01          1.00000000E+30          5.08229390E+00          3.30903665E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56042394E+02          4.11082232E+01          1.89571298E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06384983E+03          1.44396188E+02          6.68081052E+01          1.00000000E+30          5.08627740E+00          3.30113396E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53440469E+02          4.08971570E+01          1.88718911E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02309464E+03          1.42089098E+02          6.57870580E+01          1.00000000E+30          5.09096643E+00          3.29380976E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32819076E+02          3.93239172E+01          1.82488996E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.34255876E+02          1.23785436E+02          5.76803037E+01          1.00000000E+30          5.16931768E+00          3.24693070E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19144483E+02          3.84729423E+01          1.79346937E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.70022338E+02          1.11643819E+02          5.23041207E+01          1.00000000E+30          5.28822664E+00          3.23548210E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09817820E+02          3.80985012E+01          1.78247276E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.66805863E+02          1.03377602E+02          4.86528468E+01          1.00000000E+30          5.43251717E+00          3.24779099E+00
        136.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05050102E+02          3.80370303E+01          1.78339189E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.15699966E+02          9.91653550E+01          4.67995022E+01          1.00000000E+30          5.54375705E+00          3.26666138E+00
        137.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.61164931E+09          1.05048903E+02          3.80370319E+01          1.78339298E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.15687202E+02          9.91642987E+01          4.67990384E+01          1.00000000E+30          5.54378979E+00          3.26666777E+00
        138.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09371854E+05          1.03893739E+02          3.80435570E+01          1.78469069E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.03369283E+02          9.81461797E+01          4.63523893E+01          1.00000000E+30          5.57674063E+00          3.27327632E+00
        139.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50244277E+10          3.08858465E+05          1.03892624E+02          3.80435684E+01          1.78469220E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.03357402E+02          9.81451974E+01          4.63519586E+01          1.00000000E+30          5.57677385E+00          3.27328316E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37487986E+06          1.67884349E+05          1.03345262E+02          3.80504066E+01          1.78549492E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97519901E+02          9.76632146E+01          4.61407342E+01          1.00000000E+30          5.59342414E+00          3.27675632E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.66544295E+04          1.80106336E+04          9.88170407E+01          3.82330458E+01          1.79844772E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48846143E+02          9.36913942E+01          4.44083090E+01          1.00000000E+30          5.75683855E+00          3.31426416E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35589030E+04          7.48679577E+03          9.56552707E+01          3.85833059E+01          1.81862557E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.13521338E+02          9.09466679E+01          4.32260283E+01          1.00000000E+30          5.94158191E+00          3.36484354E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.45735499E+03          4.30652288E+03          9.34798485E+01          3.90581731E+01          1.84418000E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87260721E+02          8.90893810E+01          4.24423551E+01          1.00000000E+30          6.12802649E+00          3.42063764E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.87625926E+03          2.88470599E+03          9.20335385E+01          3.96274994E+01          1.87381254E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67381992E+02          8.78891985E+01          4.19543446E+01          1.00000000E+30          6.31570653E+00          3.48058234E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.51751064E+03          2.11289314E+03          9.11375728E+01          4.02696307E+01          1.90658869E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.52126756E+02          8.71858078E+01          4.16902134E+01          1.00000000E+30          6.51105004E+00          3.54585001E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.70395176E+03          1.64153608E+03          9.06647941E+01          4.09686731E+01          1.94182121E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40300437E+02          8.68649588E+01          4.15987239E+01          1.00000000E+30          6.70621400E+00          3.61345035E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17347323E+03          1.32994282E+03          9.05228100E+01          4.17127400E+01          1.97899544E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31068343E+02          8.68435303E+01          4.16425305E+01          1.00000000E+30          6.90110910E+00          3.68291617E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80593821E+03          1.11186605E+03          9.06432027E+01          4.24927884E+01          2.01771933E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23833332E+02          8.70598573E+01          4.17938882E+01          1.00000000E+30          7.09567487E+00          3.75387322E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53952240E+03          9.52570909E+02          9.09744151E+01          4.33018387E+01          2.05768997E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18159728E+02          8.74674073E+01          4.20318257E+01          1.00000000E+30          7.28987084E+00          3.82602158E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33954673E+03          8.32286643E+02          9.14769923E+01          4.41344307E+01          2.09867016E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13724069E+02          8.80305127E+01          4.23402491E+01          1.00000000E+30          7.48892956E+00          3.90054761E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18524083E+03          7.39036662E+02          9.21202932E+01          4.49862421E+01          2.14047208E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10282364E+02          8.87214462E+01          4.27066276E+01          1.00000000E+30          7.68712255E+00          3.97567082E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06350291E+03          6.65189797E+02          9.28802226E+01          4.58538162E+01          2.18294539E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07647724E+02          8.95183745E+01          4.31210844E+01          1.00000000E+30          7.88447605E+00          4.05125590E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.65696983E+02          6.05682010E+02          9.37376094E+01          4.67343613E+01          2.22596870E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05675566E+02          9.04039074E+01          4.35757431E+01          1.00000000E+30          8.08101783E+00          4.12719599E+00
        272.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.40094932E+02          5.90079757E+02          9.40113506E+01          4.70006135E+01          2.23896331E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05195605E+02          9.06845822E+01          4.37189486E+01          1.00000000E+30          8.14074441E+00          4.15027024E+00
        273.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05390965E+11          9.40078392E+02          5.90069673E+02          9.40115356E+01          4.70007914E+01          2.23897198E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05195301E+02          9.06847716E+01          4.37190450E+01          1.00000000E+30          8.14078735E+00          4.15028645E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.23707068E+05          8.85925075E+02          5.57031084E+02          9.46770340E+01          4.76256032E+01          2.26944309E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04252284E+02          9.13640397E+01          4.40642536E+01          1.00000000E+30          8.28138115E+00          4.20456995E+00
        282.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.21032492E+05          8.64861295E+02          5.44167303E+02          9.49728234E+01          4.78946838E+01          2.28255647E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03918453E+02          9.16647671E+01          4.42165591E+01          1.00000000E+30          8.34080732E+00          4.22766895E+00
        283.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34129304E+11          4.20920678E+05          8.64847659E+02          5.44158972E+02          9.49730226E+01          4.78948635E+01          2.28256522E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03918243E+02          9.16649694E+01          4.42166615E+01          1.00000000E+30          8.34084999E+00          4.22768515E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63707424E+06          1.87014875E+05          8.20035506E+02          5.16768105E+02          9.56859734E+01          4.85256761E+01          2.31328742E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03287788E+02          9.23873902E+01          4.45814532E+01          1.00000000E+30          8.47622002E+00          4.28084691E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.23374071E+05          9.16548800E+04          7.65029371E+02          4.83104650E+02          9.67541622E+01          4.94330371E+01          2.35743463E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02709863E+02          9.34646239E+01          4.51230994E+01          1.00000000E+30          8.67467904E+00          4.35831940E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07546906E+05          5.62570008E+04          7.18688381E+02          4.54709812E+02          9.78731240E+01          5.03464037E+01          2.40182895E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02460060E+02          9.45880200E+01          4.56856859E+01          1.00000000E+30          8.87219155E+00          4.43577618E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27396812E+05          3.88280846E+04          6.79339738E+02          4.30576804E+02          9.90358030E+01          5.12647024E+01          2.44642380E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02490663E+02          9.57511495E+01          4.62662872E+01          1.00000000E+30          9.06464652E+00          4.51216740E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.79120409E+04          2.88121110E+04          6.45699882E+02          4.09931219E+02          1.00236281E+02          5.21870311E+01          2.49118002E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02762374E+02          9.69486215E+01          4.68624505E+01          1.00000000E+30          9.26046875E+00          4.58956268E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.52163565E+04          2.24640122E+04          6.16769972E+02          3.92167087E+02          1.01469568E+02          5.31126270E+01          2.53606456E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03242608E+02          9.81758827E+01          4.74721038E+01          1.00000000E+30          9.45544803E+00          4.66688786E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.08296537E+04          1.81565151E+04          5.91761038E+02          3.76805985E+02          1.02731428E+02          5.40408434E+01          2.58104942E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03904125E+02          9.94290695E+01          4.80934857E+01          1.00000000E+30          9.64961617E+00          4.74413306E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.10652665E+04          1.50832357E+04          5.70043154E+02          3.63464353E+02          1.04018250E+02          5.49711297E+01          2.62611079E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04724015E+02          1.00704885E+02          4.87250942E+01          1.00000000E+30          9.84300335E+00          4.82129074E+00
        360.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.02646285E+04          1.48253134E+04          5.68033856E+02          3.62230060E+02          1.04148052E+02          5.50641603E+01          2.63061582E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04813846E+02          1.00833469E+02          4.87887026E+01          1.00000000E+30          9.86340702E+00          4.82926373E+00
        361.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.77776972E+11          4.02630781E+04          1.48248108E+04          5.68029863E+02          3.62227607E+02          1.04148312E+02          5.50643466E+01          2.63062484E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04814028E+02          1.00833727E+02          4.87888300E+01          1.00000000E+30          9.86344786E+00          4.82927969E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58425351E+06          3.40980078E+04          1.28044992E+04          5.51108165E+02          3.51832612E+02          1.05326935E+02          5.59030149E+01          2.66897198E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05682888E+02          1.02000497E+02          4.93656397E+01          1.00000000E+30          1.00393345E+01          4.89846688E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.27572376E+05          2.89310459E+04          1.10618545E+04          5.34542230E+02          3.41657785E+02          1.06654812E+02          5.68235103E+01          2.71543897E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06764244E+02          1.03313469E+02          5.00140094E+01          1.00000000E+30          1.02311593E+01          4.97573268E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.31717062E+05          2.49796453E+04          9.69581776E+03          5.20005289E+02          3.32732376E+02          1.07999572E+02          5.77302353E+01          2.75940864E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07953950E+02          1.04641689E+02          5.06692416E+01          1.00000000E+30          1.04222865E+01          5.05193121E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.72937433E+05          2.18817503E+04          8.60256030E+03          5.07216427E+02          3.24884030E+02          1.09359204E+02          5.86858008E+01          2.80557547E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09239849E+02          1.05983322E+02          5.13304986E+01          1.00000000E+30          1.06162308E+01          5.12993622E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91506245E+05          1.94024516E+04          7.71228008E+03          4.95941216E+02          3.17969286E+02          1.10731960E+02          5.96381313E+01          2.85158166E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10611433E+02          1.07336767E+02          5.19970513E+01          1.00000000E+30          1.08059535E+01          5.20690654E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43521471E+05          1.73833689E+04          6.97647628E+03          4.85983331E+02          3.11867723E+02          1.12116305E+02          6.05389494E+01          2.89523778E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12059584E+02          1.08700623E+02          5.26682595E+01          1.00000000E+30          1.09984214E+01          5.28336750E+00
