#Energy      Zn-K-shell   Zn-L1-shell   Zn-L2-shell   Zn-L3-shell   Zn-M1-shell   Zn-M2-shell   Zn-M3-shell   S-K-shell   S-L1-shell   S-L2-shell   S-L3-shell   Valence  Total
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86862560E+04          9.90499471E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.65585360E+02          4.34346697E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62797387E+04          1.27604769E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.04612203E+02          4.76612865E+02
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92798487E+04          1.29805698E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.49910255E+02          5.18223337E+02
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.76059532E+04          1.17855406E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.02844087E+02          5.61836418E+02
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46608095E+04          1.05656793E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.62133372E+02          6.07730582E+02
        140.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44118967E+04          1.04634182E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.67515075E+02          6.11759908E+02
        141.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48596245E+04          2.44114034E+04          1.04632155E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.67527956E+02          5.87579132E+02
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53100346E+04          2.20597090E+04          9.56995683E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.27787130E+02          6.29259308E+02
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58436918E+04          2.01535083E+04          8.87371130E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.03465156E+02          6.80254885E+02
        167.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62099247E+04          1.90381269E+04          8.48132069E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.66171347E+02          7.21173476E+02
        168.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62100271E+04          1.90378436E+04          8.48121645E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32076898E+04          8.66188682E+02          6.83844323E+02
        169.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63130294E+04          1.89020891E+04          8.44916327E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.95253468E+03          8.83860131E+02          6.52760174E+02
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63130813E+04          1.89019679E+04          8.44912047E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.95039686E+03          8.83869156E+02          6.52739063E+02
        170.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63131332E+04          1.89018468E+04          8.44907767E+03          1.00000000E+30          1.00000000E+30          2.15475985E+04          5.94826058E+03          8.83878181E+02          6.33527203E+02
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67810297E+04          1.79616954E+04          8.13205368E+03          1.00000000E+30          1.00000000E+30          2.59128098E+03          1.21058674E+03          9.72164182E+02          4.03417205E+02
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72223623E+04          1.74452442E+04          7.98586557E+03          1.00000000E+30          1.00000000E+30          2.78829119E+03          1.29838620E+03          1.06580220E+03          4.33332383E+02
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77152153E+04          1.70922344E+04          7.90246154E+03          1.00000000E+30          1.00000000E+30          3.01150621E+03          1.41474851E+03          1.16724416E+03          4.67920419E+02
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81127413E+04          1.69307316E+04          7.89500143E+03          1.00000000E+30          1.00000000E+30          3.21541351E+03          1.56513145E+03          1.28007897E+03          5.07082901E+02
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86798269E+04          1.69286682E+04          7.94941787E+03          1.00000000E+30          1.00000000E+30          3.47387903E+03          1.71161779E+03          1.39758109E+03          5.47636828E+02
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93361443E+04          1.70425982E+04          8.04966142E+03          1.00000000E+30          1.00000000E+30          3.77759650E+03          1.86791677E+03          1.52946198E+03          5.92234277E+02
        231.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94682031E+04          1.70565408E+04          8.06645346E+03          1.00000000E+30          1.00000000E+30          3.84318160E+03          1.90322742E+03          1.55039986E+03          6.00750762E+02
        232.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94683361E+04          1.70565547E+04          8.06647030E+03          1.00000000E+30          1.11046728E+04          3.84324836E+03          1.90326342E+03          1.55042800E+03          5.69927486E+02
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00541090E+04          1.72380498E+04          8.18982436E+03          1.00000000E+30          1.12335737E+04          4.05123921E+03          2.11395243E+03          1.66331766E+03          6.09722055E+02
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07669776E+04          1.74043161E+04          8.31987719E+03          1.00000000E+30          1.13989910E+04          4.37696206E+03          2.19746902E+03          1.81111911E+03          6.45488497E+02
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.15383897E+04          1.77572795E+04          8.52102069E+03          1.00000000E+30          1.16779434E+04          4.73559435E+03          2.37994451E+03          1.97553114E+03          6.92871246E+02
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23881562E+04          1.81482552E+04          8.73309435E+03          1.00000000E+30          1.19865225E+04          5.08084132E+03          2.55791248E+03          2.14509114E+03          7.39839550E+02
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31309087E+04          1.84922371E+04          8.94181712E+03          1.00000000E+30          1.22737114E+04          5.46891505E+03          2.74948255E+03          2.32305631E+03          7.88866380E+02
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39729949E+04          1.89876375E+04          9.19955919E+03          1.00000000E+30          1.26594518E+04          5.86883965E+03          2.96176721E+03          2.51393867E+03          8.41834074E+02
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48897753E+04          1.94993263E+04          9.45115600E+03          1.00000000E+30          1.30624472E+04          6.32049254E+03          3.18104850E+03          2.71783225E+03          8.97391349E+02
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56846147E+04          2.00040915E+04          9.74505123E+03          1.00000000E+30          1.35133542E+04          6.78570550E+03          3.43241115E+03          2.94051549E+03          9.57555331E+02
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66150980E+04          2.05908909E+04          1.00495992E+04          1.00000000E+30          1.40603429E+04          7.31439883E+03          3.68149704E+03          3.16293649E+03          1.01908391E+03
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.74969658E+04          2.11838219E+04          1.03691749E+04          1.00000000E+30          1.45609473E+04          7.84835528E+03          3.96098311E+03          3.40934565E+03          1.08474077E+03
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84878606E+04          2.18243317E+04          1.07242350E+04          1.00000000E+30          1.51248370E+04          8.46536980E+03          4.25155430E+03          3.65691784E+03          1.15330011E+03
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95226123E+04          2.24981774E+04          1.10475931E+04          1.00000000E+30          1.56125693E+04          9.07778907E+03          4.55683648E+03          3.92694528E+03          1.22376683E+03
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.04734831E+04          2.32340172E+04          1.14273488E+04          1.00000000E+30          1.62064277E+04          9.66557434E+03          4.88439523E+03          4.21658639E+03          1.29799111E+03
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.15774504E+04          2.39034556E+04          1.17843378E+04          1.00000000E+30          1.67748870E+04          1.03388825E+04          5.23175702E+03          4.51931488E+03          1.37530859E+03
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.26586549E+04          2.46813731E+04          1.21772544E+04          1.00000000E+30          1.74349319E+04          1.10444394E+04          5.59178504E+03          4.83372414E+03          1.45588069E+03
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.38848108E+04          2.55049920E+04          1.25936851E+04          1.00000000E+30          1.80589437E+04          1.17936378E+04          5.93890272E+03          5.15122256E+03          1.53656970E+03
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48138087E+04          2.62194532E+04          1.29824496E+04          1.00000000E+30          1.87550370E+04          1.24964473E+04          6.33208155E+03          5.49979232E+03          1.62078843E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.59593514E+04          2.70574106E+04          1.34176872E+04          1.00000000E+30          1.94716344E+04          1.33031607E+04          6.73492428E+03          5.86538098E+03          1.71000193E+03
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.72214742E+04          2.79562385E+04          1.38639101E+04          1.00000000E+30          2.01629693E+04          1.41502158E+04          7.14903753E+03          6.24419754E+03          1.80160721E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.82859472E+04          2.87427745E+04          1.43511037E+04          1.00000000E+30          2.08467074E+04          1.50177271E+04          7.60081737E+03          6.66607925E+03          1.89851726E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.95903774E+04          2.96679396E+04          1.47590995E+04          1.00000000E+30          2.16233487E+04          1.59086385E+04          8.07131864E+03          7.09148979E+03          1.99706545E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.06288192E+04          3.06197514E+04          1.52591137E+04          1.00000000E+30          2.22995371E+04          1.68718319E+04          8.55003111E+03          7.50941705E+03          2.09623624E+03
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.18721867E+04          3.15016875E+04          1.57571962E+04          1.00000000E+30          2.30675703E+04          1.78715542E+04          9.04052676E+03          7.97087231E+03          2.20038873E+03
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.32127732E+04          3.25032496E+04          1.62210494E+04          1.00000000E+30          2.39006646E+04          1.90183090E+04          9.57848361E+03          8.43309977E+03          2.30969541E+03
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.44076188E+04          3.35177388E+04          1.67556122E+04          1.00000000E+30          2.46475511E+04          2.00545542E+04          1.01387058E+04          8.95176206E+03          2.42240528E+03
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.58032292E+04          3.46257310E+04          1.72903056E+04          1.00000000E+30          2.54031002E+04          2.11052403E+04          1.06999895E+04          9.44450033E+03          2.53398524E+03
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.69749169E+04          3.55707483E+04          1.78795976E+04          1.00000000E+30          2.62618847E+04          2.22768813E+04          1.12838088E+04          1.00009462E+04          2.65314414E+03
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.83320185E+04          3.67090861E+04          1.83812149E+04          1.00000000E+30          2.71018523E+04          2.34962197E+04          1.18996387E+04          1.05466443E+04          2.77280416E+03
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.97915479E+04          3.78082106E+04          1.89663359E+04          1.00000000E+30          2.80398353E+04          2.47041164E+04          1.25247229E+04          1.11382710E+04          2.89835526E+03
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.13419717E+04          3.90472021E+04          1.95947289E+04          1.00000000E+30          2.90450723E+04          2.59680565E+04          1.31616634E+04          1.17654063E+04          3.03000296E+03
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.25647099E+04          4.00502906E+04          2.01603234E+04          1.00000000E+30          2.97914894E+04          2.72968251E+04          1.38305019E+04          1.23905842E+04          3.15650101E+03
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.41457179E+04          4.12945037E+04          2.08187009E+04          1.00000000E+30          3.07025000E+04          2.86412238E+04          1.45275050E+04          1.30405860E+04          3.29247723E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53508770E+04          4.26185015E+04          2.13787228E+04          1.00000000E+30          3.17259666E+04          3.01766637E+04          1.52545019E+04          1.37106415E+04          3.43106605E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.69259855E+04          4.37779919E+04          2.20301902E+04          1.00000000E+30          3.26401521E+04          3.15670319E+04          1.59923749E+04          1.44185317E+04          3.57140085E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.83741239E+04          4.51796997E+04          2.27301552E+04          1.00000000E+30          3.37058217E+04          3.30732997E+04          1.68221870E+04          1.51692306E+04          3.72395522E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.00326977E+04          4.62455697E+04          2.33552894E+04          1.00000000E+30          3.45900676E+04          3.46346259E+04          1.75899922E+04          1.59102145E+04          3.86721201E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.14664745E+04          4.76393433E+04          2.40829345E+04          1.00000000E+30          3.56860929E+04          3.62666632E+04          1.84441213E+04          1.66889122E+04          4.02387354E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.31702284E+04          4.91197401E+04          2.47081170E+04          1.00000000E+30          3.65724686E+04          3.80797992E+04          1.92785861E+04          1.75268053E+04          4.18075428E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.45492321E+04          5.03778462E+04          2.54493552E+04          1.00000000E+30          3.76744727E+04          3.97688511E+04          2.01492526E+04          1.83512586E+04          4.33941028E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.62804273E+04          5.19285598E+04          2.61856674E+04          1.00000000E+30          3.87162668E+04          4.14797851E+04          2.10614395E+04          1.92600358E+04          4.50711030E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.76566151E+04          5.31095273E+04          2.69933628E+04          1.00000000E+30          3.98868006E+04          4.33398618E+04          2.19836020E+04          2.00885237E+04          4.67140863E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.93799397E+04          5.46528205E+04          2.76750486E+04          1.00000000E+30          4.11303200E+04          4.52455119E+04          2.30203714E+04          2.10923997E+04          4.85179775E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.09866567E+04          5.61508353E+04          2.85074257E+04          1.00000000E+30          4.20569724E+04          4.72182761E+04          2.39721104E+04          2.20136849E+04          5.02331194E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.27863609E+04          5.78117733E+04          2.91900650E+04          1.00000000E+30          4.33204656E+04          4.94262045E+04          2.50076976E+04          2.29977103E+04          5.20614183E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.43986847E+04          5.92007398E+04          3.00304052E+04          1.00000000E+30          4.42501520E+04          5.14038101E+04          2.60687688E+04          2.40060285E+04          5.38499346E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.62390835E+04          6.09033405E+04          3.08585607E+04          1.00000000E+30          4.55051301E+04          5.34696052E+04          2.72676553E+04          2.50507249E+04          5.57997537E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.78066868E+04          6.23031780E+04          3.17689485E+04          1.00000000E+30          4.66651719E+04          5.56515277E+04          2.83185350E+04          2.61241825E+04          5.76802139E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.96709649E+04          6.40135542E+04          3.25307349E+04          1.00000000E+30          4.79888167E+04          5.78498156E+04          2.94273001E+04          2.72814735E+04          5.96392661E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.16267737E+04          6.56932638E+04          3.34616784E+04          1.00000000E+30          4.91516764E+04          6.03280702E+04          3.06014777E+04          2.84618307E+04          6.16932725E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.31176005E+04          6.75305238E+04          3.44474738E+04          1.00000000E+30          5.05186190E+04          6.25809570E+04          3.19045734E+04          2.96217695E+04          6.37977345E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.50585412E+04          6.94735067E+04          3.51708432E+04          1.00000000E+30          5.16499531E+04          6.50625165E+04          3.30941344E+04          3.08288722E+04          6.58032740E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.68260551E+04          7.09716742E+04          3.60787207E+04          1.00000000E+30          5.30477844E+04          6.78244608E+04          3.43149981E+04          3.21398886E+04          6.79462252E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.88374377E+04          7.29464830E+04          3.70686723E+04          1.00000000E+30          5.41865593E+04          7.02592825E+04          3.57142349E+04          3.34623738E+04          7.01684167E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.06149066E+04          7.44605855E+04          3.81144825E+04          1.00000000E+30          5.55891083E+04          7.28328416E+04          3.70152341E+04          3.47643413E+04          7.23575400E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.26370014E+04          7.64271930E+04          3.89454729E+04          1.00000000E+30          5.70661929E+04          7.55482201E+04          3.85312395E+04          3.60913617E+04          7.46398922E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.47514032E+04          7.82763228E+04          4.00053884E+04          1.00000000E+30          5.83187453E+04          7.85133792E+04          3.98853896E+04          3.75041600E+04          7.69555193E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.69645802E+04          8.03484241E+04          4.11246098E+04          1.00000000E+30          5.98446676E+04          8.12618372E+04          4.13343099E+04          3.90471025E+04          7.94318546E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.85088206E+04          8.22089661E+04          4.19156496E+04          1.00000000E+30          6.11128516E+04          8.44670960E+04          4.29526685E+04          4.04698716E+04          8.17219023E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00704103E+05          8.43479283E+04          4.30241936E+04          1.00000000E+30          6.26588796E+04          8.72524756E+04          4.44105130E+04          4.19997926E+04          8.41922844E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02999459E+05          8.61701839E+04          4.40354684E+04          1.00000000E+30          6.42851604E+04          9.03435047E+04          4.61517899E+04          4.35494838E+04          8.67473710E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04459343E+05          8.83590528E+04          4.51980748E+04          1.00000000E+30          6.54537123E+04          9.35154123E+04          4.76222669E+04          4.52767220E+04          8.92285285E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06686631E+05          9.02023073E+04          4.62136745E+04          1.00000000E+30          6.70816041E+04          9.69890924E+04          4.92628125E+04          4.68771201E+04          9.17874434E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09010970E+05          9.24040960E+04          4.74089736E+04          1.00000000E+30          6.87925354E+04          1.00730792E+05          5.11162470E+04          4.86072517E+04          9.46174960E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10832265E+05          9.47160630E+04          4.84031737E+04          1.00000000E+30          6.98964672E+04          1.03784883E+05          5.28043665E+04          5.02912886E+04          9.70831432E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13178111E+05          9.68754809E+04          4.96211707E+04          1.00000000E+30          7.15707266E+04          1.07100176E+05          5.45686295E+04          5.21285957E+04          9.98711953E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15065127E+05          9.93248338E+04          5.09020483E+04          1.00000000E+30          7.30263696E+04          1.10931857E+05          5.65646863E+04          5.39160176E+04          1.02734013E+04
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17395195E+05          1.01901256E+05          5.18542395E+04          1.00000000E+30          7.47475356E+04          1.14471291E+05          5.82821574E+04          5.59508783E+04          1.05528204E+04
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19821582E+05          1.03685126E+05          5.31340426E+04          1.00000000E+30          7.62396282E+04          1.18560625E+05          6.03887475E+04          5.77337332E+04          1.08410524E+04
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21576387E+05          1.06252890E+05          5.43227713E+04          1.00000000E+30          7.79756443E+04          1.22081582E+05          6.21914357E+04          5.96853805E+04          1.11240962E+04
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23960627E+05          1.08951066E+05          5.56721468E+04          1.00000000E+30          7.97925626E+04          1.26405297E+05          6.41491711E+04          6.17617854E+04          1.14375543E+04
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26440252E+05          1.10663495E+05          5.70902669E+04          1.00000000E+30          8.11936326E+04          1.29955487E+05          6.63389546E+04          6.38635729E+04          1.17363928E+04
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29021104E+05          1.13292056E+05          5.80917567E+04          1.00000000E+30          8.30065903E+04          1.34020966E+05          6.82964729E+04          6.58696710E+04          1.20302410E+04
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30598140E+05          1.15646894E+05          5.95028282E+04          1.00000000E+30          8.49023595E+04          1.38529106E+05          7.06119217E+04          6.81878742E+04          1.23557122E+04
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33076436E+05          1.18363629E+05          6.09841574E+04          1.00000000E+30          8.62810362E+04          1.42729371E+05          7.25982772E+04          7.02936422E+04          1.26650431E+04
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35650610E+05          1.20770580E+05          6.19651409E+04          1.00000000E+30          8.81344987E+04          1.47550278E+05          7.50039075E+04          7.26081106E+04          1.29838095E+04
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37717275E+05          1.23540277E+05          6.34065613E+04          1.00000000E+30          9.00693404E+04          1.51604598E+05          7.72522869E+04          7.49793614E+04          1.33142877E+04
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40295989E+05          1.26439993E+05          6.49166389E+04          1.00000000E+30          9.20910412E+04          1.56645500E+05          7.95542683E+04          7.72891961E+04          1.36626647E+04
       1023.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46093137E+05          1.32856364E+05          6.81264345E+04          1.00000000E+30          9.64751769E+04          1.67602144E+05          8.54331978E+04          8.32936069E+04          1.44732230E+04
       1024.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86704268E+04          1.46093661E+05          1.32856974E+05          6.81267322E+04          1.00000000E+30          9.64755991E+04          1.67603173E+05          8.54337325E+04          8.32941603E+04          9.61798347E+03
       1046.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.72132491E+03          1.52385880E+05          1.39010378E+05          7.17312594E+04          1.00000000E+30          1.00728301E+05          1.79165181E+05          9.13710785E+04          8.91764019E+04          4.66974712E+03
       1047.0010          1.00000000E+30          1.00000000E+30          7.96986535E+04          6.72116782E+03          1.52386451E+05          1.39010991E+05          7.17315894E+04          1.00000000E+30          1.00728723E+05          1.79166280E+05          9.13716403E+04          8.91769635E+04          4.41121788E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.41217687E+04          7.23975417E+03          1.65261895E+05          1.54904343E+05          7.96958139E+04          1.00000000E+30          1.11229883E+05          2.07683121E+05          1.05850495E+05          1.04063289E+05          3.74734716E+03
       1197.9990          1.00000000E+30          1.00000000E+30          1.74922426E+04          9.06599717E+03          1.92341240E+05          1.87017777E+05          9.68239852E+04          1.00000000E+30          1.32560746E+05          2.69717081E+05          1.37315467E+05          1.36257396E+05          4.66815246E+03
       1198.0010          1.00000000E+30          3.70153981E+04          1.74923283E+04          9.06604433E+03          1.92341832E+05          1.87018551E+05          9.68243983E+04          1.00000000E+30          1.32561252E+05          2.69718582E+05          1.37316199E+05          1.36258164E+05          4.14538307E+03
       1200.0000          1.00000000E+30          3.71075302E+04          1.75784084E+04          9.11342684E+03          1.92934835E+05          1.87794686E+05          9.72390620E+04          1.00000000E+30          1.33068850E+05          2.71226732E+05          1.38051351E+05          1.37014960E+05          4.16491573E+03
       1300.0000          1.00000000E+30          4.23850314E+04          2.15072956E+04          1.10889342E+04          2.22657344E+05          2.24942325E+05          1.16396685E+05          1.00000000E+30          1.56631465E+05          3.45526460E+05          1.76986266E+05          1.76658790E+05          5.04066530E+03
       1400.0000          1.00000000E+30          4.69086479E+04          2.58776895E+04          1.33801559E+04          2.55377448E+05          2.66481139E+05          1.38470807E+05          1.00000000E+30          1.83290374E+05          4.34312782E+05          2.22214775E+05          2.24242063E+05          6.01297768E+03
       1500.0000          1.00000000E+30          5.22849132E+04          3.09590218E+04          1.59819142E+04          2.89475806E+05          3.13647624E+05          1.63401081E+05          1.00000000E+30          2.13657864E+05          5.39263525E+05          2.75689258E+05          2.79398845E+05          7.11737015E+03
       1600.0000          1.00000000E+30          5.80602659E+04          3.65239530E+04          1.89313889E+04          3.26945075E+05          3.66284259E+05          1.90913086E+05          1.00000000E+30          2.45221848E+05          6.62811395E+05          3.37925475E+05          3.44042985E+05          8.33998197E+03
       1700.0000          1.00000000E+30          6.37098620E+04          4.27250722E+04          2.22312901E+04          3.66916547E+05          4.24614389E+05          2.21383519E+05          1.00000000E+30          2.80539790E+05          8.02377560E+05          4.10003794E+05          4.18151445E+05          9.67846804E+03
