#Energy      Cd-K-shell   Cd-L1-shell   Cd-L2-shell   Cd-L3-shell   Cd-M1-shell   Cd-M2-shell   Cd-M3-shell   Cd-M4-shell   Cd-M5-shell   Cd-N1-shell   Cd-N2-shell   Cd-N3-shell   Valence  Total
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10576951E+04          2.23013327E+03          5.56112279E+00          5.54450841E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.95836193E+03          2.08139734E+03          5.51834988E+00          5.50071780E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.03064473E+03          1.94900023E+03          5.47860310E+00          5.45994293E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.23943398E+03          1.83047612E+03          5.44168588E+00          5.42198634E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.55826007E+03          1.72389296E+03          5.40741605E+00          5.38666565E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.96711247E+03          1.62768560E+03          5.37562479E+00          5.35381234E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.45016187E+03          1.54045148E+03          5.34615566E+00          5.32326905E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.99506206E+03          1.46107774E+03          5.31886368E+00          5.29489066E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.59210900E+03          1.38863190E+03          5.29361443E+00          5.26854286E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.21905933E+03          9.11437839E+02          5.12998936E+00          5.09320578E+00
        111.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94920343E+03          8.50420847E+02          5.11233334E+00          5.07304265E+00
        112.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38187847E+10          2.94895589E+03          8.50363882E+02          5.11231766E+00          5.07302445E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.48107711E+04          2.18434233E+03          6.67585964E+02          5.07635743E+00          5.02615677E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44662434E+04          1.62914951E+03          5.24100492E+02          5.08798503E+00          5.02249627E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24653363E+04          1.29241161E+03          4.31787220E+02          5.14077065E+00          5.05834065E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.87681437E+03          1.07112793E+03          3.68694070E+02          5.22080882E+00          5.11995993E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.58519688E+03          9.17406221E+02          3.23689356E+02          5.31959933E+00          5.19905792E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.25653228E+03          8.06246522E+02          2.90569373E+02          5.43169165E+00          5.29040419E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40885442E+03          7.23434348E+02          2.65617217E+02          5.55344970E+00          5.39058215E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83082945E+03          6.60322602E+02          2.46477253E+02          5.68236649E+00          5.49728883E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.41708537E+03          6.11366329E+02          2.31589025E+02          5.81625775E+00          5.60854844E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10983863E+03          5.72856153E+02          2.19881856E+02          5.95385539E+00          5.72324991E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87507655E+03          5.42224785E+02          2.10600843E+02          6.09288416E+00          5.83935576E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69160867E+03          5.17646153E+02          2.03200758E+02          6.24051727E+00          5.96347930E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.54559658E+03          4.97791563E+02          1.97280631E+02          6.38120188E+00          6.08142724E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42765723E+03          4.81675989E+02          1.92540312E+02          6.52937736E+00          6.20639193E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33121681E+03          4.68557016E+02          1.88751837E+02          6.67753817E+00          6.33155215E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25154336E+03          4.57866728E+02          1.85739690E+02          6.82563626E+00          6.45688578E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18514974E+03          4.49165885E+02          1.83366999E+02          6.97957274E+00          6.58766241E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12941426E+03          4.42109500E+02          1.81526013E+02          7.12719244E+00          6.71303796E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08233318E+03          4.36424707E+02          1.80130666E+02          7.28020660E+00          6.84343062E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04235167E+03          4.31893242E+02          1.79111859E+02          7.43268622E+00          6.97356295E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00824844E+03          4.28338443E+02          1.78413437E+02          7.57940934E+00          7.09885525E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.79053090E+02          4.25616741E+02          1.77989408E+02          7.73099539E+00          7.22863583E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.53986509E+02          4.23610054E+02          1.77801822E+02          7.88207789E+00          7.35817670E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.32418116E+02          4.22220701E+02          1.77819136E+02          8.03267007E+00          7.48748423E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.13832653E+02          4.21367258E+02          1.78014921E+02          8.18278531E+00          7.61656376E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.97806519E+02          4.20981463E+02          1.78366914E+02          8.33700299E+00          7.74936518E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.83988711E+02          4.21005671E+02          1.78856253E+02          8.48608273E+00          7.87788742E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.72086269E+02          4.21390875E+02          1.79466840E+02          8.63472843E+00          8.00619805E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.61853586E+02          4.22095301E+02          1.80184891E+02          8.78722182E+00          8.13796195E+00
        407.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.54730081E+02          4.22864307E+02          1.80828575E+02          8.90708614E+00          8.24164192E+00
        408.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.33442464E+11          8.54728410E+02          4.22864521E+02          1.80828743E+02          8.90711818E+00          8.24166963E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83440121E+07          8.53083324E+02          4.23083086E+02          1.80998520E+02          8.93492342E+00          8.26574986E+00
        414.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80623439E+06          8.49191319E+02          4.23673265E+02          1.81437816E+02          9.01068061E+00          8.33130640E+00
        415.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.25864617E+11          2.80480869E+06          8.49189824E+02          4.23673514E+02          1.81437996E+02          9.01071255E+00          8.33133403E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.40913703E+06          1.24072328E+06          8.45599386E+02          4.24323266E+02          1.81897451E+02          9.08633093E+00          8.39678118E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40586680E+06          4.91975410E+05          8.39252049E+02          4.25789056E+02          1.82872743E+02          9.23719118E+00          8.52739100E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.43258421E+05          2.76284650E+05          8.33912569E+02          4.27457115E+02          1.83916609E+02          9.38352969E+00          8.65420911E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.82843973E+05          1.81360950E+05          8.29470126E+02          4.29307080E+02          1.85022203E+02          9.53339635E+00          8.78408745E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59363472E+05          1.30186282E+05          8.25828623E+02          4.31321052E+02          1.86183516E+02          9.68276042E+00          8.91358711E+00
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89914600E+05          9.90440283E+04          8.22905206E+02          4.33483318E+02          1.87395245E+02          9.83163584E+00          9.04271545E+00
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46476165E+05          7.85119416E+04          8.20627176E+02          4.35779964E+02          1.88652687E+02          9.98003607E+00          9.17147929E+00
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17277095E+05          6.41676814E+04          8.18931035E+02          4.38198677E+02          1.89951667E+02          1.01242996E+01          9.29678672E+00
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.65890742E+04          5.37035339E+04          8.17760944E+02          4.40728506E+02          1.91288466E+02          1.02718391E+01          9.42488835E+00
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.13246127E+04          4.58054630E+04          8.17067753E+02          4.43359682E+02          1.92659766E+02          1.04189401E+01          9.55264289E+00
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.97015451E+04          3.96797969E+04          8.16807929E+02          4.46083474E+02          1.94062584E+02          1.05691360E+01          9.68301208E+00
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.06211791E+04          3.48208356E+04          8.16942871E+02          4.48892058E+02          1.95494246E+02          1.07153443E+01          9.81004320E+00
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.33752890E+04          3.08939539E+04          8.17438253E+02          4.51778395E+02          1.96952344E+02          1.08611478E+01          9.93674435E+00
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.74885767E+04          2.76687025E+04          8.18263387E+02          4.54736141E+02          1.98434705E+02          1.10065568E+01          1.00631206E+01
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.26340589E+04          2.49839858E+04          8.19390911E+02          4.57759576E+02          1.99939366E+02          1.11515811E+01          1.01891772E+01
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.85761890E+04          2.27217505E+04          8.20796156E+02          4.60843517E+02          2.01464542E+02          1.12962301E+01          1.03149188E+01
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.51461720E+04          2.07959154E+04          8.22457006E+02          4.63983263E+02          2.03008616E+02          1.14437828E+01          1.04430735E+01
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22177749E+04          1.91408123E+04          8.24353496E+02          4.67174542E+02          2.04570115E+02          1.15876607E+01          1.05681571E+01
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96944363E+04          1.77069907E+04          8.26467617E+02          4.70413470E+02          2.06147699E+02          1.17311903E+01          1.06929408E+01
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75033609E+04          1.64555522E+04          8.28783010E+02          4.73696487E+02          2.07740139E+02          1.18743796E+01          1.08174292E+01
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55871219E+04          1.53560535E+04          8.31284900E+02          4.77020360E+02          2.09346318E+02          1.20203576E+01          1.09442142E+01
        620.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54088789E+04          1.52535888E+04          8.31544553E+02          4.77354542E+02          2.09507490E+02          1.20352337E+01          1.09571215E+01
        621.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73071878E+12          2.54085264E+04          1.52533859E+04          8.31545075E+02          4.77355211E+02          2.09507812E+02          1.20352634E+01          1.09571473E+01
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23143902E+07          2.39001722E+04          1.43842608E+04          8.33959775E+02          4.80382116E+02          2.10965205E+02          1.21628434E+01          1.10680745E+01
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97680111E+06          2.24065903E+04          1.35205645E+04          8.36795339E+02          4.83779035E+02          2.12595858E+02          1.23080788E+01          1.11941786E+01
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08558913E+06          2.10772151E+04          1.27492235E+04          8.39780410E+02          4.87208621E+02          2.14237412E+02          1.24498923E+01          1.13174207E+01
        654.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63415781E+06          2.04667251E+04          1.23940437E+04          8.41325460E+02          4.88934589E+02          2.15061860E+02          1.25206701E+01          1.13789236E+01
        655.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.05408576E+12          1.63384875E+06          2.04664859E+04          1.23939059E+04          8.41326085E+02          4.88935281E+02          2.15062190E+02          1.25206996E+01          1.13789492E+01
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.16004211E+07          1.32306564E+06          1.98881498E+04          1.20571202E+04          8.42904737E+02          4.90668570E+02          2.15889070E+02          1.25944140E+01          1.14428668E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37035374E+07          9.30100008E+05          1.88198895E+04          1.14336154E+04          8.46158920E+02          4.94156766E+02          2.17550096E+02          1.27355840E+01          1.15655070E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.30434956E+06          6.97633346E+05          1.78563462E+04          1.08697021E+04          8.49534328E+02          4.97671261E+02          2.19219814E+02          1.28794203E+01          1.16903081E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.76609930E+06          5.47001943E+05          1.69838395E+04          1.03578947E+04          8.53023065E+02          5.01210248E+02          2.20897597E+02          1.30199732E+01          1.18123656E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55751915E+06          4.43147542E+05          1.61910814E+04          9.89184767E+03          8.56617835E+02          5.04772059E+02          2.22582866E+02          1.31631508E+01          1.19365445E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87540618E+06          3.68095858E+05          1.54684892E+04          9.46616815E+03          8.60311888E+02          5.08355156E+02          2.24275082E+02          1.33031116E+01          1.20580385E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44740554E+06          3.11853664E+05          1.48078874E+04          9.07628739E+03          8.64099062E+02          5.11958104E+02          2.25973751E+02          1.34456550E+01          1.21816141E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15884582E+06          2.68475321E+05          1.42022671E+04          8.71822835E+03          8.67973594E+02          5.15579576E+02          2.27678412E+02          1.35850475E+01          1.23025627E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.53673847E+05          2.34225649E+05          1.36456153E+04          8.38860880E+03          8.71930192E+02          5.19218335E+02          2.29388634E+02          1.37269795E+01          1.24255529E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.02011185E+05          2.06641510E+05          1.31327715E+04          8.08447561E+03          8.75963916E+02          5.22873243E+02          2.31104018E+02          1.38686111E+01          1.25482537E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.86244032E+05          1.84065365E+05          1.26591962E+04          7.80323970E+03          8.80070214E+02          5.26543229E+02          2.32824197E+02          1.40071684E+01          1.26683961E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.95644875E+05          1.65320331E+05          1.22209905E+04          7.54267515E+03          8.84244848E+02          5.30227295E+02          2.34548820E+02          1.41482204E+01          1.27905375E+01
        774.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.57492669E+05          1.57114757E+05          1.20140909E+04          7.41953971E+03          8.86356103E+02          5.32073944E+02          2.35412525E+02          1.42172559E+01          1.28503735E+01
        775.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.68003727E+12          5.57478641E+05          1.57111670E+05          1.20140098E+04          7.41949142E+03          8.86356951E+02          5.32074684E+02          2.35412871E+02          1.42172846E+01          1.28503983E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28237718E+08          5.23203344E+05          1.49562546E+05          1.18146908E+04          7.30079945E+03          8.88483838E+02          5.33924515E+02          2.36277568E+02          1.42889864E+01          1.29124004E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46064159E+07          4.64255157E+05          1.36175752E+05          1.14372861E+04          7.07588290E+03          8.92783542E+02          5.37634026E+02          2.38010140E+02          1.44267553E+01          1.30317700E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13370999E+07          4.15560814E+05          1.24694635E+05          1.10861031E+04          6.86638297E+03          8.97140528E+02          5.41355017E+02          2.39746253E+02          1.45669713E+01          1.31530921E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.78176710E+06          3.74827628E+05          1.14759523E+05          1.07587961E+04          6.67093565E+03          9.01551580E+02          5.45086731E+02          2.41485648E+02          1.47069149E+01          1.32741468E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.61135379E+06          3.40347292E+05          1.06102551E+05          1.04532540E+04          6.48832652E+03          9.06013724E+02          5.48828458E+02          2.43228074E+02          1.48465880E+01          1.33949363E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.38408424E+06          3.10883944E+05          9.85067389E+04          1.01676237E+04          6.31750805E+03          9.10524164E+02          5.52579543E+02          2.44973306E+02          1.49859948E+01          1.35154649E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61357827E+06          2.85473860E+05          9.17983405E+04          9.90024482E+03          6.15744763E+03          9.15080281E+02          5.56339354E+02          2.46721126E+02          1.51225195E+01          1.36336067E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09345100E+06          2.63386741E+05          8.58429031E+04          9.64960204E+03          6.00732506E+03          9.19679631E+02          5.60107316E+02          2.48471333E+02          1.52614240E+01          1.37536410E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72325107E+06          2.44059726E+05          8.05285769E+04          9.41438605E+03          5.86634324E+03          9.24319917E+02          5.63882877E+02          2.50223738E+02          1.54000744E+01          1.38734260E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44939337E+06          2.27030848E+05          7.57627897E+04          9.19337332E+03          5.73379797E+03          9.28998973E+02          5.67665528E+02          2.51978162E+02          1.55384751E+01          1.39929659E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24006893E+06          2.11941543E+05          7.14714613E+04          8.98547643E+03          5.60905229E+03          9.33714780E+02          5.71454778E+02          2.53734438E+02          1.56766314E+01          1.41122658E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07623630E+06          1.98504051E+05          6.75913525E+04          8.78971362E+03          5.49152508E+03          9.38465444E+02          5.75250183E+02          2.55492410E+02          1.58145482E+01          1.42313303E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.45118245E+05          1.86475358E+05          6.40707777E+04          8.60518539E+03          5.38069682E+03          9.43249149E+02          5.79051304E+02          2.57251931E+02          1.59497060E+01          1.43481214E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.38332751E+05          1.75659702E+05          6.08647069E+04          8.43108927E+03          5.27608570E+03          9.48064237E+02          5.82857749E+02          2.58991793E+02          1.60871628E+01          1.44666685E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.50085712E+05          1.65898376E+05          5.79360875E+04          8.26667937E+03          5.17725973E+03          9.52909094E+02          5.86669133E+02          2.60759648E+02          1.62243881E+01          1.45850722E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.76224308E+05          1.57050506E+05          5.52529271E+04          8.11128533E+03          5.08381846E+03          9.57782232E+02          5.90485099E+02          2.62525686E+02          1.63613859E+01          1.47032441E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.13665912E+05          1.49003415E+05          5.27877272E+04          7.96429028E+03          4.99540083E+03          9.62682240E+02          5.94305308E+02          2.64289927E+02          1.64981602E+01          1.48211883E+01
