#Energy      Cd-K-shell   Cd-L1-shell   Cd-L2-shell   Cd-L3-shell   Cd-M1-shell   Cd-M2-shell   Cd-M3-shell   Cd-M4-shell   Cd-M5-shell   Cd-N1-shell   Cd-N2-shell   Cd-N3-shell   Valence  Total
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77674796E+03          3.53352357E+03          1.19361437E+03          7.72855501E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.99632575E+03          3.66780304E+03          1.29753211E+03          8.26374295E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.24126571E+03          3.78886275E+03          1.41465929E+03          8.84142546E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.48363748E+03          3.93241787E+03          1.53774889E+03          9.44436785E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.75825367E+03          4.03106437E+03          1.67285411E+03          1.00621700E+03
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.00547635E+03          4.17163498E+03          1.82361485E+03          1.07432037E+03
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.27067614E+03          4.26510201E+03          1.97520102E+03          1.13859249E+03
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.56732342E+03          4.39862494E+03          2.14814063E+03          1.21210686E+03
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.83663926E+03          4.49663875E+03          2.33168476E+03          1.28391379E+03
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07798638E+04          5.51301051E+03          4.84687021E+03          2.08128086E+03
        111.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13950961E+04          5.71142453E+03          5.44852044E+03          2.24023982E+03
        112.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18830209E+04          1.13957564E+04          5.71163020E+03          5.44258419E+03          1.88422117E+03
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20372391E+04          1.36742584E+04          6.28427817E+03          7.32763663E+03          2.21335625E+03
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22357590E+04          1.58674785E+04          6.72342904E+03          7.45281256E+03          2.33830170E+03
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23778754E+04          1.73535285E+04          7.07290701E+03          6.29728489E+03          2.27999395E+03
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25635773E+04          1.83745415E+04          7.22591441E+03          5.23260005E+03          2.15741044E+03
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27549361E+04          1.90604238E+04          7.42956786E+03          4.48702546E+03          2.04780446E+03
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28209983E+04          1.94477967E+04          7.49777629E+03          3.98705459E+03          1.94703540E+03
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30877848E+04          1.96521313E+04          7.64152553E+03          3.66594138E+03          1.88346142E+03
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34663681E+04          1.99583557E+04          7.74548591E+03          3.43452173E+03          1.83610146E+03
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39427757E+04          2.02742745E+04          7.87761513E+03          3.30989732E+03          1.81781340E+03
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44716502E+04          2.02452477E+04          8.05057736E+03          3.21340413E+03          1.80536020E+03
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50332018E+04          2.04649647E+04          8.21088575E+03          3.17762777E+03          1.81201065E+03
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55652771E+04          2.07658286E+04          8.41425101E+03          3.15539649E+03          1.82426832E+03
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61635477E+04          2.10342926E+04          8.62287824E+03          3.15994277E+03          1.84555984E+03
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67367258E+04          2.14196963E+04          8.83345109E+03          3.18630831E+03          1.87447149E+03
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73649918E+04          2.17598293E+04          9.05456586E+03          3.21696653E+03          1.90535442E+03
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80491365E+04          2.22046915E+04          9.30850481E+03          3.28009902E+03          1.95031638E+03
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86682709E+04          2.26153697E+04          9.58585452E+03          3.34606900E+03          1.99615510E+03
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94023597E+04          2.31240330E+04          9.83006605E+03          3.43164885E+03          2.04952052E+03
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00902054E+04          2.36057709E+04          1.01314709E+04          3.51651174E+03          2.10431913E+03
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08625210E+04          2.41632975E+04          1.04026667E+04          3.61508844E+03          2.16419520E+03
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16991603E+04          2.47130626E+04          1.07147657E+04          3.72510549E+03          2.23051434E+03
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24221478E+04          2.53352689E+04          1.10427043E+04          3.83435619E+03          2.29659657E+03
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32713842E+04          2.58844806E+04          1.13333605E+04          3.95743823E+03          2.36670582E+03
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40744857E+04          2.65284132E+04          1.16705981E+04          4.08370286E+03          2.44024812E+03
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.49893891E+04          2.71936291E+04          1.20296966E+04          4.21961125E+03          2.51948459E+03
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57708511E+04          2.77858422E+04          1.23322467E+04          4.36545906E+03          2.59772451E+03
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66719481E+04          2.84840319E+04          1.26898859E+04          4.50634276E+03          2.67872221E+03
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.76607896E+04          2.92094256E+04          1.30723569E+04          4.66091549E+03          2.76674763E+03
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84998844E+04          2.98463649E+04          1.34057873E+04          4.83713788E+03          2.85778586E+03
        407.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91504440E+04          3.04331644E+04          1.37179951E+04          4.95933433E+03          2.92653862E+03
        408.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.93169204E+04          2.91506344E+04          3.04333140E+04          1.37180750E+04          4.95936890E+03          2.66093056E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84420284E+04          2.93422064E+04          3.05992725E+04          1.37983831E+04          4.99416125E+03          2.66932578E+03
        414.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64668398E+04          2.98324861E+04          3.09869179E+04          1.39891210E+04          5.08334321E+03          2.68976012E+03
        415.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.01589173E+04          2.64661045E+04          2.98326855E+04          3.09870750E+04          1.39892028E+04          5.08337953E+03          2.52092193E+03
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.85748939E+04          2.38874337E+04          3.03090027E+04          3.13846722E+04          1.41965405E+04          5.17593551E+03          2.52344099E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92062054E+04          8.11599012E+03          3.13484738E+04          3.20798177E+04          1.46303066E+04          5.35005767E+03          2.10176882E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.35077606E+03          2.35393526E+03          3.22786818E+04          3.28760594E+04          1.49680716E+04          5.54343507E+03          1.17209966E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.82924458E+03          1.23223636E+03          3.33713043E+04          3.37060256E+04          1.54044898E+04          5.74410895E+03          6.83234860E+02
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70818731E+03          9.49786409E+02          3.42761455E+04          3.45830882E+04          1.58243360E+04          5.96357168E+03          5.18873123E+02
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40177164E+03          8.79104262E+02          3.53299821E+04          3.53069416E+04          1.62970231E+04          6.14543358E+03          4.69127775E+02
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33187586E+03          8.79961143E+02          3.64841448E+04          3.61806666E+04          1.66587315E+04          6.37303502E+03          4.63129675E+02
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35529375E+03          9.05756977E+02          3.74454224E+04          3.70987323E+04          1.71114077E+04          6.59666033E+03          4.74926411E+02
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40347187E+03          9.45122939E+02          3.86229275E+04          3.79828838E+04          1.75978032E+04          6.85153875E+03          4.93685993E+02
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45829816E+03          9.83653538E+02          3.98768924E+04          3.89693477E+04          1.80171400E+04          7.04481601E+03          5.12678971E+02
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51290563E+03          1.01822887E+03          4.07586223E+04          3.97041271E+04          1.85139223E+04          7.28609347E+03          5.30768834E+02
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57222883E+03          1.05184138E+03          4.20020535E+04          4.06744733E+04          1.89288308E+04          7.55325723E+03          5.49338901E+02
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61940326E+03          1.09037302E+03          4.31023175E+04          4.16934371E+04          1.94255940E+04          7.78522583E+03          5.67620374E+02
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67151906E+03          1.12535559E+03          4.42254364E+04          4.25941697E+04          1.99491336E+04          8.05922581E+03          5.85766828E+02
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72967902E+03          1.16700345E+03          4.55007215E+04          4.36618378E+04          2.04202632E+04          8.33603905E+03          6.06483148E+02
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79203218E+03          1.21153811E+03          4.65853684E+04          4.44402741E+04          2.09710437E+04          8.62437443E+03          6.28525212E+02
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.85500169E+03          1.24983668E+03          4.78911613E+04          4.54789931E+04          2.15523594E+04          8.89889743E+03          6.49001469E+02
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91285288E+03          1.29015508E+03          4.89687293E+04          4.65674310E+04          2.19400491E+04          9.18343748E+03          6.69233918E+02
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97455636E+03          1.33251672E+03          5.02784931E+04          4.75488851E+04          2.24727836E+04          9.50174956E+03          6.90815384E+02
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04191168E+03          1.37838269E+03          5.15214973E+04          4.86860966E+04          2.30486083E+04          9.81135177E+03          7.14039107E+02
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10281407E+03          1.42044532E+03          5.29043473E+04          4.98790375E+04          2.36547179E+04          1.01351128E+04          7.35591555E+02
        620.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10967469E+03          1.42515206E+03          5.30465833E+04          5.00014320E+04          2.37170243E+04          1.01703299E+04          7.37993188E+02
        621.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.28387981E+03          2.10968847E+03          1.42516151E+03          5.30468688E+04          5.00016776E+04          2.37171493E+04          1.01704006E+04          6.70103552E+02
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.16270932E+03          2.17356883E+03          1.46900975E+03          5.41394591E+04          5.06913940E+04          2.41323437E+04          1.04504827E+04          6.76409044E+02
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.95802058E+03          2.23465031E+03          1.51102488E+03          5.55607007E+04          5.18525175E+04          2.47458829E+04          1.07698809E+04          6.90757118E+02
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.98007899E+03          2.30749524E+03          1.56148597E+03          5.67562324E+04          5.29729744E+04          2.52193675E+04          1.11291158E+04          7.10726470E+02
        654.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.99116733E+03          2.34231173E+03          1.58594152E+03          5.74701323E+04          5.35814945E+04          2.55200588E+04          1.13203122E+04          7.20478505E+02
        655.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87927149E+04          5.99117178E+03          2.34232683E+03          1.58595208E+03          5.74704215E+04          5.35817407E+04          2.55201805E+04          1.13203900E+04          6.93880410E+02
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61902629E+04          6.00230133E+03          2.38067380E+03          1.61277643E+03          5.82025169E+04          5.42044097E+04          2.58281316E+04          1.14762169E+04          6.99324932E+02
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46486706E+04          6.02468946E+03          2.45184604E+03          1.66111427E+03          5.94000190E+04          5.52033542E+04          2.64097458E+04          1.18392794E+04          7.13577236E+02
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44917553E+04          6.21375524E+03          2.53117837E+03          1.71620197E+03          6.08440514E+04          5.64405479E+04          2.70534444E+04          1.21944982E+04          7.34854164E+02
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45987533E+04          6.28835987E+03          2.61312367E+03          1.77214950E+03          6.23600429E+04          5.77344679E+04          2.76203590E+04          1.25507083E+04          7.55440060E+02
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46738992E+04          6.35007041E+03          2.70198946E+03          1.83342611E+03          6.36542986E+04          5.86693415E+04          2.82781687E+04          1.29499502E+04          7.77309240E+02
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48717499E+04          6.42258557E+03          2.77703753E+03          1.88565444E+03          6.52111239E+04          5.99424947E+04          2.88274647E+04          1.33777222E+04          7.96929790E+02
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49995968E+04          6.49677603E+03          2.86924129E+03          1.94984540E+03          6.65200608E+04          6.11525994E+04          2.94936779E+04          1.37412586E+04          8.19644569E+02
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51296610E+04          6.62782135E+03          2.94534089E+03          2.00202108E+03          6.80733213E+04          6.24928224E+04          3.00452422E+04          1.41871361E+04          8.40018199E+02
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51682607E+04          6.72588434E+03          3.03897379E+03          2.06790031E+03          6.94660904E+04          6.38931066E+04          3.07081900E+04          1.45873336E+04          8.63251393E+02
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53596625E+04          6.82689272E+03          3.13875537E+03          2.12893903E+03          7.10494141E+04          6.48815673E+04          3.13557447E+04          1.49862654E+04          8.86518897E+02
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55181636E+04          6.93098122E+03          3.22761921E+03          2.19970799E+03          7.24073521E+04          6.62621710E+04          3.20548226E+04          1.54387410E+04          9.10727726E+02
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56799699E+04          7.01980736E+03          3.33413244E+03          2.25838395E+03          7.40075254E+04          6.77028074E+04          3.27857832E+04          1.58911459E+04          9.33999827E+02
        774.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57621285E+04          7.07236506E+03          3.39005816E+03          2.29401968E+03          7.48342635E+04          6.84467244E+04          3.31638325E+04          1.61149257E+04          9.47045717E+02
        775.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.14443527E+04          1.57621616E+04          7.07238624E+03          3.39008091E+03          2.29403417E+03          7.48345980E+04          6.84470253E+04          3.31639855E+04          1.61150227E+04          9.06995228E+02
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.15883622E+04          1.58451861E+04          7.12573721E+03          3.41770454E+03          2.33081301E+03          7.56800234E+04          6.86478662E+04          3.35508586E+04          1.63612198E+04          9.17344165E+02
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18823224E+04          1.60139210E+04          7.23491303E+03          3.52478754E+03          2.40241240E+03          7.69805186E+04          7.00368949E+04          3.40815620E+04          1.68193070E+04          9.41281029E+02
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21843986E+04          1.62823293E+04          7.34748634E+03          3.62969004E+03          2.48189185E+03          7.86391695E+04          7.13628418E+04          3.48389205E+04          1.73008430E+04          9.66882895E+02
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24949317E+04          1.64803265E+04          7.46361825E+03          3.74585982E+03          2.54897355E+03          8.03708701E+04          7.28123741E+04          3.56307040E+04          1.77682488E+04          9.91164342E+02
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29152906E+04          1.66831983E+04          7.51212751E+03          3.84715179E+03          2.63215877E+03          8.18087454E+04          7.43220134E+04          3.61334374E+04          1.82562745E+04          1.01556254E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30461992E+04          1.68911271E+04          7.61972508E+03          3.96916721E+03          2.69911835E+03          8.35732599E+04          7.54770794E+04          3.68999259E+04          1.87693380E+04          1.03965364E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33066492E+04          1.71043043E+04          7.73044971E+03          4.07027465E+03          2.78453848E+03          8.50325617E+04          7.69705926E+04          3.75988276E+04          1.92716322E+04          1.06521490E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35730532E+04          1.71957374E+04          7.84665179E+03          4.19619883E+03          2.86344330E+03          8.67802510E+04          7.85244052E+04          3.83908419E+04          1.98071966E+04          1.09128393E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40799261E+04          1.73916397E+04          7.96473385E+03          4.31415112E+03          2.94336841E+03          8.86012891E+04          8.01422442E+04          3.92169416E+04          2.03316442E+04          1.11785454E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44403431E+04          1.75920571E+04          8.08642417E+03          4.43229240E+03          3.03376065E+03          9.05003923E+04          8.11610137E+04          3.98221092E+04          2.08778551E+04          1.14541659E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48117132E+04          1.77971475E+04          8.17627481E+03          4.56579413E+03          3.11284099E+03          9.17481025E+04          8.27258028E+04          4.06372579E+04          2.14793913E+04          1.17203196E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51945433E+04          1.80070762E+04          8.29510169E+03          4.68267161E+03          3.20679368E+03          9.36034753E+04          8.41423280E+04          4.14864756E+04          2.20171031E+04          1.20010466E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54415442E+04          1.82220165E+04          8.41743336E+03          4.82098186E+03          3.28724364E+03          9.55354374E+04          8.57503853E+04          4.23719441E+04          2.25816929E+04          1.22754870E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58118865E+04          1.84599734E+04          8.54024586E+03          4.96771121E+03          3.38314990E+03          9.75488310E+04          8.74211039E+04          4.29052488E+04          2.31760457E+04          1.25780855E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61931699E+04          1.86889766E+04          8.66913190E+03          5.08120083E+03          3.47747821E+03          9.86374076E+04          8.91582190E+04          4.37586634E+04          2.37549648E+04          1.28582801E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65858866E+04          1.89237330E+04          8.80196774E+03          5.22091828E+03          3.58109826E+03          1.00556338E+05          9.02523155E+04          4.45057848E+04          2.43754416E+04          1.31688398E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68071894E+04          1.91644620E+04          8.89876165E+03          5.37288192E+03          3.69108320E+03          1.02234978E+05          9.19372011E+04          4.53733199E+04          2.50466725E+04          1.34857259E+03
