#Energy      Ag-K-shell   Ag-L1-shell   Ag-L2-shell   Ag-L3-shell   Ag-M1-shell   Ag-M2-shell   Ag-M3-shell   Ag-M4-shell   Ag-M5-shell   Ag-N1-shell   Ag-N2-shell   Ag-N3-shell   Valence  Total
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.18916704E+03          3.13879700E+03          1.45725538E+03          8.35056282E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.43646121E+03          3.23606636E+03          1.59445203E+03          8.92749493E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.65708182E+03          3.33975078E+03          1.73936192E+03          9.51369241E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.87411645E+03          3.45194753E+03          1.89555147E+03          1.01267785E+03
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.13149790E+03          3.57194469E+03          2.06728829E+03          1.07900787E+03
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.36478778E+03          3.64113591E+03          2.25904281E+03          1.14361603E+03
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.64281809E+03          3.75406029E+03          2.45178053E+03          1.21243922E+03
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.85207832E+03          3.82401936E+03          2.67231353E+03          1.27933898E+03
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.09491233E+03          3.92683046E+03          2.90011793E+03          1.35058856E+03
        100.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.37232526E+03          4.03521109E+03          3.14676505E+03          1.42602984E+03
        101.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00313395E+04          7.37290240E+03          4.03543407E+03          3.14732423E+03          1.24866641E+03
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.54911637E+03          9.55476973E+03          4.68792472E+03          5.65156078E+03          1.66767345E+03
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.43162275E+03          1.16310494E+04          5.15284436E+03          7.04810404E+03          1.89410886E+03
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.48248722E+03          1.30487717E+04          5.44367210E+03          6.18555266E+03          1.89587944E+03
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.56486169E+03          1.40104346E+04          5.64782025E+03          4.98456620E+03          1.80634716E+03
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.65238406E+03          1.45651176E+04          5.77441650E+03          4.11888448E+03          1.70004308E+03
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.73272307E+03          1.49372185E+04          5.93209597E+03          3.56389093E+03          1.61587509E+03
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.98990975E+03          1.51552586E+04          5.98013197E+03          3.20569083E+03          1.54978610E+03
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02582534E+04          1.54106088E+04          6.07147019E+03          2.98143317E+03          1.50946413E+03
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05403361E+04          1.56747112E+04          6.17765433E+03          2.83103447E+03          1.48418121E+03
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09413692E+04          1.59480237E+04          6.31211594E+03          2.74732426E+03          1.47816177E+03
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13839937E+04          1.58737384E+04          6.43973703E+03          2.69651933E+03          1.47716148E+03
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18513318E+04          1.61213853E+04          6.60696858E+03          2.67076104E+03          1.48767779E+03
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23506596E+04          1.63504575E+04          6.77975936E+03          2.67226626E+03          1.50638760E+03
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28292240E+04          1.66643843E+04          6.95281636E+03          2.69229442E+03          1.53089593E+03
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33545329E+04          1.69474910E+04          7.13493952E+03          2.72912432E+03          1.56137780E+03
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39270723E+04          1.73108405E+04          7.33832592E+03          2.77005558E+03          1.59529243E+03
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44236680E+04          1.76486443E+04          7.55592434E+03          2.83252374E+03          1.63564234E+03
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49977017E+04          1.80505058E+04          7.75269567E+03          2.90328305E+03          1.67925538E+03
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55454372E+04          1.84421510E+04          7.99305184E+03          2.97779244E+03          1.72568787E+03
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61603198E+04          1.88835410E+04          8.21237427E+03          3.06488722E+03          1.77657798E+03
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67967244E+04          1.93284708E+04          8.46659163E+03          3.16107136E+03          1.83240027E+03
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73907220E+04          1.97948733E+04          8.70741800E+03          3.26628632E+03          1.89027784E+03
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80776167E+04          2.02948816E+04          8.96810176E+03          3.37167598E+03          1.95051445E+03
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87715475E+04          2.08260747E+04          9.25326641E+03          3.48538808E+03          2.01502855E+03
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94043781E+04          2.13806042E+04          9.51291588E+03          3.60941584E+03          2.08125422E+03
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01287839E+04          2.18669649E+04          9.80470369E+03          3.73748801E+03          2.15071138E+03
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09164083E+04          2.24563060E+04          1.01063991E+04          3.87364469E+03          2.22497974E+03
        372.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10586155E+04          2.26360742E+04          1.02020200E+04          3.91079599E+03          2.24524346E+03
        373.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.98022957E+04          2.10587683E+04          2.26361951E+04          1.02020844E+04          3.91082401E+03          2.01660813E+03
        378.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93011613E+04          2.15273133E+04          2.30045105E+04          1.03988617E+04          3.99663391E+03          2.04872845E+03
        379.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68859475E+04          1.93009980E+04          2.15274730E+04          2.30046353E+04          1.03989286E+04          3.99666317E+03          1.90367701E+03
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69458046E+04          1.91138072E+04          2.16075460E+04          2.30671485E+04          1.04324432E+04          4.01133129E+03          1.90763181E+03
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55340423E+04          1.15364667E+04          2.23022342E+04          2.35848025E+04          1.06933961E+04          4.15700326E+03          1.82762778E+03
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16666621E+04          3.46983497E+03          2.31068059E+04          2.42001463E+04          1.10050110E+04          4.30484129E+03          1.27930223E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57551061E+03          1.36653400E+03          2.38916482E+04          2.48384495E+04          1.13458184E+04          4.46177303E+03          7.11319094E+02
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70439629E+03          8.77354586E+02          2.47764014E+04          2.55176717E+04          1.16322972E+04          4.63273451E+03          4.74410236E+02
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23188592E+03          7.30126148E+02          2.54826671E+04          2.60620151E+04          1.19770080E+04          4.80090326E+03          3.92035465E+02
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07527495E+03          6.81283935E+02          2.63992051E+04          2.67437640E+04          1.23105192E+04          4.97540810E+03          3.62936465E+02
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02966681E+03          6.76164046E+02          2.70768034E+04          2.74353564E+04          1.26824888E+04          5.17034426E+03          3.57684508E+02
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04038610E+03          6.92134038E+02          2.79270415E+04          2.81819127E+04          1.29855272E+04          5.35110476E+03          3.64808271E+02
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06583461E+03          7.15564562E+02          2.88684484E+04          2.87603230E+04          1.33561601E+04          5.54243980E+03          3.75878014E+02
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10447943E+03          7.40637039E+02          2.96565588E+04          2.95044634E+04          1.37485719E+04          5.75803610E+03          3.89164020E+02
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14403774E+03          7.67549464E+02          3.06293272E+04          3.02423339E+04          1.41154796E+04          5.95553329E+03          4.02995931E+02
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18225485E+03          7.96481161E+02          3.14003017E+04          3.10487768E+04          1.45371354E+04          6.18339305E+03          4.17374314E+02
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22370323E+03          8.20150319E+02          3.23817560E+04          3.16913928E+04          1.48571056E+04          6.39051854E+03          4.30532345E+02
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26141947E+03          8.50272955E+02          3.33081369E+04          3.25019399E+04          1.52586515E+04          6.62531768E+03          4.45213485E+02
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30531660E+03          8.73541924E+02          3.42297602E+04          3.32652225E+04          1.56930538E+04          6.85544141E+03          4.58772381E+02
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34253780E+03          9.04542887E+02          3.52690872E+04          3.41266595E+04          1.60640967E+04          7.09112053E+03          4.73638049E+02
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39013535E+03          9.34878033E+02          3.61627812E+04          3.50338983E+04          1.65098550E+04          7.35357547E+03          4.89771768E+02
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43552722E+03          9.67960022E+02          3.72402103E+04          3.56461681E+04          1.68743897E+04          7.60656689E+03          5.06241540E+02
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48586613E+03          1.00256164E+03          3.81142419E+04          3.65254368E+04          1.73226440E+04          7.85146622E+03          5.23790349E+02
        576.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52191334E+03          1.02554732E+03          3.88739943E+04          3.71046368E+04          1.76200575E+04          8.04868304E+03          5.35954767E+02
        577.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.24595315E+03          1.52192415E+03          1.02555443E+03          3.88742157E+04          3.71048169E+04          1.76201498E+04          8.04874082E+03          4.86277412E+02
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.92425138E+03          1.53830209E+03          1.03632408E+03          3.92091155E+04          3.73767679E+04          1.77596644E+04          8.13631264E+03          4.87908393E+02
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.44914206E+03          1.58812551E+03          1.07392873E+03          4.01835040E+04          3.83131030E+04          1.82412667E+04          8.40599405E+03          4.97421832E+02
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.35141234E+03          1.64497233E+03          1.10735984E+03          4.13317351E+04          3.90829869E+04          1.86287116E+04          8.68450699E+03          5.10365146E+02
        607.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.36930201E+03          1.68239066E+03          1.13911588E+03          4.20624870E+04          3.98383625E+04          1.90147000E+04          8.93378169E+03          5.22319565E+02
        608.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31949684E+04          4.36930650E+03          1.68240210E+03          1.13912404E+03          4.20627123E+04          3.98385551E+04          1.90147985E+04          8.93384585E+03          5.02433962E+02
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25325416E+04          4.37380024E+03          1.69391000E+03          1.14144855E+03          4.22890622E+04          4.00319124E+04          1.91137716E+04          8.99844311E+03          5.03288537E+02
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09382036E+04          4.45869799E+03          1.74403180E+03          1.18038740E+03          4.34589644E+04          4.07924386E+04          1.96247671E+04          9.27098831E+03          5.14771128E+02
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05399693E+04          4.52516647E+03          1.80209560E+03          1.21912026E+03          4.43792891E+04          4.17359373E+04          1.99855515E+04          9.59200413E+03          5.28591720E+02
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05732244E+04          4.59364672E+03          1.86042814E+03          1.26205971E+03          4.55574483E+04          4.26714244E+04          2.04878195E+04          9.90212126E+03          5.44271043E+02
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06266765E+04          4.66423146E+03          1.92465365E+03          1.29936658E+03          4.67998678E+04          4.36813711E+04          2.10159840E+04          1.02148961E+04          5.59465641E+02
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06806718E+04          4.73268875E+03          1.98082120E+03          1.34408998E+03          4.76574209E+04          4.45211259E+04          2.14471578E+04          1.05713044E+04          5.75232122E+02
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07352186E+04          4.80653009E+03          2.04784278E+03          1.38889948E+03          4.88781752E+04          4.55376950E+04          2.19905724E+04          1.08775693E+04          5.91947125E+02
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07903254E+04          4.88271215E+03          2.11966768E+03          1.43875438E+03          4.99528749E+04          4.66017724E+04          2.25622403E+04          1.12476392E+04          6.10126556E+02
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11940246E+04          4.96134803E+03          2.18339733E+03          1.48004074E+03          5.12136844E+04          4.73927888E+04          2.29193269E+04          1.15836376E+04          6.26905529E+02
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13270366E+04          5.00484245E+03          2.24856322E+03          1.53154470E+03          5.22970559E+04          4.84416431E+04          2.34717989E+04          1.19435259E+04          6.44391576E+02
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14632476E+04          5.07812651E+03          2.32294583E+03          1.57823355E+03          5.35742835E+04          4.94629201E+04          2.39786476E+04          1.23405015E+04          6.62301405E+02
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16027744E+04          5.15358861E+03          2.40241797E+03          1.63329154E+03          5.49154592E+04          5.05764589E+04          2.45547896E+04          1.26935904E+04          6.82025555E+02
        723.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16595265E+04          5.19125017E+03          2.42665539E+03          1.65639972E+03          5.51343807E+04          5.10359245E+04          2.47930136E+04          1.28570599E+04          6.89630818E+02
        724.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55071876E+04          1.16595551E+04          5.19126628E+03          2.42667140E+03          1.65641144E+03          5.51346357E+04          5.10361564E+04          2.47931339E+04          1.28571427E+04          6.60271382E+02
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56451157E+04          1.16732036E+04          5.24005239E+03          2.47568582E+03          1.67873746E+03          5.59101305E+04          5.17412898E+04          2.50213212E+04          1.31104217E+04          6.69572655E+02
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58805701E+04          1.18028882E+04          5.32344679E+03          2.56194469E+03          1.73484716E+03          5.72524934E+04          5.25797556E+04          2.55981752E+04          1.35001990E+04          6.88745600E+02
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61232198E+04          1.19354868E+04          5.40953853E+03          2.62945718E+03          1.79017866E+03          5.82697777E+04          5.37301730E+04          2.62022550E+04          1.38773585E+04          7.06428010E+02
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63733998E+04          1.20710985E+04          5.47180941E+03          2.71128639E+03          1.84623033E+03          5.95869815E+04          5.49320574E+04          2.66503314E+04          1.43069706E+04          7.24873844E+02
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66314661E+04          1.22629782E+04          5.55551222E+03          2.80170704E+03          1.90726499E+03          6.09651141E+04          5.57356863E+04          2.72422189E+04          1.47348386E+04          7.45251083E+02
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68977976E+04          1.24181814E+04          5.64181563E+03          2.88446533E+03          1.96306484E+03          6.24085031E+04          5.68961133E+04          2.78609944E+04          1.51815647E+04          7.64287759E+02
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71727978E+04          1.25773635E+04          5.73084275E+03          2.98011484E+03          2.02724863E+03          6.34670299E+04          5.79837385E+04          2.84045317E+04          1.56165946E+04          7.85352594E+02
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74568971E+04          1.27406795E+04          5.78570984E+03          3.06171137E+03          2.08389199E+03          6.49145087E+04          5.91845688E+04          2.90433693E+04          1.60739464E+04          8.03830547E+02
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76038494E+04          1.29082926E+04          5.87044029E+03          3.16193623E+03          2.15016535E+03          6.60377356E+04          6.04361889E+04          2.95824673E+04          1.65170466E+04          8.25082993E+02
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78707399E+04          1.29857343E+04          5.95768934E+03          3.24347768E+03          2.21529956E+03          6.74550940E+04          6.17418906E+04          3.02262770E+04          1.69819852E+04          8.44934699E+02
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81394191E+04          1.31415955E+04          6.05306837E+03          3.34087344E+03          2.28742046E+03          6.87058781E+04          6.26190056E+04          3.08987329E+04          1.74708105E+04          8.67264039E+02
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84204234E+04          1.33012436E+04          6.14746394E+03          3.44680524E+03          2.34926207E+03          7.01291325E+04          6.38967013E+04          3.13971818E+04          1.79476385E+04          8.88569933E+02
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87102709E+04          1.34648183E+04          6.24485029E+03          3.54057725E+03          2.42415139E+03          7.16126001E+04          6.52276240E+04          3.20677720E+04          1.84600179E+04          9.11202009E+02
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90093858E+04          1.36416209E+04          6.31726454E+03          3.65097889E+03          2.50397253E+03          7.27834021E+04          6.66151704E+04          3.27676326E+04          1.89594498E+04          9.35029796E+02
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92153358E+04          1.38157202E+04          6.41250461E+03          3.76848719E+03          2.56358721E+03          7.42577924E+04          6.73717275E+04          3.32394981E+04          1.94815022E+04          9.56452420E+02
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95064031E+04          1.39943209E+04          6.51066034E+03          3.85951031E+03          2.63869640E+03          7.57931520E+04          6.86959205E+04          3.39234379E+04          2.00563975E+04          9.78971186E+02
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.98064240E+04          1.41839728E+04          6.60975218E+03          3.97948855E+03          2.72133525E+03          7.73933424E+04          6.98867110E+04          3.45441235E+04          2.05692142E+04          1.00418511E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01158181E+04          1.43739710E+04          6.71352695E+03          4.09182296E+03          2.79334577E+03          7.84366953E+04          7.12459531E+04          3.52504347E+04          2.11111388E+04          1.02760071E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02982805E+04          1.45691285E+04          6.82061228E+03          4.20402820E+03          2.87908111E+03          7.99923641E+04          7.26591164E+04          3.58694275E+04          2.16723561E+04          1.05262847E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05932627E+04          1.47142188E+04          6.89761371E+03          4.33164543E+03          2.97024599E+03          8.13912694E+04          7.36897405E+04          3.65787639E+04          2.22624479E+04          1.07858108E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08969449E+04          1.49042282E+04          7.00088737E+03          4.44274620E+03          3.04028810E+03          8.29882793E+04          7.50777172E+04          3.73167212E+04          2.28380138E+04          1.10163231E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12097178E+04          1.50992090E+04          7.10730054E+03          4.57527489E+03          3.13291175E+03          8.46492145E+04          7.65189840E+04          3.78987706E+04          2.34413483E+04          1.12897008E+03
