#Energy      Ag-K-shell   Ag-L1-shell   Ag-L2-shell   Ag-L3-shell   Ag-M1-shell   Ag-M2-shell   Ag-M3-shell   Ag-M4-shell   Ag-M5-shell   Ag-N1-shell   Ag-N2-shell   Ag-N3-shell   Valence  Total
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.74824913E+03          7.44030600E+02          6.01477144E+00          5.95361224E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58162758E+03          7.09076326E+02          5.94645980E+00          5.88356693E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43179111E+03          6.76962170E+02          5.88247429E+00          5.81784671E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29650588E+03          6.47381895E+02          5.82255103E+00          5.75618570E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17384341E+03          6.20062544E+02          5.76644117E+00          5.69833230E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06225121E+03          5.94770441E+02          5.71391073E+00          5.64405074E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96036022E+03          5.71301804E+02          5.66474013E+00          5.59311947E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86704471E+03          5.49472948E+02          5.61872370E+00          5.54533079E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78135510E+03          5.29136068E+02          5.57566901E+00          5.50049202E+00
        100.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70249429E+03          5.10171188E+02          5.53543522E+00          5.45846260E+00
        101.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37322713E+10          1.70234396E+03          5.10134673E+02          5.53535734E+00          5.45838115E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.87781516E+04          1.20323845E+03          3.83803902E+02          5.27381926E+00          5.17924652E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23540750E+04          8.97391736E+02          3.00141397E+02          5.12989211E+00          5.01346310E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.50725173E+03          7.13586657E+02          2.47156713E+02          5.07788596E+00          4.93745701E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.18971038E+03          5.93701172E+02          2.11416052E+02          5.08275754E+00          4.91650217E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.01004516E+03          5.11024999E+02          1.86232328E+02          5.12470249E+00          4.93116128E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31783884E+03          4.51704280E+02          1.67923409E+02          5.19185645E+00          4.96993928E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87261332E+03          4.07888518E+02          1.54301452E+02          5.27674636E+00          5.02570135E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56734929E+03          3.74810876E+02          1.43989026E+02          5.37446230E+00          5.09382492E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34807116E+03          3.49417577E+02          1.36079391E+02          5.48166193E+00          5.17119809E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18492900E+03          3.29669607E+02          1.29954843E+02          5.59600091E+00          5.25565352E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06022043E+03          3.14159853E+02          1.25182788E+02          5.71579255E+00          5.34563608E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.62831989E+02          3.01891385E+02          1.21453222E+02          5.83801663E+00          5.43845577E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.85467119E+02          2.92142133E+02          1.18539706E+02          5.96097216E+00          5.53261971E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.23147192E+02          2.84379278E+02          1.16273841E+02          6.09333596E+00          5.63553692E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.72368074E+02          2.78203247E+02          1.14528483E+02          6.22617029E+00          5.73943949E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.30596549E+02          2.73309816E+02          1.13206263E+02          6.35936453E+00          5.84421273E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.95959321E+02          2.69464410E+02          1.12231601E+02          6.49283056E+00          5.94975635E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.67046977E+02          2.66483591E+02          1.11545172E+02          6.62649743E+00          6.05598202E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.42780529E+02          2.64222850E+02          1.11099849E+02          6.76656232E+00          6.16800913E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.22322456E+02          2.62566534E+02          1.10857816E+02          6.90626161E+00          6.28013906E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.05015203E+02          2.61421596E+02          1.10788455E+02          7.03969990E+00          6.38749845E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.90337022E+02          2.60712321E+02          1.10866732E+02          7.17882925E+00          6.49992576E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77869043E+02          2.60376617E+02          1.11072032E+02          7.31758221E+00          6.61238285E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.67272898E+02          2.60363171E+02          1.11387230E+02          7.45596238E+00          6.72485246E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.58272119E+02          2.60629243E+02          1.11798019E+02          7.59397471E+00          6.83731897E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50640134E+02          2.61139017E+02          1.12292347E+02          7.73162510E+00          6.94976839E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.44188713E+02          2.61862261E+02          1.12860012E+02          7.86892015E+00          7.06218810E+00
        372.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.42460004E+02          2.62116835E+02          1.13043217E+02          7.91443707E+00          7.09944430E+00
        373.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97303931E+11          5.42458881E+02          2.62117011E+02          1.13043341E+02          7.91446741E+00          7.09946913E+00
        378.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00146746E+06          5.39262380E+02          2.62674325E+02          1.13426335E+02          7.99554127E+00          7.16599915E+00
        379.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.10174323E+11          2.00017125E+06          5.39261371E+02          2.62674521E+02          1.13426466E+02          7.99557151E+00          7.16602392E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.61200476E+07          1.58645980E+06          5.38761382E+02          2.62773329E+02          1.13492320E+02          8.01067575E+00          7.17839507E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26845742E+06          4.12187345E+05          5.34226903E+02          2.63850322E+02          1.14181828E+02          8.14714739E+00          7.29046751E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.72731263E+05          2.02570748E+05          5.30474397E+02          2.65074447E+02          1.14922129E+02          8.28789754E+00          7.40608590E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59496836E+05          1.24468532E+05          5.27409924E+02          2.66429515E+02          1.15707681E+02          8.42359048E+00          7.51778091E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68321754E+05          8.58743886E+04          5.24953354E+02          2.67901487E+02          1.16533666E+02          8.56338840E+00          7.63285079E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19939905E+05          6.36362397E+04          5.23036128E+02          2.69478148E+02          1.17395890E+02          8.69834578E+00          7.74416887E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.08115984E+04          4.95107881E+04          5.21598878E+02          2.71148845E+02          1.18290670E+02          8.83724221E+00          7.85869264E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.17461029E+04          3.99093935E+04          5.20590514E+02          2.72904208E+02          1.19214774E+02          8.97567520E+00          7.97291550E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.85041835E+04          3.30479957E+04          5.19966626E+02          2.74736011E+02          1.20165347E+02          9.11365728E+00          8.08683903E+00
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.88813786E+04          2.79540406E+04          5.19688380E+02          2.76636980E+02          1.21139869E+02          9.24715094E+00          8.19728280E+00
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.16439168E+04          2.40556672E+04          5.19721845E+02          2.78600670E+02          1.22136095E+02          9.38432645E+00          8.31066586E+00
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.60465644E+04          2.09971068E+04          5.20037174E+02          2.80621350E+02          1.23152029E+02          9.52108552E+00          8.42375438E+00
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16166858E+04          1.85479222E+04          5.20608050E+02          2.82693912E+02          1.24185887E+02          9.65743905E+00          8.53655063E+00
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80429821E+04          1.65522155E+04          5.21411190E+02          2.84813786E+02          1.25236075E+02          9.79339755E+00          8.64905694E+00
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51135863E+04          1.49020648E+04          5.22425904E+02          2.86976884E+02          1.26301159E+02          9.92897119E+00          8.76127602E+00
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26777004E+04          1.35198802E+04          5.23633818E+02          2.89179524E+02          1.27379849E+02          1.00641697E+01          8.87321038E+00
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06280931E+04          1.23492462E+04          5.25018484E+02          2.91418391E+02          1.28470982E+02          1.01990027E+01          8.98486295E+00
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88850735E+04          1.13479856E+04          5.26565178E+02          2.93690497E+02          1.29573510E+02          1.03370735E+01          9.09902176E+00
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73887745E+04          1.04841552E+04          5.28260733E+02          2.95993132E+02          1.30686477E+02          1.04711483E+01          9.21007380E+00
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60935820E+04          9.73291649E+03          5.30093227E+02          2.98323842E+02          1.31809022E+02          1.06048844E+01          9.32085378E+00
        576.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52874099E+04          9.26373825E+03          5.31451488E+02          2.99970605E+02          1.32599964E+02          1.06996810E+01          9.39930268E+00
        577.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07252487E+12          1.52871912E+04          9.26361075E+03          5.31451885E+02          2.99971077E+02          1.32600191E+02          1.06997090E+01          9.39932584E+00
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81652036E+07          1.49640600E+04          9.07519850E+03          5.32051967E+02          3.00680395E+02          1.32940357E+02          1.07382900E+01          9.43136270E+00
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.22082134E+06          1.39724621E+04          8.49560875E+03          5.34127250E+02          3.03060765E+02          1.34079769E+02          1.08747985E+01          9.54422789E+00
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77277360E+06          1.30966226E+04          7.98198915E+03          5.36310291E+02          3.05463099E+02          1.35226603E+02          1.10075145E+01          9.65413701E+00
        607.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12235887E+06          1.24673506E+04          7.61198835E+03          5.38128703E+02          3.07399395E+02          1.36148897E+02          1.11154712E+01          9.74341140E+00
        608.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50473066E+12          1.12225873E+06          1.24672010E+04          7.61190025E+03          5.38129165E+02          3.07399881E+02          1.36149128E+02          1.11154990E+01          9.74343434E+00
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67004569E+08          1.01962630E+06          1.23188222E+04          7.52451391E+03          5.38593129E+02          3.07885706E+02          1.36380264E+02          1.11399233E+01          9.76377770E+00
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14254717E+07          6.78000127E+05          1.16246145E+04          7.11507641E+03          5.40968504E+02          3.10327041E+02          1.37540206E+02          1.12753443E+01          9.87568821E+00
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.55408992E+06          4.90542868E+05          1.10021648E+04          6.74706721E+03          5.43429802E+02          3.12785686E+02          1.38705927E+02          1.14071090E+01          9.98475012E+00
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56644320E+06          3.75119720E+05          1.04417631E+04          6.41495481E+03          5.45970990E+02          3.15260337E+02          1.39876969E+02          1.15385876E+01          1.00935520E+01
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68879661E+06          2.98315189E+05          9.93524942E+03          6.11417884E+03          5.48586550E+02          3.17749801E+02          1.41052909E+02          1.16729878E+01          1.02045445E+01
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21393312E+06          2.44275680E+05          9.47582636E+03          5.84084083E+03          5.51271399E+02          3.20252981E+02          1.42233359E+02          1.18038632E+01          1.03127971E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.24019586E+05          2.04634091E+05          9.05777229E+03          5.59167352E+03          5.54020911E+02          3.22768858E+02          1.43417958E+02          1.19376135E+01          1.04231973E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.32422632E+05          1.74570408E+05          8.67618829E+03          5.36388686E+03          5.56830794E+02          3.25296498E+02          1.44606379E+02          1.20679112E+01          1.05309177E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.98208860E+05          1.51160538E+05          8.32692522E+03          5.15508889E+03          5.59697138E+02          3.27835033E+02          1.45798314E+02          1.22010364E+01          1.06407432E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.00084566E+05          1.32526588E+05          8.00640230E+03          4.96321277E+03          5.62616303E+02          3.30383668E+02          1.46993482E+02          1.23307804E+01          1.07479483E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.25873848E+05          1.17424070E+05          7.71156294E+03          4.78648172E+03          5.65584926E+02          3.32941663E+02          1.48191620E+02          1.24633038E+01          1.08572165E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68220677E+05          1.04990585E+05          7.43971979E+03          4.62335052E+03          5.68599934E+02          3.35508327E+02          1.49392488E+02          1.25955281E+01          1.09662062E+01
        723.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48678151E+05          1.00622403E+05          7.33691504E+03          4.56161461E+03          5.69817965E+02          3.36537020E+02          1.49873427E+02          1.26465141E+01          1.10083444E+01
        724.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.20441015E+12          3.48669069E+05          1.00620333E+05          7.33686450E+03          4.56158425E+03          5.69818575E+02          3.36537534E+02          1.49873667E+02          1.26465411E+01          1.10083666E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.93759281E+07          3.22404175E+05          9.46158023E+04          7.18854283E+03          4.47247007E+03          5.71658443E+02          3.38083025E+02          1.50595858E+02          1.27244604E+01          1.10726495E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35639678E+07          2.85320215E+05          8.58586700E+04          6.95601785E+03          4.33264757E+03          5.74757800E+02          3.40665167E+02          1.51801524E+02          1.28561155E+01          1.11811010E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.48805745E+06          2.54831859E+05          7.83911271E+04          6.74034819E+03          4.20284376E+03          5.77895532E+02          3.43254199E+02          1.53009291E+02          1.29845478E+01          1.12870629E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.94360966E+06          2.29424048E+05          7.19640541E+04          6.53997005E+03          4.08214401E+03          5.81069359E+02          3.45849611E+02          1.54218979E+02          1.31156545E+01          1.13949946E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.70531417E+06          2.07994608E+05          6.63882961E+04          6.35348350E+03          3.96974121E+03          5.84277132E+02          3.48450927E+02          1.55430420E+02          1.32464877E+01          1.15026674E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99675733E+06          1.89736079E+05          6.15151030E+04          6.17966996E+03          3.86489443E+03          5.87516868E+02          3.51057700E+02          1.56643456E+02          1.33770537E+01          1.16100866E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.54811851E+06          1.74030589E+05          5.72287782E+04          6.01742867E+03          3.76696677E+03          5.90786723E+02          3.53669516E+02          1.57857945E+02          1.35044958E+01          1.17151034E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24358360E+06          1.60417312E+05          5.34364159E+04          5.86577872E+03          3.67538090E+03          5.94084961E+02          3.56285986E+02          1.59073747E+02          1.36345492E+01          1.18220369E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02602558E+06          1.48527202E+05          5.00620069E+04          5.72385078E+03          3.58961543E+03          5.97409971E+02          3.58906752E+02          1.60290737E+02          1.37643486E+01          1.19287294E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.64546177E+05          1.38073264E+05          4.70452040E+04          5.59085590E+03          3.50921126E+03          6.00760235E+02          3.61531470E+02          1.61473582E+02          1.38911063E+01          1.20328947E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.40847624E+05          1.28827232E+05          4.43359227E+04          5.46608686E+03          3.43374661E+03          6.04134346E+02          3.64159826E+02          1.62715894E+02          1.40204178E+01          1.21392547E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.43771192E+05          1.20605938E+05          4.18923239E+04          5.34890655E+03          3.36284364E+03          6.07530978E+02          3.66791524E+02          1.63784945E+02          1.41494873E+01          1.22444141E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.65977460E+05          1.13258599E+05          3.96798725E+04          5.23873851E+03          3.29615844E+03          6.10948887E+02          3.69426283E+02          1.65025185E+02          1.42783180E+01          1.23502979E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.02574881E+05          1.06661352E+05          3.76695367E+04          5.13506095E+03          3.23338127E+03          6.14386911E+02          3.72063844E+02          1.66263712E+02          1.44069123E+01          1.24559461E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.50097406E+05          1.00713677E+05          3.58367526E+04          5.03739883E+03          3.17423191E+03          6.17843952E+02          3.74703961E+02          1.67500547E+02          1.45352733E+01          1.25613626E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.06120755E+05          9.53304033E+04          3.41607620E+04          4.94532338E+03          3.11844824E+03          6.21318983E+02          3.76972980E+02          1.68735712E+02          1.46607219E+01          1.26641285E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68854616E+05          9.04401729E+04          3.26235378E+04          4.85843774E+03          3.06579901E+03          6.24811034E+02          3.79643058E+02          1.69969229E+02          1.47886432E+01          1.27691354E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.36964814E+05          8.59830124E+04          3.12100783E+04          4.77638565E+03          3.01606864E+03          6.28319204E+02          3.82310102E+02          1.71201118E+02          1.49163427E+01          1.28739181E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09440387E+05          8.19078865E+04          2.99068560E+04          4.69884003E+03          2.96906039E+03          6.31842617E+02          3.84974146E+02          1.72431403E+02          1.50438231E+01          1.29784800E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85479951E+05          7.81713466E+04          2.87023952E+04          4.62549674E+03          2.92459494E+03          6.35380479E+02          3.87635222E+02          1.73660104E+02          1.51710873E+01          1.30828251E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64502797E+05          7.47355511E+04          2.75869686E+04          4.55608101E+03          2.88250586E+03          6.38932019E+02          3.90293366E+02          1.74887243E+02          1.52981385E+01          1.31869573E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46005759E+05          7.15685099E+04          2.65516345E+04          4.49034023E+03          2.84264140E+03          6.42496521E+02          3.92948613E+02          1.76112842E+02          1.54249803E+01          1.32908807E+01
