#Energy      Te-K-shell   Te-L1-shell   Te-L2-shell   Te-L3-shell   Te-M1-shell   Te-M2-shell   Te-M3-shell   Te-M4-shell   Te-M5-shell   Te-N1-shell   Te-N2-shell   Te-N3-shell   Te-N4-shell   Te-N5-shell   Valence  Total
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.01219873E+02          3.82109929E+02          5.72215994E+00          5.59276866E+00
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.72066514E+02          3.67461060E+02          5.74227081E+00          5.60674961E+00
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.45119649E+02          3.53857490E+02          5.76293500E+00          5.62117372E+00
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.20155109E+02          3.41197784E+02          5.78412190E+00          5.63601148E+00
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.96974685E+02          3.29393567E+02          5.80580292E+00          5.65123537E+00
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.75403721E+02          3.18365836E+02          5.82795130E+00          5.66681933E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.55293605E+02          3.08045711E+02          5.85054195E+00          5.68273979E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.36507615E+02          2.98372350E+02          5.87355139E+00          5.69897438E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.18929370E+02          2.89290842E+02          5.89695756E+00          5.71550245E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.02452823E+02          2.80752039E+02          5.92073977E+00          5.73230442E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.86984913E+02          2.72712097E+02          5.94487859E+00          5.74936220E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.72442847E+02          2.65132752E+02          5.96935574E+00          5.76665952E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.58751626E+02          2.57977847E+02          5.99415403E+00          5.78418031E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.45842810E+02          2.51215324E+02          6.01925728E+00          5.80190962E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.33658275E+02          2.44817071E+02          6.04465024E+00          5.81983459E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.22142617E+02          2.38757598E+02          6.07031856E+00          5.83794280E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.11246087E+02          2.33010982E+02          6.09624866E+00          5.85622107E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.00924768E+02          2.27557389E+02          6.12242777E+00          5.87465960E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.91138196E+02          2.22376842E+02          6.14884380E+00          5.89324806E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81850002E+02          2.17451030E+02          6.17548533E+00          5.91197686E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.73024561E+02          2.12763690E+02          6.20234158E+00          5.93083687E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.64633274E+02          2.08299595E+02          6.22940234E+00          5.94982031E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99362050E+02          1.73355445E+02          6.50936052E+00          6.14500289E+00
        116.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67956656E+02          1.56417358E+02          6.71299194E+00          6.28575125E+00
        117.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36696215E+10          2.67948901E+02          1.56413163E+02          6.71305082E+00          6.28579183E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.82306030E+05          2.56968350E+02          1.50476034E+02          6.80171978E+00          6.34673364E+00
        126.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.12459575E+04          2.35718395E+02          1.38971549E+02          7.01120529E+00          6.48999918E+00
        127.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.96907755E+10          6.12275428E+04          2.35713068E+02          1.38968667E+02          7.01126559E+00          6.49004032E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00425603E+06          4.09455058E+04          2.28145707E+02          1.34869200E+02          7.10192632E+00          6.55179015E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07614427E+05          1.70622725E+04          2.07931995E+02          1.23923735E+02          7.40710092E+00          6.75893829E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.47808748E+04          9.85631079E+03          1.93447747E+02          1.16101834E+02          7.71536095E+00          6.96777508E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58063980E+04          6.63627135E+03          1.82918476E+02          1.10446722E+02          8.02544196E+00          7.17801803E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73267107E+04          4.88789927E+03          1.75201149E+02          1.06338291E+02          8.33647644E+00          7.38941375E+00
        173.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51823423E+04          4.40266013E+03          1.72722394E+02          1.05030366E+02          8.46098388E+00          7.47421810E+00
        174.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46662004E+11          1.51813806E+04          4.40243860E+03          1.72721230E+02          1.05029753E+02          8.46104616E+00          7.47426055E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01212388E+06          1.27229738E+04          3.81973337E+03          1.69534025E+02          1.03361448E+02          8.64390751E+00          7.59860450E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25804743E+05          9.91105391E+03          3.11330964E+03          1.65395016E+02          1.01230626E+02          8.95792155E+00          7.81346870E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06765216E+05          8.05191453E+03          2.61889264E+03          1.62417240E+02          9.97446752E+01          9.26974278E+00          8.02723871E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.46587580E+04          6.75073034E+03          2.25789815E+03          1.60337573E+02          9.87587949E+01          9.57951933E+00          8.24005721E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.44329470E+04          5.80039495E+03          1.98560572E+03          1.58963313E+02          9.81666917E+01          9.88738684E+00          8.45201337E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.29880760E+04          5.08307797E+03          1.77490072E+03          1.58150982E+02          9.78889788E+01          1.01984979E+01          8.66680009E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58082787E+04          4.52739455E+03          1.60848198E+03          1.57791919E+02          9.78653805E+01          1.05026976E+01          8.87701022E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09720134E+04          4.08781325E+03          1.47483071E+03          1.57802625E+02          9.80494704E+01          1.08100158E+01          9.08982471E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75397304E+04          3.73408375E+03          1.36601838E+03          1.58118085E+02          9.84049977E+01          1.11155307E+01          9.30167148E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50047119E+04          3.44540122E+03          1.27640865E+03          1.58687011E+02          9.89033153E+01          1.14193412E+01          9.51260648E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30727251E+04          3.20700257E+03          1.20189974E+03          1.59468516E+02          9.95215280E+01          1.17258767E+01          9.72566749E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15627045E+04          3.00814969E+03          1.13943836E+03          1.60429643E+02          1.00241146E+02          1.20264142E+01          9.93482257E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03577445E+04          2.84086993E+03          1.08671010E+03          1.61543589E+02          1.01047103E+02          1.23296367E+01          1.01460211E+01
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.37944418E+03          2.69911620E+03          1.04193165E+03          1.62788347E+02          1.01927011E+02          1.26312808E+01          1.03563317E+01
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.57359548E+03          2.57823446E+03          1.00371073E+03          1.64145710E+02          1.02870604E+02          1.29274305E+01          1.05631430E+01
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.90156480E+03          2.47458576E+03          9.70945642E+02          1.65600513E+02          1.03869311E+02          1.32261976E+01          1.07718899E+01
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.33515998E+03          2.38529378E+03          9.42756237E+02          1.67140007E+02          1.04915930E+02          1.35235828E+01          1.09798849E+01
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.85341160E+03          2.30805637E+03          9.18432256E+02          1.68753440E+02          1.06004368E+02          1.38196431E+01          1.11871668E+01
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.44039345E+03          2.24101367E+03          8.97396353E+02          1.70431669E+02          1.07129443E+02          1.41144320E+01          1.13937708E+01
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.08382662E+03          2.18265083E+03          8.79173776E+02          1.72166881E+02          1.08286722E+02          1.44116189E+01          1.16020751E+01
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77410021E+03          2.13172214E+03          8.63372851E+02          1.73952361E+02          1.09472394E+02          1.47039407E+01          1.18073593E+01
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50360007E+03          2.08719930E+03          8.49668144E+02          1.75782325E+02          1.10683166E+02          1.49951333E+01          1.20120559E+01
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.26621548E+03          2.04822310E+03          8.37786294E+02          1.77651749E+02          1.11916184E+02          1.52886859E+01          1.22183915E+01
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.05699142E+03          2.01407583E+03          8.27497969E+02          1.79556264E+02          1.13168960E+02          1.55776721E+01          1.24219300E+01
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.87187097E+03          1.98415008E+03          8.18608518E+02          1.81492051E+02          1.14439319E+02          1.58689952E+01          1.26270694E+01
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.70750849E+03          1.95793251E+03          8.10952311E+02          1.83455758E+02          1.15725351E+02          1.61592429E+01          1.28316287E+01
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.56112081E+03          1.93498529E+03          8.04388028E+02          1.85444440E+02          1.17025375E+02          1.64451615E+01          1.30335630E+01
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.43037634E+03          1.91493453E+03          7.98793789E+02          1.87455489E+02          1.18337908E+02          1.67333874E+01          1.32370465E+01
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.31330901E+03          1.89745713E+03          7.94064509E+02          1.89486601E+02          1.19661632E+02          1.70206335E+01          1.34400038E+01
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.20825279E+03          1.88227519E+03          7.90109554E+02          1.91535725E+02          1.20995378E+02          1.73069283E+01          1.36424508E+01
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.11378672E+03          1.86914700E+03          7.86848894E+02          1.93601036E+02          1.22338106E+02          1.75922992E+01          1.38444016E+01
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.02869465E+03          1.85786239E+03          7.84213784E+02          1.95680905E+02          1.23688884E+02          1.78736812E+01          1.40439615E+01
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.95192781E+03          1.84823764E+03          7.82143351E+02          1.97773872E+02          1.25046880E+02          1.81573135E+01          1.42449854E+01
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.88258235E+03          1.84011245E+03          7.80584094E+02          1.99878627E+02          1.26411346E+02          1.84400970E+01          1.44455511E+01
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81987178E+03          1.83334358E+03          7.79488829E+02          2.01993991E+02          1.27781611E+02          1.87250486E+01          1.46475018E+01
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.76311232E+03          1.82780643E+03          7.78815829E+02          2.04118906E+02          1.29157069E+02          1.90061688E+01          1.48471587E+01
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.71170513E+03          1.82339037E+03          7.78527822E+02          2.06252412E+02          1.30537174E+02          1.92865053E+01          1.50463890E+01
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.66512578E+03          1.81999618E+03          7.78591787E+02          2.08393645E+02          1.31921432E+02          1.95660780E+01          1.52452023E+01
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.62291228E+03          1.81753636E+03          7.78978101E+02          2.10541816E+02          1.33309395E+02          1.98449061E+01          1.54436072E+01
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.58465691E+03          1.81593236E+03          7.79660298E+02          2.12696215E+02          1.34700657E+02          2.01230078E+01          1.56416124E+01
        577.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.55666164E+03          1.81521786E+03          7.80402835E+02          2.14423565E+02          1.35815655E+02          2.03466484E+01          1.58007383E+01
        578.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63938706E+12          3.55665492E+03          1.81521774E+03          7.80403042E+02          2.14423997E+02          1.35815934E+02          2.03467049E+01          1.58007785E+01
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06875883E+08          3.54999872E+03          1.81511384E+03          7.80614511E+02          2.14856195E+02          1.36094851E+02          2.04032315E+01          1.58409298E+01
        588.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.31364326E+06          3.52161873E+03          1.81499639E+03          7.81688029E+02          2.16804243E+02          1.37351713E+02          2.06516726E+01          1.60180449E+01
        589.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60028394E+12          8.31116139E+06          3.52161269E+03          1.81499643E+03          7.81688290E+02          2.16804676E+02          1.37351993E+02          2.06517290E+01          1.60180850E+01
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.77002776E+08          7.28985161E+06          3.51861666E+03          1.81501768E+03          7.81819350E+02          2.17021165E+02          1.37491640E+02          2.06798997E+01          1.60381020E+01
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33139902E+07          2.90288385E+06          3.49022572E+03          1.81558696E+03          7.83255473E+02          2.19190587E+02          1.38890717E+02          2.09558922E+01          1.62348564E+01
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.99185306E+06          1.63535760E+06          3.46457103E+03          1.81677047E+03          7.84905365E+02          2.21363973E+02          1.40291806E+02          2.12312248E+01          1.64312076E+01
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75081048E+06          1.07570535E+06          3.44142437E+03          1.81852179E+03          7.86753182E+02          2.23540872E+02          1.41694650E+02          2.15086422E+01          1.66287978E+01
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78893871E+06          7.73067101E+05          3.42058196E+03          1.82079881E+03          7.88784480E+02          2.25720876E+02          1.43038464E+02          2.17826664E+01          1.68235116E+01
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27649128E+06          5.88358312E+05          3.40185887E+03          1.82356345E+03          7.90986193E+02          2.27903606E+02          1.44367880E+02          2.20587674E+01          1.70192260E+01
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.67031022E+05          4.66299543E+05          3.38509071E+03          1.82678086E+03          7.93346306E+02          2.29915612E+02          1.45842347E+02          2.23315393E+01          1.72139724E+01
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.63732828E+05          3.80860753E+05          3.37012649E+03          1.83041940E+03          7.95853915E+02          2.32207957E+02          1.47313473E+02          2.26063772E+01          1.74114320E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.22118736E+05          3.18388760E+05          3.35683133E+03          1.83445009E+03          7.98499044E+02          2.34258240E+02          1.48638626E+02          2.28779485E+01          1.76035099E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.19015762E+05          2.71173878E+05          3.34508335E+03          1.83884647E+03          8.01272488E+02          2.36542148E+02          1.50104090E+02          2.31515730E+01          1.78000479E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.41251476E+05          2.34483204E+05          3.33476920E+03          1.84358431E+03          8.04165858E+02          2.38821181E+02          1.51427537E+02          2.34219920E+01          1.79926284E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81005787E+05          2.05343058E+05          3.32578872E+03          1.84864127E+03          8.07171405E+02          2.40866389E+02          1.52887516E+02          2.36944494E+01          1.81869701E+01
