#Energy      Te-K-shell   Te-L1-shell   Te-L2-shell   Te-L3-shell   Te-M1-shell   Te-M2-shell   Te-M3-shell   Te-M4-shell   Te-M5-shell   Te-N1-shell   Te-N2-shell   Te-N3-shell   Te-N4-shell   Te-N5-shell   Valence  Total
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.35724898E+02          2.55571841E+02          1.66436596E+04          1.43853714E+02
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.64159852E+02          2.77754763E+02          1.69280231E+04          1.56117818E+02
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.96639960E+02          3.03153505E+02          1.71597223E+04          1.70122622E+02
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.31261129E+02          3.30688534E+02          1.74410558E+04          1.85181403E+02
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.70109609E+02          3.62704843E+02          1.77043773E+04          2.02400084E+02
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.12182928E+02          3.92952345E+02          1.79251013E+04          2.19632850E+02
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.57614368E+02          4.29955325E+02          1.82027648E+04          2.39571809E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.07502431E+02          4.69630393E+02          1.84865402E+04          2.61129916E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.64492659E+02          5.12123816E+02          1.87157747E+04          2.84819855E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.25103308E+02          5.58659438E+02          1.89963802E+04          3.10389860E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.86082125E+02          6.10702206E+02          1.92314799E+04          3.37656566E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.58289548E+02          6.64280084E+02          1.94428372E+04          3.67386389E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.35915944E+02          7.26085307E+02          1.96864014E+04          4.00558034E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01889720E+03          7.92565948E+02          1.99542624E+04          4.36054266E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10549412E+03          8.63726021E+02          2.01995188E+04          4.73517681E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20548403E+03          9.38650499E+02          2.04564679E+04          5.14459962E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30616533E+03          1.02290872E+03          2.07316630E+04          5.58210280E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42356257E+03          1.11320410E+03          2.10143634E+04          6.06664569E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.54880704E+03          1.21305424E+03          2.11568645E+04          6.59069939E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67806289E+03          1.31568635E+03          2.14147436E+04          7.12920171E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82275055E+03          1.43117989E+03          2.16667579E+04          7.73096695E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97815864E+03          1.55531268E+03          2.19329455E+04          8.37470668E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.36057952E+03          3.47211096E+03          2.43862983E+04          1.79101319E+03
        116.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.34809313E+03          5.90886931E+03          2.61061183E+04          2.91008951E+03
        117.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.96976421E+03          7.34920838E+03          5.90980879E+03          2.61066544E+04          2.19746726E+03
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.87823390E+03          9.12591419E+03          7.31979647E+03          2.68075214E+04          2.52441194E+03
        126.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.80839588E+03          1.43673585E+04          1.13282186E+04          2.85309545E+04          3.26312130E+03
        127.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21802992E+04          8.87618368E+03          1.43691218E+04          1.13295911E+04          2.85314906E+04          2.85182061E+03
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.15418451E+04          8.96031276E+03          1.70109834E+04          1.31747549E+04          2.92506571E+04          3.05903870E+03
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24243960E+04          9.72314824E+03          2.48388096E+04          1.74864408E+04          3.17422705E+04          3.61804824E+03
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51791444E+04          1.05669698E+04          2.67765516E+04          1.73015624E+04          3.42336001E+04          3.86540144E+03
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83967992E+04          1.11276857E+04          2.41602731E+04          1.50401771E+04          3.65619396E+04          3.84156070E+03
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.06746430E+04          1.14250293E+04          2.09161300E+04          1.28310345E+04          3.91033369E+04          3.68396530E+03
        173.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.12593243E+04          1.15578826E+04          1.95793027E+04          1.20306411E+04          4.00904385E+04          3.60164991E+03
        174.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61100733E+04          3.12597238E+04          1.15579498E+04          1.95787538E+04          1.20302934E+04          4.00909963E+04          3.16503275E+03
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45268734E+04          3.20125340E+04          1.17631457E+04          1.79356146E+04          1.10738733E+04          4.15027322E+04          3.05648626E+03
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32947442E+04          3.29374068E+04          1.18677730E+04          1.58655866E+04          9.88083766E+03          4.39230872E+04          2.90231004E+03
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31510297E+04          3.33862255E+04          1.20338785E+04          1.44131694E+04          9.03907627E+03          4.64335833E+04          2.79490647E+03
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34559986E+04          3.35964355E+04          1.22364438E+04          1.33479202E+04          8.43009730E+03          4.89958308E+04          2.71686195E+03
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.41902804E+04          3.40145038E+04          1.23986841E+04          1.26526276E+04          8.04402839E+03          5.15547888E+04          2.67279992E+03
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51053188E+04          3.44431078E+04          1.25934620E+04          1.21321329E+04          7.75956184E+03          5.41068941E+04          2.64513323E+03
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58292061E+04          3.48826511E+04          1.28474916E+04          1.17841321E+04          7.57619018E+03          5.69676721E+04          2.63417313E+03
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65238252E+04          3.47874521E+04          1.30759707E+04          1.15597707E+04          7.46370483E+03          5.96514101E+04          2.63035517E+03
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73065972E+04          3.51020853E+04          1.33755849E+04          1.14295593E+04          7.40667222E+03          6.23719065E+04          2.64262718E+03
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.79538105E+04          3.55725901E+04          1.36466383E+04          1.13906065E+04          7.40705870E+03          6.53981420E+04          2.66487660E+03
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.88117602E+04          3.59643683E+04          1.39944841E+04          1.14159819E+04          7.44858939E+03          6.82665633E+04          2.69928384E+03
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96964910E+04          3.65518822E+04          1.43153697E+04          1.14948900E+04          7.52102233E+03          7.11493043E+04          2.74049073E+03
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.06977135E+04          3.70461761E+04          1.46699309E+04          1.16204376E+04          7.62023622E+03          7.45200013E+04          2.78986934E+03
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.17394429E+04          3.75540220E+04          1.50371363E+04          1.17174862E+04          7.70375688E+03          7.73382566E+04          2.83513883E+03
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28539439E+04          3.82754495E+04          1.53869853E+04          1.19331630E+04          7.86120852E+03          8.04898895E+04          2.89867637E+03
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.38440687E+04          3.88831840E+04          1.57609883E+04          1.21683646E+04          8.03311048E+03          8.38445730E+04          2.96467541E+03
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48293303E+04          3.96353791E+04          1.61883941E+04          1.23790355E+04          8.19122852E+03          8.69975418E+04          3.02964025E+03
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.59531950E+04          4.03347296E+04          1.65684746E+04          1.26792571E+04          8.40001076E+03          9.03411609E+04          3.10609506E+03
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.70615052E+04          4.10592028E+04          1.69893813E+04          1.29472167E+04          8.59420263E+03          9.36350776E+04          3.17993851E+03
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.82910703E+04          4.19073255E+04          1.74668486E+04          1.32849495E+04          8.82568742E+03          9.71475119E+04          3.26688880E+03
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.92964239E+04          4.27223973E+04          1.78810729E+04          1.36057256E+04          9.05304408E+03          1.00737244E+05          3.34823345E+03
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.05290770E+04          4.36064345E+04          1.83501240E+04          1.39637943E+04          9.30356694E+03          1.04337887E+05          3.43896386E+03
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.18525923E+04          4.45038155E+04          1.88484796E+04          1.43285637E+04          9.56174843E+03          1.07609218E+05          3.53250820E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.29850551E+04          4.54654785E+04          1.93721614E+04          1.47129018E+04          9.83466841E+03          1.11366398E+05          3.62967036E+03
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.43138285E+04          4.64551043E+04          1.97942122E+04          1.51237983E+04          1.01121048E+04          1.15266728E+05          3.72716881E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.57429368E+04          4.72966306E+04          2.03203635E+04          1.55660335E+04          1.04168651E+04          1.18910749E+05          3.83337906E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.69449633E+04          4.82802010E+04          2.08401530E+04          1.59837864E+04          1.07067539E+04          1.22386323E+05          3.93497079E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.84115518E+04          4.93358946E+04          2.14109354E+04          1.64575221E+04          1.10259029E+04          1.26592809E+05          4.04878130E+03
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.95841881E+04          5.04206080E+04          2.18543126E+04          1.69560433E+04          1.13830481E+04          1.30053510E+05          4.16192317E+03
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.10531262E+04          5.13330843E+04          2.24241316E+04          1.74141936E+04          1.16994724E+04          1.33993402E+05          4.27306083E+03
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.26117564E+04          5.24196255E+04          2.29820878E+04          1.79448090E+04          1.20592650E+04          1.38155734E+05          4.39590284E+03
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.39075056E+04          5.35822010E+04          2.35972296E+04          1.85051052E+04          1.24364789E+04          1.42341524E+05          4.52357336E+03
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.55323843E+04          5.47781327E+04          2.40783707E+04          1.89980551E+04          1.28412285E+04          1.46272848E+05          4.64809949E+03
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.66933174E+04          5.57479854E+04          2.46890212E+04          1.95759454E+04          1.31807715E+04          1.50520397E+05          4.76927950E+03
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.82858659E+04          5.69416844E+04          2.52779583E+04          2.01642172E+04          1.35983701E+04          1.54569763E+05          4.90486047E+03
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.98243358E+04          5.81765957E+04          2.59289234E+04          2.08052346E+04          1.40196643E+04          1.58889047E+05          5.04646459E+03
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.15332998E+04          5.94737798E+04          2.66143023E+04          2.13322343E+04          1.43989565E+04          1.63360484E+05          5.17899645E+03
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.29165531E+04          6.05126911E+04          2.71124186E+04          2.19646545E+04          1.48437728E+04          1.67490172E+05          5.31435746E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.46506687E+04          6.17852979E+04          2.77535490E+04          2.26486164E+04          1.52851859E+04          1.72353965E+05          5.46263327E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.60248340E+04          6.31125814E+04          2.84400938E+04          2.32459950E+04          1.57705088E+04          1.76766898E+05          5.61050826E+03
        577.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.73947174E+04          6.42160445E+04          2.90142059E+04          2.38025413E+04          1.61814826E+04          1.80229615E+05          5.73933879E+03
        578.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.31651638E+05          6.73950670E+04          6.42163252E+04          2.90143524E+04          2.38026838E+04          1.61815880E+04          1.80230611E+05          5.70003493E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97510146E+05          6.77463373E+04          6.43540865E+04          2.91614665E+04          2.39459570E+04          1.61903413E+04          1.81231735E+05          5.67694174E+03
        588.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58588722E+04          6.91791053E+04          6.56033133E+04          2.96645428E+04          2.46128916E+04          1.66343494E+04          1.85480625E+05          4.29919082E+03
        589.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46631443E+04          1.58491101E+04          6.91794544E+04          6.56035963E+04          2.96646844E+04          2.46130439E+04          1.66344508E+04          1.85481645E+05          3.32404816E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32161209E+04          1.14261999E+04          6.93542596E+04          6.57452745E+04          2.97355738E+04          2.46375871E+04          1.66852482E+04          1.85992450E+05          3.00896529E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.01903824E+03          2.25942475E+03          7.11540048E+04          6.71979401E+04          3.04643044E+04          2.53992801E+04          1.72113657E+04          1.90552431E+05          1.24021338E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.31162546E+03          1.80739701E+03          7.27598629E+04          6.82150459E+04          3.10303496E+04          2.60540872E+04          1.77136511E+04          1.95764187E+05          9.84424650E+02
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.89885297E+03          1.72012139E+03          7.45995353E+04          6.96126356E+04          3.17520212E+04          2.68288754E+04          1.82871833E+04          2.00627038E+05          9.23767665E+02
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.72013601E+03          1.68487456E+03          7.61515182E+04          7.10686907E+04          3.25080600E+04          2.76511569E+04          1.87291611E+04          2.05557545E+05          8.98043967E+02
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68482019E+03          1.71295295E+03          7.80131137E+04          7.24028229E+04          3.31693979E+04          2.84097992E+04          1.93085889E+04          2.10272376E+05          9.05161566E+02
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.74127025E+03          1.88169717E+03          7.99680070E+04          7.39163684E+04          3.39553217E+04          2.92926425E+04          1.98371895E+04          2.15221370E+05          9.60698950E+02
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85334591E+03          1.99105021E+03          8.14258772E+04          7.54945447E+04          3.47793932E+04          3.02321149E+04          2.04529459E+04          2.20303105E+05          1.00654017E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.02119121E+03          2.08336187E+03          8.33616811E+04          7.66222898E+04          3.53164368E+04          3.08560369E+04          2.09559285E+04          2.25500032E+05          1.05383692E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25143483E+03          2.17333142E+03          8.51640682E+04          7.81500183E+04          3.61079451E+04          3.17200626E+04          2.15760478E+04          2.30920646E+05          1.10850455E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.31635231E+03          2.28051663E+03          8.71953205E+04          7.96686725E+04          3.68580242E+04          3.26680858E+04          2.21872607E+04          2.36026431E+05          1.14796920E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.44348349E+03          2.35726741E+03          8.89511802E+04          8.12873788E+04          3.76835121E+04          3.34886896E+04          2.28588325E+04          2.41333629E+05          1.18700589E+03
