#Energy      Na-K-shell   Na-L1-shell   Na-L2-shell   Na-L3-shell   I-K-shell   I-L1-shell   I-L2-shell   I-L3-shell   I-M1-shell   I-M2-shell   I-M3-shell   I-M4-shell   I-M5-shell   I-N1-shell   I-N2-shell   I-N3-shell   I-N4-shell   I-N5-shell   Valence  Total
         76.0000          1.00000000E+30          1.27681407E+04          2.98537907E+03          1.48781712E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57143381E+02          2.07310497E+02          2.19027356E+04          1.01588528E+02
         77.0000          1.00000000E+30          1.25493862E+04          3.02751919E+03          1.51537739E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85241980E+02          2.34234012E+02          2.23151594E+04          1.12489318E+02
         78.0000          1.00000000E+30          1.24155729E+04          3.07086601E+03          1.53764502E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22436221E+02          2.63919910E+02          2.26640893E+04          1.25139692E+02
         79.0000          1.00000000E+30          1.22439703E+04          3.12522828E+03          1.56057683E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.65129768E+02          2.96589187E+02          2.30447507E+04          1.38961237E+02
         80.0000          1.00000000E+30          1.20770467E+04          3.17465013E+03          1.58947164E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.10957858E+02          3.32638916E+02          2.34230382E+04          1.53627949E+02
         81.0000          1.00000000E+30          1.20217531E+04          3.22566019E+03          1.61554645E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.60199259E+02          3.70058080E+02          2.38171361E+04          1.68650586E+02
         82.0000          1.00000000E+30          1.18959737E+04          3.27833627E+03          1.64249104E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.16967312E+02          4.10670485E+02          2.41820695E+04          1.84888006E+02
         83.0000          1.00000000E+30          1.18623535E+04          3.33909408E+03          1.67034965E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.71995658E+02          4.55226018E+02          2.45461806E+04          2.01281141E+02
         84.0000          1.00000000E+30          1.17733503E+04          3.39721366E+03          1.70117587E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.34419036E+02          5.04350041E+02          2.49497315E+04          2.19000437E+02
         85.0000          1.00000000E+30          1.16856726E+04          3.45739231E+03          1.73159902E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.99589806E+02          5.52706244E+02          2.53022883E+04          2.36377470E+02
         86.0000          1.00000000E+30          1.15992913E+04          3.52271988E+03          1.76313014E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.71634741E+02          6.08621250E+02          2.57098589E+04          2.55417381E+02
         87.0000          1.00000000E+30          1.16424390E+04          3.58850032E+03          1.79670969E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.46929920E+02          6.69353611E+02          2.60879259E+04          2.75165287E+02
         88.0000          1.00000000E+30          1.15887286E+04          3.64478580E+03          1.83098420E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.29368910E+02          7.31664465E+02          2.63963824E+04          2.95208240E+02
         89.0000          1.00000000E+30          1.15355114E+04          3.71107955E+03          1.86028363E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01939811E+03          8.01277426E+02          2.67441455E+04          3.16448263E+02
         90.0000          1.00000000E+30          1.15926183E+04          3.78378437E+03          1.89485415E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11364923E+03          8.77940957E+02          2.71390029E+04          3.38739907E+02
         91.0000          1.00000000E+30          1.15676021E+04          3.85669650E+03          1.93170074E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21751758E+03          9.58653027E+02          2.74430966E+04          3.61751463E+02
         92.0000          1.00000000E+30          1.15426938E+04          3.93247381E+03          1.96935040E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33083363E+03          1.04906036E+03          2.78277779E+04          3.86206640E+02
         93.0000          1.00000000E+30          1.16103898E+04          3.99175521E+03          2.00849684E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45519156E+03          1.14397718E+03          2.82382003E+04          4.11305644E+02
         94.0000          1.00000000E+30          1.16093053E+04          4.06697521E+03          2.03911108E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58821460E+03          1.25038453E+03          2.85152767E+04          4.37274830E+02
         95.0000          1.00000000E+30          1.16082210E+04          4.14508452E+03          2.07795728E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72488725E+03          1.36212449E+03          2.88971490E+04          4.63577179E+02
         96.0000          1.00000000E+30          1.16071370E+04          4.22417024E+03          2.11831231E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88426744E+03          1.48641120E+03          2.92893881E+04          4.91986929E+02
         97.0000          1.00000000E+30          1.17077733E+04          4.30791844E+03          2.15725546E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04684789E+03          1.62095035E+03          2.95909957E+04          5.20733481E+02
         98.0000          1.00000000E+30          1.17290256E+04          4.37455873E+03          2.19993042E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.22688092E+03          1.76628992E+03          2.99076371E+04          5.50337675E+02
         99.0000          1.00000000E+30          1.17503551E+04          4.45716212E+03          2.24432786E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42055746E+03          1.92655360E+03          3.02654734E+04          5.81307463E+02
        100.0000          1.00000000E+30          1.18339941E+04          4.54294510E+03          2.27602062E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63695526E+03          2.09190099E+03          3.06449155E+04          6.12040667E+02
        110.0000          1.00000000E+30          1.24623307E+04          5.44027099E+03          2.72705748E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.90813671E+03          4.72936102E+03          3.40885468E+04          9.60808326E+02
        120.0000          1.00000000E+30          1.33172956E+04          6.44993432E+03          3.23686338E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24050632E+04          1.00759923E+04          3.75703486E+04          1.34129795E+03
        130.0000          1.00000000E+30          1.43814109E+04          7.59766543E+03          3.81679695E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40366160E+04          1.91523651E+04          4.09586359E+04          1.72003263E+03
        130.9990          1.00000000E+30          1.44962659E+04          7.70618469E+03          3.88354532E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55159209E+04          2.02080350E+04          4.12678431E+04          1.75699284E+03
        131.0010          1.00000000E+30          1.44964976E+04          7.70644276E+03          3.88368129E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90066118E+04          2.55191155E+04          2.02102652E+04          4.12685908E+04          1.60838345E+03
        140.0000          1.00000000E+30          1.55275414E+04          8.84711965E+03          4.46105392E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95388463E+04          3.93892601E+04          2.91341897E+04          4.44733510E+04          1.86925620E+03
        140.9990          1.00000000E+30          1.56548962E+04          8.98637977E+03          4.53589601E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95997749E+04          4.05707215E+04          3.00727603E+04          4.48690415E+04          1.89814558E+03
        141.0010          1.00000000E+30          1.56551533E+04          8.98666296E+03          4.53604836E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.00661835E+04          1.95998972E+04          4.05738017E+04          3.00746999E+04          4.48698407E+04          1.82886622E+03
        150.0000          1.00000000E+30          1.67396093E+04          1.02920911E+04          5.17235078E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.82779559E+04          2.01663726E+04          4.85366654E+04          3.26762038E+04          4.78842305E+04          2.02993297E+03
        160.0000          1.00000000E+30          1.80364986E+04          1.18972297E+04          5.96087245E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.06099667E+04          2.06718890E+04          4.75890316E+04          2.99748521E+04          5.12476526E+04          2.22579115E+03
        170.0000          1.00000000E+30          1.94717837E+04          1.36052936E+04          6.86598135E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.57195430E+04          2.11422055E+04          4.20484881E+04          2.61266591E+04          5.47066203E+04          2.40335496E+03
        180.0000          1.00000000E+30          2.08833970E+04          1.55312574E+04          7.82834356E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.02550819E+04          2.16242002E+04          3.63836635E+04          2.23283513E+04          5.82216936E+04          2.54907311E+03
        190.0000          1.00000000E+30          2.24771741E+04          1.76981978E+04          8.90458524E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.26802640E+04          2.21671807E+04          3.18902922E+04          1.96611443E+04          6.18022526E+04          2.68269267E+03
        192.9990          1.00000000E+30          2.28191229E+04          1.84458652E+04          9.25035563E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.35795941E+04          2.22249888E+04          3.08387741E+04          1.90653170E+04          6.28747505E+04          2.72001624E+03
        193.0010          1.00000000E+30          2.28194520E+04          1.84463849E+04          9.25060169E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.20469478E+04          6.29540241E+04          2.22250888E+04          3.08380595E+04          1.90648943E+04          6.28755160E+04          2.58390548E+03
        200.0000          1.00000000E+30          2.39499736E+04          2.00515864E+04          1.01276507E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.81844409E+04          6.38826622E+04          2.25807407E+04          2.86637444E+04          1.78099832E+04          6.55739776E+04          2.65010897E+03
        210.0000          1.00000000E+30          2.55956342E+04          2.26441001E+04          1.14156713E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.62075383E+04          6.52581476E+04          2.31090990E+04          2.63549666E+04          1.64997046E+04          6.90527899E+04          2.74649646E+03
        220.0000          1.00000000E+30          2.73808622E+04          2.55404207E+04          1.28215903E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.61853243E+04          6.55455349E+04          2.34650858E+04          2.46057088E+04          1.55139104E+04          7.25982318E+04          2.84036361E+03
        230.0000          1.00000000E+30          2.91840403E+04          2.85222691E+04          1.43500032E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.75514511E+04          6.64098629E+04          2.39628097E+04          2.33475362E+04          1.48173926E+04          7.64294295E+04          2.93914926E+03
        240.0000          1.00000000E+30          3.12010841E+04          3.17928075E+04          1.60763437E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.87983494E+04          6.64934638E+04          2.41528911E+04          2.26344576E+04          1.44458272E+04          8.01520675E+04          3.04393288E+03
        250.0000          1.00000000E+30          3.32549475E+04          3.55680951E+04          1.78733893E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07248767E+04          6.70931028E+04          2.45627473E+04          2.20583376E+04          1.41456713E+04          8.39900663E+04          3.15060542E+03
        260.0000          1.00000000E+30          3.52783295E+04          3.92154368E+04          1.97613029E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.21320692E+04          6.75257490E+04          2.50548444E+04          2.16993664E+04          1.39751720E+04          8.80227242E+04          3.25357465E+03
        270.0000          1.00000000E+30          3.74775722E+04          4.34154613E+04          2.18403120E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.34656693E+04          6.80751471E+04          2.55244753E+04          2.15094737E+04          1.39078164E+04          9.19721010E+04          3.36315187E+03
        280.0000          1.00000000E+30          3.97111218E+04          4.77849100E+04          2.40567004E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.49313146E+04          6.89632012E+04          2.61162220E+04          2.14384913E+04          1.38218661E+04          9.63267203E+04          3.47163894E+03
        290.0000          1.00000000E+30          4.21449927E+04          5.26646128E+04          2.64862370E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.62397923E+04          6.96897460E+04          2.66689296E+04          2.13565856E+04          1.39193086E+04          1.00639661E+05          3.58807029E+03
        300.0000          1.00000000E+30          4.46630626E+04          5.75605125E+04          2.89935839E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.79186948E+04          7.04317624E+04          2.73299636E+04          2.15065813E+04          1.40601106E+04          1.04844988E+05          3.71105218E+03
        310.0000          1.00000000E+30          4.72083498E+04          6.26936301E+04          3.16402630E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.96160892E+04          7.16994604E+04          2.79997583E+04          2.17395493E+04          1.42423180E+04          1.09218631E+05          3.83814359E+03
        320.0000          1.00000000E+30          4.97710380E+04          6.86611669E+04          3.46076284E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.15617372E+04          7.26604455E+04          2.86924786E+04          2.20276171E+04          1.43946331E+04          1.13679256E+05          3.96707239E+03
        330.0000          1.00000000E+30          5.25654172E+04          7.45007135E+04          3.75372392E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.35553939E+04          7.39517714E+04          2.93019329E+04          2.22777994E+04          1.46704818E+04          1.18353414E+05          4.09883127E+03
        340.0000          1.00000000E+30          5.53906853E+04          8.08034439E+04          4.09726632E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.55949385E+04          7.50868007E+04          3.00418743E+04          2.27037634E+04          1.49705822E+04          1.23101438E+05          4.24354041E+03
        350.0000          1.00000000E+30          5.82048471E+04          8.76194820E+04          4.42522196E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.78238429E+04          7.62572144E+04          3.08039112E+04          2.30576451E+04          1.52521044E+04          1.27636792E+05          4.38055757E+03
        360.0000          1.00000000E+30          6.10278959E+04          9.52576672E+04          4.78128042E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.95368403E+04          7.76976473E+04          3.14733898E+04          2.36001382E+04          1.56180385E+04          1.32270894E+05          4.52930889E+03
        370.0000          1.00000000E+30          6.41207232E+04          1.02487158E+05          5.16589765E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.17622402E+04          7.90270135E+04          3.23070968E+04          2.40568150E+04          1.59611213E+04          1.37542638E+05          4.67850803E+03
        380.0000          1.00000000E+30          6.72782286E+04          1.10786986E+05          5.59325595E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.37807457E+04          8.04026610E+04          3.31576243E+04          2.46902376E+04          1.63800651E+04          1.42194273E+05          4.84254490E+03
        390.0000          1.00000000E+30          7.04314102E+04          1.18816105E+05          6.00167304E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.57347587E+04          8.20401356E+04          3.38872853E+04          2.52475075E+04          1.67832889E+04          1.47373313E+05          4.99610900E+03
        400.0000          1.00000000E+30          7.36299265E+04          1.28076492E+05          6.46348706E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.79913662E+04          8.35866479E+04          3.47866380E+04          2.59095854E+04          1.72340866E+04          1.52236522E+05          5.16576816E+03
        410.0000          1.00000000E+30          7.72549259E+04          1.37632661E+05          6.94690285E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.03124307E+04          8.52599888E+04          3.57178423E+04          2.65531746E+04          1.76929109E+04          1.57412859E+05          5.33860050E+03
        420.0000          1.00000000E+30          8.06116928E+04          1.47170371E+05          7.42712185E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.28170463E+04          8.69550433E+04          3.65139810E+04          2.72481300E+04          1.81944339E+04          1.62718984E+05          5.51167257E+03
        430.0000          1.00000000E+30          8.44622112E+04          1.57598469E+05          7.96877288E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.49153609E+04          8.87593471E+04          3.74604664E+04          2.79874259E+04          1.86570062E+04          1.67785345E+05          5.68954457E+03
        440.0000          1.00000000E+30          8.80636092E+04          1.68465225E+05          8.52582713E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.74550144E+04          9.06190022E+04          3.84085914E+04          2.87631256E+04          1.91946431E+04          1.73212000E+05          5.87668986E+03
        450.0000          1.00000000E+30          9.16943782E+04          1.79825222E+05          9.08295644E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.01632632E+04          9.22281818E+04          3.94388558E+04          2.94767150E+04          1.97572579E+04          1.79153645E+05          6.06476153E+03
        460.0000          1.00000000E+30          9.56380840E+04          1.92816264E+05          9.68804687E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.24502473E+04          9.40822149E+04          4.02343801E+04          3.03275966E+04          2.02748295E+04          1.83902305E+05          6.25009600E+03
        470.0000          1.00000000E+30          9.96804657E+04          2.04391583E+05          1.03176588E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.52403088E+04          9.60552385E+04          4.12489785E+04          3.11302956E+04          2.08899356E+04          1.89688680E+05          6.45015685E+03
        480.0000          1.00000000E+30          1.04089267E+05          2.17677783E+05          1.09990500E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.74536914E+04          9.80872103E+04          4.22388542E+04          3.19992073E+04          2.14674112E+04          1.95348320E+05          6.64999614E+03
        490.0000          1.00000000E+30          1.08137812E+05          2.31387761E+05          1.16889014E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00074420E+05          9.98050638E+04          4.33230534E+04          3.29513801E+04          2.20999539E+04          2.01140444E+05          6.85931355E+03
        500.0000          1.00000000E+30          1.12933453E+05          2.45539161E+05          1.24123763E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02921501E+05          1.01830573E+05          4.44643780E+04          3.39442282E+04          2.27667497E+04          2.06891651E+05          7.08077648E+03
        510.0000          1.00000000E+30          1.16958453E+05          2.60937677E+05          1.31786355E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05372864E+05          1.03966243E+05          4.53071332E+04          3.48050200E+04          2.34773842E+04          2.13110807E+05          7.29029411E+03
        520.0000          1.00000000E+30          1.21458875E+05          2.76350459E+05          1.39628738E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08277075E+05          1.06176984E+05          4.64368762E+04          3.58315824E+04          2.40789348E+04          2.18541251E+05          7.50658856E+03
        530.0000          1.00000000E+30          1.26081079E+05          2.92482053E+05          1.47673862E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11345912E+05          1.08030351E+05          4.75221763E+04          3.68917808E+04          2.48056409E+04          2.24345526E+05          7.73516570E+03
