#Energy      Au-K-shell   Au-L1-shell   Au-L2-shell   Au-L3-shell   Au-M1-shell   Au-M2-shell   Au-M3-shell   Au-M4-shell   Au-M5-shell   Au-N1-shell   Au-N2-shell   Au-N3-shell   Au-N4-shell   Au-N5-shell   Au-N6-shell   Au-N7-shell   Au-O1-shell   Au-O2-shell   Au-O3-shell   O-K-shell   Valence  Total
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.74968260E+03          2.98194856E+03          1.00000000E+30          4.94569496E+02          3.81097422E+02
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68635859E+03          3.10199282E+03          1.00000000E+30          5.12772181E+02          3.93108398E+02
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.64499154E+03          3.24755516E+03          1.00000000E+30          5.32231140E+02          4.06313143E+02
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.64226181E+03          3.36972040E+03          1.00000000E+30          5.50822170E+02          4.18973964E+02
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.67193102E+03          3.50819916E+03          1.00000000E+30          5.70919276E+02          4.33098438E+02
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.71743274E+03          3.65164506E+03          1.00000000E+30          5.92576298E+02          4.48350387E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.77795408E+03          3.80039875E+03          1.00000000E+30          6.13905978E+02          4.63663235E+02
         86.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.83117693E+03          3.96524849E+03          1.00000000E+30          6.35046931E+02          4.78951478E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.83123096E+03          3.96542067E+03          1.00000000E+30          6.35070690E+02          4.78968350E+02
         87.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.08669758E+04          1.00000000E+30          3.83128499E+03          3.96559286E+03          1.00000000E+30          6.35094452E+02          4.74516967E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.37473339E+04          1.00000000E+30          3.92575882E+03          4.11494666E+03          1.00000000E+30          6.57859095E+02          4.90031479E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.77606237E+04          1.00000000E+30          4.00136364E+03          4.27244404E+03          1.00000000E+30          6.80784291E+02          5.05216476E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.24962971E+04          1.00000000E+30          4.11966080E+03          4.43829716E+03          1.00000000E+30          7.02788798E+02          5.20365710E+02
         90.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.79577697E+04          1.00000000E+30          4.21841638E+03          4.61989210E+03          1.00000000E+30          7.27955038E+02          5.36771389E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.79538706E+04          1.00000000E+30          4.21851761E+03          4.62008132E+03          1.00000000E+30          7.27981410E+02          5.36788484E+02
         91.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.64919739E+04          2.79499725E+04          1.00000000E+30          4.21861884E+03          4.62027056E+03          1.00000000E+30          7.28007784E+02          5.33835736E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.05801676E+04          2.41966600E+04          1.00000000E+30          4.35059480E+03          4.78972200E+03          1.00000000E+30          7.52188736E+02          5.48899960E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.71047136E+04          2.09352265E+04          1.00000000E+30          4.47145784E+03          4.96394463E+03          1.00000000E+30          7.78245449E+02          5.64110121E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.62533329E+04          1.82650981E+04          1.00000000E+30          4.61302416E+03          5.16121324E+03          1.00000000E+30          8.02950990E+02          5.78548887E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.70354880E+04          1.66839491E+04          1.00000000E+30          4.75438174E+03          5.33349310E+03          1.00000000E+30          8.29910396E+02          5.93833247E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.94784614E+04          1.56479076E+04          1.00000000E+30          4.90521512E+03          5.53969879E+03          1.00000000E+30          8.57511775E+02          6.09837456E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.32402570E+04          1.49038243E+04          1.00000000E+30          5.06557276E+03          5.71904622E+03          1.00000000E+30          8.83779731E+02          6.24629162E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83635321E+04          1.43609091E+04          1.00000000E+30          5.23626076E+03          5.90468157E+03          1.00000000E+30          9.12967366E+02          6.40798677E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55066127E+04          1.39581153E+04          1.00000000E+30          5.39931349E+03          6.12064626E+03          1.00000000E+30          9.40551231E+02          6.56751942E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36075798E+04          1.36834582E+04          1.00000000E+30          5.58141474E+03          6.35300858E+03          1.00000000E+30          9.69772041E+02          6.74226013E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84210881E+04          1.29133577E+04          1.00000000E+30          7.81234875E+03          8.41895293E+03          1.00000000E+30          1.29758765E+03          8.70194978E+02
        113.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81165563E+04          1.28036757E+04          1.00000000E+30          8.94695954E+03          9.36503979E+03          1.00000000E+30          1.44566781E+03          9.58246823E+02
        114.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81163958E+04          1.28036213E+04          5.56766935E+04          8.94761227E+03          9.36557054E+03          1.00000000E+30          1.44575062E+03          9.42080600E+02
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80530656E+04          1.29740600E+04          6.49122398E+04          1.07999730E+04          1.07557024E+04          1.00000000E+30          1.68402604E+03          1.07845042E+03
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74829397E+04          1.18455551E+04          7.27627262E+04          1.46057746E+04          1.29796477E+04          1.00000000E+30          2.13108937E+03          1.29850718E+03
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47823194E+04          9.52728409E+03          7.43863871E+04          1.90553631E+04          1.51805653E+04          1.00000000E+30          2.63354050E+03          1.46172601E+03
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13211344E+04          7.14778273E+03          7.33964784E+04          2.43048158E+04          1.72971339E+04          1.00000000E+30          3.19553467E+03          1.52963119E+03
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.49529450E+03          5.39929094E+03          7.27313061E+04          3.03650247E+04          1.91656472E+04          1.00000000E+30          3.80617609E+03          1.50486562E+03
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.49810411E+03          4.17000650E+03          7.07938122E+04          3.70543313E+04          2.09135330E+04          1.00000000E+30          4.46545855E+03          1.41529026E+03
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.10593852E+03          3.33314642E+03          7.02905189E+04          4.39929093E+04          2.24959203E+04          1.00000000E+30          5.14769121E+03          1.29611049E+03
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.14923858E+03          2.73970192E+03          7.03393646E+04          5.15684265E+04          2.39958817E+04          1.00000000E+30          5.86540078E+03          1.17400526E+03
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.46248599E+03          2.32869610E+03          7.08758227E+04          5.92323965E+04          2.53085962E+04          1.00000000E+30          6.60891835E+03          1.06377378E+03
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.98361227E+03          2.04072361E+03          7.14205264E+04          6.70557751E+04          2.66680954E+04          1.00000000E+30          7.37412844E+03          9.73512450E+02
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65086628E+03          1.83182550E+03          7.27843970E+04          7.49631290E+04          2.78538347E+04          1.00000000E+30          8.12474008E+03          9.01550376E+02
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.41836736E+03          1.69333965E+03          7.43018448E+04          8.25337986E+04          2.92478430E+04          1.00000000E+30          8.88870815E+03          8.50109687E+02
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24299712E+03          1.58716270E+03          7.56400204E+04          8.98935837E+04          3.04224206E+04          1.00000000E+30          9.66177520E+03          8.08666904E+02
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12882764E+03          1.51039782E+03          7.74160361E+04          9.68637088E+04          3.14759028E+04          1.00000000E+30          1.04216428E+04          7.79553957E+02
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03836301E+03          1.45504485E+03          7.90425149E+04          1.03376385E+05          3.27620104E+04          1.00000000E+30          1.12022515E+04          7.57593250E+02
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97260943E+03          1.42741473E+03          8.09326033E+04          1.09773040E+05          3.38974128E+04          1.00000000E+30          1.19139372E+04          7.44927944E+02
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92697141E+03          1.40257027E+03          8.27947005E+04          1.17317094E+05          3.50490173E+04          1.00000000E+30          1.26845367E+04          7.35350672E+02
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89768845E+03          1.38882931E+03          8.48721440E+04          1.22652394E+05          3.62279330E+04          1.00000000E+30          1.34139044E+04          7.30419722E+02
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88290641E+03          1.38469253E+03          8.69783053E+04          1.27750913E+05          3.75248423E+04          1.00000000E+30          1.41466377E+04          7.29960113E+02
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88140584E+03          1.38946891E+03          8.92568826E+04          1.32811636E+05          3.86492678E+04          1.00000000E+30          1.48412186E+04          7.33566151E+02
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89101457E+03          1.39293935E+03          9.16211105E+04          1.38257391E+05          3.97587670E+04          1.00000000E+30          1.55317599E+04          7.38330888E+02
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90929187E+03          1.41202377E+03          9.42371163E+04          1.42801569E+05          4.10005636E+04          1.00000000E+30          1.62150810E+04          7.48708713E+02
        338.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92248715E+03          1.43494229E+03          9.63445505E+04          1.47222390E+05          4.22020544E+04          1.00000000E+30          1.68579558E+04          7.59164122E+02
        339.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23471200E+04          1.92249011E+03          1.43494606E+03          9.63450620E+04          1.47223466E+05          4.22023292E+04          1.00000000E+30          1.68580991E+04          7.34223380E+02
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25971242E+04          1.92396621E+03          1.43683442E+03          9.66012701E+04          1.47762751E+05          4.23400680E+04          1.00000000E+30          1.69300001E+04          7.35406615E+02
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51306027E+04          1.96030694E+03          1.45601445E+03          9.92430580E+04          1.51813929E+05          4.34957122E+04          1.00000000E+30          1.76177792E+04          7.50110125E+02
        356.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57485506E+04          1.97810727E+03          1.48365562E+03          1.01296235E+05          1.54823392E+05          4.44538768E+04          1.00000000E+30          1.80906550E+04          7.61913385E+02
        357.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99583820E+04          2.57486542E+04          1.97811240E+03          1.48366093E+03          1.01296811E+05          1.54824341E+05          4.44541566E+04          1.00000000E+30          1.80907951E+04          7.43019201E+02
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.21294836E+04          2.56844807E+04          1.99949927E+03          1.49167045E+03          1.02168124E+05          1.56260072E+05          4.48777685E+04          1.00000000E+30          1.83271054E+04          7.49846225E+02
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.66438577E+04          2.44562567E+04          2.03429791E+03          1.52763586E+03          1.04678177E+05          1.61246005E+05          4.59768730E+04          1.00000000E+30          1.89829833E+04          7.66554313E+02
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.78737967E+04          2.28666216E+04          2.08270026E+03          1.56101623E+03          1.07569711E+05          1.64476989E+05          4.72912173E+04          1.00000000E+30          1.96827532E+04          7.82339636E+02
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68280084E+04          2.11335470E+04          2.12662060E+03          1.60266867E+03          1.10439546E+05          1.68381948E+05          4.87160014E+04          1.00000000E+30          2.03603354E+04          7.97896021E+02
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.51887396E+04          1.95070813E+04          2.18344663E+03          1.64259074E+03          1.13576529E+05          1.72841549E+05          4.99249566E+04          1.00000000E+30          2.10394128E+04          8.13922847E+02
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.31757718E+04          1.80793243E+04          2.23656458E+03          1.69075628E+03          1.16117496E+05          1.76056171E+05          5.13882466E+04          1.00000000E+30          2.17376361E+04          8.30720225E+02
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.10608610E+04          1.69873445E+04          2.30194384E+03          1.73787578E+03          1.19217362E+05          1.80196925E+05          5.25431960E+04          1.00000000E+30          2.23822036E+04          8.48507020E+02
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92635135E+04          1.61170397E+04          2.36490733E+03          1.79226521E+03          1.22487275E+05          1.83747633E+05          5.39370612E+04          1.00000000E+30          2.31137012E+04          8.67730201E+02
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78153433E+04          1.53976048E+04          2.43791197E+03          1.84724523E+03          1.25527330E+05          1.87878704E+05          5.54417940E+04          1.00000000E+30          2.37811612E+04          8.88252290E+02
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64764207E+04          1.47785016E+04          2.51112318E+03          1.90667755E+03          1.29012259E+05          1.91440250E+05          5.67126315E+04          1.00000000E+30          2.44421941E+04          9.09374968E+02
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54419484E+04          1.41703739E+04          2.58994472E+03          1.96991032E+03          1.31628374E+05          1.95593108E+05          5.82420109E+04          1.00000000E+30          2.51700550E+04          9.31766575E+02
