#Energy      Mo-K-shell   Mo-L1-shell   Mo-L2-shell   Mo-L3-shell   Mo-M1-shell   Mo-M2-shell   Mo-M3-shell   Mo-M4-shell   Mo-M5-shell   Mo-N1-shell   Mo-N2-shell   Mo-N3-shell   S-K-shell   S-L1-shell   S-L2-shell   S-L3-shell   Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   O-K-shell   Valence  Total
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.71493760E+04          5.53547315E+04          3.14239147E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.65483149E+02          5.46519152E+02
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.67075237E+04          5.84458860E+04          3.27697320E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.79059347E+02          5.59879837E+02
         76.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.57885806E+04          6.09478478E+04          3.38432971E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.93599971E+02          5.73971039E+02
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.57876705E+04          6.09509286E+04          3.38446006E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.93615093E+02          5.73985785E+02
         77.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.57867604E+04          6.09540097E+04          3.38459042E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60101236E+04          6.87644759E+03          1.00000000E+30          5.93630216E+02          5.12809187E+02
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.48871292E+04          6.37590145E+04          3.50563342E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19942360E+04          5.17241194E+03          1.00000000E+30          6.08439386E+02          5.06009932E+02
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.48077182E+04          6.64216412E+04          3.64294952E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.00625152E+03          3.90279806E+03          1.00000000E+30          6.23431343E+02          4.93684961E+02
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.41807708E+04          6.92541828E+04          3.72799828E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.79606471E+03          2.94333087E+03          1.00000000E+30          6.37882793E+02          4.74445412E+02
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.35630249E+04          7.23825553E+04          3.85875275E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.14062565E+03          2.22882372E+03          1.00000000E+30          6.53704495E+02          4.49511577E+02
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.29542794E+04          7.49271367E+04          3.93782093E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.92769665E+03          1.74172355E+03          1.00000000E+30          6.70635888E+02          4.21822734E+02
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.23543390E+04          7.77771284E+04          4.05890540E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16293268E+03          1.43699848E+03          1.00000000E+30          6.83538046E+02          3.96091263E+02
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.26812073E+04          8.10267181E+04          4.18767259E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67038371E+03          1.23792783E+03          1.00000000E+30          6.99543402E+02          3.75925817E+02
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.22686383E+04          8.32742134E+04          4.23721691E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35003110E+03          1.10377397E+03          1.00000000E+30          7.16748055E+02          3.60430046E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.18601663E+04          8.65015271E+04          4.35170511E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13217158E+03          1.01443345E+03          1.00000000E+30          7.33283857E+02          3.49008268E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.14557304E+04          8.84102961E+04          4.40703226E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97525490E+03          9.54041852E+02          1.00000000E+30          7.49024554E+02          3.40624509E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.10552711E+04          9.14725387E+04          4.50728299E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87706673E+03          9.08195377E+02          1.00000000E+30          7.66498652E+02          3.35129591E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.14782514E+04          9.47545247E+04          4.61220087E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80005616E+03          8.76124312E+02          1.00000000E+30          7.83910624E+02          3.31444892E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.12185748E+04          9.60473277E+04          4.65167181E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74453919E+03          8.54414276E+02          1.00000000E+30          7.99344966E+02          3.29071239E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.09605482E+04          9.90052130E+04          4.74280065E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70761098E+03          8.39606835E+02          1.00000000E+30          8.16888762E+02          3.28478339E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.07041558E+04          1.00531173E+05          4.83757135E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68334802E+03          8.29496031E+02          1.00000000E+30          8.34259248E+02          3.28808567E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.04493823E+04          1.03188783E+05          4.85912475E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66632648E+03          8.22412760E+02          1.00000000E+30          8.53488979E+02          3.29987348E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.01962122E+04          1.05990720E+05          4.93834122E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65605787E+03          8.18136338E+02          1.00000000E+30          8.70204672E+02          3.31406463E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.06870872E+04          1.07054078E+05          5.02018337E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64051116E+03          8.11605942E+02          1.00000000E+30          8.88963753E+02          3.32419112E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.05405602E+04          1.09513353E+05          5.03696916E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63731617E+03          8.05178973E+02          1.00000000E+30          9.08105069E+02          3.33855230E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.03945644E+04          1.12088274E+05          5.10372026E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62810351E+03          8.07499078E+02          1.00000000E+30          9.25471644E+02          3.36237648E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.02490970E+04          1.12862403E+05          5.17226432E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61899393E+03          8.04014528E+02          1.00000000E+30          9.45193492E+02          3.37830302E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.01041550E+04          1.15049379E+05          5.18924321E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62375887E+03          8.00559922E+02          1.00000000E+30          9.62932811E+02          3.39683019E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.99597357E+04          1.16217771E+05          5.24464250E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61900176E+03          8.03570859E+02          1.00000000E+30          9.82524754E+02          3.42457093E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.07988892E+04          1.30569851E+05          5.62171712E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62109933E+03          8.06149086E+02          1.00000000E+30          1.18754816E+03          3.65333490E+02
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.22261367E+04          1.39196991E+05          5.89728887E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69292582E+03          8.44746938E+02          1.00000000E+30          1.41368364E+03          3.97116262E+02
        120.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.29479547E+04          1.38645557E+05          5.85306889E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70230166E+03          8.49739225E+02          1.00000000E+30          1.43926460E+03          4.00733454E+02
        121.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.29483753E+04          1.38647025E+05          5.85311483E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.44003399E+03          1.70232053E+03          8.49749279E+02          1.00000000E+30          1.43931719E+03          3.73245664E+02
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.56603875E+04          1.43370223E+05          6.06741251E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.63124794E+03          1.84048189E+03          9.21157677E+02          1.00000000E+30          1.66255757E+03          4.09312624E+02
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.96497617E+04          1.46895924E+05          6.19061181E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.86014052E+03          2.06274303E+03          1.03406739E+03          1.00000000E+30          1.93140830E+03          4.59904774E+02
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.45135031E+04          1.50148069E+05          6.34272185E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.05033674E+03          2.32935299E+03          1.16869588E+03          1.00000000E+30          2.22773680E+03          5.17563206E+02
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00003080E+05          1.53708108E+05          6.52110829E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.22763741E+03          2.62697662E+03          1.31937457E+03          1.00000000E+30          2.54547783E+03          5.80090466E+02
        167.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04458896E+05          1.55976455E+05          6.68566343E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.50842546E+03          2.87786664E+03          1.44597330E+03          1.00000000E+30          2.82295663E+03          6.33760717E+02
        168.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04460045E+05          1.55977129E+05          6.68570343E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62941436E+04          1.00000000E+30          6.50849154E+03          2.87793765E+03          1.44600910E+03          1.00000000E+30          2.82303363E+03          6.18859089E+02
        169.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05620223E+05          1.56653751E+05          6.72590366E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18504299E+04          1.00000000E+30          6.57518542E+03          2.95066455E+03          1.48268520E+03          1.00000000E+30          2.89442216E+03          6.14990197E+02
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05620810E+05          1.56654091E+05          6.72592390E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18461739E+04          1.00000000E+30          6.57521914E+03          2.95070187E+03          1.48270402E+03          1.00000000E+30          2.89446107E+03          6.14985683E+02
        170.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05621397E+05          1.56654431E+05          6.72594414E+04          1.00000000E+30          1.00000000E+30          4.28974074E+04          1.18419209E+04          1.00000000E+30          6.57525287E+03          2.95073919E+03          1.48272284E+03          1.00000000E+30          2.89449997E+03          6.06289350E+02
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11790975E+05          1.60596749E+05          6.94610547E+04          1.00000000E+30          1.00000000E+30          5.15877609E+03          2.41006126E+03          1.00000000E+30          6.95147534E+03          3.30816327E+03          1.66330301E+03          1.00000000E+30          3.25873909E+03          5.01867535E+02
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17820467E+05          1.64527479E+05          7.17579812E+04          1.00000000E+30          1.00000000E+30          5.55098811E+03          2.58485427E+03          1.00000000E+30          7.35271728E+03          3.70911246E+03          1.86710501E+03          1.00000000E+30          3.65149068E+03          5.52309803E+02
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24595563E+05          1.69208358E+05          7.42773979E+04          1.00000000E+30          1.00000000E+30          5.99536922E+03          2.81651077E+03          1.00000000E+30          7.75353023E+03          4.14815730E+03          2.08927850E+03          1.00000000E+30          4.07142953E+03          6.08444218E+02
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31130908E+05          1.74166292E+05          7.69348958E+04          1.00000000E+30          1.00000000E+30          6.40131211E+03          3.11589626E+03          1.00000000E+30          8.19024181E+03          4.66475400E+03          2.34221067E+03          1.00000000E+30          4.52447347E+03          6.72062932E+02
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38001715E+05          1.79278476E+05          7.98408817E+04          1.00000000E+30          1.00000000E+30          6.91587064E+03          3.40752431E+03          1.00000000E+30          8.63000084E+03          5.16522677E+03          2.60488897E+03          1.00000000E+30          4.99248572E+03          7.36874067E+02
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45552705E+05          1.85017695E+05          8.26894354E+04          1.00000000E+30          1.00000000E+30          7.52051770E+03          3.71868757E+03          1.00000000E+30          9.13407685E+03          5.75525386E+03          2.89318253E+03          1.00000000E+30          5.49296036E+03          8.08292373E+02
        231.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47166737E+05          1.86175451E+05          8.32946800E+04          1.00000000E+30          1.00000000E+30          7.65108589E+03          3.78898475E+03          1.00000000E+30          9.20925021E+03          5.85741775E+03          2.94932462E+03          1.00000000E+30          5.60009316E+03          8.22548011E+02
        232.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47168369E+05          1.86176617E+05          8.32952900E+04          1.00000000E+30          2.21074137E+04          7.65121879E+03          3.78905641E+03          1.00000000E+30          9.20935043E+03          5.85754345E+03          2.94938712E+03          1.00000000E+30          5.60020524E+03          7.93055916E+02
        233.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48817801E+05          1.87348378E+05          8.39091597E+04          1.00000000E+30          2.21709588E+04          7.69427298E+03          3.86202813E+03          1.00000000E+30          9.31057427E+03          5.98586481E+03          3.01318103E+03          1.00000000E+30          5.70673145E+03          8.06745090E+02
        234.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12247809E+05          1.48819470E+05          1.87349559E+05          8.39097787E+04          1.00000000E+30          2.21710226E+04          7.69438465E+03          3.86210258E+03          1.00000000E+30          9.31067671E+03          5.98599608E+03          3.01324627E+03          1.00000000E+30          5.70684445E+03          8.01002812E+02
        236.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11631771E+05          1.51365048E+05          1.89323624E+05          8.49607641E+04          1.00000000E+30          2.22670610E+04          7.86548919E+03          4.01161724E+03          1.00000000E+30          9.46681106E+03          6.18945732E+03          3.10100094E+03          1.00000000E+30          5.86448356E+03          8.23634001E+02
        237.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58751698E+05          1.11631362E+05          1.51366775E+05          1.89324865E+05          8.49614201E+04          1.00000000E+30          2.22671253E+04          7.86560587E+03          4.01174232E+03          1.00000000E+30          9.46691696E+03          6.18959766E+03          3.10106549E+03          1.00000000E+30          5.86459878E+03          8.19399581E+02
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60441968E+05          1.08587374E+05          1.53071966E+05          1.91204305E+05          8.59567059E+04          1.00000000E+30          2.23640323E+04          8.06529130E+03          4.20850047E+03          1.00000000E+30          9.62843559E+03          6.34955370E+03          3.20099029E+03          1.00000000E+30          6.02938288E+03          8.44050056E+02
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03972281E+05          4.40708902E+04          1.61491650E+05          1.97099065E+05          8.90764862E+04          1.00000000E+30          2.26933484E+04          8.71374714E+03          4.37476704E+03          1.00000000E+30          1.01641936E+04          7.00722551E+03          3.52562083E+03          1.00000000E+30          6.58642262E+03          8.93837732E+02
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.97915269E+04          1.44111319E+04          1.69989188E+05          2.03933205E+05          9.25822313E+04          1.00000000E+30          2.32486928E+04          9.42771976E+03          4.73804304E+03          1.00000000E+30          1.07507928E+04          7.69784959E+03          3.89241297E+03          1.00000000E+30          7.18593297E+03          9.06060152E+02
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53302678E+04          8.85504671E+03          1.77946385E+05          2.10376127E+05          9.59275732E+04          1.00000000E+30          2.38630183E+04          1.01150446E+04          5.09234539E+03          1.00000000E+30          1.13378200E+04          8.45727808E+03          4.24737849E+03          1.00000000E+30          7.79105814E+03          9.03887006E+02
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14737723E+04          7.05746565E+03          1.86893019E+05          2.17596110E+05          9.96308011E+04          1.00000000E+30          2.44347599E+04          1.08876299E+04          5.47372707E+03          1.00000000E+30          1.19291095E+04          9.22089810E+03          4.66417141E+03          1.00000000E+30          8.45481368E+03          9.18062747E+02
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.95889920E+03          6.32546611E+03          1.95579777E+05          2.25296715E+05          1.03505901E+05          1.00000000E+30          2.52027000E+04          1.16838081E+04          5.89634778E+03          1.00000000E+30          1.25716472E+04          1.00993099E+04          5.08258688E+03          1.00000000E+30          9.14426073E+03          9.45850813E+02
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.40461464E+03          6.10253973E+03          2.05659573E+05          2.32031544E+05          1.07051299E+05          1.00000000E+30          2.60049916E+04          1.25829680E+04          6.33289754E+03          1.00000000E+30          1.32063992E+04          1.09585177E+04          5.54202789E+03          1.00000000E+30          9.86976697E+03          9.86898246E+02
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.25282038E+03          6.07664879E+03          2.14159631E+05          2.39986919E+05          1.11031871E+05          1.00000000E+30          2.69026666E+04          1.35091237E+04          6.83331552E+03          1.00000000E+30          1.39317636E+04          1.19348922E+04          6.02056232E+03          1.00000000E+30          1.06122535E+04          1.03743728E+03
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.25674361E+03          6.11721643E+03          2.24036227E+05          2.47416525E+05          1.15376139E+05          1.00000000E+30          2.79916232E+04          1.45616574E+04          7.32920089E+03          1.00000000E+30          1.45469672E+04          1.29429475E+04          6.53743349E+03          1.00000000E+30          1.13831500E+04          1.09130584E+03
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.35676027E+03          6.15832937E+03          2.33473043E+05          2.55689905E+05          1.19134545E+05          1.00000000E+30          2.89882368E+04          1.56246690E+04          7.88560759E+03          1.00000000E+30          1.53106994E+04          1.40282131E+04          7.07849583E+03          1.00000000E+30          1.22033018E+04          1.14814196E+03
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.51052612E+03          6.31558447E+03          2.42936665E+05          2.64343625E+05          1.23458185E+05          1.00000000E+30          3.01108402E+04          1.68530343E+04          8.46408275E+03          1.00000000E+30          1.60327683E+04          1.51732518E+04          7.68205822E+03          1.00000000E+30          1.30451203E+04          1.21170133E+03
