#Energy      Li-K-shell   Mn-K-shell   Mn-L1-shell   Mn-L2-shell   Mn-L3-shell   Mn-M1-shell   Mn-M2-shell   Mn-M3-shell   O-K-shell   Valence  Total
         11.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.18490800E+02          9.18490800E+02
         12.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.15149243E+02          9.15149243E+02
         13.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.95365544E+02          8.95365544E+02
         14.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48617911E+02          1.48617911E+02
         15.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36790347E+02          1.36790347E+02
         16.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28889626E+02          1.28889626E+02
         17.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24243436E+02          1.24243436E+02
         18.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21088997E+02          1.21088997E+02
         19.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18909138E+02          1.18909138E+02
         20.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17524028E+02          1.17524028E+02
         21.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16595113E+02          1.16595113E+02
         22.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16410022E+02          1.16410022E+02
         23.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16392936E+02          1.16392936E+02
         24.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16512178E+02          1.16512178E+02
         25.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16869975E+02          1.16869975E+02
         26.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17481273E+02          1.17481273E+02
         27.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18384624E+02          1.18384624E+02
         28.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19158059E+02          1.19158059E+02
         29.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16333717E+02          1.16333717E+02
         30.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16843752E+02          1.16843752E+02
         31.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17773157E+02          1.17773157E+02
         32.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18820271E+02          1.18820271E+02
         33.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19824876E+02          1.19824876E+02
         34.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21127169E+02          1.21127169E+02
         35.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22462123E+02          1.22462123E+02
         36.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24068639E+02          1.24068639E+02
         37.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25859127E+02          1.25859127E+02
         38.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27427129E+02          1.27427129E+02
         39.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29554715E+02          1.29554715E+02
         40.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31573648E+02          1.31573648E+02
         41.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33782867E+02          1.33782867E+02
         42.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36043404E+02          1.36043404E+02
         43.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38627245E+02          1.38627245E+02
         44.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41094336E+02          1.41094336E+02
         45.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43835861E+02          1.43835861E+02
         46.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46651086E+02          1.46651086E+02
         47.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49380394E+02          1.49380394E+02
         48.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52783975E+02          1.52783975E+02
         49.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55737633E+02          1.55737633E+02
         50.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59049241E+02          1.59049241E+02
         51.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62402112E+02          1.62402112E+02
         52.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65819175E+02          1.65819175E+02
         52.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69361737E+02          1.69361737E+02
         53.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69495420E+02          1.69495420E+02
         53.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.41154943E+03          1.00000000E+30          1.69499090E+02          1.58367977E+02
         54.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.52567451E+03          1.00000000E+30          1.73157924E+02          1.62048058E+02
         54.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65113798E+03          1.00000000E+30          1.77147974E+02          1.66052418E+02
         55.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65126982E+03          1.00000000E+30          1.76851461E+02          1.65792374E+02
         55.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.35407157E+03          2.65140166E+03          1.00000000E+30          1.76855262E+02          1.60816330E+02
         56.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.56728241E+03          2.76637686E+03          1.00000000E+30          1.80735180E+02          1.64634484E+02
         57.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.79841928E+03          2.88708749E+03          1.00000000E+30          1.84698831E+02          1.68547373E+02
         57.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.02146413E+03          3.01356545E+03          1.00000000E+30          1.88906988E+02          1.72666367E+02
         58.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.02170253E+03          3.01369934E+03          1.00000000E+30          1.88911253E+02          1.72670566E+02
         58.0010          2.00621693E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.02194094E+03          3.01383323E+03          1.00000000E+30          1.88915519E+02          1.58990481E+02
         59.0000          1.98632627E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.25390377E+03          3.15381364E+03          1.00000000E+30          1.92866559E+02          1.62196779E+02
         60.0000          1.96680682E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.50479310E+03          3.28261053E+03          1.00000000E+30          1.97320913E+02          1.65708505E+02
         61.0000          1.94787154E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.73928011E+03          3.41377404E+03          1.00000000E+30          2.01639807E+02          1.69089327E+02
         62.0000          1.94078091E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.01142457E+03          3.55399929E+03          1.00000000E+30          2.05898597E+02          1.72532374E+02
         63.0000          1.93109278E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.23225169E+03          3.74773584E+03          1.00000000E+30          2.10473150E+02          1.76238203E+02
         64.0000          1.94216257E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.58039791E+03          3.98310960E+03          1.00000000E+30          2.14929954E+02          1.80162395E+02
         65.0000          1.94190466E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.01374939E+03          4.24128901E+03          1.00000000E+30          2.19841744E+02          1.84357356E+02
         66.0000          1.96619364E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.52693242E+03          4.51943500E+03          1.00000000E+30          2.25015796E+02          1.88990494E+02
         67.0000          1.97592001E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.08657225E+03          4.80701226E+03          1.00000000E+30          2.29466674E+02          1.92971716E+02
         68.0000          2.00766495E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.68646824E+03          5.10712210E+03          1.00000000E+30          2.34736772E+02          1.97736947E+02
         69.0000          2.02617385E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03003405E+04          5.40557019E+03          1.00000000E+30          2.39316815E+02          2.01849711E+02
         70.0000          2.06298449E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09406379E+04          5.71810518E+03          1.00000000E+30          2.44728535E+02          2.06732010E+02
         71.0000          2.08939193E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15768420E+04          5.98736857E+03          1.00000000E+30          2.49762916E+02          2.11157445E+02
         72.0000          2.13143507E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22431590E+04          6.24121058E+03          1.00000000E+30          2.55165997E+02          2.15978592E+02
         73.0000          2.16513739E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28232702E+04          6.46958053E+03          1.00000000E+30          2.60765199E+02          2.20785411E+02
         74.0000          2.19992263E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33851064E+04          6.72126976E+03          1.00000000E+30          2.65860647E+02          2.25254560E+02
         75.0000          2.24993419E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38690797E+04          6.83504395E+03          1.00000000E+30          2.71692343E+02          2.30229139E+02
         76.0000          2.29185844E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42840664E+04          7.00595458E+03          1.00000000E+30          2.77432447E+02          2.35097633E+02
         77.0000          2.33537476E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46376309E+04          7.09224556E+03          1.00000000E+30          2.83265558E+02          2.39936513E+02
         78.0000          2.39043229E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49152110E+04          7.14498211E+03          1.00000000E+30          2.89141135E+02          2.44866556E+02
         79.0000          2.44047461E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51250188E+04          7.16661525E+03          1.00000000E+30          2.95279403E+02          2.49873139E+02
         80.0000          2.49265693E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53408135E+04          7.15843441E+03          1.00000000E+30          3.01331523E+02          2.54798928E+02
         81.0000          2.55004881E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53778747E+04          7.16898961E+03          1.00000000E+30          3.07896412E+02          2.60110962E+02
         82.0000          2.60785337E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53761862E+04          7.10982112E+03          1.00000000E+30          3.14583669E+02          2.65396455E+02
         83.0000          2.66968783E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53186624E+04          7.08576124E+03          1.00000000E+30          3.20445286E+02          2.70150446E+02
         84.0000          2.73364526E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52960850E+04          6.99171274E+03          1.00000000E+30          3.26837927E+02          2.75191360E+02
         85.0000          2.78876103E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51450754E+04          6.94095613E+03          1.00000000E+30          3.33868887E+02          2.80593821E+02
         86.0000          2.85411669E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50597489E+04          6.82740399E+03          1.00000000E+30          3.40893863E+02          2.85983421E+02
         87.0000          2.92480326E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48383026E+04          6.75709162E+03          1.00000000E+30          3.47484930E+02          2.91111340E+02
         88.0000          2.99757920E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47028531E+04          6.68821272E+03          1.00000000E+30          3.54800486E+02          2.96769479E+02
         88.9990          3.05899813E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45699859E+04          6.54892870E+03          1.00000000E+30          3.61817454E+02          3.01926893E+02
         89.0000          3.05907066E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45698541E+04          6.54884503E+03          1.00000000E+30          3.61825121E+02          3.01932704E+02
         89.0010          3.05914320E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.05949366E+03          1.45697223E+04          6.54876137E+03          1.00000000E+30          3.61832788E+02          2.91035255E+02
         90.0000          3.13336493E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.16699503E+03          1.42754916E+04          6.46624010E+03          1.00000000E+30          3.68675543E+02          2.95971704E+02
         91.0000          3.20856939E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.27751498E+03          1.41047790E+04          6.38569311E+03          1.00000000E+30          3.76314984E+02          3.01448070E+02
         92.0000          3.28938816E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.39106720E+03          1.39381010E+04          6.30712811E+03          1.00000000E+30          3.83656803E+02          3.06750817E+02
         93.0000          3.37438352E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.50777820E+03          1.36447701E+04          6.23047283E+03          1.00000000E+30          3.91802980E+02          3.12501685E+02
         94.0000          3.43792028E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.62778165E+03          1.34561934E+04          6.15565847E+03          1.00000000E+30          3.98864794E+02          3.17393737E+02
         95.0000          3.52270979E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.73005092E+03          1.32727580E+04          6.08261950E+03          1.00000000E+30          4.06931623E+02          3.23041271E+02
         96.0000          3.61178738E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.84748190E+03          1.30942566E+04          6.01129348E+03          1.00000000E+30          4.15295962E+02          3.28888735E+02
         97.0000          3.69315593E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.96811516E+03          1.29204926E+04          5.94162083E+03          1.00000000E+30          4.22820601E+02          3.34107662E+02
         98.0000          3.78766084E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.99208974E+03          1.27512801E+04          5.87354473E+03          1.00000000E+30          4.31404740E+02          3.39915073E+02
         99.0000          3.86053355E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.08296702E+03          1.25864424E+04          5.68541837E+03          1.00000000E+30          4.39064015E+02          3.44585299E+02
        100.0000          3.95427000E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.17569993E+03          1.24258121E+04          5.61238783E+03          1.00000000E+30          4.47693903E+02          3.50361041E+02
        110.0000          4.97114798E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.51820445E+03          1.09370186E+04          5.05810438E+03          1.00000000E+30          5.39894469E+02          4.08568239E+02
        120.0000          6.16872378E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.84940372E+03          1.00955015E+04          4.73241761E+03          1.00000000E+30          6.44206341E+02          4.70301131E+02
        130.0000          7.52959203E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.95380398E+03          9.71614201E+03          4.57164809E+03          1.00000000E+30          7.61553258E+02          5.35320377E+02
        140.0000          9.11132502E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02635287E+04          9.48269892E+03          4.53329413E+03          1.00000000E+30          8.90867062E+02          6.03962045E+02
        150.0000          1.08966618E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06988431E+04          9.53435311E+03          4.55293493E+03          1.00000000E+30          1.03703183E+03          6.78402000E+02
        160.0000          1.29183252E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12528815E+04          9.65389944E+03          4.66628004E+03          1.00000000E+30          1.19914678E+03          7.58673324E+02
        170.0000          1.51311098E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19267468E+04          9.86883722E+03          4.79896891E+03          1.00000000E+30          1.37707539E+03          8.43299748E+02
        180.0000          1.76101525E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25727723E+04          1.01716637E+04          4.96266337E+03          1.00000000E+30          1.57159534E+03          9.32456990E+02
        190.0000          2.03042112E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32612384E+04          1.05376299E+04          5.15209250E+03          1.00000000E+30          1.78635616E+03          1.02727278E+03
        200.0000          2.33132215E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40154247E+04          1.09488475E+04          5.36472330E+03          1.00000000E+30          2.02305601E+03          1.12830844E+03
        210.0000          2.66091352E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48000416E+04          1.14034244E+04          5.59383206E+03          1.00000000E+30          2.27885696E+03          1.23391861E+03
        220.0000          3.00129952E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55184329E+04          1.19010512E+04          5.86266941E+03          1.00000000E+30          2.55433474E+03          1.34436299E+03
        230.0000          3.39213193E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63593413E+04          1.24405751E+04          6.13229885E+03          1.00000000E+30          2.85477509E+03          1.46123941E+03
        240.0000          3.80439549E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71489315E+04          1.30376336E+04          6.44635498E+03          1.00000000E+30          3.17542951E+03          1.58392370E+03
