#Energy      Li-K-shell   Mn-K-shell   Mn-L1-shell   Mn-L2-shell   Mn-L3-shell   Mn-M1-shell   Mn-M2-shell   Mn-M3-shell   O-K-shell   Valence  Total
         11.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.01987033E+02          9.01987033E+02
         12.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.98705518E+02          8.98705518E+02
         13.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.79277299E+02          8.79277299E+02
         14.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45947492E+02          1.45947492E+02
         15.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34332450E+02          1.34332450E+02
         16.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26573691E+02          1.26573691E+02
         17.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22010986E+02          1.22010986E+02
         18.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18913227E+02          1.18913227E+02
         19.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16772537E+02          1.16772537E+02
         20.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15412314E+02          1.15412314E+02
         21.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14500090E+02          1.14500090E+02
         22.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14318325E+02          1.14318325E+02
         23.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14301547E+02          1.14301547E+02
         24.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14418646E+02          1.14418646E+02
         25.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14770014E+02          1.14770014E+02
         26.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15370328E+02          1.15370328E+02
         27.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16257447E+02          1.16257447E+02
         28.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17016985E+02          1.17016985E+02
         29.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14243391E+02          1.14243391E+02
         30.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14744262E+02          1.14744262E+02
         31.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15656967E+02          1.15656967E+02
         32.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16685266E+02          1.16685266E+02
         33.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17671820E+02          1.17671820E+02
         34.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18950713E+02          1.18950713E+02
         35.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20261680E+02          1.20261680E+02
         36.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21839329E+02          1.21839329E+02
         37.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23597645E+02          1.23597645E+02
         38.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25137474E+02          1.25137474E+02
         39.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27226830E+02          1.27226830E+02
         40.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29209487E+02          1.29209487E+02
         41.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31379009E+02          1.31379009E+02
         42.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33598928E+02          1.33598928E+02
         43.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36136342E+02          1.36136342E+02
         44.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38559103E+02          1.38559103E+02
         45.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41251368E+02          1.41251368E+02
         46.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44016007E+02          1.44016007E+02
         47.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46696274E+02          1.46696274E+02
         48.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50038698E+02          1.50038698E+02
         49.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52939284E+02          1.52939284E+02
         50.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56191388E+02          1.56191388E+02
         51.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59484014E+02          1.59484014E+02
         52.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62839678E+02          1.62839678E+02
         52.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66318585E+02          1.66318585E+02
         53.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66449866E+02          1.66449866E+02
         53.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36821785E+03          1.00000000E+30          1.66453470E+02          1.55522366E+02
         54.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48029230E+03          1.00000000E+30          1.70046561E+02          1.59136321E+02
         54.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60350140E+03          1.00000000E+30          1.73964917E+02          1.63068730E+02
         55.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60363086E+03          1.00000000E+30          1.73673732E+02          1.62813358E+02
         55.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.25786772E+03          2.60376034E+03          1.00000000E+30          1.73677464E+02          1.57926725E+02
         56.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.46724751E+03          2.71666962E+03          1.00000000E+30          1.77487667E+02          1.61676274E+02
         57.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.69423123E+03          2.83521128E+03          1.00000000E+30          1.81380097E+02          1.65518854E+02
         57.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.91326833E+03          2.95941664E+03          1.00000000E+30          1.85512641E+02          1.69563837E+02
         58.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.91350244E+03          2.95954812E+03          1.00000000E+30          1.85516829E+02          1.69567961E+02
         58.0010          1.97016852E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.91373657E+03          2.95967961E+03          1.00000000E+30          1.85521018E+02          1.56133684E+02
         59.0000          1.95063526E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.14153142E+03          3.09714480E+03          1.00000000E+30          1.89401065E+02          1.59282370E+02
         60.0000          1.93146654E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.38791267E+03          3.22362742E+03          1.00000000E+30          1.93775381E+02          1.62730996E+02
         61.0000          1.91287150E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.61818634E+03          3.35243414E+03          1.00000000E+30          1.98016671E+02          1.66051070E+02
         62.0000          1.90590827E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.88544081E+03          3.49013977E+03          1.00000000E+30          2.02198938E+02          1.69432251E+02
         63.0000          1.89639422E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.10230003E+03          3.68039520E+03          1.00000000E+30          2.06691294E+02          1.73071493E+02
         64.0000          1.90726511E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.44419064E+03          3.91153967E+03          1.00000000E+30          2.11068017E+02          1.76925173E+02
         65.0000          1.90701183E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.86975551E+03          4.16508003E+03          1.00000000E+30          2.15891550E+02          1.81044758E+02
         66.0000          1.93086438E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.37371748E+03          4.43822819E+03          1.00000000E+30          2.20972632E+02          1.85594646E+02
         67.0000          1.94041598E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.92330150E+03          4.72063816E+03          1.00000000E+30          2.25343536E+02          1.89504332E+02
         68.0000          1.97159052E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.51241835E+03          5.01535552E+03          1.00000000E+30          2.30518939E+02          1.94183940E+02
         69.0000          1.98976684E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01152603E+04          5.30844099E+03          1.00000000E+30          2.35016685E+02          1.98222804E+02
         70.0000          2.02591606E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07440526E+04          5.61536024E+03          1.00000000E+30          2.40331166E+02          2.03017376E+02
         71.0000          2.05184899E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13688253E+04          5.87978541E+03          1.00000000E+30          2.45275088E+02          2.07363293E+02
         72.0000          2.09313669E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20231696E+04          6.12906630E+03          1.00000000E+30          2.50581085E+02          2.12097812E+02
         73.0000          2.12623343E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25928572E+04          6.35333282E+03          1.00000000E+30          2.56079677E+02          2.16818261E+02
         74.0000          2.16039364E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31445980E+04          6.60049960E+03          1.00000000E+30          2.61083569E+02          2.21207107E+02
         75.0000          2.20950657E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36198751E+04          6.71222946E+03          1.00000000E+30          2.66810479E+02          2.26092300E+02
         76.0000          2.25067752E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40274053E+04          6.88006911E+03          1.00000000E+30          2.72447443E+02          2.30873315E+02
         77.0000          2.29341192E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43746167E+04          6.96480958E+03          1.00000000E+30          2.78175742E+02          2.35625249E+02
         78.0000          2.34748016E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46472092E+04          7.01659854E+03          1.00000000E+30          2.83945745E+02          2.40466707E+02
         79.0000          2.39662329E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48532471E+04          7.03784297E+03          1.00000000E+30          2.89973719E+02          2.45383330E+02
         80.0000          2.44786799E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50651643E+04          7.02980912E+03          1.00000000E+30          2.95917092E+02          2.50220611E+02
         81.0000          2.50422863E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51015596E+04          7.04017467E+03          1.00000000E+30          3.02364020E+02          2.55437196E+02
         82.0000          2.56099454E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50999014E+04          6.98206934E+03          1.00000000E+30          3.08931118E+02          2.60627717E+02
         83.0000          2.62171793E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50434112E+04          6.95844177E+03          1.00000000E+30          3.14687411E+02          2.65296287E+02
         84.0000          2.68452615E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50212396E+04          6.86608317E+03          1.00000000E+30          3.20965188E+02          2.70246624E+02
         85.0000          2.73865159E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48729433E+04          6.81623857E+03          1.00000000E+30          3.27869813E+02          2.75552012E+02
         86.0000          2.80283292E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47891500E+04          6.70472678E+03          1.00000000E+30          3.34768561E+02          2.80844770E+02
         87.0000          2.87224936E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45716827E+04          6.63567780E+03          1.00000000E+30          3.41241198E+02          2.85880549E+02
         88.0000          2.94371764E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44386670E+04          6.56803654E+03          1.00000000E+30          3.48425305E+02          2.91437020E+02
         88.9990          3.00403297E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43081872E+04          6.43125523E+03          1.00000000E+30          3.55316190E+02          2.96501764E+02
         89.0000          3.00410420E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43080578E+04          6.43117307E+03          1.00000000E+30          3.55323719E+02          2.96507470E+02
         89.0010          3.00417543E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.91467783E+03          1.43079284E+04          6.43109091E+03          1.00000000E+30          3.55331248E+02          2.85805831E+02
         90.0000          3.07706352E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.02024757E+03          1.40189846E+04          6.35005241E+03          1.00000000E+30          3.62051050E+02          2.90653579E+02
         91.0000          3.15091668E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.12878166E+03          1.38513393E+04          6.27095272E+03          1.00000000E+30          3.69553223E+02          2.96031544E+02
         92.0000          3.23028327E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.24029353E+03          1.36876563E+04          6.19379940E+03          1.00000000E+30          3.76763121E+02          3.01239010E+02
         93.0000          3.31375140E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.35490743E+03          1.33995960E+04          6.11852148E+03          1.00000000E+30          3.84762926E+02          3.06886544E+02
         94.0000          3.37614651E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.47275462E+03          1.32144077E+04          6.04505142E+03          1.00000000E+30          3.91697850E+02          3.11690694E+02
         95.0000          3.45941249E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.57318628E+03          1.30342684E+04          5.97332484E+03          1.00000000E+30          3.99619732E+02          3.17236751E+02
         96.0000          3.54688951E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.68850721E+03          1.28589743E+04          5.90328043E+03          1.00000000E+30          4.07833777E+02          3.22979146E+02
         97.0000          3.62679600E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.80697289E+03          1.26883327E+04          5.83485969E+03          1.00000000E+30          4.15223211E+02          3.28104297E+02
         98.0000          3.71960281E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.83051669E+03          1.25221606E+04          5.76800680E+03          1.00000000E+30          4.23653107E+02          3.33807358E+02
         99.0000          3.79116611E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.91976105E+03          1.23602848E+04          5.58326076E+03          1.00000000E+30          4.31174757E+02          3.38393668E+02
        100.0000          3.88321827E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.01082771E+03          1.22025407E+04          5.51154246E+03          1.00000000E+30          4.39649581E+02          3.44065630E+02
        110.0000          4.88182463E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.34717799E+03          1.07404984E+04          4.96721857E+03          1.00000000E+30          5.30193454E+02          4.01226940E+02
        120.0000          6.05788197E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.67242615E+03          9.91410191E+03          4.64738385E+03          1.00000000E+30          6.32631013E+02          4.61850594E+02
        130.0000          7.39429765E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.77495050E+03          9.54155893E+03          4.48950310E+03          1.00000000E+30          7.47869399E+02          5.25701551E+02
        140.0000          8.94760950E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00791100E+04          9.31231043E+03          4.45183830E+03          1.00000000E+30          8.74859647E+02          5.93109841E+02
        150.0000          1.07008668E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05066025E+04          9.36303648E+03          4.47112619E+03          1.00000000E+30          1.01839808E+03          6.66212233E+02
        160.0000          1.26862042E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10506857E+04          9.48043475E+03          4.58243467E+03          1.00000000E+30          1.17760009E+03          7.45041213E+02
        170.0000          1.48592287E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17124428E+04          9.69151046E+03          4.71273934E+03          1.00000000E+30          1.35233161E+03          8.28147040E+02
        180.0000          1.72937271E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23468602E+04          9.98889562E+03          4.87349248E+03          1.00000000E+30          1.54335636E+03          9.15702272E+02
        190.0000          1.99393780E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30229557E+04          1.03482860E+04          5.05951788E+03          1.00000000E+30          1.75425828E+03          1.00881437E+03
        200.0000          2.28943213E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37635906E+04          1.07521148E+04          5.26832805E+03          1.00000000E+30          1.98670503E+03          1.10803459E+03
        210.0000          2.61310128E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45341092E+04          1.11985236E+04          5.49332011E+03          1.00000000E+30          2.23790965E+03          1.21174712E+03
        220.0000          2.94737111E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52395922E+04          1.16872089E+04          5.75732689E+03          1.00000000E+30          2.50843755E+03          1.32020700E+03
        230.0000          3.33118090E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60653909E+04          1.22170384E+04          6.02211153E+03          1.00000000E+30          2.80347948E+03          1.43498335E+03
        240.0000          3.73603677E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68407935E+04          1.28033688E+04          6.33052459E+03          1.00000000E+30          3.11837227E+03          1.55546319E+03
