#Energy      Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Au-K-shell   Au-L1-shell   Au-L2-shell   Au-L3-shell   Au-M1-shell   Au-M2-shell   Au-M3-shell   Au-M4-shell   Au-M5-shell   Au-N1-shell   Au-N2-shell   Au-N3-shell   Au-N4-shell   Au-N5-shell   Au-N6-shell   Au-N7-shell   Au-O1-shell   Au-O2-shell   Au-O3-shell   Valence  Total
         86.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10116135E+03          2.17469123E+03          6.88079187E+02          4.18570505E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10119098E+03          2.17478566E+03          6.88112990E+02          4.18587687E+02
         87.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78973603E+04          1.00000000E+30          2.10122061E+03          2.17488009E+03          6.88146796E+02          4.12416489E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39926813E+04          1.00000000E+30          2.15303361E+03          2.25679133E+03          7.20278722E+02          4.27789417E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07093445E+04          1.00000000E+30          2.19449813E+03          2.34316881E+03          7.53065741E+02          4.42742298E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78221901E+04          1.00000000E+30          2.25937674E+03          2.43412889E+03          7.86587884E+02          4.58537206E+02
         90.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53330912E+04          1.00000000E+30          2.31353801E+03          2.53372237E+03          8.24824797E+02          4.75169597E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53309527E+04          1.00000000E+30          2.31359353E+03          2.53382615E+03          8.24864935E+02          4.75186855E+02
         91.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.29198232E+04          1.53288149E+04          1.00000000E+30          2.31364904E+03          2.53392993E+03          8.24905076E+02          4.70974902E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.41931909E+04          1.32703573E+04          1.00000000E+30          2.38602962E+03          2.62686347E+03          8.61589880E+02          4.85810147E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68027457E+04          1.14816647E+04          1.00000000E+30          2.45231545E+03          2.72241371E+03          9.00544918E+02          5.00048747E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08514409E+04          1.00172659E+04          1.00000000E+30          2.52995574E+03          2.83060322E+03          9.40310501E+02          5.14333192E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57960285E+04          9.15010439E+03          1.00000000E+30          2.60748154E+03          2.92508797E+03          9.83168618E+02          5.28945081E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16514713E+04          8.58190032E+03          1.00000000E+30          2.69020424E+03          3.03817891E+03          1.02712077E+03          5.44315614E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82302056E+04          8.17381712E+03          1.00000000E+30          2.77815039E+03          3.13653978E+03          1.07141049E+03          5.58871729E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55556265E+04          7.87606202E+03          1.00000000E+30          2.87176210E+03          3.23834918E+03          1.12003271E+03          5.74349197E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39887845E+04          7.65515477E+03          1.00000000E+30          2.96118634E+03          3.35679233E+03          1.16814726E+03          5.90395741E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29472836E+04          7.50452247E+03          1.00000000E+30          3.06105751E+03          3.48422856E+03          1.21745928E+03          6.07694371E+02
        103.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09041508E+04          7.19306343E+03          1.00000000E+30          3.50380885E+03          3.93138398E+03          1.44168090E+03          6.82998136E+02
        104.0010          1.00000000E+30          1.00000000E+30          5.12416698E+04          1.89311860E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09577530E+04          7.19293678E+03          1.00000000E+30          3.50405961E+03          3.93165532E+03          1.44181024E+03          6.51073571E+02
        110.0000          1.00000000E+30          1.00000000E+30          7.37442312E+03          3.15615784E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01028167E+04          7.08217043E+03          1.00000000E+30          4.28458553E+03          4.61727005E+03          1.83886868E+03          5.92974791E+02
        113.9990          1.00000000E+30          1.00000000E+30          4.51815227E+03          2.16946214E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.93580000E+03          7.02201673E+03          1.00000000E+30          4.90684871E+03          5.13613962E+03          2.14670724E+03          5.58767292E+02
        114.0010          1.00000000E+30          1.00000000E+30          4.51765637E+03          2.16926714E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.93571201E+03          7.02198690E+03          3.05351902E+04          4.90720668E+03          5.13643070E+03          2.14688458E+03          5.48725227E+02
        120.0000          1.00000000E+30          1.00000000E+30          4.21600531E+03          2.07835043E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.90097936E+03          7.11546185E+03          3.56003107E+04          5.92311092E+03          5.89883123E+03          2.69426541E+03          5.89106853E+02
        130.0000          1.00000000E+30          1.00000000E+30          4.15226135E+03          2.11360016E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.58830089E+03          6.49654737E+03          3.99058124E+04          8.01035546E+03          7.11852639E+03          3.83433237E+03          6.56444422E+02
        140.0000          1.00000000E+30          1.00000000E+30          4.41596351E+03          2.20292792E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.10717925E+03          5.22512049E+03          4.07962890E+04          1.04506769E+04          8.32559228E+03          5.30809783E+03          7.02333174E+02
        150.0000          1.00000000E+30          1.00000000E+30          4.64588956E+03          2.32088055E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.20893537E+03          3.92011256E+03          4.02533859E+04          1.33296740E+04          9.48639802E+03          7.10821795E+03          7.10112561E+02
        153.9990          1.00000000E+30          1.00000000E+30          4.77680624E+03          2.37834673E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.55683306E+03          3.49832731E+03          4.01067024E+04          1.46207741E+04          9.90441603E+03          7.93612114E+03          7.06257047E+02
        154.0010          1.00000000E+30          1.47050481E+04          4.77687043E+03          2.38894475E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.55654123E+03          3.49813907E+03          4.01066294E+04          1.46214824E+04          9.90465429E+03          7.91583133E+03          6.74584964E+02
        160.0000          1.00000000E+30          1.49059395E+04          5.01712278E+03          2.51272245E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.65913863E+03          2.96117398E+03          3.98885804E+04          1.66533202E+04          1.05111609E+04          9.22470672E+03          6.64286414E+02
        170.0000          1.00000000E+30          1.52532996E+04          5.53368600E+03          2.77455101E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56380440E+03          2.28698821E+03          3.88259860E+04          2.03219872E+04          1.14697671E+04          1.14643708E+04          6.35355833E+02
        180.0000          1.00000000E+30          1.55665690E+04          6.11968071E+03          3.07148810E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80028849E+03          1.82802271E+03          3.85499611E+04          2.41273640E+04          1.23376077E+04          1.36928305E+04          5.95649822E+02
        190.0000          1.00000000E+30          1.60543734E+04          6.76660209E+03          3.39963123E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27559831E+03          1.50255545E+03          3.85767499E+04          2.82820623E+04          1.31602429E+04          1.57958421E+04          5.52554895E+02
        200.0000          1.00000000E+30          1.68104027E+04          7.44947002E+03          3.74312102E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89895738E+03          1.27714442E+03          3.88709636E+04          3.24852713E+04          1.38801849E+04          1.75864466E+04          5.11273723E+02
        210.0000          1.00000000E+30          1.77399774E+04          8.20860850E+03          4.12824268E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63632505E+03          1.11920949E+03          3.91696996E+04          3.67759060E+04          1.46257853E+04          1.89737762E+04          4.76453959E+02
        220.0000          1.00000000E+30          1.86560519E+04          9.08958960E+03          4.57469394E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45383465E+03          1.00464192E+03          3.99176975E+04          4.11125960E+04          1.52760893E+04          1.99432716E+04          4.48348787E+02
        230.0000          1.00000000E+30          1.95490355E+04          9.99875443E+03          5.03106768E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32632351E+03          9.28691076E+02          4.07499228E+04          4.52646356E+04          1.60406158E+04          2.05709037E+04          4.27667456E+02
        240.0000          1.00000000E+30          2.04386670E+04          1.10243297E+04          5.54504358E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23014388E+03          8.70459648E+02          4.14838286E+04          4.93010182E+04          1.66847983E+04          2.09678250E+04          4.10892904E+02
        250.0000          1.00000000E+30          2.14220031E+04          1.21416361E+04          6.10481267E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16752905E+03          8.28358903E+02          4.24578623E+04          5.31236966E+04          1.72625675E+04          2.11819972E+04          3.99348457E+02
        260.0000          1.00000000E+30          2.24114261E+04          1.32746743E+04          6.71955075E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11791485E+03          7.98001256E+02          4.33498844E+04          5.66954927E+04          1.79679172E+04          2.13238225E+04          3.90673648E+02
        270.0000          1.00000000E+30          2.35468228E+04          1.45693833E+04          7.34158673E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08185311E+03          7.82847859E+02          4.43864799E+04          6.02036589E+04          1.85906145E+04          2.12519814E+04          3.86245340E+02
        280.0000          1.00000000E+30          2.46646747E+04          1.58603705E+04          7.99303178E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05682351E+03          7.69222224E+02          4.54077239E+04          6.43411015E+04          1.92221977E+04          2.12552964E+04          3.82909320E+02
        290.0000          1.00000000E+30          2.59421457E+04          1.72073450E+04          8.70776122E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04076363E+03          7.61686163E+02          4.65470720E+04          6.72671802E+04          1.98687594E+04          2.11294938E+04          3.81793207E+02
        300.0000          1.00000000E+30          2.71486559E+04          1.87300657E+04          9.45324895E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03265661E+03          7.59417400E+02          4.77021700E+04          7.00633995E+04          2.05800331E+04          2.10379563E+04          3.82768789E+02
        310.0000          1.00000000E+30          2.84930620E+04          2.03669673E+04          1.02969580E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03183364E+03          7.62036945E+02          4.89518274E+04          7.28388905E+04          2.11967103E+04          2.09365396E+04          3.85827783E+02
        320.0000          1.00000000E+30          2.97791716E+04          2.19219119E+04          1.10642722E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03710343E+03          7.63940267E+02          5.02484588E+04          7.58255470E+04          2.18052013E+04          2.09073848E+04          3.89167944E+02
        330.0000          1.00000000E+30          3.12719602E+04          2.37297880E+04          1.19768049E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04712738E+03          7.74406877E+02          5.16831746E+04          7.83177447E+04          2.24862493E+04          2.08151070E+04          3.95483784E+02
        338.9990          1.00000000E+30          3.23860348E+04          2.54519978E+04          1.28431282E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05436417E+03          7.86976253E+02          5.28389707E+04          8.07422893E+04          2.31451919E+04          2.08900751E+04          4.01680514E+02
        339.0010          1.00000000E+30          3.23863343E+04          2.54524172E+04          1.28433378E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22560001E+04          1.05436579E+03          7.86978324E+02          5.28392512E+04          8.07428792E+04          2.31453427E+04          2.08900704E+04          3.88934661E+02
        340.0000          1.00000000E+30          3.25366354E+04          2.56636394E+04          1.29489180E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23931118E+04          1.05517534E+03          7.88013971E+02          5.29797654E+04          8.10386435E+04          2.32208838E+04          2.08877133E+04          3.89636572E+02
        350.0000          1.00000000E+30          3.41217718E+04          2.76785932E+04          1.39534139E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37825666E+04          1.07510597E+03          7.98533018E+02          5.44286211E+04          8.32604615E+04          2.38546825E+04          2.08476619E+04          3.98031145E+02
        356.9990          1.00000000E+30          3.50623978E+04          2.89741533E+04          1.46432373E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41214724E+04          1.08486833E+03          8.13692477E+02          5.55546602E+04          8.49109641E+04          2.43801759E+04          2.09054368E+04          4.04611890E+02
        357.0010          1.00000000E+30          3.50627250E+04          2.89745897E+04          1.46434629E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64303021E+04          1.41215292E+04          1.08487115E+03          8.13695391E+02          5.55549762E+04          8.49114844E+04          2.43803294E+04          2.09054365E+04          3.94888868E+02
        360.0000          1.00000000E+30          3.55603948E+04          2.96441810E+04          1.49897374E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76210158E+04          1.40863341E+04          1.09660051E+03          8.18088108E+02          5.60328373E+04          8.56988935E+04          2.46126541E+04          2.09614566E+04          3.98655571E+02
        370.0000          1.00000000E+30          3.69433830E+04          3.19207751E+04          1.60849104E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00968681E+04          1.34127298E+04          1.11568539E+03          8.37812889E+02          5.74094446E+04          8.84333666E+04          2.52154443E+04          2.09679004E+04          4.08021385E+02
        380.0000          1.00000000E+30          3.85669497E+04          3.40904278E+04          1.72554054E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07714128E+04          1.25409143E+04          1.14223106E+03          8.56119942E+02          5.89952702E+04          9.02053591E+04          2.59362801E+04          2.10684126E+04          4.16893414E+02
        390.0000          1.00000000E+30          4.01667227E+04          3.65306984E+04          1.84357073E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01978633E+04          1.15904311E+04          1.16631862E+03          8.78963702E+02          6.05691955E+04          9.23469856E+04          2.67176852E+04          2.11857450E+04          4.25645654E+02
        400.0000          1.00000000E+30          4.19653240E+04          3.90671873E+04          1.97044587E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92988267E+04          1.06984162E+04          1.19748415E+03          9.00858465E+02          6.22896349E+04          9.47927986E+04          2.73807216E+04          2.13242781E+04          4.34665215E+02
        410.0000          1.00000000E+30          4.35666247E+04          4.16884678E+04          2.10250250E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81948395E+04          9.91538060E+03          1.22661603E+03          9.27274260E+02          6.36831969E+04          9.65558176E+04          2.81832449E+04          2.14807813E+04          4.44031474E+02
