#Energy      In-K-shell   In-L1-shell   In-L2-shell   In-L3-shell   In-M1-shell   In-M2-shell   In-M3-shell   In-M4-shell   In-M5-shell   In-N1-shell   In-N2-shell   In-N3-shell   In-N4-shell   In-N5-shell   O-K-shell   Valence  Total
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.63702637E+02          5.64793665E+02          1.00000000E+30          7.66038439E+02          2.28030109E+02
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.24156543E+02          6.09400731E+02          1.00000000E+30          7.86342442E+02          2.42363804E+02
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.92339097E+02          6.60274731E+02          1.00000000E+30          8.05657242E+02          2.57971718E+02
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.65241620E+02          7.18784541E+02          1.00000000E+30          8.26350721E+02          2.74922596E+02
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04956822E+03          7.77207499E+02          1.00000000E+30          8.47627304E+02          2.92466568E+02
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13225749E+03          8.44675156E+02          1.00000000E+30          8.69102221E+02          3.10781857E+02
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23083119E+03          9.16991596E+02          1.00000000E+30          8.89867768E+02          3.30388023E+02
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33641235E+03          9.99349417E+02          1.00000000E+30          9.12776156E+02          3.51557870E+02
         81.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44882869E+03          1.08765381E+03          1.00000000E+30          9.37255253E+02          3.73612759E+02
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44895691E+03          1.08775308E+03          1.00000000E+30          9.37280415E+02          3.73636995E+02
         82.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.94353650E+03          1.44908516E+03          1.08785236E+03          1.00000000E+30          9.37305577E+02          3.47402532E+02
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.91182450E+03          1.57697304E+03          1.18220372E+03          1.00000000E+30          9.55930558E+02          3.66341217E+02
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.88048563E+03          1.70492828E+03          1.28960911E+03          1.00000000E+30          9.79286769E+02          3.86396869E+02
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.84979613E+03          1.85233189E+03          1.39735798E+03          1.00000000E+30          1.00424836E+03          4.06924201E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.86882242E+03          2.00991291E+03          1.52211687E+03          1.00000000E+30          1.02847465E+03          4.28776762E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.92795876E+03          2.19140117E+03          1.65584491E+03          1.00000000E+30          1.05136156E+03          4.51605565E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.01493337E+03          2.38386446E+03          1.81088731E+03          1.00000000E+30          1.07696705E+03          4.76272038E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.12829072E+03          2.57962627E+03          1.97302985E+03          1.00000000E+30          1.10262601E+03          5.00899032E+02
         89.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.23046601E+03          2.80421358E+03          2.13656723E+03          1.00000000E+30          1.12500300E+03          5.25011331E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.26100920E+03          2.80446301E+03          2.13676093E+03          1.00000000E+30          1.12503001E+03          5.25343807E+02
         90.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12631924E+04          5.26113515E+03          2.80471248E+03          2.13695467E+03          1.00000000E+30          1.12505703E+03          5.01957614E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09691206E+04          5.39004618E+03          3.04483514E+03          2.32920646E+03          1.00000000E+30          1.15132360E+03          5.25482349E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07357075E+04          5.55382503E+03          3.32015969E+03          2.53571199E+03          1.00000000E+30          1.17719325E+03          5.49982925E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06179887E+04          5.72423265E+03          3.61078435E+03          2.76050515E+03          1.00000000E+30          1.20592592E+03          5.75600951E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06174335E+04          5.90136932E+03          3.90846310E+03          3.00940811E+03          1.00000000E+30          1.23038256E+03          6.00767097E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07606166E+04          6.06737502E+03          4.25259628E+03          3.27754237E+03          1.00000000E+30          1.25837855E+03          6.27873322E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08685231E+04          6.25518694E+03          4.62331531E+03          3.56561221E+03          1.00000000E+30          1.28734188E+03          6.55556158E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11037630E+04          6.42543265E+03          5.02014485E+03          3.88352477E+03          1.00000000E+30          1.31299654E+03          6.83058614E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13889437E+04          6.62437005E+03          5.45570525E+03          4.22508444E+03          1.00000000E+30          1.34261637E+03          7.12477741E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17143086E+04          6.83601960E+03          5.92355025E+03          4.60848210E+03          1.00000000E+30          1.36908815E+03          7.41910393E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20673012E+04          6.99468948E+03          6.44589983E+03          5.02697062E+03          1.00000000E+30          1.39905601E+03          7.72399878E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64332553E+04          8.75133955E+03          1.43225860E+04          1.11749774E+04          1.00000000E+30          1.71147923E+03          1.08847595E+03
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12037598E+04          1.02632637E+04          2.69221098E+04          1.98041178E+04          1.00000000E+30          2.06297066E+03          1.39475276E+03
        125.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40159239E+04          1.10183228E+04          3.28746881E+04          2.27995151E+04          1.00000000E+30          2.29661081E+03          1.55738907E+03
        126.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12551818E+04          2.40169461E+04          1.08773870E+04          3.28763794E+04          2.28001477E+04          1.00000000E+30          2.29669750E+03          1.44864006E+03
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13873291E+04          2.57353354E+04          1.13604122E+04          3.46660795E+04          2.31824800E+04          1.00000000E+30          2.45675058E+03          1.53218405E+03
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17250855E+04          2.91240519E+04          1.19282478E+04          3.19111985E+04          2.02308432E+04          1.00000000E+30          2.88723543E+03          1.69113528E+03
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20032865E+04          3.16177317E+04          1.23798366E+04          2.65857933E+04          1.64967386E+04          1.00000000E+30          3.36967385E+03          1.80881272E+03
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23281968E+04          3.29910747E+04          1.26454651E+04          2.20465776E+04          1.37790623E+04          1.00000000E+30          3.89230584E+03          1.89026307E+03
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25436122E+04          3.39875584E+04          1.29854337E+04          1.89924766E+04          1.19815317E+04          1.00000000E+30          4.47269858E+03          1.95892817E+03
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29996166E+04          3.44923882E+04          1.30489354E+04          1.70178564E+04          1.07891643E+04          1.00000000E+30          5.08602208E+03          2.01138363E+03
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36712300E+04          3.46987605E+04          1.32909291E+04          1.56036621E+04          1.00015498E+04          1.00000000E+30          5.75086710E+03          2.06499370E+03
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44493257E+04          3.52257398E+04          1.34524568E+04          1.47110465E+04          9.48971356E+03          1.00000000E+30          6.47142379E+03          2.12087275E+03
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51881225E+04          3.57689728E+04          1.37151775E+04          1.40607012E+04          9.12783839E+03          1.00000000E+30          7.25126855E+03          2.17792590E+03
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60325098E+04          3.56087176E+04          1.39690879E+04          1.37513945E+04          8.90196165E+03          1.00000000E+30          8.06219574E+03          2.23626833E+03
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68299720E+04          3.59733930E+04          1.42905672E+04          1.35170147E+04          8.78535505E+03          1.00000000E+30          8.93843162E+03          2.30028163E+03
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.77049115E+04          3.64958543E+04          1.45952114E+04          1.34099336E+04          8.81004051E+03          1.00000000E+30          9.87772481E+03          2.37345336E+03
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86986644E+04          3.69440597E+04          1.49752687E+04          1.34198906E+04          8.78518519E+03          1.00000000E+30          1.08579167E+04          2.44419600E+03
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.97293147E+04          3.76296711E+04          1.53379095E+04          1.35164020E+04          8.87650650E+03          1.00000000E+30          1.19241304E+04          2.52579967E+03
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08360431E+04          3.81999421E+04          1.57532914E+04          1.36677425E+04          9.00803498E+03          1.00000000E+30          1.29882038E+04          2.60921968E+03
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.20418840E+04          3.89910120E+04          1.61861942E+04          1.37997350E+04          9.16886579E+03          1.00000000E+30          1.41747360E+04          2.69748935E+03
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.31406789E+04          3.96851698E+04          1.65981757E+04          1.40743778E+04          9.36367755E+03          1.00000000E+30          1.54017111E+04          2.79021822E+03
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.43814778E+04          4.05457167E+04          1.70394247E+04          1.43883782E+04          9.54742163E+03          1.00000000E+30          1.67098868E+04          2.88581933E+03
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57372519E+04          4.13513913E+04          1.75418317E+04          1.47282145E+04          9.79968337E+03          1.00000000E+30          1.80367765E+04          2.98904636E+03
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68502676E+04          4.22503590E+04          1.79869302E+04          1.50635227E+04          1.00665690E+04          1.00000000E+30          1.94024200E+04          3.08961030E+03
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81314745E+04          4.31513741E+04          1.85021883E+04          1.54921087E+04          1.03374415E+04          1.00000000E+30          2.08784372E+04          3.19869002E+03
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.95582457E+04          4.40916561E+04          1.90428725E+04          1.59045620E+04          1.06533775E+04          1.00000000E+30          2.23980030E+04          3.31278175E+03
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.07535729E+04          4.50927495E+04          1.95259804E+04          1.63885515E+04          1.09732070E+04          1.00000000E+30          2.40347880E+04          3.42837142E+03
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.22114146E+04          4.61271499E+04          2.00962609E+04          1.68737800E+04          1.13156553E+04          1.00000000E+30          2.56897544E+04          3.54996787E+03
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.36499459E+04          4.72678285E+04          2.06950959E+04          1.73947733E+04          1.16785810E+04          1.00000000E+30          2.74051126E+04          3.67659066E+03
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.52677913E+04          4.82721117E+04          2.12163920E+04          1.79452270E+04          1.20767052E+04          1.00000000E+30          2.92288032E+04          3.80688412E+03
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.65447442E+04          4.93988242E+04          2.18325152E+04          1.85475710E+04          1.24429254E+04          1.00000000E+30          3.10804927E+04          3.93719027E+03
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.81303970E+04          5.06574991E+04          2.24662818E+04          1.90886375E+04          1.28683828E+04          1.00000000E+30          3.29793458E+04          4.07419119E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.96035611E+04          5.17524384E+04          2.30173285E+04          1.97335667E+04          1.32788284E+04          1.00000000E+30          3.50232705E+04          4.21117346E+03
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.12999940E+04          5.29764829E+04          2.36651606E+04          2.03473914E+04          1.37256039E+04          1.00000000E+30          3.70785563E+04          4.35543210E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.27411061E+04          5.42514525E+04          2.43505158E+04          2.10241772E+04          1.42119695E+04          1.00000000E+30          3.91852941E+04          4.50638399E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.43816150E+04          5.55937028E+04          2.49996619E+04          2.17618207E+04          1.46640086E+04          1.00000000E+30          4.14005115E+04          4.65815516E+03
        446.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.56096218E+04          5.65733508E+04          2.55122702E+04          2.22065623E+04          1.50174882E+04          1.00000000E+30          4.29719489E+04          4.76764291E+03
        447.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.38725067E+04          5.56099807E+04          5.65736356E+04          2.55124196E+04          2.22067071E+04          1.50175917E+04          1.00000000E+30          4.29724417E+04          4.30035176E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.73897400E+04          5.61533153E+04          5.67435549E+04          2.57385604E+04          2.24260199E+04          1.51724449E+04          1.00000000E+30          4.37243095E+04          4.37147101E+03
        454.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.29614130E+04          5.70829835E+04          5.74041453E+04          2.59355093E+04          2.28013794E+04          1.54403149E+04          1.00000000E+30          4.49025671E+04          4.47887197E+03
        455.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.39612740E+04          5.29624204E+04          5.70833616E+04          5.74044127E+04          2.59356485E+04          2.28015321E+04          1.54404240E+04          1.00000000E+30          4.49030871E+04          4.25208062E+03
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.98529202E+04          4.11286310E+04          5.77161004E+04          5.80805713E+04          2.62883490E+04          2.31877873E+04          1.57179265E+04          1.00000000E+30          4.59678382E+04          4.20305082E+03
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.79544416E+04          8.32897371E+03          5.95495257E+04          5.94572064E+04          2.70234840E+04          2.40036300E+04          1.62170141E+04          1.00000000E+30          4.85394814E+04          2.98099790E+03
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.47220014E+03          2.73007594E+03          6.10881687E+04          6.09137479E+04          2.77245889E+04          2.47516494E+04          1.67968102E+04          1.00000000E+30          5.10426690E+04          1.51458771E+03
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.66691168E+03          1.73164817E+03          6.29425627E+04          6.21739932E+04          2.85148577E+04          2.55821581E+04          1.73807764E+04          1.00000000E+30          5.35687454E+04          9.68498079E+02
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.53284604E+03          1.52341119E+03          6.47558848E+04          6.36313059E+04          2.91282547E+04          2.64852075E+04          1.79086769E+04          1.00000000E+30          5.62147343E+04          8.14260527E+02
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31440165E+03          1.53614899E+03          6.67653527E+04          6.51585751E+04          2.99145449E+04          2.72812639E+04          1.85328971E+04          1.00000000E+30          5.89408752E+04          7.97201088E+02
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37251636E+03          1.60494127E+03          6.84071014E+04          6.66664196E+04          3.06515552E+04          2.82193682E+04          1.92022041E+04          1.00000000E+30          6.16873522E+04          8.26079567E+02
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48705048E+03          1.68564800E+03          7.04620890E+04          6.83119656E+04          3.14836099E+04          2.91386744E+04          1.98343789E+04          1.00000000E+30          6.47225007E+04          8.64972268E+02
        537.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57761182E+03          1.75060460E+03          7.16829085E+04          6.92735063E+04          3.21824111E+04          2.99590530E+04          2.04198321E+04          1.00000000E+30          6.70046257E+04          8.96120624E+02
        538.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57763565E+03          1.75062147E+03          7.16833035E+04          6.92738203E+04          3.21825897E+04          2.99592639E+04          2.04199828E+04          5.22878319E+03          6.70052714E+04          7.65017209E+02
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60168134E+03          1.76764433E+03          7.20802942E+04          6.95891143E+04          3.23620983E+04          3.01715503E+04          2.05717314E+04          5.18684148E+03          6.76568564E+04          7.70080496E+02
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69978572E+03          1.82742281E+03          7.41341399E+04          7.12104672E+04          3.29945019E+04          3.10199959E+04          2.11160273E+04          5.24950828E+03          7.06533587E+04          7.93839280E+02
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80529275E+03          1.89860041E+03          7.60453324E+04          7.29091741E+04          3.38111667E+04          3.20670024E+04          2.18614965E+04          5.41683841E+03          7.40147084E+04          8.23274178E+02
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91953135E+03          1.96975059E+03          7.82139811E+04          7.44424369E+04          3.46904349E+04          3.30800533E+04          2.25577951E+04          5.55099464E+03          7.70930623E+04          8.52570346E+02
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.02602234E+03          2.05114083E+03          8.01012079E+04          7.62220193E+04          3.56166554E+04          3.42162134E+04          2.33690928E+04          5.67363454E+03          8.07332931E+04          8.83127976E+02
