#Energy      Rh-K-shell   Rh-L1-shell   Rh-L2-shell   Rh-L3-shell   Rh-M1-shell   Rh-M2-shell   Rh-M3-shell   Rh-M4-shell   Rh-M5-shell   Rh-N1-shell   Rh-N2-shell   Rh-N3-shell   Valence  Total
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.98492201E+03          5.55969304E+03          3.10502659E+03          3.19294386E+03          1.06343257E+03
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.90639575E+03          5.80064989E+03          3.20805311E+03          3.48052764E+03          1.11370647E+03
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.82915409E+03          6.02060202E+03          3.26414607E+03          3.78849373E+03          1.15721982E+03
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.75340706E+03          6.21978546E+03          3.35933449E+03          4.08721715E+03          1.20178432E+03
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.75634614E+03          6.44027365E+03          3.41386636E+03          4.41036597E+03          1.24399593E+03
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.70525365E+03          6.68395251E+03          3.49879718E+03          4.75610681E+03          1.28955356E+03
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.65482985E+03          6.87698321E+03          3.58806167E+03          5.07492914E+03          1.33014423E+03
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.67727829E+03          7.09534330E+03          3.63035381E+03          5.40505215E+03          1.36675629E+03
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.64685099E+03          7.33815476E+03          3.70874955E+03          5.73605833E+03          1.40643964E+03
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.61666393E+03          7.50684890E+03          3.79060585E+03          6.03777187E+03          1.44105333E+03
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.58671426E+03          7.73893373E+03          3.82054177E+03          6.32425396E+03          1.46866486E+03
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.55710987E+03          9.56152291E+03          4.29095020E+03          7.42087245E+03          1.65367094E+03
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.49221327E+03          1.08040079E+04          4.59620845E+03          6.25826784E+03          1.65730452E+03
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.55560818E+03          1.16525063E+04          4.81403010E+03          4.99883609E+03          1.59758905E+03
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.70357625E+03          1.21124425E+04          4.94689005E+03          4.16250337E+03          1.52728458E+03
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.86884186E+03          1.24560664E+04          5.02448684E+03          3.65410953E+03          1.47046832E+03
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.10808810E+03          1.26457508E+04          5.11347798E+03          3.33765168E+03          1.43351696E+03
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.41640790E+03          1.27940386E+04          5.20967378E+03          3.12766100E+03          1.41112333E+03
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.78046840E+03          1.30075065E+04          5.31809362E+03          3.02034252E+03          1.40866218E+03
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.18506783E+03          1.31737299E+04          5.46042696E+03          2.95581860E+03          1.41596404E+03
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.62961160E+03          1.33743436E+04          5.61016167E+03          2.93598847E+03          1.43376340E+03
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00556373E+04          1.36560408E+04          5.76000052E+03          2.93692328E+03          1.45607492E+03
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05461764E+04          1.39517196E+04          5.93249596E+03          2.96885559E+03          1.48833867E+03
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09923753E+04          1.42375087E+04          6.11813180E+03          3.01611273E+03          1.52390163E+03
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14999285E+04          1.45824006E+04          6.29051309E+03          3.07912722E+03          1.56428481E+03
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19840210E+04          1.49181903E+04          6.49955595E+03          3.15313081E+03          1.60906619E+03
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25238013E+04          1.53110072E+04          6.69171342E+03          3.24000750E+03          1.65771427E+03
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30465576E+04          1.57005937E+04          6.92074199E+03          3.34577215E+03          1.71315520E+03
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36332560E+04          1.61303615E+04          7.13261748E+03          3.46426734E+03          1.77239835E+03
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42430204E+04          1.65724762E+04          7.37661691E+03          3.58341971E+03          1.83426539E+03
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48043610E+04          1.70670903E+04          7.60858733E+03          3.72062037E+03          1.89990255E+03
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.54718165E+04          1.75041195E+04          7.86133117E+03          3.86146953E+03          1.96874907E+03
        312.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56270878E+04          1.76505303E+04          7.94043496E+03          3.90613249E+03          1.98968405E+03
        313.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36187625E+04          1.56272238E+04          1.76506288E+04          7.94048824E+03          3.90616256E+03          1.73606054E+03
        317.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34663930E+04          1.59746332E+04          1.79255985E+04          8.07692789E+03          3.98253765E+03          1.76195943E+03
        318.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86346153E+04          1.34663327E+04          1.59747754E+04          1.79257033E+04          8.07698313E+03          3.98256887E+03          1.60976118E+03
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87820128E+04          1.34065090E+04          1.61180911E+04          1.80310006E+04          8.13258040E+03          4.01426628E+03          1.61967210E+03
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73277877E+04          7.84924736E+03          1.67087805E+04          1.85133010E+04          8.38061415E+03          4.17162602E+03          1.51972637E+03
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.43368257E+03          2.22566801E+03          1.73848175E+04          1.90461223E+04          8.66024165E+03          4.33641078E+03          9.42652291E+02
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09981432E+03          9.81771830E+02          1.81281472E+04          1.96146636E+04          8.94305283E+03          4.52068840E+03          5.17071589E+02
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21820137E+03          6.91584331E+02          1.87748887E+04          2.01242018E+04          9.25377906E+03          4.69249616E+03          3.71614342E+02
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.67539297E+02          5.94960230E+02          1.95651975E+04          2.06995845E+04          9.50727829E+03          4.89355004E+03          3.20175315E+02
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.73272162E+02          5.61406941E+02          2.01867859E+04          2.12985527E+04          9.82415697E+03          5.08177191E+03          3.01076223E+02
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.50831866E+02          5.58204198E+02          2.09314052E+04          2.19386700E+04          1.01330446E+04          5.29530860E+03          2.98715261E+02
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.57856472E+02          5.66064238E+02          2.16435737E+04          2.24757688E+04          1.04143603E+04          5.51605767E+03          3.03004068E+02
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.76710771E+02          5.81554840E+02          2.24637087E+04          2.31084211E+04          1.07453225E+04          5.73326783E+03          3.11000378E+02
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.96412469E+02          5.95285531E+02          2.31635761E+04          2.37850169E+04          1.10711618E+04          5.97119734E+03          3.18630260E+02
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.17020008E+02          6.15047244E+02          2.39635661E+04          2.43806111E+04          1.14316409E+04          6.21900611E+03          3.28148561E+02
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.48530648E+02          6.32709504E+02          2.48326736E+04          2.50715686E+04          1.17346680E+04          6.46025624E+03          3.38417276E+02
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.76174942E+02          6.52160400E+02          2.55947316E+04          2.57593939E+04          1.20914091E+04          6.72170516E+03          3.48779851E+02
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00498400E+03          6.74386186E+02          2.64984950E+04          2.65123213E+04          1.24732474E+04          6.99654371E+03          3.60175248E+02
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03980675E+03          6.97307972E+02          2.72534486E+04          2.71270577E+04          1.28128459E+04          7.26004857E+03          3.72419131E+02
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07814890E+03          7.22809721E+02          2.81698454E+04          2.78765124E+04          1.32098270E+04          7.56240921E+03          3.86053985E+02
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11399269E+03          7.49726346E+02          2.90211594E+04          2.86685550E+04          1.35419137E+04          7.84644588E+03          3.99660760E+02
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15384730E+03          7.76813540E+02          2.99938900E+04          2.93785603E+04          1.39291724E+04          8.15714332E+03          4.13952128E+02
        500.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15798601E+03          7.79729582E+02          3.00946604E+04          2.94599832E+04          1.39696439E+04          8.19060839E+03          4.15470134E+02
        501.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.11797657E+03          1.15799432E+03          7.79735442E+02          3.00948628E+04          2.94601467E+04          1.39697251E+04          8.19067566E+03          3.77396669E+02
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.75444943E+03          1.19670595E+03          8.07024968E+02          3.08472830E+04          3.02144782E+04          1.43451830E+04          8.45682192E+03          3.85420489E+02
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.67006250E+03          1.23516414E+03          8.32110093E+02          3.18547642E+04          3.08482982E+04          1.47122164E+04          8.79772018E+03          3.95367293E+02
        525.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.64656052E+03          1.26161878E+03          8.50616228E+02          3.24913645E+04          3.13364881E+04          1.49670946E+04          8.99664065E+03          4.02716452E+02
        526.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01969664E+04          3.64653945E+03          1.26162779E+03          8.50622535E+02          3.24915810E+04          3.13366534E+04          1.49671811E+04          8.99671367E+03          3.87418112E+02
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.29546903E+03          3.60488954E+03          1.27990162E+03          8.61867393E+02          3.26724770E+04          3.16707645E+04          1.51420507E+04          9.11490417E+03          3.89940320E+02
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.37691922E+03          3.62019173E+03          1.32487305E+03          8.94389088E+02          3.37020437E+04          3.24760576E+04          1.55036784E+04          9.46256055E+03          4.00140981E+02
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.24276337E+03          3.60452974E+03          1.36841654E+03          9.23880267E+02          3.45187288E+04          3.33579560E+04          1.59388617E+04          9.79718204E+03          4.10565028E+02
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.30812662E+03          3.64480436E+03          1.41746166E+03          9.58165946E+02          3.55457844E+04          3.40976738E+04          1.63649282E+04          1.01747951E+04          4.23599070E+02
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.37453478E+03          3.66589431E+03          1.46968534E+03          9.91666598E+02          3.64922571E+04          3.49983150E+04          1.68347980E+04          1.05592696E+04          4.36472382E+02
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.44201312E+03          3.72803432E+03          1.51942477E+03          1.02870787E+03          3.75661354E+04          3.57247949E+04          1.72202216E+04          1.09397525E+04          4.50243055E+02
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.51058772E+03          3.76917333E+03          1.57510867E+03          1.06620730E+03          3.85257339E+04          3.66265322E+04          1.77003792E+04          1.12972594E+04          4.64281888E+02
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.72043405E+03          3.85248842E+03          1.63446906E+03          1.10791462E+03          3.96334855E+04          3.75749702E+04          1.80805468E+04          1.17161556E+04          4.80499706E+02
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.82659569E+03          3.91388424E+03          1.69003398E+03          1.14304497E+03          4.05611460E+04          3.84104679E+04          1.85611278E+04          1.21499643E+04          4.94504954E+02
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.93537398E+03          3.96734573E+03          1.75403069E+03          1.18600918E+03          4.16912288E+04          3.94052608E+04          1.90257296E+04          1.25486525E+04          5.10499680E+02
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.04686687E+03          4.02829070E+03          1.80976858E+03          1.22998264E+03          4.28860873E+04          4.04529519E+04          1.95403333E+04          1.30206888E+04          5.26213065E+02
        633.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.09223559E+03          4.05318995E+03          1.83613237E+03          1.24897682E+03          4.30673122E+04          4.05276627E+04          1.97540005E+04          1.31797473E+04          5.32943293E+02
        634.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17983359E+04          9.09225840E+03          4.05320248E+03          1.83614575E+03          1.24898646E+03          4.30675368E+04          4.05278559E+04          1.97541086E+04          1.31798441E+04          5.09913303E+02
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19241047E+04          9.10566211E+03          4.09113732E+03          1.87509976E+03          1.27860675E+03          4.37519968E+04          4.11157829E+04          2.00835486E+04          1.34198058E+04          5.19478100E+02
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21398223E+04          9.20914983E+03          4.15597599E+03          1.94618125E+03          1.31960902E+03          4.49426289E+04          4.20506891E+04          2.04679357E+04          1.38947666E+04          5.34741233E+02
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23634888E+04          9.31501692E+03          4.22634794E+03          2.00834478E+03          1.37123332E+03          4.59396081E+04          4.30708205E+04          2.10103768E+04          1.43827068E+04          5.51222494E+02
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25955517E+04          9.42334638E+03          4.29640021E+03          2.08350475E+03          1.41182465E+03          4.71599740E+04          4.41416783E+04          2.14045211E+04          1.48436610E+04          5.66740508E+02
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28364929E+04          9.58950752E+03          4.36881388E+03          2.14590190E+03          1.46140144E+03          4.84469462E+04          4.49799183E+04          2.19342026E+04          1.53784624E+04          5.83142060E+02
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30141912E+04          9.71702527E+03          4.44371038E+03          2.22366168E+03          1.50965399E+03          4.94003704E+04          4.60566965E+04          2.24907645E+04          1.58370987E+04          6.00073918E+02
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32509682E+04          9.84798010E+03          4.48148301E+03          2.29606018E+03          1.56447736E+03          5.04968062E+04          4.69035471E+04          2.29834804E+04          1.63321356E+04          6.17005120E+02
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34965207E+04          9.98251286E+03          4.55164189E+03          2.38028669E+03          1.61335025E+03          5.17351749E+04          4.79654016E+04          2.34867176E+04          1.68895762E+04          6.34566928E+02
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36647696E+04          1.00544888E+04          4.62884646E+03          2.45041108E+03          1.67077241E+03          5.30358093E+04          4.90764487E+04          2.40498533E+04          1.74243402E+04          6.52103587E+02
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39011617E+04          1.01799537E+04          4.70550101E+03          2.53348483E+03          1.72857064E+03          5.40562661E+04          5.00875465E+04          2.46406568E+04          1.79950992E+04          6.70902238E+02
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41458767E+04          1.03085895E+04          4.78473714E+03          2.62359147E+03          1.78348534E+03          5.53670439E+04          5.12471671E+04          2.51112276E+04          1.85619011E+04          6.89738747E+02
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43493515E+04          1.04405178E+04          4.84686398E+03          2.70518678E+03          1.84687550E+03          5.64018217E+04          5.24617550E+04          2.57079974E+04          1.91035698E+04          7.08747085E+02
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45950046E+04          1.06014172E+04          4.92494695E+03          2.80059335E+03          1.90256143E+03          5.76978580E+04          5.32893214E+04          2.61820798E+04          1.97304624E+04          7.28045706E+02
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48492151E+04          1.07469959E+04          5.00558695E+03          2.88309455E+03          1.96852737E+03          5.90548574E+04          5.44868644E+04          2.67739064E+04          2.02991062E+04          7.47992025E+02
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50439455E+04          1.08966286E+04          5.09216454E+03          2.98219441E+03          2.03243868E+03          6.04772250E+04          5.57394683E+04          2.73931075E+04          2.09583046E+04          7.68839279E+02
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52923109E+04          1.10566186E+04          5.17929160E+03          3.07632022E+03          2.09749565E+03          6.15331957E+04          5.65290074E+04          2.79556528E+04          2.15732403E+04          7.89389772E+02
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55490147E+04          1.12170701E+04          5.24728686E+03          3.17257491E+03          2.16889094E+03          6.29653242E+04          5.77356405E+04          2.85201997E+04          2.22365585E+04          8.10675144E+02
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58144839E+04          1.13822471E+04          5.33221854E+03          3.27887457E+03          2.24531786E+03          6.40684634E+04          5.88480214E+04          2.91493647E+04          2.28915670E+04          8.33629325E+02
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59767503E+04          1.15104416E+04          5.41994484E+03          3.37459303E+03          2.30869541E+03          6.54809361E+04          6.00950677E+04          2.98069150E+04          2.35652168E+04          8.53718709E+02
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62329366E+04          1.16707079E+04          5.51060599E+03          3.48605788E+03          2.38892556E+03          6.67003194E+04          6.13961105E+04          3.03383037E+04          2.42396139E+04          8.77417942E+02
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64974726E+04          1.18355002E+04          5.59231569E+03          3.60513776E+03          2.45223190E+03          6.81267748E+04          6.27547344E+04          3.10007250E+04          2.50045518E+04          8.99312116E+02
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67707734E+04          1.20050130E+04          5.68578106E+03          3.69845543E+03          2.53477310E+03          6.96155759E+04          6.36354564E+04          3.16927193E+04          2.56466306E+04          9.22234634E+02
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69114620E+04          1.21800727E+04          5.78242374E+03          3.80930886E+03          2.60889305E+03          7.07506664E+04          6.49626633E+04          3.21976384E+04          2.64423008E+04          9.44827923E+02
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71692649E+04          1.23598341E+04          5.88240855E+03          3.93261701E+03          2.68518275E+03          7.22392349E+04          6.63464109E+04          3.28816642E+04          2.71395493E+04          9.68972580E+02
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74350495E+04          1.25449810E+04          5.94192106E+03          4.04635932E+03          2.77203272E+03          7.37917875E+04          6.77903909E+04          3.35953846E+04          2.79737062E+04          9.92986230E+02
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76990934E+04          1.27357591E+04          6.03757300E+03          4.17695487E+03          2.84761513E+03          7.48694529E+04          6.85483611E+04          3.41916544E+04          2.86690524E+04          1.01698253E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79789895E+04          1.29324294E+04          6.13396480E+03          4.28968174E+03          2.93794642E+03          7.63918795E+04          6.99232740E+04          3.49241386E+04          2.95293385E+04          1.04236875E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82678804E+04          1.30342147E+04          6.23510239E+03          4.42681679E+03          3.03419640E+03          7.77317156E+04          7.11062618E+04          3.55103630E+04          3.03089770E+04          1.06906207E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.85662070E+04          1.32196975E+04          6.33963104E+03          4.53975379E+03          3.10764448E+03          7.92859018E+04          7.24978864E+04          3.62371548E+04          3.10969493E+04          1.09233885E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88016802E+04          1.34111481E+04          6.42319477E+03          4.68124975E+03          3.20563656E+03          8.06365110E+04          7.39450695E+04          3.69943187E+04          3.20219702E+04          1.11958181E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91012089E+04          1.36078166E+04          6.52666460E+03          4.80915626E+03          3.29415650E+03          8.22082025E+04          7.51169975E+04          3.75411156E+04          3.27403170E+04          1.14518720E+03
