#Energy      Rh-K-shell   Rh-L1-shell   Rh-L2-shell   Rh-L3-shell   Rh-M1-shell   Rh-M2-shell   Rh-M3-shell   Rh-M4-shell   Rh-M5-shell   Rh-N1-shell   Rh-N2-shell   Rh-N3-shell   Valence  Total
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07601365E+05          8.62945343E+02          2.73310980E+02          6.02956426E+00          5.85904033E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.95964518E+04          8.27041679E+02          2.63849271E+02          5.95898398E+00          5.78612014E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.95935049E+04          7.93797728E+02          2.54997810E+02          5.89295732E+00          5.71769614E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.75809053E+04          7.62946468E+02          2.46702999E+02          5.83120142E+00          5.65348584E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.97101908E+04          7.34243857E+02          2.38916218E+02          5.77344977E+00          5.59322156E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42316508E+04          7.07504722E+02          2.31597076E+02          5.71945198E+00          5.53665537E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02428910E+04          6.82535092E+02          2.24706554E+02          5.66897330E+00          5.48355167E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72333744E+04          6.59178293E+02          2.18210981E+02          5.62179408E+00          5.43369155E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48977556E+04          6.37292647E+02          2.12079434E+02          5.57770912E+00          5.38687015E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30438778E+04          6.16754787E+02          2.06285032E+02          5.53652688E+00          5.34289744E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15424306E+04          5.97449735E+02          2.00802262E+02          5.49806876E+00          5.30159479E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.85507402E+03          4.54397662E+02          1.59026655E+02          5.23177487E+00          5.00413685E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83907868E+03          3.67587178E+02          1.32645174E+02          5.11077688E+00          4.84786082E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93718635E+03          3.10782137E+02          1.14970394E+02          5.07467413E+00          4.77352533E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44650223E+03          2.71686964E+02          1.02646025E+02          5.09133299E+00          4.74999664E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14623957E+03          2.43815483E+02          9.38078954E+01          5.14251412E+00          4.75983359E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.47570794E+02          2.23434035E+02          8.73412973E+01          5.21724039E+00          4.79265828E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.08707378E+02          2.08248510E+02          8.25423599E+01          5.30856852E+00          4.84195408E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.07668953E+02          1.96778567E+02          7.89484144E+01          5.41191999E+00          4.90343302E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.31896485E+02          1.88032692E+02          7.62454253E+01          5.52416841E+00          4.97415864E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.73734396E+02          1.81326805E+02          7.42146125E+01          5.64311521E+00          5.05205148E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.28265942E+02          1.76177285E+02          7.27001239E+01          5.75897209E+00          5.12909101E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.92197079E+02          1.72235024E+02          7.15886580E+01          5.89328145E+00          5.22217287E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.63244439E+02          1.69243278E+02          7.07963581E+01          6.02014392E+00          5.31063645E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.39779464E+02          1.67010023E+02          7.02601436E+01          6.15606111E+00          5.40727942E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.20613592E+02          1.65389451E+02          6.99318326E+01          6.29234617E+00          5.50519262E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.04862218E+02          1.64269330E+02          6.97741224E+01          6.42890049E+00          5.60421590E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.91855990E+02          1.63562089E+02          6.97577583E+01          6.56564591E+00          5.70421023E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81081115E+02          1.63198623E+02          6.98595372E+01          6.70251997E+00          5.80505456E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.72138168E+02          1.63123796E+02          7.00608504E+01          6.84559400E+00          5.91120814E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.64712913E+02          1.63293172E+02          7.03466297E+01          6.98826011E+00          6.01763307E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.58555714E+02          1.63670597E+02          7.07045672E+01          7.12474581E+00          6.12002437E+00
        312.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56925295E+02          1.63819763E+02          7.08244134E+01          7.16681027E+00          6.15166982E+00
        313.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00368215E+11          3.56924239E+02          1.63819868E+02          7.08244952E+01          7.16684210E+00          6.15169372E+00
        317.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22754083E+06          3.54407529E+02          1.64102158E+02          7.10359482E+01          7.24062023E+00          6.20719807E+00
        318.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57706434E+11          1.22670808E+06          3.54406570E+02          1.64102279E+02          7.10360357E+01          7.24065198E+00          6.20722192E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.68618071E+06          7.38668920E+05          3.53466291E+02          1.64226409E+02          7.11245168E+01          7.26676093E+00          6.22694063E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.16198710E+05          1.91330241E+05          3.49282490E+02          1.64936071E+02          7.15980526E+01          7.40836664E+00          6.33382374E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03994178E+05          9.38641709E+04          3.45871894E+02          1.65779132E+02          7.21181320E+01          7.54956880E+00          6.44068632E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14369547E+05          5.76316477E+04          3.43125508E+02          1.66738433E+02          7.26788205E+01          7.69037436E+00          6.54751301E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.50223598E+04          3.97600355E+04          3.40953130E+02          1.67799491E+02          7.32750931E+01          7.83079104E+00          6.65428305E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.38571478E+04          2.94788417E+04          3.39279445E+02          1.68949992E+02          7.39026670E+01          7.97082706E+00          6.76097637E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.10051679E+04          2.29563606E+04          3.38041211E+02          1.70179420E+02          7.45578721E+01          8.11521548E+00          6.87096164E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25466311E+04          1.85275847E+04          3.37184988E+02          1.71478742E+02          7.52375507E+01          8.25438563E+00          6.97734398E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66463462E+04          1.53658413E+04          3.36665366E+02          1.72840168E+02          7.59389701E+01          8.39773460E+00          7.08683009E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23468527E+04          1.30199721E+04          3.36443582E+02          1.74256940E+02          7.66597545E+01          8.53608767E+00          7.19285703E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91052580E+04          1.12257308E+04          3.36486306E+02          1.75723173E+02          7.73978348E+01          8.67845358E+00          7.30181552E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65932400E+04          9.81889399E+03          3.36764806E+02          1.77233726E+02          7.81513948E+01          8.81603618E+00          7.40745422E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46020677E+04          8.69271660E+03          3.37254217E+02          1.78784084E+02          7.89188403E+01          8.95747248E+00          7.51586614E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29935687E+04          7.77539637E+03          3.37932848E+02          1.80370275E+02          7.96987659E+01          9.09843305E+00          7.62397508E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16733836E+04          7.01714344E+03          3.38781767E+02          1.81988789E+02          8.04899251E+01          9.23893091E+00          7.73178043E+00
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05746446E+04          6.38219726E+03          3.39784370E+02          1.83636507E+02          8.12912143E+01          9.37499116E+00          7.83649593E+00
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.64936376E+03          5.84455257E+03          3.40926038E+02          1.85310665E+02          8.21016497E+01          9.51465844E+00          7.94374082E+00
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.86187271E+03          5.38486961E+03          3.42193858E+02          1.87008795E+02          8.29203538E+01          9.65389871E+00          8.05068263E+00
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.18546943E+03          4.98838850E+03          3.43576364E+02          1.88728689E+02          8.37465408E+01          9.79272321E+00          8.15732288E+00
        500.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.12317831E+03          4.95178884E+03          3.43720377E+02          1.88901624E+02          8.38294605E+01          9.80732684E+00          8.16848523E+00
        501.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.01065576E+11          8.12305499E+03          4.95171636E+03          3.43720666E+02          1.88901971E+02          8.38296266E+01          9.80735607E+00          8.16850758E+00
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.83875991E+06          7.59976776E+03          4.64378013E+03          3.45063399E+02          1.90468369E+02          8.45795074E+01          9.93114281E+00          8.26364601E+00
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23557073E+06          7.08884258E+03          4.34216588E+03          3.46645871E+02          1.92226058E+02          8.54186191E+01          1.00691680E+01          8.36965108E+00
        525.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.12051160E+05          6.81291461E+03          4.17888920E+03          3.47637588E+02          1.93288468E+02          8.59247117E+01          1.01525142E+01          8.43359848E+00
        526.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38826550E+12          8.11962001E+05          6.81282237E+03          4.17883692E+03          3.47637924E+02          1.93288823E+02          8.59248807E+01          1.01525432E+01          8.43362062E+00
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.07210454E+07          6.46658991E+05          6.64020881E+03          4.07654964E+03          3.48315680E+02          1.94000158E+02          8.62633052E+01          1.02068088E+01          8.47534435E+00
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.65638113E+06          4.09547494E+05          6.24397975E+03          3.84132087E+03          3.50065542E+02          1.95789222E+02          8.71130511E+01          1.03440749E+01          8.58072155E+00
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04824590E+06          2.87623879E+05          5.89212386E+03          3.63195035E+03          3.51888913E+02          1.97591944E+02          8.79673901E+01          1.04845198E+01          8.68822416E+00
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19977920E+06          2.15563744E+05          5.57816726E+03          3.44472257E+03          3.53779912E+02          1.99407142E+02          8.88258992E+01          1.06210119E+01          8.79294893E+00
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.05763456E+05          1.68978323E+05          5.29679832E+03          3.27660193E+03          3.55733206E+02          2.01233738E+02          8.96881957E+01          1.07571570E+01          8.89737565E+00
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.86614333E+05          1.36888494E+05          5.04360562E+03          3.12504962E+03          3.57743974E+02          2.03070756E+02          9.05539303E+01          1.08929635E+01          9.00150873E+00
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.50507202E+05          1.13732561E+05          4.81492713E+03          2.98795169E+03          3.59807860E+02          2.04917306E+02          9.14227849E+01          1.10318187E+01          9.10765618E+00
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.59433708E+05          9.63943625E+04          4.60769023E+03          2.86352660E+03          3.61920878E+02          2.06772574E+02          9.22944697E+01          1.11669212E+01          9.21117747E+00
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95084997E+05          8.30395849E+04          4.41929166E+03          2.75026773E+03          3.64079419E+02          2.08635817E+02          9.31687192E+01          1.13017091E+01          9.31441997E+00
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47726801E+05          7.25046748E+04          4.24752304E+03          2.64688253E+03          3.66280174E+02          2.10506357E+02          9.40452915E+01          1.14394583E+01          9.41960490E+00
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11725328E+05          6.40283471E+04          4.09050256E+03          2.55227640E+03          3.68520132E+02          2.12383568E+02          9.49239642E+01          1.15735886E+01          9.52226719E+00
        633.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99690341E+05          6.10932189E+04          4.03147015E+03          2.51668564E+03          3.69426233E+02          2.13136002E+02          9.52758871E+01          1.16265013E+01          9.56281250E+00
        634.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.41341611E+12          1.99684751E+05          6.10918323E+04          4.03144118E+03          2.51666817E+03          3.69426688E+02          2.13136378E+02          9.52760632E+01          1.16265293E+01          9.56283386E+00
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19055417E+07          1.83638596E+05          5.70954463E+04          3.94661208E+03          2.46548864E+03          3.70796527E+02          2.14266878E+02          9.58045335E+01          1.17074259E+01          9.62466330E+00
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.27513209E+06          1.61248108E+05          5.13420700E+04          3.81444075E+03          2.38570764E+03          3.73106825E+02          2.16155763E+02          9.66868128E+01          1.18441370E+01          9.72892656E+00
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.47433968E+06          1.43077303E+05          4.65097332E+04          3.69278270E+03          2.31221006E+03          3.75448699E+02          2.18049739E+02          9.75706291E+01          1.19773586E+01          9.83076331E+00
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10998550E+06          1.28100776E+05          4.24059155E+04          3.58057140E+03          2.24437191E+03          3.77820012E+02          2.19948358E+02          9.84558244E+01          1.21134090E+01          9.93443528E+00
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44607701E+06          1.15591795E+05          3.88878594E+04          3.47688502E+03          2.18164670E+03          3.80218784E+02          2.21851212E+02          9.93422533E+01          1.22460409E+01          1.00357387E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06668032E+06          1.05023471E+05          3.58457208E+04          3.38090664E+03          2.12355124E+03          3.82643198E+02          2.23757918E+02          1.00229781E+02          1.23814557E+01          1.01388431E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.26612005E+05          9.60039345E+04          3.31957524E+04          3.29191727E+03          2.06965803E+03          3.85091572E+02          2.25668127E+02          1.01118283E+02          1.25135225E+01          1.02396356E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.63848805E+05          8.82377258E+04          3.08710471E+04          3.20928354E+03          2.01959075E+03          3.87562351E+02          2.27581516E+02          1.01999628E+02          1.26483255E+01          1.03421125E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.47620875E+05          8.14950736E+04          2.88193285E+04          3.13244130E+03          1.97301267E+03          3.90054091E+02          2.29497781E+02          1.02815998E+02          1.27828245E+01          1.04436410E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.61417083E+05          7.56002866E+04          2.69979822E+04          3.06088549E+03          1.92962515E+03          3.92565459E+02          2.31416646E+02          1.03738416E+02          1.29140639E+01          1.05440166E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.95442243E+05          7.04124206E+04          2.53731308E+04          2.99416880E+03          1.88915759E+03          3.95095217E+02          2.33337851E+02          1.04659097E+02          1.30479843E+01          1.06460956E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.43690034E+05          6.58198073E+04          2.39167011E+04          2.93189048E+03          1.85137313E+03          3.97642208E+02          2.35261158E+02          1.05474854E+02          1.31787134E+01          1.07448982E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.02236630E+05          6.17327386E+04          2.26056530E+04          2.87368756E+03          1.81605285E+03          4.00205359E+02          2.36992557E+02          1.06392864E+02          1.33120761E+01          1.08460432E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68466644E+05          5.80773900E+04          2.14204928E+04          2.81923634E+03          1.78300452E+03          4.02783669E+02          2.38977527E+02          1.07309205E+02          1.34451618E+01          1.09474513E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40531385E+05          5.47930083E+04          2.03454076E+04          2.76824518E+03          1.75205087E+03          4.05376211E+02          2.40959203E+02          1.08223900E+02          1.35779763E+01          1.10485928E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17140508E+05          5.18305007E+04          1.93669046E+04          2.72044712E+03          1.72303267E+03          4.07982115E+02          2.42937624E+02          1.09136972E+02          1.37076952E+01          1.11476028E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97318313E+05          4.91473263E+04          1.84732837E+04          2.67560313E+03          1.69580705E+03          4.10600562E+02          2.44666912E+02          1.09950357E+02          1.38399886E+01          1.12466913E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80363199E+05          4.67090188E+04          1.76549570E+04          2.63349601E+03          1.67024102E+03          4.13230803E+02          2.46640838E+02          1.10860962E+02          1.39720239E+01          1.13470840E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65735272E+05          4.44853967E+04          1.69033361E+04          2.59392639E+03          1.64621755E+03          4.15872114E+02          2.48611626E+02          1.11770012E+02          1.41010446E+01          1.14454137E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53008107E+05          4.24520219E+04          1.62113018E+04          2.55671557E+03          1.62362642E+03          4.18523844E+02          2.50579317E+02          1.12677530E+02          1.42325841E+01          1.15453303E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41866130E+05          4.05865283E+04          1.55726251E+04          2.52169741E+03          1.60236843E+03          4.21185357E+02          2.52543956E+02          1.13583537E+02          1.43638779E+01          1.16450128E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32043458E+05          3.88710818E+04          1.49818117E+04          2.48872108E+03          1.58235335E+03          4.23856070E+02          2.54505583E+02          1.14488057E+02          1.44949287E+01          1.17444654E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23335065E+05          3.72895222E+04          1.44341328E+04          2.45765009E+03          1.56349742E+03          4.26535440E+02          2.56464240E+02          1.15391112E+02          1.46257390E+01          1.18436919E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15576436E+05          3.58278267E+04          1.39254376E+04          2.42835707E+03          1.54572423E+03          4.29222940E+02          2.58419969E+02          1.16200884E+02          1.47563124E+01          1.19417275E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08627951E+05          3.44741022E+04          1.34520428E+04          2.40072644E+03          1.52896384E+03          4.31918094E+02          2.60145116E+02          1.17101750E+02          1.48840009E+01          1.20382996E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02378857E+05          3.32177413E+04          1.30107202E+04          2.37465046E+03          1.51315123E+03          4.34620437E+02          2.62096886E+02          1.18001213E+02          1.50141280E+01          1.21368968E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.67352767E+04          3.20493925E+04          1.25986232E+04          2.35003177E+03          1.49822743E+03          4.37329545E+02          2.64045843E+02          1.18899295E+02          1.51440294E+01          1.22352859E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.16196259E+04          3.09609657E+04          1.22132104E+04          2.32677925E+03          1.48413716E+03          4.40045010E+02          2.65992026E+02          1.19796015E+02          1.52737080E+01          1.23334707E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.69654712E+04          2.99452544E+04          1.18521874E+04          2.30480934E+03          1.47082955E+03          4.42766448E+02          2.67935476E+02          1.20691395E+02          1.54031670E+01          1.24314549E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.27182299E+04          2.89957678E+04          1.15135573E+04          2.28404499E+03          1.45825807E+03          4.45493503E+02          2.69876231E+02          1.21585454E+02          1.55324099E+01          1.25292429E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.88301000E+04          2.81068402E+04          1.11955014E+04          2.26441384E+03          1.44637906E+03          4.48225830E+02          2.71814332E+02          1.22478212E+02          1.56614402E+01          1.26268384E+01
