#Energy      C-K-shell   O-K-shell   Valence  Total
         16.0000          1.00000000E+30          1.00000000E+30          2.29093444E+02          2.29093444E+02
         17.0000          1.00000000E+30          1.00000000E+30          2.22857853E+02          2.22857853E+02
         18.0000          1.00000000E+30          1.00000000E+30          2.29006282E+02          2.29006282E+02
         19.0000          1.00000000E+30          1.00000000E+30          2.35118747E+02          2.35118747E+02
         20.0000          1.00000000E+30          1.00000000E+30          2.42688679E+02          2.42688679E+02
         21.0000          1.00000000E+30          1.00000000E+30          2.50061443E+02          2.50061443E+02
         22.0000          1.00000000E+30          1.00000000E+30          2.58148579E+02          2.58148579E+02
         23.0000          1.00000000E+30          1.00000000E+30          2.67536937E+02          2.67536937E+02
         24.0000          1.00000000E+30          1.00000000E+30          2.76627615E+02          2.76627615E+02
         25.0000          1.00000000E+30          1.00000000E+30          2.86586676E+02          2.86586676E+02
         26.0000          1.00000000E+30          1.00000000E+30          2.96747384E+02          2.96747384E+02
         27.0000          1.00000000E+30          1.00000000E+30          3.08063266E+02          3.08063266E+02
         28.0000          1.00000000E+30          1.00000000E+30          3.19241104E+02          3.19241104E+02
         29.0000          1.00000000E+30          1.00000000E+30          3.24388684E+02          3.24388684E+02
         30.0000          1.00000000E+30          1.00000000E+30          3.35202139E+02          3.35202139E+02
         31.0000          1.00000000E+30          1.00000000E+30          3.46857058E+02          3.46857058E+02
         32.0000          1.00000000E+30          1.00000000E+30          3.58147093E+02          3.58147093E+02
         33.0000          1.00000000E+30          1.00000000E+30          3.70585172E+02          3.70585172E+02
         34.0000          1.00000000E+30          1.00000000E+30          3.82599920E+02          3.82599920E+02
         35.0000          1.00000000E+30          1.00000000E+30          3.95769717E+02          3.95769717E+02
         36.0000          1.00000000E+30          1.00000000E+30          4.09596482E+02          4.09596482E+02
         37.0000          1.00000000E+30          1.00000000E+30          4.22690954E+02          4.22690954E+02
         38.0000          1.00000000E+30          1.00000000E+30          4.36910783E+02          4.36910783E+02
         39.0000          1.00000000E+30          1.00000000E+30          4.51287407E+02          4.51287407E+02
         40.0000          1.00000000E+30          1.00000000E+30          4.66396027E+02          4.66396027E+02
         41.0000          1.00000000E+30          1.00000000E+30          4.81724323E+02          4.81724323E+02
         42.0000          1.00000000E+30          1.00000000E+30          4.98141208E+02          4.98141208E+02
         43.0000          1.00000000E+30          1.00000000E+30          5.13731795E+02          5.13731795E+02
         44.0000          1.00000000E+30          1.00000000E+30          5.31155322E+02          5.31155322E+02
         45.0000          1.00000000E+30          1.00000000E+30          5.48493857E+02          5.48493857E+02
         46.0000          1.00000000E+30          1.00000000E+30          5.65604615E+02          5.65604615E+02
         47.0000          1.00000000E+30          1.00000000E+30          5.83548595E+02          5.83548595E+02
         48.0000          1.00000000E+30          1.00000000E+30          6.02773171E+02          6.02773171E+02
         49.0000          1.00000000E+30          1.00000000E+30          6.21306951E+02          6.21306951E+02
         50.0000          1.00000000E+30          1.00000000E+30          6.41511581E+02          6.41511581E+02
         51.0000          1.00000000E+30          1.00000000E+30          6.61251572E+02          6.61251572E+02
         52.0000          1.00000000E+30          1.00000000E+30          6.81266882E+02          6.81266882E+02
         53.0000          1.00000000E+30          1.00000000E+30          7.03690998E+02          7.03690998E+02
         54.0000          1.00000000E+30          1.00000000E+30          7.25109600E+02          7.25109600E+02
         55.0000          1.00000000E+30          1.00000000E+30          7.46254725E+02          7.46254725E+02
         56.0000          1.00000000E+30          1.00000000E+30          7.69173405E+02          7.69173405E+02
         57.0000          1.00000000E+30          1.00000000E+30          7.92793366E+02          7.92793366E+02
         58.0000          1.00000000E+30          1.00000000E+30          8.17765848E+02          8.17765848E+02
         59.0000          1.00000000E+30          1.00000000E+30          8.40125878E+02          8.40125878E+02
         60.0000          1.00000000E+30          1.00000000E+30          8.65765574E+02          8.65765574E+02
         61.0000          1.00000000E+30          1.00000000E+30          8.91367025E+02          8.91367025E+02
         62.0000          1.00000000E+30          1.00000000E+30          9.16828639E+02          9.16828639E+02
         63.0000          1.00000000E+30          1.00000000E+30          9.44199306E+02          9.44199306E+02
         64.0000          1.00000000E+30          1.00000000E+30          9.70586301E+02          9.70586301E+02
         65.0000          1.00000000E+30          1.00000000E+30          9.98627400E+02          9.98627400E+02
         66.0000          1.00000000E+30          1.00000000E+30          1.02883880E+03          1.02883880E+03
         67.0000          1.00000000E+30          1.00000000E+30          1.05617907E+03          1.05617907E+03
         68.0000          1.00000000E+30          1.00000000E+30          1.08687550E+03          1.08687550E+03
         69.0000          1.00000000E+30          1.00000000E+30          1.11576798E+03          1.11576798E+03
         70.0000          1.00000000E+30          1.00000000E+30          1.14620065E+03          1.14620065E+03
         71.0000          1.00000000E+30          1.00000000E+30          1.17635367E+03          1.17635367E+03
         72.0000          1.00000000E+30          1.00000000E+30          1.20881935E+03          1.20881935E+03
         73.0000          1.00000000E+30          1.00000000E+30          1.24203481E+03          1.24203481E+03
         74.0000          1.00000000E+30          1.00000000E+30          1.27414201E+03          1.27414201E+03
         75.0000          1.00000000E+30          1.00000000E+30          1.30679886E+03          1.30679886E+03
         76.0000          1.00000000E+30          1.00000000E+30          1.34049685E+03          1.34049685E+03
         77.0000          1.00000000E+30          1.00000000E+30          1.37600264E+03          1.37600264E+03
         78.0000          1.00000000E+30          1.00000000E+30          1.41309562E+03          1.41309562E+03
         79.0000          1.00000000E+30          1.00000000E+30          1.44856643E+03          1.44856643E+03
         80.0000          1.00000000E+30          1.00000000E+30          1.48555320E+03          1.48555320E+03
         81.0000          1.00000000E+30          1.00000000E+30          1.52465075E+03          1.52465075E+03
         82.0000          1.00000000E+30          1.00000000E+30          1.56190949E+03          1.56190949E+03
         83.0000          1.00000000E+30          1.00000000E+30          1.59769074E+03          1.59769074E+03
         84.0000          1.00000000E+30          1.00000000E+30          1.63786588E+03          1.63786588E+03
         85.0000          1.00000000E+30          1.00000000E+30          1.67846183E+03          1.67846183E+03
         86.0000          1.00000000E+30          1.00000000E+30          1.71937707E+03          1.71937707E+03
         87.0000          1.00000000E+30          1.00000000E+30          1.76007864E+03          1.76007864E+03
         88.0000          1.00000000E+30          1.00000000E+30          1.80479368E+03          1.80479368E+03
         89.0000          1.00000000E+30          1.00000000E+30          1.84403407E+03          1.84403407E+03
         90.0000          1.00000000E+30          1.00000000E+30          1.88498138E+03          1.88498138E+03
         91.0000          1.00000000E+30          1.00000000E+30          1.92931301E+03          1.92931301E+03
         92.0000          1.00000000E+30          1.00000000E+30          1.97360463E+03          1.97360463E+03
         93.0000          1.00000000E+30          1.00000000E+30          2.02255991E+03          2.02255991E+03
         94.0000          1.00000000E+30          1.00000000E+30          2.06319896E+03          2.06319896E+03
         95.0000          1.00000000E+30          1.00000000E+30          2.11101387E+03          2.11101387E+03
         96.0000          1.00000000E+30          1.00000000E+30          2.16036724E+03          2.16036724E+03
         97.0000          1.00000000E+30          1.00000000E+30          2.20267302E+03          2.20267302E+03
         98.0000          1.00000000E+30          1.00000000E+30          2.25285313E+03          2.25285313E+03
         99.0000          1.00000000E+30          1.00000000E+30          2.29869069E+03          2.29869069E+03
        100.0000          1.00000000E+30          1.00000000E+30          2.35029855E+03          2.35029855E+03
        110.0000          1.00000000E+30          1.00000000E+30          2.88302969E+03          2.88302969E+03
        120.0000          1.00000000E+30          1.00000000E+30          3.48214468E+03          3.48214468E+03
        130.0000          1.00000000E+30          1.00000000E+30          4.15602103E+03          4.15602103E+03
        140.0000          1.00000000E+30          1.00000000E+30          4.89588118E+03          4.89588118E+03
        150.0000          1.00000000E+30          1.00000000E+30          5.72163760E+03          5.72163760E+03
        160.0000          1.00000000E+30          1.00000000E+30          6.63096605E+03          6.63096605E+03
        170.0000          1.00000000E+30          1.00000000E+30          7.62436284E+03          7.62436284E+03
        180.0000          1.00000000E+30          1.00000000E+30          8.70059006E+03          8.70059006E+03
        190.0000          1.00000000E+30          1.00000000E+30          9.84974502E+03          9.84974502E+03
        200.0000          1.00000000E+30          1.00000000E+30          1.11142133E+04          1.11142133E+04
        210.0000          1.00000000E+30          1.00000000E+30          1.24574647E+04          1.24574647E+04
        220.0000          1.00000000E+30          1.00000000E+30          1.38963224E+04          1.38963224E+04
        230.0000          1.00000000E+30          1.00000000E+30          1.54449473E+04          1.54449473E+04
        240.0000          1.00000000E+30          1.00000000E+30          1.70952713E+04          1.70952713E+04
        250.0000          1.00000000E+30          1.00000000E+30          1.88680553E+04          1.88680553E+04
        260.0000          1.00000000E+30          1.00000000E+30          2.07518638E+04          2.07518638E+04
        270.0000          1.00000000E+30          1.00000000E+30          2.27018452E+04          2.27018452E+04
        280.0000          1.00000000E+30          1.00000000E+30          2.47868277E+04          2.47868277E+04
        287.9990          1.00000000E+30          1.00000000E+30          2.65395546E+04          2.65395546E+04
        288.0010          2.91017062E+03          1.00000000E+30          2.65400398E+04          2.62259736E+03
        290.0000          3.00018636E+03          1.00000000E+30          2.70064115E+04          2.70021506E+03
        300.0000          3.41542905E+03          1.00000000E+30          2.93056167E+04          3.05892591E+03
        310.0000          3.66328339E+03          1.00000000E+30          3.17440319E+04          3.28427569E+03
        320.0000          3.85907571E+03          1.00000000E+30          3.42154812E+04          3.46793615E+03
        330.0000          4.05872285E+03          1.00000000E+30          3.69016542E+04          3.65654806E+03
        340.0000          4.29569482E+03          1.00000000E+30          3.97168828E+04          3.87642844E+03
        350.0000          4.58159199E+03          1.00000000E+30          4.27024694E+04          4.13765836E+03
        360.0000          4.88555786E+03          1.00000000E+30          4.56805729E+04          4.41352895E+03
        370.0000          5.24646388E+03          1.00000000E+30          4.88629037E+04          4.73776485E+03
        380.0000          5.59594873E+03          1.00000000E+30          5.22383245E+04          5.05449398E+03
        390.0000          5.95334242E+03          1.00000000E+30          5.57160482E+04          5.37862804E+03
        400.0000          6.30123259E+03          1.00000000E+30          5.91885053E+04          5.69494627E+03
        410.0000          6.69247533E+03          1.00000000E+30          6.30790742E+04          6.05053422E+03
        420.0000          7.08647228E+03          1.00000000E+30          6.69911644E+04          6.40856068E+03
        430.0000          7.49860177E+03          1.00000000E+30          7.09086227E+04          6.78146086E+03
        440.0000          7.92956743E+03          1.00000000E+30          7.52554351E+04          7.17368551E+03
        450.0000          8.36724442E+03          1.00000000E+30          7.96327675E+04          7.57166750E+03
        460.0000          8.81652379E+03          1.00000000E+30          8.39019110E+04          7.97816740E+03
        470.0000          9.30558477E+03          1.00000000E+30          8.88965737E+04          8.42379246E+03
        480.0000          9.85208957E+03          1.00000000E+30          9.36791693E+04          8.91455950E+03
        490.0000          1.03592080E+04          1.00000000E+30          9.86218346E+04          9.37451209E+03
        500.0000          1.08741520E+04          1.00000000E+30          1.03812887E+05          9.84310973E+03
        510.0000          1.14512724E+04          1.00000000E+30          1.09086470E+05          1.03633838E+04
        520.0000          1.20440816E+04          1.00000000E+30          1.14481160E+05          1.08975918E+04
        530.0000          1.26606179E+04          1.00000000E+30          1.20354722E+05          1.14555596E+04
        537.9990          1.31379689E+04          1.00000000E+30          1.25118159E+05          1.18895163E+04
        538.0010          1.31381033E+04          1.53368197E+04          1.25119455E+05          6.69750125E+03
        540.0000          1.32737565E+04          1.52137982E+04          1.26244858E+05          6.71197049E+03
        550.0000          1.39115116E+04          1.53976095E+04          1.32288317E+05          6.92581654E+03
        560.0000          1.45792226E+04          1.58884144E+04          1.39010239E+05          7.20858813E+03
        570.0000          1.52544274E+04          1.62819151E+04          1.45198494E+05          7.47050836E+03
        580.0000          1.59455488E+04          1.66416367E+04          1.52149092E+05          7.72939865E+03
        590.0000          1.66773524E+04          1.71499559E+04          1.58624916E+05          8.02729772E+03
        600.0000          1.74795578E+04          1.77554919E+04          1.65929460E+05          8.36421504E+03
        610.0000          1.82162766E+04          1.84387711E+04          1.72895539E+05          8.70220918E+03
        620.0000          1.89923624E+04          1.91588078E+04          1.80435873E+05          9.05877562E+03
        630.0000          1.98054565E+04          2.00095505E+04          1.88088292E+05          9.45323229E+03
        640.0000          2.06934727E+04          2.07966238E+04          1.96106711E+05          9.85140055E+03
        650.0000          2.15213234E+04          2.16468945E+04          2.04017390E+05          1.02497779E+04
        660.0000          2.24970400E+04          2.24675956E+04          2.12652408E+05          1.06767629E+04
        670.0000          2.33344284E+04          2.34158500E+04          2.21062753E+05          1.11006457E+04
        680.0000          2.42842862E+04          2.42493620E+04          2.29585637E+05          1.15243535E+04
        690.0000          2.52513495E+04          2.50755413E+04          2.38862851E+05          1.19520229E+04
        700.0000          2.63537774E+04          2.60143603E+04          2.47929143E+05          1.24348813E+04
        710.0000          2.73036310E+04          2.70262117E+04          2.57189469E+05          1.29008178E+04
        720.0000          2.83021554E+04          2.78343658E+04          2.66909819E+05          1.33321969E+04
        730.0000          2.93621033E+04          2.87058368E+04          2.76906963E+05          1.37921622E+04
        740.0000          3.05472414E+04          2.96426399E+04          2.86510443E+05          1.42935469E+04
        750.0000          3.16159537E+04          3.06655831E+04          2.97673899E+05          1.47931555E+04
        760.0000          3.27086558E+04          3.15985144E+04          3.07522962E+05          1.52737528E+04
        770.0000          3.39711958E+04          3.26769751E+04          3.18314272E+05          1.58275831E+04
        780.0000          3.51390978E+04          3.36248294E+04          3.29655606E+05          1.63314032E+04
        790.0000          3.63495041E+04          3.47403700E+04          3.40779404E+05          1.68833086E+04
        800.0000          3.76996798E+04          3.58492376E+04          3.52554980E+05          1.74652790E+04
        810.0000          3.89609788E+04          3.70755818E+04          3.64243773E+05          1.80557397E+04
        820.0000          4.02704313E+04          3.81196500E+04          3.76633009E+05          1.86148991E+04
        830.0000          4.17333578E+04          3.93951339E+04          3.88978153E+05          1.92617616E+04
        840.0000          4.30146020E+04          4.07589281E+04          4.01022367E+05          1.98901872E+04
        850.0000          4.45641099E+04          4.17642347E+04          4.13841140E+05          2.04918452E+04
        860.0000          4.58981166E+04          4.31499168E+04          4.26814362E+05          2.11392620E+04
        870.0000          4.73368561E+04          4.43413563E+04          4.40387690E+05          2.17636266E+04
        880.0000          4.89578801E+04          4.57990646E+04          4.53988799E+05          2.24906478E+04
        890.0000          5.03944186E+04          4.70075342E+04          4.67675356E+05          2.31187743E+04
        900.0000          5.21135346E+04          4.83114919E+04          4.82305692E+05          2.38315079E+04
        910.0000          5.35562064E+04          4.97927860E+04          4.96534629E+05          2.45283439E+04
        920.0000          5.51555650E+04          5.11473643E+04          5.10791713E+05          2.52272779E+04
        930.0000          5.69467453E+04          5.27066580E+04          5.26205267E+05          2.60189000E+04
        940.0000          5.85856797E+04          5.40026112E+04          5.42726591E+05          2.67171164E+04
        950.0000          6.04664367E+04          5.56056793E+04          5.58132934E+05          2.75379204E+04
        960.0000          6.21753111E+04          5.69921909E+04          5.73825568E+05          2.82705429E+04
        970.0000          6.41649370E+04          5.86230841E+04          5.90047352E+05          2.91224743E+04
        980.0000          6.57976484E+04          6.01125701E+04          6.05325411E+05          2.98636088E+04
        990.0000          6.78527595E+04          6.18084854E+04          6.22417478E+05          3.07470540E+04
       1000.0000          6.95958560E+04          6.32839854E+04          6.39174961E+05          3.15109753E+04
       1100.0000          9.11886847E+04          8.13426060E+04          8.28722002E+05          4.08719950E+04
       1200.0000          1.16273733E+05          1.02640913E+05          1.05253636E+06          5.18317753E+04
       1300.0000          1.46602143E+05          1.27251241E+05          1.30682551E+06          6.47464370E+04
       1400.0000          1.81338591E+05          1.55359480E+05          1.60395545E+06          7.95248264E+04
       1500.0000          2.20501247E+05          1.87530592E+05          1.94588788E+06          9.63252932E+04
       1600.0000          2.66061649E+05          2.24955726E+05          2.33211988E+06          1.15839406E+05
       1700.0000          3.16881080E+05          2.65579508E+05          2.76386083E+06          1.37307536E+05
       1800.0000          3.74773247E+05          3.11311441E+05          3.24611592E+06          1.61588534E+05
       1900.0000          4.38825684E+05          3.63200154E+05          3.79452826E+06          1.88834255E+05
       2000.0000          5.10910123E+05          4.19193839E+05          4.38747934E+06          2.18782765E+05
       2100.0000          5.91162971E+05          4.82645438E+05          5.04677062E+06          2.52420603E+05
       2200.0000          6.77343422E+05          5.48736328E+05          5.77398267E+06          2.88025442E+05
       2300.0000          7.73706615E+05          6.23167883E+05          6.55989641E+06          3.27909167E+05
       2400.0000          8.79995740E+05          7.05306784E+05          7.41445345E+06          3.71876665E+05
       2500.0000          9.95429207E+05          7.94059587E+05          8.35892347E+06          4.19537748E+05
       2600.0000          1.12045035E+06          8.89689463E+05          9.36039284E+06          4.70960775E+05
       2700.0000          1.25013755E+06          9.90984770E+05          1.04420176E+07          5.24996073E+05
       2800.0000          1.40024836E+06          1.10118832E+06          1.16278432E+07          5.85387767E+05
       2900.0000          1.55442732E+06          1.22079818E+06          1.28872316E+07          6.49326977E+05
       3000.0000          1.72341685E+06          1.34508753E+06          1.42678809E+07          7.17475298E+05
       3100.0000          1.89971069E+06          1.47958601E+06          1.56818150E+07          7.89871446E+05
       3200.0000          2.09981951E+06          1.62676473E+06          1.71928116E+07          8.70236971E+05
       3300.0000          2.29870192E+06          1.78775626E+06          1.88779259E+07          9.54781163E+05
       3400.0000          2.51604442E+06          1.94659872E+06          2.05908140E+07          1.04195845E+06
       3500.0000          2.75387549E+06          2.12022767E+06          2.25086756E+07          1.13739841E+06
       3600.0000          2.99778541E+06          2.30965311E+06          2.44233770E+07          1.23840633E+06
       3700.0000          3.26892953E+06          2.49946949E+06          2.65501844E+07          1.34470060E+06
       3800.0000          3.55351841E+06          2.71212567E+06          2.87560104E+07          1.46006493E+06
       3900.0000          3.83596196E+06          2.91795217E+06          3.10309395E+07          1.57326011E+06
       4000.0000          4.15268727E+06          3.14989763E+06          3.34864691E+07          1.70027149E+06
       4100.0000          4.46918856E+06          3.39586714E+06          3.60548468E+07          1.83161796E+06
       4200.0000          4.82753737E+06          3.64445526E+06          3.87902281E+07          1.97116551E+06
       4300.0000          5.19807982E+06          3.91052564E+06          4.16186793E+07          2.11807640E+06
       4400.0000          5.58416925E+06          4.19197009E+06          4.45816995E+07          2.27241887E+06
       4500.0000          5.96474868E+06          4.49161380E+06          4.77137350E+07          2.43162802E+06
       4600.0000          6.39554082E+06          4.80201824E+06          5.10192147E+07          2.60277598E+06
       4700.0000          6.83578857E+06          5.12216234E+06          5.44951520E+07          2.77878736E+06
       4800.0000          7.29875948E+06          5.45867135E+06          5.81258246E+07          2.96376732E+06
       4900.0000          7.79366691E+06          5.80778569E+06          6.18143901E+07          3.15786716E+06
       5000.0000          8.30294459E+06          6.17589999E+06          6.58915517E+07          3.36094493E+06
       5100.0000          8.79417979E+06          6.54121999E+06          6.97744390E+07          3.55973044E+06
       5200.0000          9.35707764E+06          6.97261395E+06          7.40558361E+07          3.79085783E+06
       5300.0000          9.92719861E+06          7.37998734E+06          7.84903735E+07          4.01646177E+06
       5400.0000          1.05200297E+07          7.77787704E+06          8.30877744E+07          4.24336516E+06
       5500.0000          1.11420323E+07          8.25846702E+06          8.79016748E+07          4.50015782E+06
       5600.0000          1.17924338E+07          8.71973690E+06          9.31326643E+07          4.75692432E+06
       5700.0000          1.24726285E+07          9.16607300E+06          9.82504322E+07          5.01374746E+06
       5800.0000          1.31571402E+07          9.70312540E+06          1.03431767E+08          5.29851446E+06
       5900.0000          1.39551262E+07          1.02130126E+07          1.09010497E+08          5.59453123E+06
       6000.0000          1.46333743E+07          1.07384098E+07          1.15026273E+08          5.87701998E+06
       6100.0000          1.54752361E+07          1.12908168E+07          1.20961743E+08          6.19371470E+06
       6200.0000          1.62711421E+07          1.18670709E+07          1.27134664E+08          6.51079949E+06
       6300.0000          1.70816059E+07          1.24664136E+07          1.33835089E+08          6.83854579E+06
       6400.0000          1.79599917E+07          1.31415116E+07          1.40355760E+08          7.19948560E+06
       6500.0000          1.88271838E+07          1.37509298E+07          1.47013872E+08          7.53925375E+06
       6600.0000          1.98220586E+07          1.43890165E+07          1.54117249E+08          7.90921071E+06
       6700.0000          2.07553377E+07          1.50669627E+07          1.61878237E+08          8.28306636E+06
       6800.0000          2.17229406E+07          1.57519981E+07          1.69256179E+08          8.66352205E+06
       6900.0000          2.28407167E+07          1.65429104E+07          1.77172380E+08          9.10128956E+06
       7000.0000          2.38686122E+07          1.72489636E+07          1.84974141E+08          9.49877934E+06
       7100.0000          2.49489483E+07          1.80236755E+07          1.93531868E+08          9.92737760E+06
       7200.0000          2.60757908E+07          1.88264405E+07          2.01973940E+08          1.03715432E+07
       7300.0000          2.71919412E+07          1.96137009E+07          2.10663683E+08          1.08099609E+07
       7400.0000          2.84931693E+07          2.05425144E+07          2.20032628E+08          1.13224068E+07
       7500.0000          2.96713087E+07          2.13545689E+07          2.28989660E+08          1.17788423E+07
       7600.0000          3.09309149E+07          2.22213699E+07          2.39131390E+08          1.22678853E+07
       7700.0000          3.22020560E+07          2.31288755E+07          2.48795212E+08          1.27698778E+07
       7800.0000          3.36530474E+07          2.41372024E+07          2.58639887E+08          1.33313438E+07
       7900.0000          3.49607390E+07          2.50948728E+07          2.69986017E+08          1.38588254E+07
       8000.0000          3.63808904E+07          2.60363426E+07          2.79972642E+08          1.43954098E+07
       8100.0000          3.78470123E+07          2.71448343E+07          2.91322441E+08          1.49938055E+07
       8200.0000          3.93584276E+07          2.81358596E+07          3.02968959E+08          1.55641976E+07
       8300.0000          4.09142270E+07          2.91980978E+07          3.15219020E+08          1.61648610E+07
       8400.0000          4.26041965E+07          3.03901340E+07          3.26547798E+08          1.68237950E+07
       8500.0000          4.41597409E+07          3.14626510E+07          3.38362865E+08          1.74264043E+07
       8600.0000          4.59862235E+07          3.27521422E+07          3.51904432E+08          1.81423412E+07
       8700.0000          4.75955567E+07          3.38359557E+07          3.64096827E+08          1.87577682E+07
       8800.0000          4.95294711E+07          3.50440568E+07          3.78526266E+08          1.94676254E+07
       8900.0000          5.12372094E+07          3.62911276E+07          3.91393726E+08          2.01503286E+07
       9000.0000          5.30482294E+07          3.75748509E+07          4.05024747E+08          2.08623229E+07
       9100.0000          5.49357923E+07          3.89907039E+07          4.19620343E+08          2.16294250E+07
       9200.0000          5.70132556E+07          4.02510418E+07          4.34571663E+08          2.23788871E+07
       9300.0000          5.92540177E+07          4.17580121E+07          4.49510230E+08          2.32295395E+07
       9400.0000          6.10837899E+07          4.30603976E+07          4.65158506E+08          2.39555644E+07
       9500.0000          6.30599955E+07          4.46321501E+07          4.80066246E+08          2.47853995E+07
       9600.0000          6.53737527E+07          4.60181563E+07          4.97616666E+08          2.56168595E+07
       9700.0000          6.74945988E+07          4.74942870E+07          5.12655657E+08          2.64397841E+07
       9800.0000          6.96335122E+07          4.91356053E+07          5.30369460E+08          2.73237333E+07
       9900.0000          7.20909140E+07          5.06760177E+07          5.46089116E+08          2.82200672E+07
      10000.0000          7.42856965E+07          5.24332091E+07          5.64981745E+08          2.91516354E+07
      11000.0000          1.01127132E+08          7.06832331E+07          7.63459124E+08          3.94539609E+07
      12000.0000          1.34741200E+08          9.28677223E+07          1.00670549E+09          5.21295493E+07
      13000.0000          1.73757552E+08          1.19962572E+08          1.30057753E+09          6.72948959E+07
      14000.0000          2.21106909E+08          1.51310814E+08          1.64471935E+09          8.51816440E+07
      15000.0000          2.76651499E+08          1.89108436E+08          2.05315353E+09          1.06499868E+08
      16000.0000          3.41575538E+08          2.32464970E+08          2.52236296E+09          1.31134003E+08
      17000.0000          4.16030964E+08          2.82357477E+08          3.07548648E+09          1.59478726E+08
      18000.0000          5.02189493E+08          3.38126695E+08          3.68899167E+09          1.91577183E+08
      19000.0000          6.01004687E+08          4.02823028E+08          4.38804871E+09          2.28610515E+08
      20000.0000          7.12701217E+08          4.76778271E+08          5.19412644E+09          2.70778991E+08
      21000.0000          8.34663717E+08          5.55898997E+08          6.06966232E+09          3.16282636E+08
      22000.0000          9.70868317E+08          6.46777973E+08          7.07812416E+09          3.67997224E+08
      23000.0000          1.12678427E+09          7.47331954E+08          8.16413833E+09          4.25883189E+08
      24000.0000          1.29796402E+09          8.57512828E+08          9.39014784E+09          4.89453431E+08
      25000.0000          1.48703158E+09          9.83698742E+08          1.07099179E+10          5.61033906E+08
      26000.0000          1.68764559E+09          1.11664270E+09          1.21805413E+10          6.36869155E+08
      27000.0000          1.91111587E+09          1.25793125E+09          1.37692443E+10          7.18991959E+08
      28000.0000          2.16714340E+09          1.41778828E+09          1.55222421E+10          8.12225924E+08
      29000.0000          2.42885685E+09          1.58746250E+09          1.74031357E+10          9.09824253E+08
      30000.0000          2.70989578E+09          1.77883942E+09          1.94314015E+10          1.01766124E+09
      31000.0000          3.01883284E+09          1.97471440E+09          2.16422411E+10          1.13139817E+09
      32000.0000          3.36269144E+09          2.18873474E+09          2.40633263E+10          1.25656110E+09
      33000.0000          3.71403334E+09          2.42037922E+09          2.66106593E+10          1.38891515E+09
      34000.0000          4.10160554E+09          2.66958897E+09          2.93502628E+10          1.53264289E+09
      35000.0000          4.51735449E+09          2.93732861E+09          3.22840678E+10          1.68694108E+09
      36000.0000          4.96241669E+09          3.22851132E+09          3.54794770E+10          1.85377323E+09
      37000.0000          5.43816183E+09          3.52214261E+09          3.87296572E+10          2.02583441E+09
      38000.0000          5.94624889E+09          3.84282011E+09          4.22872677E+10          2.21216138E+09
      39000.0000          6.49478331E+09          4.18660036E+09          4.60816497E+10          2.41238447E+09
      40000.0000          7.07577375E+09          4.55656524E+09          5.01020251E+10          2.62639440E+09
      41000.0000          7.65094045E+09          4.93172300E+09          5.44031176E+10          2.84209537E+09
      42000.0000          8.30076754E+09          5.34231391E+09          5.88102332E+10          3.08015072E+09
      43000.0000          8.99559858E+09          5.77825796E+09          6.36431937E+10          3.33399329E+09
      44000.0000          9.69033277E+09          6.23820864E+09          6.86023381E+10          3.59615441E+09
      45000.0000          1.04354094E+10          6.72576756E+09          7.39365174E+10          3.87544914E+09
      46000.0000          1.12523897E+10          7.20498759E+09          7.94429164E+10          4.16232380E+09
