#Energy      Pb-K-shell   Pb-L1-shell   Pb-L2-shell   Pb-L3-shell   Pb-M1-shell   Pb-M2-shell   Pb-M3-shell   Pb-M4-shell   Pb-M5-shell   Pb-N1-shell   Pb-N2-shell   Pb-N3-shell   Pb-N4-shell   Pb-N5-shell   Pb-N6-shell   Pb-N7-shell   Pb-O1-shell   Pb-O2-shell   Pb-O3-shell   Pb-O4-shell   Pb-O5-shell   O-K-shell   Valence  Total
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60664471E+03          1.34274783E+03          1.00000000E+30          1.99202355E+03          5.35000045E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68704302E+03          1.41709988E+03          1.00000000E+30          2.03636296E+03          5.58818038E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76905808E+03          1.48617188E+03          1.00000000E+30          2.08615271E+03          5.82243819E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86285069E+03          1.56019625E+03          1.00000000E+30          2.13618993E+03          6.07577764E+02
         89.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94895795E+03          1.63741420E+03          1.00000000E+30          2.17972357E+03          6.31876597E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94905793E+03          1.63749808E+03          1.00000000E+30          2.17977617E+03          6.31904018E+02
         90.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.13793657E+03          1.94915792E+03          1.63758197E+03          1.00000000E+30          2.17982877E+03          5.48210603E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.10410930E+03          2.04563805E+03          1.71913628E+03          1.00000000E+30          2.23091963E+03          5.67396376E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.10801124E+03          2.14060875E+03          1.80251502E+03          1.00000000E+30          2.28134742E+03          5.86957293E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.14528801E+03          2.24083655E+03          1.89676836E+03          1.00000000E+30          2.33691470E+03          6.08781004E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.21516429E+03          2.34651794E+03          1.98468177E+03          1.00000000E+30          2.38486335E+03          6.30289547E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.30194826E+03          2.46384475E+03          2.08214283E+03          1.00000000E+30          2.43922369E+03          6.54209002E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.40561321E+03          2.57435520E+03          2.17865988E+03          1.00000000E+30          2.49533829E+03          6.77885689E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.50557767E+03          2.68768333E+03          2.29134821E+03          1.00000000E+30          2.54546116E+03          7.02594952E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.64230450E+03          2.81197450E+03          2.39455527E+03          1.00000000E+30          2.60303063E+03          7.28430838E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.76889860E+03          2.95107073E+03          2.50538747E+03          1.00000000E+30          2.65438624E+03          7.55043578E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.91812389E+03          3.07686311E+03          2.61791427E+03          1.00000000E+30          2.71257077E+03          7.81877117E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.65028906E+03          4.69704949E+03          4.06623928E+03          1.00000000E+30          3.31992240E+03          1.09840819E+03
        110.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.81659348E+03          4.88435172E+03          4.23234983E+03          1.00000000E+30          3.37987076E+03          1.13175819E+03
        111.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.89926232E+03          6.81700615E+03          4.88477112E+03          4.23273972E+03          1.00000000E+30          3.38000579E+03          1.01570426E+03
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.02403458E+03          8.67929138E+03          6.98491438E+03          6.12454147E+03          1.00000000E+30          4.00228211E+03          1.25605573E+03
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05498296E+04          1.08402348E+04          1.01948319E+04          9.00356269E+03          1.00000000E+30          4.76689441E+03          1.65023737E+03
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38830909E+04          1.30236196E+04          1.45688216E+04          1.29523758E+04          1.00000000E+30          5.60071448E+03          2.11323593E+03
        143.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53952920E+04          1.38791391E+04          1.67008504E+04          1.48690585E+04          1.00000000E+30          5.97064672E+03          2.31683942E+03
        144.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14440303E+05          1.00000000E+30          1.53961524E+04          1.38795951E+04          1.67020677E+04          1.48701629E+04          1.00000000E+30          5.97084526E+03          2.27097375E+03
        147.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.85088596E+04          1.00000000E+30          1.70359761E+04          1.46831825E+04          1.91049972E+04          1.70487819E+04          1.00000000E+30          6.35248546E+03          2.37423258E+03
        148.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57789903E+05          3.84888890E+04          1.00000000E+30          1.70369156E+04          1.46836030E+04          1.91063694E+04          1.69527065E+04          1.00000000E+30          6.35269434E+03          2.35073082E+03
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39625511E+05          2.80041538E+04          1.00000000E+30          1.78036345E+04          1.51163072E+04          2.03562812E+04          1.80797815E+04          1.00000000E+30          6.53469551E+03          2.36598113E+03
        152.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.63598064E+04          2.25100037E+04          1.00000000E+30          1.91380547E+04          1.57433600E+04          2.24727455E+04          1.98920954E+04          1.00000000E+30          6.84007524E+03          2.38717390E+03
        153.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.63295931E+04          2.25076587E+04          8.30001304E+04          1.91390177E+04          1.57438155E+04          2.24743276E+04          1.98934371E+04          1.00000000E+30          6.84029286E+03          2.32044371E+03
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.93051087E+04          2.06012360E+04          8.41537684E+04          2.24869179E+04          1.71046063E+04          2.79512453E+04          2.46324401E+04          1.00000000E+30          7.54342257E+03          2.46050347E+03
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92673434E+04          2.14549652E+04          8.29037516E+04          2.78319235E+04          1.88180295E+04          3.69878357E+04          3.19093761E+04          1.00000000E+30          8.66312775E+03          2.81123048E+03
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91794514E+04          1.95444914E+04          8.09412549E+04          3.37964804E+04          2.05041135E+04          4.78955119E+04          3.97910225E+04          1.00000000E+30          9.84362023E+03          3.08881315E+03
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46645081E+04          1.54059473E+04          8.08558461E+04          4.02739555E+04          2.20685496E+04          5.92991284E+04          4.74945447E+04          1.00000000E+30          1.11235993E+04          3.16673424E+03
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86700404E+04          1.13126131E+04          8.17061819E+04          4.73086468E+04          2.35354110E+04          7.07938479E+04          5.34095844E+04          1.00000000E+30          1.25066615E+04          3.02452231E+03
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36258475E+04          8.21084224E+03          8.23097152E+04          5.47682195E+04          2.50453828E+04          8.15287515E+04          5.82110875E+04          1.00000000E+30          1.40050666E+04          2.72953451E+03
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.97930348E+03          6.09755838E+03          8.37556167E+04          6.24598590E+04          2.62669450E+04          9.00328886E+04          6.13035331E+04          1.00000000E+30          1.55567124E+04          2.37007168E+03
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.49004063E+03          4.67417230E+03          8.47331381E+04          7.03829042E+04          2.74956186E+04          9.61548151E+04          6.29278476E+04          1.00000000E+30          1.72306592E+04          2.02364169E+03
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.87838285E+03          3.76369339E+03          8.54477154E+04          7.85421587E+04          2.87380564E+04          1.00050392E+05          6.36651844E+04          1.00000000E+30          1.90223028E+04          1.74424054E+03
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.81758798E+03          3.15390581E+03          8.63485853E+04          8.62040197E+04          2.98564983E+04          1.02037322E+05          6.36122247E+04          1.00000000E+30          2.08957240E+04          1.52743559E+03
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.09030637E+03          2.72518827E+03          8.78010536E+04          9.39377111E+04          3.10047769E+04          1.03019252E+05          6.30538556E+04          1.00000000E+30          2.29173483E+04          1.36069812E+03
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57546853E+03          2.42130125E+03          8.95639568E+04          1.02022673E+05          3.21575027E+04          1.02973738E+05          6.21736657E+04          1.00000000E+30          2.49381930E+04          1.23358878E+03
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.20495446E+03          2.20172000E+03          9.11194390E+04          1.09029512E+05          3.33128160E+04          1.02127038E+05          6.15113368E+04          1.00000000E+30          2.71903925E+04          1.13739922E+03
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92653908E+03          2.03603897E+03          9.33508811E+04          1.15802100E+05          3.45556713E+04          1.01562516E+05          6.08629706E+04          1.00000000E+30          2.95137811E+04          1.06236535E+03
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73900632E+03          1.92761493E+03          9.55205755E+04          1.22508636E+05          3.56467938E+04          9.98046007E+04          6.02281301E+04          1.00000000E+30          3.19763854E+04          1.01168234E+03
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59314793E+03          1.84279704E+03          9.77220677E+04          1.29386599E+05          3.67626693E+04          9.87581820E+04          5.96063966E+04          1.00000000E+30          3.44817148E+04          9.71485190E+02
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50119060E+03          1.79111318E+03          9.96592089E+04          1.35258025E+05          3.80136605E+04          9.77334783E+04          5.80998558E+04          1.00000000E+30          3.70491953E+04          9.46709526E+02
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42835192E+03          1.75049599E+03          1.02018876E+05          1.41103107E+05          3.90528371E+04          9.67298207E+04          5.73608740E+04          1.00000000E+30          3.98183561E+04          9.27257011E+02
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38024661E+03          1.72549715E+03          1.04191017E+05          1.47009636E+05          4.03209171E+04          9.48689890E+04          5.71609230E+04          1.00000000E+30          4.26674110E+04          9.15464942E+02
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33068308E+03          1.69894875E+03          1.06535620E+05          1.52289944E+05          4.16741123E+04          9.37467370E+04          5.66511064E+04          1.00000000E+30          4.57202828E+04          9.02691827E+02
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31749221E+03          1.69741514E+03          1.08988174E+05          1.57671427E+05          4.25719736E+04          9.26507260E+04          5.66286063E+04          1.00000000E+30          4.88055852E+04          9.02054209E+02
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31648682E+03          1.70434917E+03          1.11672064E+05          1.63478300E+05          4.37847423E+04          9.26328063E+04          5.63183975E+04          1.00000000E+30          5.19916393E+04          9.05699807E+02
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32518007E+03          1.71838536E+03          1.14443145E+05          1.67685260E+05          4.51259755E+04          9.18976944E+04          5.64885465E+04          1.00000000E+30          5.53857856E+04          9.12810940E+02
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34344170E+03          1.73813454E+03          1.17340488E+05          1.72498514E+05          4.62233928E+04          9.19782935E+04          5.63708317E+04          1.00000000E+30          5.88200891E+04          9.22834025E+02
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37209105E+03          1.75448691E+03          1.19885115E+05          1.77912254E+05          4.75919261E+04          9.15740114E+04          5.66318617E+04          1.00000000E+30          6.23225778E+04          9.33590182E+02
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39541511E+03          1.78777690E+03          1.22828736E+05          1.81378351E+05          4.86365733E+04          9.11732678E+04          5.66864447E+04          1.00000000E+30          6.60666040E+04          9.48066105E+02
        418.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43614962E+03          1.81069745E+03          1.25571761E+05          1.85169088E+05          4.97853194E+04          9.16287814E+04          5.67356539E+04          1.00000000E+30          6.94286571E+04          9.62325012E+02
        419.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.52419050E+04          2.43615654E+03          1.81070261E+03          1.25572389E+05          1.85170030E+05          4.97855880E+04          9.16287556E+04          5.67356649E+04          1.00000000E+30          6.94294902E+04          9.36748684E+02
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.41128193E+04          2.43962075E+03          1.81328338E+03          1.25886805E+05          1.85641730E+05          4.99201515E+04          9.16158617E+04          5.67411330E+04          1.00000000E+30          6.98481221E+04          9.37278960E+02
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57601713E+04          2.47484827E+03          1.85521005E+03          1.29123106E+05          1.90499347E+05          5.13083322E+04          9.14869928E+04          5.72788906E+04          1.00000000E+30          7.37288052E+04          9.46661845E+02
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.15050570E+04          2.52858686E+03          1.88922941E+03          1.31668329E+05          1.95618010E+05          5.24879040E+04          9.20488257E+04          5.74978650E+04          1.00000000E+30          7.77798100E+04          9.57701896E+02
        440.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12073632E+04          2.53308176E+03          1.89269662E+03          1.31980373E+05          1.96144518E+05          5.26256670E+04          9.20607162E+04          5.75198326E+04          1.00000000E+30          7.82220021E+04          9.58786281E+02
