#Energy      Pd-K-shell   Pd-L1-shell   Pd-L2-shell   Pd-L3-shell   Pd-M1-shell   Pd-M2-shell   Pd-M3-shell   Pd-M4-shell   Pd-M5-shell   Pd-N1-shell   Pd-N2-shell   Pd-N3-shell   Valence  Total
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33085094E+03          3.81139540E+02          6.06893188E+00          5.94711526E+00
         92.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26838907E+03          3.66867064E+02          5.99783254E+00          5.87402288E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.75708797E+09          1.26832807E+03          3.66853344E+02          5.99776365E+00          5.87395197E+00
         93.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.75746632E+09          1.26826869E+03          3.66839626E+02          5.99769476E+00          5.87388110E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.33709820E+05          1.21088533E+03          3.53537956E+02          5.93105785E+00          5.80518690E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59180026E+05          1.15797496E+03          3.41106055E+02          5.86854574E+00          5.74055972E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40622917E+05          1.10910871E+03          3.29476158E+02          5.80997320E+00          5.67982732E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.09456349E+04          1.06386861E+03          3.18578998E+02          5.75510068E+00          5.62275351E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.48167703E+04          1.02189015E+03          3.08351860E+02          5.70370292E+00          5.56911465E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.91117338E+04          9.82844780E+02          2.98738618E+02          5.65556850E+00          5.51869958E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.88230582E+04          9.46468109E+02          2.89690103E+02          5.61049934E+00          5.47131143E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00034454E+04          6.86511798E+02          2.22220314E+02          5.29307348E+00          5.12865764E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.96637811E+03          5.36864292E+02          1.80908786E+02          5.13914661E+00          4.94617313E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11458565E+03          4.42090345E+02          1.53729120E+02          5.08025025E+00          4.85604977E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20688074E+03          3.78160861E+02          1.34963568E+02          5.08004942E+00          4.82263805E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68622854E+03          3.33114618E+02          1.21563246E+02          5.11804487E+00          4.82606172E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35641113E+03          3.00365370E+02          1.11758487E+02          5.18197916E+00          4.85458466E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13280983E+03          2.75999713E+02          1.04455513E+02          5.26414520E+00          4.90090921E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.73622202E+02          2.57553831E+02          9.89455334E+01          5.35948708E+00          4.96028386E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.56097195E+02          2.43405830E+02          9.47524247E+01          5.46456764E+00          5.02948863E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.66880150E+02          2.32450823E+02          9.15469610E+01          5.57697870E+00          5.10626437E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.97671807E+02          2.23915026E+02          8.90960445E+01          5.69498921E+00          5.18897955E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.43050149E+02          2.17243934E+02          8.72311505E+01          5.81713384E+00          5.27626615E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.99336973E+02          2.12032515E+02          8.58281912E+01          5.93836061E+00          5.36386888E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.63953229E+02          2.07979551E+02          8.47942499E+01          6.06917981E+00          5.46025817E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.35042743E+02          2.04857622E+02          8.40586954E+01          6.20051860E+00          5.55791055E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.11238558E+02          2.02492561E+02          8.35670842E+01          6.33226068E+00          5.65667156E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.91515659E+02          2.00749179E+02          8.32769077E+01          6.46431309E+00          5.75640709E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.75092949E+02          1.99521361E+02          8.31545895E+01          6.59660089E+00          5.85700023E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.61366595E+02          1.98724808E+02          8.31733089E+01          6.73539101E+00          5.96330922E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.49864342E+02          1.98291884E+02          8.33114233E+01          6.86769613E+00          6.06507743E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.40212629E+02          1.98167816E+02          8.35513223E+01          7.00596937E+00          6.17200241E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.32112945E+02          1.98307831E+02          8.38785309E+01          7.14388072E+00          6.27908719E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.25324741E+02          1.98675052E+02          8.42810768E+01          7.28143076E+00          6.38629979E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.19652304E+02          1.99238849E+02          8.47489718E+01          7.41862203E+00          6.49361182E+00
        341.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.18637515E+02          1.99372801E+02          8.48495784E+01          7.44385653E+00          6.51342911E+00
        342.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36758681E+11          4.18636519E+02          1.99372938E+02          8.48496802E+01          7.44388714E+00          6.51345305E+00
        346.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74830522E+06          4.16258865E+02          1.99736517E+02          8.51107795E+01          7.51495989E+00          6.56914460E+00
        347.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.14065940E+11          1.74729513E+06          4.16257958E+02          1.99736670E+02          8.51108866E+01          7.51499043E+00          6.56916850E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.93232915E+06          8.60254965E+05          4.14935210E+02          1.99973629E+02          8.52738260E+01          7.55545856E+00          6.60094009E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.48895739E+05          2.50163499E+05          4.11041163E+02          2.00857836E+02          8.58485534E+01          7.69194546E+00          6.70818711E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.70787046E+05          1.26752032E+05          4.07859907E+02          2.01873220E+02          8.64671295E+01          7.82808857E+00          6.81536881E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55103591E+05          7.90084347E+04          4.05299351E+02          2.03004233E+02          8.71244044E+01          7.96875039E+00          6.92614537E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02887962E+05          5.49790050E+04          4.03281814E+02          2.04237559E+02          8.78159537E+01          8.10408916E+00          7.03305253E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.43606250E+04          4.09844644E+04          4.01741602E+02          2.05561739E+02          8.85379561E+01          8.23910863E+00          7.13986493E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.68665811E+04          3.20274267E+04          4.00622780E+02          2.06966859E+02          8.92870967E+01          8.37833758E+00          7.24995662E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.52652382E+04          2.59086468E+04          3.99877330E+02          2.08444302E+02          9.00604903E+01          8.51706983E+00          7.35976949E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.71304821E+04          2.15195303E+04          3.99464055E+02          2.09986567E+02          9.08556139E+01          8.65092729E+00          7.46603046E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11781601E+04          1.82515222E+04          3.99347327E+02          2.11587063E+02          9.16702488E+01          8.78877026E+00          7.57533507E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66753829E+04          1.57442486E+04          3.99496184E+02          2.13240012E+02          9.25024440E+01          8.92615503E+00          7.68435427E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31761571E+04          1.37733894E+04          3.99883695E+02          2.14940306E+02          9.33504744E+01          9.05894796E+00          7.79002179E+00
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03963370E+04          1.21924078E+04          4.00486269E+02          2.16683439E+02          9.42128095E+01          9.19551384E+00          7.89852061E+00
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81467234E+04          1.09024072E+04          4.01283151E+02          2.18465392E+02          9.50880885E+01          9.33165662E+00          8.00673256E+00
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62973147E+04          9.83448567E+03          4.02256106E+02          2.20282598E+02          9.59750988E+01          9.46738747E+00          8.11465856E+00
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47559180E+04          8.93910912E+03          4.03388962E+02          2.22131865E+02          9.68727545E+01          9.60271715E+00          8.22229962E+00
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34562166E+04          8.18003851E+03          4.04667381E+02          2.24010340E+02          9.77800830E+01          9.73765603E+00          8.32965727E+00
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23488166E+04          7.53031157E+03          4.06078623E+02          2.25915461E+02          9.86962099E+01          9.87221415E+00          8.43673335E+00
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13966999E+04          6.96930736E+03          4.07611291E+02          2.27844920E+02          9.96203473E+01          1.00064012E+01          8.54352994E+00
        536.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08072433E+04          6.62090372E+03          4.08750745E+02          2.29208704E+02          1.00271533E+02          1.01015747E+01          8.61918358E+00
        537.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.75474795E+11          1.08070837E+04          6.62080920E+03          4.08751078E+02          2.29209096E+02          1.00271719E+02          1.01016029E+01          8.61920595E+00
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66916282E+07          1.05714393E+04          6.48128334E+03          4.09255191E+02          2.29796635E+02          1.00551785E+02          1.01402264E+01          8.65004678E+00
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94228211E+06          9.85087983E+03          6.05372548E+03          4.11001195E+02          2.31768731E+02          1.01489880E+02          1.02736988E+01          8.75626869E+00
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23436281E+06          9.21757924E+03          5.67687225E+03          4.12841051E+02          2.33759501E+02          1.02434049E+02          1.04103962E+01          8.86479284E+00
        564.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.13338132E+05          8.92929117E+03          5.50496053E+03          4.13793645E+02          2.34761198E+02          1.02908150E+02          1.04767930E+01          8.91762261E+00
        565.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80269419E+12          9.13248195E+05          8.92917968E+03          5.50489004E+03          4.13794031E+02          2.34761600E+02          1.02908340E+02          1.04768210E+01          8.91764476E+00
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95989380E+07          7.09511512E+05          8.65773634E+03          5.34281910E+03          4.14767362E+02          2.35767401E+02          1.03383764E+02          1.05431350E+01          8.97040233E+00
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.64836744E+06          4.71624566E+05          8.16017930E+03          5.04521132E+03          4.16773410E+02          2.37791025E+02          1.04338544E+02          1.06755467E+01          9.07572672E+00
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59473990E+06          3.41128325E+05          7.71581523E+03          4.77883610E+03          4.18853122E+02          2.39829097E+02          1.05297949E+02          1.08076390E+01          9.18077282E+00
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.54782334E+06          2.60820189E+05          7.31720454E+03          4.53941251E+03          4.21000994E+02          2.41880445E+02          1.06261580E+02          1.09428195E+01          9.28799464E+00
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05031696E+06          2.07400105E+05          6.95817034E+03          4.32336179E+03          4.23211992E+02          2.43944003E+02          1.07229072E+02          1.10742437E+01          9.39245616E+00
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.69668944E+05          1.69838621E+05          6.63358168E+03          4.12772057E+03          4.25481555E+02          2.46018796E+02          1.08200089E+02          1.12053709E+01          9.49665247E+00
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.93760719E+05          1.42284118E+05          6.33913014E+03          3.94997442E+03          4.27805519E+02          2.48103927E+02          1.09174324E+02          1.13394943E+01          9.60294461E+00
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.75249883E+05          1.21403846E+05          6.07116700E+03          3.78799465E+03          4.30180046E+02          2.50198575E+02          1.10151496E+02          1.14699969E+01          9.70658293E+00
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.91145814E+05          1.05146804E+05          5.82660041E+03          3.63996944E+03          4.32601650E+02          2.52301984E+02          1.11131348E+02          1.16034483E+01          9.81227547E+00
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28973144E+05          9.22154976E+04          5.60277591E+03          3.50434662E+03          4.35067125E+02          2.54413460E+02          1.12113639E+02          1.17333530E+01          9.91537389E+00
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.81546068E+05          8.17326097E+04          5.39742096E+03          3.37978574E+03          4.37573514E+02          2.56532359E+02          1.13098151E+02          1.18661587E+01          1.00204860E+01
        676.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54696200E+05          7.55283581E+04          5.26361910E+03          3.29855788E+03          4.39350614E+02          2.58019476E+02          1.13788424E+02          1.19579676E+01          1.00932040E+01
        677.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08102532E+12          2.54689327E+05          7.55267282E+04          5.26358057E+03          3.29853536E+03          4.39351124E+02          2.58019901E+02          1.13788621E+02          1.19579947E+01          1.00932254E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18600325E+08          2.44460227E+05          7.31067081E+04          5.20857279E+03          3.26512735E+03          4.40118103E+02          2.58658092E+02          1.14084682E+02          1.19954909E+01          1.01230622E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31529556E+07          2.14823721E+05          6.59107718E+04          5.03452339E+03          3.15935708E+03          4.42698387E+02          2.60790112E+02          1.15073046E+02          1.21276756E+01          1.02276061E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53519955E+06          1.90723628E+05          5.98373890E+04          4.87378315E+03          3.06160171E+03          4.45312063E+02          2.62927914E+02          1.16063069E+02          1.22564590E+01          1.03296693E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18782057E+06          1.70833879E+05          5.46585446E+04          4.72505496E+03          2.97108808E+03          4.47956983E+02          2.65071029E+02          1.17054592E+02          1.23880460E+01          1.04336635E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12188356E+06          1.54195119E+05          5.02030787E+04          4.58720243E+03          2.88713130E+03          4.50631168E+02          2.67219027E+02          1.18047467E+02          1.25163027E+01          1.05352360E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53649421E+06          1.40121151E+05          4.63373719E+04          4.45920330E+03          2.80913215E+03          4.53332796E+02          2.69371501E+02          1.19041558E+02          1.26473141E+01          1.06387014E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17555485E+06          1.28095626E+05          4.29601519E+04          4.34017346E+03          2.73655757E+03          4.56060165E+02          2.71528081E+02          1.20036738E+02          1.27780386E+01          1.07419034E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.35175636E+05          1.17731195E+05          3.99899232E+04          4.22932095E+03          2.66893489E+03          4.58811687E+02          2.73688420E+02          1.20951084E+02          1.29055216E+01          1.08421008E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.65924970E+05          1.08726223E+05          3.73613914E+04          4.12593803E+03          2.60584163E+03          4.61585896E+02          2.75852193E+02          1.21979646E+02          1.30357011E+01          1.09450551E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.41588106E+05          1.00843902E+05          3.50237564E+04          4.02939377E+03          2.54689806E+03          4.64381424E+02          2.78019104E+02          1.23006449E+02          1.31656096E+01          1.10477419E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.47195897E+05          9.39046390E+04          3.29336002E+04          3.93912663E+03          2.49176785E+03          4.67196996E+02          2.80188868E+02          1.23905294E+02          1.32923613E+01          1.11471126E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.73692864E+05          8.77559547E+04          3.10568037E+04          3.85463069E+03          2.44014325E+03          4.70031427E+02          2.82361229E+02          1.24929605E+02          1.34217524E+01          1.12492959E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.15117057E+05          8.22815042E+04          2.93640538E+04          3.77544471E+03          2.39175125E+03          4.72883596E+02          2.84535940E+02          1.25952222E+02          1.35508864E+01          1.13512275E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.67608111E+05          7.73818885E+04          2.78318223E+04          3.70116215E+03          2.34634347E+03          4.75752472E+02          2.86712776E+02          1.26973167E+02          1.36797676E+01          1.14529125E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28485779E+05          7.29778886E+04          2.64395254E+04          3.63140745E+03          2.30369474E+03          4.78637079E+02          2.88828536E+02          1.27992464E+02          1.38055887E+01          1.15522864E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95813647E+05          6.90028099E+04          2.51704833E+04          3.56584428E+03          2.26360088E+03          4.81536514E+02          2.91050666E+02          1.29010134E+02          1.39339858E+01          1.16535677E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68235957E+05          6.54014828E+04          2.40100816E+04          3.50416546E+03          2.22587731E+03          4.84449918E+02          2.92962881E+02          1.29907421E+02          1.40621423E+01          1.17531448E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44697285E+05          6.21267027E+04          2.29459336E+04          3.44609214E+03          2.19035515E+03          4.87376493E+02          2.95181305E+02          1.30922814E+02          1.41900609E+01          1.18539601E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24431793E+05          5.91396575E+04          2.19675104E+04          3.39137039E+03          2.15687955E+03          4.90315487E+02          2.97396664E+02          1.31936646E+02          1.43177442E+01          1.19545439E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06844619E+05          5.64067293E+04          2.10655659E+04          3.33976718E+03          2.12531030E+03          4.93266197E+02          2.99608996E+02          1.32948936E+02          1.44424814E+01          1.20530102E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91472323E+05          5.38982617E+04          2.02322408E+04          3.29107124E+03          2.09551867E+03          4.96227955E+02          3.01818341E+02          1.33959708E+02          1.45697203E+01          1.21531571E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77945803E+05          5.15907470E+04          1.94605155E+04          3.24508680E+03          2.06738612E+03          4.99200142E+02          3.04024738E+02          1.34968983E+02          1.46967357E+01          1.22530865E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65974060E+05          4.94627342E+04          1.87444055E+04          3.20163601E+03          2.04080431E+03          5.02182166E+02          3.06228225E+02          1.35976783E+02          1.48235303E+01          1.23528021E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55319339E+05          4.74946782E+04          1.80785336E+04          3.16055395E+03          2.01567358E+03          5.05173476E+02          3.08428840E+02          1.36983130E+02          1.49501069E+01          1.24523077E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45791373E+05          4.56715675E+04          1.74582567E+04          3.12168977E+03          1.99190169E+03          5.08173553E+02          3.10626624E+02          1.37988045E+02          1.50764687E+01          1.25516074E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37232541E+05          4.39787848E+04          1.68794761E+04          3.08490518E+03          1.96940405E+03          5.11181895E+02          3.12821614E+02          1.38991548E+02          1.52026194E+01          1.26507052E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29512309E+05          4.24040133E+04          1.63384835E+04          3.05007092E+03          1.94810286E+03          5.14198047E+02          3.15013847E+02          1.39993660E+02          1.53285622E+01          1.27496052E+01
