#Energy      Pd-K-shell   Pd-L1-shell   Pd-L2-shell   Pd-L3-shell   Pd-M1-shell   Pd-M2-shell   Pd-M3-shell   Pd-M4-shell   Pd-M5-shell   Pd-N1-shell   Pd-N2-shell   Pd-N3-shell   Valence  Total
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53005485E+03          3.19587823E+03          2.16462120E+03          1.04634507E+03
         92.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.75195278E+03          3.30932167E+03          2.36942226E+03          1.11349332E+03
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.75221433E+03          3.30943926E+03          2.36965246E+03          1.11356727E+03
         93.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05625748E+04          5.75247590E+03          3.30955686E+03          2.36988271E+03          1.00742559E+03
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02472198E+04          5.96752402E+03          3.37759762E+03          2.59018347E+03          1.05562891E+03
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.94986060E+03          6.20169790E+03          3.48204972E+03          2.83753569E+03          1.10943989E+03
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.74988512E+03          6.46238160E+03          3.59316833E+03          3.08821369E+03          1.16356903E+03
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.56543828E+03          6.67438260E+03          3.64645222E+03          3.36957573E+03          1.21156013E+03
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.37284681E+03          6.91095426E+03          3.74584106E+03          3.66209540E+03          1.26355249E+03
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.25060142E+03          7.17502249E+03          3.80548095E+03          3.95688489E+03          1.31065654E+03
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.10082907E+03          7.38284304E+03          3.89417568E+03          4.28351717E+03          1.35947875E+03
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.44337204E+03          9.59836732E+03          4.51268917E+03          7.14583737E+03          1.71186138E+03
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.27271383E+03          1.12646395E+04          4.89856156E+03          7.11044743E+03          1.80364649E+03
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.26884121E+03          1.22903569E+04          5.09502200E+03          5.65366522E+03          1.73777966E+03
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.43645751E+03          1.29278483E+04          5.24029818E+03          4.51461060E+03          1.64414885E+03
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.55015052E+03          1.33541094E+04          5.32448688E+03          3.79215664E+03          1.55435413E+03
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.76484757E+03          1.35892225E+04          5.41216271E+03          3.33658386E+03          1.48774854E+03
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.01546692E+03          1.37239734E+04          5.51691456E+03          3.05264792E+03          1.44377047E+03
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.30869588E+03          1.39364825E+04          5.60048576E+03          2.87405823E+03          1.41707981E+03
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.64349994E+03          1.41556764E+04          5.72294888E+03          2.76558375E+03          1.40713823E+03
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00203357E+04          1.42325246E+04          5.84061235E+03          2.70307079E+03          1.40602838E+03
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04137432E+04          1.44646788E+04          5.99389046E+03          2.68150381E+03          1.41859567E+03
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08714745E+04          1.46824174E+04          6.13799285E+03          2.67919164E+03          1.43624686E+03
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13369105E+04          1.49857814E+04          6.32000822E+03          2.69926745E+03          1.46276695E+03
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18396550E+04          1.52585800E+04          6.50268324E+03          2.73605426E+03          1.49416234E+03
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23884186E+04          1.56190261E+04          6.69148338E+03          2.77981396E+03          1.52922729E+03
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28789929E+04          1.59500450E+04          6.89157467E+03          2.83493577E+03          1.56693647E+03
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34299065E+04          1.63428633E+04          7.09900257E+03          2.90953357E+03          1.61235182E+03
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40508200E+04          1.67513045E+04          7.32159174E+03          2.99279273E+03          1.66227422E+03
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45408976E+04          1.71368773E+04          7.52477528E+03          3.08046250E+03          1.71043632E+03
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51159941E+04          1.75475133E+04          7.76252591E+03          3.17756869E+03          1.76468525E+03
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57720653E+04          1.79783119E+04          7.98838768E+03          3.28694799E+03          1.82334981E+03
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63067351E+04          1.84660273E+04          8.23340721E+03          3.39816051E+03          1.88249074E+03
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69307186E+04          1.89649350E+04          8.50045077E+03          3.52220929E+03          1.94800136E+03
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76309191E+04          1.94322072E+04          8.74413148E+03          3.65669679E+03          2.01607713E+03
        341.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77778930E+04          1.95318708E+04          8.79784941E+03          3.68448408E+03          2.03037206E+03
        342.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87285502E+04          1.77780413E+04          1.95319710E+04          8.79790349E+03          3.68451209E+03          1.83179877E+03
        346.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66470069E+04          1.80097946E+04          1.97856891E+04          8.93514657E+03          3.74352311E+03          1.83424512E+03
        347.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64418512E+04          1.66462471E+04          1.80099320E+04          1.97857919E+04          8.93520234E+03          3.74355027E+03          1.71526098E+03
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.49844117E+04          1.51889915E+04          1.82182967E+04          1.99412236E+04          9.02005048E+03          3.78471529E+03          1.70653079E+03
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78212956E+04          7.33117665E+03          1.88914415E+04          2.05140201E+04          9.31380039E+03          3.93604796E+03          1.52525734E+03
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.86410330E+03          2.40357837E+03          1.96423827E+04          2.10231176E+04          9.57308254E+03          4.07829717E+03          9.90227698E+02
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47294806E+03          1.09081579E+03          2.02779585E+04          2.15921090E+04          9.87751345E+03          4.24253835E+03          5.70224071E+02
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37165283E+03          7.55758025E+02          2.10155173E+04          2.22069226E+04          1.01905137E+04          4.39919190E+03          4.04812061E+02
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06458103E+03          6.46159933E+02          2.18213296E+04          2.28493705E+04          1.04666215E+04          4.57387266E+03          3.45936053E+02
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.53443629E+02          6.06670093E+02          2.25216588E+04          2.33731740E+04          1.07920309E+04          4.76388167E+03          3.23946271E+02
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.18244179E+02          5.96101304E+02          2.33711595E+04          2.40209840E+04          1.11084837E+04          4.93151517E+03          3.18084478E+02
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.15887750E+02          6.05426456E+02          2.40482917E+04          2.46698804E+04          1.14612396E+04          5.12536347E+03          3.21745963E+02
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.34835882E+02          6.21242019E+02          2.48317816E+04          2.53787824E+04          1.17509549E+04          5.33918689E+03          3.29874818E+02
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.62608066E+02          6.43648695E+02          2.57115380E+04          2.59297598E+04          1.20952990E+04          5.52306710E+03          3.40868657E+02
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.96959617E+02          6.66658759E+02          2.64910913E+04          2.66398945E+04          1.24636484E+04          5.73654994E+03          3.52994191E+02
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03246762E+03          6.90965911E+02          2.72625378E+04          2.73107938E+04          1.27917645E+04          5.97375215E+03          3.65674436E+02
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06407065E+03          7.17112672E+02          2.81602553E+04          2.80703530E+04          1.31737799E+04          6.17683317E+03          3.78328201E+02
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10135221E+03          7.37601794E+02          2.89243721E+04          2.86555357E+04          1.34942955E+04          6.40910023E+03          3.90118525E+02
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13246104E+03          7.64752854E+02          2.98357202E+04          2.94013780E+04          1.38824228E+04          6.66738260E+03          4.03194772E+02
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16929163E+03          7.84579625E+02          3.07128104E+04          3.01870832E+04          1.42504145E+04          6.89329289E+03          4.14814703E+02
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20597269E+03          8.12204439E+02          3.16931551E+04          3.09133316E+04          1.46657175E+04          7.15439421E+03          4.28764101E+02
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24579388E+03          8.38689648E+02          3.25007021E+04          3.17473899E+04          1.51059537E+04          7.43850627E+03          4.42881752E+02
        536.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27834185E+03          8.60378675E+02          3.31959374E+04          3.23584361E+04          1.52902672E+04          7.60810483E+03          4.54048032E+02
        537.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.09829111E+03          1.27835085E+03          8.60384876E+02          3.31961404E+04          3.23586141E+04          1.52903507E+04          7.60816228E+03          4.08764113E+02
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.98802540E+03          1.29199291E+03          8.69784410E+02          3.35032327E+04          3.23872484E+04          1.54166614E+04          7.69530354E+03          4.11523074E+02
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.80507614E+03          1.33384589E+03          8.99438910E+02          3.43084998E+04          3.32111767E+04          1.58262981E+04          7.95629079E+03          4.21504627E+02
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.74116184E+03          1.38145770E+03          9.32113326E+02          3.53099261E+04          3.40781206E+04          1.62718977E+04          8.25490379E+03          4.33978546E+02
        564.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.71984460E+03          1.40614467E+03          9.48929942E+02          3.58327807E+04          3.44112402E+04          1.65041943E+04          8.39970706E+03          4.40446851E+02
        565.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01320562E+04          3.71983612E+03          1.40615485E+03          9.48936905E+02          3.58329930E+04          3.44114132E+04          1.65042885E+04          8.39976953E+03          4.22100447E+02
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.65467689E+03          3.74876665E+03          1.43206920E+03          9.66664700E+02          3.62500250E+04          3.48494342E+04          1.66515892E+04          8.55888065E+03          4.28031000E+02
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.17757768E+03          3.80711266E+03          1.48688444E+03          1.00419233E+03          3.73055906E+04          3.57599901E+04          1.71072800E+04          8.84726458E+03          4.41256876E+02
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.00445236E+03          3.85320275E+03          1.52992232E+03          1.03568760E+03          3.82493088E+04          3.64441366E+04          1.74842032E+04          9.18078944E+03          4.52600975E+02
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.00050887E+03          3.94607518E+03          1.58641510E+03          1.06810380E+03          3.93375018E+04          3.73371586E+04          1.79408620E+04          9.46966928E+03          4.66275502E+02
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.12321144E+03          4.01322905E+03          1.63693769E+03          1.10634191E+03          4.02496714E+04          3.82058556E+04          1.83846437E+04          9.80008632E+03          4.80534738E+02
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.20954125E+03          4.07188845E+03          1.69782036E+03          1.14339608E+03          4.13592314E+04          3.91541506E+04          1.88716367E+04          1.01603519E+04          4.95324826E+02
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.37221241E+03          4.13807839E+03          1.74520890E+03          1.18516825E+03          4.25317000E+04          4.01507185E+04          1.93068864E+04          1.04819897E+04          5.10013978E+02
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.49414775E+03          4.20645577E+03          1.80751458E+03          1.22123222E+03          4.33831658E+04          4.08988645E+04          1.98070501E+04          1.08633274E+04          5.24882112E+02
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.61929775E+03          4.27713085E+03          1.86683021E+03          1.26452405E+03          4.45511035E+04          4.18950963E+04          2.02282793E+04          1.11851980E+04          5.40717984E+02
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.74779122E+03          4.32668984E+03          1.93519713E+03          1.30751441E+03          4.55191467E+04          4.29410731E+04          2.07369569E+04          1.15575210E+04          5.57020088E+02
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.83432711E+03          4.39551912E+03          1.99059529E+03          1.35554407E+03          4.67110767E+04          4.36305799E+04          2.11586915E+04          1.19629269E+04          5.73248588E+02
        676.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.92005863E+03          4.44501012E+03          2.03977219E+03          1.38210393E+03          4.75831354E+04          4.43402052E+04          2.15114716E+04          1.22640152E+04          5.84399718E+02
        677.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36478372E+04          9.92008334E+03          4.44502443E+03          2.03978659E+03          1.38211337E+03          4.75833892E+04          4.43404113E+04          2.15115741E+04          1.22641034E+04          5.60406544E+02
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36891132E+04          9.95727778E+03          4.46657369E+03          2.06161029E+03          1.39641895E+03          4.79671072E+04          4.45770174E+04          2.16663644E+04          1.23252569E+04          5.65256084E+02
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38285681E+04          1.00833417E+04          4.51319315E+03          2.13021692E+03          1.44448225E+03          4.89000721E+04          4.56029555E+04          2.21593789E+04          1.27508177E+04          5.81152847E+02
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39708937E+04          1.02126386E+04          4.58101144E+03          2.19451848E+03          1.49653136E+03          4.99711941E+04          4.66772300E+04          2.26960774E+04          1.31174564E+04          5.97582046E+02
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41161794E+04          1.02886750E+04          4.66286677E+03          2.27044220E+03          1.54330183E+03          5.11794061E+04          4.75216757E+04          2.32594189E+04          1.35550445E+04          6.14156959E+02
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42645185E+04          1.04097568E+04          4.74024880E+03          2.34525476E+03          1.59815468E+03          5.24474905E+04          4.85976364E+04          2.36905829E+04          1.39794681E+04          6.31859680E+02
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44160084E+04          1.05337224E+04          4.82024254E+03          2.42866437E+03          1.64562644E+03          5.34444438E+04          4.97234484E+04          2.42506337E+04          1.44119819E+04          6.49087539E+02
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45707504E+04          1.07011979E+04          4.90298248E+03          2.49919696E+03          1.70225819E+03          5.47217819E+04          5.05176734E+04          2.48378051E+04          1.48843723E+04          6.67051701E+02
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47397076E+04          1.08452858E+04          4.95846089E+03          2.58627318E+03          1.75716366E+03          5.57321500E+04          5.15553566E+04          2.52537274E+04          1.53143879E+04          6.85064351E+02
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49047966E+04          1.09670931E+04          5.03874641E+03          2.65772882E+03          1.81321048E+03          5.69947250E+04          5.26653111E+04          2.58240153E+04          1.58117280E+04          7.02737410E+02
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50736255E+04          1.11085890E+04          5.12167461E+03          2.74669330E+03          1.87477602E+03          5.83158316E+04          5.38241105E+04          2.64206552E+04          1.62451778E+04          7.22431519E+02
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53554975E+04          1.12537837E+04          5.17598938E+03          2.83326374E+03          1.93072671E+03          5.94372250E+04          5.47741660E+04          2.69574841E+04          1.67594579E+04          7.40786788E+02
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55723561E+04          1.13977833E+04          5.25484865E+03          2.93032622E+03          1.99598046E+03          6.07842036E+04          5.59386351E+04          2.75039164E+04          1.72520716E+04          7.61516093E+02
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57954277E+04          1.15490417E+04          5.33614803E+03          3.01286283E+03          2.05225123E+03          6.21936488E+04          5.71536916E+04          2.81073556E+04          1.77526109E+04          7.80054961E+02
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61069602E+04          1.17043687E+04          5.42000256E+03          3.11478312E+03          2.11692784E+03          6.32796344E+04          5.80580000E+04          2.87378679E+04          1.83017231E+04          8.01332658E+02
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63686950E+04          1.18267441E+04          5.50930121E+03          3.19733605E+03          2.18707922E+03          6.46794275E+04          5.92558840E+04          2.92530251E+04          1.87984273E+04          8.21783161E+02
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65864769E+04          1.19787344E+04          5.59944637E+03          3.29506869E+03          2.24979923E+03          6.61425504E+04          6.03725604E+04          2.98886512E+04          1.93713254E+04          8.42395233E+02
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68438759E+04          1.21346821E+04          5.69259058E+03          3.40217183E+03          2.32323783E+03          6.71348042E+04          6.16171830E+04          3.05525133E+04          1.99802404E+04          8.65267170E+02
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71093897E+04          1.23217455E+04          5.75741010E+03          3.50188163E+03          2.40163263E+03          6.85703361E+04          6.29142033E+04          3.10422876E+04          2.04637561E+04          8.87470991E+02
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73834084E+04          1.24942951E+04          5.84782132E+03          3.61557418E+03          2.46267176E+03          7.00686008E+04          6.42670014E+04          3.16990835E+04          2.10866613E+04          9.09080493E+02
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75714618E+04          1.26717459E+04          5.94111737E+03          3.71450013E+03          2.54303721E+03          7.16338024E+04          6.51300576E+04          3.22913530E+04          2.16533393E+04          9.31919045E+02
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78380506E+04          1.28043179E+04          6.02547961E+03          3.83417979E+03          2.61642043E+03          7.24898232E+04          6.64488614E+04          3.29688746E+04          2.22310231E+04          9.54843484E+02
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81128533E+04          1.29774858E+04          6.12138601E+03          3.93305384E+03          2.69093252E+03          7.39867414E+04          6.78221773E+04          3.35635502E+04          2.28831469E+04          9.77272299E+02
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83962553E+04          1.31554018E+04          6.22039483E+03          4.05686742E+03          2.77574146E+03          7.52679399E+04          6.92534565E+04          3.42421431E+04          2.34544883E+04          1.00254685E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.85628148E+04          1.33382640E+04          6.32265910E+03          4.16938143E+03          2.84956870E+03          7.67833717E+04          7.00011356E+04          3.49487419E+04          2.41287092E+04          1.02548786E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88329424E+04          1.35206776E+04          6.38632485E+03          4.28432348E+03          2.93752484E+03          7.83610803E+04          7.13617806E+04          3.56851170E+04          2.48428396E+04          1.04984008E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91110480E+04          1.37127349E+04          6.48344001E+03          4.41364196E+03          3.03108371E+03          7.94805095E+04          7.25458366E+04          3.62088650E+04          2.53981352E+04          1.07604213E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93974902E+04          1.39103272E+04          6.58355437E+03          4.55101014E+03          3.10302086E+03          8.10322170E+04          7.39242078E+04          3.69376982E+04          2.61219648E+04          1.10064703E+03
