#Energy      Sn-K-shell   Sn-L1-shell   Sn-L2-shell   Sn-L3-shell   Sn-M1-shell   Sn-M2-shell   Sn-M3-shell   Sn-M4-shell   Sn-M5-shell   Sn-N1-shell   Sn-N2-shell   Sn-N3-shell   Sn-N4-shell   Sn-N5-shell   O-K-shell   Valence  Total
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.40480341E+02          3.99395576E+02          1.00000000E+30          1.17470788E+03          1.92113182E+02
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.84258875E+02          4.32910284E+02          1.00000000E+30          1.20558897E+03          2.06143590E+02
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.30925616E+02          4.68731592E+02          1.00000000E+30          1.23503277E+03          2.20843905E+02
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.83729115E+02          5.10256502E+02          1.00000000E+30          1.26649565E+03          2.37419922E+02
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.39822350E+02          5.51707189E+02          1.00000000E+30          1.29877915E+03          2.54182228E+02
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.03206497E+02          5.99663158E+02          1.00000000E+30          1.33142586E+03          2.72949066E+02
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.69881027E+02          6.51071007E+02          1.00000000E+30          1.36297894E+03          2.92466046E+02
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.45181304E+02          7.09573381E+02          1.00000000E+30          1.39776715E+03          3.14196432E+02
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02408157E+03          7.72372778E+02          1.00000000E+30          1.43496276E+03          3.36918311E+02
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11629936E+03          8.37449992E+02          1.00000000E+30          1.46325642E+03          3.60577951E+02
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20406309E+03          9.12959604E+02          1.00000000E+30          1.49870691E+03          3.85638536E+02
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31036326E+03          9.89793314E+02          1.00000000E+30          1.53645097E+03          4.12488557E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42377827E+03          1.07930069E+03          1.00000000E+30          1.57312733E+03          4.41587108E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.54466969E+03          1.17550832E+03          1.00000000E+30          1.60786811E+03          4.71692558E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68397951E+03          1.27844550E+03          1.00000000E+30          1.64660989E+03          5.04200041E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82977600E+03          1.38950966E+03          1.00000000E+30          1.68533642E+03          5.37765478E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97549489E+03          1.51345131E+03          1.00000000E+30          1.71929532E+03          5.71893486E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.14916475E+03          1.64111937E+03          1.00000000E+30          1.75909591E+03          6.08601583E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33513564E+03          1.78924887E+03          1.00000000E+30          1.79813550E+03          6.47976431E+02
         92.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.53314052E+03          1.94905497E+03          1.00000000E+30          1.84150999E+03          6.89242258E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.53336790E+03          1.93857829E+03          1.00000000E+30          1.84155445E+03          6.87950518E+02
         93.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.70991871E+03          2.53359533E+03          1.93874471E+03          1.00000000E+30          1.84159892E+03          6.24012036E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.67085501E+03          2.74545500E+03          2.11260202E+03          1.00000000E+30          1.87843598E+03          6.57958858E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.63220509E+03          2.98072158E+03          2.29875123E+03          1.00000000E+30          1.92069190E+03          6.93513422E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.59400046E+03          3.23196960E+03          2.49770307E+03          1.00000000E+30          1.96422291E+03          7.29641068E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.55662730E+03          3.51635334E+03          2.72259088E+03          1.00000000E+30          2.00309579E+03          7.67208048E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.58364042E+03          3.82365698E+03          2.96674289E+03          1.00000000E+30          2.04771718E+03          8.07206700E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.65222456E+03          4.11666772E+03          3.19931578E+03          1.00000000E+30          2.08740579E+03          8.43973776E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.74414564E+03          4.47068657E+03          3.48095376E+03          1.00000000E+30          2.13253019E+03          8.86398961E+02
        101.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.93572688E+03          5.26806968E+03          4.11726351E+03          1.00000000E+30          2.21984375E+03          9.73363169E+02
        102.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56581956E+04          6.98513444E+03          5.26900088E+03          4.11800927E+03          1.00000000E+30          2.21993888E+03          9.17335737E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52886545E+04          8.22083119E+03          9.88938126E+03          7.81835352E+03          1.00000000E+30          2.60195354E+03          1.24937605E+03
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94820699E+04          9.79071194E+03          1.98989087E+04          1.52831858E+04          1.00000000E+30          3.12723480E+03          1.69801317E+03
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40282947E+04          1.09550355E+04          3.06758699E+04          2.15135205E+04          1.00000000E+30          3.71363337E+03          2.07788236E+03
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.82080991E+04          1.18402923E+04          3.26690597E+04          2.10363788E+04          1.00000000E+30          4.35139454E+03          2.33717886E+03
        140.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86722645E+04          1.19309481E+04          3.23267360E+04          2.08325262E+04          1.00000000E+30          4.42199583E+03          2.35976627E+03
        141.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32635813E+04          2.86732091E+04          1.19311310E+04          3.23263015E+04          2.08321220E+04          1.00000000E+30          4.42214016E+03          2.14248393E+03
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33455011E+04          3.12250590E+04          1.23580196E+04          2.85198174E+04          1.78060678E+04          1.00000000E+30          5.06291250E+03          2.24962658E+03
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34372128E+04          3.32501784E+04          1.27138543E+04          2.38192149E+04          1.47430724E+04          1.00000000E+30          5.82964606E+03          2.31082997E+03
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35296478E+04          3.43382677E+04          1.29186116E+04          2.02563825E+04          1.26346073E+04          1.00000000E+30          6.67639338E+03          2.34013586E+03
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37596409E+04          3.50704787E+04          1.32017252E+04          1.78410567E+04          1.12201132E+04          1.00000000E+30          7.56738500E+03          2.36031613E+03
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43489008E+04          3.58414058E+04          1.33450791E+04          1.61179817E+04          1.02158076E+04          1.00000000E+30          8.52926420E+03          2.37485847E+03
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51090790E+04          3.59641803E+04          1.35336735E+04          1.50670764E+04          9.59561469E+03          1.00000000E+30          9.56102642E+03          2.39982602E+03
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58231917E+04          3.64620386E+04          1.37513631E+04          1.42722064E+04          9.13764855E+03          1.00000000E+30          1.06769836E+04          2.42698574E+03
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65940400E+04          3.69738743E+04          1.40285279E+04          1.37308942E+04          8.90798847E+03          1.00000000E+30          1.18299972E+04          2.46578731E+03
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73436788E+04          3.69391348E+04          1.42864754E+04          1.34840202E+04          8.72834587E+03          1.00000000E+30          1.30726558E+04          2.50710759E+03
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.81420717E+04          3.73125170E+04          1.46223451E+04          1.33012237E+04          8.63551509E+03          1.00000000E+30          1.43980343E+04          2.55650543E+03
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.90849668E+04          3.78425934E+04          1.49328923E+04          1.32234617E+04          8.61955942E+03          1.00000000E+30          1.57785998E+04          2.61240602E+03
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.00415119E+04          3.83077519E+04          1.53176372E+04          1.31454533E+04          8.65993966E+03          1.00000000E+30          1.72659725E+04          2.67280034E+03
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11537955E+04          3.89877765E+04          1.56842889E+04          1.32466339E+04          8.74040900E+03          1.00000000E+30          1.87523117E+04          2.74171877E+03
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.23408658E+04          3.95785676E+04          1.60915177E+04          1.34018918E+04          8.80650180E+03          1.00000000E+30          2.04011036E+04          2.81280400E+03
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34082681E+04          4.01875389E+04          1.65180145E+04          1.36075509E+04          8.97178333E+03          1.00000000E+30          2.20897858E+04          2.89372808E+03
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45941299E+04          4.10139543E+04          1.69230092E+04          1.38599003E+04          9.16240073E+03          1.00000000E+30          2.38823387E+04          2.98023537E+03
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.58919270E+04          4.17350831E+04          1.73570369E+04          1.40915273E+04          9.37158683E+03          1.00000000E+30          2.57010524E+04          3.06734680E+03
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.69526191E+04          4.26064737E+04          1.78564043E+04          1.44367338E+04          9.57526020E+03          1.00000000E+30          2.75858431E+04          3.15967110E+03
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.82689528E+04          4.34310707E+04          1.82994352E+04          1.47435386E+04          9.83583739E+03          1.00000000E+30          2.95881161E+04          3.25632102E+03
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.95639738E+04          4.43852225E+04          1.88224723E+04          1.51577673E+04          1.00856493E+04          1.00000000E+30          3.16287690E+04          3.35938123E+03
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.07631025E+04          4.53851954E+04          1.93650875E+04          1.55380862E+04          1.03837359E+04          1.00000000E+30          3.38449433E+04          3.46723947E+03
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.21667813E+04          4.64077288E+04          1.98396110E+04          1.59843076E+04          1.06790352E+04          1.00000000E+30          3.60507273E+04          3.57642064E+03
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.36038810E+04          4.73207015E+04          2.04043043E+04          1.64274193E+04          1.09943219E+04          1.00000000E+30          3.83491893E+04          3.69028948E+03
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.51831257E+04          4.84259403E+04          2.09986851E+04          1.69165808E+04          1.13271574E+04          1.00000000E+30          4.07771976E+04          3.81206827E+03
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.64326735E+04          4.95542308E+04          2.15003421E+04          1.74346378E+04          1.16752546E+04          1.00000000E+30          4.32476758E+04          3.93146188E+03
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.79679469E+04          5.05482423E+04          2.21012863E+04          1.79372398E+04          1.20487133E+04          1.00000000E+30          4.57536213E+04          4.05713885E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.96518455E+04          5.17198210E+04          2.27032881E+04          1.84783687E+04          1.24426411E+04          1.00000000E+30          4.84087194E+04          4.18996945E+03
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.10218503E+04          5.29345706E+04          2.33602337E+04          1.90531627E+04          1.28123758E+04          1.00000000E+30          5.11240056E+04          4.32165139E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.27629385E+04          5.40132643E+04          2.38838741E+04          1.96708245E+04          1.32478067E+04          1.00000000E+30          5.38993967E+04          4.46010617E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.40748794E+04          5.52393296E+04          2.45450295E+04          2.03064813E+04          1.36575590E+04          1.00000000E+30          5.67878351E+04          4.59956937E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.57101524E+04          5.65476915E+04          2.52017798E+04          2.09938643E+04          1.41127237E+04          1.00000000E+30          5.97603932E+04          4.74972567E+03
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.75055122E+04          5.79042975E+04          2.59233355E+04          2.15905418E+04          1.45942519E+04          1.00000000E+30          6.27143259E+04          4.90155664E+03
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.90354223E+04          5.90387359E+04          2.64789070E+04          2.22984680E+04          1.50340215E+04          1.00000000E+30          6.59926332E+04          5.04647646E+03
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.05817595E+04          6.04025769E+04          2.71995985E+04          2.30581865E+04          1.55356872E+04          1.00000000E+30          6.91639607E+04          5.20772786E+03
        488.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.21933614E+04          6.16731918E+04          2.78121309E+04          2.36432473E+04          1.59994133E+04          1.00000000E+30          7.20957861E+04          5.34996751E+03
        489.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18572858E+05          6.21937291E+04          6.16734818E+04          2.78122804E+04          2.36433990E+04          1.59995214E+04          1.00000000E+30          7.20965092E+04          5.26163964E+03
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69699618E+05          6.23779423E+04          6.18187061E+04          2.78871721E+04          2.37194219E+04          1.60537268E+04          1.00000000E+30          7.24595387E+04          5.26245349E+03
        496.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.46571574E+04          6.36051895E+04          6.28556511E+04          2.84233927E+04          2.42660660E+04          1.64440407E+04          1.00000000E+30          7.47296559E+04          5.15384807E+03
        497.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.10262012E+05          8.46304650E+04          6.36055638E+04          6.28559524E+04          2.84235489E+04          2.42662258E+04          1.64441549E+04          1.00000000E+30          7.47303814E+04          5.11062044E+03
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59159303E+05          4.99124737E+04          6.41718303E+04          6.33110007E+04          2.86596800E+04          2.45082485E+04          1.66172726E+04          1.00000000E+30          7.57958985E+04          4.89384288E+03
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.37032706E+04          6.29739077E+03          6.61351063E+04          6.45123350E+04          2.92668469E+04          2.53005387E+04          1.71009407E+04          1.00000000E+30          7.92883393E+04          2.74823557E+03
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.69284491E+03          2.44525849E+03          6.77413965E+04          6.60062119E+04          3.00338525E+04          2.60349425E+04          1.76896295E+04          1.00000000E+30          8.27641582E+04          1.46551450E+03
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.28201630E+03          2.02693869E+03          6.97476065E+04          6.74506584E+04          3.08421424E+04          2.68846265E+04          1.82585416E+04          1.00000000E+30          8.65490241E+04          1.12108262E+03
        537.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08940895E+03          1.91629682E+03          7.09422835E+04          6.87174026E+04          3.13795462E+04          2.75589868E+04          1.87745767E+04          1.00000000E+30          8.94986120E+04          9.93280234E+02
        538.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08919570E+03          1.92749250E+03          7.09426691E+04          6.87177253E+04          3.13797090E+04          2.75591664E+04          1.87747094E+04          8.18769559E+03          8.94994270E+04          8.88186256E+02
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.88981517E+03          1.90782735E+03          7.13302050E+04          6.90417617E+04          3.15432579E+04          2.77398377E+04          1.87840889E+04          8.12201951E+03          9.03214259E+04          8.66637815E+02
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64377373E+03          1.86492134E+03          7.33342069E+04          7.07097440E+04          3.23876923E+04          2.86804177E+04          1.94056249E+04          8.22014878E+03          9.41826854E+04          8.39077026E+02
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64189441E+03          1.85624452E+03          7.51875235E+04          7.18585338E+04          3.32785825E+04          2.94780130E+04          2.00696997E+04          8.48216925E+03          9.82733553E+04          8.42939989E+02
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80265474E+03          1.86640842E+03          7.72951076E+04          7.34726820E+04          3.38336766E+04          3.04457263E+04          2.07029200E+04          8.69224305E+03          1.02218392E+05          8.66046035E+02
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86235065E+03          1.89284386E+03          7.91336613E+04          7.51610134E+04          3.46953491E+04          3.13724736E+04          2.14327179E+04          8.88428356E+03          1.06585915E+05          8.82685875E+02
