#Energy      Sn-K-shell   Sn-L1-shell   Sn-L2-shell   Sn-L3-shell   Sn-M1-shell   Sn-M2-shell   Sn-M3-shell   Sn-M4-shell   Sn-M5-shell   Sn-N1-shell   Sn-N2-shell   Sn-N3-shell   Sn-N4-shell   Sn-N5-shell   O-K-shell   Valence  Total
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.52375830E+01          3.93146579E+01          1.00000000E+30          5.51121542E+00          4.50019543E+00
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.38024346E+01          3.84933016E+01          1.00000000E+30          5.50870153E+00          4.48062979E+00
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.24467700E+01          3.77170405E+01          1.00000000E+30          5.50748486E+00          4.46233468E+00
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.11651425E+01          3.69828360E+01          1.00000000E+30          5.50749355E+00          4.44524360E+00
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.99525607E+01          3.62879150E+01          1.00000000E+30          5.50866025E+00          4.42929466E+00
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.88044211E+01          3.56297300E+01          1.00000000E+30          5.51092181E+00          4.41442987E+00
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77165906E+01          3.50059361E+01          1.00000000E+30          5.51421902E+00          4.40059558E+00
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.66852068E+01          3.44143905E+01          1.00000000E+30          5.51849637E+00          4.38774157E+00
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.57067155E+01          3.38531318E+01          1.00000000E+30          5.52370174E+00          4.37582113E+00
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.47779002E+01          3.33203096E+01          1.00000000E+30          5.52978624E+00          4.36479032E+00
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.38957566E+01          3.28142364E+01          1.00000000E+30          5.53670395E+00          4.35460818E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.30574836E+01          3.23333442E+01          1.00000000E+30          5.54441176E+00          4.34523610E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.22605211E+01          3.18761817E+01          1.00000000E+30          5.55286913E+00          4.33663810E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.15024857E+01          3.14413945E+01          1.00000000E+30          5.56203797E+00          4.32878024E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07811577E+01          3.10277513E+01          1.00000000E+30          5.57188246E+00          4.32163109E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.00944896E+01          3.06340471E+01          1.00000000E+30          5.58236889E+00          4.31516006E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.94405771E+01          3.02592095E+01          1.00000000E+30          5.59346552E+00          4.30933932E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.88176100E+01          2.99022140E+01          1.00000000E+30          5.60514245E+00          4.30414188E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.82239185E+01          2.95621174E+01          1.00000000E+30          5.61737151E+00          4.29954265E+00
         92.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.76585146E+01          2.92383411E+01          1.00000000E+30          5.63011314E+00          4.29552157E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.55341344E+09          4.76579622E+01          2.92380240E+01          1.00000000E+30          5.63012615E+00          4.29551780E+00
         93.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.55366756E+09          4.76574099E+01          2.92377077E+01          1.00000000E+30          5.63013916E+00          4.29551406E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.92801111E+05          4.71182658E+01          2.89290991E+01          1.00000000E+30          5.64338130E+00          4.29200719E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74079999E+05          4.66034937E+01          2.86345695E+01          1.00000000E+30          5.65711331E+00          4.28899624E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.44503232E+04          4.61123432E+01          2.83536914E+01          1.00000000E+30          5.67129987E+00          4.28647450E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.10842444E+04          4.56435948E+01          2.80857780E+01          1.00000000E+30          5.68591986E+00          4.28442595E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.35346176E+04          4.51961846E+01          2.78302035E+01          1.00000000E+30          5.70095335E+00          4.28283546E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.29862247E+04          4.47690016E+01          2.75863313E+01          1.00000000E+30          5.71638147E+00          4.28168564E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60757669E+04          4.43610747E+01          2.73536141E+01          1.00000000E+30          5.73218638E+00          4.28096157E+00
        101.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77676547E+04          4.35996351E+01          2.69196909E+01          1.00000000E+30          5.76484317E+00          4.28072957E+00
        102.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69587255E+10          1.77620352E+04          4.35989078E+01          2.69192768E+01          1.00000000E+30          5.76487653E+00          4.28073015E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.76195366E+04          6.71888106E+03          4.11590346E+01          2.55348974E+01          1.00000000E+30          5.90764255E+00          4.29375202E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66485334E+04          3.33570109E+03          3.91239067E+01          2.43938044E+01          1.00000000E+30          6.10670943E+00          4.33523506E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.50830663E+03          2.09193230E+03          3.78472606E+01          2.36942683E+01          1.00000000E+30          6.32143486E+00          4.39727084E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.39654731E+03          1.48226622E+03          3.70828148E+01          2.32936069E+01          1.00000000E+30          6.54678993E+00          4.47420357E+00
        140.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.19444807E+03          1.43880221E+03          3.70280836E+01          2.32662268E+01          1.00000000E+30          6.56974922E+00          4.48254345E+00
        141.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.23127857E+10          5.19405161E+03          1.43871804E+03          3.70279775E+01          2.32661739E+01          1.00000000E+30          6.56979526E+00          4.48256025E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41410911E+05          3.84182164E+03          1.13256669E+03          3.66759112E+01          2.31020360E+01          1.00000000E+30          6.77947618E+00          4.56191024E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.48706821E+04          2.93996253E+03          9.11042614E+02          3.65259000E+01          2.30609935E+01          1.00000000E+30          7.01726244E+00          4.65751251E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34211877E+04          2.36434592E+03          7.60859306E+02          3.65651429E+01          2.31310364E+01          1.00000000E+30          7.25859992E+00          4.75900464E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49091308E+04          1.97184112E+03          6.53939869E+02          3.67468617E+01          2.32848290E+01          1.00000000E+30          7.50238993E+00          4.86490425E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05783838E+04          1.69101632E+03          5.75003411E+02          3.70378733E+01          2.35029384E+01          1.00000000E+30          7.74783866E+00          4.97412145E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.04010091E+03          1.48270482E+03          5.15080186E+02          3.74140954E+01          2.37712356E+01          1.00000000E+30          7.99436386E+00          5.08585080E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.40921644E+03          1.32381427E+03          4.68595939E+02          3.78576986E+01          2.40792398E+01          1.00000000E+30          8.24153300E+00          5.19949529E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.29129776E+03          1.19993576E+03          4.31908937E+02          3.83552400E+01          2.44190382E+01          1.00000000E+30          8.48902149E+00          5.31460924E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.48749250E+03          1.10164365E+03          4.02548689E+02          3.88964237E+01          2.47845609E+01          1.00000000E+30          8.73619586E+00          5.43070812E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.88790360E+03          1.02253327E+03          3.78782961E+02          3.94732472E+01          2.51710843E+01          1.00000000E+30          8.97939606E+00          5.54621913E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.42754818E+03          9.58109824E+02          3.59365040E+02          4.00794133E+01          2.55748873E+01          1.00000000E+30          9.22730166E+00          5.66432548E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.06577539E+03          9.05131451E+02          3.43376799E+02          4.07099061E+01          2.59930035E+01          1.00000000E+30          9.47391008E+00          5.78261232E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.77604497E+03          8.61207461E+02          3.30129782E+02          4.13606915E+01          2.64230443E+01          1.00000000E+30          9.71929046E+00          5.90102921E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54033468E+03          8.24541096E+02          3.19099359E+02          4.20284906E+01          2.68630682E+01          1.00000000E+30          9.96864603E+00          6.02141200E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34604620E+03          7.93759344E+02          3.09879962E+02          4.27106183E+01          2.73114839E+01          1.00000000E+30          1.02115871E+01          6.13989936E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18411256E+03          7.67797368E+02          3.02154396E+02          4.34048575E+01          2.77669764E+01          1.00000000E+30          1.04583518E+01          6.26016862E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04786452E+03          7.45820338E+02          2.95671759E+02          4.41093638E+01          2.82284523E+01          1.00000000E+30          1.07038606E+01          6.38033191E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93229157E+03          7.27165722E+02          2.90231551E+02          4.48225935E+01          2.86949961E+01          1.00000000E+30          1.09435001E+01          6.49873296E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83356379E+03          7.11302897E+02          2.85672209E+02          4.55432472E+01          2.91658365E+01          1.00000000E+30          1.11867586E+01          6.61870255E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74870646E+03          6.97802718E+02          2.81862279E+02          4.62702241E+01          2.96403209E+01          1.00000000E+30          1.14289172E+01          6.73853977E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67537820E+03          6.86315377E+02          2.78694011E+02          4.70025872E+01          3.01178938E+01          1.00000000E+30          1.16700217E+01          6.85823914E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61171406E+03          6.76553755E+02          2.76078548E+02          4.77395366E+01          3.05980805E+01          1.00000000E+30          1.19143996E+01          6.97926650E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55621118E+03          6.68280286E+02          2.73941836E+02          4.84803845E+01          3.10804735E+01          1.00000000E+30          1.21534299E+01          7.09863698E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50764737E+03          6.61296790E+02          2.72222022E+02          4.92245385E+01          3.15647218E+01          1.00000000E+30          1.23915293E+01          7.21785914E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46502201E+03          6.55437389E+02          2.70866930E+02          4.99714859E+01          3.20505219E+01          1.00000000E+30          1.26287335E+01          7.33693005E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42750664E+03          6.50562218E+02          2.69832436E+02          5.07207819E+01          3.25376105E+01          1.00000000E+30          1.28690469E+01          7.45718055E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39441305E+03          6.46552704E+02          2.69080972E+02          5.14720394E+01          3.30257588E+01          1.00000000E+30          1.31044712E+01          7.57590584E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36516430E+03          6.43307556E+02          2.68580285E+02          5.22249200E+01          3.35147670E+01          1.00000000E+30          1.33429398E+01          7.69575282E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33927455E+03          6.40740319E+02          2.68302706E+02          5.29791281E+01          3.39859027E+01          1.00000000E+30          1.35805118E+01          7.81440775E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31633244E+03          6.38776324E+02          2.68224305E+02          5.36929760E+01          3.44820173E+01          1.00000000E+30          1.38134517E+01          7.93199816E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29598734E+03          6.37351184E+02          2.68324286E+02          5.44560723E+01          3.49768534E+01          1.00000000E+30          1.40493533E+01          8.05160403E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27793975E+03          6.36408819E+02          2.68584560E+02          5.52173301E+01          3.54704404E+01          1.00000000E+30          1.42844385E+01          8.17086615E+00
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26193174E+03          6.35900418E+02          2.68989283E+02          5.59767906E+01          3.59628084E+01          1.00000000E+30          1.45187317E+01          8.28979665E+00
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24774072E+03          6.35783263E+02          2.69524514E+02          5.67344958E+01          3.64539873E+01          1.00000000E+30          1.47522559E+01          8.40840679E+00
        488.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23636407E+03          6.35981147E+02          2.70107582E+02          5.74052639E+01          3.68890459E+01          1.00000000E+30          1.49610570E+01          8.51412031E+00
        489.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.26546405E+11          1.23636168E+03          6.35981221E+02          2.70107722E+02          5.74054342E+01          3.68891557E+01          1.00000000E+30          1.49611049E+01          8.51414546E+00
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.87746739E+07          1.23517445E+03          6.36019781E+02          2.70178006E+02          5.74904874E+01          3.69440068E+01          1.00000000E+30          1.49850332E+01          8.52670632E+00
        496.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.96731988E+06          1.22725474E+03          6.36377859E+02          2.70699865E+02          5.80376469E+01          3.72687204E+01          1.00000000E+30          1.51454225E+01          8.60811148E+00
        497.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.28609877E+11          3.96547017E+06          1.22725257E+03          6.36377983E+02          2.70700021E+02          5.80378167E+01          3.72688298E+01          1.00000000E+30          1.51454702E+01          8.60813656E+00
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73866794E+07          2.45290025E+06          1.22406495E+03          6.36576896E+02          2.70938896E+02          5.82448069E+01          3.74328964E+01          1.00000000E+30          1.52170848E+01          8.64467430E+00
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.02121364E+06          9.17266872E+05          1.21426561E+03          6.37425307E+02          2.71797555E+02          5.89974957E+01          3.79206847E+01          1.00000000E+30          1.54484306E+01          8.76230798E+00
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26667802E+06          5.04628888E+05          1.20564830E+03          6.38539038E+02          2.72745425E+02          5.97485939E+01          3.84074000E+01          1.00000000E+30          1.56790900E+01          8.87962611E+00
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.27491173E+05          3.27779485E+05          1.19809977E+03          6.39894984E+02          2.73774852E+02          6.05432894E+01          3.88930699E+01          1.00000000E+30          1.59090815E+01          8.99763777E+00
        537.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.20350636E+05          2.48689741E+05          1.19276425E+03          6.41140004E+02          2.74652376E+02          6.11232412E+01          3.92973331E+01          1.00000000E+30          1.60912484E+01          9.09107355E+00
        538.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.20314174E+05          2.48674932E+05          1.19276299E+03          6.41140333E+02          2.74652601E+02          6.11234084E+01          3.92974410E+01          2.09490970E+12          1.60912955E+01          9.09109828E+00
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.83390996E+05          2.33714245E+05          1.19152093E+03          6.41472479E+02          2.74878988E+02          6.12905420E+01          3.93777212E+01          1.31954231E+08          1.61384226E+01          9.11433938E+00
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.49517480E+05          1.76956534E+05          1.18582338E+03          6.43253069E+02          2.76051703E+02          6.20363339E+01          3.98884184E+01          8.97895442E+06          1.63671303E+01          9.23219420E+00
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67194348E+05          1.39736033E+05          1.18092866E+03          6.45220168E+02          2.77287455E+02          6.27807018E+01          4.03706465E+01          3.57294721E+06          1.65952207E+01          9.34828947E+00
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12458069E+05          1.13835855E+05          1.17676715E+03          6.47358865E+02          2.78581275E+02          6.35663741E+01          4.08519397E+01          2.01149799E+06          1.68227095E+01          9.46505269E+00
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74000305E+05          9.49975297E+04          1.17327731E+03          6.49655719E+02          2.79928650E+02          6.43072559E+01          4.13583527E+01          1.32260967E+06          1.70528025E+01          9.58298639E+00
