#Energy      Tc-K-shell   Tc-L1-shell   Tc-L2-shell   Tc-L3-shell   Tc-M1-shell   Tc-M2-shell   Tc-M3-shell   Tc-M4-shell   Tc-M5-shell   Tc-N1-shell   Tc-N2-shell   Tc-N3-shell   Valence  Total
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.02150365E+03          3.85516281E+02          1.36577659E+02          5.42250591E+00          5.14055590E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.58291164E+03          3.73940614E+02          1.33022150E+02          5.38767152E+00          5.10154867E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.20523447E+03          3.63042248E+02          1.29658204E+02          5.35552149E+00          5.06513602E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.87754452E+03          3.52767477E+02          1.26472248E+02          5.32587751E+00          5.03114322E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.59088446E+03          3.43068655E+02          1.23451309E+02          5.29857510E+00          4.99940767E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.33855042E+03          3.33902279E+02          1.20584291E+02          5.27346243E+00          4.96978108E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11517491E+03          3.25229288E+02          1.17860921E+02          5.25039926E+00          4.94212658E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91621992E+03          3.17013714E+02          1.15271663E+02          5.22925607E+00          4.91631700E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73810653E+03          3.09223629E+02          1.12807828E+02          5.20991306E+00          4.89223538E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57801537E+03          3.01829494E+02          1.10461655E+02          5.19225942E+00          4.86977438E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43347542E+03          2.94804904E+02          1.08225520E+02          5.17619252E+00          4.84883351E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52026614E+03          2.40357842E+02          9.06736671E+01          5.08488658E+00          4.70570468E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08069229E+03          2.05160606E+02          7.91434770E+01          5.08024837E+00          4.64520801E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.31129264E+02          1.81283542E+02          7.12698439E+01          5.12777656E+00          4.63463159E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.74225232E+02          1.64547083E+02          6.57509440E+01          5.20859762E+00          4.65636846E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.68616234E+02          1.52545119E+02          6.18148897E+01          5.31165751E+00          4.70020726E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.94048073E+02          1.43802652E+02          5.89793459E+01          5.43010946E+00          4.75983066E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.39533421E+02          1.37372940E+02          5.69308931E+01          5.55951424E+00          4.83111440E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.98628352E+02          1.32626528E+02          5.54592716E+01          5.69688327E+00          4.91124400E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.67317746E+02          1.29132738E+02          5.44196079E+01          5.83848092E+00          4.99701262E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.42975889E+02          1.26589493E+02          5.37096768E+01          5.98753620E+00          5.09042039E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.23819463E+02          1.24780353E+02          5.32557852E+01          6.13778782E+00          5.18659622E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08599894E+02          1.23547137E+02          5.30037602E+01          6.28897847E+00          5.28514856E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96421207E+02          1.22772143E+02          5.29130847E+01          6.44090791E+00          5.38574656E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86627091E+02          1.22366384E+02          5.29529577E+01          6.59994516E+00          5.49263047E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78728141E+02          1.22261558E+02          5.30996209E+01          6.75878784E+00          5.60051645E+00
        258.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.72931844E+02          1.22380340E+02          5.33074608E+01          6.90518290E+00          5.70083103E+00
        259.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.78732272E+10          2.72930677E+02          1.22380386E+02          5.33075141E+01          6.90521946E+00          5.70085615E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.15861630E+06          2.72353774E+02          1.22404548E+02          5.33345012E+01          6.91739890E+00          5.70925947E+00
        262.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.01251752E+05          2.70694926E+02          1.22489235E+02          5.34198566E+01          6.96610786E+00          5.74279943E+00
        263.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.07760834E+10          9.00698099E+05          2.70693855E+02          1.22489297E+02          5.34199157E+01          6.96614432E+00          5.74282452E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.11432892E+05          1.94560682E+05          2.67219564E+02          1.22753494E+02          5.36429050E+01          7.07575200E+00          5.81852195E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57958854E+05          7.21571573E+04          2.63104418E+02          1.23275066E+02          5.40130755E+01          7.23941662E+00          5.93191531E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.73970748E+04          3.95195193E+04          2.59834462E+02          1.23942427E+02          5.44355138E+01          7.39697796E+00          6.04171944E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.75087625E+04          2.56249201E+04          2.57271403E+02          1.24733755E+02          5.49024640E+01          7.55947452E+00          6.15526505E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27941979E+04          1.82796651E+04          2.55304464E+02          1.25631175E+02          5.54075507E+01          7.71625134E+00          6.26540553E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43419646E+04          1.38711151E+04          2.53843679E+02          1.26619890E+02          5.59454825E+01          7.87762685E+00          6.37891033E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89864315E+04          1.09926261E+04          2.52815640E+02          1.27687587E+02          5.65118409E+01          8.03839868E+00          6.49228397E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53533167E+04          8.99701093E+03          2.52159884E+02          1.28823936E+02          5.71029084E+01          8.19858516E+00          6.60549718E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27614409E+04          7.54961884E+03          2.51826249E+02          1.30020214E+02          5.77155405E+01          8.35820438E+00          6.71852470E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08396982E+04          6.46222288E+03          2.51772780E+02          1.31269012E+02          5.83470593E+01          8.51727408E+00          6.83134494E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.37036356E+03          5.62208333E+03          2.51964229E+02          1.32564006E+02          5.89951742E+01          8.68015499E+00          6.94672201E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.21851434E+03          4.95771841E+03          2.52370753E+02          1.33899764E+02          5.96579147E+01          8.83806547E+00          7.05899390E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.29674248E+03          4.42218535E+03          2.52966970E+02          1.35271604E+02          6.03335778E+01          8.99547971E+00          7.17101550E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.54618892E+03          3.98340615E+03          2.53731129E+02          1.36675466E+02          6.10206858E+01          9.15648428E+00          7.28535388E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.92587812E+03          3.61883963E+03          2.54644554E+02          1.38107814E+02          6.17179515E+01          9.31284747E+00          7.39677082E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.40664953E+03          3.31229862E+03          2.55691096E+02          1.39565566E+02          6.24242489E+01          9.47267762E+00          7.51037685E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.96720406E+03          3.05181849E+03          2.56856729E+02          1.41046015E+02          6.31385888E+01          9.63192132E+00          7.62359445E+00
        431.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.88744293E+03          3.00444236E+03          2.57102920E+02          1.41344463E+02          6.32822715E+01          9.66136562E+00          7.64472782E+00
        432.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.89176336E+11          4.88736463E+03          3.00439582E+03          2.57103168E+02          1.41344762E+02          6.32824154E+01          9.66139893E+00          7.64475138E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75447570E+06          4.59162162E+03          2.82842237E+03          2.58129232E+02          1.42546777E+02          6.38601008E+01          9.78678107E+00          7.73402105E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.04443537E+05          4.26789040E+03          2.63527382E+03          2.59497918E+02          1.44065751E+02          6.45880162E+01          9.94495265E+00          7.84645077E+00
        450.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.40606728E+05          4.23802111E+03          2.61742653E+03          2.59639561E+02          1.44218423E+02          6.46610599E+01          9.96147148E+00          7.85812514E+00
        451.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.83702311E+11          7.40501092E+05          4.23796189E+03          2.61739113E+03          2.59639845E+02          1.44218729E+02          6.46612062E+01          9.96150454E+00          7.85814851E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.35098037E+06          4.08457038E+05          3.98672280E+03          2.46706319E+03          2.60953381E+02          1.45601074E+02          6.53216527E+01          1.01025867E+01          7.95846313E+00
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71996097E+06          2.54898027E+05          3.74085545E+03          2.31963010E+03          2.62487342E+02          1.47151091E+02          6.60604050E+01          1.02596984E+01          8.07006218E+00
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.99137714E+05          1.77460953E+05          3.52456684E+03          2.18965547E+03          2.64092472E+02          1.48714329E+02          6.68037332E+01          1.04163023E+01          8.18125752E+00
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.69078016E+05          1.32252376E+05          3.33325083E+03          2.07447339E+03          2.65762270E+02          1.50289474E+02          6.75511551E+01          1.05688897E+01          8.28988897E+00
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.99471980E+05          1.03279568E+05          3.16319984E+03          1.97192232E+03          2.67490943E+02          1.51875346E+02          6.83022394E+01          1.07245668E+01          8.40033301E+00
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99341514E+05          8.34462774E+04          3.01137050E+03          1.88022542E+03          2.69273318E+02          1.53470889E+02          6.90565994E+01          1.08797760E+01          8.51039385E+00
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34649107E+05          6.92071662E+04          2.87526942E+03          1.79791961E+03          2.71104774E+02          1.55075152E+02          6.98138861E+01          1.10379101E+01          8.62214217E+00
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90122835E+05          5.85903886E+04          2.75280942E+03          1.72377665E+03          2.72981160E+02          1.56687279E+02          7.05737872E+01          1.11921733E+01          8.73142610E+00
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58012398E+05          5.04381986E+04          2.64225288E+03          1.65677625E+03          2.74898736E+02          1.58306498E+02          7.13360190E+01          1.13460046E+01          8.84035092E+00
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33985032E+05          4.40249713E+04          2.54213937E+03          1.59604583E+03          2.76854133E+02          1.59932108E+02          7.21003261E+01          1.14994148E+01          8.94892471E+00
        550.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31922256E+05          4.34607846E+04          2.53266193E+03          1.59029418E+03          2.77051436E+02          1.60094832E+02          7.21767853E+01          1.15153695E+01          8.96014693E+00
        551.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59703566E+12          1.31918269E+05          4.34596841E+04          2.53264307E+03          1.59028273E+03          2.77051832E+02          1.60095158E+02          7.21769384E+01          1.15154015E+01          8.96016940E+00
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06988945E+07          1.15482941E+05          3.88777833E+04          2.45122240E+03          1.54085040E+03          2.78844305E+02          1.61563476E+02          7.28664765E+01          1.16524145E+01          9.05714814E+00
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.44872237E+06          1.00896149E+05          3.46759084E+04          2.36844100E+03          1.49055819E+03          2.80866496E+02          1.63200026E+02          7.36342603E+01          1.18050139E+01          9.16502819E+00
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80673662E+06          8.91638527E+04          3.11953306E+04          2.29288403E+03          1.44462835E+03          2.82918194E+02          1.64841234E+02          7.44034871E+01          1.19603694E+01          9.27446784E+00
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14512720E+06          7.95709913E+04          2.82757538E+04          2.22377007E+03          1.40259021E+03          2.84997126E+02          1.66486627E+02          7.51739830E+01          1.21121526E+01          9.38166058E+00
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.04631902E+05          7.16125974E+04          2.57998762E+04          2.16041491E+03          1.36403824E+03          2.87101215E+02          1.68135768E+02          7.59455897E+01          1.22635639E+01          9.48853827E+00
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.03160251E+05          6.49290561E+04          2.36798034E+04          2.10222860E+03          1.32861747E+03          2.89228569E+02          1.69788262E+02          7.67181640E+01          1.24146120E+01          9.59510905E+00
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.72874756E+05          5.92552310E+04          2.18485607E+04          2.04869422E+03          1.29601765E+03          2.91377452E+02          1.71443745E+02          7.74720343E+01          1.25683129E+01          9.70286719E+00
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.83052821E+05          5.43917917E+04          2.02547140E+04          1.99935686E+03          1.26596591E+03          2.93546282E+02          1.73101887E+02          7.82067427E+01          1.27186170E+01          9.80819841E+00
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18208728E+05          5.01875261E+04          1.88579000E+04          1.95381828E+03          1.23822184E+03          2.95733598E+02          1.74762382E+02          7.90196742E+01          1.28715374E+01          9.91622040E+00
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69621418E+05          4.65250374E+04          1.76260168E+04          1.91172479E+03          1.21257275E+03          2.97938065E+02          1.76424954E+02          7.97531829E+01          1.30211297E+01          1.00209248E+01
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32186707E+05          4.33131080E+04          1.65334436E+04          1.87276306E+03          1.18883000E+03          3.00158454E+02          1.77927130E+02          8.05628314E+01          1.31733024E+01          1.01277469E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02637903E+05          4.04784208E+04          1.55593712E+04          1.83665592E+03          1.16682514E+03          3.02393629E+02          1.79670962E+02          8.12951838E+01          1.33222124E+01          1.02321113E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78859329E+05          3.79629139E+04          1.46869007E+04          1.80315521E+03          1.14640921E+03          3.04642545E+02          1.81411078E+02          8.21016514E+01          1.34736674E+01          1.03390552E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59402838E+05          3.57189252E+04          1.39020044E+04          1.77203889E+03          1.12744793E+03          3.06904238E+02          1.82964780E+02          8.29063410E+01          1.36219230E+01          1.04434020E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43254980E+05          3.37080743E+04          1.31930402E+04          1.74310898E+03          1.10982069E+03          3.09177811E+02          1.84698807E+02          8.36362816E+01          1.37726876E+01          1.05485469E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29685502E+05          3.18979317E+04          1.25504182E+04          1.71618708E+03          1.09341964E+03          3.11462441E+02          1.86429264E+02          8.44379466E+01          1.39203156E+01          1.06529081E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18160468E+05          3.02623079E+04          1.19658399E+04          1.69111283E+03          1.07814732E+03          3.13757357E+02          1.87979738E+02          8.52379144E+01          1.40704151E+01          1.07580327E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08278702E+05          2.87788110E+04          1.14324378E+04          1.66774113E+03          1.06391627E+03          3.16061850E+02          1.89704381E+02          8.59656081E+01          1.42174407E+01          1.08607121E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.97324368E+04          2.74287351E+04          1.09442679E+04          1.64594152E+03          1.05064659E+03          3.18375256E+02          1.91425604E+02          8.67627037E+01          1.43668989E+01          1.09658443E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.22847039E+04          2.61963264E+04          1.04963002E+04          1.62559528E+03          1.03826651E+03          3.20696962E+02          1.92973064E+02          8.75581807E+01          1.45160407E+01          1.10701334E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.57513699E+04          2.50679558E+04          1.00841788E+04          1.60659450E+03          1.02671064E+03          3.23026398E+02          1.94688747E+02          8.83520644E+01          1.46621851E+01          1.11731499E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.99839855E+04          2.40320176E+04          9.70413066E+03          1.58884198E+03          1.01591920E+03          3.25363027E+02          1.96401158E+02          8.90765369E+01          1.48107204E+01          1.12763786E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.48643187E+04          2.30785920E+04          9.35287566E+03          1.57224846E+03          1.00583830E+03          3.27706351E+02          1.98110348E+02          8.98677451E+01          1.49589528E+01          1.13804354E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.02960719E+04          2.21989586E+04          9.02756679E+03          1.55673262E+03          9.96418330E+02          3.30055911E+02          1.99652957E+02          9.06574348E+01          1.51042657E+01          1.14821783E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.62003670E+04          2.13856073E+04          8.72569695E+03          1.54222031E+03          9.87613994E+02          3.32411266E+02          2.01356968E+02          9.14456298E+01          1.52519241E+01          1.15857388E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.25129307E+04          2.06320081E+04          8.44505684E+03          1.52864372E+03          9.79383990E+02          3.34772016E+02          2.03057900E+02          9.21671822E+01          1.53992940E+01          1.16880045E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.91796135E+04          1.99323944E+04          8.18370536E+03          1.51594026E+03          9.71690512E+02          3.37137781E+02          2.04755802E+02          9.29528852E+01          1.55463803E+01          1.17910821E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.61552398E+04          1.92816803E+04          7.93992383E+03          1.50405316E+03          9.64498301E+02          3.39508203E+02          2.06450720E+02          9.37371634E+01          1.56931909E+01          1.18939252E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.34020399E+04          1.86754286E+04          7.71217457E+03          1.49292975E+03          9.57775509E+02          3.41882952E+02          2.08142698E+02          9.45200394E+01          1.58371938E+01          1.19950838E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.08870551E+04          1.81096389E+04          7.49911025E+03          1.48252212E+03          9.51492817E+02          3.44261714E+02          2.09677267E+02          9.53015351E+01          1.59834738E+01          1.20969655E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.85835166E+04          1.75808241E+04          7.29948499E+03          1.47278490E+03          9.45622616E+02          3.46644197E+02          2.11364585E+02          9.60816722E+01          1.61294886E+01          1.21991430E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.64675724E+04          1.70858486E+04          7.11223862E+03          1.46367774E+03          9.40140054E+02          3.49030125E+02          2.13049095E+02          9.68604725E+01          1.62752447E+01          1.23011055E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.45187695E+04          1.66218919E+04          6.93634592E+03          1.45516211E+03          9.35021820E+02          3.51419242E+02          2.14730841E+02          9.76379565E+01          1.64207469E+01          1.24028577E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.27196463E+04          1.61864475E+04          6.77098212E+03          1.44720371E+03          9.30246399E+02          3.53811302E+02          2.16409866E+02          9.83532129E+01          1.65659980E+01          1.25034194E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.10552168E+04          1.57772649E+04          6.61530056E+03          1.43976914E+03          9.25793840E+02          3.56206079E+02          2.18086210E+02          9.91285387E+01          1.67085510E+01          1.26033749E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.95116182E+04          1.53922739E+04          6.46859371E+03          1.43282834E+03          9.21645871E+02          3.58603356E+02          2.19759916E+02          9.99026079E+01          1.68533149E+01          1.27045304E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.80774469E+04          1.50296896E+04          6.33020471E+03          1.42635395E+03          9.17785035E+02          3.61002932E+02          2.21431023E+02          1.00675440E+02          1.69978380E+01          1.28054913E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.67422917E+04          1.46878153E+04          6.19953547E+03          1.42031924E+03          9.14195584E+02          3.63404615E+02          2.23099572E+02          1.01447054E+02          1.71421246E+01          1.29062617E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.54972105E+04          1.43651471E+04          6.07604725E+03          1.41470052E+03          9.10862564E+02          3.65644226E+02          2.24765601E+02          1.02217468E+02          1.72861779E+01          1.30066380E+01
