#Energy      C-K-shell   O-K-shell   Valence  Total
         16.0000          1.00000000E+30          1.00000000E+30          4.73325891E+04          4.73325891E+04
         17.0000          1.00000000E+30          1.00000000E+30          4.60789732E+04          4.60789732E+04
         18.0000          1.00000000E+30          1.00000000E+30          4.80646046E+04          4.80646046E+04
         19.0000          1.00000000E+30          1.00000000E+30          4.99538098E+04          4.99538098E+04
         20.0000          1.00000000E+30          1.00000000E+30          5.21699457E+04          5.21699457E+04
         21.0000          1.00000000E+30          1.00000000E+30          5.42869935E+04          5.42869935E+04
         22.0000          1.00000000E+30          1.00000000E+30          5.64992702E+04          5.64992702E+04
         23.0000          1.00000000E+30          1.00000000E+30          5.90745318E+04          5.90745318E+04
         24.0000          1.00000000E+30          1.00000000E+30          6.15884296E+04          6.15884296E+04
         25.0000          1.00000000E+30          1.00000000E+30          6.42875875E+04          6.42875875E+04
         26.0000          1.00000000E+30          1.00000000E+30          6.70597976E+04          6.70597976E+04
         27.0000          1.00000000E+30          1.00000000E+30          7.01304274E+04          7.01304274E+04
         28.0000          1.00000000E+30          1.00000000E+30          7.31632211E+04          7.31632211E+04
         29.0000          1.00000000E+30          1.00000000E+30          7.58378363E+04          7.58378363E+04
         30.0000          1.00000000E+30          1.00000000E+30          7.90076796E+04          7.90076796E+04
         31.0000          1.00000000E+30          1.00000000E+30          8.24556866E+04          8.24556866E+04
         32.0000          1.00000000E+30          1.00000000E+30          8.57515199E+04          8.57515199E+04
         33.0000          1.00000000E+30          1.00000000E+30          8.94243495E+04          8.94243495E+04
         34.0000          1.00000000E+30          1.00000000E+30          9.29588570E+04          9.29588570E+04
         35.0000          1.00000000E+30          1.00000000E+30          9.68780770E+04          9.68780770E+04
         36.0000          1.00000000E+30          1.00000000E+30          1.00979593E+05          1.00979593E+05
         37.0000          1.00000000E+30          1.00000000E+30          1.04783383E+05          1.04783383E+05
         38.0000          1.00000000E+30          1.00000000E+30          1.09076866E+05          1.09076866E+05
         39.0000          1.00000000E+30          1.00000000E+30          1.13275113E+05          1.13275113E+05
         40.0000          1.00000000E+30          1.00000000E+30          1.17682933E+05          1.17682933E+05
         41.0000          1.00000000E+30          1.00000000E+30          1.22308538E+05          1.22308538E+05
         42.0000          1.00000000E+30          1.00000000E+30          1.27158489E+05          1.27158489E+05
         43.0000          1.00000000E+30          1.00000000E+30          1.31680410E+05          1.31680410E+05
         44.0000          1.00000000E+30          1.00000000E+30          1.36885475E+05          1.36885475E+05
         45.0000          1.00000000E+30          1.00000000E+30          1.41926693E+05          1.41926693E+05
         46.0000          1.00000000E+30          1.00000000E+30          1.46948395E+05          1.46948395E+05
         47.0000          1.00000000E+30          1.00000000E+30          1.52240605E+05          1.52240605E+05
         48.0000          1.00000000E+30          1.00000000E+30          1.57752171E+05          1.57752171E+05
         49.0000          1.00000000E+30          1.00000000E+30          1.63197579E+05          1.63197579E+05
         50.0000          1.00000000E+30          1.00000000E+30          1.68953413E+05          1.68953413E+05
         51.0000          1.00000000E+30          1.00000000E+30          1.74644794E+05          1.74644794E+05
         52.0000          1.00000000E+30          1.00000000E+30          1.80534124E+05          1.80534124E+05
         53.0000          1.00000000E+30          1.00000000E+30          1.86975240E+05          1.86975240E+05
         54.0000          1.00000000E+30          1.00000000E+30          1.93144311E+05          1.93144311E+05
         55.0000          1.00000000E+30          1.00000000E+30          1.99247441E+05          1.99247441E+05
         56.0000          1.00000000E+30          1.00000000E+30          2.05777913E+05          2.05777913E+05
         57.0000          1.00000000E+30          1.00000000E+30          2.12535008E+05          2.12535008E+05
         58.0000          1.00000000E+30          1.00000000E+30          2.19663277E+05          2.19663277E+05
         59.0000          1.00000000E+30          1.00000000E+30          2.25981182E+05          2.25981182E+05
         60.0000          1.00000000E+30          1.00000000E+30          2.33120111E+05          2.33120111E+05
         61.0000          1.00000000E+30          1.00000000E+30          2.40450604E+05          2.40450604E+05
         62.0000          1.00000000E+30          1.00000000E+30          2.47770727E+05          2.47770727E+05
         63.0000          1.00000000E+30          1.00000000E+30          2.55576455E+05          2.55576455E+05
         64.0000          1.00000000E+30          1.00000000E+30          2.62892870E+05          2.62892870E+05
         65.0000          1.00000000E+30          1.00000000E+30          2.70562247E+05          2.70562247E+05
         66.0000          1.00000000E+30          1.00000000E+30          2.78929621E+05          2.78929621E+05
         67.0000          1.00000000E+30          1.00000000E+30          2.86930487E+05          2.86930487E+05
         68.0000          1.00000000E+30          1.00000000E+30          2.95325629E+05          2.95325629E+05
         69.0000          1.00000000E+30          1.00000000E+30          3.03689125E+05          3.03689125E+05
         70.0000          1.00000000E+30          1.00000000E+30          3.11788515E+05          3.11788515E+05
         71.0000          1.00000000E+30          1.00000000E+30          3.20513298E+05          3.20513298E+05
         72.0000          1.00000000E+30          1.00000000E+30          3.29460767E+05          3.29460767E+05
         73.0000          1.00000000E+30          1.00000000E+30          3.38660425E+05          3.38660425E+05
         74.0000          1.00000000E+30          1.00000000E+30          3.47841604E+05          3.47841604E+05
         75.0000          1.00000000E+30          1.00000000E+30          3.56467736E+05          3.56467736E+05
         76.0000          1.00000000E+30          1.00000000E+30          3.65937014E+05          3.65937014E+05
         77.0000          1.00000000E+30          1.00000000E+30          3.75777959E+05          3.75777959E+05
         78.0000          1.00000000E+30          1.00000000E+30          3.86186852E+05          3.86186852E+05
         79.0000          1.00000000E+30          1.00000000E+30          3.95740123E+05          3.95740123E+05
         80.0000          1.00000000E+30          1.00000000E+30          4.06276929E+05          4.06276929E+05
         81.0000          1.00000000E+30          1.00000000E+30          4.17074083E+05          4.17074083E+05
         82.0000          1.00000000E+30          1.00000000E+30          4.26426149E+05          4.26426149E+05
         83.0000          1.00000000E+30          1.00000000E+30          4.37125149E+05          4.37125149E+05
         84.0000          1.00000000E+30          1.00000000E+30          4.48282640E+05          4.48282640E+05
         85.0000          1.00000000E+30          1.00000000E+30          4.59039809E+05          4.59039809E+05
         86.0000          1.00000000E+30          1.00000000E+30          4.70235218E+05          4.70235218E+05
         87.0000          1.00000000E+30          1.00000000E+30          4.81802906E+05          4.81802906E+05
         88.0000          1.00000000E+30          1.00000000E+30          4.94341478E+05          4.94341478E+05
         89.0000          1.00000000E+30          1.00000000E+30          5.04206652E+05          5.04206652E+05
         90.0000          1.00000000E+30          1.00000000E+30          5.16065295E+05          5.16065295E+05
         91.0000          1.00000000E+30          1.00000000E+30          5.28169079E+05          5.28169079E+05
         92.0000          1.00000000E+30          1.00000000E+30          5.40408165E+05          5.40408165E+05
         93.0000          1.00000000E+30          1.00000000E+30          5.53870653E+05          5.53870653E+05
         94.0000          1.00000000E+30          1.00000000E+30          5.64793464E+05          5.64793464E+05
         95.0000          1.00000000E+30          1.00000000E+30          5.77960910E+05          5.77960910E+05
         96.0000          1.00000000E+30          1.00000000E+30          5.91525208E+05          5.91525208E+05
         97.0000          1.00000000E+30          1.00000000E+30          6.02851987E+05          6.02851987E+05
         98.0000          1.00000000E+30          1.00000000E+30          6.16575466E+05          6.16575466E+05
         99.0000          1.00000000E+30          1.00000000E+30          6.29332399E+05          6.29332399E+05
        100.0000          1.00000000E+30          1.00000000E+30          6.43617663E+05          6.43617663E+05
        110.0000          1.00000000E+30          1.00000000E+30          7.89662440E+05          7.89662440E+05
        120.0000          1.00000000E+30          1.00000000E+30          9.53538996E+05          9.53538996E+05
        130.0000          1.00000000E+30          1.00000000E+30          1.13780987E+06          1.13780987E+06
        140.0000          1.00000000E+30          1.00000000E+30          1.34029963E+06          1.34029963E+06
        150.0000          1.00000000E+30          1.00000000E+30          1.56485391E+06          1.56485391E+06
        160.0000          1.00000000E+30          1.00000000E+30          1.81470014E+06          1.81470014E+06
        170.0000          1.00000000E+30          1.00000000E+30          2.08318639E+06          2.08318639E+06
        180.0000          1.00000000E+30          1.00000000E+30          2.37916082E+06          2.37916082E+06
        190.0000          1.00000000E+30          1.00000000E+30          2.69002954E+06          2.69002954E+06
        200.0000          1.00000000E+30          1.00000000E+30          3.03549884E+06          3.03549884E+06
        210.0000          1.00000000E+30          1.00000000E+30          3.39533051E+06          3.39533051E+06
        220.0000          1.00000000E+30          1.00000000E+30          3.78934666E+06          3.78934666E+06
        230.0000          1.00000000E+30          1.00000000E+30          4.21085325E+06          4.21085325E+06
        240.0000          1.00000000E+30          1.00000000E+30          4.65632319E+06          4.65632319E+06
        250.0000          1.00000000E+30          1.00000000E+30          5.14358280E+06          5.14358280E+06
        260.0000          1.00000000E+30          1.00000000E+30          5.65232707E+06          5.65232707E+06
        270.0000          1.00000000E+30          1.00000000E+30          6.19150917E+06          6.19150917E+06
        280.0000          1.00000000E+30          1.00000000E+30          6.74713946E+06          6.74713946E+06
        287.9990          1.00000000E+30          1.00000000E+30          7.22060777E+06          7.22060777E+06
        288.0010          4.52613971E+05          1.00000000E+30          7.22073913E+06          4.25916463E+05
        290.0000          4.66613968E+05          1.00000000E+30          7.35093451E+06          4.38762706E+05
        300.0000          5.31195971E+05          1.00000000E+30          7.96239784E+06          4.97974561E+05
        310.0000          5.69744342E+05          1.00000000E+30          8.63060711E+06          5.34462145E+05
        320.0000          6.00195594E+05          1.00000000E+30          9.29826747E+06          5.63802596E+05
        330.0000          6.31246380E+05          1.00000000E+30          1.00257325E+07          5.93855671E+05
        340.0000          6.68102234E+05          1.00000000E+30          1.07964281E+07          6.29168184E+05
        350.0000          7.12567343E+05          1.00000000E+30          1.16001727E+07          6.71329389E+05
        360.0000          7.59842647E+05          1.00000000E+30          1.23959799E+07          7.15956311E+05
        370.0000          8.15973757E+05          1.00000000E+30          1.32593644E+07          7.68670228E+05
        380.0000          8.70328552E+05          1.00000000E+30          1.41727459E+07          8.19975029E+05
        390.0000          9.25913395E+05          1.00000000E+30          1.51233258E+07          8.72495560E+05
        400.0000          9.80020170E+05          1.00000000E+30          1.60489830E+07          9.23619950E+05
        410.0000          1.04086950E+06          1.00000000E+30          1.71198213E+07          9.81212666E+05
        420.0000          1.10214719E+06          1.00000000E+30          1.81875857E+07          1.03917439E+06
        430.0000          1.16624500E+06          1.00000000E+30          1.92389351E+07          1.09958901E+06
        440.0000          1.23327237E+06          1.00000000E+30          2.04468159E+07          1.16311764E+06
        450.0000          1.30134354E+06          1.00000000E+30          2.16294343E+07          1.22749105E+06
        460.0000          1.37121921E+06          1.00000000E+30          2.27858557E+07          1.29338519E+06
        470.0000          1.44728204E+06          1.00000000E+30          2.41509224E+07          1.36545500E+06
        480.0000          1.53227902E+06          1.00000000E+30          2.54520566E+07          1.44527006E+06
        490.0000          1.61115031E+06          1.00000000E+30          2.68042817E+07          1.51979835E+06
        500.0000          1.69123868E+06          1.00000000E+30          2.82259944E+07          1.59563197E+06
        510.0000          1.78099726E+06          1.00000000E+30          2.96611940E+07          1.68011525E+06
        520.0000          1.87319587E+06          1.00000000E+30          3.11352272E+07          1.76689383E+06
        530.0000          1.96908474E+06          1.00000000E+30          3.27230584E+07          1.85732183E+06
        537.9990          2.04332635E+06          1.00000000E+30          3.40694814E+07          1.92771134E+06
        538.0010          2.04334724E+06          1.04953637E+07          3.40698396E+07          1.62859892E+06
        540.0000          2.06444516E+06          1.04111771E+07          3.43440233E+07          1.64052916E+06
        550.0000          2.16363415E+06          1.05369637E+07          3.60110433E+07          1.70981497E+06
        560.0000          2.26748212E+06          1.08728335E+07          3.78531776E+07          1.78760398E+06
        570.0000          2.37249559E+06          1.11421157E+07          3.95581227E+07          1.86384287E+06
        580.0000          2.47998454E+06          1.13882821E+07          4.13843954E+07          1.94098786E+06
        590.0000          2.59380074E+06          1.17361375E+07          4.32153490E+07          2.02477735E+06
        600.0000          2.71856640E+06          1.21505206E+07          4.51439706E+07          2.11732843E+06
        610.0000          2.83314705E+06          1.26181055E+07          4.70636973E+07          2.20524972E+06
        620.0000          2.95385037E+06          1.31108443E+07          4.91844106E+07          2.29808155E+06
        630.0000          3.08030954E+06          1.36930285E+07          5.12641520E+07          2.39705046E+06
        640.0000          3.21842122E+06          1.42316422E+07          5.34129076E+07          2.50188031E+06
        650.0000          3.34717545E+06          1.48135034E+07          5.56051881E+07          2.60247729E+06
        660.0000          3.49892702E+06          1.53751294E+07          5.79089199E+07          2.71657557E+06
        670.0000          3.62916464E+06          1.60240432E+07          6.03149491E+07          2.82062492E+06
        680.0000          3.77689443E+06          1.65944360E+07          6.26098150E+07          2.93254366E+06
        690.0000          3.92730017E+06          1.71598109E+07          6.50599959E+07          3.04623596E+06
        700.0000          4.09875894E+06          1.78022679E+07          6.76446029E+07          3.17528809E+06
        710.0000          4.24648809E+06          1.84947027E+07          7.01684777E+07          3.29153458E+06
        720.0000          4.40178691E+06          1.90477425E+07          7.27605057E+07          3.40803931E+06
        730.0000          4.56663884E+06          1.96441116E+07          7.55909179E+07          3.53214133E+06
        740.0000          4.75096139E+06          2.02851890E+07          7.81892227E+07          3.66877894E+06
        750.0000          4.91717642E+06          2.09852142E+07          8.12555915E+07          3.79754253E+06
        760.0000          5.08712256E+06          2.16236421E+07          8.39526990E+07          3.92569556E+06
        770.0000          5.28348330E+06          2.23616593E+07          8.68244403E+07          4.07322069E+06
        780.0000          5.46512514E+06          2.30102994E+07          8.99991271E+07          4.20966762E+06
        790.0000          5.65337761E+06          2.37736914E+07          9.29988783E+07          4.35347560E+06
        800.0000          5.86336817E+06          2.45325168E+07          9.61364980E+07          4.51030412E+06
        810.0000          6.05953589E+06          2.53717343E+07          9.94597138E+07          4.66206113E+06
        820.0000          6.26319287E+06          2.60862160E+07          1.02753263E+08          4.81395400E+06
        830.0000          6.49071938E+06          2.69590610E+07          1.06300162E+08          4.98587176E+06
        840.0000          6.68998914E+06          2.78923390E+07          1.09499037E+08          5.14240046E+06
        850.0000          6.93098152E+06          2.85802951E+07          1.12888726E+08          5.31555438E+06
        860.0000          7.13845734E+06          2.95285515E+07          1.16566932E+08          5.47853406E+06
        870.0000          7.36222209E+06          3.03438829E+07          1.20166970E+08          5.64633984E+06
        880.0000          7.61433724E+06          3.13414286E+07          1.24061688E+08          5.83776784E+06
        890.0000          7.83775969E+06          3.21684142E+07          1.27661369E+08          6.00575003E+06
        900.0000          8.10513091E+06          3.30607445E+07          1.31786265E+08          6.20293395E+06
        910.0000          8.32950725E+06          3.40744306E+07          1.35462126E+08          6.37817024E+06
        920.0000          8.57825282E+06          3.50014019E+07          1.39431777E+08          6.56529392E+06
        930.0000          8.85683210E+06          3.60684650E+07          1.43757721E+08          6.77560092E+06
        940.0000          9.11173283E+06          3.69553177E+07          1.48375372E+08          6.96631205E+06
        950.0000          9.40424382E+06          3.80523367E+07          1.52309613E+08          7.18493311E+06
        960.0000          9.67002220E+06          3.90011608E+07          1.56932143E+08          7.38417066E+06
        970.0000          9.97946538E+06          4.01172212E+07          1.61070042E+08          7.61375722E+06
        980.0000          1.02333983E+07          4.11365132E+07          1.65378975E+08          7.80790849E+06
        990.0000          1.05530263E+07          4.22970698E+07          1.70174144E+08          8.04646471E+06
       1000.0000          1.08241271E+07          4.33067908E+07          1.74626866E+08          8.25056880E+06
       1100.0000          1.41824237E+07          5.56647499E+07          2.27097398E+08          1.07668243E+07
       1200.0000          1.80838592E+07          7.02397060E+07          2.88725167E+08          1.36989315E+07
       1300.0000          2.28007863E+07          8.70811600E+07          3.59163756E+08          1.72040281E+07
       1400.0000          2.82032878E+07          1.06316321E+08          4.41330127E+08          2.12185247E+07
       1500.0000          3.42941903E+07          1.28331805E+08          5.37301404E+08          2.57646223E+07
       1600.0000          4.13801235E+07          1.53942747E+08          6.45026828E+08          3.10439108E+07
       1700.0000          4.92839847E+07          1.81742603E+08          7.65697989E+08          3.69019318E+07
       1800.0000          5.82878565E+07          2.13038091E+08          8.99885050E+08          4.35511969E+07
       1900.0000          6.82498250E+07          2.48546816E+08          1.05314948E+09          5.09554869E+07
       2000.0000          7.94609974E+07          2.86864675E+08          1.22128063E+09          5.92081480E+07
       2100.0000          9.19425887E+07          3.30286168E+08          1.40694416E+09          6.84238354E+07
       2200.0000          1.05346090E+08          3.75513792E+08          1.61308635E+09          7.82750134E+07
       2300.0000          1.20333296E+08          4.26449140E+08          1.83252481E+09          8.92785993E+07
       2400.0000          1.36864266E+08          4.82658814E+08          2.07192267E+09          1.01409496E+08
       2500.0000          1.54817440E+08          5.43394545E+08          2.33754012E+09          1.14582920E+08
       2600.0000          1.74261769E+08          6.08836426E+08          2.62320750E+09          1.28829733E+08
       2700.0000          1.94431803E+08          6.78155301E+08          2.92930677E+09          1.43695551E+08
       2800.0000          2.17778287E+08          7.53570303E+08          3.27217696E+09          1.60656787E+08
       2900.0000          2.41757482E+08          8.35422278E+08          3.62882401E+09          1.78286570E+08
       3000.0000          2.68040141E+08          9.20476547E+08          4.01997126E+09          1.97396877E+08
       3100.0000          2.95458828E+08          1.01251717E+09          4.42310082E+09          2.17472165E+08
       3200.0000          3.26581417E+08          1.11323519E+09          4.85794159E+09          2.40029484E+08
       3300.0000          3.57513267E+08          1.22340567E+09          5.34058383E+09          2.63037811E+08
       3400.0000          3.91316183E+08          1.33210547E+09          5.82604301E+09          2.87537052E+08
       3500.0000          4.28305652E+08          1.45092405E+09          6.37357441E+09          3.14376926E+08
       3600.0000          4.66240553E+08          1.58055254E+09          6.92746290E+09          3.42247898E+08
       3700.0000          5.08411145E+08          1.71044857E+09          7.53607665E+09          3.72543675E+08
       3800.0000          5.52672778E+08          1.85597444E+09          8.15645552E+09          4.04728570E+08
       3900.0000          5.96600751E+08          1.99682658E+09          8.82396383E+09          4.36626845E+08
       4000.0000          6.45860508E+08          2.15555258E+09          9.51672354E+09          4.72295546E+08
       4100.0000          6.95085426E+08          2.32387557E+09          1.02598369E+10          5.08529266E+08
       4200.0000          7.50818817E+08          2.49399055E+09          1.10467924E+10          5.48435916E+08
       4300.0000          8.08448664E+08          2.67606906E+09          1.18724784E+10          5.90023494E+08
       4400.0000          8.68496508E+08          2.86866844E+09          1.27172770E+10          6.33455811E+08
       4500.0000          9.27687390E+08          3.07372202E+09          1.36173931E+10          6.77174937E+08
       4600.0000          9.94687772E+08          3.28613942E+09          1.45685408E+10          7.25536660E+08
       4700.0000          1.06315877E+09          3.50522192E+09          1.55738676E+10          7.75138485E+08
       4800.0000          1.13516386E+09          3.73550333E+09          1.66180461E+10          8.27261799E+08
       4900.0000          1.21213599E+09          3.97441087E+09          1.76891491E+10          8.82510189E+08
       5000.0000          1.29134309E+09          4.22632057E+09          1.88277841E+10          9.39749847E+08
       5100.0000          1.36774408E+09          4.47631804E+09          1.99823720E+10          9.95447890E+08
       5200.0000          1.45529064E+09          4.77153156E+09          2.12141916E+10          1.05947632E+09
       5300.0000          1.54396060E+09          5.05030721E+09          2.24989572E+10          1.12341982E+09
       5400.0000          1.63616263E+09          5.32259294E+09          2.38375219E+10          1.18903914E+09
       5500.0000          1.73290166E+09          5.65147250E+09          2.52384399E+10          1.26002678E+09
       5600.0000          1.83405751E+09          5.96713085E+09          2.66978828E+10          1.33283565E+09
       5700.0000          1.93984705E+09          6.27256964E+09          2.81846261E+10          1.40763945E+09
       5800.0000          2.04630802E+09          6.64008784E+09          2.97237217E+10          1.48604184E+09
       5900.0000          2.17041745E+09          6.98901623E+09          3.13296649E+10          1.57296725E+09
       6000.0000          2.27590424E+09          7.34855848E+09          3.30176022E+10          1.65083574E+09
       6100.0000          2.40683761E+09          7.72658416E+09          3.47593228E+10          1.74314570E+09
       6200.0000          2.53062353E+09          8.12092907E+09          3.65710689E+10          1.83270293E+09
       6300.0000          2.65667361E+09          8.53107403E+09          3.85774439E+10          1.92473894E+09
       6400.0000          2.79328749E+09          8.99306022E+09          4.04615766E+10          2.02464904E+09
       6500.0000          2.92816043E+09          9.41010018E+09          4.23898122E+10          2.12147250E+09
       6600.0000          3.08289163E+09          9.84675860E+09          4.44349154E+10          2.22999311E+09
       6700.0000          3.22804297E+09          1.03106939E+10          4.66130507E+10          2.33522031E+09
       6800.0000          3.37853264E+09          1.07794805E+10          4.87942662E+10          2.44349691E+09
       6900.0000          3.55237848E+09          1.13207213E+10          5.12046928E+10          2.56828696E+09
       7000.0000          3.71224536E+09          1.18038909E+10          5.34486629E+10          2.68235942E+09
       7100.0000          3.88026823E+09          1.23340453E+10          5.58494203E+10          2.80350907E+09
       7200.0000          4.05552415E+09          1.28833972E+10          5.83198117E+10          2.92960142E+09
       7300.0000          4.22911716E+09          1.34221389E+10          6.08358048E+10          3.05439170E+09
       7400.0000          4.43149499E+09          1.40577488E+10          6.36337166E+10          3.19992252E+09
       7500.0000          4.61472905E+09          1.46134578E+10          6.62291075E+10          3.33081721E+09
       7600.0000          4.81063349E+09          1.52066310E+10          6.91033914E+10          3.47096056E+09
       7700.0000          5.00833193E+09          1.58276595E+10          7.19707924E+10          3.61346951E+09
       7800.0000          5.23400220E+09          1.65176825E+10          7.49138761E+10          3.77432230E+09
       7900.0000          5.43738529E+09          1.71730399E+10          7.82460682E+10          3.92275423E+09
       8000.0000          5.65825906E+09          1.78173109E+10          8.11955241E+10          4.07873678E+09
       8100.0000          5.88628256E+09          1.85758791E+10          8.43824234E+10          4.24501240E+09
       8200.0000          6.12135044E+09          1.92540621E+10          8.78923400E+10          4.41155789E+09
       8300.0000          6.36332132E+09          1.99809779E+10          9.12912525E+10          4.58395582E+09
       8400.0000          6.62615947E+09          2.07967176E+10          9.46765991E+10          4.77181726E+09
       8500.0000          6.86809068E+09          2.15306675E+10          9.82005916E+10          4.94487724E+09
       8600.0000          7.15216047E+09          2.24130981E+10          1.02146005E+11          5.14867923E+09
       8700.0000          7.40245736E+09          2.31547784E+10          1.05701200E+11          5.32655695E+09
       8800.0000          7.70323584E+09          2.39815117E+10          1.09919688E+11          5.53673322E+09
       8900.0000          7.96883752E+09          2.48349130E+10          1.13666833E+11          5.72894022E+09
       9000.0000          8.25050244E+09          2.57133965E+10          1.17671214E+11          5.93143632E+09
       9100.0000          8.54407194E+09          2.66822996E+10          1.22063175E+11          6.14587652E+09
       9200.0000          8.86717633E+09          2.75447799E+10          1.26247389E+11          6.36938830E+09
       9300.0000          9.21567832E+09          2.85760368E+10          1.30871110E+11          6.61611104E+09
       9400.0000          9.50025973E+09          2.94672913E+10          1.35176669E+11          6.82156445E+09
       9500.0000          9.80761568E+09          3.05428803E+10          1.39637575E+11          7.04901304E+09
       9600.0000          1.01674705E+10          3.14913584E+10          1.44739673E+11          7.29838688E+09
       9700.0000          1.04973221E+10          3.25015110E+10          1.49317765E+11          7.53424402E+09
       9800.0000          1.08299837E+10          3.36247057E+10          1.54321329E+11          7.77869519E+09
       9900.0000          1.12121793E+10          3.46788478E+10          1.59164489E+11          8.04456323E+09
      10000.0000          1.15535302E+10          3.58813372E+10          1.64708865E+11          8.29912765E+09
      11000.0000          1.57281338E+10          4.83702784E+10          2.23359207E+11          1.12699829E+10
      12000.0000          2.09560737E+10          6.35516711E+10          2.94561489E+11          1.49590943E+10
      13000.0000          2.70242216E+10          8.20933446E+10          3.81839451E+11          1.93035294E+10
      14000.0000          3.43883879E+10          1.03545719E+11          4.83180587E+11          2.45057359E+10
      15000.0000          4.30271452E+10          1.29411563E+11          6.05064754E+11          3.06549654E+10
      16000.0000          5.31246724E+10          1.59081508E+11          7.44133684E+11          3.78020729E+10
      17000.0000          6.47046003E+10          1.93224180E+11          9.07820650E+11          4.60156720E+10
      18000.0000          7.81046923E+10          2.31388431E+11          1.09127475E+12          5.54279947E+10
      19000.0000          9.34732543E+10          2.75661725E+11          1.29888631E+12          6.62437126E+10
      20000.0000          1.10845229E+11          3.26271121E+11          1.53966978E+12          7.85175033E+10
      21000.0000          1.29813853E+11          3.80415383E+11          1.79996980E+12          9.18475349E+10
      22000.0000          1.50997526E+11          4.42606107E+11          2.09804642E+12          1.06853542E+11
      23000.0000          1.75246874E+11          5.11417674E+11          2.42570737E+12          1.23856868E+11
      24000.0000          2.01870174E+11          5.86817161E+11          2.79043075E+12          1.42528214E+11
      25000.0000          2.31275535E+11          6.73169292E+11          3.19068170E+12          1.63324771E+11
      26000.0000          2.62476697E+11          7.64146116E+11          3.63266081E+12          1.85398305E+11
      27000.0000          2.97232657E+11          8.60833358E+11          4.10129052E+12          2.09649821E+11
      28000.0000          3.37052191E+11          9.70227464E+11          4.63485532E+12          2.37341274E+11
      29000.0000          3.77756045E+11          1.08633971E+12          5.19544114E+12          2.65942600E+11
      30000.0000          4.21465561E+11          1.21730365E+12          5.80434893E+12          2.97049223E+11
      31000.0000          4.69514025E+11          1.35134573E+12          6.46753225E+12          3.30634979E+11
      32000.0000          5.22993778E+11          1.49780512E+12          7.18934760E+12          3.67808392E+11
      33000.0000          5.77637396E+11          1.65632515E+12          7.96128332E+12          4.06414202E+11
      34000.0000          6.37915853E+11          1.82686552E+12          8.80343250E+12          4.48715700E+11
      35000.0000          7.02576592E+11          2.01008635E+12          9.66636322E+12          4.94004039E+11
      36000.0000          7.71796373E+11          2.20934986E+12          1.06140423E+13          5.42736365E+11
      37000.0000          8.45788218E+11          2.41028899E+12          1.16016135E+13          5.94031649E+11
      38000.0000          9.24810149E+11          2.62973650E+12          1.26878011E+13          6.49188305E+11
      39000.0000          1.01012279E+12          2.86499380E+12          1.38407256E+13          7.08581584E+11
      40000.0000          1.10048326E+12          3.11816989E+12          1.50567409E+13          7.71719228E+11
      41000.0000          1.18993798E+12          3.37489959E+12          1.63622058E+13          8.34862871E+11
      42000.0000          1.29100450E+12          3.65587707E+12          1.76538967E+13          9.05167805E+11
      43000.0000          1.39907041E+12          3.95420432E+12          1.91071305E+13          9.80399681E+11
      44000.0000          1.50712126E+12          4.26895991E+12          2.06260033E+13          1.05680517E+12
      45000.0000          1.62300178E+12          4.60260849E+12          2.22456709E+13          1.13848155E+12
      46000.0000          1.75006536E+12          4.93055057E+12          2.38765076E+13          1.22533026E+12
