#Energy      Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   O-K-shell   Valence  Total
         23.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31774003E+02          1.31774003E+02
         24.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33477999E+02          1.33477999E+02
         25.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35743905E+02          1.35743905E+02
         26.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38112086E+02          1.38112086E+02
         27.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40951317E+02          1.40951317E+02
         28.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43852941E+02          1.43852941E+02
         29.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40391718E+02          1.40391718E+02
         30.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42684957E+02          1.42684957E+02
         31.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45166673E+02          1.45166673E+02
         32.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47791776E+02          1.47791776E+02
         33.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50676094E+02          1.50676094E+02
         34.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53562996E+02          1.53562996E+02
         35.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56712960E+02          1.56712960E+02
         36.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60114920E+02          1.60114920E+02
         37.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63625760E+02          1.63625760E+02
         38.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67073883E+02          1.67073883E+02
         39.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70979066E+02          1.70979066E+02
         40.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75127642E+02          1.75127642E+02
         41.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79027895E+02          1.79027895E+02
         42.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83505965E+02          1.83505965E+02
         43.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87965752E+02          1.87965752E+02
         44.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92659559E+02          1.92659559E+02
         45.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97659288E+02          1.97659288E+02
         46.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02525868E+02          2.02525868E+02
         47.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07608718E+02          2.07608718E+02
         48.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13359066E+02          2.13359066E+02
         49.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18683171E+02          2.18683171E+02
         50.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24837847E+02          2.24837847E+02
         51.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30751723E+02          2.30751723E+02
         52.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36525395E+02          2.36525395E+02
         53.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43283675E+02          2.43283675E+02
         54.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.49752768E+02          2.49752768E+02
         55.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56129518E+02          2.56129518E+02
         56.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63145426E+02          2.63145426E+02
         57.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.70367741E+02          2.70367741E+02
         58.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78027351E+02          2.78027351E+02
         59.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85030919E+02          2.85030919E+02
         60.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.93217123E+02          2.93217123E+02
         61.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.01013816E+02          3.01013816E+02
         62.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08775802E+02          3.08775802E+02
         63.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.17216918E+02          3.17216918E+02
         64.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25680273E+02          3.25680273E+02
         65.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34859300E+02          3.34859300E+02
         66.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.44571199E+02          3.44571199E+02
         67.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.52620383E+02          3.52620383E+02
         68.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.62635453E+02          3.62635453E+02
         69.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.71379123E+02          3.71379123E+02
         70.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81683365E+02          3.81683365E+02
         71.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.90763041E+02          3.90763041E+02
         72.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.01246784E+02          4.01246784E+02
         73.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.11920526E+02          4.11920526E+02
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.21732143E+02          4.21732143E+02
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.32860572E+02          4.32860572E+02
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.43459849E+02          4.43459849E+02
         76.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.54836952E+02          4.54836952E+02
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.54848827E+02          4.54848827E+02
         77.0010          1.00000000E+30          1.00000000E+30          1.12515591E+04          4.83261456E+03          1.00000000E+30          4.54860704E+02          4.00917436E+02
         78.0000          1.00000000E+30          1.00000000E+30          8.42928255E+03          3.63505617E+03          1.00000000E+30          4.66512579E+02          3.94120061E+02
         79.0000          1.00000000E+30          1.00000000E+30          6.32939343E+03          2.74279975E+03          1.00000000E+30          4.78337584E+02          3.82678774E+02
         80.0000          1.00000000E+30          1.00000000E+30          4.77612326E+03          2.06850753E+03          1.00000000E+30          4.89651114E+02          3.65619266E+02
         81.0000          1.00000000E+30          1.00000000E+30          3.61271747E+03          1.56636778E+03          1.00000000E+30          5.02197520E+02          3.44060213E+02
         82.0000          1.00000000E+30          1.00000000E+30          2.76029792E+03          1.22404460E+03          1.00000000E+30          5.15634898E+02          3.20656691E+02
         83.0000          1.00000000E+30          1.00000000E+30          2.22283880E+03          1.00989060E+03          1.00000000E+30          5.25825826E+02          2.99235287E+02
         84.0000          1.00000000E+30          1.00000000E+30          1.87668633E+03          8.69988167E+02          1.00000000E+30          5.38598900E+02          2.82568552E+02
         85.0000          1.00000000E+30          1.00000000E+30          1.65154964E+03          7.75707818E+02          1.00000000E+30          5.52327931E+02          2.69894188E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.49844281E+03          7.12921284E+02          1.00000000E+30          5.65571982E+02          2.60541482E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.38816525E+03          6.70479413E+02          1.00000000E+30          5.78151275E+02          2.53710738E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.31916078E+03          6.38259529E+02          1.00000000E+30          5.92180712E+02          2.49159572E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.26503947E+03          6.15720697E+02          1.00000000E+30          6.06205389E+02          2.46050392E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.22602337E+03          6.00463366E+02          1.00000000E+30          6.18559595E+02          2.44040246E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.20007105E+03          5.90057025E+02          1.00000000E+30          6.32946274E+02          2.43430518E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.18301958E+03          5.82951377E+02          1.00000000E+30          6.47032918E+02          2.43532988E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.17105722E+03          5.77973412E+02          1.00000000E+30          6.62729714E+02          2.44318173E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.16384067E+03          5.74968038E+02          1.00000000E+30          6.76285990E+02          2.45271435E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.15291478E+03          5.70378621E+02          1.00000000E+30          6.91672494E+02          2.45920236E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.15066942E+03          5.65861889E+02          1.00000000E+30          7.07324139E+02          2.46910289E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.14419496E+03          5.67492408E+02          1.00000000E+30          7.21472456E+02          2.48622053E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.13779296E+03          5.65043543E+02          1.00000000E+30          7.37714750E+02          2.49737331E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.14114165E+03          5.62615723E+02          1.00000000E+30          7.52261079E+02          2.51063679E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.13779846E+03          5.64731742E+02          1.00000000E+30          7.68567433E+02          2.53115566E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.13927258E+03          5.66543663E+02          1.00000000E+30          9.39877642E+02          2.69773714E+02
        120.0000          1.00000000E+30          1.00000000E+30          1.18975064E+03          5.93669376E+02          1.00000000E+30          1.13241741E+03          2.93425670E+02
        120.9990          1.00000000E+30          1.00000000E+30          1.19633978E+03          5.97177844E+02          1.00000000E+30          1.15465912E+03          2.96166208E+02
        121.0010          1.00000000E+30          3.82313500E+03          1.19635304E+03          5.97184910E+02          1.00000000E+30          1.15470453E+03          2.74877458E+02
        130.0000          1.00000000E+30          3.95751591E+03          1.29344978E+03          6.47369145E+02          1.00000000E+30          1.34815332E+03          3.01906922E+02
        140.0000          1.00000000E+30          4.11837653E+03          1.44964996E+03          7.26719580E+02          1.00000000E+30          1.58424401E+03          3.40147819E+02
        150.0000          1.00000000E+30          4.25204221E+03          1.63701752E+03          8.21333496E+02          1.00000000E+30          1.84856021E+03          3.83944678E+02
        160.0000          1.00000000E+30          4.37664518E+03          1.84618079E+03          9.27227129E+02          1.00000000E+30          2.13501273E+03          4.31590722E+02
        170.0000          1.00000000E+30          4.62091790E+03          2.07368770E+03          1.04201144E+03          1.00000000E+30          2.45368080E+03          4.84056803E+02
        180.0000          1.00000000E+30          4.88534239E+03          2.32490363E+03          1.16893240E+03          1.00000000E+30          2.78968833E+03          5.40901995E+02
        190.0000          1.00000000E+30          5.16732631E+03          2.60668181E+03          1.31215991E+03          1.00000000E+30          3.15527644E+03          6.03797338E+02
        200.0000          1.00000000E+30          5.44900875E+03          2.91523277E+03          1.46829850E+03          1.00000000E+30          3.55038854E+03          6.71472107E+02
        210.0000          1.00000000E+30          5.75591994E+03          3.27828545E+03          1.64605361E+03          1.00000000E+30          3.97938494E+03          7.47618600E+02
        220.0000          1.00000000E+30          6.06497281E+03          3.63000659E+03          1.83065808E+03          1.00000000E+30          4.42591016E+03          8.24703722E+02
        230.0000          1.00000000E+30          6.41922623E+03          4.04466452E+03          2.03326439E+03          1.00000000E+30          4.90870584E+03          9.10281766E+02
        240.0000          1.00000000E+30          6.76665057E+03          4.46232524E+03          2.24958484E+03          1.00000000E+30          5.42756801E+03          9.99347363E+02
        250.0000          1.00000000E+30          7.14316936E+03          4.92452237E+03          2.47772797E+03          1.00000000E+30          5.97013070E+03          1.09390599E+03
        260.0000          1.00000000E+30          7.55541825E+03          5.40987763E+03          2.73550134E+03          1.00000000E+30          6.55979694E+03          1.19730388E+03
        270.0000          1.00000000E+30          7.96796792E+03          5.94358709E+03          2.98496322E+03          1.00000000E+30          7.15210045E+03          1.30109625E+03
        280.0000          1.00000000E+30          8.38351310E+03          6.48024228E+03          3.27787602E+03          1.00000000E+30          7.81170174E+03          1.41505635E+03
        290.0000          1.00000000E+30          8.83507426E+03          7.09757054E+03          3.57192911E+03          1.00000000E+30          8.49340671E+03          1.53426551E+03
        300.0000          1.00000000E+30          9.28116386E+03          7.70140269E+03          3.89481405E+03          1.00000000E+30          9.22046349E+03          1.65893143E+03
        310.0000          1.00000000E+30          9.79093389E+03          8.38757702E+03          4.23111741E+03          1.00000000E+30          9.95873688E+03          1.79173653E+03
        320.0000          1.00000000E+30          1.02232853E+04          9.09601588E+03          4.59436298E+03          1.00000000E+30          1.07234797E+04          1.92802490E+03
        330.0000          1.00000000E+30          1.07600193E+04          9.85871643E+03          4.97460957E+03          1.00000000E+30          1.15475447E+04          2.07473608E+03
        340.0000          1.00000000E+30          1.12674733E+04          1.06634241E+04          5.39877980E+03          1.00000000E+30          1.23992868E+04          2.23011987E+03
        350.0000          1.00000000E+30          1.17733428E+04          1.15264547E+04          5.80345697E+03          1.00000000E+30          1.33183365E+04          2.38612156E+03
        360.0000          1.00000000E+30          1.23478004E+04          1.23800728E+04          6.26269474E+03          1.00000000E+30          1.42460833E+04          2.55342102E+03
        370.0000          1.00000000E+30          1.28948775E+04          1.33179023E+04          6.74312337E+03          1.00000000E+30          1.52143222E+04          2.72729370E+03
        380.0000          1.00000000E+30          1.35421868E+04          1.42950170E+04          7.24139472E+03          1.00000000E+30          1.62489536E+04          2.91175801E+03
        390.0000          1.00000000E+30          1.40823894E+04          1.53482820E+04          7.74113165E+03          1.00000000E+30          1.72857621E+04          3.09410050E+03
        400.0000          1.00000000E+30          1.46992067E+04          1.64024892E+04          8.30292147E+03          1.00000000E+30          1.83712447E+04          3.29088458E+03
        410.0000          1.00000000E+30          1.53213796E+04          1.75429627E+04          8.88738165E+03          1.00000000E+30          1.95200405E+04          3.49626304E+03
        420.0000          1.00000000E+30          1.59383314E+04          1.87303559E+04          9.46888060E+03          1.00000000E+30          2.06884580E+04          3.70265697E+03
        430.0000          1.00000000E+30          1.66577707E+04          1.99828235E+04          1.01058169E+04          1.00000000E+30          2.18873449E+04          3.92593435E+03
        440.0000          1.00000000E+30          1.72694625E+04          2.12957096E+04          1.07755101E+04          1.00000000E+30          2.31491648E+04          4.15170959E+03
        450.0000          1.00000000E+30          1.79702729E+04          2.26763780E+04          1.14841329E+04          1.00000000E+30          2.44782252E+04          4.39221590E+03
        460.0000          1.00000000E+30          1.87632913E+04          2.42489768E+04          1.22146083E+04          1.00000000E+30          2.57606360E+04          4.64635420E+03
        470.0000          1.00000000E+30          1.94220264E+04          2.57107064E+04          1.29646892E+04          1.00000000E+30          2.72321127E+04          4.89629227E+03
        480.0000          1.00000000E+30          2.00946533E+04          2.71950158E+04          1.37337818E+04          1.00000000E+30          2.86576614E+04          5.14817041E+03
        490.0000          1.00000000E+30          2.09068291E+04          2.88732468E+04          1.46388427E+04          1.00000000E+30          3.01306060E+04          5.43579727E+03
        500.0000          1.00000000E+30          2.16822206E+04          3.05552960E+04          1.54848797E+04          1.00000000E+30          3.16518033E+04          5.71359386E+03
        510.0000          1.00000000E+30          2.24668124E+04          3.22026325E+04          1.62995016E+04          1.00000000E+30          3.32349161E+04          5.98788534E+03
        520.0000          1.00000000E+30          2.32480377E+04          3.40142809E+04          1.72144454E+04          1.00000000E+30          3.48119690E+04          6.28021178E+03
        530.0000          1.00000000E+30          2.41337571E+04          3.60602101E+04          1.82568001E+04          1.00000000E+30          3.65578307E+04          6.60959652E+03
        537.9990          1.00000000E+30          2.47388754E+04          3.75442804E+04          1.89997902E+04          1.00000000E+30          3.79072400E+04          6.84604351E+03
        538.0010          1.00000000E+30          2.47390518E+04          3.75447139E+04          1.90000100E+04          2.97213703E+03          3.79076166E+04          2.07242484E+03
        540.0000          1.00000000E+30          2.49165860E+04          3.78866842E+04          1.91735988E+04          2.94829658E+03          3.82866655E+04          2.06619633E+03
        550.0000          1.00000000E+30          2.58443819E+04          3.99727234E+04          2.02317901E+04          2.98391755E+03          4.00387846E+04          2.11307915E+03
        560.0000          1.00000000E+30          2.67028375E+04          4.20827154E+04          2.13022167E+04          3.07903109E+03          4.20079836E+04          2.18943954E+03
        570.0000          1.00000000E+30          2.75807570E+04          4.42883149E+04          2.24212980E+04          3.15528797E+03          4.37933902E+04          2.25631915E+03
        580.0000          1.00000000E+30          2.85665515E+04          4.67534076E+04          2.36723638E+04          3.22499876E+03          4.59343978E+04          2.32295614E+03
        590.0000          1.00000000E+30          2.94258150E+04          4.90178201E+04          2.48214708E+04          3.32350644E+03          4.77330662E+04          2.40090802E+03
        600.0000          1.00000000E+30          3.04553806E+04          5.13513741E+04          2.60057896E+04          3.44085383E+03          4.99634643E+04          2.49126974E+03
        610.0000          1.00000000E+30          3.13185545E+04          5.40922682E+04          2.73048881E+04          3.57326717E+03          5.19725498E+04          2.58975295E+03
        620.0000          1.00000000E+30          3.23697685E+04          5.67289717E+04          2.86511416E+04          3.71280377E+03          5.40816028E+04          2.69358724E+03
        630.0000          1.00000000E+30          3.33584340E+04          5.92964865E+04          3.01380271E+04          3.87767001E+03          5.63460256E+04          2.81169931E+03
        640.0000          1.00000000E+30          3.44830086E+04          6.23106014E+04          3.15133109E+04          4.03019771E+03          5.86996938E+04          2.92445808E+03
        650.0000          1.00000000E+30          3.54854340E+04          6.51233957E+04          3.29536481E+04          4.19497250E+03          6.09857566E+04          3.04266221E+03
        660.0000          1.00000000E+30          3.66665147E+04          6.80582192E+04          3.44717363E+04          4.35401694E+03          6.35842592E+04          3.16080053E+03
        670.0000          1.00000000E+30          3.76423953E+04          7.11470938E+04          3.60070120E+04          4.53778007E+03          6.58386273E+04          3.28996857E+03
        680.0000          1.00000000E+30          3.88691919E+04          7.42705736E+04          3.77429484E+04          4.69930716E+03          6.83543274E+04          3.41164663E+03
        690.0000          1.00000000E+30          3.98384465E+04          7.78194041E+04          3.93294072E+04          4.85941324E+03          7.11545541E+04          3.53084917E+03
        700.0000          1.00000000E+30          4.10860818E+04          8.10430041E+04          4.10712929E+04          5.04134788E+03          7.36178779E+04          3.66341316E+03
        710.0000          1.00000000E+30          4.21781101E+04          8.45629677E+04          4.30423199E+04          5.23743554E+03          7.63321246E+04          3.80515740E+03
        720.0000          1.00000000E+30          4.34832346E+04          8.81656788E+04          4.47631602E+04          5.39404849E+03          7.91827307E+04          3.92621888E+03
        730.0000          1.00000000E+30          4.45980398E+04          9.19013875E+04          4.65756547E+04          5.56293171E+03          8.19591699E+04          4.05290320E+03
        740.0000          1.00000000E+30          4.58010243E+04          9.61062541E+04          4.85028117E+04          5.74447567E+03          8.47555591E+04          4.18874463E+03
        750.0000          1.00000000E+30          4.71215200E+04          9.98448182E+04          5.06724125E+04          5.94271282E+03          8.79406838E+04          4.33620334E+03
        760.0000          1.00000000E+30          4.83084884E+04          1.03753106E+05          5.26314566E+04          6.12350648E+03          9.07545944E+04          4.47102303E+03
        770.0000          1.00000000E+30          4.96785945E+04          1.07890907E+05          5.46344339E+04          6.33250240E+03          9.39746343E+04          4.62410392E+03
        780.0000          1.00000000E+30          5.08758278E+04          1.12063047E+05          5.69862636E+04          6.51618800E+03          9.70744505E+04          4.76433988E+03
        790.0000          1.00000000E+30          5.22729184E+04          1.16771554E+05          5.92000534E+04          6.73236970E+03          1.00337636E+05          4.92396341E+03
        800.0000          1.00000000E+30          5.37489060E+04          1.21052835E+05          6.14723119E+04          6.94725820E+03          1.03784740E+05          5.08361589E+03
        810.0000          1.00000000E+30          5.50373571E+04          1.25686419E+05          6.38331002E+04          7.18491262E+03          1.07008296E+05          5.25438454E+03
        820.0000          1.00000000E+30          5.65800648E+04          1.30863346E+05          6.65037945E+04          7.38724362E+03          1.10593429E+05          5.41233960E+03
        830.0000          1.00000000E+30          5.78733635E+04          1.35674323E+05          6.88352955E+04          7.63442087E+03          1.13941856E+05          5.58848915E+03
        840.0000          1.00000000E+30          5.94441596E+04          1.40684472E+05          7.12954585E+04          7.89871185E+03          1.17460609E+05          5.77790311E+03
        850.0000          1.00000000E+30          6.11026034E+04          1.46415033E+05          7.39005391E+04          8.09353119E+03          1.21278323E+05          5.93371532E+03
        860.0000          1.00000000E+30          6.22989215E+04          1.51325008E+05          7.67723024E+04          8.36206384E+03          1.24783321E+05          6.12418400E+03
        870.0000          1.00000000E+30          6.39664249E+04          1.56519102E+05          7.94115926E+04          8.59295405E+03          1.28793091E+05          6.29906879E+03
        880.0000          1.00000000E+30          6.57256486E+04          1.62039770E+05          8.25168462E+04          8.87544474E+03          1.32398323E+05          6.50498744E+03
        890.0000          1.00000000E+30          6.68576037E+04          1.68135389E+05          8.51890276E+04          9.10963524E+03          1.36481160E+05          6.67805280E+03
        900.0000          1.00000000E+30          6.85854034E+04          1.73713142E+05          8.81355185E+04          9.36233044E+03          1.40513832E+05          6.86761810E+03
        910.0000          1.00000000E+30          7.04048752E+04          1.80271774E+05          9.14720805E+04          9.64939186E+03          1.44713492E+05          7.08081308E+03
        920.0000          1.00000000E+30          7.17447714E+04          1.85919357E+05          9.45054019E+04          9.91189688E+03          1.48676804E+05          7.27202700E+03
        930.0000          1.00000000E+30          7.35827980E+04          1.92151760E+05          9.76755118E+04          1.02140739E+04          1.52916163E+05          7.49198400E+03
        940.0000          1.00000000E+30          7.50209054E+04          1.99150685E+05          1.01289174E+05          1.04652179E+04          1.57472301E+05          7.68470485E+03
        950.0000          1.00000000E+30          7.68475984E+04          2.05569157E+05          1.04377187E+05          1.07758780E+04          1.62071811E+05          7.90964553E+03
        960.0000          1.00000000E+30          7.84441249E+04          2.12272899E+05          1.08205670E+05          1.10445714E+04          1.66169675E+05          8.11288807E+03
