#Energy      K-K-shell   K-L1-shell   K-L2-shell   K-L3-shell   K-M1-shell   K-M2-shell   K-M3-shell   Mg-K-shell   Mg-L1-shell   Mg-L2-shell   Mg-L3-shell   Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   O-K-shell   Valence  Total
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65790219E+02          2.77002245E+01          1.34313385E+01          1.00000000E+30          1.00000000E+30          1.00983012E+03          5.04915059E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.47152920E+00          3.30774996E+00
         76.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60903015E+02          2.74241671E+01          1.33017356E+01          1.00000000E+30          1.00000000E+30          9.47654971E+02          4.73827485E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.42683868E+00          3.27554910E+00
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60898284E+02          2.74238990E+01          1.33016097E+01          1.00000000E+30          1.00000000E+30          9.47596785E+02          4.73798393E+02          1.00000000E+30          1.00000000E+30          4.69495534E+09          2.34747767E+09          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.42679598E+00          3.27551804E+00
         77.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60893554E+02          2.74236309E+01          1.33014839E+01          1.00000000E+30          1.00000000E+30          9.47538606E+02          4.73769303E+02          1.00000000E+30          1.00000000E+30          4.69517289E+09          2.34758645E+09          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.42675328E+00          3.27548698E+00
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56304867E+02          2.71635312E+01          1.31794276E+01          1.00000000E+30          1.00000000E+30          8.91867297E+02          4.45933649E+02          1.00000000E+30          1.00000000E+30          3.21911026E+05          1.60955513E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.38601701E+00          3.24541870E+00
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51985912E+02          2.69181773E+01          1.30643662E+01          1.00000000E+30          1.00000000E+30          8.41726626E+02          4.20863313E+02          1.00000000E+30          1.00000000E+30          1.13675947E+05          5.68379737E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.34888391E+00          3.21731020E+00
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47919416E+02          2.66869878E+01          1.29560138E+01          1.00000000E+30          1.00000000E+30          7.96414420E+02          3.98207210E+02          1.00000000E+30          1.00000000E+30          6.16405572E+04          3.08202786E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.31511606E+00          3.19107199E+00
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44086141E+02          2.64691571E+01          1.28539890E+01          1.00000000E+30          1.00000000E+30          7.55312065E+02          3.77656033E+02          1.00000000E+30          1.00000000E+30          3.98637220E+04          1.99318610E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.28445794E+00          3.16657850E+00
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40468345E+02          2.62639318E+01          1.27579409E+01          1.00000000E+30          1.00000000E+30          7.17892835E+02          3.58946418E+02          1.00000000E+30          1.00000000E+30          2.84154404E+04          1.42077202E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.25667685E+00          3.14371143E+00
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37050303E+02          2.60706248E+01          1.26675363E+01          1.00000000E+30          1.00000000E+30          6.83708891E+02          3.41854445E+02          1.00000000E+30          1.00000000E+30          2.15314439E+04          1.07657219E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.23156062E+00          3.12235964E+00
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33817462E+02          2.58885750E+01          1.25824705E+01          1.00000000E+30          1.00000000E+30          6.52390317E+02          3.26195158E+02          1.00000000E+30          1.00000000E+30          1.70267017E+04          8.51335086E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.20891572E+00          3.10242218E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30756874E+02          2.57171735E+01          1.25024497E+01          1.00000000E+30          1.00000000E+30          6.23595427E+02          3.11797713E+02          1.00000000E+30          1.00000000E+30          1.38926166E+04          6.94630832E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.18856540E+00          3.08380344E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27856560E+02          2.55558483E+01          1.24272038E+01          1.00000000E+30          1.00000000E+30          5.97069012E+02          2.98534506E+02          1.00000000E+30          1.00000000E+30          1.16090838E+04          5.80454188E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.17034810E+00          3.06641787E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25105878E+02          2.54040646E+01          1.23564827E+01          1.00000000E+30          1.00000000E+30          5.72550712E+02          2.86275356E+02          1.00000000E+30          1.00000000E+30          9.88649596E+03          4.94324798E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.15411600E+00          3.05018436E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22494709E+02          2.52613204E+01          1.22900462E+01          1.00000000E+30          1.00000000E+30          5.49849193E+02          2.74924596E+02          1.00000000E+30          1.00000000E+30          8.55052628E+03          4.27526314E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.13973364E+00          3.03503033E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20014160E+02          2.51271452E+01          1.22276707E+01          1.00000000E+30          1.00000000E+30          5.28774900E+02          2.64387450E+02          1.00000000E+30          1.00000000E+30          7.48964405E+03          3.74482202E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.12707683E+00          3.02088674E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17655901E+02          2.50010976E+01          1.21691511E+01          1.00000000E+30          1.00000000E+30          5.09171766E+02          2.54585883E+02          1.00000000E+30          1.00000000E+30          6.63120273E+03          3.31560137E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.11603151E+00          3.00769124E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15412297E+02          2.48827638E+01          1.21142874E+01          1.00000000E+30          1.00000000E+30          4.90899381E+02          2.45449690E+02          1.00000000E+30          1.00000000E+30          5.92515923E+03          2.96257962E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.10649283E+00          2.99538522E+00
         91.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13278412E+02          2.47718625E+01          1.20629466E+01          1.00000000E+30          1.00000000E+30          4.73851978E+02          2.36925989E+02          1.00000000E+30          1.00000000E+30          5.33702962E+03          2.66851481E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.09837174E+00          2.98392623E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13276329E+02          2.47717550E+01          1.20628969E+01          1.00000000E+30          7.67372592E+09          4.73835544E+02          2.36917772E+02          1.00000000E+30          1.00000000E+30          5.33650822E+03          2.66825411E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.09836429E+00          2.98391519E+00
         92.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13274246E+02          2.47716476E+01          1.20628472E+01          1.00000000E+30          7.67402655E+09          4.73819111E+02          2.36909556E+02          1.00000000E+30          1.00000000E+30          5.33598691E+03          2.66799345E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.09835684E+00          2.98390414E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11241501E+02          2.46677055E+01          1.20148066E+01          1.00000000E+30          5.74059473E+05          4.57871142E+02          2.28935571E+02          1.00000000E+30          1.00000000E+30          4.83964212E+03          2.41982106E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.09155698E+00          2.97321566E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09301856E+02          2.45702698E+01          1.19698545E+01          1.00000000E+30          2.02763229E+05          4.42912036E+02          2.21456018E+02          1.00000000E+30          1.00000000E+30          4.41592295E+03          2.20796148E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.08598886E+00          2.96324377E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07451893E+02          2.44791285E+01          1.19278855E+01          1.00000000E+30          1.09990423E+05          4.28870195E+02          2.14435098E+02          1.00000000E+30          1.00000000E+30          4.05109983E+03          2.02554991E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.08158418E+00          2.95396056E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05686454E+02          2.43939733E+01          1.18887567E+01          1.00000000E+30          7.11478007E+04          4.15672015E+02          2.07836007E+02          1.00000000E+30          1.00000000E+30          3.73447443E+03          1.86723722E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07827287E+00          2.94532834E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04000784E+02          2.43145178E+01          1.18523325E+01          1.00000000E+30          5.07022252E+04          4.03245298E+02          2.01622649E+02          1.00000000E+30          1.00000000E+30          3.45769074E+03          1.72884537E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07599007E+00          2.93731064E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02390451E+02          2.42404942E+01          1.18184845E+01          1.00000000E+30          3.84171638E+04          3.91532029E+02          1.95766014E+02          1.00000000E+30          1.00000000E+30          3.21404072E+03          1.60702036E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07467569E+00          2.92987399E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00851443E+02          2.41716455E+01          1.17870919E+01          1.00000000E+30          3.03716283E+04          3.80475898E+02          1.90237949E+02          1.00000000E+30          1.00000000E+30          2.99826703E+03          1.49913351E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07427396E+00          2.92298669E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.93798550E+01          2.41077336E+01          1.17580411E+01          1.00000000E+30          2.47696762E+04          3.70027035E+02          1.85013518E+02          1.00000000E+30          1.00000000E+30          2.80600822E+03          1.40300411E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07473308E+00          2.91661882E+00
        103.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.41010904E+01          2.38971318E+01          1.16632136E+01          1.00000000E+30          1.33270768E+04          3.33473076E+02          1.66736538E+02          1.00000000E+30          1.00000000E+30          2.21340638E+03          1.10670319E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.08425945E+00          2.89582549E+00
        104.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.40986737E+01          2.38970432E+01          1.16631741E+01          1.00000000E+30          1.33235028E+04          3.33456681E+02          1.66728340E+02          1.00000000E+30          1.00000000E+30          2.21316569E+03          1.10658285E+03          1.00000000E+30          1.00000000E+30          1.08032495E+10          5.40162476E+09          1.00000000E+30          5.08426702E+00          2.89581680E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.76910431E+01          2.36958160E+01          1.15753673E+01          1.00000000E+30          7.17500492E+03          2.90807496E+02          1.45403748E+02          1.00000000E+30          1.00000000E+30          1.65209854E+03          8.26049269E+02          1.00000000E+30          1.00000000E+30          5.74940477E+04          2.87470239E+04          1.00000000E+30          5.11753108E+00          2.87582902E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.99460768E+01          2.35912735E+01          1.15386480E+01          1.00000000E+30          3.68221040E+03          2.41130238E+02          1.20565119E+02          1.00000000E+30          1.00000000E+30          1.13509822E+03          5.67549109E+02          1.00000000E+30          1.00000000E+30          1.28196054E+04          6.40980269E+03          1.00000000E+30          5.20924696E+00          2.86435675E+00
        120.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.93271921E+01          2.35933608E+01          1.15409333E+01          1.00000000E+30          3.49467026E+03          2.37215333E+02          1.18607666E+02          1.00000000E+30          1.00000000E+30          1.09949245E+03          5.49746227E+02          1.00000000E+30          1.00000000E+30          1.16844322E+04          5.84221610E+03          1.00000000E+30          5.22029787E+00          2.86436885E+00
        121.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.93259774E+01          2.35933669E+01          1.15409388E+01          1.00000000E+30          3.49431683E+03          2.37207628E+02          1.18603814E+02          1.00000000E+30          1.65402346E+10          1.09942360E+03          5.49711800E+02          1.00000000E+30          1.00000000E+30          1.16822079E+04          5.84110395E+03          1.00000000E+30          5.22032029E+00          2.86436903E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.47027565E+01          2.36915261E+01          1.15992426E+01          1.00000000E+30          2.34661353E+03          2.07980558E+02          1.03990279E+02          1.00000000E+30          5.11429838E+04          8.53452648E+02          4.26726324E+02          1.00000000E+30          1.00000000E+30          6.11479235E+03          3.05739617E+03          1.00000000E+30          5.33134443E+00          2.87146806E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.11161324E+01          2.39332323E+01          1.17270899E+01          1.00000000E+30          1.67883659E+03          1.84913031E+02          9.24565155E+01          1.00000000E+30          1.62444606E+04          6.80978861E+02          3.40489431E+02          1.00000000E+30          1.00000000E+30          3.75329111E+03          1.87664555E+03          1.00000000E+30          5.47325612E+00          2.89093013E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.86659700E+01          2.42756310E+01          1.19028279E+01          1.00000000E+30          1.29118397E+03          1.68382116E+02          8.41910580E+01          1.00000000E+30          8.50696995E+03          5.66914437E+02          2.83457218E+02          1.00000000E+30          1.00000000E+30          2.62043353E+03          1.31021676E+03          1.00000000E+30          5.62857151E+00          2.91901978E+00
        153.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.79253496E+01          2.44343277E+01          1.19834623E+01          1.00000000E+30          1.17983039E+03          1.63098854E+02          8.15494268E+01          1.00000000E+30          6.99371400E+03          5.31822938E+02          2.65911469E+02          1.00000000E+30          1.00000000E+30          2.32432751E+03          1.16216376E+03          1.00000000E+30          5.69346581E+00          2.93210127E+00
        154.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.79250084E+01          2.44344098E+01          1.19835039E+01          1.00000000E+30          1.17977948E+03          1.63096371E+02          8.15481856E+01          1.00000000E+30          6.99308524E+03          5.31806601E+02          2.65903300E+02          1.00000000E+30          3.28361091E+10          2.32419547E+03          1.16209774E+03          1.00000000E+30          5.69349860E+00          2.93210805E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.70193144E+01          2.46915284E+01          1.21135303E+01          1.00000000E+30          1.04365708E+03          1.56282392E+02          7.81411960E+01          1.00000000E+30          5.43945327E+03          4.87328196E+02          2.43664098E+02          1.00000000E+30          2.13023959E+05          1.97919482E+03          9.89597411E+02          1.00000000E+30          5.78494566E+00          2.95115754E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.59559173E+01          2.51622098E+01          1.23502941E+01          1.00000000E+30          8.74905989E+02          1.47291135E+02          7.36455675E+01          1.00000000E+30          3.87890879E+03          4.29607527E+02          2.14803764E+02          1.00000000E+30          4.74680273E+04          1.57654904E+03          7.88274521E+02          1.00000000E+30          5.95760015E+00          2.99041258E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.53258995E+01          2.56744415E+01          1.26068201E+01          1.00000000E+30          7.54288159E+02          1.40541541E+02          7.02707706E+01          1.00000000E+30          2.96404391E+03          3.86521177E+02          1.93260589E+02          1.00000000E+30          2.24612368E+04          1.30513821E+03          6.52569106E+02          1.00000000E+30          6.13982827E+00          3.03431149E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.50245454E+01          2.62186453E+01          1.28785462E+01          1.00000000E+30          6.64977590E+02          1.35446668E+02          6.77233341E+01          1.00000000E+30          2.37599332E+03          3.53643293E+02          1.76821647E+02          1.00000000E+30          1.36291814E+04          1.11258119E+03          5.56290594E+02          1.00000000E+30          6.31518261E+00          3.07840808E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.49770014E+01          2.67877440E+01          1.31621008E+01          1.00000000E+30          5.97040277E+02          1.31598430E+02          6.57992152E+01          1.00000000E+30          1.97281270E+03          3.28121689E+02          1.64060844E+02          1.00000000E+30          9.39038599E+03          9.70632171E+02          4.85316086E+02          1.00000000E+30          6.49842923E+00          3.12599373E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.51286042E+01          2.73764155E+01          1.34549467E+01          1.00000000E+30          5.44260351E+02          1.28706429E+02          6.43532145E+01          1.00000000E+30          1.68295999E+03          3.08040682E+02          1.54020341E+02          1.00000000E+30          6.99285831E+03          8.62863003E+02          4.31431502E+02          1.00000000E+30          6.68171054E+00          3.17494999E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.54386786E+01          2.79805932E+01          1.37551457E+01          1.00000000E+30          5.02562179E+02          1.26559921E+02          6.32799603E+01          1.00000000E+30          1.46689040E+03          2.92070086E+02          1.46035043E+02          1.00000000E+30          5.48896005E+03          7.79131627E+02          3.89565814E+02          1.00000000E+30          6.86492815E+00          3.22509496E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.58764399E+01          2.85971271E+01          1.40611955E+01          1.00000000E+30          4.69169486E+02          1.25003098E+02          6.25015492E+01          1.00000000E+30          1.30120958E+03          2.79261720E+02          1.39630860E+02          1.00000000E+30          4.47590714E+03          7.12863952E+02          3.56431976E+02          1.00000000E+30          7.05382172E+00          3.27753801E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.64182218E+01          2.92235470E+01          1.43719182E+01          1.00000000E+30          4.42129984E+02          1.23918879E+02          6.19594395E+01          1.00000000E+30          1.17126949E+03          2.68924405E+02          1.34462202E+02          1.00000000E+30          3.75690172E+03          6.59626650E+02          3.29813325E+02          1.00000000E+30          7.24200239E+00          3.33074340E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.70455829E+01          2.98578946E+01          1.46863801E+01          1.00000000E+30          4.20034810E+02          1.23217992E+02          6.16089961E+01          1.00000000E+30          1.06748510E+03          2.60544852E+02          1.30272426E+02          1.00000000E+30          3.22591967E+03          6.16327603E+02          3.08163801E+02          1.00000000E+30          7.42947722E+00          3.38463345E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.77439599E+01          3.04986025E+01          1.50038337E+01          1.00000000E+30          4.01844674E+02          1.22831355E+02          6.14156774E+01          1.00000000E+30          9.83340157E+02          2.53735952E+02          1.26867976E+02          1.00000000E+30          2.82134676E+03          5.80749086E+02          2.90374543E+02          1.00000000E+30          7.61625864E+00          3.43914150E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.85017347E+01          3.11444046E+01          1.53236754E+01          1.00000000E+30          3.86778968E+02          1.22704871E+02          6.13524356E+01          1.00000000E+30          9.14265592E+02          2.48201179E+02          1.24100590E+02          1.00000000E+30          2.50527514E+03          5.51263099E+02          2.75631549E+02          1.00000000E+30          7.80236245E+00          3.49420925E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.93095287E+01          3.17942714E+01          1.56454145E+01          1.00000000E+30          3.74241736E+02          1.22795667E+02          6.13978337E+01          1.00000000E+30          8.56966065E+02          2.43710757E+02          1.21855378E+02          1.00000000E+30          2.25325646E+03          5.26649682E+02          2.63324841E+02          1.00000000E+30          7.98780652E+00          3.54978488E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.01597069E+01          3.24473589E+01          1.59686488E+01          1.00000000E+30          3.63772142E+02          1.23069407E+02          6.15347036E+01          1.00000000E+30          8.09011390E+02          2.40084468E+02          1.20042234E+02          1.00000000E+30          2.04888197E+03          5.05979510E+02          2.52989755E+02          1.00000000E+30          8.17729686E+00          3.60673390E+00
        295.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.06874113E+01          3.28403971E+01          1.61631343E+01          1.00000000E+30          3.58330293E+02          1.23309632E+02          6.16548161E+01          1.00000000E+30          7.83947839E+02          2.38263036E+02          1.19131518E+02          1.00000000E+30          1.94426206E+03          4.95166036E+02          2.47583018E+02          1.00000000E+30          8.28960613E+00          3.64088331E+00
        296.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08887510E+11          7.06875893E+01          3.28405283E+01          1.61631992E+01          1.00000000E+30          3.58328574E+02          1.23309721E+02          6.16548605E+01          1.00000000E+30          7.83939901E+02          2.38262469E+02          1.19131235E+02          1.00000000E+30          1.94422919E+03          4.95162602E+02          2.47581301E+02          1.00000000E+30          8.28964662E+00          3.64089531E+00
        298.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.79208610E+06          7.09558065E+01          3.30372483E+01          1.62605306E+01          1.00000000E+30          3.55818291E+02          1.23449065E+02          6.17245323E+01          1.00000000E+30          7.72324559E+02          2.37441190E+02          1.18720595E+02          1.00000000E+30          1.89622628E+03          4.90152285E+02          2.45076142E+02          1.00000000E+30          8.34566219E+00          3.65800317E+00
        299.0010          1.00000000E+30          1.00000000E+30          2.24294574E+11          2.78953521E+06          7.09559864E+01          3.30373796E+01          1.62605955E+01          1.00000000E+30          3.55816661E+02          1.23449162E+02          6.17245809E+01          1.00000000E+30          7.72317005E+02          2.37440661E+02          1.18720330E+02          1.00000000E+30          1.89619519E+03          4.90149026E+02          2.45074513E+02          1.00000000E+30          8.34570260E+00          3.65801518E+00
        300.0000          1.00000000E+30          1.00000000E+30          2.97343466E+07          1.81181298E+06          7.10459951E+01          3.31029716E+01          1.62930470E+01          1.00000000E+30          3.55009379E+02          1.23498304E+02          6.17491522E+01          1.00000000E+30          7.68572492E+02          2.37179454E+02          1.18589727E+02          1.00000000E+30          1.88078226E+03          4.88534112E+02          2.44267056E+02          1.00000000E+30          8.36130720E+00          3.66313682E+00
        310.0000          1.00000000E+30          1.00000000E+30          8.11995785E+05          2.71420066E+05          7.19632004E+01          3.37605329E+01          1.66183347E+01          1.00000000E+30          3.47667678E+02          1.24059682E+02          6.20298411E+01          1.00000000E+30          7.34248815E+02          2.34881228E+02          1.17440614E+02          1.00000000E+30          1.74085496E+03          4.73750880E+02          2.36875440E+02          1.00000000E+30          8.54913305E+00          3.72070652E+00
        320.0000          1.00000000E+30          1.00000000E+30          3.01669108E+05          1.18573137E+05          7.29069915E+01          3.44195625E+01          1.69442833E+01          1.00000000E+30          3.41518615E+02          1.24734864E+02          6.23674322E+01          1.00000000E+30          7.04953206E+02          2.33097262E+02          1.16548631E+02          1.00000000E+30          1.62318220E+03          4.61184182E+02          2.30592091E+02          1.00000000E+30          8.73611986E+00          3.77851515E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.65321641E+05          6.91855249E+04          7.38737295E+01          3.50568083E+01          1.72590092E+01          1.00000000E+30          3.36377965E+02          1.25508358E+02          6.27541789E+01          1.00000000E+30          6.79828339E+02          2.31752233E+02          1.15876117E+02          1.00000000E+30          1.52335294E+03          4.50477667E+02          2.25238833E+02          1.00000000E+30          8.92229884E+00          3.83569072E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.07175855E+05          4.63817937E+04          7.48603414E+01          3.57132109E+01          1.75836494E+01          1.00000000E+30          3.32095732E+02          1.26367215E+02          6.31836073E+01          1.00000000E+30          6.58192606E+02          2.30784132E+02          1.15392066E+02          1.00000000E+30          1.43801336E+03          4.41343623E+02          2.20671812E+02          1.00000000E+30          9.10769995E+00          3.89376291E+00
        350.0000          1.00000000E+30          1.00000000E+30          7.63956863E+04          3.37639670E+04          7.58642169E+01          3.63983395E+01          1.79221359E+01          1.00000000E+30          3.28548960E+02          1.27300537E+02          6.36502683E+01          1.00000000E+30          6.39497386E+02          2.30141642E+02          1.15070821E+02          1.00000000E+30          1.36457413E+03          4.33547785E+02          2.16773893E+02          1.00000000E+30          9.29235179E+00          3.95300879E+00
        360.0000          1.00000000E+30          1.00000000E+30          5.79010561E+04          2.59634116E+04          7.68831251E+01          3.70505536E+01          1.82446632E+01          1.00000000E+30          3.25636050E+02          1.28299099E+02          6.41495494E+01          1.00000000E+30          6.23297818E+02          2.29781957E+02          1.14890978E+02          1.00000000E+30          1.30100587E+03          4.26897831E+02          2.13448916E+02          1.00000000E+30          9.47628164E+00          4.01123239E+00
        370.0000          1.00000000E+30          1.00000000E+30          4.58142395E+04          2.07632801E+04          7.79151508E+01          3.77011913E+01          1.85663863E+01          1.00000000E+30          3.23272405E+02          1.29355046E+02          6.46775231E+01          1.00000000E+30          6.09229539E+02          2.29669169E+02          1.14834585E+02          1.00000000E+30          1.24569775E+03          4.21235219E+02          2.10617609E+02          1.00000000E+30          9.65951544E+00          4.06953746E+00
        380.0000          1.00000000E+30          1.00000000E+30          3.74290030E+04          1.71022232E+04          7.89586439E+01          3.83786872E+01          1.89010651E+01          1.00000000E+30          3.21387271E+02          1.30461647E+02          6.52308237E+01          1.00000000E+30          5.96992174E+02          2.29772914E+02          1.14886457E+02          1.00000000E+30          1.19735704E+03          4.16427599E+02          2.08213799E+02          1.00000000E+30          9.84207787E+00          4.12889891E+00
