#Energy      Mg-K-shell   Mg-L1-shell   Mg-L2-shell   Mg-L3-shell   Co-K-shell   Co-L1-shell   Co-L2-shell   Co-L3-shell   Co-M1-shell   Co-M2-shell   Co-M3-shell   Ni-K-shell   Ni-L1-shell   Ni-L2-shell   Ni-L3-shell   Ni-M1-shell   Ni-M2-shell   Ni-M3-shell   Cu-K-shell   Cu-L1-shell   Cu-L2-shell   Cu-L3-shell   Cu-M1-shell   Cu-M2-shell   Cu-M3-shell   Zn-K-shell   Zn-L1-shell   Zn-L2-shell   Zn-L3-shell   Zn-M1-shell   Zn-M2-shell   Zn-M3-shell   O-K-shell   Valence  Total
        730.0000          1.00000000E+30          2.26695777E+05          5.72946339E+05          2.90467564E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13635900E+05          1.87285860E+05          9.55644099E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99768335E+05          1.69827393E+05          8.64971002E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89837967E+05          1.57821120E+05          8.04032851E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          8.46992434E+03          3.34183575E+04          4.45298110E+03
        740.0000          1.00000000E+30          2.33852955E+05          5.99822062E+05          3.02897868E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19165643E+05          1.92946496E+05          9.82783695E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03952298E+05          1.74924644E+05          8.91171448E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94503845E+05          1.62368526E+05          8.27571664E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          8.74633680E+03          3.48062626E+04          4.59866823E+03
        750.0000          1.00000000E+30          2.39573635E+05          6.23566960E+05          3.15228027E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23615911E+05          1.97832772E+05          1.01026556E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08853682E+05          1.78957147E+05          9.14551113E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97937214E+05          1.66166935E+05          8.52530286E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          9.04816572E+03          3.62434512E+04          4.74842268E+03
        760.0000          1.00000000E+30          2.46927557E+05          6.49103896E+05          3.29446013E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29257158E+05          2.03607791E+05          1.04047757E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13996446E+05          1.84056412E+05          9.41883705E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02498360E+05          1.70796181E+05          8.70981216E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          9.32343580E+03          3.77232010E+04          4.89540509E+03
        770.0000          1.00000000E+30          2.52701310E+05          6.74829602E+05          3.42407613E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33827253E+05          2.09207059E+05          1.07255227E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19398874E+05          1.88915066E+05          9.64738463E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07274671E+05          1.75690752E+05          8.96226526E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          9.64164564E+03          3.92944285E+04          5.05570318E+03
        780.0000          1.00000000E+30          2.60100846E+05          7.04388004E+05          3.56196305E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39505959E+05          2.15399189E+05          1.09888908E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.22952084E+05          1.94321493E+05          9.92978532E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11357595E+05          1.79340330E+05          9.15210784E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          9.92131889E+03          4.08355084E+04          5.20272235E+03
        784.9990          1.00000000E+30          2.63964748E+05          7.20156744E+05          3.63873130E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42449421E+05          2.17936415E+05          1.11521836E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25587183E+05          1.97141861E+05          1.00772477E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13772787E+05          1.81742113E+05          9.27533353E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.00831759E+04          4.16828823E+04          5.28650123E+03
        785.0010          1.00000000E+30          2.63966317E+05          7.20163194E+05          3.63876267E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.01286341E+04          2.42450613E+05          2.17937639E+05          1.11522499E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25588250E+05          1.97143006E+05          1.00773076E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13773764E+05          1.81743087E+05          9.27538349E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.00832417E+04          4.16832344E+04          4.99363179E+03
        790.0000          1.00000000E+30          2.67946798E+05          7.30751131E+05          3.70094436E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.96282540E+04          2.45467355E+05          2.21041948E+05          1.13204710E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28286410E+05          2.00046483E+05          1.01584336E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16244814E+05          1.84210101E+05          9.40197411E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.02504695E+04          4.24439681E+04          4.72817996E+03
        799.9990          1.00000000E+30          2.74319190E+05          7.59843277E+05          3.85931464E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33234430E+04          2.49637858E+05          2.27524318E+05          1.15837742E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33881677E+05          2.04426229E+05          1.04447284E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20405176E+05          1.88792343E+05          9.63994674E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.05776162E+04          4.41310432E+04          3.90945631E+03
        800.0000          1.00000000E+30          2.74319977E+05          7.59846388E+05          3.85933116E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33228465E+04          2.49638437E+05          2.27524986E+05          1.15838068E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33882250E+05          2.04426793E+05          1.04447578E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20405658E+05          1.88792845E+05          9.63997244E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.05776512E+04          4.41312244E+04          3.90941384E+03
        800.0010          1.00000000E+30          2.74320765E+05          7.59849500E+05          3.85934768E+05          1.00000000E+30          1.00000000E+30          1.98356764E+05          1.33222500E+04          2.49639016E+05          2.27525653E+05          1.15838395E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33882823E+05          2.04427357E+05          1.04447873E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20406141E+05          1.88793347E+05          9.63999813E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.05776862E+04          4.41314056E+04          3.83381159E+03
        810.0000          1.00000000E+30          2.82427920E+05          7.89848239E+05          4.00179639E+05          1.00000000E+30          1.00000000E+30          3.93563610E+04          1.09957772E+04          2.55565669E+05          2.33068661E+05          1.19199876E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37254762E+05          2.10225832E+05          1.07165290E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25340054E+05          1.93949324E+05          9.90394351E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.09394955E+04          4.58322594E+04          3.43081875E+03
        820.0000          1.00000000E+30          2.88993586E+05          8.22984396E+05          4.15695218E+05          1.00000000E+30          1.00000000E+30          2.40788883E+04          1.09301054E+04          2.61781209E+05          2.39797133E+05          1.22294501E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42648257E+05          2.16363483E+05          1.10223832E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30500450E+05          1.99395389E+05          1.01454242E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.12475576E+04          4.76435475E+04          3.29824207E+03
        830.0000          1.00000000E+30          2.96236152E+05          8.53038382E+05          4.31668323E+05          1.00000000E+30          1.00000000E+30          2.23577191E+04          1.10240033E+04          2.65723758E+05          2.45331288E+05          1.25854888E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48292675E+05          2.20513478E+05          1.13462087E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34351744E+05          2.03418249E+05          1.04190363E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.16239010E+04          4.94038639E+04          3.32761179E+03
        840.0000          1.00000000E+30          3.04347813E+05          8.84664818E+05          4.49232126E+05          1.00000000E+30          1.00000000E+30          2.26901586E+04          1.16205422E+04          2.71763591E+05          2.52192830E+05          1.28960159E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.52706129E+05          2.26583077E+05          1.15801815E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39506274E+05          2.08906565E+05          1.06564160E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.20263011E+04          5.12319012E+04          3.44601716E+03
        850.0000          1.00000000E+30          3.11486566E+05          9.20358072E+05          4.66027638E+05          1.00000000E+30          1.00000000E+30          2.30480846E+04          1.19742141E+04          2.78084376E+05          2.58479351E+05          1.32641475E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58405949E+05          2.32040610E+05          1.19066322E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44892650E+05          2.14699248E+05          1.09375610E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.23229262E+04          5.31527082E+04          3.53641372E+03
        859.9990          1.00000000E+30          3.19849231E+05          9.52008978E+05          4.85343278E+05          1.00000000E+30          1.00000000E+30          2.41613882E+04          1.22750235E+04          2.82931387E+05          2.65718068E+05          1.35684383E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63015638E+05          2.38407886E+05          1.22519869E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48536030E+05          2.18498949E+05          1.12339122E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.27317423E+04          5.50853428E+04          3.64806966E+03
        860.0000          1.00000000E+30          3.19850090E+05          9.52012627E+05          4.85345289E+05          1.00000000E+30          1.00000000E+30          2.41614589E+04          1.22750591E+04          2.82932010E+05          2.65718813E+05          1.35684750E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63016194E+05          2.38408541E+05          1.22520224E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48536546E+05          2.18499505E+05          1.12339426E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.27317846E+04          5.50855530E+04          3.64808075E+03
        860.0010          1.00000000E+30          3.19850949E+05          9.52016276E+05          4.85347301E+05          1.00000000E+30          1.00000000E+30          2.41615295E+04          1.22750947E+04          2.82932632E+05          2.65719557E+05          1.35685116E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.32782836E+04          2.63016750E+05          2.38409195E+05          1.22520579E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48537062E+05          2.18500060E+05          1.12339730E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.27318268E+04          5.50857632E+04          3.51078583E+03
        870.0000          1.00000000E+30          3.28675134E+05          9.89958917E+05          5.01777173E+05          1.00000000E+30          1.00000000E+30          2.48893361E+04          1.26414346E+04          2.89300500E+05          2.72030556E+05          1.39454335E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09865472E+04          2.68697954E+05          2.45135846E+05          1.24728055E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.53807255E+05          2.24201725E+05          1.14622857E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.30833299E+04          5.71219407E+04          3.18305124E+03
        876.9990          1.00000000E+30          3.32977948E+05          1.01836868E+06          5.13380993E+05          1.00000000E+30          1.00000000E+30          2.54254281E+04          1.29111487E+04          2.93931087E+05          2.77212956E+05          1.42219738E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39329557E+04          2.72822889E+05          2.47895342E+05          1.27087006E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57631214E+05          2.27522015E+05          1.16697634E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.33814233E+04          5.85284971E+04          3.00517515E+03
        877.0010          1.00000000E+30          3.32979661E+05          1.01837703E+06          5.13384833E+05          1.00000000E+30          1.00000000E+30          2.54255846E+04          1.29112274E+04          2.93932431E+05          2.77214466E+05          1.42220544E+05          1.00000000E+30          1.00000000E+30          2.32799478E+05          1.39319325E+04          2.72824086E+05          2.47896636E+05          1.27087693E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57632323E+05          2.27523155E+05          1.16698238E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.33815104E+04          5.85289402E+04          2.96684391E+03
        880.0000          1.00000000E+30          3.35568058E+05          1.03105579E+06          5.19207358E+05          1.00000000E+30          1.00000000E+30          2.54831607E+04          1.29459639E+04          2.94414808E+05          2.79496025E+05          1.43439358E+05          1.00000000E+30          1.00000000E+30          1.46166652E+05          1.29701296E+04          2.74630612E+05          2.49851393E+05          1.28126022E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59306359E+05          2.29244861E+05          1.17610435E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.35134403E+04          5.92009613E+04          2.91280971E+03
        890.0000          1.00000000E+30          3.44497467E+05          1.06206853E+06          5.37778378E+05          1.00000000E+30          1.00000000E+30          2.62267307E+04          1.33185574E+04          3.00707698E+05          2.85688397E+05          1.46352392E+05          1.00000000E+30          1.00000000E+30          3.67365157E+04          1.19088929E+04          2.78900353E+05          2.56598218E+05          1.31069349E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63712432E+05          2.35178969E+05          1.20332787E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.38700105E+04          6.12685244E+04          2.74987707E+03
        900.0000          1.00000000E+30          3.52178752E+05          1.09920975E+06          5.58312725E+05          1.00000000E+30          1.00000000E+30          2.70149980E+04          1.37132335E+04          3.06305768E+05          2.93315311E+05          1.50347633E+05          1.00000000E+30          1.00000000E+30          2.59193636E+04          1.20032464E+04          2.84747406E+05          2.63719528E+05          1.34173882E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69296835E+05          2.40278562E+05          1.23108642E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.42547554E+04          6.34095706E+04          2.72202351E+03
        910.0000          1.00000000E+30          3.61399320E+05          1.13788134E+06          5.77081966E+05          1.00000000E+30          1.00000000E+30          2.75894374E+04          1.41704963E+04          3.12667026E+05          3.01360619E+05          1.53876576E+05          1.00000000E+30          1.00000000E+30          2.44486050E+04          1.23699685E+04          2.90844872E+05          2.68195137E+05          1.37618186E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73773078E+05          2.46326715E+05          1.26181017E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.46918250E+04          6.56117729E+04          2.77524138E+03
        920.0000          1.00000000E+30          3.71115687E+05          1.18076348E+06          5.99190217E+05          1.00000000E+30          1.00000000E+30          2.83765934E+04          1.46309709E+04          3.19298105E+05          3.07312854E+05          1.57554397E+05          1.00000000E+30          1.00000000E+30          2.48211740E+04          1.27566264E+04          2.97209189E+05          2.75168218E+05          1.41243984E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.79312822E+05          2.52687211E+05          1.29410670E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.50915059E+04          6.79146649E+04          2.85273228E+03
        930.0000          1.00000000E+30          3.78634488E+05          1.21884500E+06          6.18223795E+05          1.00000000E+30          1.00000000E+30          2.92290832E+04          1.49927307E+04          3.24570664E+05          3.15365686E+05          1.61634337E+05          1.00000000E+30          1.00000000E+30          2.55254215E+04          1.31435608E+04          3.00982984E+05          2.81171213E+05          1.44208090E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85081387E+05          2.57459026E+05          1.32060683E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.55515900E+04          7.01844153E+04          2.93240819E+03
        930.9990          1.00000000E+30          3.79587006E+05          1.22323616E+06          6.20483519E+05          1.00000000E+30          1.00000000E+30          2.93159172E+04          1.50384622E+04          3.25222071E+05          3.16193412E+05          1.62053563E+05          1.00000000E+30          1.00000000E+30          2.55858749E+04          1.31835091E+04          3.01583685E+05          2.81872257E+05          1.44569160E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85670785E+05          2.58085527E+05          1.32382153E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.55990984E+04          7.04349214E+04          2.94092494E+03
        931.0010          1.00000000E+30          3.79588918E+05          1.22324498E+06          6.20488059E+05          1.00000000E+30          6.38234816E+04          2.93160916E+04          1.50385540E+04          3.25223378E+05          3.16195073E+05          1.62054404E+05          1.00000000E+30          1.00000000E+30          2.55859962E+04          1.31835893E+04          3.01584890E+05          2.81873664E+05          1.44569885E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85671967E+05          2.58086784E+05          1.32382798E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.55991938E+04          7.04354247E+04          2.81139490E+03
        937.9990          1.00000000E+30          3.85299321E+05          1.25491560E+06          6.34755222E+05          1.00000000E+30          6.44264377E+04          2.99391443E+04          1.53669001E+04          3.29860882E+05          3.20892379E+05          1.65053211E+05          1.00000000E+30          1.00000000E+30          2.60176404E+04          1.34703874E+04          3.05861019E+05          2.86884286E+05          1.47150808E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.89870069E+05          2.62562441E+05          1.34679360E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.59403103E+04          7.21556470E+04          2.86802857E+03
        938.0010          1.00000000E+30          3.85301165E+05          1.25492489E+06          6.34759710E+05          1.00000000E+30          6.44266117E+04          2.99393261E+04          1.53669960E+04          3.29862226E+05          3.20893997E+05          1.65054083E+05          1.00000000E+30          1.00000000E+30          2.60177658E+04          1.34704712E+04          3.05862259E+05          2.86885744E+05          1.47151559E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37362719E+04          2.89871287E+05          2.62563742E+05          1.34680027E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.59404099E+04          7.21561677E+04          2.55885913E+03
        940.0000          1.00000000E+30          3.87153009E+05          1.26427522E+06          6.39277915E+05          1.00000000E+30          6.46009465E+04          3.01221980E+04          1.54634396E+04          3.31211340E+05          3.22518673E+05          1.65931199E+05          1.00000000E+30          1.00000000E+30          2.61437548E+04          1.35547026E+04          3.07106115E+05          2.88349936E+05          1.47905823E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95167803E+04          2.89257478E+05          2.63870886E+05          1.35350758E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.59339731E+04          7.26756970E+04          2.51046074E+03
        950.0000          1.00000000E+30          3.96690701E+05          1.30459543E+06          6.62881594E+05          1.00000000E+30          6.54874161E+04          3.08887996E+04          1.57734922E+04          3.38129426E+05          3.30899536E+05          1.69448546E+05          1.00000000E+30          1.00000000E+30          2.68585639E+04          1.37466488E+04          3.13483556E+05          2.94572892E+05          1.50931352E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39024462E+04          2.94918481E+05          2.68803335E+05          1.38052591E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.64069733E+04          7.50749185E+04          2.43036901E+03
        957.9990          1.00000000E+30          4.04664990E+05          1.34239205E+06          6.79819598E+05          1.00000000E+30          6.62142111E+04          3.16234297E+04          1.61303750E+04          3.41894312E+05          3.36524174E+05          1.72939179E+05          1.00000000E+30          1.00000000E+30          2.74252244E+04          1.40371190E+04          3.18778764E+05          3.00403658E+05          1.53880999E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26780634E+04          2.99608763E+05          2.73854859E+05          1.40675442E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.68060332E+04          7.69873438E+04          2.43180013E+03
        958.0010          1.00000000E+30          4.04667024E+05          1.34240177E+06          6.79824435E+05          1.00000000E+30          6.62143948E+04          3.16236177E+04          1.61304663E+04          3.41895635E+05          3.36525826E+05          1.72940069E+05          1.00000000E+30          1.00000000E+30          2.74253691E+04          1.40371932E+04          3.18780110E+05          3.00405145E+05          1.53881751E+05          1.00000000E+30          1.00000000E+30          5.78037829E+04          1.27390349E+04          2.99609954E+05          2.73856146E+05          1.40676111E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.68061354E+04          7.69878806E+04          2.33569233E+03
        960.0000          1.00000000E+30          4.06710193E+05          1.34805601E+06          6.84694082E+05          1.00000000E+30          6.63985530E+04          3.18126987E+04          1.62221911E+04          3.43223784E+05          3.38185473E+05          1.73834987E+05          1.00000000E+30          1.00000000E+30          2.75707367E+04          1.41117116E+04          3.20131485E+05          3.01898534E+05          1.54636987E+05          1.00000000E+30          1.00000000E+30          4.52801190E+04          1.25954106E+04          3.00805487E+05          2.75148359E+05          1.41347224E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.68160764E+04          7.74794753E+04          2.31296839E+03
        970.0000          1.00000000E+30          4.14839238E+05          1.39555171E+06          7.10140836E+05          1.00000000E+30          6.73354011E+04          3.24674877E+04          1.66119583E+04          3.50025844E+05          3.46739845E+05          1.77428342E+05          1.00000000E+30          1.00000000E+30          2.81828984E+04          1.44966930E+04          3.24567791E+05          3.09597826E+05          1.58529162E+05          1.00000000E+30          1.00000000E+30          2.94853107E+04          1.23039869E+04          3.06932307E+05          2.81800169E+05          1.44802954E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.72972866E+04          8.01265224E+04          2.28290271E+03
        980.0000          1.00000000E+30          4.25042765E+05          1.43927717E+06          7.31138307E+05          1.00000000E+30          6.82990645E+04          3.33579009E+04          1.70757800E+04          3.57102964E+05          3.55738213E+05          1.81828658E+05          1.00000000E+30          1.00000000E+30          2.89055092E+04          1.47775075E+04          3.31154143E+05          3.15452616E+05          1.61929650E+05          1.00000000E+30          1.00000000E+30          2.61962072E+04          1.25780233E+04          3.10729319E+05          2.87698263E+05          1.47881199E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.77367733E+04          8.26601291E+04          2.30973220E+03
        990.0000          1.00000000E+30          4.33316803E+05          1.48969483E+06          7.57915165E+05          1.00000000E+30          6.90880057E+04          3.42985301E+04          1.74596617E+04          3.62814287E+05          3.62602014E+05          1.86452785E+05          1.00000000E+30          1.00000000E+30          2.97376990E+04          1.51588578E+04          3.36099775E+05          3.23227300E+05          1.65960812E+05          1.00000000E+30          1.00000000E+30          2.55894011E+04          1.29966626E+04          3.16604886E+05          2.94601036E+05          1.51475958E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.82371689E+04          8.52269087E+04          2.36120049E+03
       1000.0000          1.00000000E+30          4.43534037E+05          1.53454440E+06          7.80073578E+05          1.00000000E+30          7.00386581E+04          3.49847435E+04          1.79347800E+04          3.69932852E+05          3.71688630E+05          1.90470468E+05          1.00000000E+30          1.00000000E+30          3.05812558E+04          1.55604118E+04          3.42496343E+05          3.29277106E+05          1.69431402E+05          1.00000000E+30          1.00000000E+30          2.59912359E+04          1.35144860E+04          3.22706937E+05          3.00563179E+05          1.54577240E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.86725289E+04          8.80134512E+04          2.42391150E+03
       1014.9990          1.00000000E+30          4.58518074E+05          1.61479007E+06          8.18107274E+05          1.00000000E+30          7.17090432E+04          3.64259292E+04          1.85654087E+04          3.79498523E+05          3.83276687E+05          1.97737472E+05          1.00000000E+30          1.00000000E+30          3.17538107E+04          1.62422740E+04          3.51342189E+05          3.40979999E+05          1.75627768E+05          1.00000000E+30          1.00000000E+30          2.68858031E+04          1.42140147E+04          3.30574463E+05          3.11246430E+05          1.60144421E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.94571275E+04          9.21932512E+04          2.52276721E+03
       1015.0010          1.00000000E+30          4.58520213E+05          1.61480133E+06          8.18112809E+05          1.00000000E+30          7.17092583E+04          3.64261293E+04          1.85655043E+04          3.79499926E+05          3.83278489E+05          1.97738478E+05          1.00000000E+30          6.82665302E+04          3.17539856E+04          1.62423659E+04          3.51343464E+05          3.40981615E+05          1.75628624E+05          1.00000000E+30          1.00000000E+30          2.68859265E+04          1.42141148E+04          3.30575677E+05          3.11247905E+05          1.60145190E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.94572366E+04          9.21938612E+04          2.43287460E+03
