#Energy      In-K-shell   In-L1-shell   In-L2-shell   In-L3-shell   In-M1-shell   In-M2-shell   In-M3-shell   In-M4-shell   In-M5-shell   In-N1-shell   In-N2-shell   In-N3-shell   In-N4-shell   In-N5-shell   O-K-shell   Sn-K-shell   Sn-L1-shell   Sn-L2-shell   Sn-L3-shell   Sn-M1-shell   Sn-M2-shell   Sn-M3-shell   Sn-M4-shell   Sn-M5-shell   Sn-N1-shell   Sn-N2-shell   Sn-N3-shell   Sn-N4-shell   Sn-N5-shell   Valence  Total
        760.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80772605E+06          3.25394031E+05          1.42447371E+04          8.66053946E+03          7.58986763E+02          4.58723271E+02          2.01857620E+02          4.41860710E+01          2.81798029E+01          7.82079846E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41284450E+06          2.34035840E+04          1.41674691E+04          9.15002426E+02          5.48612220E+02          2.40168644E+02          6.02748214E+01          3.87863819E+01          1.75106716E+01          5.76548518E+00
        761.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80763036E+06          3.25383477E+05          1.42446128E+04          8.66046552E+03          7.58987316E+02          4.58723843E+02          2.01857892E+02          4.41861617E+01          2.81798608E+01          7.82069561E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.53453019E+12          1.41275065E+06          2.34033336E+04          1.41673233E+04          9.15002867E+02          5.48612816E+02          2.40168934E+02          6.02749430E+01          3.87864603E+01          1.75107082E+01          5.76549646E+00
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42374186E+06          2.81362820E+05          1.37046186E+04          8.34453533E+03          7.61507317E+02          4.61303566E+02          2.03084230E+02          4.45796389E+01          2.84317775E+01          7.37771005E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57373510E+07          1.04721282E+06          2.23196339E+04          1.35359738E+04          9.17036923E+02          5.51304328E+02          2.41477582E+02          6.07943308E+01          3.91222324E+01          1.76731364E+01          5.81471860E+00
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13268373E+06          2.42894031E+05          1.31504727E+04          8.01973518E+03          7.64379786E+02          4.64187370E+02          2.04452620E+02          4.50038543E+01          2.87037749E+01          6.93529507E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15675705E+07          7.93912200E+05          2.12205038E+04          1.28938406E+04          9.19414340E+02          5.54324622E+02          2.42941674E+02          6.13466537E+01          3.94964766E+01          1.78535625E+01          5.86863425E+00
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.27666960E+05          2.12377075E+05          1.26396737E+04          7.71983641E+03          7.67324023E+02          4.67088150E+02          2.05826585E+02          4.54409730E+01          2.89835808E+01          6.53812446E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.08003473E+06          6.27341749E+05          2.02185508E+04          1.23071838E+04          9.21908230E+02          5.57374127E+02          2.44415574E+02          6.19246621E+01          3.98699617E+01          1.80336361E+01          5.92325700E+00
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.77122238E+05          1.87714230E+05          1.21677756E+04          7.44230290E+03          7.70335985E+02          4.70004895E+02          2.07205773E+02          4.58772244E+01          2.92628326E+01          6.18011719E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.86253660E+06          5.11165917E+05          1.93025314E+04          1.17696569E+04          9.24511905E+02          5.60451180E+02          2.45898697E+02          6.25015166E+01          4.02427007E+01          1.82110341E+01          5.97750708E+00
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.62829836E+05          1.67454642E+05          1.17308662E+04          7.18496170E+03          7.73411905E+02          4.72936655E+02          2.08589855E+02          4.63126229E+01          2.95415395E+01          5.85610558E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.71865324E+06          4.26460004E+05          1.84627413E+04          1.12757482E+04          9.27219242E+02          5.63554216E+02          2.47390508E+02          6.30772362E+01          4.05985365E+01          1.83904330E+01          6.03153292E+00
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.73724183E+05          1.50587043E+05          1.13255379E+04          6.94588152E+03          7.76548281E+02          4.75882541E+02          2.09978522E+02          4.67471827E+01          2.98116144E+01          5.56186789E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04091700E+06          3.62541750E+05          1.76906990E+04          1.08208056E+04          9.30024485E+02          5.66681760E+02          2.48890499E+02          6.36518398E+01          4.09699019E+01          1.85694980E+01          6.08546181E+00
        829.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.02753482E+05          1.36376386E+05          1.09488425E+04          6.72340007E+03          7.79741498E+02          4.78841428E+02          2.11371347E+02          4.71676084E+01          3.00892656E+01          5.29371562E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60137227E+06          3.12954241E+05          1.69791863E+04          1.04007944E+04          9.32922034E+02          5.69832144E+02          2.50398049E+02          6.41995677E+01          4.13405193E+01          1.87482097E+01          6.13914699E+00
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.86883378E+12          5.02747318E+05          1.36375104E+05          1.09488062E+04          6.72337863E+03          7.79741820E+02          4.78841724E+02          2.11371487E+02          4.71676531E+01          3.00892942E+01          5.29369012E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60133861E+06          3.12950009E+05          1.69791182E+04          1.04007542E+04          9.32922329E+02          5.69832460E+02          2.50398200E+02          6.41996276E+01          4.13405580E+01          1.87482278E+01          6.13915253E+00
        830.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.86886055E+12          5.02741155E+05          1.36373822E+05          1.09487699E+04          6.72335720E+03          7.79742142E+02          4.78842021E+02          2.11371626E+02          4.71676977E+01          3.00893227E+01          5.29366462E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60125842E+06          3.12945777E+05          1.69790500E+04          1.04007139E+04          9.32922623E+02          5.69832776E+02          2.50398352E+02          6.41996874E+01          4.13405966E+01          1.87482459E+01          6.13915808E+00
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.12553812E+07          4.45187790E+05          1.24268924E+05          1.05980424E+04          6.51594742E+03          7.82989459E+02          4.81813427E+02          2.12768477E+02          4.76006365E+01          3.03664555E+01          5.04857604E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29776448E+06          2.73602665E+05          1.63218138E+04          1.00120656E+04          9.35907747E+02          5.73005020E+02          2.51913166E+02          6.47721885E+01          4.17105163E+01          1.89243675E+01          6.19294665E+00
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44858865E+07          3.97752159E+05          1.13866773E+05          1.02708703E+04          6.32226011E+03          7.86288347E+02          4.84796910E+02          2.14169240E+02          4.80328217E+01          3.06431069E+01          4.82384890E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07816298E+06          2.41787384E+05          1.57132788E+04          9.65163680E+03          9.38976119E+02          5.76198249E+02          2.53434980E+02          6.53436878E+01          4.20797882E+01          1.91024710E+01          6.24687104E+00
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.81802361E+06          3.58158927E+05          1.04854439E+05          9.96523855E+03          6.14112844E+03          7.89635794E+02          4.87791497E+02          2.15573537E+02          4.84642212E+01          3.09192562E+01          4.61728983E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.13469002E+05          2.15655033E+05          1.51487207E+04          9.31674142E+03          9.42123056E+02          5.79411013E+02          2.54963252E+02          6.59141423E+01          4.24483846E+01          1.92802606E+01          6.30068265E+00
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.03497837E+06          3.24701385E+05          9.69851413E+04          9.67931754E+03          5.97150347E+03          7.93029258E+02          4.90796536E+02          2.16981145E+02          4.88948475E+01          3.11949115E+01          4.42690790E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.86272827E+05          1.93887070E+05          1.46239604E+04          9.00503259E+03          9.45344502E+02          5.82642261E+02          2.56497616E+02          6.64835687E+01          4.28008421E+01          1.94577370E+01          6.35404172E+00
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57322665E+06          2.96161314E+05          9.00718972E+04          9.41143540E+03          5.81243936E+03          7.96466417E+02          4.93811422E+02          2.18391852E+02          4.93247125E+01          3.14622985E+01          4.25104794E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.85737315E+05          1.75541350E+05          1.41353010E+04          8.71437923E+03          9.48636631E+02          5.85890987E+02          2.58037726E+02          6.70519833E+01          4.31682024E+01          1.96349041E+01          6.40731082E+00
        887.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84212958E+06          2.76216400E+05          8.51237358E+04          9.20916528E+03          5.69222907E+03          7.99245733E+02          4.96229739E+02          2.19522374E+02          4.96654578E+01          3.16882842E+01          4.11982780E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.19677731E+05          1.62852216E+05          1.37681758E+04          8.49577599E+03          9.51318476E+02          5.88501598E+02          2.59273578E+02          6.75009903E+01          4.34585467E+01          1.97759691E+01          6.45015733E+00
        888.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84188067E+06          2.76210992E+05          8.51225712E+04          9.20911603E+03          5.69219980E+03          7.99246431E+02          4.96230345E+02          2.19522657E+02          4.96655461E+01          3.16883406E+01          4.11979607E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.17458580E+12          6.19663033E+05          1.62849297E+05          1.37680867E+04          8.49572290E+03          9.51319152E+02          5.88502252E+02          2.59273888E+02          6.75011086E+01          4.34586230E+01          1.97760049E+01          6.45016829E+00
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69717986E+06          2.71578900E+05          8.39584869E+04          9.16014079E+03          5.66307769E+03          7.99945023E+02          4.96835591E+02          2.19805461E+02          4.97410901E+01          3.17370255E+01          4.08822728E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.74509777E+08          6.04759942E+05          1.59917999E+05          1.36794430E+04          8.44290524E+03          9.51995864E+02          5.89156263E+02          2.59583258E+02          6.76194019E+01          4.35349190E+01          1.98117694E+01          6.46058113E+00
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12477496E+06          2.50247905E+05          7.85247004E+04          8.92409655E+03          5.52267952E+03          8.03463009E+02          4.99868495E+02          2.21221785E+02          5.01695300E+01          3.20112811E+01          3.93716458E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.96379776E+07          5.38388716E+05          1.46481721E+05          1.32535207E+04          8.18896984E+03          9.55418843E+02          5.92437199E+02          2.61133906E+02          6.81858401E+01          4.39010019E+01          1.99861673E+01          6.51372926E+00
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72720513E+06          2.31599838E+05          7.36694225E+04          8.70209091E+03          5.39053225E+03          8.07018398E+02          5.02909637E+02          2.22640649E+02          5.05972434E+01          3.22850725E+01          3.79673639E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58614455E+07          4.83253585E+05          1.34841715E+05          1.28549296E+04          7.95108761E+03          9.58902432E+02          5.95732980E+02          2.62689382E+02          6.87513129E+01          4.42664609E+01          2.01624675E+01          6.56700485E+00
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43826175E+06          2.15186800E+05          6.93124057E+04          8.49307204E+03          5.26602781E+03          8.10609353E+02          5.05958533E+02          2.24061887E+02          5.10242414E+01          3.25584066E+01          3.66594268E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.97293704E+06          4.36872379E+05          1.24677992E+05          1.24813998E+04          7.72791170E+03          9.62443614E+02          5.99042806E+02          2.64249417E+02          6.92916563E+01          4.46313055E+01          2.03384797E+01          6.61995549E+00
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22078318E+06          2.00661719E+05          6.53851526E+04          8.29606835E+03          5.14859828E+03          8.14234147E+02          5.09014738E+02          2.25485344E+02          5.14505344E+01          3.28312903E+01          3.54391666E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.91938221E+06          3.97441775E+05          1.15746833E+05          1.21308515E+04          7.51828294E+03          9.66039641E+02          6.02365951E+02          2.65813750E+02          6.98553791E+01          4.49955451E+01          2.05142071E+01          6.67302513E+00
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05235427E+06          1.87732344E+05          6.18311708E+04          8.11018967E+03          5.03773033E+03          8.17891129E+02          5.12077826E+02          2.26910872E+02          5.18761331E+01          3.31037301E+01          3.42987983E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.26358339E+06          3.63616007E+05          1.07847807E+05          1.18014462E+04          7.32111634E+03          9.69687874E+02          6.05701710E+02          2.67382144E+02          7.04181802E+01          4.53591887E+01          2.06896536E+01          6.72599326E+00
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.18898102E+05          1.76169589E+05          5.86036474E+04          7.93462998E+03          4.93296447E+03          8.21578756E+02          5.15147391E+02          2.28338330E+02          5.23010474E+01          3.33757326E+01          3.32313587E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25092479E+06          3.34321048E+05          1.00826007E+05          1.14915095E+04          7.13545590E+03          9.73385828E+02          6.09049433E+02          2.68954367E+02          7.09800734E+01          4.57222453E+01          2.08648235E+01          6.77886136E+00
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.11107275E+05          1.65784612E+05          5.56623415E+04          7.76866817E+03          4.83386996E+03          8.25295560E+02          5.18223062E+02          2.29767590E+02          5.27252875E+01          3.36473040E+01          3.22307733E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57946088E+06          3.08783237E+05          9.45514494E+04          1.11995674E+04          6.96042513E+03          9.77131168E+02          6.12408486E+02          2.70530205E+02          7.15410723E+01          4.60847235E+01          2.10397216E+01          6.83163093E+00
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.22647484E+05          1.56413267E+05          5.29739622E+04          7.61163603E+03          4.74006055E+03          8.29040172E+02          5.21304471E+02          2.31198527E+02          5.31488629E+01          3.39184506E+01          3.12914814E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10861691E+06          2.86365818E+05          8.89204331E+04          1.09242523E+04          6.79524836E+03          9.80921705E+02          6.15778292E+02          2.72109455E+02          7.21011900E+01          4.64466319E+01          2.12143525E+01          6.88430347E+00
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.49025183E+05          1.47925588E+05          5.05092119E+04          7.46292666E+03          4.65118301E+03          8.32811279E+02          5.24391287E+02          2.32631022E+02          5.35717832E+01          3.41891784E+01          3.04085205E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76338554E+06          2.66564574E+05          8.38431145E+04          1.06643384E+04          6.63920075E+03          9.84755323E+02          6.19158287E+02          2.73691920E+02          7.26604393E+01          4.68079788E+01          2.13887206E+01          6.93688039E+00
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.87019836E+05          1.40212236E+05          4.82431005E+04          7.32198145E+03          4.56691140E+03          8.36607645E+02          5.27483180E+02          2.34064965E+02          5.39940576E+01          3.44594934E+01          2.95775001E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50184040E+06          2.48979933E+05          7.92487407E+04          1.04187059E+04          6.49164776E+03          9.88630084E+02          6.22547947E+02          2.75277422E+02          7.32188329E+01          4.71687724E+01          2.15628298E+01          6.98936311E+00
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.34244030E+05          1.33178182E+05          4.61543592E+04          7.18829269E+03          4.48694741E+03          8.40428120E+02          5.30579854E+02          2.35500252E+02          5.44156953E+01          3.47294012E+01          2.87944087E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29827631E+06          2.33273154E+05          7.50762331E+04          1.01863712E+04          6.35196739E+03          9.92544100E+02          6.25946769E+02          2.76865783E+02          7.37763831E+01          4.75290205E+01          2.17366834E+01          7.04175290E+00
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62147229E+05          8.71238760E+04          3.18960300E+04          6.16350435E+03          3.87310547E+03          8.79740572E+02          5.61752666E+02          2.49871992E+02          5.86102904E+01          3.74072730E+01          2.29462955E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.81076842E+05          1.38291560E+05          4.81670256E+04          8.42421171E+03          5.29011128E+03          1.03349813E+03          6.60345866E+02          2.92874480E+02          7.93297431E+01          5.11031365E+01          2.34618474E+01          7.56117199E+00
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63752903E+05          6.39123273E+04          2.42649546E+04          5.51984280E+03          3.48711126E+03          9.20537144E+02          5.92720451E+02          2.64135195E+02          6.27486656E+01          4.00630919E+01          1.93905024E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66392175E+05          9.55190316E+04          3.48995700E+04          7.33065787E+03          4.62915746E+03          1.07691010E+03          6.95264719E+02          3.08877283E+02          8.48080853E+01          5.46558660E+01          2.51684972E+01          8.07371910E+00
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16194438E+05          5.04675339E+04          1.96836984E+04          5.09906889E+03          3.23505647E+03          9.62289089E+02          6.24542988E+02          2.78734800E+02          6.68476819E+01          4.26865129E+01          1.70905206E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76362446E+05          7.23041345E+04          2.73130175E+04          6.61661164E+03          4.19715885E+03          1.12194492E+03          7.29882898E+02          3.24957773E+02          9.02599536E+01          5.81645941E+01          2.68549002E+01          8.58000711E+00
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.92761657E+04          4.19640308E+04          1.67208195E+04          4.81734706E+03          3.06689632E+03          1.00465812E+03          6.56066530E+02          2.93185731E+02          7.09113561E+01          4.52870686E+01          1.55384358E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29355740E+05          5.82058890E+04          2.25532887E+04          6.13416818E+03          3.90549732E+03          1.16806944E+03          7.65223225E+02          3.41506694E+02          9.56300285E+01          6.16459208E+01          2.85230896E+01          9.08066312E+00
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.24569609E+04          3.62556041E+04          1.47037048E+04          4.62691448E+03          2.95399893E+03          1.04742025E+03          6.87320292E+02          3.07503030E+02          7.49332266E+01          4.78609449E+01          1.44598582E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01448586E+05          4.89861443E+04          1.93744931E+04          5.80108603E+03          3.70465346E+03          1.21493040E+03          8.01008084E+02          3.57613506E+02          1.00982371E+02          6.50908877E+01          3.01764993E+01          9.57577540E+00
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.12206023E+04          3.22571771E+04          1.32786722E+04          4.49896739E+03          2.87903694E+03          1.08998646E+03          7.18813237E+02          3.21890862E+02          7.89266075E+01          5.04105184E+01          1.36956864E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.34307150E+04          4.26369009E+04          1.71552416E+04          5.56869328E+03          3.56521138E+03          1.26228660E+03          8.36488333E+02          3.73862329E+02          1.06264160E+02          6.85140323E+01          3.18163235E+01          1.00663981E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.33473122E+04          2.93671959E+04          1.22439187E+04          4.41529990E+03          2.83102529E+03          1.13276683E+03          7.50038478E+02          3.36151936E+02          8.28845430E+01          5.29434652E+01          1.31485373E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.10976814E+04          3.80964861E+04          1.55543648E+04          5.40671446E+03          3.46881584E+03          1.30935774E+03          8.71690392E+02          3.89975364E+02          1.11516635E+02          7.19062520E+01          3.34421910E+01          1.05525480E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.76321988E+04          2.72282098E+04          1.14770031E+04          4.36394423E+03          2.80272364E+03          1.17637992E+03          7.81467190E+02          3.50475102E+02          8.68098015E+01          5.54610987E+01          1.27561317E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.22890311E+04          3.47560365E+04          1.43706324E+04          5.29552176E+03          3.40353806E+03          1.35773016E+03          9.07253751E+02          4.06208073E+02          1.16742097E+02          7.52700078E+01          3.50549611E+01          1.10353476E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.33702327E+04          2.56163334E+04          1.09000363E+04          4.33676279E+03          2.78919531E+03          1.21968782E+03          8.12638609E+02          3.64679545E+02          9.07136860E+01          5.79537346E+01          1.24771635E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.57926824E+04          3.22441816E+04          1.34786795E+04          5.22193814E+03          3.36134934E+03          1.40581078E+03          9.41940341E+02          4.22072970E+02          1.21909090E+02          7.86178281E+01          3.66558373E+01          1.15138068E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.01243325E+04          2.43853691E+04          1.04615509E+04          4.32805758E+03          2.78697696E+03          1.26271281E+03          8.43572360E+02          3.78774276E+02          9.45803023E+01          6.04336750E+01          1.22833508E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.08813120E+04          3.03231659E+04          1.27969741E+04          5.17684290E+03          3.33668085E+03          1.45361887E+03          9.77555583E+02          4.38287408E+02          1.27054468E+02          8.19406826E+01          3.82467531E+01          1.19893859E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.76108243E+04          2.34365799E+04          1.01264390E+04          4.33373494E+03          2.79357557E+03          1.30547556E+03          8.74286093E+02          3.92767371E+02          9.84376322E+01          6.28965861E+01          1.21547957E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.70946572E+04          2.88349015E+04          1.22706319E+04          5.15375318E+03          3.32556602E+03          1.50117314E+03          1.01233511E+03          4.54153209E+02          1.32163685E+02          8.52402258E+01          3.98271714E+01          1.24615142E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56387407E+04          2.27013251E+04          9.87010246E+03          4.35078977E+03          2.80715675E+03          1.34891216E+03          9.05192995E+02          4.06824699E+02          1.02261223E+02          6.53486187E+01          1.20771567E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.41289878E+04          2.76708692E+04          1.18616111E+04          5.14795558E+03          3.32511615E+03          1.54972032E+03          1.04689114E+03          4.69914297E+02          1.37254761E+02          8.85179406E+01          4.13991157E+01          1.29311799E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40755748E+04          2.21307455E+04          9.67489639E+03          4.37697038E+03          2.82634435E+03          1.39206257E+03          9.35499107E+02          4.20630304E+02          1.06069561E+02          6.77804217E+01          1.20398786E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.17768252E+04          2.67546431E+04          1.15428752E+04          5.15594908E+03          3.33318113E+03          1.59796170E+03          1.08176164E+03          4.85786251E+02          1.42297942E+02          9.17847387E+01          4.29600527E+01          1.33976650E+01
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28270827E+04          2.16892723E+04          9.52789497E+03          4.41056090E+03          2.85008797E+03          1.43494469E+03          9.66003661E+02          4.34504108E+02          1.09847224E+02          7.02029908E+01          1.20350404E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.98924075E+04          2.60311162E+04          1.12948032E+04          5.17508641E+03          3.34813359E+03          1.64591622E+03          1.11640744E+03          5.01555444E+02          1.47326311E+02          9.50224293E+01          4.45135482E+01          1.38616851E+01
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18247271E+04          2.13505239E+04          9.41945026E+03          4.45023314E+03          2.87757324E+03          1.47757504E+03          9.96321258E+02          4.48292861E+02          1.13611876E+02          7.26119995E+01          1.20565992E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.83708704E+04          2.54597851E+04          1.11028613E+04          5.20333346E+03          3.36872097E+03          1.69360147E+03          1.15084217E+03          5.17228066E+02          1.52325792E+02          9.82511074E+01          4.60588853E+01          1.43233850E+01
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.10177399E+04          2.10946083E+04          9.34224218E+03          4.49494449E+03          2.90816036E+03          1.51996886E+03          1.02646281E+03          4.62001476E+02          1.17356363E+02          7.50081273E+01          1.20998719E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.71352200E+04          2.50103193E+04          1.09561092E+04          5.23910431E+03          3.39396546E+03          1.74103376E+03          1.18507834E+03          5.32809776E+02          1.57297925E+02          1.01462160E+02          4.75959859E+01          1.47825347E+01
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.03678659E+04          2.09062761E+04          9.29063293E+03          4.54386653E+03          2.94134032E+03          1.56214015E+03          1.05679207E+03          4.75776344E+02          1.21089510E+02          7.73920110E+01          1.21611824E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.61279191E+04          2.46596642E+04          1.08461745E+04          5.28114572E+03          3.42309355E+03          1.78822816E+03          1.21960616E+03          5.48497439E+02          1.62244106E+02          1.04665420E+02          4.91251567E+01          1.52400211E+01
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.98458514E+04          2.07736719E+04          9.26021793E+03          4.59633337E+03          2.97670349E+03          1.60488897E+03          1.08660198E+03          4.89334414E+02          1.24796456E+02          7.97689608E+01          1.22376075E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.53052588E+04          2.43900186E+04          1.07665678E+04          5.32845613E+03          3.45548633E+03          1.83624285E+03          1.25346629E+03          5.63907680E+02          1.67179768E+02          1.07843677E+02          5.06475600E+01          1.56949804E+01
