#Energy      Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   O-K-shell   Valence  Total
         23.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10955352E+02          2.10955352E+02
         24.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13789678E+02          2.13789678E+02
         25.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17449996E+02          2.17449996E+02
         26.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21203605E+02          2.21203605E+02
         27.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25674472E+02          2.25674472E+02
         28.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30200362E+02          2.30200362E+02
         29.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24541819E+02          2.24541819E+02
         30.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28061555E+02          2.28061555E+02
         31.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31889005E+02          2.31889005E+02
         32.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35970201E+02          2.35970201E+02
         33.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40330581E+02          2.40330581E+02
         34.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44791314E+02          2.44791314E+02
         35.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.49593827E+02          2.49593827E+02
         36.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54869552E+02          2.54869552E+02
         37.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60258549E+02          2.60258549E+02
         38.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65594568E+02          2.65594568E+02
         39.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.71611165E+02          2.71611165E+02
         40.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78039780E+02          2.78039780E+02
         41.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84077789E+02          2.84077789E+02
         42.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.90990553E+02          2.90990553E+02
         43.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.97912644E+02          2.97912644E+02
         44.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.05135287E+02          3.05135287E+02
         45.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.12935472E+02          3.12935472E+02
         46.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.20430713E+02          3.20430713E+02
         47.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28346824E+02          3.28346824E+02
         48.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.37244508E+02          3.37244508E+02
         49.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45527628E+02          3.45527628E+02
         50.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.55063415E+02          3.55063415E+02
         51.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.64249622E+02          3.64249622E+02
         52.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.73207297E+02          3.73207297E+02
         53.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.83669394E+02          3.83669394E+02
         54.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.93735380E+02          3.93735380E+02
         55.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.03602938E+02          4.03602938E+02
         56.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.14570134E+02          4.14570134E+02
         57.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.25731586E+02          4.25731586E+02
         58.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.37581998E+02          4.37581998E+02
         59.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.48475233E+02          4.48475233E+02
         60.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.61154967E+02          4.61154967E+02
         61.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.73303025E+02          4.73303025E+02
         62.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.85331111E+02          4.85331111E+02
         63.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.98395257E+02          4.98395257E+02
         64.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.11538024E+02          5.11538024E+02
         65.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.25742718E+02          5.25742718E+02
         66.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.40810672E+02          5.40810672E+02
         67.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53357389E+02          5.53357389E+02
         68.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.68875289E+02          5.68875289E+02
         69.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.82428675E+02          5.82428675E+02
         70.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.98362949E+02          5.98362949E+02
         71.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.12525045E+02          6.12525045E+02
         72.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.28809856E+02          6.28809856E+02
         73.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.45364964E+02          6.45364964E+02
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.60540034E+02          6.60540034E+02
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.77733742E+02          6.77733742E+02
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.94167066E+02          6.94167066E+02
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.11807195E+02          7.11807195E+02
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.29920955E+02          7.29920955E+02
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.48062539E+02          7.48062539E+02
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.65683781E+02          7.65683781E+02
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.85133361E+02          7.85133361E+02
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.05722368E+02          8.05722368E+02
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.21717722E+02          8.21717722E+02
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.41513259E+02          8.41513259E+02
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.62697332E+02          8.62697332E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.83305709E+02          8.83305709E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.02696658E+02          9.02696658E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.24190180E+02          9.24190180E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.45988890E+02          9.45988890E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.65111818E+02          9.65111818E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.87463597E+02          9.87463597E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00940787E+03          1.00940787E+03
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03339608E+03          1.03339608E+03
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05419245E+03          1.05419245E+03
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07793676E+03          1.07793676E+03
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10230123E+03          1.10230123E+03
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12416160E+03          1.12416160E+03
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14927727E+03          1.14927727E+03
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17159275E+03          1.17159275E+03
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19682562E+03          1.19682562E+03
        103.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29850653E+03          1.29850653E+03
        104.0010          1.00000000E+30          1.00000000E+30          3.27310508E+04          1.20924555E+04          1.00000000E+30          1.29723537E+03          1.13107029E+03
        110.0000          1.00000000E+30          1.00000000E+30          4.71047525E+03          2.01602256E+03          1.00000000E+30          1.46096282E+03          7.17978630E+02
        120.0000          1.00000000E+30          1.00000000E+30          2.69300912E+03          1.32756395E+03          1.00000000E+30          1.75839891E+03          5.90566162E+02
        130.0000          1.00000000E+30          1.00000000E+30          2.65229212E+03          1.35008001E+03          1.00000000E+30          2.09092052E+03          6.26571333E+02
        140.0000          1.00000000E+30          1.00000000E+30          2.82073411E+03          1.40713887E+03          1.00000000E+30          2.45467370E+03          6.79086861E+02
        150.0000          1.00000000E+30          1.00000000E+30          2.96760132E+03          1.48248211E+03          1.00000000E+30          2.86233478E+03          7.34817553E+02
        153.9990          1.00000000E+30          1.00000000E+30          3.05122546E+03          1.51918912E+03          1.00000000E+30          3.04089829E+03          7.60552711E+02
        154.0010          1.00000000E+30          9.39297406E+03          3.05126646E+03          1.52595870E+03          1.00000000E+30          3.04099454E+03          7.05039207E+02
        160.0000          1.00000000E+30          9.52129517E+03          3.20472968E+03          1.60502276E+03          1.00000000E+30          3.30386530E+03          7.44720067E+02
        170.0000          1.00000000E+30          9.74317436E+03          3.53468882E+03          1.77226797E+03          1.00000000E+30          3.79407700E+03          8.24155154E+02
        180.0000          1.00000000E+30          9.94327783E+03          3.90899791E+03          1.96193905E+03          1.00000000E+30          4.31038368E+03          9.10673630E+02
        190.0000          1.00000000E+30          1.02548670E+04          4.32222442E+03          2.17154325E+03          1.00000000E+30          4.87267123E+03          1.00542400E+03
        200.0000          1.00000000E+30          1.07377872E+04          4.75841209E+03          2.39095026E+03          1.00000000E+30          5.48017593E+03          1.10619122E+03
        210.0000          1.00000000E+30          1.13315608E+04          5.24331823E+03          2.63694999E+03          1.00000000E+30          6.14051747E+03          1.21795745E+03
        220.0000          1.00000000E+30          1.19167112E+04          5.80605237E+03          2.92212451E+03          1.00000000E+30          6.82705426E+03          1.34256542E+03
        230.0000          1.00000000E+30          1.24871121E+04          6.38678911E+03          3.21363711E+03          1.00000000E+30          7.56766974E+03          1.47065151E+03
        240.0000          1.00000000E+30          1.30553717E+04          7.04188402E+03          3.54194357E+03          1.00000000E+30          8.36470157E+03          1.61164216E+03
        250.0000          1.00000000E+30          1.36834860E+04          7.75557292E+03          3.89950082E+03          1.00000000E+30          9.19869287E+03          1.76312578E+03
        260.0000          1.00000000E+30          1.43154883E+04          8.47931068E+03          4.29216998E+03          1.00000000E+30          1.01044902E+04          1.92405074E+03
        270.0000          1.00000000E+30          1.50407326E+04          9.30631700E+03          4.68950073E+03          1.00000000E+30          1.10135500E+04          2.09213959E+03
        280.0000          1.00000000E+30          1.57547699E+04          1.01309460E+04          5.10561678E+03          1.00000000E+30          1.20272182E+04          2.26660860E+03
        290.0000          1.00000000E+30          1.65707654E+04          1.09913374E+04          5.56215626E+03          1.00000000E+30          1.30669618E+04          2.45312533E+03
        300.0000          1.00000000E+30          1.73414340E+04          1.19639881E+04          6.03834286E+03          1.00000000E+30          1.41824550E+04          2.64993652E+03
        310.0000          1.00000000E+30          1.82001847E+04          1.30095729E+04          6.57726919E+03          1.00000000E+30          1.53198186E+04          2.86430626E+03
        320.0000          1.00000000E+30          1.90216982E+04          1.40028070E+04          7.06739760E+03          1.00000000E+30          1.64963609E+04          3.06654378E+03
        330.0000          1.00000000E+30          1.99752296E+04          1.51576031E+04          7.65028563E+03          1.00000000E+30          1.77609826E+04          3.29975547E+03
        340.0000          1.00000000E+30          2.07830516E+04          1.63928671E+04          8.27123110E+03          1.00000000E+30          1.90682420E+04          3.54029325E+03
        350.0000          1.00000000E+30          2.17955709E+04          1.76799359E+04          8.91286136E+03          1.00000000E+30          2.04784446E+04          3.79547808E+03
        360.0000          1.00000000E+30          2.27145035E+04          1.89354718E+04          9.57482175E+03          1.00000000E+30          2.18994748E+04          4.04957565E+03
        370.0000          1.00000000E+30          2.35978989E+04          2.03896656E+04          1.02743728E+04          1.00000000E+30          2.33831726E+04          4.31934759E+03
        380.0000          1.00000000E+30          2.46349659E+04          2.17755496E+04          1.10220364E+04          1.00000000E+30          2.49542262E+04          4.60158376E+03
        390.0000          1.00000000E+30          2.56568344E+04          2.33342931E+04          1.17759642E+04          1.00000000E+30          2.65691344E+04          4.89266127E+03
        400.0000          1.00000000E+30          2.68057062E+04          2.49544969E+04          1.25863899E+04          1.00000000E+30          2.82115291E+04          5.20086175E+03
        410.0000          1.00000000E+30          2.78285507E+04          2.66288620E+04          1.34299128E+04          1.00000000E+30          2.99779290E+04          5.51553488E+03
        420.0000          1.00000000E+30          2.89680839E+04          2.84180648E+04          1.43284298E+04          1.00000000E+30          3.17756437E+04          5.84892468E+03
        430.0000          1.00000000E+30          3.01134119E+04          3.01650239E+04          1.52683968E+04          1.00000000E+30          3.36091749E+04          6.18783882E+03
        440.0000          1.00000000E+30          3.13972521E+04          3.20788995E+04          1.62631701E+04          1.00000000E+30          3.55445570E+04          6.55113135E+03
        450.0000          1.00000000E+30          3.25282230E+04          3.40580468E+04          1.72867162E+04          1.00000000E+30          3.75648828E+04          6.91693690E+03
        460.0000          1.00000000E+30          3.36679795E+04          3.62297344E+04          1.82956576E+04          1.00000000E+30          3.95558927E+04          7.28640391E+03
        470.0000          1.00000000E+30          3.49275957E+04          3.84216383E+04          1.95084157E+04          1.00000000E+30          4.17987088E+04          7.70168183E+03
        480.0000          1.00000000E+30          3.63060679E+04          4.07069436E+04          2.05619915E+04          1.00000000E+30          4.39763947E+04          8.09832453E+03
        490.0000          1.00000000E+30          3.75267414E+04          4.31277378E+04          2.17773788E+04          1.00000000E+30          4.62303678E+04          8.51900433E+03
        500.0000          1.00000000E+30          3.89833454E+04          4.56014059E+04          2.30226023E+04          1.00000000E+30          4.85647748E+04          8.95995038E+03
        510.0000          1.00000000E+30          4.01948779E+04          4.79996500E+04          2.43028816E+04          1.00000000E+30          5.09573452E+04          9.39108952E+03
        520.0000          1.00000000E+30          4.16966493E+04          5.07072482E+04          2.56809484E+04          1.00000000E+30          5.33965170E+04          9.86475674E+03
        530.0000          1.00000000E+30          4.31317311E+04          5.34474944E+04          2.71116600E+04          1.00000000E+30          5.60874469E+04          1.03510519E+04
        537.9990          1.00000000E+30          4.44402203E+04          5.59344189E+04          2.82282573E+04          1.00000000E+30          5.81247293E+04          1.07515211E+04
        538.0010          1.00000000E+30          4.44405574E+04          5.59350696E+04          2.82285691E+04          4.75621378E+03          5.81253030E+04          3.29749584E+03
        540.0000          1.00000000E+30          4.47800562E+04          5.63100499E+04          2.85436551E+04          4.71806270E+03          5.87044228E+04          3.28828236E+03
        550.0000          1.00000000E+30          4.60908765E+04          5.95263766E+04          3.00400413E+04          4.77506577E+03          6.13776665E+04          3.36136469E+03
        560.0000          1.00000000E+30          4.78094977E+04          6.24665650E+04          3.16104573E+04          4.92727286E+03          6.43723846E+04          3.48375434E+03
        570.0000          1.00000000E+30          4.90941955E+04          6.54861974E+04          3.32051339E+04          5.04930425E+03          6.71299751E+04          3.58810316E+03
        580.0000          1.00000000E+30          5.08413282E+04          6.88452016E+04          3.48434750E+04          5.16086015E+03          7.03818129E+04          3.69182803E+03
        590.0000          1.00000000E+30          5.23655967E+04          7.25939342E+04          3.66078461E+04          5.31849878E+03          7.31821367E+04          3.81860365E+03
        600.0000          1.00000000E+30          5.39389629E+04          7.60389654E+04          3.85604330E+04          5.50628597E+03          7.65853777E+04          3.96366294E+03
        610.0000          1.00000000E+30          5.57566664E+04          7.96234134E+04          4.03733615E+04          5.71818271E+03          7.96389526E+04          4.12030623E+03
        620.0000          1.00000000E+30          5.72877038E+04          8.34211922E+04          4.22627984E+04          5.94147858E+03          8.29205950E+04          4.28315805E+03
        630.0000          1.00000000E+30          5.91710041E+04          8.72552070E+04          4.42576725E+04          6.20530864E+03          8.62943247E+04          4.47034578E+03
        640.0000          1.00000000E+30          6.07045529E+04          9.11754920E+04          4.62735918E+04          6.44939373E+03          8.99532105E+04          4.64636706E+03
        650.0000          1.00000000E+30          6.26131318E+04          9.53811392E+04          4.83407052E+04          6.71307743E+03          9.34068600E+04          4.83534040E+03
        660.0000          1.00000000E+30          6.43865949E+04          9.97228517E+04          5.06742600E+04          6.96759107E+03          9.73021643E+04          5.02280985E+03
        670.0000          1.00000000E+30          6.64113173E+04          1.04498937E+05          5.29582340E+04          7.26166119E+03          1.00861958E+05          5.23193064E+03
        680.0000          1.00000000E+30          6.82067351E+04          1.08870026E+05          5.53012294E+04          7.52014772E+03          1.04763363E+05          5.42150032E+03
        690.0000          1.00000000E+30          7.03175696E+04          1.14120154E+05          5.76092215E+04          7.77636025E+03          1.08926614E+05          5.61426892E+03
        700.0000          1.00000000E+30          7.20649003E+04          1.18699618E+05          6.03401161E+04          8.06750431E+03          1.12804159E+05          5.82435869E+03
        710.0000          1.00000000E+30          7.42423635E+04          1.23637191E+05          6.27581978E+04          8.38129698E+03          1.16829795E+05          6.04724752E+03
        720.0000          1.00000000E+30          7.59889941E+04          1.28599767E+05          6.53514058E+04          8.63191958E+03          1.21260596E+05          6.23699809E+03
        730.0000          1.00000000E+30          7.81901954E+04          1.34394360E+05          6.79581610E+04          8.90217786E+03          1.25454407E+05          6.44130110E+03
        740.0000          1.00000000E+30          8.01766569E+04          1.39450793E+05          7.09976968E+04          9.19269674E+03          1.29818712E+05          6.65719272E+03
        750.0000          1.00000000E+30          8.24779389E+04          1.45107948E+05          7.36527871E+04          9.50992917E+03          1.34563613E+05          6.88810653E+03
        760.0000          1.00000000E+30          8.45052243E+04          1.51508314E+05          7.66030545E+04          9.79924736E+03          1.38981299E+05          7.10570134E+03
        770.0000          1.00000000E+30          8.68581296E+04          1.57048131E+05          7.96290235E+04          1.01336967E+04          1.43797488E+05          7.34896229E+03
        780.0000          1.00000000E+30          8.93458129E+04          1.62919260E+05          8.30529151E+04          1.04276428E+04          1.48658396E+05          7.57594268E+03
        790.0000          1.00000000E+30          9.12321510E+04          1.69151233E+05          8.60411726E+04          1.07735913E+04          1.53565919E+05          7.82309285E+03
        800.0000          1.00000000E+30          9.37430918E+04          1.76027136E+05          8.91982481E+04          1.11174703E+04          1.58874313E+05          8.07740213E+03
        810.0000          1.00000000E+30          9.63961593E+04          1.82334820E+05          9.25419095E+04          1.14977809E+04          1.63699149E+05          8.35099152E+03
        820.0000          1.00000000E+30          9.81837204E+04          1.89784033E+05          9.62279049E+04          1.18215646E+04          1.69288256E+05          8.59517186E+03
        830.0000          1.00000000E+30          1.00798319E+05          1.96174865E+05          9.96146494E+04          1.22171143E+04          1.74431624E+05          8.87766180E+03
        840.0000          1.00000000E+30          1.03048178E+05          2.03242749E+05          1.03606444E+05          1.26400505E+04          1.79769550E+05          9.17830171E+03
        850.0000          1.00000000E+30          1.05735900E+05          2.11239491E+05          1.07035051E+05          1.29518135E+04          1.85584169E+05          9.42223972E+03
        860.0000          1.00000000E+30          1.08070842E+05          2.18548322E+05          1.10805707E+05          1.33815376E+04          1.91092905E+05          9.72606278E+03
        870.0000          1.00000000E+30          1.10808446E+05          2.26181025E+05          1.15087589E+05          1.37510236E+04          1.97037674E+05          1.00068162E+04
        880.0000          1.00000000E+30          1.13688351E+05          2.34889896E+05          1.18970290E+05          1.42030843E+04          2.02738264E+05          1.03307428E+04
        890.0000          1.00000000E+30          1.15871955E+05          2.42326806E+05          1.23037654E+05          1.45778517E+04          2.08796180E+05          1.06077115E+04
        900.0000          1.00000000E+30          1.18772268E+05          2.50296665E+05          1.27655034E+05          1.49822315E+04          2.14956790E+05          1.09115303E+04
        910.0000          1.00000000E+30          1.21821500E+05          2.59349764E+05          1.31613942E+05          1.54416065E+04          2.21417001E+05          1.12436647E+04
        920.0000          1.00000000E+30          1.23905261E+05          2.67817543E+05          1.36491852E+05          1.58616848E+04          2.27553527E+05          1.15512673E+04
        930.0000          1.00000000E+30          1.26910610E+05          2.77541887E+05          1.40662703E+05          1.63452488E+04          2.33885448E+05          1.18980647E+04
        940.0000          1.00000000E+30          1.30065374E+05          2.86005459E+05          1.45203867E+05          1.67471463E+04          2.40791912E+05          1.22045915E+04
        950.0000          1.00000000E+30          1.32472065E+05          2.94746564E+05          1.50277091E+05          1.72442856E+04          2.48018448E+05          1.25599638E+04
        960.0000          1.00000000E+30          1.35663459E+05          3.04859626E+05          1.54823458E+05          1.76742669E+04          2.54032505E+05          1.28822341E+04
