#Energy      Sn-K-shell   Sn-L1-shell   Sn-L2-shell   Sn-L3-shell   Sn-M1-shell   Sn-M2-shell   Sn-M3-shell   Sn-M4-shell   Sn-M5-shell   Sn-N1-shell   Sn-N2-shell   Sn-N3-shell   Sn-N4-shell   Sn-N5-shell   Valence  Total
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04702568E+02          6.34395200E+01          6.06244959E+00          5.25586237E+00
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02765662E+02          6.23288412E+01          6.09313968E+00          5.26610095E+00
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00929261E+02          6.12755811E+01          6.12418209E+00          5.27663400E+00
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.91870354E+01          6.02762476E+01          6.15555663E+00          5.28744980E+00
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.75332592E+01          5.93275460E+01          6.18724443E+00          5.29853744E+00
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.59625831E+01          5.84264715E+01          6.21922783E+00          5.30988705E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.44700195E+01          5.75702323E+01          6.25149029E+00          5.32148941E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.30510103E+01          5.67562444E+01          6.28401629E+00          5.33333626E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.17013115E+01          5.59820963E+01          6.31679128E+00          5.34541980E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.04169711E+01          5.52455954E+01          6.34980161E+00          5.35773327E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.91943434E+01          5.45445963E+01          6.38303444E+00          5.37026949E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.80300378E+01          5.38771898E+01          6.41647770E+00          5.38302266E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.69208311E+01          5.32415514E+01          6.45012005E+00          5.39598667E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.58637503E+01          5.26360019E+01          6.48395078E+00          5.40915617E+00
         92.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.48570362E+01          5.20595110E+01          6.51792575E+00          5.42251255E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16684971E+10          8.48560527E+01          5.20589464E+01          6.51795984E+00          5.42252600E+00
         93.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16689496E+10          8.48550692E+01          5.20583833E+01          6.51799394E+00          5.42253948E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.77443245E+05          8.38951114E+01          5.15088988E+01          6.55213773E+00          5.43605740E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09953277E+05          8.29785483E+01          5.09844825E+01          6.58647550E+00          5.44975125E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68170883E+05          8.21040439E+01          5.04843728E+01          6.62096468E+00          5.46361157E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08761844E+05          8.12694270E+01          5.00073470E+01          6.65559730E+00          5.47763674E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.75143467E+04          8.04728033E+01          4.95522910E+01          6.69036581E+00          5.49182539E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.87327005E+04          7.97121946E+01          4.91180713E+01          6.72526307E+00          5.50617338E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.64284779E+04          7.89858717E+01          4.87037131E+01          6.76028234E+00          5.52067831E+00
        101.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16357010E+04          7.76301117E+01          4.79311033E+01          6.83062639E+00          5.55013041E+00
        102.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.01953847E+10          3.16256954E+04          7.76288168E+01          4.79303659E+01          6.83069698E+00          5.55016020E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02592856E+05          1.19631159E+04          7.32845688E+01          4.54654479E+01          7.11593172E+00          5.67333286E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96430808E+04          5.93928936E+03          6.96609786E+01          4.34337066E+01          7.47846558E+00          5.83777271E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51492276E+04          3.72473159E+03          6.73878820E+01          4.21881672E+01          7.84488824E+00          6.01146436E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.60867149E+03          2.63920769E+03          6.60267695E+01          4.14747807E+01          8.21332205E+00          6.19222660E+00
        140.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.24882933E+03          2.56181907E+03          6.59293195E+01          4.14260299E+01          8.25018835E+00          6.21060173E+00
        141.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.53388480E+10          9.24812343E+03          2.56166920E+03          6.59291305E+01          4.14259357E+01          8.25026216E+00          6.21063857E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51785245E+05          6.84044815E+03          2.01655996E+03          6.53022686E+01          4.11336846E+01          8.58255680E+00          6.37812742E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.98932389E+04          5.23466811E+03          1.62213146E+03          6.50351705E+01          4.10606074E+01          8.94982105E+00          6.56665047E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.17019412E+04          4.20977004E+03          1.35472677E+03          6.51050433E+01          4.11853205E+01          9.31911847E+00          6.75921134E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65460361E+04          3.51090660E+03          1.16435436E+03          6.54285975E+01          4.14591516E+01          9.68560832E+00          6.95259089E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88350456E+04          3.01089184E+03          1.02380625E+03          6.59467501E+01          4.18475001E+01          1.00546151E+01          7.14904502E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43155770E+04          2.63998862E+03          9.17111629E+02          6.66166218E+01          4.23252092E+01          1.04158674E+01          7.34299357E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14117512E+04          2.35708050E+03          8.34345403E+02          6.74064672E+01          4.28736174E+01          1.07843169E+01          7.54162537E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.42127235E+03          2.13651209E+03          7.69023386E+02          6.82923506E+01          4.34786360E+01          1.11453896E+01          7.73751418E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.99007936E+03          1.96150081E+03          7.16746818E+02          6.92559401E+01          4.41294571E+01          1.15041649E+01          7.93304526E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.92249810E+03          1.82064303E+03          6.74431415E+02          7.02829870E+01          4.48176706E+01          1.18650585E+01          8.13019036E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.10282512E+03          1.70593567E+03          6.39857378E+02          7.13622791E+01          4.55366509E+01          1.22236555E+01          8.32675369E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.45868069E+03          1.61160651E+03          6.11389963E+02          7.24848856E+01          4.62811159E+01          1.25800847E+01          8.52274454E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.94280929E+03          1.53339887E+03          5.87803357E+02          7.36436233E+01          4.70468131E+01          1.29344645E+01          8.71817780E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.52312191E+03          1.46811360E+03          5.68163445E+02          7.48326544E+01          4.78302853E+01          1.32907815E+01          8.91481590E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.17718699E+03          1.41330601E+03          5.51748105E+02          7.60471978E+01          4.86286993E+01          1.36412712E+01          9.10912359E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.88886058E+03          1.36708014E+03          5.37992566E+02          7.72833059E+01          4.94397138E+01          1.39937238E+01          9.30457086E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.64626793E+03          1.32794956E+03          5.26450086E+02          7.85376950E+01          5.02613819E+01          1.43406979E+01          9.49783497E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.44048775E+03          1.29473460E+03          5.16763677E+02          7.98076162E+01          5.10920733E+01          1.46896343E+01          9.69217739E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.26470076E+03          1.26649049E+03          5.08645668E+02          8.10907560E+01          5.19304150E+01          1.50368977E+01          9.88597767E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11361041E+03          1.24245313E+03          5.01862003E+02          8.23851543E+01          5.27752449E+01          1.53825581E+01          1.00792542E+01
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.98304783E+03          1.22199966E+03          4.96220832E+02          8.36891429E+01          5.36255740E+01          1.57266809E+01          1.02720239E+01
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86969242E+03          1.20461888E+03          4.91563943E+02          8.50012976E+01          5.44805571E+01          1.60693274E+01          1.04643024E+01
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.77086832E+03          1.18988779E+03          4.87759480E+02          8.63203937E+01          5.53394685E+01          1.64138361E+01          1.06574873E+01
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68439938E+03          1.17745352E+03          4.84697313E+02          8.76453764E+01          5.62016832E+01          1.67536376E+01          1.08487918E+01
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60850400E+03          1.16702072E+03          4.82284542E+02          8.89753327E+01          5.70666610E+01          1.70921250E+01          1.10396452E+01
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54170705E+03          1.15834038E+03          4.80442602E+02          9.03094707E+01          5.79339331E+01          1.74324824E+01          1.12313605E+01
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48278319E+03          1.15120135E+03          4.79104604E+02          9.16471012E+01          5.88030918E+01          1.77684213E+01          1.14213131E+01
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43070514E+03          1.14542329E+03          4.78213121E+02          9.29876217E+01          5.96737817E+01          1.81062330E+01          1.16121013E+01
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38460786E+03          1.14085227E+03          4.77718884E+02          9.43305058E+01          6.05126492E+01          1.84397942E+01          1.17999377E+01
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34375894E+03          1.13735533E+03          4.77579290E+02          9.56015279E+01          6.13959923E+01          1.87752211E+01          1.19890747E+01
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30753404E+03          1.13481784E+03          4.77757308E+02          9.69602376E+01          6.22770587E+01          1.91094982E+01          1.21790136E+01
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27539991E+03          1.13313994E+03          4.78220732E+02          9.83156740E+01          6.31559013E+01          1.94426592E+01          1.23683518E+01
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24689729E+03          1.13223472E+03          4.78941351E+02          9.96679100E+01          6.40325733E+01          1.97747365E+01          1.25571112E+01
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.22162987E+03          1.13202612E+03          4.79894341E+02          1.01017021E+02          6.49071283E+01          2.01028993E+01          1.27441618E+01
        488.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20137350E+03          1.13237846E+03          4.80932507E+02          1.02211338E+02          6.56817597E+01          2.04022034E+01          1.29132992E+01
        489.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.37527486E+11          2.20136924E+03          1.13237859E+03          4.80932756E+02          1.02211642E+02          6.56819552E+01          2.04022704E+01          1.29133385E+01
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58065264E+08          2.19925535E+03          1.13244724E+03          4.81057897E+02          1.02363081E+02          6.57796188E+01          2.04329274E+01          1.29318363E+01
        496.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.06390053E+06          2.18515412E+03          1.13308481E+03          4.81987079E+02          1.03337310E+02          6.63577784E+01          2.06644422E+01          1.30626335E+01
        497.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47535816E+12          7.06060708E+06          2.18515026E+03          1.13308503E+03          4.81987358E+02          1.03337613E+02          6.63579733E+01          2.06645091E+01          1.30626726E+01
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.87625866E+07          4.36744299E+06          2.17947464E+03          1.13343920E+03          4.82412679E+02          1.03706163E+02          6.66500975E+01          2.07619604E+01          1.31189477E+01
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.37933750E+06          1.63321389E+06          2.16202670E+03          1.13494982E+03          4.83941540E+02          1.05046342E+02          6.75186153E+01          2.10900250E+01          1.33054969E+01
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25534815E+06          8.98502864E+05          2.14668339E+03          1.13693284E+03          4.85629244E+02          1.06383689E+02          6.83852227E+01          2.14171468E+01          1.34915124E+01
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29531408E+06          5.83618602E+05          2.13324307E+03          1.13934713E+03          4.87462160E+02          1.07798662E+02          6.92499687E+01          2.17433502E+01          1.36783080E+01
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.60688329E+05          4.16133367E+05          2.12152930E+03          1.14215589E+03          4.89428100E+02          1.09129162E+02          7.01129010E+01          2.20713533E+01          1.38643523E+01
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.22323581E+05          3.15075012E+05          2.11138468E+03          1.14532627E+03          4.91516145E+02          1.10457061E+02          7.10222085E+01          2.23957611E+01          1.40507181E+01
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.75745428E+05          2.48803088E+05          2.10266952E+03          1.14882874E+03          4.93716429E+02          1.11782424E+02          7.18808263E+01          2.27193179E+01          1.42346961E+01
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.78286277E+05          2.02687250E+05          2.09525987E+03          1.15263673E+03          4.96020103E+02          1.13181331E+02          7.27377795E+01          2.30420445E+01          1.44194468E+01
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09811380E+05          1.69145197E+05          2.08904612E+03          1.15672633E+03          4.98419135E+02          1.14500487E+02          7.36394590E+01          2.33639604E+01          1.46043167E+01
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59599464E+05          1.43879480E+05          2.08392804E+03          1.16107586E+03          5.00906261E+02          1.15817315E+02          7.44924096E+01          2.36876646E+01          1.47878994E+01
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21562013E+05          1.24319921E+05          2.07981736E+03          1.16566573E+03          5.03474901E+02          1.17204994E+02          7.53438312E+01          2.40079868E+01          1.49712263E+01
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91954729E+05          1.08824346E+05          2.07663382E+03          1.17047814E+03          5.06119033E+02          1.18516057E+02          7.62383651E+01          2.43275538E+01          1.51546831E+01
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68409057E+05          9.63153917E+04          2.07430558E+03          1.17549688E+03          5.08833202E+02          1.19896547E+02          7.70860697E+01          2.46489025E+01          1.53380848E+01
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49335499E+05          8.60541588E+04          2.07276742E+03          1.18070725E+03          5.11612429E+02          1.21202128E+02          7.79760333E+01          2.49669784E+01          1.55206344E+01
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33639437E+05          7.75162135E+04          2.07196051E+03          1.18609570E+03          5.14452125E+02          1.22575722E+02          7.88202015E+01          2.52868395E+01          1.57031418E+01
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20548928E+05          7.03287700E+04          2.07183135E+03          1.19164997E+03          5.17348120E+02          1.23876085E+02          7.97057806E+01          2.56034867E+01          1.58848182E+01
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09502555E+05          6.42138966E+04          2.07233138E+03          1.19735874E+03          5.20296581E+02          1.25243060E+02          8.05465822E+01          2.59194589E+01          1.60655194E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00085144E+05          5.89623309E+04          2.07341620E+03          1.20321167E+03          5.23293970E+02          1.26538455E+02          8.14279524E+01          2.62371963E+01          1.62473001E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.19847462E+04          5.44146225E+04          2.07504556E+03          1.20919921E+03          5.26337042E+02          1.27899074E+02          8.22655466E+01          2.65518265E+01          1.64271864E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.49575874E+04          5.04465705E+04          2.07718241E+03          1.21531262E+03          5.29422803E+02          1.29189735E+02          8.31428744E+01          2.68682169E+01          1.66081407E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.88187598E+04          4.69619764E+04          2.07979299E+03          1.22154378E+03          5.32548497E+02          1.30544246E+02          8.39774104E+01          2.71839533E+01          1.67881547E+01
