#Energy      Sn-K-shell   Sn-L1-shell   Sn-L2-shell   Sn-L3-shell   Sn-M1-shell   Sn-M2-shell   Sn-M3-shell   Sn-M4-shell   Sn-M5-shell   Sn-N1-shell   Sn-N2-shell   Sn-N3-shell   Sn-N4-shell   Sn-N5-shell   Valence  Total
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.15063440E+02          5.33856738E+02          2.93636279E+04          3.02508269E+02
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.74421176E+02          5.79623143E+02          2.97866970E+04          3.27856172E+02
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.41458077E+02          6.31705526E+02          3.02307370E+04          3.56568741E+02
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.11699912E+02          6.87613381E+02          3.06916113E+04          3.87035855E+02
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.93797810E+02          7.45549089E+02          3.10737007E+04          4.20218254E+02
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07193044E+03          8.12772354E+02          3.15312397E+04          4.55587561E+02
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16656534E+03          8.81174411E+02          3.18736048E+04          4.94207799E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26753430E+03          9.60859343E+02          3.22901085E+04          5.37450180E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37515922E+03          1.04650924E+03          3.27432252E+04          5.83673397E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49918133E+03          1.13815021E+03          3.31804180E+04          6.34603281E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62897826E+03          1.23702630E+03          3.35499991E+04          6.88668123E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75870610E+03          1.34736671E+03          3.39931605E+04          7.46153973E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91331761E+03          1.46102462E+03          3.44562168E+04          8.08979098E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07888025E+03          1.59289854E+03          3.48764583E+04          8.79130772E+02
         92.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25515628E+03          1.73516768E+03          3.53466151E+04          9.54168720E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25535871E+03          1.72584069E+03          3.53470921E+04          9.51377860E+02
         93.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.97357912E+03          2.25556118E+03          1.72598886E+03          3.53475691E+04          8.20734391E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.93880223E+03          2.44417159E+03          1.88076724E+03          3.56564027E+04          8.79303266E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.90439371E+03          2.65362025E+03          2.04648863E+03          3.61016614E+04          9.41131754E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.87038161E+03          2.87729658E+03          2.22360770E+03          3.64923091E+04          1.00500716E+03
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.83710974E+03          3.13047233E+03          2.42381655E+03          3.69526980E+04          1.07481534E+03
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.86115847E+03          3.40405278E+03          2.64117557E+03          3.73952226E+04          1.14976509E+03
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.92221626E+03          3.66490883E+03          2.84822615E+03          3.77496890E+04          1.22055445E+03
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.00405001E+03          3.98007801E+03          3.09895746E+03          3.81994959E+04          1.30433684E+03
        101.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.17460733E+03          4.68995712E+03          3.66543923E+03          3.91454324E+04          1.48469381E+03
        102.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39398813E+04          6.21859295E+03          4.69078613E+03          3.66610315E+03          3.91464023E+04          1.34400850E+03
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36108932E+04          7.31868561E+03          8.80413070E+03          6.96037542E+03          4.24902840E+04          2.03709397E+03
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73441275E+04          8.71628925E+03          1.77152229E+04          1.36060247E+04          4.68353011E+04          3.08946135E+03
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13914543E+04          9.75284113E+03          2.73095314E+04          1.91526488E+04          5.12875806E+04          3.88185025E+03
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51125713E+04          1.05409508E+04          2.90839906E+04          1.87278682E+04          5.57285829E+04          4.15951842E+03
        140.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55257996E+04          1.06216581E+04          2.87792332E+04          1.85463861E+04          5.61438451E+04          4.17012721E+03
        141.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07106598E+04          2.55266406E+04          1.06218209E+04          2.87788463E+04          1.85460263E+04          5.61448075E+04          3.47121429E+03
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07835898E+04          2.77984530E+04          1.10018632E+04          2.53900819E+04          1.58520482E+04          6.02704303E+04          3.40086920E+03
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08652371E+04          2.96013380E+04          1.13186490E+04          2.12053187E+04          1.31251827E+04          6.48772908E+04          3.23813498E+03
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09475284E+04          3.05700215E+04          1.15009364E+04          1.80334679E+04          1.12480984E+04          6.94339857E+04          3.06599781E+03
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11522823E+04          3.12218804E+04          1.17529814E+04          1.58831975E+04          9.98882951E+03          7.41903976E+04          2.93306641E+03
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16768774E+04          3.19082067E+04          1.18806038E+04          1.43492109E+04          9.09473534E+03          7.88576310E+04          2.82511527E+03
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23536345E+04          3.20175080E+04          1.20485021E+04          1.34136309E+04          8.54260178E+03          8.33090186E+04          2.75800348E+03
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29893811E+04          3.24607319E+04          1.22423026E+04          1.27059891E+04          8.13489237E+03          8.80619584E+04          2.71021281E+03
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36756373E+04          3.29163993E+04          1.24890516E+04          1.22240800E+04          7.93043495E+03          9.28970572E+04          2.69284489E+03
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43430115E+04          3.28854720E+04          1.27186922E+04          1.20042977E+04          7.77050614E+03          9.80524813E+04          2.68595962E+03
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50537897E+04          3.32178797E+04          1.30177039E+04          1.18415610E+04          7.68786252E+03          1.03235737E+05          2.69507699E+03
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58932124E+04          3.36897860E+04          1.32941721E+04          1.17723326E+04          7.67365781E+03          1.08577191E+05          2.71743120E+03
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67447872E+04          3.41038985E+04          1.36366955E+04          1.17028847E+04          7.70960676E+03          1.14059870E+05          2.74748811E+03
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.77350099E+04          3.47092979E+04          1.39631111E+04          1.17929618E+04          7.78124549E+03          1.19663818E+05          2.79212052E+03
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87918124E+04          3.52352562E+04          1.43256510E+04          1.19311820E+04          7.84008533E+03          1.25436881E+05          2.83886560E+03
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.97420790E+04          3.57773996E+04          1.47053445E+04          1.21142722E+04          7.98722903E+03          1.30957204E+05          2.89889775E+03
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.07978056E+04          3.65131250E+04          1.50658955E+04          1.23389290E+04          8.15692828E+03          1.36882072E+05          2.96579805E+03
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19531837E+04          3.71551179E+04          1.54522934E+04          1.25451375E+04          8.34315850E+03          1.42926210E+05          3.03496813E+03
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28974766E+04          3.79308829E+04          1.58968608E+04          1.28524614E+04          8.52448097E+03          1.49634177E+05          3.11075876E+03
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40693572E+04          3.86649896E+04          1.62912740E+04          1.31255978E+04          8.75646269E+03          1.55869220E+05          3.19079376E+03
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.52222639E+04          3.95144337E+04          1.67569135E+04          1.34943695E+04          8.97886051E+03          1.61779296E+05          3.27832144E+03
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.62898014E+04          4.04046706E+04          1.72399827E+04          1.38329525E+04          9.24423536E+03          1.68597502E+05          3.37031444E+03
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.75394420E+04          4.13149923E+04          1.76624324E+04          1.42302061E+04          9.50712882E+03          1.75009567E+05          3.46462492E+03
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.88188358E+04          4.21277763E+04          1.81651569E+04          1.46246911E+04          9.78781633E+03          1.81684049E+05          3.56381915E+03
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.02247758E+04          4.31117273E+04          1.86943109E+04          1.50601726E+04          1.00841268E+04          1.88593854E+05          3.67084952E+03
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.13371996E+04          4.41162003E+04          1.91409166E+04          1.55213785E+04          1.03940242E+04          1.95915575E+05          3.77581574E+03
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.27039936E+04          4.50011301E+04          1.96759138E+04          1.59688255E+04          1.07264999E+04          2.02685441E+05          3.88734384E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.42031029E+04          4.60441409E+04          2.02118526E+04          1.64505715E+04          1.10771984E+04          2.09462503E+05          4.00552963E+03
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.54227648E+04          4.71255851E+04          2.07967056E+04          1.69622882E+04          1.14063588E+04          2.16907111E+05          4.12277964E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.69727878E+04          4.80859041E+04          2.12628823E+04          1.75121684E+04          1.17940059E+04          2.24617132E+05          4.24701751E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.81407576E+04          4.91774222E+04          2.18514831E+04          1.80780689E+04          1.21587925E+04          2.32035189E+05          4.37176089E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.95965774E+04          5.03422059E+04          2.24361623E+04          1.86900191E+04          1.25640078E+04          2.39105329E+05          4.50700530E+03
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.11949163E+04          5.15499393E+04          2.30785353E+04          1.92212179E+04          1.29926937E+04          2.47335817E+05          4.64473749E+03
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.25569357E+04          5.25598856E+04          2.35731389E+04          1.98514570E+04          1.33842034E+04          2.54697587E+05          4.77351190E+03
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.39335793E+04          5.37740601E+04          2.42147424E+04          2.05278048E+04          1.38308168E+04          2.62253382E+05          4.91969487E+03
        488.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53683257E+04          5.49052390E+04          2.47600562E+04          2.10486616E+04          1.42436541E+04          2.69983408E+05          5.04843238E+03
        489.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83612999E+05          5.53686531E+04          5.49054972E+04          2.47601893E+04          2.10487966E+04          1.42437504E+04          2.69985176E+05          4.96016963E+03
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40103058E+05          5.55326509E+04          5.50347847E+04          2.48268624E+04          2.11164769E+04          1.42920073E+04          2.70871510E+05          4.95935977E+03
        496.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.53669678E+04          5.66252212E+04          5.59579364E+04          2.53042388E+04          2.16031328E+04          1.46394885E+04          2.75668123E+05          4.84159383E+03
        497.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.43292485E+05          7.53432046E+04          5.66255544E+04          5.59582046E+04          2.53043778E+04          2.16032750E+04          1.46395902E+04          2.75669811E+05          4.79876015E+03
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30719427E+05          4.44351300E+04          5.71296795E+04          5.63633164E+04          2.55145961E+04          2.18187384E+04          1.47937101E+04          2.78224823E+05          4.58083137E+03
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.00047082E+04          5.60632157E+03          5.88775076E+04          5.74328175E+04          2.60551332E+04          2.25240836E+04          1.52243010E+04          2.87069878E+05          2.51231506E+03
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.62916205E+03          2.17691834E+03          6.03075252E+04          5.87627579E+04          2.67379684E+04          2.31778946E+04          1.57483877E+04          2.95089410E+05          1.32225766E+03
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81211222E+03          1.80450452E+03          6.20935757E+04          6.00486924E+04          2.74575573E+04          2.39343352E+04          1.62548679E+04          3.03394352E+05          1.00779501E+03
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57268982E+03          1.69846433E+03          6.35025014E+04          6.14651896E+04          2.80817331E+04          2.46956964E+04          1.67227422E+04          3.12625389E+05          8.70638062E+02
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35364872E+03          1.66026678E+03          6.52865863E+04          6.29501292E+04          2.88335002E+04          2.55330581E+04          1.72760715E+04          3.22230104E+05          8.38067404E+02
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35197563E+03          1.65254215E+03          6.69365218E+04          6.39728520E+04          2.96266250E+04          2.62431261E+04          1.78672715E+04          3.30040361E+05          8.39115719E+02
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.49509428E+03          1.66159068E+03          6.88128218E+04          6.54098653E+04          3.01208036E+04          2.71046435E+04          1.84310028E+04          3.39970646E+05          8.62268687E+02
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54823922E+03          1.68512511E+03          7.04496145E+04          6.69129209E+04          3.08879171E+04          2.79296906E+04          1.90807134E+04          3.47777350E+05          8.78380664E+02
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60507817E+03          1.70797960E+03          7.23792010E+04          6.82586336E+04          3.16951252E+04          2.88655526E+04          1.95716070E+04          3.57589852E+05          8.94531275E+02
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.72657485E+03          1.86269235E+03          7.39513779E+04          6.98272739E+04          3.23444689E+04          2.96353409E+04          2.02312092E+04          3.67856914E+05          9.53953624E+02
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84631190E+03          1.93641352E+03          7.59146810E+04          7.10166971E+04          3.31747452E+04          3.05821500E+04          2.08355086E+04          3.76634836E+05          9.91574938E+02
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95799055E+03          2.00238864E+03          7.74714684E+04          7.25474601E+04          3.37626970E+04          3.15331639E+04          2.15459664E+04          3.86822651E+05          1.02617606E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08084804E+03          2.08086117E+03          7.94290010E+04          7.41456680E+04          3.45674200E+04          3.25762419E+04          2.21060984E+04          3.95885255E+05          1.06539205E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16515697E+03          2.13999702E+03          8.12775079E+04          7.56020259E+04          3.53482568E+04          3.34638950E+04          2.27877646E+04          4.05858636E+05          1.09495307E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28001693E+03          2.21614615E+03          8.33403528E+04          7.72660742E+04          3.61982253E+04          3.45522741E+04          2.35301204E+04          4.15890044E+05          1.13311616E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.36848074E+03          2.28025589E+03          8.51605553E+04          7.90050246E+04          3.70900767E+04          3.54306507E+04          2.41861201E+04          4.25390933E+05          1.16455201E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48174315E+03          2.35979446E+03          8.72721088E+04          8.02347127E+04          3.77765478E+04          3.64940124E+04          2.49626277E+04          4.36031981E+05          1.20318624E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57890106E+03          2.42393246E+03          8.90335451E+04          8.19139553E+04          3.86692077E+04          3.76445154E+04          2.56176429E+04          4.47471112E+05          1.23593685E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.69599112E+03          2.50520088E+03          9.11746412E+04          8.35417209E+04          3.96050758E+04          3.86572704E+04          2.64142427E+04          4.56360453E+05          1.27577334E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.80600480E+03          2.57995761E+03          9.29415308E+04          8.52996039E+04          4.02444256E+04          3.98550556E+04          2.72023617E+04          4.67776531E+05          1.31290940E+03
