#Energy      Pb-K-shell   Pb-L1-shell   Pb-L2-shell   Pb-L3-shell   Pb-M1-shell   Pb-M2-shell   Pb-M3-shell   Pb-M4-shell   Pb-M5-shell   Pb-N1-shell   Pb-N2-shell   Pb-N3-shell   Pb-N4-shell   Pb-N5-shell   Pb-N6-shell   Pb-N7-shell   Pb-O1-shell   Pb-O2-shell   Pb-O3-shell   Pb-O4-shell   Pb-O5-shell   S-K-shell   S-L1-shell   S-L2-shell   S-L3-shell   Valence  Total
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29289151E+03          1.06834426E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.12978598E+03          5.25092083E+02
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36144002E+03          1.12535946E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.20022792E+03          5.50836535E+02
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43219050E+03          1.19032485E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.26396189E+03          5.78600267E+02
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50404526E+03          1.25078423E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.33403460E+03          6.05382810E+02
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57840428E+03          1.31685922E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.39449187E+03          6.33589841E+02
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66417332E+03          1.38580650E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.46114925E+03          6.64181717E+02
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74758477E+03          1.45855449E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53638616E+03          6.95191843E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83431804E+03          1.53302503E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.60849450E+03          7.26866860E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92610937E+03          1.61791331E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.68050930E+03          7.61439511E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01974657E+03          1.69677332E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.75913139E+03          7.94847587E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12683029E+03          1.78128750E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.83670346E+03          8.31321162E+02
         89.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.22513958E+03          1.86944779E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.91510985E+03          8.67012509E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.22525372E+03          1.86954356E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.91519038E+03          8.67052168E+02
         90.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.72431251E+03          2.22536788E+03          1.86963934E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.91527091E+03          7.32626820E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.68569166E+03          2.33551995E+03          1.96275049E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.97561148E+03          7.58482576E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.69014653E+03          2.44394870E+03          2.05794461E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.05394327E+03          7.85243596E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.73270569E+03          2.55837950E+03          2.16555434E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.13172326E+03          8.14976087E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.81248395E+03          2.67903672E+03          2.26592572E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.21300157E+03          8.45069285E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.91156585E+03          2.81298961E+03          2.37719773E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.28999921E+03          8.78163101E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.02992089E+03          2.93916019E+03          2.48739195E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.37381019E+03          9.10777449E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.14405104E+03          3.06854775E+03          2.61604904E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.46000892E+03          9.45768900E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.30015306E+03          3.21045189E+03          2.73388130E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.54334471E+03          9.81581800E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.44468647E+03          3.36925908E+03          2.86041923E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.62892060E+03          1.01945145E+03
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.61505808E+03          3.51287716E+03          2.98889191E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.70303679E+03          1.05650422E+03
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.59268374E+03          5.36265582E+03          4.64245518E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.59651473E+03          1.50325511E+03
        110.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.78255472E+03          5.57650014E+03          4.83210481E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.69543585E+03          1.55107833E+03
        111.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13020603E+04          7.78302587E+03          5.57697898E+03          4.83254996E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.69563675E+03          1.36398373E+03
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.16109908E+03          9.90921056E+03          7.97472793E+03          6.99243387E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.58267313E+03          1.68068615E+03
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20448178E+04          1.23763755E+04          1.16395142E+04          1.02794335E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.64676414E+03          2.21886964E+03
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58504266E+04          1.48691620E+04          1.66333304E+04          1.47878224E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08203908E+04          2.85302933E+03
        143.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75769177E+04          1.58459148E+04          1.90674832E+04          1.69761130E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12932152E+04          3.12596814E+03
        144.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30657332E+05          1.00000000E+30          1.75779000E+04          1.58464354E+04          1.90688731E+04          1.69773739E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12934800E+04          3.05307179E+03
        147.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.39658472E+04          1.00000000E+30          1.94500988E+04          1.67638971E+04          2.18123152E+04          1.94647192E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18358135E+04          3.16936571E+03
        148.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94320621E+05          4.39430466E+04          1.00000000E+30          1.94511714E+04          1.67643772E+04          2.18138820E+04          1.93550292E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18361004E+04          3.13272143E+03
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59411469E+05          3.19725476E+04          1.00000000E+30          2.03265399E+04          1.72583987E+04          2.32409154E+04          2.06418190E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20743215E+04          3.13496555E+03
        152.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.43464040E+04          2.56998362E+04          1.00000000E+30          2.18500572E+04          1.79743094E+04          2.56572982E+04          2.27109511E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24778057E+04          3.13477411E+03
        153.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.43119091E+04          2.56971589E+04          9.47618570E+04          2.18511568E+04          1.79748295E+04          2.56591045E+04          2.27124828E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24780973E+04          3.03438647E+03
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34578574E+04          2.35205821E+04          9.60789740E+04          2.56734789E+04          1.95284544E+04          3.19121415E+04          2.81230373E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34438316E+04          3.18219940E+03
        167.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.30943006E+04          2.45347074E+04          9.48955618E+04          3.03858714E+04          2.10638758E+04          3.99960446E+04          3.48191579E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45826210E+04          3.51871175E+03
        168.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.30946179E+04          2.44475678E+04          9.48953176E+04          3.03872000E+04          2.10642881E+04          3.99983359E+04          3.48212185E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81641752E+04          1.45829348E+04          2.94649420E+03
        169.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34145787E+04          2.44952670E+04          9.46519421E+04          3.17751846E+04          2.14844677E+04          4.22280834E+04          3.64301818E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.18635845E+03          1.48988316E+04          2.50164402E+03
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34147404E+04          2.44952910E+04          9.46518206E+04          3.17759110E+04          2.14846822E+04          4.22292831E+04          3.64311685E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.18341837E+03          1.48989949E+04          2.50139134E+03
        170.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34149021E+04          2.44953149E+04          9.46516991E+04          3.17766375E+04          2.14848967E+04          4.22304828E+04          3.64321553E+04          1.00000000E+30          1.00000000E+30          2.96338240E+04          8.18048040E+03          1.48991581E+04          2.30646928E+03
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.33143935E+04          2.23140890E+04          9.24112238E+04          3.85856893E+04          2.34096966E+04          5.46826569E+04          4.54297019E+04          1.00000000E+30          1.00000000E+30          3.56371799E+03          1.66488689E+03          1.64278246E+04          8.79735270E+02
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.81596496E+04          1.75890829E+04          9.23137120E+04          4.59810701E+04          2.51958248E+04          6.77022494E+04          5.42248697E+04          1.00000000E+30          1.00000000E+30          3.83466076E+03          1.78563510E+03          1.80730472E+04          9.31113900E+02
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13157219E+04          1.29156933E+04          9.32845465E+04          5.40126287E+04          2.68705512E+04          8.08258549E+04          6.09781139E+04          1.00000000E+30          1.00000000E+30          4.14164228E+03          1.94566501E+03          1.97905924E+04          9.75131869E+02
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55567299E+04          9.37437874E+03          9.39736049E+04          6.25292775E+04          2.85944971E+04          9.30819729E+04          6.64600251E+04          1.00000000E+30          1.00000000E+30          4.42207042E+03          2.15248256E+03          2.16349427E+04          1.00473250E+03
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13934439E+04          6.96162708E+03          9.56244013E+04          7.13108786E+04          2.99891636E+04          1.02791209E+05          6.99906929E+04          1.00000000E+30          1.00000000E+30          4.77753099E+03          2.35394123E+03          2.35084095E+04          1.01017545E+03
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.55143427E+03          5.33653676E+03          9.67404447E+04          8.03566774E+04          3.13919492E+04          1.09780657E+05          7.18451846E+04          1.00000000E+30          1.00000000E+30          5.19522534E+03          2.56889494E+03          2.54424532E+04          9.96956493E+02
        231.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.12963952E+03          5.09274775E+03          9.69666733E+04          8.24196729E+04          3.16950444E+04          1.10365181E+05          7.21766109E+04          1.00000000E+30          1.00000000E+30          5.28542274E+03          2.61745672E+03          2.58773013E+04          9.93867466E+02
        232.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.12923835E+03          5.09251577E+03          9.69669002E+04          8.24217900E+04          3.16953506E+04          1.10366446E+05          7.21769441E+04          1.00000000E+30          1.52719534E+04          5.28551456E+03          2.61750623E+03          2.58777438E+04          9.33137945E+02
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.71139277E+03          4.29703632E+03          9.75562828E+04          8.96721581E+04          3.28104495E+04          1.14228266E+05          7.26870075E+04          1.00000000E+30          1.54492273E+04          5.57155869E+03          2.90726106E+03          2.75476642E+04          9.25420831E+02
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50027550E+03          3.60083737E+03          9.85848126E+04          9.84197610E+04          3.40873829E+04          1.16496758E+05          7.26265430E+04          1.00000000E+30          1.56767211E+04          6.01951644E+03          3.02211915E+03          2.97039617E+04          8.88107302E+02
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.66993275E+03          3.11136742E+03          1.00243106E+05          1.07249373E+05          3.53983810E+04          1.17617835E+05          7.19890489E+04          1.00000000E+30          1.60603568E+04          6.51273364E+03          3.27307271E+03          3.19470654E+04          8.63471136E+02
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.08213862E+03          2.76441738E+03          1.02255826E+05          1.16480033E+05          3.67144565E+04          1.17565871E+05          7.09841296E+04          1.00000000E+30          1.64847371E+04          6.98754237E+03          3.51782721E+03          3.42734468E+04          8.38840101E+02
