#Energy      In-K-shell   In-L1-shell   In-L2-shell   In-L3-shell   In-M1-shell   In-M2-shell   In-M3-shell   In-M4-shell   In-M5-shell   In-N1-shell   In-N2-shell   In-N3-shell   In-N4-shell   In-N5-shell   Valence  Total
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.77715018E+02          5.80183007E+02          3.12376809E+04          3.28793274E+02
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.45422450E+02          6.29855084E+02          3.16663615E+04          3.56876902E+02
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.17943103E+02          6.86424296E+02          3.21066141E+04          3.87993426E+02
         81.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.95158650E+02          7.47078041E+02          3.25566735E+04          4.21207136E+02
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.95246721E+02          7.47146221E+02          3.25571303E+04          4.21244663E+02
         82.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.39557266E+03          9.95334808E+02          7.47214413E+02          3.25575871E+04          3.74783523E+02
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.37379061E+03          1.08317730E+03          8.12021645E+02          3.29849927E+04          4.02994494E+02
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.35226484E+03          1.17106607E+03          8.85795307E+02          3.34469098E+04          4.32702684E+02
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.33118511E+03          1.27231336E+03          9.59804903E+02          3.37587097E+04          4.63464245E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34425372E+03          1.38055122E+03          1.04549819E+03          3.41940816E+04          4.97736453E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.38487276E+03          1.50521027E+03          1.13735212E+03          3.46359224E+04          5.35361130E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.44461312E+03          1.63740776E+03          1.24384627E+03          3.50980571E+04          5.76874509E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.52247501E+03          1.77187090E+03          1.35521731E+03          3.54942844E+04          6.19452382E+02
         89.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.59265627E+03          1.92613344E+03          1.46754642E+03          3.59594695E+04          6.63684974E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.61363551E+03          1.92630477E+03          1.46767947E+03          3.59599413E+04          6.64445346E+02
         90.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.73636205E+03          3.61372202E+03          1.92647612E+03          1.46781254E+03          3.59604131E+04          6.11935385E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.53437262E+03          3.70226729E+03          2.09140945E+03          1.59986475E+03          3.64251711E+04          6.52110417E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.37404789E+03          3.81476226E+03          2.28052195E+03          1.74170744E+03          3.69112004E+04          6.95658148E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.29319025E+03          3.93181034E+03          2.48014365E+03          1.89611139E+03          3.73933766E+04          7.41405090E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.29280888E+03          4.05348041E+03          2.68461059E+03          2.06707565E+03          3.76599385E+04          7.89487126E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.39115727E+03          4.16750494E+03          2.92098575E+03          2.25124934E+03          3.81288764E+04          8.41734293E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.46527512E+03          4.29650753E+03          3.17562197E+03          2.44911620E+03          3.86096399E+04          8.96209542E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.62685464E+03          4.41344440E+03          3.44819273E+03          2.66748118E+03          3.90106125E+04          9.53995853E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.82273700E+03          4.55008876E+03          3.74736661E+03          2.90208866E+03          3.94906832E+04          1.01588403E+03
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.04622079E+03          4.69546473E+03          4.06871585E+03          3.16543346E+03          3.99773985E+04          1.08230046E+03
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.28868119E+03          4.80445050E+03          4.42750271E+03          3.45288115E+03          4.04647281E+04          1.15078261E+03
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12875292E+04          6.01104277E+03          9.83777127E+03          7.67576974E+03          4.49357419E+04          1.96410802E+03
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45642512E+04          7.04953987E+03          1.84920208E+04          1.36028774E+04          4.98587937E+04          2.79202969E+03
        125.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64958456E+04          7.56816820E+03          2.25806752E+04          1.56603294E+04          5.26927294E+04          3.12624154E+03
        126.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45995714E+04          1.64965477E+04          7.47136348E+03          2.25818370E+04          1.56607640E+04          5.26938183E+04          2.56362229E+03
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46903396E+04          1.76768598E+04          7.80313953E+03          2.38111303E+04          1.59233770E+04          5.46735245E+04          2.66038865E+03
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49223347E+04          2.00044714E+04          8.19316945E+03          2.19188820E+04          1.38959828E+04          5.96869670E+04          2.67812590E+03
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51134230E+04          2.17173081E+04          8.50335276E+03          1.82610148E+04          1.13311340E+04          6.47485794E+04          2.57551748E+03
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53365945E+04          2.26606179E+04          8.68580535E+03          1.51431584E+04          9.46444052E+03          7.01128075E+04          2.43652179E+03
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.54845572E+04          2.33450738E+04          8.91931996E+03          1.30453845E+04          8.22976859E+03          7.53576166E+04          2.32035868E+03
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57977734E+04          2.36918268E+04          8.96293746E+03          1.16890748E+04          7.41076582E+03          8.09855168E+04          2.22263735E+03
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62590853E+04          2.38335780E+04          9.12915593E+03          1.07177056E+04          6.86977616E+03          8.61314093E+04          2.15759177E+03
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67935368E+04          2.41955449E+04          9.24010467E+03          1.01045936E+04          6.51821059E+03          9.18200988E+04          2.11697286E+03
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73009950E+04          2.45686759E+04          9.42055995E+03          9.65789021E+03          6.26964897E+03          9.70572498E+04          2.09206236E+03
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78809803E+04          2.44586013E+04          9.59496369E+03          9.44543636E+03          6.11450075E+03          1.02885140E+05          2.08260199E+03
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84287341E+04          2.47090863E+04          9.81577849E+03          9.28444758E+03          6.03440704E+03          1.08849626E+05          2.08671916E+03
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90297048E+04          2.50679499E+04          1.00250298E+04          9.21089667E+03          6.05136277E+03          1.14779012E+05          2.10649240E+03
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97122850E+04          2.53758092E+04          1.02860802E+04          9.21773586E+03          6.03429037E+03          1.20575210E+05          2.12831248E+03
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04202090E+04          2.58467360E+04          1.05351677E+04          9.28402674E+03          6.09701635E+03          1.27353195E+05          2.16375474E+03
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11803888E+04          2.62384387E+04          1.08204816E+04          9.38797818E+03          6.18735946E+03          1.33662119E+05          2.20573591E+03
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20086461E+04          2.67818018E+04          1.11178301E+04          9.47864006E+03          6.29782951E+03          1.39992550E+05          2.25149388E+03
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27633766E+04          2.72585988E+04          1.14008082E+04          9.66728428E+03          6.43164009E+03          1.46596587E+05          2.30375779E+03
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36156456E+04          2.78496836E+04          1.17038895E+04          9.88296208E+03          6.55784860E+03          1.53927826E+05          2.35925083E+03
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45468878E+04          2.84030782E+04          1.20489784E+04          1.01163858E+04          6.73111992E+03          1.60902496E+05          2.42383954E+03
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.53113862E+04          2.90205532E+04          1.23547037E+04          1.03466993E+04          6.91443598E+03          1.67852310E+05          2.48670338E+03
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61914103E+04          2.96394345E+04          1.27086196E+04          1.06410827E+04          7.10049049E+03          1.75351535E+05          2.55676259E+03
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.71714182E+04          3.02852871E+04          1.30800000E+04          1.09243850E+04          7.31749781E+03          1.82900328E+05          2.63199563E+03
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.79924540E+04          3.09729093E+04          1.34118329E+04          1.12568234E+04          7.53717945E+03          1.90358501E+05          2.70756830E+03
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.89938035E+04          3.16834091E+04          1.38035421E+04          1.15901129E+04          7.77239729E+03          1.98754918E+05          2.78963564E+03
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99818891E+04          3.24669083E+04          1.42148646E+04          1.19479682E+04          8.02168051E+03          2.06262518E+05          2.87596364E+03
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.10931405E+04          3.31567215E+04          1.45729279E+04          1.23260589E+04          8.29514058E+03          2.14410196E+05          2.96483393E+03
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19702426E+04          3.39306278E+04          1.49961251E+04          1.27397917E+04          8.54668668E+03          2.22821325E+05          3.05416808E+03
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.30593818E+04          3.47951753E+04          1.54314411E+04          1.31114346E+04          8.83892105E+03          2.30840000E+05          3.14932591E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40712557E+04          3.55472575E+04          1.58099392E+04          1.35544179E+04          9.12084431E+03          2.40118012E+05          3.24345246E+03
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.52364865E+04          3.63880185E+04          1.62549164E+04          1.39760364E+04          9.42772153E+03          2.48194185E+05          3.34413029E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.62263449E+04          3.72637583E+04          1.67256671E+04          1.44409011E+04          9.76179205E+03          2.56866169E+05          3.45054447E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.73531631E+04          3.81857113E+04          1.71715468E+04          1.49475671E+04          1.00722846E+04          2.65422807E+05          3.55687579E+03
        446.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81966456E+04          3.88586032E+04          1.75236427E+04          1.52530473E+04          1.03150796E+04          2.71974821E+05          3.63420525E+03
        447.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.01347597E+04          3.81968921E+04          3.88587989E+04          1.75237454E+04          1.52531468E+04          1.03151507E+04          2.71976790E+05          3.24311170E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25506458E+04          3.85700930E+04          3.89755116E+04          1.76790749E+04          1.54037863E+04          1.04215149E+04          2.74962382E+05          3.29618895E+03
        454.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.63776673E+04          3.92086553E+04          3.94292521E+04          1.78143535E+04          1.56616100E+04          1.06055071E+04          2.78706203E+05          3.37587617E+03
        455.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.76705779E+04          3.63783593E+04          3.92089150E+04          3.94294357E+04          1.78144491E+04          1.56617149E+04          1.06055820E+04          2.78708125E+05          3.18921250E+03
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.48486682E+04          2.82500706E+04          3.96435250E+04          3.98938696E+04          1.80567089E+04          1.59270224E+04          1.07961905E+04          2.83596746E+05          3.14227975E+03
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.29385231E+04          5.72093186E+03          4.09028520E+04          4.08394405E+04          1.85616519E+04          1.64874012E+04          1.11389993E+04          2.92672105E+05          2.16539764E+03
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.50618113E+03          1.87521044E+03          4.19597015E+04          4.18398969E+04          1.90432206E+04          1.70011942E+04          1.15372446E+04          3.03004945E+05          1.06835997E+03
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51869589E+03          1.18941919E+03          4.32334313E+04          4.27055230E+04          1.95860335E+04          1.75716467E+04          1.19383541E+04          3.11703399E+05          6.76012660E+02
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73973890E+03          1.04638722E+03          4.44789499E+04          4.37065091E+04          2.00073582E+04          1.81919253E+04          1.23009537E+04          3.20943903E+05          5.66510654E+02
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58969575E+03          1.05513644E+03          4.58591955E+04          4.47555463E+04          2.05474382E+04          1.87387135E+04          1.27297126E+04          3.31343389E+05          5.54153823E+02
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62961307E+03          1.10238788E+03          4.69868653E+04          4.57912412E+04          2.10536694E+04          1.93830703E+04          1.31894403E+04          3.40871503E+05          5.74143098E+02
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70828326E+03          1.15782300E+03          4.83983771E+04          4.69215193E+04          2.16251837E+04          2.00145152E+04          1.36236629E+04          3.51716658E+05          6.01142916E+02
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78701989E+03          1.21414392E+03          4.95098755E+04          4.77987559E+04          2.22285921E+04          2.07239679E+04          1.41301291E+04          3.60981759E+05          6.28489339E+02
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.85440496E+03          1.25520403E+03          5.09206029E+04          4.89124165E+04          2.26629719E+04          2.13067407E+04          1.45039902E+04          3.70524406E+05          6.49888006E+02
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92687469E+03          1.30409387E+03          5.22333459E+04          5.00792092E+04          2.32239154E+04          2.20258992E+04          1.50160315E+04          3.81449021E+05          6.74499162E+02
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00534189E+03          1.35296488E+03          5.37229282E+04          5.11323632E+04          2.38278594E+04          2.27217347E+04          1.54942990E+04          3.91875002E+05          6.99776945E+02
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07848748E+03          1.40886948E+03          5.50192098E+04          5.23547070E+04          2.44640535E+04          2.35021303E+04          1.60515559E+04          4.03191463E+05          7.26538741E+02
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.15293726E+03          1.45810733E+03          5.65476823E+04          5.36369236E+04          2.49625951E+04          2.41743182E+04          1.64929104E+04          4.13646658E+05          7.51254893E+02
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23698086E+03          1.50227060E+03          5.77939448E+04          5.44693172E+04          2.56032128E+04          2.49740532E+04          1.70651846E+04          4.25275121E+05          7.76155657E+02
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30046210E+03          1.55184907E+03          5.93448838E+04          5.57033351E+04          2.61024971E+04          2.58285122E+04          1.75862220E+04          4.35437301E+05          7.99950474E+02
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37411198E+03          1.60583581E+03          6.05927479E+04          5.69945633E+04          2.67340181E+04          2.65947959E+04          1.82030219E+04          4.47537417E+05          8.26333461E+02
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45538918E+03          1.65500782E+03          6.21339404E+04          5.80971371E+04          2.73968546E+04          2.75130532E+04          1.86873537E+04          4.60343583E+05          8.52273462E+02
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.52828052E+03          1.71210697E+03          6.35849685E+04          5.94272001E+04          2.79741452E+04          2.82134546E+04          1.92813656E+04          4.70345254E+05          8.79247102E+02
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61415326E+03          1.76129164E+03          6.51947068E+04          6.08195903E+04          2.86597664E+04          2.90890856E+04          1.99288875E+04          4.81805741E+05          9.06123651E+02
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68666190E+03          1.82052570E+03          6.68880676E+04          6.17377120E+04          2.93798399E+04          3.00393539E+04          2.04999652E+04          4.94512513E+05          9.33900166E+02
        668.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.76281246E+03          1.87296810E+03          6.79972242E+04          6.29493114E+04          3.00594814E+04          3.09491827E+04          2.11087131E+04          5.04727008E+05          9.60257174E+02
        669.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.52493596E+03          2.76283022E+03          1.87298069E+03          6.79975506E+04          6.29495859E+04          3.00596359E+04          3.09493910E+04          2.11088524E+04          5.04729587E+05          8.63048185E+02
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.30072179E+03          2.77172933E+03          1.87928914E+03          6.81609981E+04          6.30870286E+04          2.98773779E+04          3.08839517E+04          2.11786688E+04          5.06021330E+05          8.62858675E+02
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.72209465E+03          2.86407387E+03          1.93689131E+03          6.98414765E+04          6.43953095E+04          3.05734212E+04          3.18723627E+04          2.17494652E+04          5.19077625E+05          8.79679288E+02
