#Energy      Ir-K-shell   Ir-L1-shell   Ir-L2-shell   Ir-L3-shell   Ir-M1-shell   Ir-M2-shell   Ir-M3-shell   Ir-M4-shell   Ir-M5-shell   Ir-N1-shell   Ir-N2-shell   Ir-N3-shell   Ir-N4-shell   Ir-N5-shell   Ir-N6-shell   Ir-N7-shell   Ir-O1-shell   Ir-O2-shell   Ir-O3-shell   Valence  Total
         72.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.64030849E+03          2.42605572E+03          1.00000000E+30          1.65631096E+04          7.44133760E+02          7.93255670E+00          7.81188622E+00
         73.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.79249542E+03          2.02917901E+03          1.00000000E+30          1.31052907E+04          6.90906314E+02          7.74345817E+00          7.61438363E+00
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.58265037E+03          1.72965191E+03          1.00000000E+30          1.06986348E+04          6.44020235E+02          7.56442735E+00          7.42719704E+00
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.74078137E+03          1.49737665E+03          1.00000000E+30          8.94642925E+03          6.02464672E+02          7.39529460E+00          7.25016472E+00
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.12769811E+03          1.31291049E+03          1.00000000E+30          7.62461950E+03          5.65438449E+02          7.23582629E+00          7.08304083E+00
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66549805E+03          1.16364000E+03          1.00000000E+30          6.59925377E+03          5.32269357E+02          7.08573379E+00          6.92552138E+00
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30688669E+03          1.04092838E+03          1.00000000E+30          5.78525520E+03          5.02427425E+02          6.94468398E+00          6.77725386E+00
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02208064E+03          9.38579330E+02          1.00000000E+30          5.12657946E+03          4.75460177E+02          6.81230972E+00          6.63784257E+00
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79166910E+03          8.52170667E+02          1.00000000E+30          4.58480611E+03          4.50998259E+02          6.68821998E+00          6.50687342E+00
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60221032E+03          7.78465962E+02          1.00000000E+30          4.13325434E+03          4.28722409E+02          6.57200905E+00          6.38391705E+00
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44419240E+03          7.15015788E+02          1.00000000E+30          3.75176161E+03          4.08375114E+02          6.46326472E+00          6.26853766E+00
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31082596E+03          6.59934840E+02          1.00000000E+30          3.42654963E+03          3.89723566E+02          6.36157514E+00          6.16030168E+00
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19708837E+03          6.11753566E+02          1.00000000E+30          3.14664255E+03          3.72587741E+02          6.26653444E+00          6.05878581E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09913485E+03          5.69342777E+02          1.00000000E+30          2.90352103E+03          3.56789559E+02          6.17774713E+00          5.96357307E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01412883E+03          5.31762618E+02          1.00000000E+30          2.69097767E+03          3.42194502E+02          6.09483140E+00          5.87426785E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.39794193E+02          4.98296203E+02          1.00000000E+30          2.50381357E+03          3.28675893E+02          6.01742149E+00          5.79049054E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.74335231E+02          4.68335073E+02          1.00000000E+30          2.33801829E+03          3.16125936E+02          5.94516923E+00          5.71187860E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.16351347E+02          4.41398085E+02          1.00000000E+30          2.19038821E+03          3.04452128E+02          5.87774495E+00          5.63809427E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.64717943E+02          4.17061749E+02          1.00000000E+30          2.05824078E+03          2.93570792E+02          5.81483781E+00          5.56881473E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.18499181E+02          3.94998180E+02          1.00000000E+30          1.93939035E+03          2.83407713E+02          5.75615577E+00          5.50374043E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.76939688E+02          3.74920401E+02          1.00000000E+30          1.83205163E+03          2.73900116E+02          5.70142528E+00          5.44259123E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.39407306E+02          3.56585518E+02          1.00000000E+30          1.73474524E+03          2.64990433E+02          5.65039066E+00          5.38510464E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.05376728E+02          3.39793546E+02          1.00000000E+30          1.64618476E+03          2.56626439E+02          5.60281338E+00          5.33103691E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.74422377E+02          3.24367951E+02          1.00000000E+30          1.56535141E+03          2.48764748E+02          5.55847123E+00          5.28016347E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.46148991E+02          3.10158560E+02          1.00000000E+30          1.49130700E+03          2.41363450E+02          5.51715743E+00          5.23227098E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.20259780E+02          2.97035081E+02          1.00000000E+30          1.42329491E+03          2.34386378E+02          5.47867972E+00          5.18716580E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.96479833E+02          2.84886863E+02          1.00000000E+30          1.36063538E+03          2.27800316E+02          5.44285942E+00          5.14466639E+00
         98.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.74597545E+02          2.73624880E+02          1.00000000E+30          1.30283961E+03          2.21582428E+02          5.40956269E+00          5.10464365E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.74576677E+02          2.73614082E+02          1.18709728E+10          1.30278439E+03          2.21576390E+02          5.40953055E+00          5.10460480E+00
         99.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.74555812E+02          2.73603008E+02          1.18714066E+10          1.30272917E+03          2.21570352E+02          5.40949841E+00          5.10456587E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.54350060E+02          2.63132158E+02          9.20121537E+05          1.24922766E+03          2.15687197E+02          5.37853891E+00          5.06679706E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14962519E+02          1.88845025E+02          2.44123006E+04          8.76509278E+02          1.70814876E+02          5.17014527E+00          4.78641498E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38889230E+02          1.46605408E+02          9.08342694E+03          6.70144138E+02          1.42477806E+02          5.08688470E+00          4.62509046E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92284542E+02          1.20058916E+02          5.04716974E+03          5.42584854E+02          1.23492842E+02          5.07731522E+00          4.53261591E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61507709E+02          1.02239094E+02          3.34076742E+03          4.57861915E+02          1.10254900E+02          5.11390853E+00          4.48287592E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40110690E+02          8.97205738E+01          2.44170332E+03          3.98741363E+02          1.00761624E+02          5.18090582E+00          4.46147289E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24679444E+02          8.06353027E+01          1.90268575E+03          3.56006950E+02          9.38156742E+01          5.26874335E+00          4.46001744E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13246795E+02          7.38812719E+01          1.55087819E+03          3.24305157E+02          8.86610044E+01          5.37132685E+00          4.47334289E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04602926E+02          6.87686141E+01          1.30714663E+03          3.00323121E+02          8.48006493E+01          5.48461211E+00          4.49808331E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.79651614E+01          6.48450833E+01          1.13073048E+03          2.81908212E+02          8.18972948E+01          5.60582284E+00          4.53191899E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.28071033E+01          6.18034441E+01          9.98738199E+02          2.67607177E+02          7.97159433E+01          5.73299805E+00          4.57316801E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.87634863E+01          5.94290198E+01          8.97420111E+02          2.56409423E+02          7.80891898E+01          5.86207652E+00          4.61891859E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.55744633E+01          5.75682300E+01          8.18056295E+02          2.47594419E+02          7.68953339E+01          5.99478595E+00          4.66997275E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.30512204E+01          5.61090222E+01          7.54871191E+02          2.40637968E+02          7.60443029E+01          6.13661666E+00          4.72924974E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.10541360E+01          5.49682045E+01          7.03895919E+02          2.35151832E+02          7.54683403E+01          6.27140272E+00          4.78680631E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.94781791E+01          5.40830243E+01          6.62319332E+02          2.30843791E+02          7.51156924E+01          6.41409246E+00          4.85122650E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.82432692E+01          5.34054148E+01          6.28099331E+02          2.27490635E+02          7.49462915E+01          6.55688922E+00          4.91769090E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.72875298E+01          5.28981909E+01          5.99721054E+02          2.24919923E+02          7.49287145E+01          6.70613568E+00          4.98953204E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.65624879E+01          5.25321334E+01          5.76039041E+02          2.22996290E+02          7.50380379E+01          6.84869709E+00          5.05926126E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.60298729E+01          5.22840723E+01          5.56175212E+02          2.21612754E+02          7.52542739E+01          6.99123540E+00          5.13047051E+00
        297.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.57215417E+01          5.21579851E+01          5.42570463E+02          2.20836711E+02          7.54932263E+01          7.11211458E+00          5.19206775E+00
        298.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.33734957E+10          7.57214764E+01          5.21579609E+01          5.42567288E+02          2.20836550E+02          7.54932927E+01          7.11214766E+00          5.19208477E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.40393319E+06          7.56590226E+01          5.21354344E+01          5.39446266E+02          2.20683641E+02          7.55612373E+01          7.13941357E+00          5.20602355E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95548163E+05          7.54252157E+01          5.20711872E+01          5.25314787E+02          2.20139739E+02          7.59457078E+01          7.28711265E+00          5.28239466E+00
        313.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90397677E+05          7.53654342E+01          5.20662907E+01          5.20291820E+02          2.20017054E+02          7.61186460E+01          7.34165916E+00          5.31085220E+00
        314.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63230253E+11          1.90364891E+05          7.53654088E+01          5.20662910E+01          5.20289370E+02          2.20017006E+02          7.61187351E+01          7.34169191E+00          5.31086934E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51865436E+06          1.16701714E+05          7.53083042E+01          5.20790579E+01          5.13353249E+02          2.19924627E+02          7.63967871E+01          7.42895929E+00          5.35668986E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.42070006E+05          6.54042118E+04          7.52917491E+01          5.21489400E+01          5.03218340E+02          2.19991942E+02          7.69054249E+01          7.57587145E+00          5.43450038E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62088886E+05          4.29037901E+04          7.53618499E+01          5.22724524E+01          4.94632088E+02          2.20303247E+02          7.74640563E+01          7.72232444E+00          5.51285755E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.79636700E+04          3.08065044E+04          7.55071892E+01          5.24425896E+01          4.87367531E+02          2.20826492E+02          7.80663071E+01          7.86832874E+00          5.59169627E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.69689080E+04          2.34649439E+04          7.57181791E+01          5.26534592E+01          4.81237872E+02          2.21534750E+02          7.87067799E+01          8.01870750E+00          5.67336540E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.93588639E+04          1.86341705E+04          7.59867227E+01          5.29000740E+01          4.76088213E+02          2.22405260E+02          7.93808742E+01          8.16371648E+00          5.75290731E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.82751901E+04          1.52666143E+04          7.63059381E+01          5.31781904E+01          4.71789291E+02          2.23418663E+02          8.00846479E+01          8.30831391E+00          5.83277045E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.07936032E+04          1.28129879E+04          7.66699426E+01          5.34841737E+01          4.68232940E+02          2.24558414E+02          8.08147093E+01          8.45700324E+00          5.91510822E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54757180E+04          1.09634842E+04          7.70736891E+01          5.38148973E+01          4.65327477E+02          2.25810289E+02          8.15681229E+01          8.60068881E+00          5.99541069E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.15440873E+04          9.53044829E+03          7.75128137E+01          5.41676583E+01          4.62995288E+02          2.27162010E+02          8.23423372E+01          8.74830986E+00          6.07799853E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.85449495E+04          8.39465202E+03          7.79835399E+01          5.45401116E+01          4.61169746E+02          2.28602918E+02          8.31351293E+01          8.89113783E+00          6.15860839E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61985556E+04          7.47729741E+03          7.84825720E+01          5.49302096E+01          4.59794081E+02          2.30123733E+02          8.39445488E+01          9.03775066E+00          6.24133725E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43239041E+04          6.72439870E+03          7.90070342E+01          5.53361614E+01          4.58819193E+02          2.31716334E+02          8.47688829E+01          9.17977178E+00          6.32214864E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27994716E+04          6.09791225E+03          7.95543982E+01          5.57563913E+01          4.58202649E+02          2.33373595E+02          8.56066223E+01          9.32543250E+00          6.40493191E+00
