#Energy      Te-K-shell   Te-L1-shell   Te-L2-shell   Te-L3-shell   Te-M1-shell   Te-M2-shell   Te-M3-shell   Te-M4-shell   Te-M5-shell   Te-N1-shell   Te-N2-shell   Te-N3-shell   Te-N4-shell   Te-N5-shell   Pd-K-shell   Pd-L1-shell   Pd-L2-shell   Pd-L3-shell   Pd-M1-shell   Pd-M2-shell   Pd-M3-shell   Pd-M4-shell   Pd-M5-shell   Pd-N1-shell   Pd-N2-shell   Pd-N3-shell   Valence  Total
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.82487497E+03          3.28660857E+03          1.12788359E+05          1.00561912E+05          4.74229960E+04          4.53479873E+04          3.09946771E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.32880465E+04          6.05225316E+04          2.80264817E+04          1.61063415E+04          1.09464966E+04          3.27214885E+05          3.00214153E+05          1.48601651E+05          7.24201070E+04          1.17603884E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.96566485E+03          3.38748736E+03          1.14590164E+05          1.01993134E+05          4.84050570E+04          4.66390225E+04          3.17919336E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.46414602E+04          6.11553269E+04          2.84882393E+04          1.65332174E+04          1.13092448E+04          3.34453125E+05          3.06408334E+05          1.51265496E+05          7.42967918E+04          1.20893671E+03
        824.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.03917168E+03          3.41620861E+03          1.15734887E+05          1.02900071E+05          4.89113976E+04          4.70103930E+04          3.22339943E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.53346569E+04          6.15457052E+04          2.87193687E+04          1.68001520E+04          1.14997477E+04          3.38192918E+05          3.09601629E+05          1.52890895E+05          7.52722313E+04          1.22317142E+03
        825.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29167899E+04          5.03920153E+03          3.41622800E+03          1.15735349E+05          1.02900437E+05          4.89116023E+04          4.70106412E+04          3.22341736E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.53349365E+04          6.15458624E+04          2.87194620E+04          1.68002605E+04          1.14998252E+04          3.38194431E+05          3.09602920E+05          1.52891553E+05          7.52726499E+04          1.11736720E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29249787E+04          5.11491820E+03          3.46540207E+03          1.16903183E+05          1.03823655E+05          4.94286523E+04          4.76393506E+04          3.26887063E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.57675964E+04          6.19412587E+04          2.89543741E+04          1.70385865E+04          1.16335659E+04          3.42018839E+05          3.12182594E+05          1.54552277E+05          7.63135856E+04          1.13105145E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29413908E+04          5.22934159E+03          3.56814418E+03          1.19311504E+05          1.05721084E+05          5.00949886E+04          4.89488741E+04          3.34227384E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.70985898E+04          6.27476542E+04          2.94360167E+04          1.75924099E+04          1.20133122E+04          3.47149719E+05          3.18618457E+05          1.57985065E+05          7.85207164E+04          1.15812112E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29578446E+04          5.38106746E+03          3.67716462E+03          1.21821139E+05          1.07543519E+05          5.10880646E+04          5.03324257E+04          3.43387844E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.84715448E+04          6.37149471E+04          2.97711943E+04          1.81080028E+04          1.24186866E+04          3.54572761E+05          3.25325265E+05          1.60517656E+05          8.03683319E+04          1.18774468E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29743403E+04          5.54186087E+03          3.75101674E+03          1.23410259E+05          1.09530370E+05          5.19963977E+04          5.12806984E+04          3.53064592E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.98884774E+04          6.46071895E+04          3.02387048E+04          1.86958996E+04          1.27343160E+04          3.62320191E+05          3.32320496E+05          1.63913905E+05          8.25603348E+04          1.21348249E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31366787E+04          5.65029045E+03          3.85034086E+03          1.25839940E+05          1.11592018E+05          5.30211677E+04          5.25355994E+04          3.60068001E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.08608892E+04          6.55247761E+04          3.07211326E+04          1.92074393E+04          1.31498805E+04          3.70413747E+05          3.36783304E+05          1.66976492E+05          8.46286784E+04          1.24100387E+03
        875.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31737431E+04          5.74497903E+03          3.91512716E+03          1.27343965E+05          1.12866470E+05          5.36555435E+04          5.33521866E+04          3.65810747E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.16828699E+04          6.58586897E+04          3.10179996E+04          1.95739659E+04          1.33586266E+04          3.71830238E+05          3.40841414E+05          1.69060698E+05          8.58194256E+04          1.25898480E+03
        876.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34022114E+04          1.31737555E+04          5.74501113E+03          3.91514913E+03          1.27344473E+05          1.12866900E+05          5.36557575E+04          5.33524631E+04          3.65812692E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.16831464E+04          6.58588645E+04          3.10180995E+04          1.95740905E+04          1.33587109E+04          3.71831730E+05          3.40842784E+05          1.69061401E+05          8.58198758E+04          1.21326100E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27596840E+04          1.31985795E+04          5.79655793E+03          3.95956172E+03          1.28367213E+05          1.13088144E+05          5.40871431E+04          5.39110639E+04          3.69743762E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.22394028E+04          6.62102975E+04          3.11573643E+04          1.98262950E+04          1.35293404E+04          3.74840175E+05          3.43602753E+05          1.70479912E+05          8.67295666E+04          1.22332813E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.17285074E+04          1.33683478E+04          5.95726182E+03          4.07515991E+03          1.30330195E+05          1.15111779E+05          5.51968602E+04          5.53604884E+04          3.78599443E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.36603896E+04          6.71057375E+04          3.16532901E+04          2.03375664E+04          1.39146375E+04          3.82580641E+05          3.50704080E+05          1.73554941E+05          8.90130211E+04          1.25125860E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14839830E+04          1.34702056E+04          6.12713050E+03          4.16616585E+03          1.32865050E+05          1.17209156E+05          5.58968812E+04          5.65161002E+04          3.87588501E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.51258432E+04          6.80257298E+04          3.21652583E+04          2.09777983E+04          1.43531791E+04          3.89205636E+05          3.58105132E+05          1.77063901E+05          9.11299601E+04          1.27827251E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.15940003E+04          1.36354480E+04          6.26109893E+03          4.28381667E+03          1.35500463E+05          1.19384382E+05          5.69757418E+04          5.79868106E+04          3.97624215E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.59871114E+04          6.89712981E+04          3.26940602E+04          2.15596010E+04          1.47349349E+04          3.97041836E+05          3.61971333E+05          1.80717678E+05          9.34771958E+04          1.30700119E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.15899681E+04          1.37667077E+04          6.43370120E+03          4.40830541E+03          1.37419448E+05          1.20711831E+05          5.80970681E+04          5.95361103E+04          4.06502192E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.73839240E+04          6.99145468E+04          3.30232717E+04          2.21539588E+04          1.51897504E+04          4.05200064E+05          3.69007139E+05          1.84525426E+05          9.59847952E+04          1.33764480E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.20999820E+04          1.39005191E+04          6.61608966E+03          4.49559081E+03          1.39989375E+05          1.22801050E+05          5.92634176E+04          6.06448510E+04          4.16803697E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.88219899E+04          7.09076631E+04          3.35254478E+04          2.28226563E+04          1.56735373E+04          4.10988560E+05          3.75129816E+05          1.87233693E+05          9.80698954E+04          1.36681858E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.23060985E+04          1.40369573E+04          6.74493247E+03          4.60996013E+03          1.42178138E+05          1.24723031E+05          5.98799508E+04          6.21841013E+04          4.27640894E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00303164E+05          7.19293998E+04          3.40431327E+04          2.35329783E+04          1.60455196E+04          4.19012339E+05          3.82257284E+05          1.91002442E+05          1.00593039E+05          1.39502237E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25148791E+04          1.42983643E+04          6.92619652E+03          4.73456368E+03          1.44745152E+05          1.26865771E+05          6.09865496E+04          6.36057380E+04          4.36285517E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01676082E+05          7.29810122E+04          3.45770561E+04          2.41016532E+04          1.65367774E+04          4.27355654E+05          3.88583130E+05          1.94926027E+05          1.02862607E+05          1.42795582E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27263758E+04          1.44687923E+04          7.09520184E+03          4.86609022E+03          1.47406565E+05          1.29083424E+05          6.21348190E+04          6.52253803E+04          4.47209980E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03212140E+05          7.40638301E+04          3.51083100E+04          2.48315821E+04          1.69713460E+04          4.33490471E+05          3.95731263E+05          1.97552239E+05          1.05497488E+05          1.46054748E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.32932014E+04          1.46433321E+04          7.28729465E+03          4.97371255E+03          1.49459470E+05          1.31379986E+05          6.30935416E+04          6.69296623E+04          4.57434354E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04653990E+05          7.45393262E+04          3.56713688E+04          2.54165174E+04          1.74871913E+04          4.41606209E+05          4.03147309E+05          2.01359340E+05          1.07832672E+05          1.49235588E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.36011755E+04          1.48657635E+04          7.49007819E+03          5.10853990E+03          1.52094246E+05          1.32929125E+05          6.42575555E+04          6.81759926E+04          4.68948043E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06225974E+05          7.55454223E+04          3.62527823E+04          2.61520135E+04          1.79353225E+04          4.48648795E+05          4.09124627E+05          2.05316060E+05          1.10513763E+05          1.52726857E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.39149006E+04          1.50650379E+04          7.63725122E+03          5.21820956E+03          1.54823584E+05          1.35171836E+05          6.52320699E+04          6.98916554E+04          4.79193699E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07845903E+05          7.65790495E+04          3.66698855E+04          2.69313453E+04          1.84701354E+04          4.56742339E+05          4.16497549E+05          2.08682437E+05          1.13312467E+05          1.55791648E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.41557883E+04          1.52697273E+04          7.84162539E+03          5.35399670E+03          1.56844327E+05          1.37491522E+05          6.63953668E+04          7.11893086E+04          4.90892368E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09516005E+05          7.76358570E+04          3.72350280E+04          2.76128660E+04          1.89126429E+04          4.65133259E+05          4.24141085E+05          2.12713505E+05          1.15556919E+05          1.59231531E+03
       1011.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45192783E+04          1.55227971E+04          8.03594318E+03          5.51155499E+03          1.60040792E+05          1.39493846E+05          6.78471646E+04          7.32331266E+04          5.05706244E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10986046E+05          7.89478765E+04          3.79303266E+04          2.84827078E+04          1.95753906E+04          4.75617603E+05          4.31510464E+05          2.16919898E+05          1.19001059E+05          1.63259491E+03
       1012.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.94378632E+04          3.45193395E+04          1.55228400E+04          8.03598298E+03          5.51158324E+03          1.60041336E+05          1.39494287E+05          6.78474119E+04          7.32334770E+04          5.05708788E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10986367E+05          7.89480989E+04          3.79304452E+04          2.84828654E+04          1.95755050E+04          4.75619390E+05          4.31511942E+05          2.16920695E+05          1.19001652E+05          1.58041180E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.29239840E+04          3.80062515E+04          1.72227288E+04          9.87916408E+03          6.79088422E+03          1.84138809E+05          1.59473729E+05          7.79689879E+04          8.89734506E+04          6.11554235E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24608932E+05          8.89850903E+04          4.31246320E+04          3.57835420E+04          2.45365534E+04          5.45632151E+05          4.98234838E+05          2.52203125E+05          1.44484850E+05          1.88769865E+03
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.93269370E+04          4.19543944E+04          1.94359157E+04          1.24103928E+04          8.49765290E+03          2.12777430E+05          1.83575367E+05          9.04163555E+04          1.09007997E+05          7.53559070E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41094140E+05          1.01130847E+05          4.95583239E+04          4.55912963E+04          3.12928747E+04          6.35014211E+05          5.80695278E+05          2.95625058E+05          1.76642245E+05          2.28605266E+03
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.62143557E+04          4.65379854E+04          2.18487000E+04          1.52906730E+04          1.05128207E+04          2.42890439E+05          2.10013059E+05          1.04599971E+05          1.32602308E+05          9.16226290E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59153717E+05          1.14827969E+05          5.67907308E+04          5.71876098E+04          3.94317116E+04          7.27802118E+05          6.70418277E+05          3.44026174E+05          2.13742691E+05          2.73468065E+03
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.32386272E+04          5.14825582E+04          2.44836873E+04          1.86525613E+04          1.29095196E+04          2.74997179E+05          2.38550877E+05          1.19255500E+05          1.60001905E+05          1.10527452E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78583486E+05          1.30085665E+05          6.48895555E+04          7.07199646E+04          4.86393352E+04          8.32729259E+05          7.68138344E+05          3.94413577E+05          2.55166909E+05          3.23769733E+03
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.06398313E+04          5.68130897E+04          2.73796443E+04          2.26035376E+04          1.56543326E+04          3.09871691E+05          2.69731389E+05          1.35308132E+05          1.90728413E+05          1.32381868E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.98504936E+05          1.45949240E+05          7.35967473E+04          8.67840612E+04          5.97625959E+04          9.36094208E+05          8.74610695E+05          4.52217386E+05          3.02744340E+05          3.79899409E+03
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.86066344E+04          6.26313564E+04          3.06607802E+04          2.71365808E+04          1.88052187E+04          3.46961820E+05          3.01950412E+05          1.53073281E+05          2.24941903E+05          1.56888957E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20302090E+05          1.64316410E+05          8.28157947E+04          1.04615400E+05          7.25299487E+04          1.04842889E+06          9.89598606E+05          5.12772355E+05          3.54729185E+05          4.42046164E+03
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.71054451E+04          6.91438875E+04          3.39263993E+04          3.22776039E+04          2.24132647E+04          3.86166757E+05          3.37882627E+05          1.71523440E+05          2.63813873E+05          1.84104220E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43675526E+05          1.83597778E+05          9.29717178E+04          1.25607319E+05          8.72621048E+04          1.17090430E+06          1.11215000E+06          5.80173495E+05          4.13030156E+05          5.10045568E+03
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05892184E+05          7.57798984E+04          3.76473994E+04          3.79855196E+04          2.64939360E+04          4.26359351E+05          3.74835630E+05          1.91834295E+05          3.07529397E+05          2.14533915E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67506357E+05          2.03736483E+05          1.04018632E+05          1.49453366E+05          1.03594723E+05          1.29518302E+06          1.24486341E+06          6.49862887E+05          4.75816619E+05          5.84004981E+03
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15016237E+05          8.30208837E+04          4.15382230E+04          4.44888386E+04          3.10458990E+04          4.68907184E+05          4.15280058E+05          2.13969618E+05          3.56722595E+05          2.48780420E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92535036E+05          2.26320160E+05          1.15911703E+05          1.76461968E+05          1.23092440E+05          1.42678131E+06          1.38530420E+06          7.27406877E+05          5.46855504E+05          6.64805062E+03
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25072254E+05          9.06113233E+04          4.56292393E+04          5.16787078E+04          3.61438996E+04          5.14886132E+05          4.59264393E+05          2.36312036E+05          4.10204224E+05          2.87039279E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19675887E+05          2.49098541E+05          1.28572688E+05          2.06922197E+05          1.43839321E+05          1.56447665E+06          1.53604003E+06          8.07405056E+05          6.21643704E+05          7.51425428E+03
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35008097E+05          9.92956338E+04          5.01107153E+04          6.00210842E+04          4.18129822E+04          5.60643629E+05          5.02824135E+05          2.61943432E+05          4.70049533E+05          3.28858713E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.47043454E+05          2.74406346E+05          1.42120111E+05          2.41358956E+05          1.67775532E+05          1.71708336E+06          1.69946371E+06          8.98589405E+05          7.04897800E+05          8.46476888E+03
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45677723E+05          1.08340400E+05          5.49210199E+04          6.91429457E+04          4.81563451E+04          6.10551556E+05          5.52776438E+05          2.86338418E+05          5.34941313E+05          3.75147531E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.75536273E+05          3.01629701E+05          1.56916664E+05          2.79310548E+05          1.94267135E+05          1.86410881E+06          1.87189939E+06          9.92535678E+05          7.94310089E+05          9.48575089E+03
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56643529E+05          1.17133652E+05          5.97862592E+04          7.89000960E+04          5.53764706E+04          6.60895675E+05          5.99965363E+05          3.14819660E+05          6.06624486E+05          4.26593696E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.06219807E+05          3.30354225E+05          1.72508679E+05          3.21460751E+05          2.24947055E+05          2.02033702E+06          2.06033265E+06          1.08988933E+06          8.91043936E+05          1.05718526E+04
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68156514E+05          1.27021326E+05          6.51832598E+04          8.99337201E+04          6.29890490E+04          7.15088399E+05          6.54618635E+05          3.43606320E+05          6.85951756E+05          4.83053709E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.36966608E+05          3.61516632E+05          1.88348879E+05          3.69516639E+05          2.57435944E+05          2.18682017E+06          2.24656326E+06          1.19588188E+06          9.92603854E+05          1.17341977E+04
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80300328E+05          1.37211765E+05          7.08133738E+04          1.02155653E+05          7.14626761E+04          7.68816018E+05          7.13102016E+05          3.73316505E+05          7.72471057E+05          5.43825594E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.69783583E+05          3.92664525E+05          2.06429059E+05          4.20874933E+05          2.93760136E+05          2.36908459E+06          2.46049090E+06          1.31057825E+06          1.10406262E+06          1.29785211E+04
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92689068E+05          1.48869617E+05          7.66870266E+04          1.15204694E+05          8.11811512E+04          8.28366848E+05          7.73760601E+05          4.06795706E+05          8.69895128E+05          6.11026923E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.03368290E+05          4.28234581E+05          2.25928313E+05          4.78891599E+05          3.34606082E+05          2.53814759E+06          2.68512965E+06          1.43093847E+06          1.22383118E+06          1.43273893E+04
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05091044E+05          1.59345934E+05          8.31517673E+04          1.29695242E+05          9.10430048E+04          8.88968011E+05          8.30903733E+05          4.39636935E+05          9.68155998E+05          6.82549793E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.40518847E+05          4.62549819E+05          2.44125929E+05          5.43010844E+05          3.79626403E+05          2.72924617E+06          2.89904940E+06          1.55457231E+06          1.34913748E+06          1.57102365E+04
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19542227E+05          1.71694443E+05          8.94390248E+04          1.46027329E+05          1.02219340E+05          9.47582994E+05          8.98027483E+05          4.75264604E+05          1.08190396E+06          7.61993475E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.75204093E+05          5.01696275E+05          2.65565127E+05          6.10263274E+05          4.26966148E+05          2.92604577E+06          3.14959764E+06          1.68954552E+06          1.48357145E+06          1.72105821E+04
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33201097E+05          1.84718895E+05          9.66050677E+04          1.62884988E+05          1.14874665E+05          1.01166966E+06          9.67230589E+05          5.13738082E+05          1.20176200E+06          8.47649385E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.17008411E+05          5.43276663E+05          2.88487710E+05          6.85732629E+05          4.81100324E+05          3.11659153E+06          3.40911611E+06          1.82977558E+06          1.62561939E+06          1.88257166E+04
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46205154E+05          1.98069263E+05          1.04195790E+05          1.81175394E+05          1.27529604E+05          1.07723341E+06          1.03793466E+06          5.54456771E+05          1.33002916E+06          9.38472138E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.55788508E+05          5.86137859E+05          3.09945941E+05          7.69301640E+05          5.38823842E+05          3.32409100E+06          3.67531901E+06          1.97484538E+06          1.77755899E+06          2.04765916E+04
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61330039E+05          2.11043075E+05          1.11267739E+05          2.01154866E+05          1.41793131E+05          1.14404502E+06          1.10936731E+06          5.96248449E+05          1.47334294E+06          1.04313386E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.92398646E+05          6.29964443E+05          3.34805347E+05          8.58087561E+05          6.02065732E+05          3.54008940E+06          3.94502477E+06          2.13538489E+06          1.93847231E+06          2.22068958E+04
       3179.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73201900E+05          2.23675044E+05          1.18183099E+05          2.18490454E+05          1.54488964E+05          1.20480102E+06          1.17020440E+06          6.29114789E+05          1.58637892E+06          1.12434308E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.28968878E+05          6.64944269E+05          3.55496786E+05          9.33975145E+05          6.55463059E+05          3.71763939E+06          4.17601862E+06          2.26710482E+06          2.07174224E+06          2.37228724E+04
       3180.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73202228E+05          2.23675379E+05          1.18183283E+05          2.18490932E+05          1.54489310E+05          1.20480262E+06          1.17020606E+06          6.29115752E+05          1.58638215E+06          1.12434537E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.43786753E+04          7.28969840E+05          6.64945256E+05          3.55497345E+05          9.33977198E+05          6.55464533E+05          3.71764416E+06          4.17602496E+06          2.26710849E+06          2.07174591E+06          1.54591324E+04
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.76521097E+05          2.25475484E+05          1.19396555E+05          2.22720954E+05          1.58028658E+05          1.22101290E+06          1.18707002E+06          6.38895146E+05          1.61929494E+06          1.14776423E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.49976460E+04          7.38723730E+05          6.74965874E+05          3.61173447E+05          9.54960759E+05          6.70540654E+05          3.76591244E+06          4.24045606E+06          2.29300537E+06          2.10561031E+06          1.56891143E+04
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92160675E+05          2.42188543E+05          1.27920710E+05          2.47301159E+05          1.74363781E+05          1.28618106E+06          1.26686565E+06          6.82257522E+05          1.77844014E+06          1.26174240E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.84642138E+04          7.77578609E+05          7.23800884E+05          3.88297592E+05          1.05918473E+06          7.44546425E+05          3.99499176E+06          4.54505854E+06          2.46764688E+06          2.28965528E+06          1.69458084E+04
       3336.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.98670148E+05          2.46391998E+05          1.30976268E+05          2.55731745E+05          1.80713324E+05          1.31501250E+06          1.30030478E+06          7.00697488E+05          1.84511900E+06          1.31027408E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.96823237E+04          7.94889438E+05          7.44173062E+05          3.99952456E+05          1.10362436E+06          7.76571085E+05          4.09150654E+06          4.67370358E+06          2.53925278E+06          2.35503278E+06          1.74070068E+04
       3337.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.98670508E+05          2.46392332E+05          1.30976449E+05          2.55732287E+05          1.80713705E+05          1.31501409E+06          1.30030664E+06          7.00698511E+05          1.84512273E+06          1.31027681E+06          1.00000000E+30          1.00000000E+30          9.30503386E+04          4.96823948E+04          7.94890395E+05          7.44174195E+05          3.99953105E+05          1.10362686E+06          7.76572890E+05          4.09151188E+06          4.67371073E+06          2.53925676E+06          2.35503683E+06          1.46638507E+04
