#Energy      Ti-K-shell   Ti-L1-shell   Ti-L2-shell   Ti-L3-shell   Ti-M1-shell   Ti-M2-shell   Ti-M3-shell   O-K-shell   Valence  Total
         34.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63120623E+02          1.63120623E+02
         35.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66533431E+02          1.66533431E+02
         36.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70323387E+02          1.70323387E+02
         37.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74167158E+02          1.74167158E+02
         37.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77997165E+02          1.77997165E+02
         38.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78001164E+02          1.78001164E+02
         38.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35247493E+03          1.00000000E+30          1.78005164E+02          1.57301962E+02
         38.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47100652E+03          1.00000000E+30          1.82437892E+02          1.62308044E+02
         39.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47113571E+03          1.00000000E+30          1.82318733E+02          1.62215294E+02
         39.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.93852235E+03          1.47126492E+03          1.00000000E+30          1.82323022E+02          1.53733451E+02
         40.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16961171E+03          1.59854252E+03          1.00000000E+30          1.86889862E+02          1.58936753E+02
         41.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40601315E+03          1.72742050E+03          1.00000000E+30          1.91215776E+02          1.63875585E+02
         42.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.65725242E+03          1.86800345E+03          1.00000000E+30          1.96041810E+02          1.69212957E+02
         43.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.92325304E+03          2.00908274E+03          1.00000000E+30          2.00991871E+02          1.74582356E+02
         44.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.20670294E+03          2.16484618E+03          1.00000000E+30          2.06173775E+02          1.80182783E+02
         45.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.50133385E+03          2.32159184E+03          1.00000000E+30          2.11448916E+02          1.85798666E+02
         46.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.78779672E+03          2.52237789E+03          1.00000000E+30          2.16807487E+02          1.91655236E+02
         47.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.24263337E+03          2.78041211E+03          1.00000000E+30          2.22406832E+02          1.98150561E+02
         48.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77002497E+03          3.08118946E+03          1.00000000E+30          2.28444583E+02          2.05116057E+02
         49.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.38075243E+03          3.40045603E+03          1.00000000E+30          2.34282583E+02          2.11902600E+02
         50.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.06567002E+03          3.74656920E+03          1.00000000E+30          2.40886897E+02          2.19309495E+02
         51.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.78696392E+03          4.13183902E+03          1.00000000E+30          2.47359203E+02          2.26595691E+02
         52.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.55883305E+03          4.50450260E+03          1.00000000E+30          2.53469815E+02          2.33422268E+02
         53.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.37019951E+03          4.89160406E+03          1.00000000E+30          2.60704512E+02          2.41143204E+02
         54.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01459628E+04          5.25575479E+03          1.00000000E+30          2.67696472E+02          2.48484056E+02
         55.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08966288E+04          5.59907353E+03          1.00000000E+30          2.74574474E+02          2.55599441E+02
         56.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16173788E+04          5.90169320E+03          1.00000000E+30          2.82045059E+02          2.63084950E+02
         57.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22764167E+04          6.11395606E+03          1.00000000E+30          2.89799748E+02          2.70586503E+02
         58.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28420713E+04          6.32028306E+03          1.00000000E+30          2.98023521E+02          2.78432894E+02
         59.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32737511E+04          6.46897942E+03          1.00000000E+30          3.05495816E+02          2.85446146E+02
         60.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35047949E+04          6.56025205E+03          1.00000000E+30          3.14208989E+02          2.93334609E+02
         61.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37225474E+04          6.61205430E+03          1.00000000E+30          3.22717761E+02          3.00951497E+02
         62.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39474371E+04          6.62709817E+03          1.00000000E+30          3.31162658E+02          3.08427076E+02
         63.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39637475E+04          6.59911271E+03          1.00000000E+30          3.40364660E+02          3.16338081E+02
         63.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39076605E+04          6.53684972E+03          1.00000000E+30          3.49596367E+02          3.24115139E+02
         64.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38457524E+04          6.53681729E+03          1.00000000E+30          3.49195327E+02          3.23736624E+02
         64.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.38209825E+03          1.38457173E+04          6.53678486E+03          1.00000000E+30          3.49204928E+02          3.11705657E+02
         65.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.44634591E+03          1.38107727E+04          6.46044658E+03          1.00000000E+30          3.59000777E+02          3.19376680E+02
         66.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.51165187E+03          1.36557834E+04          6.39867130E+03          1.00000000E+30          3.69407897E+02          3.27435970E+02
         67.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.57797559E+03          1.34662478E+04          6.29008490E+03          1.00000000E+30          3.78209599E+02          3.34017594E+02
         68.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.64534102E+03          1.33199627E+04          6.20822953E+03          1.00000000E+30          3.88956379E+02          3.42137274E+02
         69.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.71377290E+03          1.30732536E+04          6.12847723E+03          1.00000000E+30          3.98620232E+02          3.49274333E+02
         70.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.78329678E+03          1.28890524E+04          5.99584376E+03          1.00000000E+30          4.09700567E+02          3.57267026E+02
         71.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.85393898E+03          1.27099698E+04          5.90470686E+03          1.00000000E+30          4.19778455E+02          3.64539379E+02
         72.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.90578234E+03          1.25357955E+04          5.81629905E+03          1.00000000E+30          4.30882724E+02          3.72466402E+02
         73.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.97245435E+03          1.22283431E+04          5.73049953E+03          1.00000000E+30          4.42515491E+02          3.80583802E+02
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.04013215E+03          1.20339084E+04          5.64719458E+03          1.00000000E+30          4.53341519E+02          3.88102640E+02
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.02979730E+03          1.18455601E+04          5.56627695E+03          1.00000000E+30          4.65577573E+02          3.96402669E+02
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.07491069E+03          1.16630168E+04          5.48764547E+03          1.00000000E+30          4.76886560E+02          4.04024521E+02
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.12047712E+03          1.14860142E+04          5.34418747E+03          1.00000000E+30          4.89326936E+02          4.11955200E+02
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.16650345E+03          1.13143038E+04          5.26343850E+03          1.00000000E+30          5.02115434E+02          4.20337556E+02
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.21299668E+03          1.10923433E+04          5.18509340E+03          1.00000000E+30          5.15030827E+02          4.28598400E+02
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.16856270E+03          1.09239569E+04          5.10904639E+03          1.00000000E+30          5.27513462E+02          4.36294896E+02
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.19682915E+03          1.07606065E+04          5.05846715E+03          1.00000000E+30          5.41390530E+02          4.45147081E+02
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.22527043E+03          1.06020693E+04          4.99139562E+03          1.00000000E+30          5.55719240E+02          4.54022564E+02
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.25388817E+03          1.04481358E+04          4.92607945E+03          1.00000000E+30          5.67123690E+02          4.60817069E+02
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.28268401E+03          1.03714617E+04          4.86245062E+03          1.00000000E+30          5.81228601E+02          4.69418125E+02
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.31165962E+03          1.02383850E+04          4.83481697E+03          1.00000000E+30          5.96349378E+02          4.78751496E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.34081669E+03          1.01086800E+04          4.78078162E+03          1.00000000E+30          6.10909251E+02          4.87315885E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.37015692E+03          9.98222029E+03          4.72794075E+03          1.00000000E+30          6.24741359E+02          4.95277313E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.39968206E+03          9.94113335E+03          4.67625519E+03          1.00000000E+30          6.40370829E+02          5.04433915E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.42939386E+03          9.83560702E+03          4.66606916E+03          1.00000000E+30          6.55766104E+02          5.13618630E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.45929408E+03          9.73229751E+03          4.62393569E+03          1.00000000E+30          6.69321801E+02          5.21163831E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.48938453E+03          9.63113568E+03          4.58255632E+03          1.00000000E+30          6.85089661E+02          5.29915703E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.51966703E+03          9.61766201E+03          4.54191099E+03          1.00000000E+30          7.00852599E+02          5.38785482E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.40617840E+03          9.53614306E+03          4.54449889E+03          1.00000000E+30          7.18248054E+02          5.48395875E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.42496769E+03          9.45599439E+03          4.51315381E+03          1.00000000E+30          7.33262174E+02          5.56421897E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.44383220E+03          9.44221404E+03          4.48223815E+03          1.00000000E+30          7.50138486E+02          5.65615150E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.46277237E+03          9.38061235E+03          4.45174317E+03          1.00000000E+30          7.67904647E+02          5.74991465E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.48178867E+03          9.31980924E+03          4.46227092E+03          1.00000000E+30          7.83139341E+02          5.83506564E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.54350754E+03          9.25978928E+03          4.44058699E+03          1.00000000E+30          8.01206066E+02          5.93087832E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.57034189E+03          9.26552828E+03          4.41911278E+03          1.00000000E+30          8.17785097E+02          6.01858064E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.59732758E+03          9.22238522E+03          4.42354038E+03          1.00000000E+30          8.35850213E+02          6.11591855E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00545562E+04          9.08418446E+03          4.39194765E+03          1.00000000E+30          1.02709986E+03          7.08795882E+02
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06707027E+04          9.21862632E+03          4.45773552E+03          1.00000000E+30          1.24383435E+03          8.12687485E+02
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14551480E+04          9.47733856E+03          4.63882782E+03          1.00000000E+30          1.48960352E+03          9.26180518E+02
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23455956E+04          9.92069330E+03          4.85046651E+03          1.00000000E+30          1.76105664E+03          1.04623676E+03
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32403231E+04          1.04069367E+04          5.10791960E+03          1.00000000E+30          2.06788226E+03          1.17511912E+03
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41526783E+04          1.09746280E+04          5.40401845E+03          1.00000000E+30          2.40377009E+03          1.31089447E+03
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51722835E+04          1.16197987E+04          5.74079601E+03          1.00000000E+30          2.77818284E+03          1.45749426E+03
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61927640E+04          1.23396075E+04          6.10673350E+03          1.00000000E+30          3.17777602E+03          1.60969684E+03
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72647157E+04          1.31585337E+04          6.52043498E+03          1.00000000E+30          3.61712704E+03          1.77385348E+03
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84428895E+04          1.39906164E+04          6.94431671E+03          1.00000000E+30          4.09178121E+03          1.94517369E+03
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96347825E+04          1.48830585E+04          7.39848071E+03          1.00000000E+30          4.61338416E+03          2.12746032E+03
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09459656E+04          1.58987719E+04          7.89739026E+03          1.00000000E+30          5.16050720E+03          2.31995232E+03
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.22472924E+04          1.68749989E+04          8.40066773E+03          1.00000000E+30          5.75139841E+03          2.51814660E+03
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35513554E+04          1.78972804E+04          8.95918489E+03          1.00000000E+30          6.39005051E+03          2.72891955E+03
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.49864394E+04          1.90358489E+04          9.51342256E+03          1.00000000E+30          7.06497626E+03          2.94800801E+03
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63931414E+04          2.03291236E+04          1.01300913E+04          1.00000000E+30          7.79707120E+03          3.18422436E+03
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78068540E+04          2.15082365E+04          1.07395695E+04          1.00000000E+30          8.54074328E+03          3.41698566E+03
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.93686641E+04          2.28725077E+04          1.14163295E+04          1.00000000E+30          9.36782788E+03          3.67494835E+03
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09233453E+04          2.41664457E+04          1.20902241E+04          1.00000000E+30          1.02246660E+04          3.93341708E+03
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.24934545E+04          2.56284743E+04          1.28425953E+04          1.00000000E+30          1.11443161E+04          4.21243741E+03
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.42705021E+04          2.70505707E+04          1.35978976E+04          1.00000000E+30          1.20893669E+04          4.49629153E+03
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.59102853E+04          2.86668776E+04          1.43626168E+04          1.00000000E+30          1.30727939E+04          4.78811222E+03
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.78240943E+04          3.02659519E+04          1.52150865E+04          1.00000000E+30          1.41292382E+04          5.10261183E+03
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.95794611E+04          3.18769641E+04          1.60581276E+04          1.00000000E+30          1.52198250E+04          5.41671362E+03
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.13240897E+04          3.36868754E+04          1.69106506E+04          1.00000000E+30          1.64047180E+04          5.74790224E+03
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.32205044E+04          3.54626336E+04          1.78569599E+04          1.00000000E+30          1.76123282E+04          6.09329395E+03
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.51430316E+04          3.72583306E+04          1.87939906E+04          1.00000000E+30          1.88685772E+04          6.44337733E+03
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.70491612E+04          3.92557546E+04          1.98866635E+04          1.00000000E+30          2.02062224E+04          6.82579888E+03
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.92409905E+04          4.12351601E+04          2.07904978E+04          1.00000000E+30          2.15688702E+04          7.19313494E+03
