#Energy      Ti-K-shell   Ti-L1-shell   Ti-L2-shell   Ti-L3-shell   Ti-M1-shell   Ti-M2-shell   Ti-M3-shell   O-K-shell   Valence  Total
          7.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.06073883E+01          6.06073883E+01
          8.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50403325E+01          5.50403325E+01
          9.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.05995105E+01          5.05995105E+01
         10.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.69559702E+01          4.69559702E+01
         11.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.38991524E+01          4.38991524E+01
         12.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.12873226E+01          4.12873226E+01
         13.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.90218253E+01          3.90218253E+01
         14.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.70309577E+01          3.70309577E+01
         15.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.52618442E+01          3.52618442E+01
         16.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.36746713E+01          3.36746713E+01
         17.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22384892E+01          3.22384892E+01
         18.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09291695E+01          3.09291695E+01
         19.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.97274687E+01          2.97274687E+01
         20.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86178410E+01          2.86178410E+01
         21.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75875893E+01          2.75875893E+01
         22.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66263061E+01          2.66263061E+01
         23.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57253085E+01          2.57253085E+01
         24.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48772815E+01          2.48772815E+01
         25.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40760564E+01          2.40760564E+01
         26.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33163767E+01          2.33163767E+01
         27.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25937371E+01          2.25937371E+01
         28.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19042584E+01          2.19042584E+01
         29.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12445719E+01          2.12445719E+01
         30.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06117506E+01          2.06117506E+01
         31.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00032307E+01          2.00032307E+01
         32.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94167713E+01          1.94167713E+01
         33.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88503946E+01          1.88503946E+01
         34.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83023602E+01          1.83023602E+01
         35.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77711318E+01          1.77711318E+01
         36.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72553538E+01          1.72553538E+01
         37.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67538314E+01          1.67538314E+01
         37.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62659962E+01          1.62659962E+01
         38.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.05648012E+08          1.00000000E+30          1.62655142E+01          1.62655133E+01
         38.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.05677171E+08          1.00000000E+30          1.62650321E+01          1.62650313E+01
         38.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83898754E+04          1.00000000E+30          1.57899533E+01          1.57764074E+01
         39.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.53324533E+08          1.83612951E+04          1.00000000E+30          1.57894832E+01          1.57759166E+01
         39.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.53385433E+08          1.83341901E+04          1.00000000E+30          1.57890130E+01          1.57754272E+01
         40.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97536525E+04          6.49806256E+03          1.00000000E+30          1.53249422E+01          1.52830074E+01
         41.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40584406E+04          3.53640577E+03          1.00000000E+30          1.48712082E+01          1.47933510E+01
         42.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.64838107E+03          2.29779854E+03          1.00000000E+30          1.44277073E+01          1.43108549E+01
         43.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.96713046E+03          1.64559824E+03          1.00000000E+30          1.39939706E+01          1.38373156E+01
         44.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.55620572E+03          1.25387890E+03          1.00000000E+30          1.35696329E+01          1.33738678E+01
         45.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.70859509E+03          9.97331918E+02          1.00000000E+30          1.31544311E+01          1.29212520E+01
         46.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.15351565E+03          8.18597027E+02          1.00000000E+30          1.27482052E+01          1.24799737E+01
         47.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76693494E+03          6.88362690E+02          1.00000000E+30          1.23508989E+01          1.20504517E+01
         48.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48520324E+03          5.89987067E+02          1.00000000E+30          1.19625608E+01          1.16329927E+01
         49.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27249143E+03          5.13563985E+02          1.00000000E+30          1.15833437E+01          1.12278943E+01
         50.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10723290E+03          4.52816686E+02          1.00000000E+30          1.12135034E+01          1.08354398E+01
         51.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.75860184E+02          4.03569136E+02          1.00000000E+30          1.08533929E+01          1.04559075E+01
         52.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.69416831E+02          3.63005930E+02          1.00000000E+30          1.05034542E+01          1.00896214E+01
         53.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.81734661E+02          3.29116880E+02          1.00000000E+30          1.01642041E+01          9.73689667E+00
         54.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.08504970E+02          3.00452988E+02          1.00000000E+30          9.83621354E+00          9.39806628E+00
         55.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.46578848E+02          2.75960743E+02          1.00000000E+30          9.52008215E+00          9.07347021E+00
         56.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.93668937E+02          2.54831629E+02          1.00000000E+30          9.21640685E+00          8.76341588E+00
         57.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.48021805E+02          2.36450568E+02          1.00000000E+30          8.92574786E+00          8.46816137E+00
         58.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.08325571E+02          2.20341493E+02          1.00000000E+30          8.64859279E+00          8.18790255E+00
         59.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.73542586E+02          2.06129830E+02          1.00000000E+30          8.38532534E+00          7.92273676E+00
         60.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.42859315E+02          1.93514423E+02          1.00000000E+30          8.13620027E+00          7.67264667E+00
         61.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.15624722E+02          1.82254208E+02          1.00000000E+30          7.90132559E+00          7.43749342E+00
         62.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.91323192E+02          1.72153773E+02          1.00000000E+30          7.68065716E+00          7.21701791E+00
         63.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.69525377E+02          1.63051183E+02          1.00000000E+30          7.47400251E+00          7.01083628E+00
         63.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.49906612E+02          1.54821998E+02          1.00000000E+30          7.28121995E+00          6.81865175E+00
         64.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96859981E+09          3.49887780E+02          1.54813911E+02          1.00000000E+30          7.28103368E+00          6.81846554E+00
         64.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96876329E+09          3.49869223E+02          1.54805963E+02          1.00000000E+30          7.28084742E+00          6.81827973E+00
         65.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86071691E+05          3.32117374E+02          1.47330057E+02          1.00000000E+30          7.10130651E+00          6.63909245E+00
         66.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.56582710E+04          3.15974063E+02          1.40506783E+02          1.00000000E+30          6.93428377E+00          6.47215085E+00
         67.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56058030E+04          3.01258064E+02          1.34265024E+02          1.00000000E+30          6.77935936E+00          6.31703887E+00
         68.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30386478E+04          2.87797389E+02          1.28537405E+02          1.00000000E+30          6.63588165E+00          6.17307634E+00
         69.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64264777E+04          2.75446615E+02          1.23266468E+02          1.00000000E+30          6.50317455E+00          6.03956260E+00
         70.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24550075E+04          2.64082963E+02          1.18403154E+02          1.00000000E+30          6.38055527E+00          5.91579912E+00
         71.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.85598786E+03          2.53598053E+02          1.13904517E+02          1.00000000E+30          6.26734873E+00          5.80110020E+00
         72.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.04718181E+03          2.43901162E+02          1.09733562E+02          1.00000000E+30          6.16289855E+00          5.69480681E+00
         73.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.73074914E+03          2.34910617E+02          1.05858116E+02          1.00000000E+30          6.06657496E+00          5.59629116E+00
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.73722329E+03          2.26557870E+02          1.02249954E+02          1.00000000E+30          5.97778014E+00          5.50496134E+00
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.96677058E+03          2.18781528E+02          9.88839985E+01          1.00000000E+30          5.89595136E+00          5.42026339E+00
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.35489973E+03          2.11527796E+02          9.57385087E+01          1.00000000E+30          5.82056262E+00          5.34168194E+00
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.85977231E+03          2.04749382E+02          9.27943958E+01          1.00000000E+30          5.75112469E+00          5.26874142E+00
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45274014E+03          1.98404575E+02          9.00335669E+01          1.00000000E+30          5.68718459E+00          5.20099974E+00
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11325023E+03          1.92456581E+02          8.74414999E+01          1.00000000E+30          5.62832423E+00          5.13805491E+00
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.82663429E+03          1.86870659E+02          8.50042341E+01          1.00000000E+30          5.57415865E+00          5.07953372E+00
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58215716E+03          1.81618422E+02          8.27095038E+01          1.00000000E+30          5.52433406E+00          5.02509722E+00
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37169411E+03          1.76673254E+02          8.05461565E+01          1.00000000E+30          5.47852577E+00          4.97443380E+00
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18899163E+03          1.72011477E+02          7.85043877E+01          1.00000000E+30          5.43643599E+00          4.92725940E+00
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02917523E+03          1.67611346E+02          7.65752086E+01          1.00000000E+30          5.39779179E+00          4.88331336E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88849943E+03          1.63453509E+02          7.47504422E+01          1.00000000E+30          5.36234305E+00          4.84235799E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76384674E+03          1.59520399E+02          7.30226620E+01          1.00000000E+30          5.32986053E+00          4.80417504E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65283926E+03          1.55796212E+02          7.13853027E+01          1.00000000E+30          5.30013412E+00          4.76856674E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55345875E+03          1.52266448E+02          6.98321356E+01          1.00000000E+30          5.27297112E+00          4.73535035E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46410926E+03          1.48918017E+02          6.83576417E+01          1.00000000E+30          5.24819470E+00          4.70435997E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38338609E+03          1.45738606E+02          6.69566228E+01          1.00000000E+30          5.22564251E+00          4.67544172E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31020164E+03          1.42717438E+02          6.56244747E+01          1.00000000E+30          5.20516539E+00          4.64845663E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24360402E+03          1.39844296E+02          6.43569017E+01          1.00000000E+30          5.18662613E+00          4.62327611E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18278755E+03          1.37109954E+02          6.31499039E+01          1.00000000E+30          5.16989846E+00          4.59978193E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12708889E+03          1.34505955E+02          6.19998515E+01          1.00000000E+30          5.15486605E+00          4.57786606E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07592248E+03          1.32024341E+02          6.09033670E+01          1.00000000E+30          5.14142162E+00          4.55742849E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02879019E+03          1.29657871E+02          5.98573540E+01          1.00000000E+30          5.12946615E+00          4.53837742E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.85259856E+02          1.27399849E+02          5.88588534E+01          1.00000000E+30          5.11890814E+00          4.52062765E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.44964440E+02          1.25244057E+02          5.79052990E+01          1.00000000E+30          5.10966297E+00          4.50410172E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.07572836E+02          1.23184734E+02          5.69941545E+01          1.00000000E+30          5.10165227E+00          4.48872692E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.72804488E+02          1.21216550E+02          5.61230967E+01          1.00000000E+30          5.09480344E+00          4.47443644E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.26395445E+02          1.05601652E+02          4.92072052E+01          1.00000000E+30          5.07749177E+00          4.37951382E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.86287421E+02          9.52436095E+01          4.46207706E+01          1.00000000E+30          5.12494194E+00          4.34610581E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.98233199E+02          8.81916793E+01          4.15058600E+01          1.00000000E+30          5.21204455E+00          4.35149079E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.39125179E+02          8.33167221E+01          3.93627708E+01          1.00000000E+30          5.32477388E+00          4.38294157E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.97601479E+02          7.99283526E+01          3.78848347E+01          1.00000000E+30          5.45476280E+00          4.43275737E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67465803E+02          7.75868200E+01          3.68762282E+01          1.00000000E+30          5.59674882E+00          4.49598875E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45062809E+02          7.60023642E+01          3.62076747E+01          1.00000000E+30          5.74727718E+00          4.56929876E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28104218E+02          7.49784856E+01          3.57913518E+01          1.00000000E+30          5.89622061E+00          4.64552340E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.15089939E+02          7.43784213E+01          3.55660208E+01          1.00000000E+30          6.06146464E+00          4.73513254E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05000878E+02          7.41047043E+01          3.54879709E+01          1.00000000E+30          6.22749468E+00          4.82790385E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97124956E+02          7.40864236E+01          3.55253424E+01          1.00000000E+30          6.39408766E+00          4.92334181E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90952751E+02          7.42709727E+01          3.56544660E+01          1.00000000E+30          6.56107558E+00          5.02103513E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86112586E+02          7.46186545E+01          3.58574511E+01          1.00000000E+30          6.73465758E+00          5.12430484E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82328515E+02          7.50990411E+01          3.61205679E+01          1.00000000E+30          6.90173142E+00          5.22529947E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79392388E+02          7.56884781E+01          3.64331262E+01          1.00000000E+30          7.07466094E+00          5.33095923E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77144770E+02          7.63683395E+01          3.67867003E+01          1.00000000E+30          7.24710926E+00          5.43746227E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75462318E+02          7.71237898E+01          3.71745707E+01          1.00000000E+30          7.42444866E+00          5.54767656E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74248112E+02          7.79428809E+01          3.75913202E+01          1.00000000E+30          7.59572138E+00          5.65534724E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73425298E+02          7.88159037E+01          3.80325444E+01          1.00000000E+30          7.76652652E+00          5.76352515E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72932269E+02          7.97348943E+01          3.84946241E+01          1.00000000E+30          7.94171500E+00          5.87477754E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72719162E+02          8.06932663E+01          3.89745680E+01          1.00000000E+30          8.11614642E+00          5.98618533E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72745269E+02          8.16855348E+01          3.94698804E+01          1.00000000E+30          8.28984634E+00          6.09770179E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72977067E+02          8.27071010E+01          3.99784687E+01          1.00000000E+30          8.45834501E+00          6.20686710E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73386755E+02          8.37540805E+01          4.04985653E+01          1.00000000E+30          8.63076717E+00          6.31855801E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73951097E+02          8.48231772E+01          4.10286678E+01          1.00000000E+30          8.80680428E+00          6.43253355E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74650548E+02          8.59115783E+01          4.15674945E+01          1.00000000E+30          8.97782151E+00          6.54414075E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75468564E+02          8.70168681E+01          4.21139454E+01          1.00000000E+30          9.14822476E+00          6.65570781E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76391071E+02          8.81369680E+01          4.26670711E+01          1.00000000E+30          9.31803488E+00          6.76721662E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77406012E+02          8.92700751E+01          4.32260513E+01          1.00000000E+30          9.49119326E+00          6.88071294E+00
