#Energy      Li-K-shell   I-K-shell   I-L1-shell   I-L2-shell   I-L3-shell   I-M1-shell   I-M2-shell   I-M3-shell   I-M4-shell   I-M5-shell   I-N1-shell   I-N2-shell   I-N3-shell   I-N4-shell   I-N5-shell   Valence  Total
         74.0000          1.83690206E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71136167E+02          1.23661719E+02          1.49193272E+04          6.87696465E+01
         75.0000          1.87866095E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76143652E+02          1.36071029E+02          1.51997293E+04          7.33978782E+01
         76.0000          1.91366707E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90154867E+02          1.53303966E+02          1.55369627E+04          8.08487209E+01
         77.0000          1.95000254E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10933490E+02          1.73213626E+02          1.58532420E+04          9.01717554E+01
         78.0000          1.99597474E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38438247E+02          1.95166041E+02          1.61196368E+04          1.01205922E+02
         79.0000          2.03775932E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.70009683E+02          2.19324633E+02          1.64154282E+04          1.13447169E+02
         80.0000          2.08133077E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.03899081E+02          2.45983034E+02          1.66982387E+04          1.26642627E+02
         81.0000          2.12925212E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40312587E+02          2.73654119E+02          1.69947801E+04          1.40425516E+02
         82.0000          2.17751805E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.82291974E+02          3.03686572E+02          1.72839902E+04          1.55623473E+02
         83.0000          2.22914888E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.22984866E+02          3.36634927E+02          1.75611235E+04          1.71224857E+02
         84.0000          2.28255237E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.69146308E+02          3.72961633E+02          1.78663648E+04          1.88435726E+02
         85.0000          2.32857320E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.17339417E+02          4.08720544E+02          1.81471794E+04          2.05584541E+02
         86.0000          2.38314419E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.70615901E+02          4.50069112E+02          1.84620809E+04          2.24812455E+02
         87.0000          2.44216640E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.26295906E+02          4.94980065E+02          1.87461266E+04          2.45110680E+02
         88.0000          2.50293321E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.87258686E+02          5.41058296E+02          1.89969712E+04          2.66279173E+02
         89.0000          2.55427765E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.53834345E+02          5.92536360E+02          1.92616555E+04          2.89215590E+02
         90.0000          2.61631224E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.23532072E+02          6.49228247E+02          1.95622813E+04          3.13685310E+02
         91.0000          2.67910682E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.00341640E+02          7.08913987E+02          1.98073502E+04          3.39553628E+02
         92.0000          2.74658927E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.84137689E+02          7.75769277E+02          2.01070357E+04          3.67784599E+02
         93.0000          2.81755910E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07609909E+03          8.45959280E+02          2.04159401E+04          3.97571488E+02
         94.0000          2.87061134E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17446825E+03          9.24646412E+02          2.06433919E+04          4.29231866E+02
         95.0000          2.94140929E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27553626E+03          1.00727696E+03          2.09319037E+04          4.61999043E+02
         96.0000          3.01578774E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39339626E+03          1.09918569E+03          2.12323103E+04          4.98474250E+02
         97.0000          3.08372924E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51362282E+03          1.19867600E+03          2.14707454E+04          5.35969430E+02
         98.0000          3.16263941E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64675538E+03          1.30615311E+03          2.17294933E+04          5.76344375E+02
         99.0000          3.22348701E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78997718E+03          1.42466644E+03          2.20014389E+04          6.18712466E+02
        100.0000          3.30175553E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95000111E+03          1.54693912E+03          2.22969069E+04          6.63580345E+02
        110.0000          4.15083324E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.36900592E+03          3.49731350E+03          2.49928241E+04          1.25668281E+03
        120.0000          5.15079088E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.17341581E+03          7.45109197E+03          2.77048792E+04          2.11211605E+03
        130.0000          6.28709525E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77748286E+04          1.41629757E+04          3.03521507E+04          3.13608879E+03
        130.9990          6.41979053E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88687593E+04          1.49436326E+04          3.05888100E+04          3.24279657E+03
        131.0010          6.42006180E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40551926E+04          1.88711217E+04          1.49452819E+04          3.05893892E+04          2.63502760E+03
        140.0000          7.60781833E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44487745E+04          2.91279500E+04          2.15444316E+04          3.30914064E+04          3.20903595E+03
        140.9990          7.75484915E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44938306E+04          3.00016284E+04          2.22384948E+04          3.33884606E+04          3.26588721E+03
        141.0010          7.75514920E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.70234243E+04          1.44939210E+04          3.00039063E+04          2.22399292E+04          3.33890782E+04          3.00125423E+03
        150.0000          9.09854753E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57010485E+04          1.49128237E+04          3.58923615E+04          2.41637144E+04          3.57304281E+04          3.30898786E+03
        160.0000          1.07866058E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.74255463E+04          1.52866479E+04          3.51915961E+04          2.21660927E+04          3.83466209E+04          3.51553664E+03
        170.0000          1.26342474E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.12040251E+04          1.56344421E+04          3.10944216E+04          1.93203938E+04          4.10186193E+04          3.62740948E+03
        180.0000          1.47042105E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.45580091E+04          1.59908721E+04          2.69053424E+04          1.65115846E+04          4.37207535E+04          3.65511272E+03
        190.0000          1.69537087E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.63514062E+04          1.63924006E+04          2.35825409E+04          1.45392126E+04          4.64712737E+04          3.64611165E+03
        192.9990          1.76732094E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.70164515E+04          1.64351491E+04          2.28049541E+04          1.40986045E+04          4.72928122E+04          3.64137997E+03
        193.0010          1.76737169E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.84881790E+04          4.65538490E+04          1.64352230E+04          2.28044257E+04          1.40982919E+04          4.72933981E+04          3.32430293E+03
        200.0000          1.94661867E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56318951E+04          4.72405673E+04          1.66982239E+04          2.11965422E+04          1.31702982E+04          4.93628569E+04          3.29104551E+03
        210.0000          2.22182247E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.41699961E+04          4.82577245E+04          1.70889395E+04          1.94892249E+04          1.22013607E+04          5.20286235E+04          3.26795617E+03
        220.0000          2.50603962E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.41535691E+04          4.84702444E+04          1.73521880E+04          1.81956668E+04          1.14723761E+04          5.47246759E+04          3.24842721E+03
        230.0000          2.83237876E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.51638057E+04          4.91094060E+04          1.77202497E+04          1.72652613E+04          1.09573084E+04          5.76433138E+04          3.25657814E+03
        240.0000          3.17661259E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.60858741E+04          4.91712280E+04          1.78608129E+04          1.67379471E+04          1.06825397E+04          6.04811469E+04          3.27432349E+03
        250.0000          3.55220043E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.75105211E+04          4.96146548E+04          1.81638973E+04          1.63119123E+04          1.04605774E+04          6.33932529E+04          3.30363576E+03
        260.0000          3.94328986E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.85511254E+04          4.99345922E+04          1.85277980E+04          1.60464568E+04          1.03344950E+04          6.64506533E+04          3.33968544E+03
        270.0000          4.38761754E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.95373088E+04          5.03408664E+04          1.88750852E+04          1.59060331E+04          1.02846862E+04          6.94483987E+04          3.38491038E+03
        280.0000          4.84793579E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.06211384E+04          5.09975732E+04          1.93126758E+04          1.58535424E+04          1.02211269E+04          7.27578131E+04          3.43298741E+03
        290.0000          5.33161101E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.15887441E+04          5.15348456E+04          1.97213973E+04          1.57929739E+04          1.02931846E+04          7.60183960E+04          3.48994597E+03
        300.0000          5.86611496E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.28302751E+04          5.20835590E+04          2.02102251E+04          1.59038942E+04          1.03973062E+04          7.92008464E+04          3.56179370E+03
        310.0000          6.44595713E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.40854807E+04          5.30210086E+04          2.07055314E+04          1.60761716E+04          1.05320467E+04          8.25043813E+04          3.64131229E+03
        320.0000          7.03614560E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.55242672E+04          5.37316471E+04          2.12177908E+04          1.62891948E+04          1.06446821E+04          8.58683784E+04          3.71885956E+03
        330.0000          7.69425969E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.69985557E+04          5.46865692E+04          2.16684760E+04          1.64742020E+04          1.08486694E+04          8.94019761E+04          3.80555770E+03
        340.0000          8.34498109E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.85067778E+04          5.55259116E+04          2.22156550E+04          1.67891979E+04          1.10705906E+04          9.30027270E+04          3.90219939E+03
        350.0000          9.08181883E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.01550295E+04          5.63914205E+04          2.27791734E+04          1.70508898E+04          1.12787733E+04          9.64278937E+04          3.99580174E+03
        360.0000          9.82984179E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.14217734E+04          5.74566056E+04          2.32742459E+04          1.74520578E+04          1.15493777E+04          9.99233874E+04          4.10033090E+03
        370.0000          1.06664218E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.30674336E+04          5.84396582E+04          2.38907636E+04          1.77897656E+04          1.18030839E+04          1.03900255E+05          4.20612816E+03
        380.0000          1.14715251E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.45600975E+04          5.94569353E+04          2.45197199E+04          1.82581750E+04          1.21128885E+04          1.07409223E+05          4.32367160E+03
        390.0000          1.23579246E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.60050699E+04          6.06678308E+04          2.50592966E+04          1.86702704E+04          1.24110683E+04          1.11322457E+05          4.43550851E+03
        400.0000          1.32814187E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.76738078E+04          6.18114607E+04          2.57243586E+04          1.91598701E+04          1.27444286E+04          1.14978818E+05          4.56047437E+03
        410.0000          1.42554755E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.93902109E+04          6.30488789E+04          2.64129745E+04          1.96357977E+04          1.30837244E+04          1.18878291E+05          4.68727165E+03
        420.0000          1.53713203E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.12423482E+04          6.43023542E+04          2.70017109E+04          2.01497100E+04          1.34545955E+04          1.22858158E+05          4.81898833E+03
        430.0000          1.64632599E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.27940302E+04          6.56366181E+04          2.77016270E+04          2.06964117E+04          1.37966629E+04          1.26680112E+05          4.94985006E+03
        440.0000          1.74881846E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.46720776E+04          6.70118139E+04          2.84027556E+04          2.12700336E+04          1.41942398E+04          1.30772122E+05          5.09103102E+03
        450.0000          1.86749813E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.66747996E+04          6.82017854E+04          2.91646255E+04          2.17977255E+04          1.46102877E+04          1.35255358E+05          5.23510585E+03
        460.0000          1.99244591E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.83660006E+04          6.95728238E+04          2.97529075E+04          2.24269437E+04          1.49930265E+04          1.38822294E+05          5.37287623E+03
        470.0000          2.12464818E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.04292222E+04          7.10318543E+04          3.05031925E+04          2.30205312E+04          1.54478911E+04          1.43189711E+05          5.52718454E+03
        480.0000          2.25858141E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.20659957E+04          7.25344764E+04          3.12351953E+04          2.36630825E+04          1.58749283E+04          1.47449480E+05          5.67730995E+03
        490.0000          2.38923251E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.40039974E+04          7.38048113E+04          3.20369494E+04          2.43672044E+04          1.63426871E+04          1.51807885E+05          5.83849808E+03
        500.0000          2.53371950E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.61093840E+04          7.53026540E+04          3.28809472E+04          2.51014053E+04          1.68357757E+04          1.56131719E+05          6.00893567E+03
        510.0000          2.68296942E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.79221415E+04          7.68819603E+04          3.35041559E+04          2.57379519E+04          1.73612825E+04          1.60805230E+05          6.16957202E+03
        520.0000          2.83875275E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.00697761E+04          7.85167804E+04          3.43395891E+04          2.64970842E+04          1.78061230E+04          1.64890522E+05          6.33577420E+03
        530.0000          3.00084129E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.23391490E+04          7.98873260E+04          3.51421573E+04          2.72810899E+04          1.83435146E+04          1.69255037E+05          6.51340104E+03
        540.0000          3.16986093E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.40123828E+04          8.15172933E+04          3.60348491E+04          2.79776131E+04          1.88921547E+04          1.74207174E+05          6.68935924E+03
        550.0000          3.34589001E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.61707391E+04          8.32072043E+04          3.67396519E+04          2.87885023E+04          1.94019035E+04          1.79000580E+05          6.86368433E+03
        560.0000          3.52949600E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.84938247E+04          8.49736672E+04          3.76184318E+04          2.96053459E+04          1.99799950E+04          1.83404499E+05          7.05394074E+03
        570.0000          3.71435890E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.04797709E+04          8.64605556E+04          3.85402811E+04          3.04923663E+04          2.05524129E+04          1.88690608E+05          7.24594851E+03
        580.0000          3.90750047E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.28502447E+04          8.82127811E+04          3.93535766E+04          3.12627661E+04          2.11803989E+04          1.92840799E+05          7.43703934E+03
        590.0000          4.10973415E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.48190236E+04          9.00374975E+04          4.03095475E+04          3.21646552E+04          2.17259044E+04          1.98165048E+05          7.63018127E+03
        600.0000          4.31557716E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.71906959E+04          9.17599371E+04          4.13131193E+04          3.31201267E+04          2.23654888E+04          2.02970606E+05          7.84059674E+03
        610.0000          4.52710615E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.96840554E+04          9.36760598E+04          4.19986921E+04          3.40417570E+04          2.30438726E+04          2.08285174E+05          8.04516599E+03
        620.0000          4.76552131E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01893977E+05          9.56739137E+04          4.29653295E+04          3.50812302E+04          2.37009934E+04          2.13145937E+05          8.26251693E+03
        625.9990          4.89359789E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03440481E+05          9.69138514E+04          4.35048614E+04          3.54866573E+04          2.41398277E+04          2.16511632E+05          8.38652684E+03
        626.0010          4.89364751E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.49741029E+04          1.03441004E+05          9.69142701E+04          4.35050566E+04          3.54868564E+04          2.41399768E+04          2.16512772E+05          7.70609552E+03
