#Energy      Li-K-shell   I-K-shell   I-L1-shell   I-L2-shell   I-L3-shell   I-M1-shell   I-M2-shell   I-M3-shell   I-M4-shell   I-M5-shell   I-N1-shell   I-N2-shell   I-N3-shell   I-N4-shell   I-N5-shell   Valence  Total
         74.0000          4.50456860E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25228430E+03          1.13431261E+03          5.67960932E+00          5.63012246E+00
         75.0000          4.11828741E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05914371E+03          1.04806392E+03          5.69908717E+00          5.64495613E+00
         76.0000          3.78553047E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89276524E+03          9.72611334E+02          5.71924089E+00          5.66030162E+00
         77.0000          3.49661953E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74830977E+03          9.06150481E+02          5.74003085E+00          5.67612166E+00
         78.0000          3.24394063E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62197032E+03          8.47271352E+02          5.76142018E+00          5.69238218E+00
         79.0000          3.02138821E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51069411E+03          7.94806248E+02          5.78337450E+00          5.70904900E+00
         80.0000          2.82416224E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41208112E+03          7.47820497E+02          5.80586176E+00          5.72609126E+00
         81.0000          2.64850466E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32425233E+03          7.05553045E+02          5.82885203E+00          5.74348195E+00
         82.0000          2.49118681E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24559340E+03          6.67363499E+02          5.85231735E+00          5.76119293E+00
         83.0000          2.34968497E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17484248E+03          6.32722794E+02          5.87623157E+00          5.77920001E+00
         84.0000          2.22186427E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11093214E+03          6.01193869E+02          5.90057021E+00          5.79748053E+00
         85.0000          2.10592892E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05296446E+03          5.72393726E+02          5.92531037E+00          5.81601177E+00
         86.0000          2.00040705E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00020353E+03          5.46003723E+02          5.95043056E+00          5.83477379E+00
         87.0000          1.90403039E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.52015197E+02          5.21752292E+02          5.97591062E+00          5.85374751E+00
         88.0000          1.81574531E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.07872653E+02          4.99407372E+02          6.00173166E+00          5.87291598E+00
         89.0000          1.73459485E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.67297423E+02          4.78763743E+02          6.02787590E+00          5.89226093E+00
         90.0000          1.65985022E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.29925112E+02          4.59646063E+02          6.05432663E+00          5.91176872E+00
         91.0000          1.59079057E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.95395287E+02          4.41901905E+02          6.08106814E+00          5.93142344E+00
         92.0000          1.52684680E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.63423401E+02          4.25394623E+02          6.10808565E+00          5.95121167E+00
         93.0000          1.46750530E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.33752651E+02          4.10011124E+02          6.13536521E+00          5.97112152E+00
         94.0000          1.41229667E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.06148333E+02          3.95646047E+02          6.16289369E+00          5.99113969E+00
         95.0000          1.36086472E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.80432360E+02          3.82208698E+02          6.19065870E+00          6.01125723E+00
         96.0000          1.31283636E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.56418181E+02          3.69617344E+02          6.21864855E+00          6.03146230E+00
         97.0000          1.26791024E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.33955120E+02          3.57799721E+02          6.24685219E+00          6.05174549E+00
         98.0000          1.22581384E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.12906919E+02          3.46690702E+02          6.27525919E+00          6.07209754E+00
         99.0000          1.18630986E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.93154932E+02          3.36234349E+02          6.30385967E+00          6.09251091E+00
        100.0000          1.14917716E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.74588579E+02          3.26377023E+02          6.33264430E+00          6.11297680E+00
        110.0000          8.74020663E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.37010332E+02          2.52449924E+02          6.62888406E+00          6.31917327E+00
        120.0000          7.07043227E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.53521613E+02          2.06800850E+02          6.93617787E+00          6.52527645E+00
        130.0000          5.97780386E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.98890193E+02          1.76614590E+02          7.25036228E+00          6.72925981E+00
        130.9990          5.89001963E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94500981E+02          1.74179382E+02          7.28201738E+00          6.74949866E+00
        131.0010          5.88984727E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33873654E+10          2.94492364E+02          1.74174599E+02          7.28208079E+00          6.74953917E+00
        140.0000          5.22581959E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.52895124E+04          2.61290980E+02          1.55712810E+02          7.56880732E+00          6.93013660E+00
        140.9990          5.16403887E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.40834636E+04          2.58201944E+02          1.53991909E+02          7.60078231E+00          6.95003037E+00
        141.0010          5.16391694E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.76555781E+10          6.40654261E+04          2.58195847E+02          1.53988522E+02          7.60084635E+00          6.95007018E+00
        150.0000          4.68971978E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92687096E+05          2.38971943E+04          2.34485989E+02          1.40765756E+02          7.88979656E+00          7.12788923E+00
        160.0000          4.29768856E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.11409784E+04          1.24910487E+04          2.14884428E+02          1.29825438E+02          8.21218056E+00          7.32333026E+00
        170.0000          4.00559942E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19138080E+04          7.96720865E+03          2.00279971E+02          1.21680971E+02          8.53517397E+00          7.51728197E+00
        180.0000          3.78497841E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03152437E+04          5.66586417E+03          1.89248921E+02          1.15544551E+02          8.85262718E+00          7.70610303E+00
        190.0000          3.61675404E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44141498E+04          4.31693112E+03          1.80837702E+02          1.10885483E+02          9.17805632E+00          7.90079153E+00
        192.9990          3.57443591E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31957241E+04          4.01886764E+03          1.78721795E+02          1.09718082E+02          9.27238147E+00          7.95678078E+00
        193.0010          3.57440880E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41873627E+11          1.31949799E+04          4.01868250E+03          1.78720440E+02          1.09717335E+02          9.27245179E+00          7.95682361E+00
        200.0000          3.48776827E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.16423518E+05          1.09554750E+04          3.45005667E+03          1.74388413E+02          1.07336089E+02          9.50114679E+00          8.09383499E+00
        210.0000          3.38871875E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09975820E+05          8.73322503E+03          2.85581418E+03          1.69435938E+02          1.04635590E+02          9.82205830E+00          8.28562432E+00
        220.0000          3.31289050E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02793542E+05          7.20994438E+03          2.42853456E+03          1.65644525E+02          1.02595280E+02          1.01409365E+01          8.47651640E+00
        230.0000          3.25534515E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.31914186E+04          6.11467599E+03          2.10989280E+03          1.62767257E+02          1.01075923E+02          1.04627828E+01          8.67006744E+00
        240.0000          3.21238914E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.37548609E+04          5.29767365E+03          1.86536918E+03          1.60619457E+02          9.99731953E+01          1.07825140E+01          8.86273564E+00
        250.0000          3.18121789E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.26139048E+04          4.67039144E+03          1.67336389E+03          1.59060895E+02          9.92076965E+01          1.10956522E+01          9.05157745E+00
        260.0000          3.15967270E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55655150E+04          4.17743832E+03          1.51976553E+03          1.57983635E+02          9.87181557E+01          1.14116414E+01          9.24292938E+00
        270.0000          3.14606912E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07886573E+04          3.78265045E+03          1.39498753E+03          1.57303456E+02          9.84566808E+01          1.17301908E+01          9.43646511E+00
        280.0000          3.13907797E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73833408E+04          3.46147062E+03          1.29231589E+03          1.56953899E+02          9.83854012E+01          1.20425892E+01          9.62650117E+00
        290.0000          3.13763868E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48594190E+04          3.19673233E+03          1.20691714E+03          1.56881934E+02          9.84740390E+01          1.23575349E+01          9.81862511E+00
        300.0000          3.14089658E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29303663E+04          2.97608088E+03          1.13523095E+03          1.57044829E+02          9.86981433E+01          1.26667007E+01          1.00075357E+01
        310.0000          3.14815624E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14188489E+04          2.79042872E+03          1.07457871E+03          1.57407812E+02          9.90377931E+01          1.29783776E+01          1.01984292E+01
        320.0000          3.15884713E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02098516E+04          2.63294854E+03          1.02291272E+03          1.57942356E+02          9.94766102E+01          1.32884954E+01          1.03887294E+01
        330.0000          3.17249727E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.22622967E+03          2.49842166E+03          9.78640653E+02          1.58624863E+02          1.00001028E+02          1.35971218E+01          1.05784720E+01
        340.0000          3.18871330E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.41420639E+03          2.38279471E+03          9.40510142E+02          1.59435665E+02          1.00599723E+02          1.39043197E+01          1.07676890E+01
        350.0000          3.20716518E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.73553531E+03          2.28287732E+03          9.07521900E+02          1.60358259E+02          1.01263183E+02          1.42101481E+01          1.09564097E+01
        360.0000          3.22757432E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.16222796E+03          2.19612829E+03          8.78873090E+02          1.61378716E+02          1.01983359E+02          1.45146623E+01          1.11446607E+01
        370.0000          3.24970386E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.67341850E+03          2.12049984E+03          8.53910419E+02          1.62485193E+02          1.02753412E+02          1.48179140E+01          1.13324659E+01
        380.0000          3.27335157E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.25328184E+03          2.05432658E+03          8.32098804E+02          1.63667578E+02          1.03567487E+02          1.51199517E+01          1.15198468E+01
        390.0000          3.29834363E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.88958750E+03          1.99624510E+03          8.12996747E+02          1.64917182E+02          1.04420554E+02          1.54242522E+01          1.17088002E+01
        400.0000          3.32453027E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.57277910E+03          1.94512650E+03          7.96237335E+02          1.66226513E+02          1.05308267E+02          1.57239276E+01          1.18953363E+01
        410.0000          3.35178147E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.29526695E+03          1.90003303E+03          7.81513324E+02          1.67589073E+02          1.06226852E+02          1.60258533E+01          1.20833982E+01
        420.0000          3.37998403E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.05096594E+03          1.86017856E+03          7.68566560E+02          1.68999202E+02          1.07173023E+02          1.63233303E+01          1.22691581E+01
        430.0000          3.40903908E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.83493810E+03          1.82490108E+03          7.57178295E+02          1.70451954E+02          1.08143907E+02          1.66230356E+01          1.24563946E+01
        440.0000          3.43885977E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.64314688E+03          1.79364007E+03          7.47162606E+02          1.71942988E+02          1.09136976E+02          1.69216690E+01          1.26432259E+01
        450.0000          3.46936969E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.47225414E+03          1.76591775E+03          7.38360513E+02          1.73468485E+02          1.10150007E+02          1.72160843E+01          1.28279003E+01
        460.0000          3.50050133E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.31948226E+03          1.74132603E+03          7.30635636E+02          1.75025067E+02          1.11181034E+02          1.75127000E+01          1.30139851E+01
        470.0000          3.53219471E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.18250340E+03          1.71951345E+03          7.23870091E+02          1.76609736E+02          1.12228308E+02          1.78083372E+01          1.31996997E+01
        480.0000          3.56439665E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.05935412E+03          1.70017671E+03          7.17961955E+02          1.78219832E+02          1.13290281E+02          1.81030238E+01          1.33850541E+01
        490.0000          3.59705968E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.94836507E+03          1.68305386E+03          7.12822663E+02          1.79852984E+02          1.14365566E+02          1.83967867E+01          1.35700574E+01
        500.0000          3.63014134E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.84811432E+03          1.66791600E+03          7.08374785E+02          1.81507067E+02          1.15452925E+02          1.86896513E+01          1.37547181E+01
        510.0000          3.66360359E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.75738031E+03          1.65456338E+03          7.04550395E+02          1.83180179E+02          1.16551248E+02          1.89816422E+01          1.39390437E+01
        520.0000          3.69741222E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.67510857E+03          1.64282140E+03          7.01290020E+02          1.84870611E+02          1.17659537E+02          1.92727826E+01          1.41230414E+01
        530.0000          3.73153651E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.60039137E+03          1.63253575E+03          6.98540884E+02          1.86576826E+02          1.18776893E+02          1.95630949E+01          1.43067180E+01
        540.0000          3.76594865E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.53243539E+03          1.62357139E+03          6.96256908E+02          1.88297432E+02          1.19902505E+02          1.98526003E+01          1.44900796E+01
        550.0000          3.80062347E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.47054884E+03          1.61580788E+03          6.94396375E+02          1.90031174E+02          1.21035637E+02          2.01413195E+01          1.46731321E+01
        560.0000          3.83553827E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.41412723E+03          1.60913831E+03          6.92922726E+02          1.91776913E+02          1.22175625E+02          2.04292720E+01          1.48558807E+01
        570.0000          3.87067232E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.36263980E+03          1.60346783E+03          6.91803141E+02          1.93533616E+02          1.23321866E+02          2.07192785E+01          1.50398072E+01
        580.0000          3.90600682E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.31561750E+03          1.59871255E+03          6.91008237E+02          1.95300341E+02          1.24473808E+02          2.10057214E+01          1.52219417E+01
        590.0000          3.94152467E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27264638E+03          1.59479577E+03          6.90511760E+02          1.97076234E+02          1.25630951E+02          2.12914517E+01          1.54037872E+01
        600.0000          3.97721021E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.23335873E+03          1.59164993E+03          6.90289969E+02          1.98860510E+02          1.26792840E+02          2.15764861E+01          1.55853481E+01
        610.0000          4.01304915E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19742989E+03          1.58921362E+03          6.90321579E+02          2.00652457E+02          1.27959056E+02          2.18635453E+01          1.57680353E+01
        620.0000          4.04902843E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16456769E+03          1.58743186E+03          6.90587235E+02          2.02451422E+02          1.29129217E+02          2.21472038E+01          1.59490186E+01
        625.9990          4.07067471E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14621559E+03          1.58665602E+03          6.90851607E+02          2.03533735E+02          1.29832942E+02          2.23175914E+01          1.60577356E+01
        626.0010          4.07068193E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49021107E+12          3.14620964E+03          1.58665580E+03          6.90851708E+02          2.03534097E+02          1.29833177E+02          2.23176491E+01          1.60577723E+01
