#Energy      Ga-K-shell   Ga-L1-shell   Ga-L2-shell   Ga-L3-shell   Ga-M1-shell   Ga-M2-shell   Ga-M3-shell   Ga-M4-shell   Ga-M5-shell   Sb-K-shell   Sb-L1-shell   Sb-L2-shell   Sb-L3-shell   Sb-M1-shell   Sb-M2-shell   Sb-M3-shell   Sb-M4-shell   Sb-M5-shell   Sb-N1-shell   Sb-N2-shell   Sb-N3-shell   Sb-N4-shell   Sb-N5-shell   Valence  Total
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.77969142E+01          2.29285105E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80106215E+02          1.09612208E+02          5.93908471E+00          3.95065672E+00
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.74648830E+01          2.27478242E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75680257E+02          1.07026597E+02          5.96518924E+00          3.94746997E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.71508919E+01          2.25772880E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71493844E+02          1.04578752E+02          5.99166428E+00          3.94475178E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68540050E+01          2.24163487E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67529939E+02          1.02259094E+02          6.01848988E+00          3.94248402E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.65732848E+01          2.22645069E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63773479E+02          1.00059111E+02          6.04564730E+00          3.94064994E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.63078617E+01          2.21212702E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60210174E+02          9.79707102E+01          6.07311900E+00          3.93923222E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.60569532E+01          2.19861900E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56827363E+02          9.59867783E+01          6.10088846E+00          3.93821584E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.58197947E+01          2.18588518E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53613120E+02          9.41006534E+01          6.12894017E+00          3.93758600E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.55956829E+01          2.17388536E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50556881E+02          9.23062290E+01          6.15725953E+00          3.93732861E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.53839518E+01          2.16258211E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47648792E+02          9.05978918E+01          6.18583280E+00          3.93743027E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.51839766E+01          2.15194126E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44879675E+02          8.89704458E+01          6.21464703E+00          3.93787839E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.49951753E+01          2.14192934E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42241204E+02          8.74191261E+01          6.24369002E+00          3.93866082E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48169923E+01          2.13251568E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39725628E+02          8.59395346E+01          6.27295026E+00          3.93976610E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.46489100E+01          2.12367120E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37325846E+02          8.45275445E+01          6.30241689E+00          3.94118325E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.44904415E+01          2.11536838E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35035068E+02          8.31793535E+01          6.33207964E+00          3.94290163E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.43411255E+01          2.10758168E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32847406E+02          8.18914161E+01          6.36192881E+00          3.94491151E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.42005268E+01          2.10028637E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30757041E+02          8.06605249E+01          6.39195523E+00          3.94720327E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40682366E+01          2.09345988E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28758644E+02          7.94835552E+01          6.42215024E+00          3.94976775E+00
        103.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.36148745E+01          2.07042980E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21592490E+02          7.52616233E+01          6.54442724E+00          3.96258022E+00
        104.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.36146758E+01          2.07041986E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29605846E+10          1.21589210E+02          7.52596905E+01          6.54448896E+00          3.96258760E+00
        106.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.33450974E+01          2.05712439E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97527429E+05          1.16970489E+02          7.25379711E+01          6.63756568E+00          3.97458306E+00
        107.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40360227E+10          3.33449356E+01          2.05711654E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97328014E+05          1.16967600E+02          7.25362685E+01          6.63762813E+00          3.97459170E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16841588E+05          3.31271410E+01          2.04674836E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.89752161E+04          1.12892078E+02          7.01348968E+01          6.73176009E+00          3.98835978E+00
        110.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40337660E+05          3.30649789E+01          2.04388209E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.45335711E+04          1.11642182E+02          6.93985512E+01          6.76331921E+00          3.99331440E+00
        111.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11201807E+10          1.40221624E+05          3.30648594E+01          2.04387663E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.45069809E+04          1.11639731E+02          6.93971058E+01          6.76338248E+00          3.99332447E+00
        113.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.89855597E+05          5.99122508E+04          3.29065659E+01          2.03687361E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16078466E+04          1.08178183E+02          6.73583454E+01          6.85863510E+00          4.00920718E+00
        114.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.89363040E+05          5.98872611E+04          3.29064737E+01          2.03686970E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.35454242E+10          3.15988291E+04          1.08176008E+02          6.73570615E+01          6.85869890E+00          4.00921827E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.21237866E+04          2.32211232E+04          3.27008121E+01          2.02914733E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86931579E+05          1.53795930E+04          1.02369795E+02          6.39405080E+01          7.05138804E+00          4.04513646E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92959418E+04          9.69682118E+03          3.26158115E+01          2.03089576E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.16426959E+04          7.33587459E+03          9.52235100E+01          5.97469243E+01          7.37716687E+00          4.11540945E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53804415E+04          5.61881930E+03          3.27656120E+01          2.04598274E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.98096499E+04          4.50279769E+03          9.03067951E+01          5.68783587E+01          7.70665647E+00          4.19596277E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.86473468E+03          3.79637293E+03          3.30820399E+01          2.07055100E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21170430E+04          3.14371619E+03          8.69160869E+01          5.49187300E+01          8.03826742E+00          4.28433226E+00
        156.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.73733784E+03          3.05059447E+03          3.33777761E+01          2.09197672E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.30573812E+03          2.56642757E+03          8.52033539E+01          5.39412866E+01          8.27104068E+00          4.34981259E+00
        157.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.73685153E+03          3.05042047E+03          3.33778680E+01          2.09198326E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.32581504E+10          9.30509535E+03          2.56629111E+03          8.52029286E+01          5.39410450E+01          8.27110724E+00          4.34983167E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.05814917E+03          2.80652225E+03          3.35198573E+01          2.10203418E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55694095E+06          8.42759509E+03          2.37442650E+03          8.46021233E+01          5.36017423E+01          8.37093849E+00          4.37863764E+00
        161.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.66205027E+03          2.66271623E+03          3.36190254E+01          2.10899154E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.19546465E+05          7.91991741E+03          2.26054390E+03          8.42406753E+01          5.33989089E+01          8.43749858E+00          4.39805885E+00
        162.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.10811481E+10          6.66166145E+03          2.66257990E+03          3.36191263E+01          2.10899860E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.19140084E+05          7.91944086E+03          2.26043146E+03          8.42403286E+01          5.33987149E+01          8.43756517E+00          4.39807835E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.91136859E+05          5.41228162E+03          2.20150779E+03          3.40480832E+01          2.13867029E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67293751E+05          6.34028352E+03          1.89137511E+03          8.30683154E+01          5.27512421E+01          8.70003281E+00          4.47628567E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12714307E+05          4.35399227E+03          1.80130581E+03          3.46449046E+01          2.17921607E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.94697998E+04          5.03016505E+03          1.56576539E+03          8.21131798E+01          5.22473568E+01          9.03156175E+00          4.57794227E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.70247006E+04          3.62839556E+03          1.52123206E+03          3.52945921E+01          2.22277328E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.98586573E+04          4.14716328E+03          1.33475605E+03          8.15962212E+01          5.20063352E+01          9.36650822E+00          4.68307338E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56757998E+04          3.10686963E+03          1.31685725E+03          3.59855593E+01          2.26867929E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66083962E+04          3.52051405E+03          1.16446078E+03          8.14171578E+01          5.19683096E+01          9.69900069E+00          4.78960606E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50061782E+04          2.71838881E+03          1.16287308E+03          3.67091156E+01          2.31643633E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94128359E+04          3.05815754E+03          1.03517085E+03          8.15028961E+01          5.20895609E+01          1.00292080E+01          4.89717757E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88223648E+04          2.42086175E+03          1.04391634E+03          3.74586349E+01          2.36566447E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50188153E+04          2.70661586E+03          9.34718888E+02          8.17991339E+01          5.23375570E+01          1.03572838E+01          5.00551164E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48800423E+04          2.18792373E+03          9.50171867E+02          3.82289903E+01          2.41606957E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21146644E+04          2.43291349E+03          8.55218012E+02          8.22648261E+01          5.26876765E+01          1.06881293E+01          5.11549148E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21930459E+04          2.00228881E+03          8.75097219E+02          3.90161670E+01          2.46742109E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00823294E+04          2.21571746E+03          7.91349584E+02          8.28684733E+01          5.31209912E+01          1.10121550E+01          5.22471773E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02692419E+04          1.85219263E+03          8.14173790E+02          3.98169822E+01          2.51953626E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.59769737E+03          2.04065931E+03          7.39404013E+02          8.35855505E+01          5.36227518E+01          1.13388797E+01          5.33521741E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.83866877E+03          1.72936605E+03          7.64189957E+02          4.06288888E+01          2.57226877E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.47614963E+03          1.89774536E+03          6.96720710E+02          8.43967267E+01          5.41813105E+01          1.16636575E+01          5.44582460E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.74257564E+03          1.62783907E+03          7.22802134E+02          4.14498299E+01          2.62550048E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.60598851E+03          1.77981460E+03          6.61346572E+02          8.52865861E+01          5.47873753E+01          1.19908468E+01          5.55739877E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.88225248E+03          1.54320553E+03          6.88266277E+02          4.22781288E+01          2.67913515E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.91601115E+03          1.68161695E+03          6.31818025E+02          8.62427005E+01          5.54334453E+01          1.23119191E+01          5.66803543E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.19349232E+03          1.47214640E+03          6.59258885E+02          4.31124115E+01          2.73309390E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.35901694E+03          1.59922111E+03          6.07020160E+02          8.72549652E+01          5.61134139E+01          1.26313415E+01          5.77865960E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.63292098E+03          1.41211867E+03          6.34761154E+02          4.39515424E+01          2.78731165E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.90259779E+03          1.52963089E+03          5.86091035E+02          8.83150770E+01          5.68222632E+01          1.29531390E+01          5.89006500E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.17033082E+03          1.36114857E+03          6.13977882E+02          4.47945784E+01          2.84173435E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.52382696E+03          1.47052753E+03          5.68355693E+02          8.94161731E+01          5.75558398E+01          1.32732615E+01          6.00136418E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.78408754E+03          1.31768371E+03          5.96280827E+02          4.56407316E+01          2.89631693E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.20609926E+03          1.42009489E+03          5.53279511E+02          9.05525279E+01          5.83106796E+01          1.35917830E+01          6.11254841E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.45832228E+03          1.28048841E+03          5.81169311E+02          4.64893411E+01          2.95102164E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.93711176E+03          1.37689080E+03          5.40434978E+02          9.17193406E+01          5.90838723E+01          1.39050353E+01          6.22286292E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.18118957E+03          1.24857148E+03          5.68239018E+02          4.73398493E+01          3.00581667E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.70754344E+03          1.33976140E+03          5.29476928E+02          9.29125559E+01          5.98729600E+01          1.42206260E+01          6.33382039E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.94362264E+03          1.22112868E+03          5.57162230E+02          4.81917852E+01          3.06000289E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.51025320E+03          1.30777201E+03          5.20124315E+02          9.41287268E+01          6.06758550E+01          1.45384108E+01          6.44505703E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.73863042E+03          1.19750345E+03          5.47670103E+02          4.90183418E+01          3.11406953E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.33966169E+03          1.28016174E+03          5.12146411E+02          9.53649129E+01          6.14907732E+01          1.48511763E+01          6.55489112E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56071468E+03          1.17715538E+03          5.39540966E+02          4.98556139E+01          3.16801963E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19136056E+03          1.25630430E+03          5.05353013E+02          9.66185906E+01          6.23161826E+01          1.51626447E+01          6.66471032E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40550233E+03          1.15963576E+03          5.32590713E+02          5.07331753E+01          3.22437429E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.06181889E+03          1.23568245E+03          4.99585344E+02          9.78875819E+01          6.31507637E+01          1.54728657E+01          6.77616694E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.26947779E+03          1.14457104E+03          5.26665344E+02          5.15662250E+01          3.27802995E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94818475E+03          1.21786393E+03          4.94710546E+02          9.91700045E+01          6.39933719E+01          1.57852592E+01          6.88614202E+00
